#Energy      Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22519385E+05          4.09362872E+04          1.58320449E+04          3.01706799E+03          1.92792564E+03          5.17221562E+02          3.17203363E+02          1.40994403E+02          1.54543004E+01          1.28483112E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16165501E+05          3.95660410E+04          1.53572441E+04          2.98578749E+03          1.90880498E+03          5.20252030E+02          3.19390198E+02          1.41993795E+02          1.55772742E+01          1.29450570E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10370483E+05          3.82846174E+04          1.49114635E+04          2.95612724E+03          1.89067931E+03          5.23289058E+02          3.21574391E+02          1.42991857E+02          1.57026255E+01          1.30433965E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05070663E+05          3.70844069E+04          1.44923895E+04          2.92799280E+03          1.87349107E+03          5.26332270E+02          3.23755978E+02          1.43988608E+02          1.58277800E+01          1.31415520E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00208289E+05          3.59585861E+04          1.40978973E+04          2.90129698E+03          1.85718650E+03          5.29381322E+02          3.25934995E+02          1.44984067E+02          1.59527405E+01          1.32395266E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57361208E+04          3.49010984E+04          1.37261296E+04          2.87595860E+03          1.84171659E+03          5.32435871E+02          3.28111479E+02          1.45978254E+02          1.60775096E+01          1.33373236E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54499744E+04          2.71066399E+04          1.09485541E+04          2.68285260E+03          1.72412379E+03          5.63221924E+02          3.49991686E+02          1.55950839E+02          1.73176034E+01          1.43090285E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94271630E+04          2.24521936E+04          9.25870534E+03          2.56704205E+03          1.65420997E+03          5.93996641E+02          3.71851198E+02          1.65892546E+02          1.85408509E+01          1.52665781E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98744511E+04          1.94710938E+04          8.16532314E+03          2.49942610E+03          1.61410984E+03          6.24920759E+02          3.93458514E+02          1.75715809E+02          1.97513035E+01          1.62124798E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37228227E+04          1.74682677E+04          7.42739983E+03          2.46350343E+03          1.59366225E+03          6.56745706E+02          4.15052716E+02          1.85517117E+02          2.09502143E+01          1.71498679E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95459890E+04          1.60766065E+04          6.91462869E+03          2.44933727E+03          1.58673280E+03          6.87720441E+02          4.36425659E+02          1.95216387E+02          2.21366412E+01          1.80762919E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65998140E+04          1.50865512E+04          6.55141228E+03          2.45064098E+03          1.58943092E+03          7.18968277E+02          4.57792952E+02          2.04900370E+02          2.33116453E+01          1.89946363E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44621449E+04          1.43713120E+04          6.29146078E+03          2.46326845E+03          1.59918573E+03          7.49954979E+02          4.78963413E+02          2.14494703E+02          2.44781285E+01          1.99057016E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28778846E+04          1.38505476E+04          6.10516138E+03          2.48438809E+03          1.61423824E+03          7.81171827E+02          5.00135900E+02          2.24007001E+02          2.56348223E+01          2.08095434E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16852730E+04          1.34713868E+04          5.97286717E+03          2.51200788E+03          1.63334904E+03          8.11681340E+02          5.20954310E+02          2.33513545E+02          2.67843387E+01          2.17073628E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07776611E+04          1.31978901E+04          5.88112238E+03          2.54468979E+03          1.65562213E+03          8.42863049E+02          5.41790985E+02          2.42946138E+02          2.79252926E+01          2.25993585E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00824597E+04          1.30049380E+04          5.82045894E+03          2.58137254E+03          1.68039558E+03          8.73374301E+02          5.62643072E+02          2.52310007E+02          2.90582586E+01          2.34850399E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95488849E+04          1.28745296E+04          5.78404891E+03          2.62125767E+03          1.70717073E+03          9.03684180E+02          5.83181296E+02          2.61674667E+02          3.01837157E+01          2.43651200E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91405723E+04          1.27934870E+04          5.76686978E+03          2.66373403E+03          1.73556563E+03          9.34207265E+02          6.03746956E+02          2.70912755E+02          3.13037770E+01          2.52407911E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88309112E+04          1.27519750E+04          5.76514789E+03          2.70832684E+03          1.76528337E+03          9.64532731E+02          6.24181009E+02          2.80156586E+02          3.24155736E+01          2.61107753E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86000757E+04          1.27425207E+04          5.77600552E+03          2.75466236E+03          1.79608994E+03          9.94672483E+02          6.44491074E+02          2.89344704E+02          3.35226726E+01          2.69768887E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84330313E+04          1.27593632E+04          5.79721221E+03          2.80244278E+03          1.82779888E+03          1.02463740E+03          6.64684102E+02          2.98480198E+02          3.46237326E+01          2.78383127E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83182246E+04          1.27979952E+04          5.82701667E+03          2.85142828E+03          1.86025991E+03          1.05480608E+03          6.84766451E+02          3.07624772E+02          3.57205810E+01          2.86970601E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82466264E+04          1.28548457E+04          5.86402591E+03          2.90142388E+03          1.89335082E+03          1.08444125E+03          7.04743944E+02          3.16662001E+02          3.68104112E+01          2.95497728E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82111065E+04          1.29270544E+04          5.90712049E+03          2.95226971E+03          1.92697137E+03          1.11428386E+03          7.24764247E+02          3.25711435E+02          3.78951847E+01          3.03995691E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82059727E+04          1.30123055E+04          5.95539056E+03          3.00383359E+03          1.96103863E+03          1.14362313E+03          7.44685095E+02          3.34659892E+02          3.89762471E+01          3.12455497E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82266268E+04          1.31087058E+04          6.00809098E+03          3.05600545E+03          1.99548362E+03          1.17317076E+03          7.64371903E+02          3.43622856E+02          4.00525951E+01          3.20883673E+01
       3179.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82591733E+04          1.31927943E+04          6.05302246E+03          3.09811773E+03          2.02327202E+03          1.19684346E+03          7.80222994E+02          3.50785718E+02          4.09094412E+01          3.27600407E+01
       3180.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55621670E+14          1.82591743E+04          1.31927965E+04          6.05302362E+03          3.09811879E+03          2.02327271E+03          1.19684407E+03          7.80223397E+02          3.50785900E+02          4.09094627E+01          3.27600576E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54820247E+08          1.82693188E+04          1.32146944E+04          6.06460489E+03          3.10869314E+03          2.03024847E+03          1.20257866E+03          7.84108581E+02          3.52545092E+02          4.11229903E+01          3.29269859E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04883559E+07          1.83309649E+04          1.33289747E+04          6.12441912E+03          3.16181891E+03          2.06528441E+03          1.23185299E+03          8.03758291E+02          3.61428322E+02          4.21901213E+01          3.37628899E+01
       3336.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34495594E+07          1.83580510E+04          1.33731354E+04          6.14729767E+03          3.18157242E+03          2.07830759E+03          1.24268790E+03          8.11021926E+02          3.64711384E+02          4.25840908E+01          3.40715683E+01
       3337.0010          1.00000000E+30          1.00000000E+30          3.59544586E+14          3.34489729E+07          1.83580525E+04          1.33731378E+04          6.14729892E+03          3.18157349E+03          2.07830829E+03          1.24268850E+03          8.11022325E+02          3.64711564E+02          4.25841122E+01          3.40715851E+01
       3400.0000          1.00000000E+30          1.00000000E+30          3.18315719E+08          1.98902268E+07          1.84090091E+04          1.34504601E+04          6.18710256E+03          3.21531687E+03          2.10055012E+03          1.26099949E+03          8.23324605E+02          3.70274152E+02          4.32531622E+01          3.45955722E+01
       3500.0000          1.00000000E+30          1.00000000E+30          7.48683088E+07          1.11214078E+07          1.85013153E+04          1.35782358E+04          6.25229137E+03          3.26913096E+03          2.13601041E+03          1.29002352E+03          8.42942586E+02          3.79084072E+02          4.43121796E+01          3.54253256E+01
       3600.0000          1.00000000E+30          1.00000000E+30          3.57858478E+07          7.27817833E+06          1.86060876E+04          1.37115251E+04          6.31967621E+03          3.32321311E+03          2.17163516E+03          1.31893012E+03          8.62350048E+02          3.87859482E+02          4.53688439E+01          3.62527714E+01
       3610.9990          1.00000000E+30          1.00000000E+30          3.35840853E+07          6.99000448E+06          1.86183047E+04          1.37264927E+04          6.32721018E+03          3.32917614E+03          2.17556242E+03          1.32220721E+03          8.64393141E+02          3.88839751E+02          4.54835510E+01          3.63428554E+01
       3611.0010          1.00000000E+30          4.55366178E+14          3.35837317E+07          6.98995596E+06          1.86183069E+04          1.37264954E+04          6.32721155E+03          3.32917723E+03          2.17556313E+03          1.32220780E+03          8.64393536E+02          3.88839929E+02          4.54835722E+01          3.63428721E+01
       3700.0000          1.00000000E+30          2.48788394E+08          2.16862085E+07          5.21421965E+06          1.87218053E+04          1.38496657E+04          6.38899268E+03          3.37752210E+03          2.20739849E+03          1.34803759E+03          8.81683542E+02          3.96653137E+02          4.64200176E+01          3.70768420E+01
       3800.0000          1.00000000E+30          7.87814752E+07          1.48357090E+07          3.96290875E+06          1.88471724E+04          1.39920889E+04          6.46001371E+03          3.43202230E+03          2.24327809E+03          1.37671784E+03          9.00945843E+02          4.05362557E+02          4.74675285E+01          3.78973371E+01
       3900.0000          1.00000000E+30          4.08905508E+07          1.09315299E+07          3.14059228E+06          1.89810803E+04          1.41383056E+04          6.53254324E+03          3.48668294E+03          2.27765823E+03          1.40560048E+03          9.20264838E+02          4.14041138E+02          4.85127483E+01          3.87158392E+01
       4000.0000          1.00000000E+30          2.57651982E+07          8.47122821E+06          2.56781379E+06          1.91225742E+04          1.42878913E+04          6.60641120E+03          3.53920494E+03          2.31467912E+03          1.43407096E+03          9.39390316E+02          4.22739756E+02          4.95533000E+01          3.95312844E+01
       4100.0000          1.00000000E+30          1.80310466E+07          6.80894252E+06          2.15101521E+06          1.92708271E+04          1.44404768E+04          6.68146965E+03          3.59534708E+03          2.34891909E+03          1.46274415E+03          9.58574743E+02          4.31359028E+02          5.05919814E+01          4.03446462E+01
       4200.0000          1.00000000E+30          1.34842690E+07          5.62717861E+06          1.83718967E+06          1.94251223E+04          1.45957397E+04          6.75758893E+03          3.65132637E+03          2.38576027E+03          1.49101957E+03          9.77572562E+02          4.39999351E+02          5.16256991E+01          4.11550581E+01
       4300.0000          1.00000000E+30          1.05577166E+07          4.75337222E+06          1.59430815E+06          1.95848324E+04          1.47533978E+04          6.83465559E+03          3.70312982E+03          2.42249475E+03          1.51949706E+03          9.96630870E+02          4.48611635E+02          5.26578611E+01          4.19638489E+01
       4400.0000          1.00000000E+30          8.54946886E+06          4.08695921E+06          1.40202553E+06          1.97494090E+04          1.49132019E+04          6.91256947E+03          3.75886044E+03          2.45912557E+03          1.54788042E+03          1.01562886E+03          4.57148779E+02          5.36859044E+01          4.27695764E+01
       4500.0000          1.00000000E+30          7.10527196E+06          3.56577333E+06          1.24688474E+06          1.99183689E+04          1.50749326E+04          6.99124220E+03          3.81444059E+03          2.49565571E+03          1.57617245E+03          1.03456802E+03          4.65708113E+02          5.47117118E+01          4.35737770E+01
       4600.0000          1.00000000E+30          6.02726812E+06          3.14954961E+06          1.11970104E+06          2.00912865E+04          1.52383955E+04          7.07059540E+03          3.86987459E+03          2.53208813E+03          1.60409031E+03          1.05333212E+03          4.74241846E+02          5.57354149E+01          4.43756957E+01
       4700.0000          1.00000000E+30          5.19901828E+06          2.81122254E+06          1.01397311E+06          2.02677842E+04          1.54034176E+04          7.15055950E+03          3.92516676E+03          2.56842575E+03          1.63221001E+03          1.07215986E+03          4.82750744E+02          5.67551757E+01          4.51750411E+01
       4800.0000          1.00000000E+30          4.54733287E+06          2.53208133E+06          9.25036072E+05          2.04475269E+04          1.55698452E+04          7.23107230E+03          3.98032132E+03          2.60467142E+03          1.66024625E+03          1.09093381E+03          4.91235571E+02          5.77732904E+01          4.59728518E+01
       4900.0000          1.00000000E+30          4.02416220E+06          2.29877893E+06          8.49428008E+05          2.06302160E+04          1.57375405E+04          7.31207844E+03          4.03534236E+03          2.64082791E+03          1.68820136E+03          1.10965540E+03          4.99696999E+02          5.87887262E+01          4.67684866E+01
       5000.0000          1.00000000E+30          3.59708801E+06          2.10156244E+06          7.84556593E+05          2.08155846E+04          1.59063805E+04          7.39352819E+03          4.09023390E+03          2.67689796E+03          1.71607761E+03          1.12832606E+03          5.08135633E+02          5.98012123E+01          4.75617865E+01
       5100.0000          1.00000000E+30          3.24334400E+06          1.93319184E+06          7.28444678E+05          2.10033938E+04          1.60762548E+04          7.47537696E+03          4.14499984E+03          2.71288415E+03          1.74387713E+03          1.14694713E+03          5.16552054E+02          6.08110872E+01          4.83529781E+01
       5200.0000          1.00000000E+30          2.94668320E+06          1.78817213E+06          6.79549303E+05          2.11934288E+04          1.62470638E+04          7.55758465E+03          4.20311552E+03          2.74878903E+03          1.77160200E+03          1.16551993E+03          5.24946826E+02          6.18185003E+01          4.91426426E+01
       5300.0000          1.00000000E+30          2.69517306E+06          1.66229871E+06          6.36661255E+05          2.13854963E+04          1.64187180E+04          7.64011511E+03          4.25758499E+03          2.78461507E+03          1.79925418E+03          1.18404568E+03          5.33320497E+02          6.28232602E+01          4.99297156E+01
       5400.0000          1.00000000E+30          2.47989336E+06          1.55226949E+06          5.98823157E+05          2.15794220E+04          1.65911362E+04          7.72293563E+03          4.31194065E+03          2.82252984E+03          1.82710160E+03          1.20263582E+03          5.41673607E+02          6.38252088E+01          5.07156891E+01
       5500.0000          1.00000000E+30          2.29402842E+06          1.45548125E+06          5.65258276E+05          2.17750481E+04          1.67642453E+04          7.80601661E+03          4.36618590E+03          2.85817009E+03          1.85461139E+03          1.22106989E+03          5.50006692E+02          6.48252880E+01          5.14989562E+01
       5600.0000          1.00000000E+30          2.13232911E+06          1.36985835E+06          5.35340458E+05          2.19722317E+04          1.69379787E+04          7.88933136E+03          4.42362070E+03          2.89373886E+03          1.88205390E+03          1.23946037E+03          5.58320280E+02          6.58243486E+01          5.22816367E+01
       5700.0000          1.00000000E+30          1.99071404E+06          1.29371848E+06          5.08556250E+05          2.21708432E+04          1.71122762E+04          7.97285545E+03          4.47760068E+03          2.93132866E+03          1.90943086E+03          1.25780842E+03          5.66658246E+02          6.68193786E+01          5.30619799E+01
       5800.0000          1.00000000E+30          1.86589791E+06          1.22569855E+06          4.84479556E+05          2.23707643E+04          1.72870827E+04          8.05656679E+03          4.53148056E+03          2.96672655E+03          1.93700274E+03          1.27611500E+03          5.74933348E+02          6.78152798E+01          5.38416048E+01
       5900.0000          1.00000000E+30          1.75527221E+06          1.16466669E+06          4.62756732E+05          2.25718878E+04          1.74623483E+04          8.14044522E+03          4.58844372E+03          3.00205957E+03          1.96425031E+03          1.29448701E+03          5.83190233E+02          6.88057881E+01          5.46178897E+01
       6000.0000          1.00000000E+30          1.65674103E+06          1.10969120E+06          4.43091181E+05          2.27741154E+04          1.76380272E+04          8.22447240E+03          4.64207939E+03          3.03934660E+03          1.99143684E+03          1.31271155E+03          5.91472639E+02          6.97963463E+01          5.53942392E+01
       6100.0000          1.00000000E+30          1.56856457E+06          1.05999397E+06          4.25231781E+05          2.29773571E+04          1.78140779E+04          8.29962220E+03          4.69562419E+03          3.07452224E+03          2.01881794E+03          1.33089786E+03          5.99693750E+02          7.07839815E+01          5.61671085E+01
       6200.0000          1.00000000E+30          1.48932566E+06          1.01491737E+06          4.08965563E+05          2.31815312E+04          1.79904621E+04          8.38903469E+03          4.75214749E+03          3.11161682E+03          2.04588391E+03          1.34915056E+03          6.07897707E+02          7.17698252E+01          5.69402320E+01
       6300.0000          1.00000000E+30          1.41783767E+06          9.73908163E+05          3.94111095E+05          2.33865619E+04          1.81671449E+04          8.46835259E+03          4.80546713E+03          3.14664348E+03          2.07289274E+03          1.36725977E+03          6.16127728E+02          7.27540719E+01          5.77106034E+01
       6400.0000          1.00000000E+30          1.35311497E+06          9.36492482E+05          3.80512444E+05          2.35923802E+04          1.83427891E+04          8.55739545E+03          4.86171022E+03          3.18355395E+03          2.10009496E+03          1.38543776E+03          6.24298148E+02          7.37374599E+01          5.84816208E+01
       6500.0000          1.00000000E+30          1.29431874E+06          9.02266200E+05          3.68033808E+05          2.37989226E+04          1.85073870E+04          8.64623046E+03          4.91481661E+03          3.21843951E+03          2.12699085E+03          1.40347343E+03          6.32494810E+02          7.47164983E+01          5.92483267E+01
       6600.0000          1.00000000E+30          1.24074974E+06          8.70881345E+05          3.56559051E+05          2.40061303E+04          1.86939964E+04          8.72529686E+03          4.97079145E+03          3.25517375E+03          2.15407960E+03          1.42157889E+03          6.40633231E+02          7.56951036E+01          6.00152776E+01
       6700.0000          1.00000000E+30          1.19180040E+06          8.42035058E+05          3.45985616E+05          2.42139493E+04          1.88585127E+04          8.81378074E+03          5.02369570E+03          3.28992555E+03          2.18086742E+03          1.43954426E+03          6.48797752E+02          7.66709243E+01          6.07792659E+01
       6800.0000          1.00000000E+30          1.14695762E+06          8.15466405E+05          3.36224835E+05          2.44223298E+04          1.90444385E+04          8.89275608E+03          5.07941357E+03          3.32649098E+03          2.20784709E+03          1.45757977E+03          6.56905426E+02          7.76466311E+01          6.15437061E+01
       6900.0000          1.00000000E+30          1.10577517E+06          7.90949943E+05          3.27198226E+05          2.46312257E+04          1.92299650E+04          8.98090102E+03          5.13500166E+03          3.36111587E+03          2.23453111E+03          1.47547754E+03          6.65039204E+02          7.86194338E+01          6.23057792E+01
       7000.0000          1.00000000E+30          1.06786935E+06          7.68281988E+05          3.18836747E+05          2.48405945E+04          1.93941408E+04          9.06885402E+03          5.18759760E+03          3.39751950E+03          2.26140604E+03          1.49344578E+03          6.73117110E+02          7.95925407E+01          6.30677171E+01
       7100.0000          1.00000000E+30          1.03290388E+06          7.47287759E+05          3.11079588E+05          2.50503967E+04          1.95790176E+04          9.14760837E+03          5.24294436E+03          3.43384126E+03          2.28799008E+03          1.51127840E+03          6.81221489E+02          8.05624381E+01          6.38275104E+01
       7200.0000          1.00000000E+30          1.00058751E+06          7.27812542E+05          3.03872643E+05          2.52605956E+04          1.97635130E+04          9.23524067E+03          5.29816862E+03          3.46827230E+03          2.31476439E+03          1.52918180E+03          6.89270478E+02          8.15314923E+01          6.45862753E+01
       7300.0000          1.00000000E+30          9.70663565E+05          7.09717784E+05          2.97167646E+05          2.54711574E+04          1.99273781E+04          9.32269037E+03          5.35047846E+03          3.50444195E+03          2.34148827E+03          1.54705252E+03          6.97346500E+02          8.24975980E+01          6.53432277E+01
       7400.0000          1.00000000E+30          9.42907263E+05          6.92882326E+05          2.90921623E+05          2.56820506E+04          2.01112575E+04          9.40124264E+03          5.40547574E+03          3.54053426E+03          2.36792931E+03          1.56479236E+03          7.05407697E+02          8.34609965E+01          6.60980084E+01
       7500.0000          1.00000000E+30          9.17118474E+05          6.77196515E+05          2.85096252E+05          2.58932460E+04          2.02947735E+04          9.48838924E+03          5.46035724E+03          3.57478516E+03          2.39455818E+03          1.58260244E+03          7.13416118E+02          8.44270470E+01          6.68539827E+01
       7600.0000          1.00000000E+30          8.93120711E+05          6.62564128E+05          2.79656902E+05          2.60853115E+04          2.04779318E+04          9.57536226E+03          5.51240117E+03          3.61073426E+03          2.42113974E+03          1.60038082E+03          7.21451043E+02          8.53891219E+01          6.76075916E+01
       7700.0000          1.00000000E+30          8.70757427E+05          6.48897091E+05          2.74572604E+05          2.63038567E+04          2.06412893E+04          9.66216454E+03          5.56706888E+03          3.64661020E+03          2.44744496E+03          1.61803265E+03          7.29471670E+02          8.63477683E+01          6.83587690E+01
       7800.0000          1.00000000E+30          8.49888417E+05          6.36117635E+05          2.69815539E+05          2.65220474E+04          2.08238758E+04          9.74041688E+03          5.62162702E+03          3.68241426E+03          2.47393629E+03          1.63575420E+03          7.37441143E+02          8.73096276E+01          6.91114828E+01
       7900.0000          1.00000000E+30          8.30388616E+05          6.24155186E+05          2.65360266E+05          2.67398879E+04          2.10061218E+04          9.82693853E+03          5.67607749E+03          3.71643433E+03          2.50038271E+03          1.65344582E+03          7.45437106E+02          8.82662608E+01          6.98607956E+01
       8000.0000          1.00000000E+30          8.12146278E+05          6.12946158E+05          2.61184009E+05          2.69263280E+04          2.11880328E+04          9.91329792E+03          5.72777984E+03          3.75210593E+03          2.52678636E+03          1.67101281E+03          7.53419730E+02          8.92218618E+01          7.06089952E+01
       8100.0000          1.00000000E+30          7.95059923E+05          6.02433129E+05          2.57266096E+05          2.71437199E+04          2.13696143E+04          9.99949773E+03          5.78203246E+03          3.78770941E+03          2.55291996E+03          1.68865017E+03          7.61389635E+02          9.01776043E+01          7.13576186E+01
       8200.0000          1.00000000E+30          7.79038784E+05          5.92563995E+05          2.53587573E+05          2.73607748E+04          2.15323246E+04          1.00855407E+04          5.83618300E+03          3.82324593E+03          2.57923791E+03          1.70626010E+03          7.69310219E+02          9.11310914E+01          7.21042015E+01
       8300.0000          1.00000000E+30          7.64000956E+05          5.83291580E+05          2.50131458E+05          2.75774974E+04          2.17133865E+04          1.01714293E+04          5.89023318E+03          3.85871663E+03          2.60551437E+03          1.72384164E+03          7.77257053E+02          9.20834457E+01          7.28503509E+01
       8400.0000          1.00000000E+30          7.49872462E+05          5.74572709E+05          2.46881982E+05          2.77938924E+04          2.18941348E+04          1.02492121E+04          5.94418469E+03          3.89246891E+03          2.63175065E+03          1.74139651E+03          7.85191373E+02          9.30347310E+01          7.35945628E+01
       8500.0000          1.00000000E+30          7.36585459E+05          5.66368116E+05          2.43824838E+05          2.80099648E+04          2.20745746E+04          1.03348511E+04          5.99803918E+03          3.92781902E+03          2.65794705E+03          1.75883336E+03          7.93113516E+02          9.39820154E+01          7.43368488E+01
       8600.0000          1.00000000E+30          7.24079246E+05          5.58642060E+05          2.40947097E+05          2.82257193E+04          2.22547110E+04          1.04203434E+04          6.04926147E+03          3.96310661E+03          2.68388027E+03          1.77633861E+03          8.01024839E+02          9.49324912E+01          7.50804868E+01
       8700.0000          1.00000000E+30          7.12297642E+05          5.51361972E+05          2.38236690E+05          2.84411605E+04          2.24345491E+04          1.05056914E+04          6.10293901E+03          3.99833270E+03          2.70999680E+03          1.79381853E+03          8.08925089E+02          9.58794753E+01          7.58222593E+01
       8800.0000          1.00000000E+30          7.01190059E+05          5.44497865E+05          2.35682682E+05          2.86275410E+04          2.26140936E+04          1.05908975E+04          6.15652431E+03          4.03349830E+03          2.73607507E+03          1.81127231E+03          8.16777478E+02          9.68236657E+01          7.65615100E+01
       8900.0000          1.00000000E+30          6.90709886E+05          5.38022087E+05          2.33274889E+05          2.88425930E+04          2.27933494E+04          1.06759640E+04          6.21001888E+03          4.06860437E+03          2.76211585E+03          1.82870100E+03          8.24655789E+02          9.77697521E+01          7.73022350E+01
       9000.0000          1.00000000E+30          6.80814936E+05          5.31909417E+05          2.31004109E+05          2.90573446E+04          2.29723213E+04          1.07608932E+04          6.26342416E+03          4.10365189E+03          2.78811953E+03          1.84610623E+03          8.32522571E+02          9.87140184E+01          7.80415804E+01
       9100.0000          1.00000000E+30          6.71466053E+05          5.26136702E+05          2.28861739E+05          2.92718005E+04          2.31510138E+04          1.08456874E+04          6.31674158E+03          4.13864177E+03          2.81408645E+03          1.86348824E+03          8.40378468E+02          9.96527308E+01          7.87772206E+01
       9200.0000          1.00000000E+30          6.62627498E+05          5.20682515E+05          2.26839894E+05          2.94859651E+04          2.33294316E+04          1.09303488E+04          6.36997253E+03          4.17357493E+03          2.84001696E+03          1.88075639E+03          8.48224165E+02          1.00593150E+02          7.95135393E+01
       9300.0000          1.00000000E+30          6.54266429E+05          5.15527081E+05          2.24931307E+05          2.96998429E+04          2.35075790E+04          1.10148795E+04          6.42311837E+03          4.20845226E+03          2.86591148E+03          1.89809230E+03          8.56059759E+02          1.01534556E+02          8.02504136E+01
       9400.0000          1.00000000E+30          6.46352403E+05          5.10652396E+05          2.23129160E+05          2.99134384E+04          2.36854605E+04          1.10992816E+04          6.47618042E+03          4.24327463E+03          2.89177049E+03          1.91540554E+03          8.63885165E+02          1.02473894E+02          8.09857736E+01
       9500.0000          1.00000000E+30          6.38857871E+05          5.06041251E+05          2.21427274E+05          3.01267560E+04          2.38630804E+04          1.11835573E+04          6.52915997E+03          4.27649666E+03          2.91759447E+03          1.93269617E+03          8.71700451E+02          1.03412437E+02          8.17198529E+01
       9600.0000          1.00000000E+30          6.31756746E+05          5.01678337E+05          2.19819789E+05          3.03397999E+04          2.40404428E+04          1.12677085E+04          6.58205831E+03          4.31121975E+03          2.94338388E+03          1.94996428E+03          8.79505788E+02          1.04348957E+02          8.24530184E+01
       9700.0000          1.00000000E+30          6.25025557E+05          4.97549185E+05          2.18301333E+05          3.05525744E+04          2.42175519E+04          1.13517372E+04          6.63487666E+03          4.34589038E+03          2.96892269E+03          1.96721015E+03          8.87301328E+02          1.05282920E+02          8.31842044E+01
       9800.0000          1.00000000E+30          6.18641961E+05          4.93640240E+05          2.16866917E+05          3.07650837E+04          2.43944118E+04          1.14356455E+04          6.68761623E+03          4.38050937E+03          2.99464505E+03          1.98443417E+03          8.95087178E+02          1.06215313E+02          8.39143706E+01
       9900.0000          1.00000000E+30          6.12585834E+05          4.89939133E+05          2.15511897E+05          3.09773318E+04          2.45710264E+04          1.15194351E+04          6.74027821E+03          4.41507748E+03          3.02033441E+03          2.00163676E+03          9.02863431E+02          1.07147096E+02          8.46439497E+01
      10000.0000          1.00000000E+30          6.06838038E+05          4.86434291E+05          2.14231974E+05          3.12154854E+04          2.47473995E+04          1.16031080E+04          6.79286375E+03          4.45110093E+03          3.04599116E+03          2.01881829E+03          9.10630184E+02          1.08078374E+02          8.53737595E+01
      11000.0000          1.00000000E+30          5.62997078E+05          4.60130176E+05          2.04791945E+05          3.33445834E+04          2.65138851E+04          1.24404610E+04          7.31698085E+03          4.79359616E+03          3.30105964E+03          2.18961573E+03          9.87800254E+02          1.17340821E+02          9.26237296E+01
      12000.0000          1.00000000E+30          5.36524522E+05          4.45099572E+05          1.99713321E+05          3.54485612E+04          2.82579676E+04          1.32670840E+04          7.83432069E+03          5.13452790E+03          3.55325624E+03          2.35855683E+03          1.06417415E+03          1.26509152E+02          9.97986452E+01
