#Energy      Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96629969E+04          1.41136971E+04          6.68680907E+03          4.66098540E+03          3.19802453E+03          8.26457192E+04          7.51475543E+04          3.76964749E+04          2.67664553E+04          1.12638860E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99600531E+04          1.43231017E+04          6.78954754E+03          4.80214534E+03          3.28206514E+03          8.38321230E+04          7.65299218E+04          3.82043543E+04          2.75247871E+04          1.15256458E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02388905E+04          1.44150572E+04          6.89843670E+03          4.91526517E+03          3.38182375E+03          8.54016143E+04          7.79641007E+04          3.89406043E+04          2.81828582E+04          1.17842974E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05428943E+04          1.46096248E+04          7.01087546E+03          5.05750174E+03          3.46848722E+03          8.67635703E+04          7.91200461E+04          3.97057891E+04          2.89593155E+04          1.20528476E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08561701E+04          1.48095165E+04          7.09153846E+03          5.20821563E+03          3.57191395E+03          8.83287695E+04          8.05458852E+04          4.03568081E+04          2.97797688E+04          1.23373560E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11791487E+04          1.50138911E+04          7.20083059E+03          5.34001398E+03          3.65748987E+03          8.99514779E+04          8.20240580E+04          4.11363706E+04          3.04000746E+04          1.25963021E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40979491E+04          1.72087036E+04          8.33981297E+03          6.92012971E+03          4.74509014E+03          1.05519047E+05          9.63529465E+04          4.87732136E+04          3.88806740E+04          1.56044566E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72860007E+04          1.95575548E+04          9.58401575E+03          8.81683776E+03          6.05168579E+03          1.22804520E+05          1.12299857E+05          5.71705212E+04          4.84985291E+04          1.90135254E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07785174E+04          2.22064221E+04          1.09826809E+04          1.10594328E+04          7.62564419E+03          1.40748646E+05          1.29651264E+05          6.65307462E+04          5.99233019E+04          2.29006840E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45360134E+04          2.51570870E+04          1.25489014E+04          1.36764362E+04          9.40629380E+03          1.61040360E+05          1.48549212E+05          7.62750965E+04          7.31064615E+04          2.72068464E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83885951E+04          2.82249217E+04          1.42327732E+04          1.67830496E+04          1.15574058E+04          1.81029965E+05          1.69139753E+05          8.74536951E+04          8.86103130E+04          3.20508501E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26039166E+04          3.17769234E+04          1.60156321E+04          2.02314275E+04          1.40264665E+04          2.02754214E+05          1.91377106E+05          9.91643368E+04          1.06122270E+05          3.73459062E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71240731E+04          3.55057206E+04          1.79796720E+04          2.42910257E+04          1.68754978E+04          2.26439564E+05          2.15077152E+05          1.12198950E+05          1.26152750E+05          4.32275937E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17326846E+04          3.94003168E+04          2.01160194E+04          2.89025799E+04          2.00340402E+04          2.50473654E+05          2.40742414E+05          1.25676085E+05          1.48548865E+05          4.95610600E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65729461E+04          4.37677430E+04          2.24160039E+04          3.41257361E+04          2.38046769E+04          2.75923265E+05          2.67902064E+05          1.40672210E+05          1.74627167E+05          5.66125697E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18216778E+04          4.81728224E+04          2.48644945E+04          4.00163976E+04          2.78168875E+04          3.02551977E+05          2.97052657E+05          1.56142948E+05          2.02651233E+05          6.40607285E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71142538E+04          5.30670638E+04          2.74844118E+04          4.66760749E+04          3.24458782E+04          3.32064378E+05          3.28656937E+05          1.73776963E+05          2.34651512E+05          7.22316818E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.26244407E+04          5.83317509E+04          3.03458967E+04          5.40154807E+04          3.75690526E+04          3.60497426E+05          3.62004035E+05          1.91945103E+05          2.70010839E+05          8.10065794E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85582868E+04          6.38867468E+04          3.33612150E+04          6.21668502E+04          4.35022001E+04          3.90710184E+05          3.98444884E+05          2.10772191E+05          3.09335794E+05          9.05169831E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45043682E+04          6.99132017E+04          3.64245294E+04          7.14603120E+04          4.97851813E+04          4.22906130E+05          4.34459763E+05          2.31269943E+05          3.52565550E+05          1.00504666E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08507977E+04          7.59368498E+04          3.99210303E+04          8.13924215E+04          5.68098666E+04          4.58153995E+05          4.75830933E+05          2.53450916E+05          4.00242345E+05          1.11306066E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73456978E+04          8.28156936E+04          4.36919641E+04          9.26121844E+04          6.47090077E+04          4.90848854E+05          5.19273510E+05          2.76727213E+05          4.53303607E+05          1.23047482E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04530193E+05          8.94518701E+04          4.72111759E+04          1.05012116E+05          7.34154253E+04          5.27805145E+05          5.60643156E+05          3.00636590E+05          5.09551003E+05          1.35065497E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11237924E+05          9.70223491E+04          5.13572728E+04          1.18017971E+05          8.25703931E+04          5.65863947E+05          6.09096333E+05          3.26738872E+05          5.72761242E+05          1.47999691E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19322404E+05          1.05063523E+05          5.57902395E+04          1.32612885E+05          9.30393266E+04          6.02713328E+05          6.59284251E+05          3.53857770E+05          6.40356529E+05          1.62139036E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26822033E+05          1.13352390E+05          5.99400170E+04          1.48774181E+05          1.04202398E+05          6.42841364E+05          7.10764863E+05          3.81912619E+05          7.16976603E+05          1.76415270E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33902017E+05          1.21827953E+05          6.47475433E+04          1.65944367E+05          1.16432660E+05          6.84612996E+05          7.62922886E+05          4.12959132E+05          7.97750517E+05          1.91635800E+04
       3179.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40974284E+05          1.28592653E+05          6.87490320E+04          1.80620162E+05          1.26759095E+05          7.18949143E+05          8.07594468E+05          4.38432268E+05          8.65836670E+05          2.04473567E+04
       3180.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58233067E+03          1.40974470E+05          1.28592844E+05          6.87491401E+04          1.80620559E+05          1.26759380E+05          7.18950065E+05          8.07595695E+05          4.38432976E+05          8.65838593E+05          6.04505529E+03
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70203255E+03          1.42860761E+05          1.30530717E+05          6.98468336E+04          1.84678541E+05          1.29674930E+05          7.28284601E+05          8.20055935E+05          4.43441138E+05          8.83456261E+05          6.13498778E+03
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37242730E+03          1.50374852E+05          1.39974852E+05          7.50923345E+04          2.04834270E+05          1.43986804E+05          7.72585934E+05          8.78962589E+05          4.77214820E+05          9.80469179E+05          6.61456063E+03
       3336.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60799590E+03          1.53722570E+05          1.43914600E+05          7.73462527E+04          2.13428389E+05          1.50180009E+05          7.91250793E+05          9.03841074E+05          4.91062585E+05          1.01736775E+06          6.79365034E+03
       3337.0010          1.00000000E+30          1.00000000E+30          1.79948763E+04          9.60800965E+03          1.53722755E+05          1.43914819E+05          7.73463781E+04          2.13428873E+05          1.50180358E+05          7.91251826E+05          9.03842457E+05          4.91063355E+05          1.01736996E+06          4.93175870E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.88465906E+04          1.01299176E+04          1.59076111E+05          1.49723030E+05          8.04816205E+04          2.26886265E+05          1.59429701E+05          8.17538750E+05          9.42730231E+05          5.12870323E+05          1.08302953E+06          5.18121543E+03
       3500.0000          1.00000000E+30          1.00000000E+30          2.01698632E+04          1.08695643E+04          1.67870379E+05          1.60275671E+05          8.63579871E+04          2.50445183E+05          1.76717248E+05          8.63888235E+05          1.00706573E+06          5.50829393E+05          1.19254167E+06          5.56139392E+03
       3600.0000          1.00000000E+30          1.00000000E+30          2.18337135E+04          1.17063066E+04          1.76824162E+05          1.71369194E+05          9.21710115E+04          2.76631967E+05          1.93978841E+05          9.16598748E+05          1.07573103E+06          5.86833636E+05          1.31459248E+06          5.99447383E+03
       3610.9990          1.00000000E+30          1.00000000E+30          2.20287562E+04          1.18038923E+04          1.77891597E+05          1.72707786E+05          9.28836593E+04          2.79860000E+05          1.96126886E+05          9.22791684E+05          1.08386687E+06          5.91353633E+05          1.32300476E+06          6.04536996E+03
       3611.0010          1.00000000E+30          4.05560847E+04          2.20287920E+04          1.18039102E+04          1.77891792E+05          1.72708032E+05          9.28837899E+04          2.79860594E+05          1.96127281E+05          9.22792818E+05          1.08386836E+06          5.91354462E+05          1.32300733E+06          5.26114191E+03
       3700.0000          1.00000000E+30          4.19435234E+04          2.32342379E+04          1.25864054E+04          1.86457417E+05          1.82700938E+05          9.84953658E+04          3.04734822E+05          2.13737009E+05          9.66192957E+05          1.14700768E+06          6.27356636E+05          1.43949152E+06          5.57173371E+03
       3800.0000          1.00000000E+30          4.39393706E+04          2.50162031E+04          1.35071554E+04          1.96052562E+05          1.94303304E+05          1.05043032E+05          3.32557611E+05          2.34342497E+05          1.01414807E+06          1.22260745E+06          6.69858262E+05          1.57591471E+06          5.96159422E+03
       3900.0000          1.00000000E+30          4.54903459E+04          2.67352567E+04          1.45311242E+04          2.06000190E+05          2.07248890E+05          1.12020710E+05          3.63883276E+05          2.56135752E+05          1.07096746E+06          1.30138531E+06          7.14703798E+05          1.71770795E+06          6.36348910E+03
       4000.0000          1.00000000E+30          4.75535350E+04          2.84830836E+04          1.56005280E+04          2.16287655E+05          2.20295278E+05          1.19272279E+05          3.98889004E+05          2.80676829E+05          1.12486733E+06          1.38447046E+06          7.60827878E+05          1.87287298E+06          6.78820893E+03
       4100.0000          1.00000000E+30          4.95125443E+04          3.03627940E+04          1.66981807E+04          2.26643251E+05          2.33832108E+05          1.26945693E+05          4.33510291E+05          3.06095956E+05          1.17901943E+06          1.46957710E+06          8.06372785E+05          2.03730481E+06          7.22448431E+03
       4200.0000          1.00000000E+30          5.16922436E+04          3.25816820E+04          1.78210455E+04          2.38283483E+05          2.47446030E+05          1.34797762E+05          4.71156314E+05          3.33921992E+05          1.23787811E+06          1.55310902E+06          8.60648129E+05          2.21207177E+06          7.69289316E+03
       4300.0000          1.00000000E+30          5.36359959E+04          3.46914738E+04          1.90289615E+04          2.48876227E+05          2.61312124E+05          1.42800086E+05          5.12180686E+05          3.62119077E+05          1.29794879E+06          1.65311362E+06          9.08129929E+05          2.40300154E+06          8.16489620E+03
       4400.0000          1.00000000E+30          5.55892847E+04          3.68323928E+04          2.02792862E+04          2.59856765E+05          2.76367768E+05          1.51333785E+05          5.55245187E+05          3.93658639E+05          1.35667127E+06          1.73993785E+06          9.62559453E+05          2.60549013E+06          8.65045504E+03
       4500.0000          1.00000000E+30          5.78967645E+04          3.91582542E+04          2.15095151E+04          2.72381543E+05          2.92088942E+05          1.60115196E+05          6.02720353E+05          4.25292468E+05          1.41765310E+06          1.83953269E+06          1.01824938E+06          2.80874507E+06          9.15427353E+03
       4600.0000          1.00000000E+30          6.03011446E+04          4.15652832E+04          2.28852407E+04          2.83958242E+05          3.08506203E+05          1.69417366E+05          6.52493552E+05          4.61152366E+05          1.48127704E+06          1.94117627E+06          1.07541586E+06          3.03405406E+06          9.69417937E+03
       4700.0000          1.00000000E+30          6.25264243E+04          4.39211500E+04          2.42809202E+04          2.95908614E+05          3.25195715E+05          1.78854845E+05          7.02421879E+05          4.99995570E+05          1.54504292E+06          2.04538663E+06          1.13749841E+06          3.26485339E+06          1.02315663E+04
       4800.0000          1.00000000E+30          6.51582484E+04          4.65566384E+04          2.57437891E+04          3.09696724E+05          3.42332671E+05          1.88442577E+05          7.57907295E+05          5.36500196E+05          1.61673348E+06          2.15809865E+06          1.19952706E+06          3.52834209E+06          1.08096561E+04
       4900.0000          1.00000000E+30          6.75331750E+04          4.92233739E+04          2.72834477E+04          3.21434962E+05          3.61707324E+05          1.98603424E+05          8.16280593E+05          5.78994226E+05          1.68144786E+06          2.27077695E+06          1.26421975E+06          3.78493117E+06          1.13987736E+04
       5000.0000          1.00000000E+30          6.99539242E+04          5.20046042E+04          2.88562854E+04          3.36275934E+05          3.80380600E+05          2.09143000E+05          8.76359446E+05          6.23662862E+05          1.75180096E+06          2.38829707E+06          1.33197782E+06          4.06066385E+06          1.20056826E+04
       5100.0000          1.00000000E+30          7.27868969E+04          5.49309761E+04          3.04714764E+04          3.47803580E+05          3.99577445E+05          2.20196288E+05          9.42887809E+05          6.67505962E+05          1.82359152E+06          2.51083257E+06          1.40074684E+06          4.35565473E+06          1.26375871E+04
       5200.0000          1.00000000E+30          7.51395926E+04          5.79148132E+04          3.21982675E+04          3.61498184E+05          4.19815570E+05          2.31394245E+05          1.01159524E+06          7.17426531E+05          1.90410430E+06          2.63509586E+06          1.47118285E+06          4.66411647E+06          1.32830388E+04
       5300.0000          1.00000000E+30          7.81341638E+04          6.09640152E+04          3.39396347E+04          3.75526311E+05          4.40249142E+05          2.44227103E+05          1.08431298E+06          7.70737514E+05          1.97408869E+06          2.77581400E+06          1.54708919E+06          4.99153339E+06          1.39610505E+04
       5400.0000          1.00000000E+30          8.04328659E+04          6.41987246E+04          3.59564962E+04          3.89258726E+05          4.61069977E+05          2.55247146E+05          1.16251409E+06          8.25371845E+05          2.04768737E+06          2.89874755E+06          1.63176805E+06          5.34064779E+06          1.46667220E+04
       5500.0000          1.00000000E+30          8.29532230E+04          6.75614561E+04          3.77647306E+04          4.05115655E+05          4.85176563E+05          2.68857395E+05          1.23643130E+06          8.79860426E+05          2.12511963E+06          3.04835199E+06          1.70910027E+06          5.70212346E+06          1.53634737E+04
       5600.0000          1.00000000E+30          8.59235156E+04          7.09676020E+04          3.97572499E+04          4.19268932E+05          5.07554302E+05          2.81508681E+05          1.32133248E+06          9.39934325E+05          2.21011143E+06          3.18754063E+06          1.78949304E+06          6.08443867E+06          1.61031792E+04
       5700.0000          1.00000000E+30          8.84539220E+04          7.44584434E+04          4.18166953E+04          4.34247474E+05          5.30560843E+05          2.94717274E+05          1.41084559E+06          1.00276458E+06          2.28733480E+06          3.33261319E+06          1.87460603E+06          6.48801953E+06          1.68460467E+04
       5800.0000          1.00000000E+30          9.10446443E+04          7.84562395E+04          4.39635885E+04          4.49202793E+05          5.54880764E+05          3.08617054E+05          1.50536783E+06          1.07041118E+06          2.37866122E+06          3.48498902E+06          1.96033443E+06          6.90460309E+06          1.76350977E+04
       5900.0000          1.00000000E+30          9.40591685E+04          8.23308965E+04          4.61980718E+04          4.66064690E+05          5.79366140E+05          3.22646181E+05          1.60557146E+06          1.14181428E+06          2.45558107E+06          3.63864182E+06          2.04792155E+06          7.34323490E+06          1.84502416E+04
       6000.0000          1.00000000E+30          9.72801528E+04          8.60329744E+04          4.84258934E+04          4.81116644E+05          6.07435964E+05          3.38621600E+05          1.70752115E+06          1.21762380E+06          2.54164043E+06          3.81296780E+06          2.14252694E+06          7.78830520E+06          1.92719736E+04
       6100.0000          1.00000000E+30          1.00327518E+05          9.04108743E+04          5.07626537E+04          4.97630581E+05          6.32493669E+05          3.53053691E+05          1.80957139E+06          1.29474546E+06          2.62948528E+06          3.97071201E+06          2.24693072E+06          8.27465113E+06          2.01314549E+04
       6200.0000          1.00000000E+30          1.03857266E+05          9.44687481E+04          5.32023580E+04          5.15727916E+05          6.60496108E+05          3.69117082E+05          1.92912581E+06          1.37088964E+06          2.72699083E+06          4.14552215E+06          2.34197831E+06          8.77796512E+06          2.10220410E+04
       6300.0000          1.00000000E+30          1.06541029E+05          9.87402474E+04          5.58899783E+04          5.31580311E+05          6.87840505E+05          3.84784062E+05          2.04696677E+06          1.45505245E+06          2.81219326E+06          4.31609578E+06          2.44185587E+06          9.32470745E+06          2.19203824E+04
       6400.0000          1.00000000E+30          1.09747108E+05          1.03224834E+05          5.84220790E+04          5.50544015E+05          7.19686990E+05          4.03095561E+05          2.16785794E+06          1.54258985E+06          2.91511782E+06          4.51458223E+06          2.54686219E+06          9.86061886E+06          2.28461312E+04
       6500.0000          1.00000000E+30          1.13304405E+05          1.08174007E+05          6.09992718E+04          5.67065589E+05          7.48290449E+05          4.19516556E+05          2.29819297E+06          1.63602204E+06          3.00303834E+06          4.69292377E+06          2.66302173E+06          1.04564007E+07          2.38033349E+04
       6600.0000          1.00000000E+30          1.16580049E+05          1.12771936E+05          6.40330068E+04          5.84821720E+05          7.78780908E+05          4.37052868E+05          2.43286717E+06          1.73387730E+06          3.09762485E+06          4.88294677E+06          2.77000534E+06          1.10382475E+07          2.48069786E+04
       6700.0000          1.00000000E+30          1.20347742E+05          1.17473215E+05          6.68934476E+04          6.04233923E+05          8.09409993E+05          4.54679552E+05          2.56624193E+06          1.83685092E+06          3.20426027E+06          5.07380559E+06          2.87925772E+06          1.16709853E+07          2.58150842E+04
       6800.0000          1.00000000E+30          1.23445091E+05          1.22930691E+05          6.97641335E+04          6.21789889E+05          8.44511333E+05          4.74944819E+05          2.72493518E+06          1.94106100E+06          3.29766315E+06          5.29236269E+06          2.99828332E+06          1.23141003E+07          2.68410098E+04
       6900.0000          1.00000000E+30          1.27337728E+05          1.28155809E+05          7.27935378E+04          6.42124203E+05          8.75707304E+05          4.92922449E+05          2.87442369E+06          2.05042043E+06          3.41014867E+06          5.48668915E+06          3.12874607E+06          1.30205387E+07          2.79102587E+04
       7000.0000          1.00000000E+30          1.30552743E+05          1.33460492E+05          7.62177565E+04          6.59849608E+05          9.10377444E+05          5.12896921E+05          3.03077631E+06          2.16625356E+06          3.50291396E+06          5.70239197E+06          3.24689412E+06          1.37215460E+07          2.90108779E+04
       7100.0000          1.00000000E+30          1.34064659E+05          1.39564542E+05          7.94193883E+04          6.80737857E+05          9.45859276E+05          5.33362406E+05          3.19787725E+06          2.28493064E+06          3.60736939E+06          5.94354447E+06          3.38794626E+06          1.44331465E+07          3.01413510E+04
       7200.0000          1.00000000E+30          1.37974912E+05          1.45156231E+05          8.27584108E+04          7.00587653E+05          9.85367348E+05          5.56153415E+05          3.36815969E+06          2.40715741E+06          3.72393555E+06          6.15339746E+06          3.51150718E+06          1.52251689E+07          3.12946879E+04
       7300.0000          1.00000000E+30          1.41425595E+05          1.51003762E+05          8.60430249E+04          7.20845926E+05          1.02057828E+06          5.76412176E+05          3.54266434E+06          2.53712964E+06          3.83023092E+06          6.37663304E+06          3.64436857E+06          1.60464254E+07          3.24166935E+04
       7400.0000          1.00000000E+30          1.45470233E+05          1.57076075E+05          8.99189891E+04          7.43107758E+05          1.05753487E+06          5.97896640E+05          3.72890754E+06          2.67239557E+06          3.95359143E+06          6.63060866E+06          3.79571696E+06          1.68521918E+07          3.36763122E+04
       7500.0000          1.00000000E+30          1.48947943E+05          1.63071392E+05          9.33625298E+04          7.62736660E+05          1.09640865E+06          6.22112981E+05          3.92251541E+06          2.81376552E+06          4.05413507E+06          6.86752240E+06          3.92905509E+06          1.77227321E+07          3.48418903E+04
       7600.0000          1.00000000E+30          1.53055819E+05          1.70026490E+05          9.70525909E+04          7.85848550E+05          1.13906947E+06          6.44899925E+05          4.12499102E+06          2.96149988E+06          4.18150175E+06          7.10524361E+06          4.06581901E+06          1.86243260E+07          3.61279933E+04
       7700.0000          1.00000000E+30          1.57034930E+05          1.76293923E+05          1.00767172E+05          8.06293034E+05          1.17840621E+06          6.67776841E+05          4.33615768E+06          3.11060554E+06          4.28666566E+06          7.37943107E+06          4.22600368E+06          1.95676077E+07          3.73703191E+04
       7800.0000          1.00000000E+30          1.61416920E+05          1.82964400E+05          1.05011376E+05          8.30028370E+05          1.21866158E+06          6.94127980E+05          4.57281003E+06          3.26729079E+06          4.40204924E+06          7.62092787E+06          4.37968291E+06          2.05676572E+07          3.87453544E+04
       7900.0000          1.00000000E+30          1.65414366E+05          1.89674221E+05          1.08811424E+05          8.55203513E+05          1.26422863E+06          7.17388324E+05          4.79021575E+06          3.43144791E+06          4.52997768E+06          7.88957778E+06          4.53685859E+06          2.15436422E+07          4.00374696E+04
       8000.0000          1.00000000E+30          1.69954299E+05          1.97312845E+05          1.13020918E+05          8.74275140E+05          1.30856229E+06          7.43246644E+05          5.01862092E+06          3.61345167E+06          4.64384377E+06          8.18388725E+06          4.71576074E+06          2.25706965E+07          4.14537145E+04
       8100.0000          1.00000000E+30          1.73879008E+05          2.04159756E+05          1.17687544E+05          8.99788066E+05          1.35367339E+06          7.69761437E+05          5.26144183E+06          3.78709719E+06          4.77619264E+06          8.50100514E+06          4.86957320E+06          2.36387561E+07          4.28737130E+04
       8200.0000          1.00000000E+30          1.78539961E+05          2.12345417E+05          1.21868332E+05          9.26834777E+05          1.40419096E+06          7.98630063E+05          5.50807864E+06          3.96420997E+06          4.91630666E+06          8.75726846E+06          5.03155629E+06          2.47936854E+07          4.43466965E+04
       8300.0000          1.00000000E+30          1.83457677E+05          2.19496569E+05          1.26266840E+05          9.44889809E+05          1.44833752E+06          8.24975564E+05          5.79196916E+06          4.15279040E+06          5.02644914E+06          9.03433155E+06          5.22006420E+06          2.59720208E+07          4.57863819E+04
       8400.0000          1.00000000E+30          1.87227609E+05          2.28288071E+05          1.31265727E+05          9.68724681E+05          1.50195400E+06          8.55797448E+05          6.04891275E+06          4.34810370E+06          5.15475600E+06          9.35882675E+06          5.38053105E+06          2.71397111E+07          4.73370641E+04
       8500.0000          1.00000000E+30          1.91700804E+05          2.35670516E+05          1.35655553E+05          9.95127688E+05          1.54795695E+06          8.83311692E+05          6.32489753E+06          4.55194495E+06          5.29612362E+06          9.65499422E+06          5.57815934E+06          2.83746535E+07          4.87828830E+04
       8600.0000          1.00000000E+30          1.96618393E+05          2.43731713E+05          1.40951009E+05          1.02301027E+06          1.59766037E+06          9.12668250E+05          6.61182307E+06          4.76397356E+06          5.42680118E+06          1.00012095E+07          5.79085908E+06          2.96593111E+07          5.04173183E+04
       8700.0000          1.00000000E+30          2.01794920E+05          2.52977619E+05          1.46676686E+05          1.04496373E+06          1.65387043E+06          9.45331555E+05          6.93645519E+06          5.00021283E+06          5.57436111E+06          1.02947406E+07          5.94584863E+06          3.09963298E+07          5.21737194E+04
       8800.0000          1.00000000E+30          2.05887778E+05          2.61032703E+05          1.50959428E+05          1.07329728E+06          1.70351225E+06          9.74821988E+05          7.24268288E+06          5.21736230E+06          5.73016992E+06          1.06606211E+07          6.13780509E+06          3.24420226E+07          5.36232905E+04
       8900.0000          1.00000000E+30          2.11132108E+05          2.70900304E+05          1.56012258E+05          1.09679220E+06          1.76324033E+06          1.00973046E+06          7.56350339E+06          5.44497273E+06          5.85016984E+06          1.09544465E+07          6.33642017E+06          3.38824757E+07          5.53336281E+04
       9000.0000          1.00000000E+30          2.15504593E+05          2.79000008E+05          1.61854426E+05          1.12528271E+06          1.81308180E+06          1.03942776E+06          7.88119256E+06          5.68602073E+06          6.00900375E+06          1.12953071E+07          6.55533790E+06          3.53073478E+07          5.70003651E+04
       9100.0000          1.00000000E+30          2.20764213E+05          2.89331539E+05          1.67126890E+05          1.15071210E+06          1.86930952E+06          1.07263385E+06          8.25590682E+06          5.93062097E+06          6.13554535E+06          1.16452013E+07          6.75054195E+06          3.68087468E+07          5.87557497E+04
       9200.0000          1.00000000E+30          2.25480339E+05          2.98220031E+05          1.72687468E+05          1.18000736E+06          1.93217383E+06          1.10663184E+06          8.59263105E+06          6.20840868E+06          6.27672299E+06          1.20286935E+07          6.98137067E+06          3.84202581E+07          6.04710791E+04
       9300.0000          1.00000000E+30          2.30870471E+05          3.07516783E+05          1.78875715E+05          1.20504649E+06          1.98975509E+06          1.14389221E+06          8.95453731E+06          6.46264829E+06          6.43384451E+06          1.23725421E+07          7.18595464E+06          4.00555257E+07          6.23162583E+04
       9400.0000          1.00000000E+30          2.35514462E+05          3.18284542E+05          1.84683500E+05          1.23491169E+06          2.05670473E+06          1.18374913E+06          9.32076345E+06          6.76837880E+06          6.59903425E+06          1.27751284E+07          7.40519405E+06          4.17638802E+07          6.41554910E+04
       9500.0000          1.00000000E+30          2.40993538E+05          3.28046196E+05          1.91359243E+05          1.26629483E+06          2.11182021E+06          1.21648860E+06          9.74039232E+06          7.03638982E+06          6.73417870E+06          1.31358922E+07          7.64550095E+06          4.33954703E+07          6.60845549E+04
       9600.0000          1.00000000E+30          2.46733619E+05          3.38292163E+05          1.96983893E+05          1.29062429E+06          2.18143888E+06          1.25171474E+06          1.01190844E+07          7.31507243E+06          6.90306094E+06          1.35542660E+07          7.86518100E+06          4.53512171E+07          6.79300173E+04
       9700.0000          1.00000000E+30          2.51255754E+05          3.49685876E+05          2.04024922E+05          1.32201674E+06          2.23978447E+06          1.29242737E+06          1.05742551E+07          7.64587939E+06          7.03945216E+06          1.40001666E+07          8.11900596E+06          4.71143999E+07          6.99254493E+04
       9800.0000          1.00000000E+30          2.56985751E+05          3.61873821E+05          2.09911933E+05          1.35060952E+06          2.30390228E+06          1.32993578E+06          1.09807903E+07          7.94341703E+06          7.20924796E+06          1.43431581E+07          8.34221018E+06          4.89690822E+07          7.18875531E+04
       9900.0000          1.00000000E+30          2.62983197E+05          3.71587737E+05          2.16347477E+05          1.38319959E+06          2.37471055E+06          1.37313211E+06          1.14064600E+07          8.25909824E+06          7.36477172E+06          1.48008130E+07          8.60594342E+06          5.09109631E+07          7.38763333E+04
      10000.0000          1.00000000E+30          2.69267265E+05          3.84290809E+05          2.23665198E+05          1.41740133E+06          2.45000928E+06          1.41043351E+06          1.18986192E+07          8.58905536E+06          7.54092657E+06          1.51564545E+07          8.85436341E+06          5.30320168E+07          7.61007173E+04
      11000.0000          1.00000000E+30          3.29161151E+05          5.12078923E+05          2.99842659E+05          1.74390891E+06          3.21617693E+06          1.86770865E+06          1.72595271E+07          1.25521051E+07          9.31680213E+06          1.99149386E+07          1.17023553E+07          7.68220330E+07          9.86259092E+04
      12000.0000          1.00000000E+30          3.97759741E+05          6.67906188E+05          3.94597408E+05          2.11359809E+06          4.12686402E+06          2.42022580E+06          2.43793050E+07          1.77134756E+07          1.13116479E+07          2.57086602E+07          1.51204767E+07          1.08192993E+08          1.25402792E+05
