#Energy      Bi-K-shell   Bi-L1-shell   Bi-L2-shell   Bi-L3-shell   Bi-M1-shell   Bi-M2-shell   Bi-M3-shell   Bi-M4-shell   Bi-M5-shell   Bi-N1-shell   Bi-N2-shell   Bi-N3-shell   Bi-N4-shell   Bi-N5-shell   Bi-N6-shell   Bi-N7-shell   Bi-O1-shell   Bi-O2-shell   Bi-O3-shell   Bi-O4-shell   Bi-O5-shell   Valence  Total
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56270784E+06          5.87425852E+04          2.92872193E+04          1.30565474E+03          9.24148855E+02          3.78345925E+03          2.26546129E+03          8.14318819E+02          2.12019982E+02          1.32697684E+02          2.91140994E+01          1.98281469E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96083421E+06          5.58194284E+04          2.79903836E+04          1.30479952E+03          9.24020939E+02          3.78215930E+03          2.27355955E+03          8.18764369E+02          2.14067214E+02          1.33920492E+02          2.94346905E+01          2.00238542E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55982319E+06          5.31595736E+04          2.68021184E+04          1.30427242E+03          9.24107496E+02          3.78176590E+03          2.28191047E+03          8.23261057E+02          2.15992389E+02          1.35210171E+02          2.97523882E+01          2.02186158E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27749553E+06          5.07318941E+04          2.57103770E+04          1.30405310E+03          9.24395425E+02          3.78222343E+03          2.29049924E+03          8.27805841E+02          2.18031685E+02          1.36497161E+02          3.00717914E+01          2.04150730E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07011169E+06          4.85095032E+04          2.47048734E+04          1.30412274E+03          9.24872471E+02          3.78348010E+03          2.29931211E+03          8.32395910E+02          2.20066811E+02          1.37781509E+02          3.03906101E+01          2.06111324E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12725682E+05          4.64694433E+04          2.37765623E+04          1.30446406E+03          9.25527370E+02          3.78548829E+03          2.30833629E+03          8.37028652E+02          2.22097836E+02          1.38996328E+02          3.07066046E+01          2.08042694E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90053127E+05          4.45919311E+04          2.29177226E+04          1.30506094E+03          9.26349718E+02          3.78820359E+03          2.31755990E+03          8.41701607E+02          2.24124827E+02          1.40275878E+02          3.10242950E+01          2.09995683E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92370775E+05          4.28597316E+04          2.21215056E+04          1.30589854E+03          9.27329868E+02          3.79158523E+03          2.32697187E+03          8.46412492E+02          2.26034810E+02          1.41552918E+02          3.13414303E+01          2.11934965E+01
        812.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66883169E+05          4.23663707E+04          2.18939966E+04          1.30619459E+03          9.27653214E+02          3.79272361E+03          2.32982969E+03          8.47832352E+02          2.26674629E+02          1.41955154E+02          3.14370959E+01          2.12529242E+01
        813.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68125727E+13          6.66867185E+05          4.23660463E+04          2.18938468E+04          1.30619480E+03          9.27653434E+02          3.79272438E+03          2.32983160E+03          8.47833300E+02          2.26675056E+02          1.41955422E+02          3.14371596E+01          2.12529638E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99547103E+08          6.13109849E+05          4.12582026E+04          2.13819171E+04          1.30696314E+03          9.28458837E+02          3.79559524E+03          2.33656186E+03          8.51159158E+02          2.28054567E+02          1.42827488E+02          3.16580164E+01          2.13880484E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25275826E+07          5.47834058E+05          3.97742402E+04          2.06937071E+04          1.30824184E+03          9.29728224E+02          3.80019832E+03          2.34632019E+03          8.55939610E+02          2.30070490E+02          1.44099630E+02          3.19718639E+01          2.15812281E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60158227E+07          4.93336611E+05          3.83965490E+04          2.00522203E+04          1.30972276E+03          9.31130362E+02          3.80536139E+03          2.35623785E+03          8.60751969E+02          2.32082641E+02          1.45305093E+02          3.22873954E+01          2.17736131E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60773531E+07          4.47301479E+05          3.71150147E+04          1.94533127E+04          1.31139491E+03          9.32657985E+02          3.81105426E+03          2.36630638E+03          8.65594474E+02          2.34091081E+02          1.46572852E+02          3.26024056E+01          2.19670927E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11355220E+07          4.08024314E+05          3.59208957E+04          1.88933084E+04          1.31324787E+03          9.34304354E+02          3.81724815E+03          2.37651790E+03          8.70465479E+02          2.36095870E+02          1.47838301E+02          3.29169005E+01          2.21602214E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27141553E+06          3.74214033E+05          3.48064173E+04          1.83689407E+04          1.31527203E+03          9.36063231E+02          3.82391662E+03          2.38686497E+03          8.75363427E+02          2.37989258E+02          1.49101474E+02          3.32308880E+01          2.23520541E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44130771E+06          3.44863094E+05          3.37645703E+04          1.78772500E+04          1.31745842E+03          9.37928664E+02          3.83103492E+03          2.39734060E+03          8.80286862E+02          2.39987547E+02          1.50362409E+02          3.35443775E+01          2.25445034E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19153238E+06          3.19211663E+05          3.27891850E+04          1.74156662E+04          1.31979864E+03          9.39895248E+02          3.83857954E+03          2.40793835E+03          8.85234413E+02          2.41982357E+02          1.51621141E+02          3.38552447E+01          2.27356577E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29435301E+06          2.96632660E+05          3.18747516E+04          1.69817430E+04          1.32228479E+03          9.41957770E+02          3.84652907E+03          2.41865200E+03          8.90204799E+02          2.43973742E+02          1.52877704E+02          3.41677738E+01          2.29274521E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62549416E+06          2.76654805E+05          3.10163320E+04          1.65734213E+04          1.32490954E+03          9.44111448E+02          3.85486292E+03          2.42947580E+03          8.95196783E+02          2.45961755E+02          1.54132132E+02          3.44798258E+01          2.31189227E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11176441E+06          2.58871646E+05          3.02094658E+04          1.61887217E+04          1.32766600E+03          9.46351767E+02          3.86356220E+03          2.44040430E+03          9.00209238E+02          2.47946450E+02          1.55384458E+02          3.47914071E+01          2.33100739E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70719553E+06          2.42971187E+05          2.94501428E+04          1.58259196E+04          1.33054766E+03          9.48674466E+02          3.87260878E+03          2.45143236E+03          9.05241072E+02          2.49927876E+02          1.56634714E+02          3.51025243E+01          2.35009107E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38239951E+06          2.28687189E+05          2.87347462E+04          1.54834227E+04          1.33354840E+03          9.51075574E+02          3.88198600E+03          2.46255522E+03          9.10291271E+02          2.51906083E+02          1.57823009E+02          3.54131840E+01          2.36900881E+01
        945.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21707298E+06          2.20798575E+05          2.83253259E+04          1.52870891E+04          1.33540334E+03          9.52552062E+02          3.88776330E+03          2.46927135E+03          9.13329292E+02          2.53050438E+02          1.58606791E+02          3.55985027E+01          2.38043158E+01
        946.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63853660E+13          2.21702279E+06          2.20796048E+05          2.83251919E+04          1.52870248E+04          1.33540396E+03          9.52552559E+02          3.88776525E+03          2.46927359E+03          9.13330306E+02          2.53050853E+02          1.58607052E+02          3.55985651E+01          2.38043545E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79590216E+08          2.11699785E+06          2.15798103E+05          2.80600611E+04          1.51597771E+04          1.33666259E+03          9.53551332E+02          3.89167786E+03          2.47376823E+03          9.15358864E+02          2.53881120E+02          1.59069574E+02          3.57233932E+01          2.38803171E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19278667E+08          1.89705908E+06          2.04127804E+05          2.74230828E+04          1.48536808E+04          1.33988481E+03          9.56098202E+02          3.90166952E+03          2.48506714E+03          9.20442941E+02          2.55853035E+02          1.60314162E+02          3.60331584E+01          2.40702426E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28148642E+07          1.71242881E+06          1.93520732E+05          2.68209990E+04          1.45639331E+04          1.34321000E+03          9.58712905E+02          3.91194711E+03          2.49644784E+03          9.25542642E+02          2.57821874E+02          1.61556802E+02          3.63424857E+01          2.42598702E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10918161E+07          1.55576339E+06          1.83847538E+05          2.62515146E+04          1.42894237E+04          1.34663336E+03          9.61392263E+02          3.92249725E+03          2.50790653E+03          9.30657150E+02          2.59787683E+02          1.62797522E+02          3.66513813E+01          2.44492046E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09602041E+07          1.42147009E+06          1.75001310E+05          2.57123363E+04          1.40291576E+04          1.35015043E+03          9.64133342E+02          3.93330755E+03          2.51943956E+03          9.35785690E+02          2.61750507E+02          1.64036351E+02          3.69598506E+01          2.46382501E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53027728E+07          1.30548315E+06          1.66885266E+05          2.52014021E+04          1.37822098E+04          1.35375695E+03          9.66933338E+02          3.94436618E+03          2.53104347E+03          9.40927540E+02          2.63710389E+02          1.65273316E+02          3.72678992E+01          2.48270109E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00965178E+06          6.77680063E+05          1.12501127E+05          2.12991951E+04          1.18868081E+04          1.39395821E+03          9.97658903E+02          4.06643862E+03          2.65033973E+03          9.92941170E+02          2.83249757E+02          1.77600338E+02          4.03263819E+01          2.67018620E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38469546E+06          4.35370351E+05          8.41657169E+04          1.88573594E+04          1.06950965E+04          1.43979419E+03          1.03209760E+03          4.20415959E+03          2.77399481E+03          1.04570409E+03          3.02525622E+02          1.89812977E+02          4.33499413E+01          2.85539290E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35952352E+05          3.14343475E+05          6.74249810E+04          1.72598328E+04          9.91677407E+03          1.48941025E+03          1.06902473E+03          4.35237286E+03          2.90044881E+03          1.09780565E+03          3.21653918E+02          2.01873781E+02          4.63422785E+01          3.03846486E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79265651E+05          2.44484902E+05          5.67053516E+04          1.61844867E+04          9.39726177E+03          1.54163523E+03          1.10766518E+03          4.50781756E+03          3.02870369E+03          1.15117861E+03          3.40648898E+02          2.13847199E+02          4.93064879E+01          3.21989456E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36667012E+05          2.00281801E+05          4.94528017E+04          1.54495228E+04          9.04815509E+03          1.59569801E+03          1.14750776E+03          4.66834488E+03          3.15555688E+03          1.20519493E+03          3.59443919E+02          2.25694816E+02          5.22433925E+01          3.39953882E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48527803E+05          1.70500693E+05          4.43480542E+04          1.49461098E+04          8.81598538E+03          1.65107342E+03          1.18820398E+03          4.83249021E+03          3.28578082E+03          1.25874736E+03          3.78134020E+02          2.37428270E+02          5.51570439E+01          3.57768666E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89980112E+05          1.49512827E+05          4.06482748E+04          1.46059054E+04          8.66686296E+03          1.70739358E+03          1.22950965E+03          4.99922748E+03          3.41856546E+03          1.31187627E+03          3.96653416E+02          2.49100891E+02          5.80457827E+01          3.75435481E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49034019E+05          1.34218708E+05          3.79070278E+04          1.43842455E+04          8.57846065E+03          1.76439478E+03          1.27124973E+03          5.16782117E+03          3.54715827E+03          1.36553069E+03          4.15015875E+02          2.60717438E+02          6.09166016E+01          3.92987969E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19283024E+05          1.22784171E+05          3.58422867E+04          1.42509062E+04          8.53555936E+03          1.82188429E+03          1.31329637E+03          5.33773386E+03          3.67813826E+03          1.41875803E+03          4.33303941E+02          2.72199036E+02          6.37657006E+01          4.10401800E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97025620E+05          1.14062388E+05          3.42687057E+04          1.41848278E+04          8.52748514E+03          1.87852281E+03          1.35411416E+03          5.50230111E+03          3.80825553E+03          1.47159089E+03          4.51453830E+02          2.83636476E+02          6.65978728E+01          4.27685278E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79988635E+05          1.07304086E+05          3.30604546E+04          1.41709530E+04          8.54655634E+03          1.93777337E+03          1.39736160E+03          5.67724761E+03          3.94041017E+03          1.52405877E+03          4.69474865E+02          2.95032827E+02          6.94125131E+01          4.44907767E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66706833E+05          1.02002296E+05          3.21296771E+04          1.41982645E+04          8.58712200E+03          1.99462384E+03          1.44035644E+03          5.85118778E+03          4.06887519E+03          1.57699181E+03          4.87441766E+02          3.06312733E+02          7.22121759E+01          4.62011818E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56197993E+05          9.78038552E+04          3.14135893E+04          1.42585377E+04          8.64494427E+03          2.05329461E+03          1.48173411E+03          6.01848715E+03          4.19931010E+03          1.62877813E+03          5.05227509E+02          3.17559952E+02          7.49948119E+01          4.78996138E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47782318E+05          9.44566875E+04          3.08663366E+04          1.43455250E+04          8.71678809E+03          2.11166721E+03          1.52430909E+03          6.19075992E+03          4.32893210E+03          1.68102888E+03          5.22970660E+02          3.28700977E+02          7.77644079E+01          4.95909515E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40976574E+05          9.17769586E+04          3.04537902E+04          1.44544052E+04          8.80014656E+03          2.16975872E+03          1.56796439E+03          6.36751704E+03          4.45779121E+03          1.73296108E+03          5.40610811E+02          3.39815739E+02          8.05197494E+01          5.12753238E+01
       2587.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36037961E+05          8.98616862E+04          3.01815257E+04          1.45653112E+04          8.88145186E+03          2.22160291E+03          1.60443500E+03          6.51505674E+03          4.57188060E+03          1.77879154E+03          5.56023288E+02          3.49564876E+02          8.29328019E+01          5.27487399E+01
       2588.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77452297E+14          1.36037859E+05          8.98616468E+04          3.01815203E+04          1.45653139E+04          8.88145378E+03          2.22160421E+03          1.60443594E+03          6.51506056E+03          4.57188336E+03          1.77879263E+03          5.56023643E+02          3.49565100E+02          8.29328567E+01          5.27487737E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66683523E+09          1.35429395E+05          8.96281648E+04          3.01501336E+04          1.45814038E+04          8.89305013E+03          2.22939968E+03          1.61008534E+03          6.53796976E+03          4.58593350E+03          1.78459357E+03          5.58153391E+02          3.50869290E+02          8.32619949E+01          5.29501054E+01
       2695.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06730973E+07          1.31046048E+05          8.79689238E+04          2.99426074E+04          1.47175829E+04          8.98975916E+03          2.28433818E+03          1.65014923E+03          6.70009235E+03          4.71033805E+03          1.83449136E+03          5.74897161E+02          3.61456016E+02          8.58823067E+01          5.45497256E+01
       2696.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00813184E+14          6.06715759E+07          1.31045965E+05          8.79688928E+04          2.99426038E+04          1.47175859E+04          8.98976124E+03          2.28433947E+03          1.65015016E+03          6.70009614E+03          4.71034078E+03          1.83449245E+03          5.74897514E+02          3.61456238E+02          8.58823614E+01          5.45497593E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47401893E+10          5.73813500E+07          1.30880583E+05          8.79072255E+04          2.99355208E+04          1.47235280E+04          8.99393209E+03          2.28691788E+03          1.65201888E+03          6.70767393E+03          4.71581108E+03          1.83665440E+03          5.75603391E+02          3.61900573E+02          8.59917195E+01          5.46171695E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11350069E+08          2.14614915E+07          1.27133898E+05          8.65350883E+04          2.97945069E+04          1.48783780E+04          9.10153195E+03          2.34420270E+03          1.69496546E+03          6.88157702E+03          4.84257561E+03          1.88771960E+03          5.93025426E+02          3.72840228E+02          8.87090068E+01          5.62763863E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94887387E+07          1.17645950E+07          1.24039268E+05          8.54503395E+04          2.97148816E+04          1.50440090E+04          9.21482556E+03          2.40293309E+03          1.73768485E+03          7.05456304E+03          4.97104690E+03          1.93921588E+03          6.10302679E+02          3.83762006E+02          9.14163694E+01          5.79306503E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12450216E+07          7.62240813E+06          1.21480327E+05          8.46046814E+04          2.96869148E+04          1.52188301E+04          9.33297354E+03          2.46136871E+03          1.77904327E+03          7.22195808E+03          5.09658122E+03          1.99044580E+03          6.27558091E+02          3.94598236E+02          9.41113654E+01          5.95747513E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36313394E+07          5.43126665E+06          1.19365689E+05          8.39596567E+04          2.97027547E+04          1.54015290E+04          9.45528147E+03          2.51952364E+03          1.82136299E+03          7.39333315E+03          5.22378394E+03          2.04075864E+03          6.44735570E+02          4.05420192E+02          9.67973821E+01          6.12144846E+01
       3184.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01179184E+07          4.27770081E+06          1.17863009E+05          8.35458853E+04          2.97458507E+04          1.55621946E+04          9.56207789E+03          2.56803309E+03          1.85778496E+03          7.54086983E+03          5.33263196E+03          2.08426433E+03          6.59251466E+02          4.14566794E+02          9.90712089E+01          6.26032154E+01
       3185.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95385731E+14          1.01178558E+07          4.27767904E+06          1.17862976E+05          8.35458769E+04          2.97458520E+04          1.55621984E+04          9.56208043E+03          2.56803434E+03          1.85778587E+03          7.54087351E+03          5.33263462E+03          2.08426539E+03          6.59251811E+02          4.14567011E+02          9.90712624E+01          6.26032483E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69295243E+09          9.65242507E+06          4.11628900E+06          1.17622851E+05          8.34843431E+04          2.97560061E+04          1.55910142E+04          9.58117092E+03          2.57741118E+03          1.86348660E+03          7.56391639E+03          5.35037937E+03          2.09150240E+03          6.61781343E+02          4.16195366E+02          9.94726884E+01          6.28472501E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71668686E+08          7.28293934E+06          3.25841923E+06          1.16193657E+05          8.31536910E+04          2.98414153E+04          1.57863716E+04          9.71015632E+03          2.63504382E+03          1.90542323E+03          7.73374470E+03          5.47639514E+03          2.14201469E+03          6.78812841E+02          4.26925564E+02          1.02138260E+02          6.44739658E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56578941E+07          5.74522425E+06          2.66420818E+06          1.15030991E+05          8.29471136E+04          2.99546300E+04          1.59868305E+04          9.84182800E+03          2.69243331E+03          1.94718147E+03          7.90285278E+03          5.60185708E+03          2.19230555E+03          6.95775463E+02          4.37612500E+02          1.04794601E+02          6.60944288E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63120041E+07          4.68441755E+06          2.23375216E+06          1.14096470E+05          8.28476428E+04          3.00920176E+04          1.61917371E+04          9.97583782E+03          2.74959068E+03          1.98980452E+03          8.07553683E+03          5.72886825E+03          2.24300648E+03          7.12671900E+02          4.48257814E+02          1.07441867E+02          6.77111655E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36259594E+07          3.91808135E+06          1.91078070E+06          1.13358354E+05          8.28411598E+04          3.02505249E+04          1.64005335E+04          1.01118883E+04          2.80798952E+03          2.03120833E+03          8.24321182E+03          5.85325570E+03          2.29287166E+03          7.29559043E+02          4.58863047E+02          1.10080941E+02          6.93212589E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68650518E+07          3.34447602E+06          1.66155000E+06          1.12790390E+05          8.29158230E+04          3.04275680E+04          1.66127411E+04          1.02497243E+04          2.86468219E+03          2.07245672E+03          8.41025944E+03          5.97715748E+03          2.34254183E+03          7.46329336E+02          4.69429682E+02          1.12710557E+02          7.09238996E+01
