#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   O-K-shell   Valence  Total
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92619591E+03          1.91851552E+03          8.13011003E+04          7.66726068E+04          3.56020586E+04          3.24236957E+04          2.19841220E+04          9.15565426E+03          1.10528966E+05          9.00085000E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06266900E+03          2.09229911E+03          8.30670733E+04          7.84346073E+04          3.63314444E+04          3.32883728E+04          2.27250307E+04          9.47892492E+03          1.15235463E+05          9.56948810E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19716557E+03          2.17510759E+03          8.52723851E+04          7.97706460E+04          3.72640655E+04          3.43518913E+04          2.34038198E+04          9.84369953E+03          1.19424080E+05          9.94606371E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32261040E+03          2.24921521E+03          8.70210715E+04          8.14901001E+04          3.79244918E+04          3.54201330E+04          2.42018529E+04          1.02280974E+04          1.23904088E+05          1.02976949E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46061205E+03          2.33736074E+03          8.92199015E+04          8.32853128E+04          3.88284098E+04          3.65917871E+04          2.48310302E+04          1.06822739E+04          1.28494103E+05          1.06978767E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55531342E+03          2.40378603E+03          9.12962665E+04          8.49211902E+04          3.97054974E+04          3.75888577E+04          2.55967227E+04          1.11024599E+04          1.33402863E+05          1.10079869E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68433172E+03          2.48932176E+03          9.36133902E+04          8.67903591E+04          4.06602381E+04          3.88113970E+04          2.64305857E+04          1.15563843E+04          1.38080065E+05          1.13984950E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78370011E+03          2.56133406E+03          9.56579620E+04          8.87436632E+04          4.16620246E+04          3.97980476E+04          2.71674479E+04          1.19945228E+04          1.43233200E+05          1.17270864E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91092393E+03          2.65067704E+03          9.80297983E+04          9.01249301E+04          4.24331142E+04          4.09924857E+04          2.80396726E+04          1.25007567E+04          1.48004060E+05          1.21266574E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02005812E+03          2.72272107E+03          1.00008360E+05          9.20111663E+04          4.34358088E+04          4.22848067E+04          2.87754290E+04          1.29457344E+04          1.53223506E+05          1.24673494E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15158141E+03          2.81400713E+03          1.02413381E+05          9.38395801E+04          4.44870377E+04          4.34224001E+04          2.96702225E+04          1.33867974E+04          1.58620536E+05          1.28720883E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27515604E+03          2.89797883E+03          1.04398068E+05          9.58141505E+04          4.52051976E+04          4.47678315E+04          3.05554898E+04          1.38879942E+04          1.63745176E+05          1.32574808E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41670955E+03          2.98441396E+03          1.06792508E+05          9.78736048E+04          4.61599087E+04          4.59091855E+04          3.15365699E+04          1.44281799E+04          1.69108205E+05          1.36715562E+03
        718.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52542112E+03          3.07074187E+03          1.09043139E+05          9.93048213E+04          4.70852271E+04          4.71419842E+04          3.22335556E+04          1.48049978E+04          1.74236364E+05          1.40325853E+03
        719.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24192169E+04          4.52544952E+03          3.07076161E+03          1.09043650E+05          9.93052232E+04          4.70854369E+04          4.71422655E+04          3.22337496E+04          1.48051066E+04          1.74237581E+05          1.26080681E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24117429E+04          4.53967762E+03          3.08065418E+03          1.09299364E+05          9.95063992E+04          4.71904525E+04          4.72832182E+04          3.23309116E+04          1.48596201E+04          1.74750904E+05          1.26431373E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23374218E+04          4.68719131E+03          3.16592709E+03          1.11471437E+05          1.01566019E+05          4.82680618E+04          4.87420364E+04          3.33367862E+04          1.53248625E+04          1.80286544E+05          1.29682777E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22639855E+04          4.80704088E+03          3.26625215E+03          1.14047148E+05          1.03712702E+05          4.91281321E+04          5.00194869E+04          3.44072598E+04          1.58249831E+04          1.85986682E+05          1.32957843E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23503549E+04          4.95903542E+03          3.35250401E+03          1.16227163E+05          1.05244380E+05          5.02042694E+04          5.15643655E+04          3.51567706E+04          1.63710903E+04          1.92199639E+05          1.36415675E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23407348E+04          5.08035908E+03          3.45508224E+03          1.18818070E+05          1.07349161E+05          5.13286074E+04          5.27524515E+04          3.62274153E+04          1.68691438E+04          1.97628202E+05          1.39779734E+03
        760.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23397746E+04          5.09527076E+03          3.46567573E+03          1.19083262E+05          1.07460353E+05          5.14437017E+04          5.29028022E+04          3.62462605E+04          1.69249465E+04          1.98266828E+05          1.40133567E+03
        761.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19906346E+04          1.23397727E+04          5.09530070E+03          3.46569701E+03          1.19083794E+05          1.07460773E+05          5.14439326E+04          5.29031040E+04          3.62464721E+04          1.69250586E+04          1.98268111E+05          1.34253366E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06093262E+04          1.24445509E+04          5.23367987E+03          3.55666017E+03          1.21527122E+05          1.09383195E+05          5.21517155E+04          5.42971295E+04          3.72242023E+04          1.74448895E+04          2.03902468E+05          1.37115198E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99479809E+04          1.25443530E+04          5.38390376E+03          3.66835540E+03          1.23532506E+05          1.11601778E+05          5.32512055E+04          5.57665968E+04          3.82187525E+04          1.79509098E+04          2.09910955E+05          1.40478684E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96740581E+04          1.26457689E+04          5.55014211E+03          3.76379464E+03          1.26226878E+05          1.13912222E+05          5.42957766E+04          5.74125408E+04          3.93489206E+04          1.85464510E+04          2.16158299E+05          1.43856511E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97473051E+04          1.27488380E+04          5.69047785E+03          3.87906475E+03          1.29041406E+05          1.15592643E+05          5.54415066E+04          5.88083729E+04          4.03270380E+04          1.91384296E+04          2.22710796E+05          1.47370581E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99253527E+04          1.30950935E+04          5.86166866E+03          4.00161846E+03          1.30943457E+05          1.17881128E+05          5.66366325E+04          6.04995821E+04          4.14950060E+04          1.97931242E+04          2.28947116E+05          1.51612804E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02539399E+04          1.32684972E+04          6.04347907E+03          4.09340433E+03          1.33683623E+05          1.20262057E+05          5.78844191E+04          6.22909428E+04          4.24857478E+04          2.03505092E+04          2.35866431E+05          1.55225533E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05001264E+04          1.34465549E+04          6.17807920E+03          4.21706358E+03          1.36540922E+05          1.21853294E+05          5.87183878E+04          6.36294906E+04          4.36707646E+04          2.10314375E+04          2.42061116E+05          1.58981458E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07503524E+04          1.36294565E+04          6.34995333E+03          4.33791435E+03          1.38807779E+05          1.24164574E+05          5.99396534E+04          6.54307398E+04          4.48219008E+04          2.17595110E+04          2.48950303E+05          1.63024012E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12558012E+04          1.37446287E+04          6.53683737E+03          4.47293118E+03          1.41687280E+05          1.26340460E+05          6.12127995E+04          6.70933948E+04          4.60890441E+04          2.22962027E+04          2.56166296E+05          1.67234855E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15880339E+04          1.39190182E+04          6.70232062E+03          4.56931238E+03          1.44688781E+05          1.28742844E+05          6.25412038E+04          6.87789107E+04          4.72492687E+04          2.30359612E+04          2.62449166E+05          1.70897031E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19274054E+04          1.40978898E+04          6.89611392E+03          4.69859685E+03          1.46888042E+05          1.31238362E+05          6.32591714E+04          7.06619007E+04          4.85658163E+04          2.36720216E+04          2.69968152E+05          1.75125648E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22741483E+04          1.42814187E+04          7.10144774E+03          4.83697500E+03          1.49827643E+05          1.33090844E+05          6.45267077E+04          7.23261502E+04          4.97094525E+04          2.44502320E+04          2.76951011E+05          1.79629473E+03
        887.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23434566E+04          1.44818279E+04          7.22148246E+03          4.95367271E+03          1.51736219E+05          1.35048868E+05          6.53903130E+04          7.38716920E+04          5.07881364E+04          2.49402136E+04          2.82578536E+05          1.82994135E+03
        888.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48524091E+04          3.23435160E+04          1.44818684E+04          7.22152261E+03          4.95370260E+03          1.51736793E+05          1.35049365E+05          6.53905647E+04          7.38720866E+04          5.07884120E+04          2.49403677E+04          2.82580105E+05          1.75821655E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49558999E+04          3.24030108E+04          1.45224319E+04          7.26187365E+03          4.95833934E+03          1.52312839E+05          1.35547723E+05          6.56431238E+04          7.42687030E+04          5.10653362E+04          2.50953841E+04          2.84156981E+05          1.76385010E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54808665E+04          3.27039501E+04          1.47288111E+04          7.45647121E+03          5.10153168E+03          1.55261446E+05          1.38097016E+05          6.69364191E+04          7.63184828E+04          5.24972606E+04          2.57915133E+04          2.91681483E+05          1.80647573E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60182385E+04          3.30105317E+04          1.49411407E+04          7.66887147E+03          5.25324051E+03          1.58326470E+05          1.40744039E+05          6.80727688E+04          7.79313236E+04          5.36025419E+04          2.65823152E+04          2.99534693E+05          1.85094140E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65684607E+04          3.33229158E+04          1.51596816E+04          7.89372712E+03          5.37105656E+03          1.60641757E+05          1.42390510E+05          6.93702516E+04          8.00069911E+04          5.50489599E+04          2.73054686E+04          3.06646622E+05          1.89205711E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71319998E+04          3.39245831E+04          1.53847105E+04          8.07193969E+03          5.51387449E+03          1.63687495E+05          1.44940335E+05          7.07181562E+04          8.19275189E+04          5.63784297E+04          2.81379113E+04          3.14504705E+05          1.93516554E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77093451E+04          3.43142018E+04          1.54871865E+04          8.30175139E+03          5.66968771E+03          1.66850958E+05          1.47278147E+05          7.17869902E+04          8.41251961E+04          5.79077682E+04          2.88297672E+04          3.22507112E+05          1.97956459E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83010101E+04          3.47128739E+04          1.56972272E+04          8.48485804E+03          5.83456307E+03          1.69081284E+05          1.49894974E+05          7.31269248E+04          8.60220154E+04          5.92264057E+04          2.96855792E+04          3.30791662E+05          2.02451500E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89075345E+04          3.51209187E+04          1.59130435E+04          8.71527024E+03          5.96605678E+03          1.72167640E+05          1.52606474E+05          7.45178317E+04          8.82692210E+04          6.07909473E+04          3.04257806E+04          3.38384709E+05          2.06825683E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95294851E+04          3.55386706E+04          1.61348770E+04          8.95854575E+03          6.13386120E+03          1.75368765E+05          1.55417880E+05          7.55659760E+04          9.06369862E+04          6.24403903E+04          3.12964472E+04          3.46938890E+05          2.11768497E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01674579E+04          3.57460073E+04          1.63432398E+04          9.17595425E+03          6.31137830E+03          1.78691184E+05          1.57297183E+05          7.69240800E+04          9.24201999E+04          6.36798153E+04          3.20916223E+04          3.54493219E+05          2.16459987E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04530286E+04          3.61358243E+04          1.65729788E+04          9.43203569E+03          6.43906276E+03          1.81089315E+05          1.60043176E+05          7.83318943E+04          9.48147825E+04          6.53485262E+04          3.29970016E+04          3.63001252E+05          2.20943985E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10444144E+04          3.65342372E+04          1.68092688E+04          9.65003510E+03          6.61578340E+03          1.84397706E+05          1.62886748E+05          7.96094548E+04          9.66620987E+04          6.66332700E+04          3.37847102E+04          3.71271254E+05          2.25732264E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78039907E+04          4.08754979E+04          1.90674417E+04          1.22857754E+04          8.44405407E+03          2.16086104E+05          1.90154042E+05          9.38276882E+04          1.21795316E+05          8.37043134E+04          4.34254630E+04          4.62447050E+05          2.77836842E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48811490E+04          4.57843635E+04          2.17201490E+04          1.54748647E+04          1.06529812E+04          2.50100301E+05          2.19549546E+05          1.10027650E+05          1.50106980E+05          1.04271824E+05          5.47957507E+04          5.65596109E+05          3.38183398E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23042260E+04          5.10578467E+04          2.44864630E+04          1.92133729E+04          1.32630922E+04          2.86282635E+05          2.51481751E+05          1.26681240E+05          1.83569302E+05          1.27276402E+05          6.79341899E+04          6.78299549E+05          4.05578463E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04715313E+04          5.69585245E+04          2.77357165E+04          2.36990128E+04          1.63537995E+04          3.26557485E+05          2.87797443E+05          1.45176699E+05          2.22621611E+05          1.54304994E+05          8.29400196E+04          8.04414031E+05          4.82906509E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92522585E+04          6.34862905E+04          3.11154861E+04          2.87169841E+04          1.98430051E+04          3.66413895E+05          3.24417876E+05          1.64919455E+05          2.66435463E+05          1.85571738E+05          1.00114850E+05          9.42752342E+05          5.66962265E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.80799239E+04          7.04694298E+04          3.47268271E+04          3.46170043E+04          2.39181384E+04          4.09796127E+05          3.65345648E+05          1.86515604E+05          3.15359860E+05          2.19660847E+05          1.20094586E+05          1.09473194E+06          6.60581166E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07678055E+05          7.78354021E+04          3.88236867E+04          4.10700360E+04          2.85479990E+04          4.57330544E+05          4.08788660E+05          2.09839133E+05          3.71157509E+05          2.58938489E+05          1.41781948E+05          1.25935603E+06          7.62944340E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18248221E+05          8.58454071E+04          4.31648754E+04          4.87539079E+04          3.39608927E+04          5.05580368E+05          4.55533117E+05          2.35413258E+05          4.34212872E+05          3.02929751E+05          1.66196341E+05          1.43679392E+06          8.77442984E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28439825E+05          9.48707250E+04          4.77725579E+04          5.71510353E+04          3.98703064E+04          5.56680441E+05          5.04801076E+05          2.62614872E+05          5.05437101E+05          3.53256662E+05          1.93897585E+05          1.62917345E+06          9.99965990E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39448225E+05          1.03914221E+05          5.26702115E+04          6.66458423E+04          4.65071652E+04          6.09831224E+05          5.60420101E+05          2.90296864E+05          5.83073075E+05          4.07673165E+05          2.23790305E+05          1.83250433E+06          1.13201124E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51863130E+05          1.14010858E+05          5.81353560E+04          7.74578656E+04          5.39430823E+04          6.69474764E+05          6.14136387E+05          3.20879385E+05          6.70278882E+05          4.69609861E+05          2.57664497E+05          2.05153997E+06          1.27822063E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63198270E+05          1.23984848E+05          6.35765837E+04          8.92688978E+04          6.21966851E+04          7.25043729E+05          6.73532577E+05          3.54385349E+05          7.64854787E+05          5.38584694E+05          2.92947697E+05          2.28893422E+06          1.43056280E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76135212E+05          1.35380970E+05          6.94615723E+04          1.02636498E+05          7.16396805E+04          7.84678924E+05          7.37546164E+05          3.87490050E+05          8.69722164E+05          6.13694633E+05          3.32683636E+05          2.53092140E+06          1.59863055E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89635543E+05          1.46569314E+05          7.58109738E+04          1.16857679E+05          8.18704556E+04          8.48488265E+05          8.04490345E+05          4.25679645E+05          9.86011468E+05          6.97112160E+05          3.76534207E+05          2.79829149E+06          1.77647866E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02791501E+05          1.59394604E+05          8.29114808E+04          1.33114466E+05          9.31652119E+04          9.14302529E+05          8.73255808E+05          4.61685677E+05          1.11319614E+06          7.84202878E+05          4.23915669E+05          3.07878720E+06          1.96951111E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16888812E+05          1.72767598E+05          9.02353588E+04          1.50040060E+05          1.05233443E+05          9.85495772E+05          9.47698673E+05          5.03681041E+05          1.25246881E+06          8.82952921E+05          4.74968516E+05          3.37273795E+06          2.17218228E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31904430E+05          1.85748777E+05          9.71618872E+04          1.69218268E+05          1.18686492E+05          1.05367987E+06          1.02474325E+06          5.44967971E+05          1.40345175E+06          9.93707420E+05          5.29045904E+05          3.67449916E+06          2.38299461E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47373693E+05          2.00319754E+05          1.05349162E+05          1.90217527E+05          1.33815570E+05          1.12883950E+06          1.10916346E+06          5.89830554E+05          1.57306384E+06          1.10908639E+06          5.87879032E+05          3.99964316E+06          2.61587768E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63598849E+05          2.15285310E+05          1.13814437E+05          2.13040430E+05          1.49861928E+05          1.20641013E+06          1.19240283E+06          6.38449948E+05          1.74784936E+06          1.23500312E+06          6.51733805E+05          4.33679866E+06          2.85940842E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80021050E+05          2.31732352E+05          1.21977598E+05          2.37386742E+05          1.67453439E+05          1.28183651E+06          1.28386917E+06          6.89972928E+05          1.93837867E+06          1.37241138E+06          7.18086766E+05          4.69959886E+06          3.11261510E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96558414E+05          2.47809141E+05          1.31407869E+05          2.64597969E+05          1.86467586E+05          1.36562712E+06          1.37864187E+06          7.42912563E+05          2.14577164E+06          1.52112452E+06          7.89889957E+05          5.07611534E+06          3.38414440E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13154037E+05          2.65399882E+05          1.41158915E+05          2.93425426E+05          2.07445242E+05          1.45001255E+06          1.47347095E+06          7.96987874E+05          2.36941055E+06          1.67894666E+06          8.68462606E+05          5.46379665E+06          3.66983470E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32664930E+05          2.83545970E+05          1.51186364E+05          3.25207313E+05          2.29350741E+05          1.53720242E+06          1.57871731E+06          8.56003055E+05          2.60713349E+06          1.85010413E+06          9.54409347E+05          5.86555934E+06          3.97191884E+04
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50900938E+05          3.02310002E+05          1.62085226E+05          3.59463119E+05          2.53235709E+05          1.62882146E+06          1.68740968E+06          9.12895410E+05          2.87579642E+06          2.03411763E+06          1.03920878E+06          6.28919338E+06          4.28803997E+04
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68347143E+05          3.22196463E+05          1.72659851E+05          3.94753478E+05          2.78861794E+05          1.72145237E+06          1.79896659E+06          9.76079451E+05          3.14413348E+06          2.23704219E+06          1.13190212E+06          6.73147087E+06          4.61087111E+04
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89558937E+05          3.42689147E+05          1.84272153E+05          4.34530867E+05          3.06383691E+05          1.80927152E+06          1.91935119E+06          1.04114671E+06          3.43943297E+06          2.44749286E+06          1.23302855E+06          7.18541030E+06          4.96012593E+04
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09521586E+05          3.64539315E+05          1.96241132E+05          4.75829024E+05          3.36873524E+05          1.90857415E+06          2.04334380E+06          1.11076962E+06          3.76501234E+06          2.68100208E+06          1.33436369E+06          7.66675054E+06          5.32396982E+04
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28817777E+05          3.87341778E+05          2.09149660E+05          5.21970156E+05          3.68241176E+05          2.00766116E+06          2.16817691E+06          1.18292053E+06          4.09728492E+06          2.91921441E+06          1.44789206E+06          8.17314299E+06          5.70428047E+04
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51497424E+05          4.10429219E+05          2.22500442E+05          5.68610159E+05          4.02935916E+05          2.11044046E+06          2.29466790E+06          1.25943676E+06          4.46354278E+06          3.19321088E+06          1.55777433E+06          8.67502612E+06          6.10343842E+04
       3932.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57196210E+05          4.18864044E+05          2.27495305E+05          5.84377189E+05          4.14189490E+05          2.14692665E+06          2.34398435E+06          1.28030147E+06          4.58369411E+06          3.27046695E+06          1.60056331E+06          8.85879227E+06          6.23791695E+04
       3933.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96523960E+04          4.57196666E+05          4.18864566E+05          2.27495615E+05          5.84378253E+05          4.14190265E+05          2.14692890E+06          2.34398741E+06          1.28030310E+06          4.58370229E+06          3.27047290E+06          1.60056597E+06          8.85880398E+06          2.00984595E+04
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08756581E+04          4.73013242E+05          4.37103095E+05          2.35994183E+05          6.19534113E+05          4.39373497E+05          2.21678301E+06          2.43269577E+06          1.33040861E+06          4.84976838E+06          3.45657373E+06          1.68160045E+06          9.20771717E+06          2.09512098E+04
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27811941E+04          4.94591672E+05          4.61036970E+05          2.49777297E+05          6.75148803E+05          4.79237885E+05          2.32386432E+06          2.57604041E+06          1.41691549E+06          5.26947288E+06          3.74462213E+06          1.81291343E+06          9.75668970E+06          2.22703564E+04
       4159.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41115055E+04          5.08167288E+05          4.76037338E+05          2.59392875E+05          7.08691176E+05          5.01504791E+05          2.39468487E+06          2.66232673E+06          1.46418965E+06          5.50429160E+06          3.94406042E+06          1.89242608E+06          1.01121497E+07          2.31572234E+04
       4160.0010          1.00000000E+30          1.00000000E+30          6.48160565E+04          3.41115509E+04          5.08167782E+05          4.76037904E+05          2.59393207E+05          7.08692441E+05          5.01505645E+05          2.39468730E+06          2.66232989E+06          1.46419149E+06          5.50430054E+06          3.94406742E+06          1.89242900E+06          1.01121623E+07          1.70615598E+04
       4200.0000          1.00000000E+30          1.00000000E+30          6.56449158E+04          3.49623248E+04          5.17005422E+05          4.87627684E+05          2.64624670E+05          7.31467780E+05          5.19167857E+05          2.44434850E+06          2.72708427E+06          1.50194844E+06          5.68925074E+06          4.05830133E+06          1.94562438E+06          1.03210689E+07          1.74314716E+04
       4300.0000          1.00000000E+30          1.00000000E+30          6.79399653E+04          3.73683998E+04          5.42270512E+05          5.15064507E+05          2.80123267E+05          7.94318421E+05          5.64152791E+05          2.55395753E+06          2.88079411E+06          1.58343418E+06          6.15942779E+06          4.39028647E+06          2.08766838E+06          1.09222284E+07          1.84510941E+04
       4400.0000          1.00000000E+30          1.00000000E+30          7.23527093E+04          3.95232563E+04          5.65775102E+05          5.43997250E+05          2.96329651E+05          8.57326109E+05          6.09027331E+05          2.67353168E+06          3.03671280E+06          1.68087964E+06          6.63081017E+06          4.74528751E+06          2.23791997E+06          1.15049938E+07          1.95675384E+04
