#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   O-K-shell   Valence  Total
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45799634E+05          8.08074687E+04          1.17040283E+03          6.52098554E+02          2.81325502E+02          6.50468301E+01          4.18373979E+01          9.50167619E+05          1.72790917E+01          9.69820949E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24436545E+05          6.98221742E+04          1.16809413E+03          6.54676381E+02          2.82768136E+02          6.58261960E+01          4.23155844E+01          7.23084887E+05          1.75048223E+01          9.81408529E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07808117E+05          6.11193473E+04          1.16630615E+03          6.57379185E+02          2.84253167E+02          6.65625325E+01          4.28179842E+01          5.73045650E+05          1.77331146E+01          9.93109950E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45840896E+04          5.40939056E+04          1.16499854E+03          6.60197880E+02          2.85777534E+02          6.73378615E+01          4.32940831E+01          4.68019860E+05          1.79577270E+01          1.00463989E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38717495E+04          4.83308582E+04          1.16413465E+03          6.63124191E+02          2.87338440E+02          6.80711187E+01          4.37939161E+01          3.91305108E+05          1.81818194E+01          1.01618640E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50563223E+04          4.35356661E+04          1.16368146E+03          6.66150523E+02          2.88933307E+02          6.88425746E+01          4.42680288E+01          3.33320068E+05          1.84084254E+01          1.02775645E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77042602E+04          3.94989604E+04          1.16360893E+03          6.69269986E+02          2.90559794E+02          6.95729015E+01          4.47653993E+01          2.88282270E+05          1.86314723E+01          1.03924753E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15002523E+04          3.60646455E+04          1.16388976E+03          6.72476219E+02          2.92215747E+02          7.03406398E+01          4.52376212E+01          2.52525892E+05          1.88570104E+01          1.05076222E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62111231E+04          3.31151927E+04          1.16449903E+03          6.75763417E+02          2.93899180E+02          7.10681765E+01          4.57326279E+01          2.23602641E+05          1.90790561E+01          1.06219976E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16616720E+04          3.05610495E+04          1.16541413E+03          6.79126218E+02          2.95608269E+02          7.18323448E+01          4.62030484E+01          1.99827363E+05          1.93035684E+01          1.07366093E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77149875E+04          2.83324604E+04          1.16661426E+03          6.82559714E+02          2.97341335E+02          7.25572228E+01          4.66957847E+01          1.80021231E+05          1.95246544E+01          1.08504671E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42672191E+04          2.63753972E+04          1.16808044E+03          6.86059341E+02          2.99096828E+02          7.33179607E+01          4.71644877E+01          1.63324830E+05          1.97481805E+01          1.09645608E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12350565E+04          2.46461060E+04          1.16979525E+03          6.89620919E+02          3.00873306E+02          7.40769500E+01          4.76550421E+01          1.49100596E+05          1.99683454E+01          1.10787379E+01
        718.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88071269E+04          2.32555632E+04          1.17153772E+03          6.92875731E+02          3.02488799E+02          7.47183730E+01          4.80932881E+01          1.38018448E+05          2.01683776E+01          1.11809495E+01
        719.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47414565E+12          3.88066192E+04          2.32552716E+04          1.17153813E+03          6.92876460E+02          3.02489159E+02          7.47185316E+01          4.80933904E+01          1.38016170E+05          2.01684227E+01          1.11809730E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99107500E+08          3.85526030E+04          2.31096928E+04          1.17174270E+03          6.93240572E+02          3.02669440E+02          7.47977429E+01          4.81444867E+01          1.36873880E+05          2.01909222E+01          1.11927199E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40103100E+07          3.61667663E+04          2.17374994E+04          1.17390806E+03          6.96914711E+02          3.04484007E+02          7.55534974E+01          4.86105621E+01          1.26273360E+05          2.04102021E+01          1.13051757E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26648426E+06          3.40341621E+04          2.05065102E+04          1.17627773E+03          7.00640019E+02          3.06315862E+02          7.63075959E+01          4.90979483E+01          1.17017900E+05          2.06318645E+01          1.14194470E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90747110E+06          3.21192271E+04          1.93974184E+04          1.17883920E+03          7.04413391E+02          3.08163940E+02          7.70245736E+01          4.95842831E+01          1.08883648E+05          2.08530783E+01          1.15326612E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89361498E+06          3.03923138E+04          1.83943510E+04          1.18158091E+03          7.08231965E+02          3.10027256E+02          7.77756175E+01          5.00695848E+01          1.01689931E+05          2.10710739E+01          1.16455685E+01
        760.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82490278E+06          3.02292755E+04          1.82994333E+04          1.18186430E+03          7.08615822E+02          3.10214201E+02          7.78540663E+01          5.00984901E+01          1.01017464E+05          2.10933820E+01          1.16560256E+01
        761.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85703293E+12          1.82478156E+06          3.02289520E+04          1.82992450E+04          1.18186487E+03          7.08616591E+02          3.10214575E+02          7.78542233E+01          5.00985914E+01          1.01016136E+05          2.10934267E+01          1.16560489E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61602047E+07          1.35263405E+06          2.88291896E+04          1.74837615E+04          1.18449216E+03          7.12093087E+02          3.11904892E+02          7.85250913E+01          5.05322920E+01          9.52943059E+04          2.12914215E+01          1.17579030E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49412703E+07          1.02545792E+06          2.74094966E+04          1.66543491E+04          1.18756295E+03          7.15994255E+02          3.13795989E+02          7.92385000E+01          5.10156850E+01          8.95798459E+04          2.15113430E+01          1.18703828E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85328626E+06          8.10306940E+05          2.61153223E+04          1.58965930E+04          1.19078419E+03          7.19933153E+02          3.15699754E+02          7.99850856E+01          5.14980977E+01          8.44497856E+04          2.17308454E+01          1.19833915E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98905137E+06          6.60248246E+05          2.49321445E+04          1.52022956E+04          1.19414723E+03          7.23907633E+02          3.17615432E+02          8.07301805E+01          5.19795465E+01          7.98255792E+04          2.19472235E+01          1.20953311E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51155266E+06          5.50837723E+05          2.38474284E+04          1.45643375E+04          1.19764417E+03          7.27915674E+02          3.19542332E+02          8.14738096E+01          5.24391624E+01          7.56404782E+04          2.21659177E+01          1.22067250E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63615360E+06          4.68277612E+05          2.28502186E+04          1.39767103E+04          1.20126756E+03          7.31955371E+02          3.21479797E+02          8.22159973E+01          5.29188371E+01          7.18399525E+04          2.23842130E+01          1.23190172E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06837149E+06          4.04222362E+05          2.19311042E+04          1.34341502E+04          1.20501057E+03          7.36024978E+02          3.23427223E+02          8.29235482E+01          5.33975956E+01          6.83760303E+04          2.26021162E+01          1.24303279E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67625950E+06          3.53399305E+05          2.10820960E+04          1.29321000E+04          1.20886669E+03          7.40122819E+02          3.25384030E+02          8.36630974E+01          5.38754529E+01          6.52100105E+04          2.28169867E+01          1.25413570E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39261088E+06          3.12305048E+05          2.02960808E+04          1.24665516E+04          1.21282996E+03          7.44247359E+02          3.27349683E+02          8.44012753E+01          5.43524234E+01          6.23073188E+04          2.30341332E+01          1.26529604E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17988365E+06          2.78551157E+05          1.95668685E+04          1.20339835E+04          1.21689470E+03          7.48397131E+02          3.29323679E+02          8.51381038E+01          5.48285215E+01          5.96392955E+04          2.32509052E+01          1.27643380E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01559051E+06          2.50434534E+05          1.88890611E+04          1.16313643E+04          1.22105569E+03          7.52570777E+02          3.31305542E+02          8.58736043E+01          5.52837739E+01          5.71802243E+04          2.34673089E+01          1.28744091E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85733663E+05          2.26738257E+05          1.82578833E+04          1.12559414E+04          1.22530797E+03          7.56766999E+02          3.33294827E+02          8.66077979E+01          5.57582753E+01          5.49087265E+04          2.36833498E+01          1.29853499E+01
        887.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00407699E+05          2.10348316E+05          1.77836855E+04          1.09735822E+04          1.22877198E+03          7.60138998E+02          3.34891118E+02          8.71877584E+01          5.61332990E+01          5.32138194E+04          2.38553863E+01          1.30734230E+01
        888.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.26706484E+12          8.00388714E+05          2.10344546E+05          1.77835704E+04          1.09735136E+04          1.22877285E+03          7.60139843E+02          3.34891518E+02          8.71879113E+01          5.61333976E+01          5.32134096E+04          2.38554300E+01          1.30734456E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42066442E+08          7.81139114E+05          2.06558331E+05          1.76690737E+04          1.09052916E+04          1.22964693E+03          7.60984597E+02          3.35291116E+02          8.73407050E+01          5.62319454E+01          5.28056508E+04          2.38990335E+01          1.30960738E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11984550E+07          6.95410617E+05          1.89203341E+05          1.71189305E+04          1.05772956E+04          1.23406823E+03          7.65222424E+02          3.37294013E+02          8.80723457E+01          5.67047970E+01          5.08544471E+04          2.41118047E+01          1.32058128E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04874606E+07          6.24195239E+05          1.74168510E+05          1.66040897E+04          1.02700346E+04          1.23856781E+03          7.69479424E+02          3.39303146E+02          8.88027396E+01          5.71768427E+01          4.90406042E+04          2.43267988E+01          1.33161107E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15899080E+07          5.64286883E+05          1.61040521E+05          1.61216194E+04          9.98176909E+03          1.24314178E+03          7.73754566E+02          3.41318168E+02          8.95006750E+01          5.76480947E+01          4.73512053E+04          2.45414508E+01          1.34254961E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64577918E+06          5.13356283E+05          1.49504576E+05          1.56688331E+04          9.71100177E+03          1.24778659E+03          7.78046912E+02          3.43338741E+02          9.02288083E+01          5.81185653E+01          4.57750543E+04          2.47557658E+01          1.35353813E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50706408E+06          4.69665177E+05          1.39301787E+05          1.52433563E+04          9.45633123E+03          1.25249884E+03          7.82355550E+02          3.45364560E+02          9.09557513E+01          5.85882662E+01          4.43020959E+04          2.49697485E+01          1.36450627E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19906203E+06          4.31826298E+05          1.30232067E+05          1.48430260E+04          9.21652263E+03          1.25727531E+03          7.86679641E+02          3.47395324E+02          9.16815216E+01          5.90572087E+01          4.29233359E+04          2.51834036E+01          1.37545429E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33176463E+06          3.98840346E+05          1.22127526E+05          1.44659385E+04          8.99044388E+03          1.26211298E+03          7.91018367E+02          3.49430758E+02          9.24061366E+01          5.95254043E+01          4.16309282E+04          2.53967358E+01          1.38638249E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72359829E+06          3.69884852E+05          1.14854215E+05          1.41103274E+04          8.77709305E+03          1.26700904E+03          7.95370983E+02          3.51470598E+02          9.31296134E+01          5.99928639E+01          4.04176903E+04          2.56097494E+01          1.39729113E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27767966E+06          3.44308543E+05          1.08296088E+05          1.37746092E+04          8.57553391E+03          1.27196074E+03          7.99736758E+02          3.53514592E+02          9.38519687E+01          6.04595982E+01          3.92772125E+04          2.58224487E+01          1.40818047E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93985448E+06          3.21595316E+05          1.02361758E+05          1.34573376E+04          8.38494686E+03          1.27696558E+03          8.04115017E+02          3.55562508E+02          9.45732186E+01          6.09256177E+01          3.82038237E+04          2.60348379E+01          1.41905078E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67692060E+06          3.01307630E+05          9.69723325E+04          1.31572421E+04          8.20452849E+03          1.28202112E+03          8.08505112E+02          3.57614117E+02          9.52933793E+01          6.13909328E+01          3.71923426E+04          2.62469212E+01          1.42990232E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21383646E+05          1.78624508E+05          6.22150130E+04          1.08811461E+04          6.83298041E+03          1.33491946E+03          8.52936758E+02          3.78291775E+02          1.02466385E+02          6.60074452E+01          2.96386180E+04          2.83517711E+01          1.53750280E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44085865E+05          1.23377305E+05          4.50780836E+04          9.46865557E+03          5.97925839E+03          1.39099260E+03          8.98039748E+02          3.98961819E+02          1.09542494E+02          7.05963338E+01          2.50457724E+04          3.04344507E+01          1.64375406E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27798826E+05          9.33917471E+04          3.52789013E+04          8.54635665E+03          5.42126671E+03          1.44916189E+03          9.42754373E+02          4.19732210E+02          1.16584409E+02          7.51283879E+01          2.20749973E+04          3.24908337E+01          1.74857599E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67082542E+05          7.51817265E+04          2.91309902E+04          7.92320781E+03          5.04454164E+03          1.50873870E+03          9.88401762E+02          4.41107649E+02          1.23520674E+02          7.96250489E+01          2.00702446E+04          3.45298788E+01          1.85238207E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31036223E+05          6.32730290E+04          2.50250939E+04          7.49298174E+03          4.78512136E+03          1.56926673E+03          1.03462333E+03          4.61912037E+02          1.30434036E+02          8.40747457E+01          1.86770982E+04          3.65490865E+01          1.95505637E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07763412E+05          5.50720190E+04          2.21585944E+04          7.19281128E+03          4.60501079E+03          1.63043444E+03          1.08045145E+03          4.82899856E+02          1.37256267E+02          8.84962557E+01          1.76900544E+04          3.85521567E+01          2.05679153E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18334300E+04          4.92073851E+04          2.00908193E+04          6.98359109E+03          4.48050134E+03          1.69123394E+03          1.12592024E+03          5.03712281E+02          1.44040635E+02          9.28778215E+01          1.69833286E+04          4.05384676E+01          2.15758099E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04557233E+04          4.48926883E+04          1.85618495E+04          6.83996886E+03          4.39618519E+03          1.75371426E+03          1.17185571E+03          5.24679286E+02          1.50790110E+02          9.72226219E+01          1.64764773E+04          4.25092525E+01          2.25763552E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.20647045E+04          4.16482469E+04          1.74097572E+04          6.74492447E+03          4.34169207E+03          1.81581766E+03          1.21665870E+03          5.45171205E+02          1.57464065E+02          1.01546839E+02          1.61161475E+04          4.44656459E+01          2.35679605E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57209252E+04          3.91669641E+04          1.65292314E+04          6.68667713E+03          4.30982898E+03          1.87756905E+03          1.26266118E+03          5.66114608E+02          1.64110100E+02          1.05838809E+02          1.58658091E+04          4.64104021E+01          2.45546063E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08298867E+04          3.72446451E+04          1.58493806E+04          6.65685325E+03          4.29547249E+03          1.93899261E+03          1.30758421E+03          5.86607695E+02          1.70709428E+02          1.10100669E+02          1.56997606E+04          4.83425135E+01          2.55332945E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69992753E+04          3.57411210E+04          1.53210683E+04          6.64936478E+03          4.29489141E+03          2.00169864E+03          1.35221855E+03          6.06965528E+02          1.77285325E+02          1.14334335E+02          1.55994781E+04          5.02645415E+01          2.65066318E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39611009E+04          3.45576762E+04          1.49093725E+04          6.65968960E+03          4.30530856E+03          2.06400970E+03          1.39725910E+03          6.27466562E+02          1.83799357E+02          1.18553900E+02          1.55513278E+04          5.21734764E+01          2.74742724E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15270898E+04          3.36231315E+04          1.45889500E+04          6.68440836E+03          4.32462193E+03          2.12595023E+03          1.44200939E+03          6.47834865E+02          1.90294257E+02          1.22735868E+02          1.55450786E+04          5.40736060E+01          2.84363767E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95617941E+04          3.28851708E+04          1.43410280E+04          6.72089371E+03          4.35121364E+03          2.18754295E+03          1.48648707E+03          6.68078430E+02          1.96751844E+02          1.26906195E+02          1.55729250E+04          5.59636279E+01          2.93936438E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79657643E+04          3.23046176E+04          1.41514754E+04          6.76709718E+03          4.38382073E+03          2.24880894E+03          1.53070827E+03          6.88204571E+02          2.03174108E+02          1.31053755E+02          1.56288182E+04          5.78440582E+01          3.03457260E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66646826E+04          3.18516933E+04          1.40094781E+04          6.82140003E+03          4.42144407E+03          2.30976767E+03          1.57530618E+03          7.08467565E+02          2.09562851E+02          1.35191251E+02          1.57080100E+04          5.97153623E+01          3.12942526E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56020921E+04          3.15034052E+04          1.39066539E+04          6.88250860E+03          4.46328426E+03          2.37178592E+03          1.61904168E+03          7.28372226E+02          2.15938006E+02          1.39296453E+02          1.58067246E+04          6.15779430E+01          3.22374115E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47345232E+04          3.12417934E+04          1.38364040E+04          6.94937743E+03          4.50869488E+03          2.43214215E+03          1.66315576E+03          7.48416212E+02          2.22264140E+02          1.43393360E+02          1.59219269E+04          6.34339240E+01          3.31772613E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40280434E+04          3.10526189E+04          1.37934870E+04          7.02115387E+03          4.55714804E+03          2.49352767E+03          1.70645606E+03          7.68122127E+02          2.28579109E+02          1.47460035E+02          1.60511518E+04          6.52802256E+01          3.41117317E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34558657E+04          3.09245244E+04          1.37736935E+04          7.09713600E+03          4.60820882E+03          2.55460889E+03          1.75013287E+03          7.87967992E+02          2.34865942E+02          1.51519837E+02          1.61923791E+04          6.71206086E+01          3.50439039E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29966065E+04          3.08482992E+04          1.37736002E+04          7.17674149E+03          4.66151635E+03          2.61540010E+03          1.79360206E+03          8.07720007E+02          2.41108031E+02          1.55562247E+02          1.63439383E+04          6.89535722E+01          3.59717546E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26330414E+04          3.08164408E+04          1.37904081E+04          7.25948322E+03          4.71676844E+03          2.67591467E+03          1.83687286E+03          8.27382306E+02          2.47341910E+02          1.59587914E+02          1.65044382E+04          7.07795310E+01          3.68962672E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23511311E+04          3.08227791E+04          1.38218015E+04          7.34495156E+03          4.77371080E+03          2.73616512E+03          1.87995389E+03          8.46958746E+02          2.53550866E+02          1.63597491E+02          1.66727111E+04          7.25986928E+01          3.78171808E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21393678E+04          3.08621900E+04          1.38658546E+04          7.43279938E+03          4.83212793E+03          2.79616316E+03          1.92285321E+03          8.66452934E+02          2.59735830E+02          1.67591592E+02          1.68477710E+04          7.44112600E+01          3.87346218E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19882402E+04          3.09303983E+04          1.39209522E+04          7.52273117E+03          4.89183612E+03          2.85708469E+03          1.96611013E+03          8.85868243E+02          2.65914633E+02          1.71570782E+02          1.70287801E+04          7.62175596E+01          3.96495626E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18898046E+04          3.10237987E+04          1.39857321E+04          7.61449336E+03          4.95267787E+03          2.91658759E+03          2.00865911E+03          9.05418466E+02          2.72053997E+02          1.75535587E+02          1.72150225E+04          7.80178144E+01          4.05609010E+01
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18374093E+04          3.11393454E+04          1.40590368E+04          7.70786813E+03          5.01451773E+03          2.97586919E+03          2.05104763E+03          9.24681754E+02          2.78171781E+02          1.79496885E+02          1.74058827E+04          7.98136646E+01          4.14696667E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18254249E+04          3.12744409E+04          1.41398772E+04          7.80266679E+03          5.07723838E+03          3.03605011E+03          2.09379246E+03          9.44080967E+02          2.84285275E+02          1.83434397E+02          1.76008301E+04          8.16021988E+01          4.23756568E+01
       3932.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18295015E+04          3.13229231E+04          1.41680595E+04          7.83423338E+03          5.09811107E+03          3.05547880E+03          2.10768837E+03          9.50396418E+02          2.86292652E+02          1.84730737E+02          1.76659772E+04          8.21912601E+01          4.26735862E+01
       3933.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94996827E+14          4.18295018E+04          3.13229261E+04          1.41680612E+04          7.83423529E+03          5.09811234E+03          3.05548004E+03          2.10768924E+03          9.50396813E+02          2.86292774E+02          1.84730816E+02          1.76659811E+04          8.21912959E+01          4.26736043E+01
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46573384E+08          4.18490750E+04          3.14268626E+04          1.42274047E+04          7.89872573E+03          5.14073788E+03          3.09489355E+03          2.13586922E+03          9.63203359E+02          2.90362120E+02          1.87368873E+02          1.77994037E+04          8.33867371E+01          4.32784673E+01
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64738813E+07          4.19042823E+04          3.15946944E+04          1.43208868E+04          7.99590198E+03          5.20492744E+03          3.15462200E+03          2.17830127E+03          9.82461898E+02          2.96435461E+02          1.91280937E+02          1.80012032E+04          8.51646143E+01          4.41787638E+01
       4159.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39664654E+07          4.19510738E+04          3.17020909E+04          1.43795650E+04          8.05469039E+03          5.24373899E+03          3.19056949E+03          2.20378750E+03          9.93823936E+02          3.00057553E+02          1.93629965E+02          1.81236812E+04          8.62298152E+01          4.47177652E+01
       4160.0010          1.00000000E+30          1.00000000E+30          9.34561179E+14          5.39658010E+07          4.19510755E+04          3.17020945E+04          1.43795670E+04          8.05469236E+03          5.24374029E+03          3.19057072E+03          2.20378836E+03          9.93824327E+02          3.00057674E+02          1.93630044E+02          1.81236853E+04          8.62298507E+01          4.47177833E+01
       4200.0000          1.00000000E+30          1.00000000E+30          1.83361608E+09          4.20121731E+07          4.19875408E+04          3.17762810E+04          1.44196879E+04          8.09407056E+03          5.26972922E+03          3.21413149E+03          2.22058303E+03          1.00145328E+03          3.02473931E+02          1.95190436E+02          1.82058774E+04          8.69385512E+01          4.50764072E+01
       4300.0000          1.00000000E+30          1.00000000E+30          2.75963590E+08          2.56571628E+07          4.20958223E+04          3.19701826E+04          1.45232549E+04          8.19312166E+03          5.33507486E+03          3.27236695E+03          2.26222839E+03          1.02058037E+03          3.08509881E+02          1.99078463E+02          1.84131186E+04          8.87062110E+01          4.59708828E+01
       4400.0000          1.00000000E+30          1.00000000E+30          1.20788403E+08          1.76277661E+07          4.22265055E+04          3.21751428E+04          1.46311039E+04          8.29295834E+03          5.40090403E+03          3.33146898E+03          2.30422749E+03          1.03964424E+03          3.14527479E+02          2.02964713E+02          1.86226562E+04          9.04705874E+01          4.68641238E+01
