#Energy      Tc-K-shell   Tc-L1-shell   Tc-L2-shell   Tc-L3-shell   Tc-M1-shell   Tc-M2-shell   Tc-M3-shell   Tc-M4-shell   Tc-M5-shell   Tc-N1-shell   Tc-N2-shell   Tc-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24570488E+03          7.32862175E+03          3.70047053E+03          9.00613182E+03          1.52500520E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21947076E+03          7.57132388E+03          3.78793960E+03          9.35692728E+03          1.55894352E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19342592E+03          7.83065174E+03          3.87964384E+03          9.64983033E+03          1.59209431E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16756832E+03          7.98177142E+03          3.89929617E+03          9.88965132E+03          1.60674798E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14189595E+03          8.22615154E+03          3.97627692E+03          1.00697452E+04          1.63296956E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17698651E+03          8.36334189E+03          4.05635842E+03          1.01880682E+04          1.65676955E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16158659E+03          8.58461760E+03          4.07145163E+03          1.02487276E+04          1.66859384E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14625262E+03          8.81792046E+03          4.13684690E+03          1.02595357E+04          1.68765206E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13098417E+03          8.92780026E+03          4.20437721E+03          1.02248343E+04          1.70099495E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11578083E+03          9.13327447E+03          4.21983662E+03          1.01468913E+04          1.70779369E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10064218E+03          9.26539112E+03          4.27435291E+03          1.00594446E+04          1.71784863E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11586668E+03          1.06366098E+04          4.65613598E+03          8.17883909E+03          1.74952707E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17661874E+03          1.15340791E+04          4.85738605E+03          6.52637200E+03          1.70899998E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32318386E+03          1.20381334E+04          5.01707531E+03          5.50458269E+03          1.66497918E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61168804E+03          1.24011468E+04          5.12833593E+03          4.90318444E+03          1.63677179E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94297605E+03          1.28228225E+04          5.27524283E+03          4.54238423E+03          1.62973475E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33847302E+03          1.28923554E+04          5.38508129E+03          4.32396540E+03          1.62744843E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.77507983E+03          1.31124792E+04          5.53590586E+03          4.21729364E+03          1.64479065E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25235191E+03          1.33779411E+04          5.69091232E+03          4.19060662E+03          1.67454195E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72715576E+03          1.36821526E+04          5.87176339E+03          4.19479775E+03          1.71060061E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02514720E+04          1.39858371E+04          6.06016872E+03          4.24146709E+03          1.75491781E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07556373E+04          1.43623992E+04          6.25884845E+03          4.32296162E+03          1.80604048E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13192787E+04          1.47577343E+04          6.47174246E+03          4.43408819E+03          1.86515200E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18680122E+04          1.51591898E+04          6.70533002E+03          4.57233549E+03          1.93024706E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24806539E+04          1.56107093E+04          6.92810418E+03          4.73236359E+03          2.00066772E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30802478E+04          1.61006184E+04          7.19080468E+03          4.90397156E+03          2.07665595E+03
        258.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36679651E+04          1.65199244E+04          7.41054636E+03          5.07755875E+03          2.14783736E+03
        259.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08910239E+04          1.36681037E+04          1.65200224E+04          7.41059918E+03          5.07759715E+03          1.79404448E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08678046E+04          1.37376677E+04          1.65691539E+04          7.43707795E+03          5.09622763E+03          1.79906087E+03
        262.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07986912E+04          1.39508188E+04          1.67184181E+04          7.51771624E+03          5.16168380E+03          1.81536695E+03
        263.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51559020E+04          1.07986454E+04          1.39509631E+04          1.67185186E+04          7.51777060E+03          5.16172417E+03          1.62119084E+03
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53252565E+04          8.98883292E+03          1.43776769E+04          1.71061159E+04          7.71911973E+03          5.31172782E+03          1.60688283E+03
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08077221E+03          2.74487610E+03          1.50790254E+04          1.76208171E+04          7.98370209E+03          5.54275804E+03          1.07034086E+03
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15970467E+03          1.06463216E+03          1.58545089E+04          1.81754513E+04          8.27828229E+03          5.78330188E+03          5.51231378E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23108800E+03          7.14603788E+02          1.65412736E+04          1.87868943E+04          8.58874569E+03          6.04292821E+03          3.83543818E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61609586E+02          5.93154885E+02          1.72222613E+04          1.93373535E+04          8.87044671E+03          6.31325741E+03          3.21881655E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56732281E+02          5.48313109E+02          1.79881447E+04          1.99583513E+04          9.18564639E+03          6.59747746E+03          2.97872919E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19205727E+02          5.35355956E+02          1.88455769E+04          2.06221243E+04          9.52840155E+03          6.89680487E+03          2.90688446E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16961907E+02          5.38526188E+02          1.95739044E+04          2.12034846E+04          9.82722337E+03          7.21356306E+03          2.92431558E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23634389E+02          5.42117037E+02          2.03023692E+04          2.18775736E+04          1.01830123E+04          7.53940497E+03          2.95459856E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37570462E+02          5.54241073E+02          2.11359019E+04          2.25991052E+04          1.05382878E+04          7.87857672E+03          3.01970717E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55157818E+02          5.67596502E+02          2.20549608E+04          2.32356727E+04          1.08615499E+04          8.25666602E+03          3.09334116E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76623850E+02          5.83369262E+02          2.28573847E+04          2.39841372E+04          1.12435693E+04          8.62629358E+03          3.17941935E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01643491E+02          6.01564267E+02          2.36665581E+04          2.47394819E+04          1.16162837E+04          9.00538523E+03          3.27737302E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.31333091E+02          6.22676714E+02          2.46151201E+04          2.54133918E+04          1.20367777E+04          9.43388470E+03          3.39126305E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61297996E+02          6.44306740E+02          2.55248612E+04          2.62081666E+04          1.23725484E+04          9.84299767E+03          3.50622699E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.98009283E+02          6.70345195E+02          2.64347607E+04          2.69790239E+04          1.27801556E+04          1.02536778E+04          3.64374318E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03546269E+03          6.93662104E+02          2.74695915E+04          2.78399322E+04          1.32253527E+04          1.07264827E+04          3.77566650E+02
        431.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04324705E+03          6.98846040E+02          2.75332191E+04          2.80186594E+04          1.33180936E+04          1.07851369E+04          3.80330473E+02
        432.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55062379E+03          1.04325490E+03          6.98851266E+02          2.75334176E+04          2.80188394E+04          1.33181870E+04          1.07852330E+04          3.43534801E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46903494E+03          1.07561207E+03          7.20971883E+02          2.83511019E+04          2.87575951E+04          1.36021875E+04          1.11834862E+04          3.52365159E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39714301E+03          1.11159200E+03          7.46749945E+02          2.92477723E+04          2.94030914E+04          1.40657099E+04          1.16570876E+04          3.62556305E+02
        450.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39059086E+03          1.11572173E+03          7.49557623E+02          2.93492299E+04          2.94915910E+04          1.41137573E+04          1.17048861E+04          3.63688921E+02
        451.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86647208E+03          3.39057777E+03          1.11573003E+03          7.49563265E+02          2.93494337E+04          2.94917687E+04          1.41138538E+04          1.17049919E+04          3.49360874E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88823464E+03          3.33267620E+03          1.15501168E+03          7.76238797E+02          3.02961302E+04          3.03136667E+04          1.44295344E+04          1.21535628E+04          3.57338839E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65579811E+03          3.35142412E+03          1.19623728E+03          8.05430810E+02          3.12742023E+04          3.11118492E+04          1.48739417E+04          1.26435740E+04          3.68057434E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67514379E+03          3.37705995E+03          1.24415375E+03          8.37334924E+02          3.22764845E+04          3.20696388E+04          1.53593658E+04          1.31694091E+04          3.80570279E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67673478E+03          3.42496192E+03          1.29099693E+03          8.72820050E+02          3.33796820E+04          3.27975270E+04          1.57732876E+04          1.37491030E+04          3.93836728E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67832642E+03          3.45932268E+03          1.34313053E+03          9.05875556E+02          3.43539547E+04          3.37410001E+04          1.62781951E+04          1.43161762E+04          4.06872319E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99397748E+03          3.49437987E+03          1.39967107E+03          9.42858507E+02          3.55020404E+04          3.46716195E+04          1.66797834E+04          1.48662593E+04          4.21842187E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08545252E+03          3.53015489E+03          1.45033046E+03          9.83328186E+02          3.64684303E+04          3.56917415E+04          1.71648587E+04          1.54590386E+04          4.36340265E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17904530E+03          3.62425552E+03          1.51005150E+03          1.01980842E+03          3.76362986E+04          3.65486530E+04          1.76932923E+04          1.61126340E+04          4.51773133E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24256730E+03          3.67608335E+03          1.57512961E+03          1.06198717E+03          3.87104613E+04          3.75967217E+04          1.81419954E+04          1.67479920E+04          4.67921702E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33033703E+03          3.74665089E+03          1.63307501E+03          1.10311795E+03          3.99432621E+04          3.84343673E+04          1.86866711E+04          1.73685078E+04          4.83569573E+02
        550.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33920803E+03          3.75280282E+03          1.63987903E+03          1.10758380E+03          4.00707466E+04          3.85371753E+04          1.87428865E+04          1.74381643E+04          4.85282791E+02
        551.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07294155E+04          8.33922580E+03          3.75281516E+03          1.63989270E+03          1.10759278E+03          4.00710026E+04          3.85373817E+04          1.87429993E+04          1.74383043E+04          4.64286769E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08998919E+04          8.41999607E+03          3.80915649E+03          1.69164006E+03          1.14951351E+03          4.10231982E+04          3.94425144E+04          1.91284466E+04          1.80897891E+04          4.78149169E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10958000E+04          8.54513152E+03          3.87378304E+03          1.76103568E+03          1.19114768E+03          4.22945843E+04          4.05231292E+04          1.96780085E+04          1.87629553E+04          4.93801502E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12988793E+04          8.65098357E+03          3.92367968E+03          1.82847538E+03          1.24074817E+03          4.33349340E+04          4.16646235E+04          2.02039642E+04          1.95311099E+04          5.10307484E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15095309E+04          8.75949098E+03          3.98655394E+03          1.89373852E+03          1.28813896E+03          4.46297057E+04          4.25628397E+04          2.07934256E+04          2.02203932E+04          5.26396744E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16837049E+04          8.87996184E+03          4.05147606E+03          1.96949909E+03          1.34351457E+03          4.60042314E+04          4.37164831E+04          2.12635135E+04          2.09576302E+04          5.44531275E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18928960E+04          8.99736403E+03          4.11242644E+03          2.04424372E+03          1.38757741E+03          4.69708444E+04          4.46167435E+04          2.18589770E+04          2.17411056E+04          5.60632890E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21127486E+04          9.09493171E+03          4.17972084E+03          2.12883862E+03          1.44233185E+03          4.83345054E+04          4.57575281E+04          2.24887522E+04          2.25173185E+04          5.79293306E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23388996E+04          9.20912133E+03          4.24925424E+03          2.20142474E+03          1.49560772E+03          4.94472534E+04          4.68488767E+04          2.29263420E+04          2.34047700E+04          5.96745306E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25736559E+04          9.32621477E+03          4.32903376E+03          2.28550184E+03          1.55623438E+03          5.08333036E+04          4.80521439E+04          2.35463770E+04          2.41969757E+04          6.16465211E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28083701E+04          9.44632423E+03          4.40639749E+03          2.37851506E+03          1.61022699E+03          5.20046766E+04          4.93188498E+04          2.41110855E+04          2.51059736E+04          6.35667314E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30586684E+04          9.56956777E+03          4.48657665E+03          2.45941735E+03          1.67464627E+03          5.33915613E+04          5.02711870E+04          2.47618410E+04          2.58962507E+04          6.55597597E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33189441E+04          9.75511982E+03          4.54634228E+03          2.55831853E+03          1.73730844E+03          5.46387524E+04          5.15366992E+04          2.54486986E+04          2.68151418E+04          6.76440835E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35105606E+04          9.89882818E+03          4.62488649E+03          2.63974054E+03          1.79971463E+03          5.60593007E+04          5.28675721E+04          2.59241320E+04          2.77091375E+04          6.95823902E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37641188E+04          1.00468340E+04          4.70926030E+03          2.73490831E+03          1.86228120E+03          5.75556862E+04          5.37578988E+04          2.66089979E+04          2.87095763E+04          7.16567395E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40273762E+04          1.01943888E+04          4.79467248E+03          2.83949256E+03          1.93380165E+03          5.87140927E+04          5.50553790E+04          2.70999133E+04          2.96483475E+04          7.39063734E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42004740E+04          1.03501389E+04          4.88324013E+03          2.95239356E+03          1.99733210E+03          6.02289510E+04          5.62608001E+04          2.77677846E+04          3.06715778E+04          7.60925261E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44537907E+04          1.05107219E+04          4.95008908E+03          3.04303786E+03          2.07253644E+03          6.13882834E+04          5.76207968E+04          2.84694067E+04          3.16703869E+04          7.82589992E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47163091E+04          1.06763822E+04          5.03650665E+03          3.16183765E+03          2.14524392E+03          6.28917644E+04          5.87212636E+04          2.90819787E+04          3.27206873E+04          8.06150439E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49885400E+04          1.08473371E+04          5.12248633E+03          3.25233811E+03          2.21903410E+03          6.42642321E+04          6.00831925E+04          2.98087069E+04          3.38149810E+04          8.28112242E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51417119E+04          1.09921825E+04          5.21356140E+03          3.36388309E+03          2.30230839E+03          6.58231312E+04          6.15097961E+04          3.04195654E+04          3.48363567E+04          8.52169741E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53970084E+04          1.11606693E+04          5.29420267E+03          3.47851110E+03          2.37620076E+03          6.71974235E+04          6.25668056E+04          3.11545691E+04          3.59921476E+04          8.75274001E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56828008E+04          1.13344015E+04          5.38536089E+03          3.60311064E+03          2.45152461E+03          6.87944038E+04          6.39647431E+04          3.19259710E+04          3.71137371E+04          8.99633786E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59681109E+04          1.15091518E+04          5.47971331E+03          3.71829373E+03          2.53917987E+03          7.04691381E+04          6.54265770E+04          3.24868725E+04          3.83171197E+04          9.24961075E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62639945E+04          1.16924530E+04          5.58233694E+03          3.85144261E+03          2.62437419E+03          7.16838352E+04          6.67080121E+04          3.32578740E+04          3.94755599E+04          9.51316882E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65710502E+04          1.18488474E+04          5.68540320E+03          3.96775447E+03          2.71036691E+03          7.33559234E+04          6.82168959E+04          3.38355769E+04          4.06943483E+04          9.76527694E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67861448E+04          1.20299165E+04          5.79234686E+03          4.10757687E+03          2.80679031E+03          7.46702640E+04          6.97956189E+04          3.45913113E+04          4.19602370E+04          1.00448720E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70868925E+04          1.22166056E+04          5.87281518E+03          4.23590443E+03          2.89268440E+03          7.63224626E+04          7.08545713E+04          3.53815762E+04          4.31447324E+04          1.02977084E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73986133E+04          1.24261119E+04          5.97791704E+03          4.38660365E+03          2.99527012E+03          7.77645701E+04          7.24021548E+04          3.60690852E+04          4.45320590E+04          1.05942105E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76216123E+04          1.26312393E+04          6.08490126E+03          4.51574657E+03          3.08146643E+03          7.94354969E+04          7.40188514E+04          3.68805891E+04          4.57746012E+04          1.08543897E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79235200E+04          1.28432527E+04          6.19706075E+03          4.65506491E+03          3.18865934E+03          8.11798068E+04          7.57093968E+04          3.75774947E+04          4.71595753E+04          1.11508137E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81789578E+04          1.30096774E+04          6.31343263E+03          4.81238228E+03          3.28436159E+03          8.25255895E+04          7.66175464E+04          3.83913726E+04          4.86673306E+04          1.14376968E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84785337E+04          1.32190825E+04          6.40082748E+03          4.95123873E+03          3.38322278E+03          8.42722803E+04          7.82317088E+04          3.92412860E+04          4.98970077E+04          1.17135223E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87881486E+04          1.34353390E+04          6.51542554E+03          5.11781781E+03          3.49615664E+03          8.60945089E+04          7.96339347E+04          3.98919279E+04          5.14480211E+04          1.20302328E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90262972E+04          1.36587890E+04          6.63420185E+03          5.25693178E+03          3.59416565E+03          8.73727343E+04          8.12778050E+04          4.07350901E+04          5.29324859E+04          1.23130105E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93308106E+04          1.38692197E+04          6.75738916E+03          5.43028828E+03          3.71183954E+03          8.91625794E+04          8.29909740E+04          4.16146642E+04          5.42986613E+04          1.26407667E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96452299E+04          1.41031133E+04          6.83504448E+03          5.58623641E+03          3.83747958E+03          9.07253091E+04          8.47779182E+04          4.25330612E+04          5.59395208E+04          1.29547341E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99700466E+04          1.43450311E+04          6.95380280E+03          5.74637207E+03          3.93275078E+03          9.25483564E+04          8.58916404E+04          4.31116542E+04          5.73821854E+04          1.32457370E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01840941E+04          1.45953932E+04          7.07676092E+03          5.92818746E+03          4.06082503E+03          9.41296543E+04          8.76349546E+04          4.40018428E+04          5.90038756E+04          1.35866557E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04974043E+04          1.47223509E+04          7.18315424E+03          6.12188406E+03          4.17353962E+03          9.59664562E+04          8.94505018E+04          4.47898138E+04          6.07566385E+04          1.39031073E+03
