#Energy      Tc-K-shell   Tc-L1-shell   Tc-L2-shell   Tc-L3-shell   Tc-M1-shell   Tc-M2-shell   Tc-M3-shell   Tc-M4-shell   Tc-M5-shell   Tc-N1-shell   Tc-N2-shell   Tc-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43341297E+04          1.40603107E+04          5.95924097E+03          1.40947472E+03          9.07772092E+02          3.68045536E+02          2.26429148E+02          1.02986702E+02          1.74300008E+01          1.31070326E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32457818E+04          1.37720606E+04          5.84866441E+03          1.40462129E+03          9.04911660E+02          3.70444691E+02          2.28090251E+02          1.03754772E+02          1.75735961E+01          1.32072423E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22258996E+04          1.34992451E+04          5.74390212E+03          1.40012033E+03          9.02268780E+02          3.72841714E+02          2.29748947E+02          1.04521696E+02          1.77169668E+01          1.33072705E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12688412E+04          1.32408276E+04          5.64457344E+03          1.39595360E+03          8.99832463E+02          3.75236627E+02          2.31405272E+02          1.05287492E+02          1.78601156E+01          1.34071205E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03694629E+04          1.29958577E+04          5.55032891E+03          1.39210381E+03          8.97592004E+02          3.77629451E+02          2.33059261E+02          1.06052176E+02          1.80030455E+01          1.35067957E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95231742E+04          1.27634495E+04          5.46084774E+03          1.38855539E+03          8.95537546E+02          3.80020210E+02          2.34710949E+02          1.06815764E+02          1.81457594E+01          1.36062993E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32411099E+04          1.09806108E+04          4.77248861E+03          1.36673809E+03          8.83450629E+02          4.04172075E+02          2.51237220E+02          1.14447377E+02          1.95616291E+01          1.45943114E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94527019E+04          9.86012180E+03          4.33921102E+03          1.36306815E+03          8.82609200E+02          4.28417482E+02          2.67549681E+02          1.22028651E+02          2.09608370E+01          1.55703733E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70130219E+04          9.12799178E+03          4.05729095E+03          1.37125016E+03          8.89127072E+02          4.52407883E+02          2.83905853E+02          1.29516282E+02          2.23451809E+01          1.65357951E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53696632E+04          8.63863031E+03          3.87088226E+03          1.38752240E+03          9.00675857E+02          4.76467928E+02          3.00072425E+02          1.36966500E+02          2.37161212E+01          1.74923278E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42273167E+04          8.30892016E+03          3.74778396E+03          1.40951460E+03          9.15785351E+02          5.00578167E+02          3.16068627E+02          1.44338005E+02          2.50730490E+01          1.84392667E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34159998E+04          8.08864114E+03          3.66838051E+03          1.43566707E+03          9.33486428E+02          5.24451450E+02          3.32014565E+02          1.51680970E+02          2.64190515E+01          1.93792859E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28322268E+04          7.94600975E+03          3.62016477E+03          1.46491604E+03          9.53117013E+02          5.48109146E+02          3.47812745E+02          1.58956025E+02          2.77512736E+01          2.03100015E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24101107E+04          7.86010217E+03          3.59485278E+03          1.49651369E+03          9.74211131E+02          5.71570068E+02          3.63475520E+02          1.66168797E+02          2.90762468E+01          2.12351348E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21061175E+04          7.81667273E+03          3.58676821E+03          1.52992065E+03          9.96432355E+02          5.95096738E+02          3.79108241E+02          1.73363214E+02          3.03891569E+01          2.21535832E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18905378E+04          7.80573430E+03          3.59191115E+03          1.56473927E+03          1.01953243E+03          6.18440363E+02          3.94620122E+02          1.80502285E+02          3.16942894E+01          2.30663931E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17425450E+04          7.82010850E+03          3.60739269E+03          1.60067077E+03          1.04332471E+03          6.41614265E+02          4.10019580E+02          1.87589834E+02          3.29904518E+01          2.39730464E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16471605E+04          7.85451670E+03          3.63107933E+03          1.63748692E+03          1.06766656E+03          6.64857570E+02          4.25314140E+02          1.94629278E+02          3.42797915E+01          2.48750952E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15933957E+04          7.90500268E+03          3.66136557E+03          1.67501086E+03          1.09244736E+03          6.87719418E+02          4.40596479E+02          2.01659230E+02          3.55595924E+01          2.57714245E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15730232E+04          7.96854866E+03          3.69702258E+03          1.71310375E+03          1.11758030E+03          7.10659457E+02          4.55782811E+02          2.08645316E+02          3.68334982E+01          2.66637451E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15797777E+04          8.04281743E+03          3.73709514E+03          1.75165539E+03          1.14299645E+03          7.33459254E+02          4.70878563E+02          2.15589989E+02          3.81002309E+01          2.75511331E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16088176E+04          8.12597287E+03          3.78083125E+03          1.79057743E+03          1.16864053E+03          7.56126804E+02          4.85888681E+02          2.22495499E+02          3.93602202E+01          2.84338746E+01
       2682.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16471005E+04          8.20068496E+03          3.81948068E+03          1.82311200E+03          1.19006566E+03          7.74910802E+02          4.98310942E+02          2.28209422E+02          4.04016781E+01          2.91638251E+01
       2683.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92956488E+13          1.16471016E+04          8.20068681E+03          3.81948163E+03          1.82311278E+03          1.19006618E+03          7.74911269E+02          4.98311246E+02          2.28209562E+02          4.04017033E+01          2.91638429E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08043158E+08          1.16563478E+04          8.21655538E+03          3.82763127E+03          1.82979839E+03          1.19446783E+03          7.78873653E+02          5.00817691E+02          2.29363905E+02          4.06138526E+01          2.93125145E+01
       2799.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75302528E+07          1.17193553E+04          8.31339014E+03          3.87701129E+03          1.86925961E+03          1.22044166E+03          8.01293125E+02          5.15748580E+02          2.36229757E+02          4.18611223E+01          3.01872911E+01
       2800.0000          1.00000000E+30          1.00000000E+30          2.02921648E+14          2.75299329E+07          1.17193560E+04          8.31339114E+03          3.87701179E+03          1.86926001E+03          1.22044192E+03          8.01293357E+02          5.15748731E+02          2.36229826E+02          4.18611348E+01          3.01872999E+01
       2800.0010          1.00000000E+30          1.00000000E+30          2.02921923E+14          2.75296129E+07          1.17193567E+04          8.31339213E+03          3.87701230E+03          1.86926041E+03          1.22044218E+03          8.01293589E+02          5.15748883E+02          2.36229896E+02          4.18611472E+01          3.01873087E+01
       2900.0000          1.00000000E+30          1.00000000E+30          8.13511882E+07          1.06246036E+07          1.17954252E+04          8.41552688E+03          3.92857965E+03          1.90891441E+03          1.24653287E+03          8.23798208E+02          5.30526007E+02          2.43028833E+02          4.31042776E+01          3.10583660E+01
       3000.0000          1.00000000E+30          1.00000000E+30          2.80400106E+07          5.89203007E+06          1.18825946E+04          8.52218104E+03          3.98201173E+03          1.94872207E+03          1.27265536E+03          8.45994724E+02          5.45310130E+02          2.49827696E+02          4.43401066E+01          3.19251050E+01
       3047.9990          1.00000000E+30          1.00000000E+30          2.00903213E+07          4.72847960E+06          1.19278953E+04          8.57478493E+03          4.00824041E+03          1.96567896E+03          1.28444983E+03          8.56789611E+02          5.52338975E+02          2.53062066E+02          4.49329992E+01          3.23393645E+01
       3048.0010          1.00000000E+30          2.61597362E+14          2.00900861E+07          4.72844084E+06          1.19278972E+04          8.57478713E+03          4.00824151E+03          1.96567990E+03          1.28445044E+03          8.56790068E+02          5.52339274E+02          2.53062204E+02          4.49330240E+01          3.23393820E+01
       3100.0000          1.00000000E+30          2.95607952E+08          1.49413875E+07          3.84065613E+06          1.19792600E+04          8.63270774E+03          4.03704060E+03          1.98779665E+03          1.29896755E+03          8.68280143E+02          5.60025386E+02          2.56595115E+02          4.55722553E+01          3.27890719E+01
       3200.0000          1.00000000E+30          5.77671823E+07          9.53872432E+06          2.74631085E+06          1.20840957E+04          8.74656855E+03          4.09344312E+03          2.02771446E+03          1.32520147E+03          8.90462010E+02          5.74599774E+02          2.63301269E+02          4.67991634E+01          3.36487113E+01
       3300.0000          1.00000000E+30          2.64738746E+07          6.73279583E+06          2.08615980E+06          1.21959998E+04          8.86331230E+03          4.15103191E+03          2.06752184E+03          1.35136002E+03          9.12544779E+02          5.89186642E+02          2.70010016E+02          4.80212117E+01          3.45055521E+01
       3400.0000          1.00000000E+30          1.57399236E+07          5.06830108E+06          1.65373801E+06          1.23140482E+04          8.98255781E+03          4.20964853E+03          2.10722285E+03          1.37744610E+03          9.34532611E+02          6.03712864E+02          2.76691056E+02          4.92382912E+01          3.53588087E+01
       3500.0000          1.00000000E+30          1.06538222E+07          3.99072980E+06          1.35341220E+06          1.24374609E+04          9.10398127E+03          4.26915841E+03          2.14892687E+03          1.40346258E+03          9.56429389E+02          6.18180818E+02          2.83375412E+02          5.04508354E+01          3.62098328E+01
       3600.0000          1.00000000E+30          7.79830071E+06          3.24869897E+06          1.13537192E+06          1.25655762E+04          9.22730647E+03          4.32944642E+03          2.18837172E+03          1.43073083E+03          9.78417716E+02          6.32663930E+02          2.90003828E+02          5.16586526E+01          3.70577592E+01
       3700.0000          1.00000000E+30          6.01687809E+06          2.71332243E+06          9.71498058E+05          1.26978288E+04          9.35229593E+03          4.39041366E+03          2.22772382E+03          1.45658190E+03          1.00014029E+03          6.47020926E+02          2.96607589E+02          5.28623194E+01          3.79012289E+01
       3800.0000          1.00000000E+30          4.82213265E+06          2.31303695E+06          8.44863867E+05          1.28337331E+04          9.47874518E+03          4.45197497E+03          2.26895811E+03          1.48237250E+03          1.02178200E+03          6.61325845E+02          3.03187540E+02          5.40635046E+01          3.87431149E+01
       3900.0000          1.00000000E+30          3.97759048E+06          2.00498516E+06          7.44735558E+05          1.29728710E+04          9.60647695E+03          4.51405631E+03          2.30808360E+03          1.50934023E+03          1.04351845E+03          6.75649504E+02          3.09773082E+02          5.52593282E+01          3.95826094E+01
       4000.0000          1.00000000E+30          3.35583624E+06          1.76225262E+06          6.64047133E+05          1.31148792E+04          9.73533701E+03          4.57659346E+03          2.34902376E+03          1.53620469E+03          1.06500453E+03          6.89855003E+02          3.16307622E+02          5.64508599E+01          4.04186557E+01
       4100.0000          1.00000000E+30          2.88339293E+06          1.56720315E+06          5.97967421E+05          1.32594419E+04          9.86519088E+03          4.63953025E+03          2.38981252E+03          1.56176459E+03          1.08658694E+03          7.04080934E+02          3.22848596E+02          5.76402230E+01          4.12528451E+01
       4200.0000          1.00000000E+30          2.51491347E+06          1.40784586E+06          5.43097073E+05          1.34062836E+04          9.99592068E+03          4.70281752E+03          2.42860746E+03          1.58844787E+03          1.10792800E+03          7.18193482E+02          3.29340636E+02          5.88262493E+01          4.20838642E+01
       4300.0000          1.00000000E+30          2.22139666E+06          1.27579045E+06          4.96989524E+05          1.35551618E+04          1.01274227E+04          4.76641198E+03          2.46913205E+03          1.61503778E+03          1.12936634E+03          7.32328012E+02          3.35839851E+02          6.00066991E+01          4.29127097E+01
       4400.0000          1.00000000E+30          1.98334319E+06          1.16500922E+06          4.57836327E+05          1.37058633E+04          1.02596057E+04          4.83027559E+03          2.50951965E+03          1.64153737E+03          1.15073555E+03          7.46418681E+02          3.42319213E+02          6.11847016E+01          4.37395229E+01
       4500.0000          1.00000000E+30          1.78729672E+06          1.07107573E+06          4.24281884E+05          1.38582002E+04          1.03923887E+04          4.89437461E+03          2.54977470E+03          1.66682143E+03          1.17203777E+03          7.60467118E+02          3.48779267E+02          6.23610822E+01          4.45639413E+01
       4600.0000          1.00000000E+30          1.62370891E+06          9.90670360E+05          3.95293136E+05          1.40120053E+04          1.05257003E+04          4.95867919E+03          2.58990149E+03          1.69316393E+03          1.19311316E+03          7.74409356E+02          3.55193225E+02          6.35308247E+01          4.53841386E+01
       4700.0000          1.00000000E+30          1.48562057E+06          9.21274907E+05          3.70067436E+05          1.41671307E+04          1.06594767E+04          5.02316280E+03          2.62990413E+03          1.71942455E+03          1.21428802E+03          7.88376422E+02          3.61616067E+02          6.47005199E+01          4.62044921E+01
       4800.0000          1.00000000E+30          1.36790138E+06          8.60938636E+05          3.47974027E+05          1.43234441E+04          1.07936613E+04          5.08780179E+03          2.66978657E+03          1.74560590E+03          1.23540151E+03          8.02304542E+02          3.68021163E+02          6.58662551E+01          4.70221235E+01
       4900.0000          1.00000000E+30          1.26664236E+06          8.08129026E+05          3.28512376E+05          1.44808277E+04          1.09282032E+04          5.14959135E+03          2.70955262E+03          1.77171047E+03          1.25645530E+03          8.16194776E+02          3.74408941E+02          6.70282645E+01          4.78369139E+01
       5000.0000          1.00000000E+30          1.17885745E+06          7.61634791E+05          3.11279380E+05          1.46391757E+04          1.10630572E+04          5.21370726E+03          2.74920591E+03          1.79774065E+03          1.27745100E+03          8.30048074E+02          3.80779829E+02          6.81879087E+01          4.86500194E+01
       5100.0000          1.00000000E+30          1.10221519E+06          7.20479784E+05          2.95947785E+05          1.47983932E+04          1.11891341E+04          5.27774031E+03          2.78874993E+03          1.82473914E+03          1.29839012E+03          8.43865353E+02          3.87134248E+02          6.93449097E+01          4.94616989E+01
       5200.0000          1.00000000E+30          1.03487805E+06          6.83874017E+05          2.82249282E+05          1.49583949E+04          1.13218646E+04          5.34169212E+03          2.82818803E+03          1.85061302E+03          1.31927416E+03          8.57647518E+02          3.93472612E+02          7.04991934E+01          5.02706957E+01
       5300.0000          1.00000000E+30          9.75378399E+05          6.51173123E+05          2.69961857E+05          1.51191040E+04          1.14677870E+04          5.41146574E+03          2.86752343E+03          1.87641922E+03          1.34010452E+03          8.71395452E+02          3.99795317E+02          7.16513764E+01          5.10787730E+01
       5400.0000          1.00000000E+30          9.22534066E+05          6.21841641E+05          2.58901179E+05          1.52804508E+04          1.16000131E+04          5.47515049E+03          2.90675919E+03          1.90215977E+03          1.36088255E+03          8.85110031E+02          4.06102755E+02          7.28010583E+01          5.18841546E+01
       5500.0000          1.00000000E+30          8.75380836E+05          5.95436450E+05          2.48912065E+05          1.54423724E+04          1.17321226E+04          5.53876135E+03          2.94744460E+03          1.92783662E+03          1.38175985E+03          8.98853534E+02          4.12420962E+02          7.39467895E+01          5.26882639E+01
       5600.0000          1.00000000E+30          8.33125474E+05          5.71587079E+05          2.39863452E+05          1.56048118E+04          1.18641174E+04          5.60796356E+03          2.98646785E+03          1.95443435E+03          1.40243600E+03          9.12503238E+02          4.18698924E+02          7.50907147E+01          5.34907637E+01
       5700.0000          1.00000000E+30          7.95112165E+05          5.49978593E+05          2.31644176E+05          1.57677173E+04          1.20085200E+04          5.67132658E+03          3.02540017E+03          1.97997534E+03          1.42306356E+03          9.26121703E+02          4.24962533E+02          7.62338861E+01          5.42912898E+01
       5800.0000          1.00000000E+30          7.60792654E+05          5.30344233E+05          2.24159191E+05          1.59310416E+04          1.21400537E+04          5.73462294E+03          3.06574455E+03          2.00545811E+03          1.44364354E+03          9.39709684E+02          4.31212177E+02          7.73708079E+01          5.50883066E+01
       5900.0000          1.00000000E+30          7.29706517E+05          5.12457639E+05          2.17326721E+05          1.60947420E+04          1.22837153E+04          5.80328833E+03          3.10448100E+03          2.03183780E+03          1.46432293E+03          9.53328109E+02          4.37473029E+02          7.85090093E+01          5.58872358E+01
       6000.0000          1.00000000E+30          7.01464381E+05          4.96123419E+05          2.11076125E+05          1.62587792E+04          1.24148120E+04          5.86635541E+03          3.14313424E+03          2.05719523E+03          1.48481037E+03          9.66857413E+02          4.43696112E+02          7.96426575E+01          5.66810055E+01
       6100.0000          1.00000000E+30          6.75732695E+05          4.81172955E+05          2.05346298E+05          1.64231175E+04          1.25577614E+04          5.93467419E+03          3.18316115E+03          2.08249933E+03          1.50525349E+03          9.80357740E+02          4.49905724E+02          8.07755172E+01          5.74750670E+01
       6200.0000          1.00000000E+30          6.52230557E+05          4.67460524E+05          2.00083804E+05          1.65729969E+04          1.26884447E+04          5.99752444E+03          3.22163341E+03          2.10867588E+03          1.52579570E+03          9.93889119E+02          4.56126794E+02          8.19059519E+01          5.82674809E+01
       6300.0000          1.00000000E+30          6.30709211E+05          4.54859075E+05          1.95242078E+05          1.67477048E+04          1.28190426E+04          6.06551073E+03          3.26145961E+03          2.13386405E+03          1.54615209E+03          1.00733468E+03          4.62311678E+02          8.30337438E+01          5.90578127E+01
       6400.0000          1.00000000E+30          6.10960983E+05          4.43257352E+05          1.90780205E+05          1.69019685E+04          1.29610028E+04          6.12815608E+03          3.29976000E+03          2.15991207E+03          1.56660803E+03          1.02075268E+03          4.68483632E+02          8.41576848E+01          5.98456134E+01
       6500.0000          1.00000000E+30          5.92801061E+05          4.32558192E+05          1.86662078E+05          1.70759863E+04          1.31026114E+04          6.19582347E+03          3.33939414E+03          2.18499007E+03          1.58688060E+03          1.03420326E+03          4.74667917E+02          8.52825964E+01          6.06343057E+01
       6600.0000          1.00000000E+30          5.76069605E+05          4.22675599E+05          1.82855893E+05          1.72301117E+04          1.32325350E+04          6.25827518E+03          3.37753114E+03          2.21091506E+03          1.60725403E+03          1.04756917E+03          4.80816236E+02          8.64045199E+01          6.14198578E+01
       6700.0000          1.00000000E+30          5.60625900E+05          4.13533896E+05          1.79333341E+05          1.74034612E+04          1.33735132E+04          6.32563668E+03          3.41698134E+03          2.23588824E+03          1.62744621E+03          1.06096772E+03          4.86976642E+02          8.75246341E+01          6.22051408E+01
       6800.0000          1.00000000E+30          5.46346935E+05          4.05065765E+05          1.76069296E+05          1.75764277E+04          1.35030881E+04          6.38790536E+03          3.45496285E+03          2.26169533E+03          1.64774000E+03          1.07428363E+03          4.93102236E+02          8.86421710E+01          6.29877820E+01
       6900.0000          1.00000000E+30          5.33124113E+05          3.97211723E+05          1.73041368E+05          1.77301581E+04          1.36434612E+04          6.45497338E+03          3.49423672E+03          2.28656870E+03          1.66785520E+03          1.08763242E+03          4.99239909E+02          8.97579705E+01          6.37697049E+01
       7000.0000          1.00000000E+30          5.20860559E+05          3.89918422E+05          1.70229598E+05          1.79024903E+04          1.37835140E+04          6.52188771E+03          3.53207011E+03          2.31226271E+03          1.68807205E+03          1.10095507E+03          5.05366307E+02          9.08709320E+01          6.45504024E+01
       7100.0000          1.00000000E+30          5.09471120E+05          3.83138317E+05          1.67615996E+05          1.80744570E+04          1.39124987E+04          6.58385541E+03          3.57117481E+03          2.33790066E+03          1.70811352E+03          1.11420102E+03          5.11459453E+02          9.19825103E+01          6.53289450E+01
       7200.0000          1.00000000E+30          4.98879680E+05          3.76828609E+05          1.65184479E+05          1.82278257E+04          1.40519822E+04          6.65049380E+03          3.61019547E+03          2.36262639E+03          1.72825589E+03          1.12747638E+03          5.17563988E+02          9.30933591E+01          6.61072188E+01
       7300.0000          1.00000000E+30          4.89018156E+05          3.70951251E+05          1.62920521E+05          1.83991916E+04          1.41911626E+04          6.71698682E+03          3.64780919E+03          2.38815792E+03          1.74836289E+03          1.14067635E+03          5.23636495E+02          9.42041718E+01          6.68849755E+01
       7400.0000          1.00000000E+30          4.79825651E+05          3.65471897E+05          1.60811098E+05          1.85702097E+04          1.43196033E+04          6.77867676E+03          3.68667053E+03          2.41363648E+03          1.76829704E+03          1.15390753E+03          5.29720183E+02          9.53099706E+01          6.76598615E+01
       7500.0000          1.00000000E+30          4.71247661E+05          3.60359075E+05          1.58844327E+05          1.87408854E+04          1.44582478E+04          6.84491012E+03          3.72545243E+03          2.43822423E+03          1.78833369E+03          1.16711578E+03          5.35794434E+02          9.64125184E+01          6.84329389E+01
       7600.0000          1.00000000E+30          4.63234784E+05          3.55584910E+05          1.57009471E+05          1.88936983E+04          1.45966053E+04          6.91100591E+03          3.76415628E+03          2.46360242E+03          1.80820128E+03          1.18025045E+03          5.41836927E+02          9.75182597E+01          6.92069104E+01
       7700.0000          1.00000000E+30          4.55742800E+05          3.51123940E+05          1.55296893E+05          1.90638170E+04          1.47346808E+04          6.97696654E+03          3.80149236E+03          2.48893049E+03          1.82816902E+03          1.19341564E+03          5.47890565E+02          9.86196742E+01          6.99788139E+01
       7800.0000          1.00000000E+30          4.48731525E+05          3.46953058E+05          1.53697722E+05          1.92336099E+04          1.48623972E+04          7.03829048E+03          3.84004871E+03          2.51420929E+03          1.84810470E+03          1.20655982E+03          5.53935498E+02          9.97164590E+01          7.07477630E+01
       7900.0000          1.00000000E+30          4.42164893E+05          3.43051294E+05          1.52203876E+05          1.94030827E+04          1.49999778E+04          7.10401136E+03          3.87853111E+03          2.53862231E+03          1.86800762E+03          1.21963187E+03          5.59949526E+02          1.00818947E+02          7.15187038E+01
       8000.0000          1.00000000E+30          4.36009746E+05          3.39399437E+05          1.50808048E+05          1.95554039E+04          1.51372912E+04          7.16960417E+03          3.91694083E+03          2.56380804E+03          1.88774477E+03          1.23273600E+03          5.65974956E+02          1.01913250E+02          7.22858861E+01
       8100.0000          1.00000000E+30          4.30236360E+05          3.35980056E+05          1.49503514E+05          1.97243604E+04          1.52743418E+04          7.23507110E+03          3.95402192E+03          2.58894704E+03          1.90758407E+03          1.24581806E+03          5.71991579E+02          1.03010416E+02          7.30541305E+01
       8200.0000          1.00000000E+30          4.24817433E+05          3.32777366E+05          1.48284133E+05          1.98930123E+04          1.54111342E+04          7.30041433E+03          3.99229467E+03          2.61404009E+03          1.92739256E+03          1.25888206E+03          5.77999590E+02          1.04100863E+02          7.38190699E+01
       8300.0000          1.00000000E+30          4.19728077E+05          3.29776609E+05          1.47144296E+05          2.00613647E+04          1.55379983E+04          7.36130950E+03          4.03049841E+03          2.63908795E+03          1.94717012E+03          1.27192721E+03          5.83999173E+02          1.05196276E+02          7.45854861E+01
       8400.0000          1.00000000E+30          4.14945634E+05          3.26964445E+05          1.46078797E+05          2.02294225E+04          1.56743419E+04          7.42643523E+03          4.06863427E+03          2.66329883E+03          1.96691663E+03          1.28490139E+03          5.89967294E+02          1.06282607E+02          7.53464652E+01
       8500.0000          1.00000000E+30          4.10449292E+05          3.24328604E+05          1.45082927E+05          2.03971904E+04          1.58104405E+04          7.49144354E+03          4.10670335E+03          2.68826166E+03          1.98650394E+03          1.29790615E+03          5.95948353E+02          1.07373944E+02          7.61105767E+01
       8600.0000          1.00000000E+30          4.06220035E+05          3.21857796E+05          1.44152291E+05          2.05646735E+04          1.59462980E+04          7.55633640E+03          4.14348880E+03          2.71318151E+03          2.00619290E+03          1.31089345E+03          6.01921491E+02          1.08462402E+02          7.68726829E+01
       8700.0000          1.00000000E+30          4.02240300E+05          3.19541609E+05          1.43282850E+05          2.07318763E+04          1.60819186E+04          7.62111573E+03          4.18143256E+03          2.73805907E+03          2.02585295E+03          1.32386303E+03          6.07886304E+02          1.09545473E+02          7.76321669E+01
       8800.0000          1.00000000E+30          3.98494184E+05          3.17370593E+05          1.42470941E+05          2.08830561E+04          1.62173061E+04          7.68578341E+03          4.21931276E+03          2.76289502E+03          2.04548447E+03          1.33681484E+03          6.13843320E+02          1.10632408E+02          7.83930435E+01
       8900.0000          1.00000000E+30          3.94966786E+05          3.15335739E+05          1.41713049E+05          2.10498176E+04          1.63524644E+04          7.75034128E+03          4.25713040E+03          2.78769002E+03          2.06508764E+03          1.34974940E+03          6.19791790E+02          1.11717223E+02          7.91527432E+01
       9000.0000          1.00000000E+30          3.91644571E+05          3.13428947E+05          1.41006013E+05          2.12163122E+04          1.64873974E+04          7.81479115E+03          4.29488647E+03          2.81244470E+03          2.08466249E+03          1.36261521E+03          6.25710365E+02          1.12794219E+02          7.99076608E+01
       9100.0000          1.00000000E+30          3.88514863E+05          3.11642648E+05          1.40346928E+05          2.13825444E+04          1.66221085E+04          7.87913477E+03          4.33258191E+03          2.83715969E+03          2.10420982E+03          1.37551269E+03          6.31642231E+02          1.13877008E+02          8.06656803E+01
       9200.0000          1.00000000E+30          3.85566129E+05          3.09969877E+05          1.39732996E+05          2.15485184E+04          1.67566016E+04          7.94337387E+03          4.37021766E+03          2.86107812E+03          2.12360607E+03          1.38839330E+03          6.37566766E+02          1.14956931E+02          8.14211597E+01
       9300.0000          1.00000000E+30          3.82787556E+05          3.08404089E+05          1.39161700E+05          2.17142384E+04          1.68908800E+04          8.00751012E+03          4.40779464E+03          2.88571886E+03          2.14310195E+03          1.40125784E+03          6.43483668E+02          1.16035923E+02          8.21766660E+01
       9400.0000          1.00000000E+30          3.80169238E+05          3.06939272E+05          1.38630728E+05          2.18797085E+04          1.70249473E+04          8.06753471E+03          4.44531371E+03          2.91032171E+03          2.16257166E+03          1.41410610E+03          6.49392858E+02          1.17112912E+02          8.29304380E+01
       9500.0000          1.00000000E+30          3.77701893E+05          3.05569849E+05          1.38137806E+05          2.20449327E+04          1.71499102E+04          8.13149389E+03          4.48277576E+03          2.93488724E+03          2.18201555E+03          1.42693788E+03          6.55294561E+02          1.18185432E+02          8.36818817E+01
       9600.0000          1.00000000E+30          3.75376921E+05          3.04290534E+05          1.37680944E+05          2.22099150E+04          1.72836195E+04          8.19535507E+03          4.52018161E+03          2.95941600E+03          2.20143402E+03          1.43975338E+03          6.61188999E+02          1.19256748E+02          8.44326399E+01
       9700.0000          1.00000000E+30          3.73186583E+05          3.03096484E+05          1.37258190E+05          2.23746591E+04          1.74171274E+04          8.25911978E+03          4.55753210E+03          2.98390854E+03          2.22082745E+03          1.45255293E+03          6.67076249E+02          1.20329627E+02          8.51838911E+01
       9800.0000          1.00000000E+30          3.71123199E+05          3.01983270E+05          1.36867795E+05          2.25391691E+04          1.75591711E+04          8.32278951E+03          4.59482803E+03          3.00836537E+03          2.24019617E+03          1.46533680E+03          6.72956320E+02          1.21401777E+02          8.59346987E+01
       9900.0000          1.00000000E+30          3.69179962E+05          3.00946501E+05          1.36508076E+05          2.27034484E+04          1.76922317E+04          8.38636573E+03          4.63207020E+03          3.03278701E+03          2.25954047E+03          1.47810515E+03          6.78829239E+02          1.22472583E+02          8.66843379E+01
      10000.0000          1.00000000E+30          3.67350551E+05          2.99982363E+05          1.36177474E+05          2.28675008E+04          1.78251003E+04          8.45371806E+03          4.66925938E+03          3.05717397E+03          2.27886066E+03          1.49085813E+03          6.84695066E+02          1.23541856E+02          8.74333414E+01
      11000.0000          1.00000000E+30          3.54164294E+05          2.93622792E+05          1.34192746E+05          2.45097965E+04          1.91438459E+04          9.08355465E+03          5.03839465E+03          3.29993308E+03          2.47091609E+03          1.61758162E+03          7.42982987E+02          1.34167504E+02          9.48718962E+01
      12000.0000          1.00000000E+30          3.47648954E+05          2.91595681E+05          1.33960735E+05          2.61440327E+04          2.04616954E+04          9.71249087E+03          5.40503606E+03          3.53963743E+03          2.66085899E+03          1.74304927E+03          8.00695026E+02          1.44680911E+02          1.02232947E+02
