#Energy      Y-K-shell   Y-L1-shell   Y-L2-shell   Y-L3-shell   Y-M1-shell   Y-M2-shell   Y-M3-shell   Y-M4-shell   Y-M5-shell   Y-N1-shell   Y-N2-shell   Y-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50705576E+02          1.62445971E+02          7.45806947E+01          6.60905563E+00          5.80707223E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28950403E+02          1.60268582E+02          7.36409540E+01          6.64581779E+00          5.82542370E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08438461E+02          1.58193110E+02          7.27453754E+01          6.68273580E+00          5.84389204E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89077393E+02          1.56214151E+02          7.18916351E+01          6.71980098E+00          5.86247434E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70779161E+02          1.54326460E+02          7.10775077E+01          6.75700514E+00          5.88116696E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53464716E+02          1.52525294E+02          7.03009783E+01          6.79434056E+00          5.89996727E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37064273E+02          1.50806149E+02          6.95600818E+01          6.83179994E+00          5.91887236E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21513537E+02          1.49164925E+02          6.88529787E+01          6.86937640E+00          5.93787960E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06754717E+02          1.47597504E+02          6.81780642E+01          6.90706344E+00          5.95698710E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92731205E+02          1.46100332E+02          6.75336624E+01          6.94485490E+00          5.97619194E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79397559E+02          1.44669916E+02          6.69183080E+01          6.98274498E+00          5.99549255E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75682428E+02          1.33402389E+02          6.20880575E+01          7.36598916E+00          6.19334600E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08319387E+02          1.26166786E+02          5.90180841E+01          7.75451888E+00          6.39893095E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62520579E+02          1.21545148E+02          5.70922742E+01          8.14576620E+00          6.61093541E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30401253E+02          1.18684602E+02          5.59391142E+01          8.53813236E+00          6.82824445E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07385970E+02          1.17050709E+02          5.53253035E+01          8.92648615E+00          7.04733451E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90655094E+02          1.16296393E+02          5.50990130E+01          9.32128846E+00          7.27433162E+00
        160.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89252864E+02          1.16259686E+02          5.50934560E+01          9.35830681E+00          7.29572714E+00
        161.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10802906E+10          2.89250101E+02          1.16259618E+02          5.50934477E+01          9.35839204E+00          7.29577677E+00
        162.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08338570E+06          2.86572711E+02          1.16204684E+02          5.50904952E+01          9.43790834E+00          7.34195115E+00
        163.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82998406E+10          1.08174086E+06          2.86570113E+02          1.16204641E+02          5.50904975E+01          9.43799339E+00          7.34200070E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55058785E+05          1.11156119E+05          2.78392361E+02          1.16188919E+02          5.51582105E+01          9.71270510E+00          7.50191834E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54851268E+04          3.52712024E+04          2.69387374E+02          1.16567674E+02          5.54323317E+01          1.01010111E+01          7.72950086E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20820858E+04          1.83774785E+04          2.62810543E+02          1.17318950E+02          5.58713203E+01          1.04864518E+01          7.95710868E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97663863E+04          1.16648858E+04          2.58078894E+02          1.18360394E+02          5.64388481E+01          1.08738886E+01          8.18721957E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37295094E+04          8.24769278E+03          2.54774331E+02          1.19631131E+02          5.71080199E+01          1.12584785E+01          8.41674494E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02716320E+04          6.24463882E+03          2.52590649E+02          1.21085345E+02          5.78585569E+01          1.16447841E+01          8.64797616E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08466294E+03          4.95772199E+03          2.51299866E+02          1.22687987E+02          5.86749280E+01          1.20240785E+01          8.87587294E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60282474E+03          4.07570025E+03          2.50729320E+02          1.24411866E+02          5.95450613E+01          1.24051574E+01          9.10509419E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54637319E+03          3.44152177E+03          2.50746330E+02          1.26235593E+02          6.04594578E+01          1.27838005E+01          9.33317575E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76345603E+03          2.96835967E+03          2.51247593E+02          1.28142159E+02          6.14105510E+01          1.31601441E+01          9.56007910E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16521212E+03          2.60489802E+03          2.52151610E+02          1.30117887E+02          6.23922552E+01          1.35343134E+01          9.78578066E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69666164E+03          2.31899660E+03          2.53393411E+02          1.32151678E+02          6.33996246E+01          1.39064228E+01          1.00102692E+01
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32220315E+03          2.08971256E+03          2.54920629E+02          1.34234440E+02          6.44286085E+01          1.42802141E+01          1.02354146E+01
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01788732E+03          1.90283549E+03          2.56690675E+02          1.36358674E+02          6.54758624E+01          1.46519922E+01          1.04592514E+01
        303.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91191900E+03          1.83764638E+03          2.57458434E+02          1.37218330E+02          6.58991343E+01          1.47972726E+01          1.05469549E+01
        304.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94340025E+11          2.91186768E+03          1.83761504E+03          2.57458825E+02          1.37218761E+02          6.58993466E+01          1.47973488E+01          1.05470006E+01
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69412706E+06          2.76706823E+03          1.74844128E+03          2.58668579E+02          1.38518143E+02          6.65386043E+01          1.50183243E+01          1.06799818E+01
        314.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07509872E+06          2.65788416E+03          1.68113098E+03          2.59726021E+02          1.39609206E+02          6.70749326E+01          1.52042904E+01          1.07915986E+01
        315.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53248629E+11          1.07483926E+06          2.65784245E+03          1.68110495E+03          2.59726453E+02          1.39609644E+02          6.70751478E+01          1.52043661E+01          1.07916438E+01
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01320921E+06          6.06391168E+05          2.55784961E+03          1.61940537E+03          2.60825411E+02          1.40707628E+02          6.76145053E+01          1.53863988E+01          1.09011612E+01
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51362255E+06          2.87323319E+05          2.38154302E+03          1.51048552E+03          2.63137073E+02          1.42922734E+02          6.87016053E+01          1.57527143E+01          1.11209979E+01
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90317133E+05          1.73614650E+05          2.23164630E+03          1.41776024E+03          2.65583310E+02          1.45159742E+02          6.97982438E+01          1.61173438E+01          1.13395557E+01
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10237207E+05          1.18694237E+05          2.10322768E+03          1.33823318E+03          2.68147034E+02          1.47415485E+02          7.09030074E+01          1.64803560E+01          1.15568864E+01
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77789790E+05          8.74946762E+04          1.99246839E+03          1.26958030E+03          2.70813719E+02          1.49687258E+02          7.20146893E+01          1.68418149E+01          1.17730396E+01
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03469461E+05          6.78621093E+04          1.89637433E+03          1.20997381E+03          2.73570948E+02          1.51972734E+02          7.31322522E+01          1.72017806E+01          1.19880650E+01
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57097473E+05          5.46132408E+04          1.81256691E+03          1.15795986E+03          2.76408053E+02          1.54269910E+02          7.42548023E+01          1.75634283E+01          1.22035175E+01
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25980069E+05          4.51982932E+04          1.73913648E+03          1.11236552E+03          2.79315842E+02          1.56577051E+02          7.53815662E+01          1.79205159E+01          1.24163971E+01
        396.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09843697E+05          4.01243692E+04          1.69307278E+03          1.08375614E+03          2.81388733E+02          1.58196933E+02          7.61723322E+01          1.81699485E+01          1.25649485E+01
        397.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28871245E+12          1.09839665E+05          4.01230776E+04          1.69306020E+03          1.08374832E+03          2.81389330E+02          1.58197397E+02          7.61725584E+01          1.81700214E+01          1.25649917E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81678583E+07          1.03961336E+05          3.82375722E+04          1.67453151E+03          1.07223882E+03          2.82286333E+02          1.58892651E+02          7.65118729E+01          1.82793097E+01          1.26297398E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18685623E+06          8.77384734E+04          3.29286718E+04          1.61748143E+03          1.03679756E+03          2.85312582E+02          1.61215398E+02          7.76451385E+01          1.86337192E+01          1.28406256E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75054582E+06          7.53999685E+04          2.87753799E+04          1.56693807E+03          1.00539480E+03          2.88388522E+02          1.63544144E+02          7.87808525E+01          1.89898465E+01          1.30519901E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00345734E+06          6.57686723E+04          2.54573189E+04          1.52202593E+03          9.77491567E+02          2.91508828E+02          1.65877885E+02          7.99185690E+01          1.93417565E+01          1.32610453E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65952511E+05          5.80890640E+04          2.27592739E+04          1.48201512E+03          9.52636223E+02          2.94668817E+02          1.68215740E+02          8.09954027E+01          1.96953851E+01          1.34688819E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81305556E+05          5.18535402E+04          2.05320135E+04          1.44628874E+03          9.30446688E+02          2.97864349E+02          1.70556933E+02          8.21465270E+01          2.00478101E+01          1.36778788E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67937628E+05          4.67133067E+04          1.86694311E+04          1.41432304E+03          9.10599304E+02          3.01091760E+02          1.72747179E+02          8.32948780E+01          2.03990666E+01          1.38849620E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92689931E+05          4.24195210E+04          1.70940341E+04          1.38567274E+03          8.92818034E+02          3.04347791E+02          1.75100737E+02          8.44405177E+01          2.07463834E+01          1.40909071E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39880758E+05          3.87917259E+04          1.57483740E+04          1.35995643E+03          8.76866384E+02          3.07629544E+02          1.77449119E+02          8.55835097E+01          2.10954283E+01          1.42972748E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01214650E+05          3.56955149E+04          1.45887361E+04          1.33684558E+03          8.62540196E+02          3.10934428E+02          1.79792441E+02          8.67239167E+01          2.14434019E+01          1.45027913E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71949807E+05          3.30290161E+04          1.35816400E+04          1.31605620E+03          8.49663503E+02          3.14260125E+02          1.82285135E+02          8.78618013E+01          2.17903331E+01          1.47084971E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49195706E+05          3.07150953E+04          1.27009023E+04          1.29734290E+03          8.38083540E+02          3.17604554E+02          1.84615974E+02          8.89972259E+01          2.21362501E+01          1.49123987E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31111942E+05          2.86923029E+04          1.19258227E+04          1.28049111E+03          8.27666802E+02          3.20965840E+02          1.86942148E+02          9.01302514E+01          2.24811794E+01          1.51155474E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16473524E+05          2.69131358E+04          1.12399269E+04          1.26531325E+03          8.18296697E+02          3.24342303E+02          1.89263770E+02          9.13290428E+01          2.28251466E+01          1.53198897E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04435276E+05          2.53391342E+04          1.06297809E+04          1.25164547E+03          8.09871540E+02          3.27732416E+02          1.91580950E+02          9.24562670E+01          2.31681761E+01          1.55215868E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44011754E+04          2.39394722E+04          1.00845455E+04          1.23934293E+03          8.02300975E+02          3.31134807E+02          1.93893797E+02          9.35812879E+01          2.35128847E+01          1.57237719E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59376812E+04          2.26889067E+04          9.59525590E+03          1.22827863E+03          7.95505589E+02          3.34548224E+02          1.96343160E+02          9.47041606E+01          2.38540808E+01          1.59250594E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87254674E+04          2.15667660E+04          9.15444758E+03          1.21833929E+03          7.89414982E+02          3.37971537E+02          1.98645174E+02          9.58893406E+01          2.41944067E+01          1.61266023E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25223957E+04          2.05559778E+04          8.75592436E+03          1.20942477E+03          7.83966699E+02          3.41403715E+02          2.00943208E+02          9.70069545E+01          2.45338833E+01          1.63256889E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71445598E+04          1.96421467E+04          8.39447353E+03          1.20144616E+03          7.79105216E+02          3.44843825E+02          2.03372681E+02          9.81225961E+01          2.48750420E+01          1.65261944E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24477006E+04          1.88132651E+04          8.06564750E+03          1.19432346E+03          7.74780751E+02          3.48291010E+02          2.05660650E+02          9.92982629E+01          2.52128490E+01          1.67258597E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83190973E+04          1.80591431E+04          7.76569154E+03          1.18798577E+03          7.70948696E+02          3.51744491E+02          2.08077375E+02          1.00409020E+02          2.55498643E+01          1.69240679E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46676267E+04          1.73711233E+04          7.49133484E+03          1.18236904E+03          7.67569175E+02          3.55203556E+02          2.10355773E+02          1.01578598E+02          2.58885622E+01          1.71236545E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14212069E+04          1.67417287E+04          7.23983916E+03          1.17741570E+03          7.64606543E+02          3.58667553E+02          2.12630729E+02          1.02684710E+02          2.62240154E+01          1.73198853E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85206333E+04          1.61646232E+04          7.00877182E+03          1.17307418E+03          7.62027961E+02          3.62135884E+02          2.15029560E+02          1.03848445E+02          2.65587289E+01          1.75181541E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59172418E+04          1.56342514E+04          6.79604138E+03          1.16929761E+03          7.59804354E+02          3.65332935E+02          2.17295610E+02          1.04950137E+02          2.68951156E+01          1.77137596E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35710107E+04          1.51458151E+04          6.59981863E+03          1.16604369E+03          7.57909544E+02          3.68975442E+02          2.19682939E+02          1.06108263E+02          2.72283633E+01          1.79113623E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14484474E+04          1.46951247E+04          6.41849867E+03          1.16327431E+03          7.56319116E+02          3.72233314E+02          2.22064417E+02          1.07205746E+02          2.75632867E+01          1.81069220E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95216797E+04          1.42784965E+04          6.25066800E+03          1.16095410E+03          7.55011531E+02          3.75862415E+02          2.24316790E+02          1.08358488E+02          2.78951279E+01          1.83026577E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77667479E+04          1.38927169E+04          6.09508285E+03          1.15905180E+03          7.53966667E+02          3.79483769E+02          2.26687436E+02          1.09451960E+02          2.82286432E+01          1.84981100E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61636061E+04          1.35349115E+04          5.95063836E+03          1.15753805E+03          7.53166459E+02          3.82733577E+02          2.28931944E+02          1.10599527E+02          2.85591332E+01          1.86920057E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46950669E+04          1.32025639E+04          5.81634615E+03          1.15638678E+03          7.52594316E+02          3.86342124E+02          2.31292178E+02          1.11744456E+02          2.88912923E+01          1.88880940E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33463047E+04          1.28934287E+04          5.69134334E+03          1.15557351E+03          7.52235049E+02          3.89943249E+02          2.33647078E+02          1.12831766E+02          2.92227884E+01          1.90821296E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21045808E+04          1.26055048E+04          5.57483506E+03          1.15507614E+03          7.52074762E+02          3.93185519E+02          2.35879403E+02          1.13971815E+02          2.95513340E+01          1.92746720E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09588138E+04          1.23369985E+04          5.46612415E+03          1.15487427E+03          7.52100620E+02          3.96774442E+02          2.38224479E+02          1.15109366E+02          2.98815481E+01          1.94693773E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98993515E+04          1.20863124E+04          5.36458143E+03          1.15494918E+03          7.52300924E+02          4.00356266E+02          2.40564501E+02          1.16190921E+02          3.02088628E+01          1.96611430E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89177444E+04          1.18520017E+04          5.26963516E+03          1.15528366E+03          7.52664799E+02          4.03931101E+02          2.42785447E+02          1.17323865E+02          3.05378383E+01          1.98542183E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80066046E+04          1.16327680E+04          5.18077609E+03          1.15586175E+03          7.53182223E+02          4.07161734E+02          2.45116188E+02          1.18454440E+02          3.08662063E+01          2.00468187E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71593709E+04          1.14274449E+04          5.09753917E+03          1.15666875E+03          7.53844004E+02          4.10725167E+02          2.47442135E+02          1.19530611E+02          3.11939734E+01          2.02383320E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63703082E+04          1.12349697E+04          5.01950147E+03          1.15769110E+03          7.54641582E+02          4.14281924E+02          2.49763368E+02          1.20656829E+02          3.15189373E+01          2.04300091E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56342870E+04          1.10543828E+04          4.94628518E+03          1.15891618E+03          7.55567046E+02          4.17832107E+02          2.51969601E+02          1.21780798E+02          3.18455525E+01          2.06214899E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49466795E+04          1.08848095E+04          4.87754057E+03          1.16033235E+03          7.56613021E+02          4.21052218E+02          2.54282215E+02          1.22902556E+02          3.21715958E+01          2.08125349E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43034710E+04          1.07254619E+04          4.81295082E+03          1.16192870E+03          7.57772739E+02          4.24591760E+02          2.56590349E+02          1.24022140E+02          3.24948979E+01          2.10030843E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37010007E+04          1.05756126E+04          4.75222775E+03          1.16369527E+03          7.59039840E+02          4.28125026E+02          2.58894078E+02          1.25089475E+02          3.28198447E+01          2.11927445E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31359988E+04          1.04346021E+04          4.69510597E+03          1.16562262E+03          7.60408431E+02          4.31652112E+02          2.61193473E+02          1.26205079E+02          3.31442487E+01          2.13834872E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26055097E+04          1.03018230E+04          4.64134428E+03          1.16770203E+03          7.61873013E+02          4.35173117E+02          2.63488605E+02          1.27318614E+02          3.34681164E+01          2.15738741E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21068753E+04          1.01767278E+04          4.59071875E+03          1.16992539E+03          7.63428449E+02          4.38688132E+02          2.65674016E+02          1.28430113E+02          3.37914567E+01          2.17632050E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16376864E+04          1.00588033E+04          4.54302706E+03          1.17228507E+03          7.65069970E+02          4.42197252E+02          2.67961402E+02          1.29539610E+02          3.41142810E+01          2.19529079E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11957772E+04          9.94758842E+03          4.49808105E+03          1.17477397E+03          7.66793096E+02          4.45700568E+02          2.70244727E+02          1.30647135E+02          3.44344837E+01          2.21414044E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07791503E+04          9.84265002E+03          4.45570771E+03          1.17738546E+03          7.68593617E+02          4.49198170E+02          2.72524054E+02          1.31752719E+02          3.47563087E+01          2.23304538E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03860136E+04          9.74359312E+03          4.41574725E+03          1.18011330E+03          7.70467654E+02          4.52390391E+02          2.74799447E+02          1.32856393E+02          3.50776373E+01          2.25184399E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00147226E+04          9.65005354E+03          4.37805202E+03          1.18295165E+03          7.72411499E+02          4.55878936E+02          2.77070965E+02          1.33958186E+02          3.53984763E+01          2.27068575E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96637796E+04          9.56169688E+03          4.34248692E+03          1.18589509E+03          7.74421705E+02          4.59362020E+02          2.79338669E+02          1.35011015E+02          3.57188333E+01          2.28936120E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93318163E+04          9.47821120E+03          4.30892544E+03          1.18893845E+03          7.76495055E+02          4.62839726E+02          2.81602616E+02          1.36109398E+02          3.60387162E+01          2.30814255E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90175448E+04          9.39930541E+03          4.27725023E+03          1.19207689E+03          7.78628466E+02          4.66312138E+02          2.83862863E+02          1.37205986E+02          3.63581322E+01          2.32689422E+01
