#Energy      Y-K-shell   Y-L1-shell   Y-L2-shell   Y-L3-shell   Y-M1-shell   Y-M2-shell   Y-M3-shell   Y-M4-shell   Y-M5-shell   Y-N1-shell   Y-N2-shell   Y-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34968523E+04          2.33004723E+04          1.05975208E+04          5.17923131E+04          4.33503750E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35085701E+04          2.37115173E+04          1.06227476E+04          5.15273032E+04          4.35264299E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36376476E+04          2.38073590E+04          1.07310286E+04          5.13314682E+04          4.38598055E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36738332E+04          2.41503603E+04          1.08415398E+04          5.11480117E+04          4.41835545E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37102114E+04          2.45033896E+04          1.09543509E+04          5.09628119E+04          4.45118857E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37467836E+04          2.45670149E+04          1.09436064E+04          5.06433150E+04          4.45289955E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38675165E+04          2.48523577E+04          1.10323752E+04          5.04321548E+04          4.48793699E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39238336E+04          2.51444067E+04          1.11225959E+04          5.02500694E+04          4.51677066E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39806099E+04          2.52079938E+04          1.12143044E+04          5.01019999E+04          4.53867331E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40378512E+04          2.54422320E+04          1.13075378E+04          4.97815104E+04          4.56485386E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40955631E+04          2.56808642E+04          1.12681391E+04          4.96050469E+04          4.57061690E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50186753E+04          2.71427863E+04          1.18083848E+04          4.80163153E+04          4.78611312E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60252751E+04          2.82430763E+04          1.22660320E+04          4.74132890E+04          4.98938700E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71288389E+04          2.91622029E+04          1.27809214E+04          4.76336383E+04          5.21085127E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83251210E+04          3.02182961E+04          1.31847480E+04          4.84755505E+04          5.43075085E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96324505E+04          3.10441667E+04          1.37007240E+04          4.99026728E+04          5.67613889E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10984746E+04          3.20983161E+04          1.42608178E+04          5.17252603E+04          5.95216153E+03
        160.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12569980E+04          3.22069204E+04          1.43192091E+04          5.18250328E+04          5.97998453E+03
        161.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29861571E+04          2.12573177E+04          3.22071386E+04          1.43193265E+04          5.18253844E+04          4.09453518E+03
        162.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31442441E+04          2.14863075E+04          3.24265699E+04          1.44375573E+04          5.22874174E+04          4.13482919E+03
        163.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86128256E+04          1.31444042E+04          2.14866079E+04          3.24267910E+04          1.44376766E+04          5.22878021E+04          3.38327211E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99221406E+04          1.24018234E+04          2.25919988E+04          3.32196296E+04          1.48677040E+04          5.39813600E+04          3.43666645E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15291978E+03          3.60573382E+03          2.41208523E+04          3.44801960E+04          1.55132435E+04          5.66271842E+04          1.75524948E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04927925E+03          1.78010322E+03          2.58276712E+04          3.57285762E+04          1.61697998E+04          5.96504032E+04          9.66158818E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06316165E+03          1.28065052E+03          2.75569479E+04          3.71364565E+04          1.68996365E+04          6.28590024E+04          7.12329937E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73363669E+03          1.10746466E+03          2.92887077E+04          3.85030340E+04          1.76100727E+04          6.64349353E+04          6.20448117E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60536564E+03          1.03356683E+03          3.11693026E+04          4.00971596E+04          1.84139767E+04          7.01966748E+04          5.82747563E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53838391E+03          1.00011610E+03          3.29621440E+04          4.15773489E+04          1.91851679E+04          7.43007491E+04          5.65007337E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50441912E+03          9.85276140E+02          3.48711862E+04          4.33227736E+04          2.00499409E+04          7.86264528E+04          5.57411856E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49382994E+03          9.83918820E+02          3.68561822E+04          4.49145617E+04          2.08856135E+04          8.33631050E+04          5.57091643E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50557021E+03          9.96271729E+02          3.89599074E+04          4.67581489E+04          2.18210640E+04          8.82344188E+04          5.64284032E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54879014E+03          1.02766559E+03          4.11202051E+04          4.84739390E+04          2.27796262E+04          9.32088813E+04          5.81963606E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59031056E+03          1.05744050E+03          4.32711341E+04          5.03644614E+04          2.36512519E+04          9.88832293E+04          5.98857244E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63339264E+03          1.08855954E+03          4.57190892E+04          5.24298793E+04          2.46974642E+04          1.04426595E+05          6.16568519E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69367264E+03          1.13091691E+03          4.78704353E+04          5.42269198E+04          2.57102424E+04          1.10571406E+05          6.40229127E+02
        303.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72383404E+03          1.15169797E+03          4.87220901E+04          5.50773031E+04          2.61707067E+04          1.12733552E+05          6.51827828E+02
        304.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73336781E+03          1.72384673E+03          1.15170692E+03          4.87225880E+04          5.50777350E+04          2.61709411E+04          1.12734858E+05          5.94300752E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64115634E+03          1.76277740E+03          1.17917458E+03          5.01114122E+04          5.62719919E+04          2.66352341E+04          1.16680740E+05          6.06150739E+02
        314.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56622344E+03          1.79658745E+03          1.20308461E+03          5.13637393E+04          5.73843659E+04          2.71892764E+04          1.19584534E+05          6.16470013E+02
        315.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52133554E+04          6.56619380E+03          1.80297378E+03          1.20660870E+03          5.13642528E+04          5.73848197E+04          2.71895027E+04          1.19585891E+05          5.94010695E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51752039E+04          6.55115639E+03          1.84091789E+03          1.23306924E+03          5.26808044E+04          5.85420774E+04          2.76872583E+04          1.22957303E+05          6.04943073E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50994569E+04          6.47367032E+03          1.92339673E+03          1.29240134E+03          5.50699176E+04          6.04033787E+04          2.88526408E+04          1.29771666E+05          6.28359670E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50244623E+04          6.47241457E+03          2.01509657E+03          1.34995904E+03          5.74513797E+04          6.27438559E+04          2.98631591E+04          1.36583402E+05          6.52644059E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49502090E+04          6.49299122E+03          2.10651198E+03          1.42041164E+03          6.01008007E+04          6.49943590E+04          3.10334635E+04          1.43742248E+05          6.79881095E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49707289E+04          6.54608208E+03          2.20999951E+03          1.48533144E+03          6.26640064E+04          6.70433166E+04          3.21572444E+04          1.51424303E+05          7.07276428E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50147315E+04          6.57802080E+03          2.31232251E+03          1.56235142E+03          6.52956586E+04          6.94179177E+04          3.34246551E+04          1.58992786E+05          7.36877731E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50187934E+04          6.68897291E+03          2.42872911E+03          1.63494103E+03          6.82470632E+04          7.19763178E+04          3.45282096E+04          1.67101827E+05          7.67485529E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51698867E+04          6.75465280E+03          2.54523530E+03          1.72098486E+03          7.08046306E+04          7.42851317E+04          3.57864763E+04          1.75540495E+05          8.00547568E+02
        396.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52186853E+04          6.80139476E+03          2.63542683E+03          1.77567186E+03          7.29830141E+04          7.61630633E+04          3.67368676E+04          1.81210771E+05          8.23099297E+02
        397.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78085590E+04          1.52186993E+04          6.80140821E+03          2.63545360E+03          1.77568965E+03          7.29836558E+04          7.61636135E+04          3.67371464E+04          1.81212594E+05          7.86743252E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79455503E+04          1.52397052E+04          6.82163532E+03          2.67622730E+03          1.80276287E+03          7.39586589E+04          7.66057889E+04          3.71600128E+04          1.83986890E+05          7.96673223E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84179715E+04          1.53101694E+04          6.92569693E+03          2.80494374E+03          1.89667770E+03          7.64418389E+04          7.92310393E+04          3.83536849E+04          1.93192800E+05          8.30079282E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89159385E+04          1.54973635E+04          7.00687907E+03          2.95191927E+03          1.98843923E+03          7.92552091E+04          8.20426073E+04          3.98018108E+04          2.02299419E+05          8.64563512E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94415808E+04          1.56721110E+04          7.13706802E+03          3.10104062E+03          2.09449744E+03          8.24924239E+04          8.45687964E+04          4.09559761E+04          2.11505598E+05          9.02231732E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98587148E+04          1.58181757E+04          7.24278269E+03          3.24169138E+03          2.19979410E+03          8.53553739E+04          8.76042200E+04          4.23495220E+04          2.21696800E+05          9.38116277E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03891244E+04          1.59669886E+04          7.35167616E+03          3.40513316E+03          2.29985139E+03          8.83690919E+04          8.97845922E+04          4.38875705E+04          2.31716635E+05          9.74907442E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07917215E+04          1.62585013E+04          7.50303799E+03          3.56801244E+03          2.41582892E+03          9.13542330E+04          9.25965756E+04          4.51701512E+04          2.42578555E+05          1.01513238E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13145785E+04          1.64608257E+04          7.63212418E+03          3.73358693E+03          2.53165243E+03          9.47586168E+04          9.57029959E+04          4.67716846E+04          2.52739948E+05          1.05499838E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16928830E+04          1.67439374E+04          7.77636930E+03          3.91847299E+03          2.64961373E+03          9.77124726E+04          9.83046142E+04          4.80175707E+04          2.63766306E+05          1.09642587E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21912012E+04          1.69863614E+04          7.93143648E+03          4.10288926E+03          2.77992069E+03          1.00960796E+05          1.01513525E+05          4.95159563E+04          2.75232146E+05          1.14018331E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27129519E+04          1.72359084E+04          8.08756404E+03          4.31209156E+03          2.92418072E+03          1.04242372E+05          1.04058239E+05          5.11662644E+04          2.87017213E+05          1.18792188E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31645627E+04          1.75435704E+04          8.22858462E+03          4.50149330E+03          3.05680764E+03          1.07852084E+05          1.07091190E+05          5.25714164E+04          2.99438476E+05          1.23159351E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37019689E+04          1.78265977E+04          8.38578858E+03          4.71724829E+03          3.19092030E+03          1.11000175E+05          1.10373798E+05          5.42700541E+04          3.11478590E+05          1.27776080E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42649024E+04          1.81614800E+04          8.56121259E+03          4.92434754E+03          3.34095329E+03          1.14772838E+05          1.13864010E+05          5.60821264E+04          3.23794958E+05          1.32646709E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46324603E+04          1.84841592E+04          8.71859323E+03          5.16989640E+03          3.49456107E+03          1.17980581E+05          1.16611175E+05          5.73795244E+04          3.37553888E+05          1.37660868E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51709964E+04          1.87635255E+04          8.88956462E+03          5.37896859E+03          3.64928220E+03          1.21410747E+05          1.20173052E+05          5.90288051E+04          3.50515336E+05          1.42490332E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57018522E+04          1.90825352E+04          9.08550664E+03          5.62047747E+03          3.82472240E+03          1.25256864E+05          1.22881866E+05          6.08595091E+04          3.64504448E+05          1.47917837E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62742821E+04          1.94125798E+04          9.28079316E+03          5.89488076E+03          3.98319349E+03          1.28603087E+05          1.26432376E+05          6.24073244E+04          3.78228695E+05          1.53287509E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68727910E+04          1.97542420E+04          9.45401967E+03          6.12979558E+03          4.16119745E+03          1.32615226E+05          1.29793097E+05          6.42892732E+04          3.92285986E+05          1.58626531E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74662775E+04          2.01658531E+04          9.65152518E+03          6.37227849E+03          4.36259013E+03          1.35900258E+05          1.33584664E+05          6.58307392E+04          4.07473108E+05          1.64406667E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81102319E+04          2.05496398E+04          9.86322599E+03          6.66169217E+03          4.53372702E+03          1.39589844E+05          1.36607915E+05          6.77239014E+04          4.22486071E+05          1.70090727E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86319775E+04          2.09642846E+04          1.00808474E+04          6.94422900E+03          4.71037232E+03          1.43678004E+05          1.40438293E+05          6.95153144E+04          4.38289348E+05          1.75785984E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92753242E+04          2.13853350E+04          1.03082886E+04          7.23268543E+03          4.92244559E+03          1.47374518E+05          1.44489668E+05          7.15228927E+04          4.53910395E+05          1.82072410E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99482467E+04          2.17370512E+04          1.04818727E+04          7.52237256E+03          5.12493475E+03          1.51205897E+05          1.47303896E+05          7.36498758E+04          4.70365354E+05          1.87982186E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04139711E+04          2.21573426E+04          1.07063496E+04          7.85291425E+03          5.33338585E+03          1.55397166E+05          1.51292729E+05          7.52035470E+04          4.86609818E+05          1.94306648E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10776482E+04          2.25864786E+04          1.09242494E+04          8.14812689E+03          5.57066861E+03          1.59827414E+05          1.54902489E+05          7.73409539E+04          5.04668081E+05          2.00862037E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17709363E+04          2.30375421E+04          1.11617809E+04          8.50261925E+03          5.77950698E+03          1.63343352E+05          1.58597914E+05          7.96034122E+04          5.20774559E+05          2.07460302E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21983372E+04          2.35069887E+04          1.14098716E+04          8.83413282E+03          5.99443676E+03          1.67858901E+05          1.62666800E+05          8.10300905E+04          5.38718857E+05          2.13875211E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28660877E+04          2.38662033E+04          1.15972866E+04          9.17246106E+03          6.24569297E+03          1.71500066E+05          1.66949961E+05          8.30025353E+04          5.57600575E+05          2.20581053E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34946061E+04          2.43265268E+04          1.18409497E+04          9.51213098E+03          6.48673395E+03          1.75505345E+05          1.70415064E+05          8.51953760E+04          5.75357975E+05          2.27403505E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41938305E+04          2.47921749E+04          1.20836085E+04          9.90350486E+03          6.73498290E+03          1.79956442E+05          1.74764116E+05          8.75072259E+04          5.93854744E+05          2.34642444E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49228710E+04          2.52837264E+04          1.23433705E+04          1.02495314E+04          7.01333635E+03          1.83868827E+05          1.78235040E+05          8.92874155E+04          6.13199829E+05          2.41995080E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54606243E+04          2.57951641E+04          1.26145462E+04          1.06631651E+04          7.26215195E+03          1.88414492E+05          1.82567079E+05          9.16135242E+04          6.34248072E+05          2.49377303E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61733943E+04          2.62027675E+04          1.28284360E+04          1.10543210E+04          7.56192257E+03          1.93190615E+05          1.86672333E+05          9.40640740E+04          6.53224986E+05          2.56964141E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69154059E+04          2.67095505E+04          1.30976705E+04          1.14564338E+04          7.81238861E+03          1.96925019E+05          1.91219372E+05          9.57367856E+04          6.74270519E+05          2.64268315E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75879530E+04          2.72363233E+04          1.33784482E+04          1.19090548E+04          8.09489297E+03          2.01708429E+05          1.95319266E+05          9.81447471E+04          6.94307860E+05          2.72273159E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83589053E+04          2.77652664E+04          1.36409209E+04          1.23102130E+04          8.41370938E+03          2.05970244E+05          1.99951743E+05          1.00282449E+05          7.15307407E+05          2.80341549E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89993941E+04          2.83293818E+04          1.39367750E+04          1.27927699E+04          8.70678848E+03          2.10916524E+05          2.04809299E+05          1.02775554E+05          7.37343407E+05          2.88662683E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97608377E+04          2.87731347E+04          1.42457471E+04          1.31990355E+04          9.04893547E+03          2.15163334E+05          2.08642694E+05          1.04936648E+05          7.59358765E+05          2.97034059E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05526070E+04          2.93267816E+04          1.44561994E+04          1.37028056E+04          9.33943188E+03          2.20200144E+05          2.13539042E+05          1.07483313E+05          7.82004463E+05          3.05073538E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13765505E+04          2.99021529E+04          1.47563147E+04          1.41555513E+04          9.70261551E+03          2.25478422E+05          2.17433366E+05          1.09588590E+05          8.04743605E+05          3.13982848E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19200184E+04          3.05005527E+04          1.50440896E+04          1.46954465E+04          9.99478119E+03          2.29185868E+05          2.22279675E+05          1.12166743E+05          8.30567551E+05          3.22378444E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27228232E+04          3.10168136E+04          1.53588462E+04          1.51634031E+04          1.03720895E+04          2.34416524E+05          2.27346944E+05          1.14869124E+05          8.50793357E+05          3.31496202E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35569772E+04          3.16334948E+04          1.56870550E+04          1.56674818E+04          1.07077539E+04          2.39891513E+05          2.31906135E+05          1.16874740E+05          8.77198386E+05          3.40470897E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44243532E+04          3.22751954E+04          1.59388765E+04          1.62363068E+04          1.10583908E+04          2.43687779E+05          2.37168254E+05          1.19557123E+05          9.00962973E+05          3.49592916E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48929127E+04          3.29434694E+04          1.62668276E+04          1.67404553E+04          1.14582500E+04          2.48271086E+05          2.42674721E+05          1.21976569E+05          9.27369257E+05          3.59015934E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57175240E+04          3.33122482E+04          1.66085577E+04          1.73469492E+04          1.18066378E+04          2.53430792E+05          2.46481727E+05          1.24754888E+05          9.50956228E+05          3.68300056E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65729956E+04          3.39498981E+04          1.68472111E+04          1.78530552E+04          1.22264175E+04          2.58809513E+05          2.51900098E+05          1.27183970E+05          9.76238989E+05          3.77632933E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74610932E+04          3.46124357E+04          1.71821695E+04          1.84881173E+04          1.26771478E+04          2.64421497E+05          2.57562045E+05          1.29997347E+05          1.00339392E+06          3.88371410E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80788889E+04          3.51572162E+04          1.75307174E+04          1.90529759E+04          1.30156643E+04          2.68471282E+05          2.63484371E+05          1.32938007E+05          1.03148377E+06          3.97435510E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89612158E+04          3.58298027E+04          1.78275274E+04          1.96370096E+04          1.34780820E+04          2.74047973E+05          2.66788416E+05          1.35213214E+05          1.05677849E+06          4.07688763E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98765324E+04          3.65286255E+04          1.81854318E+04          2.03027298E+04          1.38689574E+04          2.79861258E+05          2.72468786E+05          1.38161257E+05          1.08718651E+06          4.18106742E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08267242E+04          3.72552501E+04          1.85580011E+04          2.09219748E+04          1.43563222E+04          2.83727715E+05          2.77396274E+05          1.41240717E+05          1.11404421E+06          4.29256005E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12884258E+04          3.76815896E+04          1.89461555E+04          2.16323289E+04          1.47626618E+04          2.89389920E+05          2.83180879E+05          1.43418769E+05          1.14142044E+06          4.39332551E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21835013E+04          3.83778290E+04          1.91693939E+04          2.22491957E+04          1.52081780E+04          2.94332826E+05          2.88264862E+05          1.46446419E+05          1.17147275E+06          4.49166692E+03
