#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
        360.0000          1.00000000E+30          1.07983339E+03          3.98086150E+02          1.99043075E+02          1.00000000E+30          5.24428885E+03          1.47380968E+03          7.20688431E+02          1.31413962E+01          1.15188396E+01
        370.0000          1.00000000E+30          1.05546077E+03          3.97890751E+02          1.98945376E+02          1.00000000E+30          4.89372681E+03          1.42842310E+03          6.98927481E+02          1.34109841E+01          1.17112290E+01
        380.0000          1.00000000E+30          1.03426013E+03          3.98070485E+02          1.99035242E+02          1.00000000E+30          4.59201014E+03          1.38873243E+03          6.79900907E+02          1.36832802E+01          1.19056444E+01
        390.0000          1.00000000E+30          1.01579973E+03          3.98580727E+02          1.99290364E+02          1.00000000E+30          4.33054108E+03          1.35393010E+03          6.63221969E+02          1.39506871E+01          1.20963583E+01
        400.0000          1.00000000E+30          9.99718709E+02          3.99383263E+02          1.99691631E+02          1.00000000E+30          4.10254759E+03          1.32334693E+03          6.48570084E+02          1.42207709E+01          1.22891183E+01
        410.0000          1.00000000E+30          9.85714014E+02          4.00445341E+02          2.00222670E+02          1.00000000E+30          3.90267489E+03          1.29642315E+03          6.35677310E+02          1.44861532E+01          1.24784273E+01
        420.0000          1.00000000E+30          9.73529028E+02          4.01738719E+02          2.00869359E+02          1.00000000E+30          3.72660204E+03          1.27268933E+03          6.24318392E+02          1.47541725E+01          1.26697760E+01
        430.0000          1.00000000E+30          9.62946299E+02          4.03238855E+02          2.01619428E+02          1.00000000E+30          3.57081684E+03          1.25174908E+03          6.14303271E+02          1.50176699E+01          1.28578904E+01
        440.0000          1.00000000E+30          9.53779589E+02          4.04924430E+02          2.02462215E+02          1.00000000E+30          3.43244364E+03          1.23326515E+03          6.05470259E+02          1.52837573E+01          1.30480185E+01
        450.0000          1.00000000E+30          9.45869387E+02          4.06776784E+02          2.03388392E+02          1.00000000E+30          3.30910052E+03          1.21695021E+03          5.97681343E+02          1.55489071E+01          1.32375749E+01
        460.0000          1.00000000E+30          9.39078109E+02          4.08779568E+02          2.04389784E+02          1.00000000E+30          3.19880229E+03          1.20255747E+03          5.90818160E+02          1.58097696E+01          1.34241580E+01
        470.0000          1.00000000E+30          9.33286531E+02          4.10918357E+02          2.05459178E+02          1.00000000E+30          3.09988407E+03          1.18987522E+03          5.84778868E+02          1.60731622E+01          1.36127062E+01
        480.0000          1.00000000E+30          9.28391467E+02          4.13180419E+02          2.06590209E+02          1.00000000E+30          3.01093786E+03          1.17871927E+03          5.79475078E+02          1.63356980E+01          1.38007728E+01
        490.0000          1.00000000E+30          9.24302201E+02          4.15554474E+02          2.07777237E+02          1.00000000E+30          2.93076796E+03          1.16893025E+03          5.74830175E+02          1.65974012E+01          1.39883816E+01
        500.0000          1.00000000E+30          9.20940190E+02          4.18030472E+02          2.09015236E+02          1.00000000E+30          2.85835094E+03          1.16036947E+03          5.70777333E+02          1.68582952E+01          1.41755542E+01
        510.0000          1.00000000E+30          9.18235378E+02          4.20599464E+02          2.10299732E+02          1.00000000E+30          2.79280974E+03          1.15291486E+03          5.67258063E+02          1.71184022E+01          1.43623096E+01
        520.0000          1.00000000E+30          9.16126627E+02          4.23253438E+02          2.11626719E+02          1.00000000E+30          2.73338984E+03          1.14645969E+03          5.64220891E+02          1.73777433E+01          1.45486653E+01
        530.0000          1.00000000E+30          9.14559931E+02          4.25985208E+02          2.12992604E+02          1.00000000E+30          2.67943290E+03          1.14091013E+03          5.61620659E+02          1.76363389E+01          1.47346369E+01
        540.0000          1.00000000E+30          9.13486914E+02          4.28788324E+02          2.14394162E+02          1.00000000E+30          2.63036941E+03          1.13618280E+03          5.59417392E+02          1.78942084E+01          1.49202384E+01
        550.0000          1.00000000E+30          9.12864812E+02          4.31656959E+02          2.15828479E+02          1.00000000E+30          2.58570185E+03          1.13220401E+03          5.57575340E+02          1.81544288E+01          1.51076004E+01
        560.0000          1.00000000E+30          9.12655389E+02          4.34585854E+02          2.17292927E+02          1.00000000E+30          2.54499324E+03          1.12890833E+03          5.56063153E+02          1.84108654E+01          1.52924662E+01
        570.0000          1.00000000E+30          9.12824430E+02          4.37570255E+02          2.18785127E+02          1.00000000E+30          2.50786056E+03          1.12623714E+03          5.54852693E+02          1.86666297E+01          1.54769973E+01
        580.0000          1.00000000E+30          9.13341248E+02          4.40605845E+02          2.20302923E+02          1.00000000E+30          2.47396549E+03          1.12413832E+03          5.53918677E+02          1.89217381E+01          1.56612033E+01
        590.0000          1.00000000E+30          9.14178231E+02          4.43688689E+02          2.21844345E+02          1.00000000E+30          2.44300928E+03          1.12256521E+03          5.53238591E+02          1.91762063E+01          1.58450931E+01
        600.0000          1.00000000E+30          9.15310435E+02          4.46815230E+02          2.23407615E+02          1.00000000E+30          2.41472718E+03          1.12147548E+03          5.52792152E+02          1.94329630E+01          1.60306576E+01
        610.0000          1.00000000E+30          9.16715413E+02          4.49982193E+02          2.24991096E+02          1.00000000E+30          2.38888198E+03          1.12083146E+03          5.52561093E+02          1.96861599E+01          1.62139080E+01
        620.0000          1.00000000E+30          9.18372767E+02          4.53186601E+02          2.26593301E+02          1.00000000E+30          2.36526469E+03          1.12059876E+03          5.52528930E+02          1.99387605E+01          1.63968653E+01
        630.0000          1.00000000E+30          9.20264007E+02          4.56425721E+02          2.28212861E+02          1.00000000E+30          2.34368686E+03          1.12074664E+03          5.52680711E+02          2.01936176E+01          1.65814501E+01
        640.0000          1.00000000E+30          9.22372291E+02          4.59697062E+02          2.29848531E+02          1.00000000E+30          2.32397988E+03          1.12124688E+03          5.53002912E+02          2.04450298E+01          1.67638101E+01
        650.0000          1.00000000E+30          9.24682319E+02          4.62998316E+02          2.31499158E+02          1.00000000E+30          2.30599262E+03          1.12207411E+03          5.53483251E+02          2.06986847E+01          1.69477723E+01
        660.0000          1.00000000E+30          9.27180087E+02          4.66327368E+02          2.33163684E+02          1.00000000E+30          2.28958902E+03          1.12320508E+03          5.54110514E+02          2.09489591E+01          1.71295588E+01
        670.0000          1.00000000E+30          9.29852827E+02          4.69682278E+02          2.34841139E+02          1.00000000E+30          2.27464577E+03          1.12461866E+03          5.54874495E+02          2.12014596E+01          1.73129210E+01
        680.0000          1.00000000E+30          9.32688798E+02          4.73061244E+02          2.36530622E+02          1.00000000E+30          2.26105172E+03          1.12629554E+03          5.55765851E+02          2.14506431E+01          1.74941551E+01
        690.0000          1.00000000E+30          9.35677251E+02          4.76462610E+02          2.38231305E+02          1.00000000E+30          2.24870671E+03          1.12821801E+03          5.56776049E+02          2.17020341E+01          1.76769378E+01
        700.0000          1.00000000E+30          9.38808299E+02          4.79884843E+02          2.39942421E+02          1.00000000E+30          2.23751925E+03          1.13036990E+03          5.57897267E+02          2.19501707E+01          1.78576382E+01
        710.0000          1.00000000E+30          9.42072860E+02          4.83326518E+02          2.41663259E+02          1.00000000E+30          2.22740639E+03          1.13273628E+03          5.59122290E+02          2.22004942E+01          1.80398597E+01
        720.0000          1.00000000E+30          9.45462540E+02          4.86786325E+02          2.43393162E+02          1.00000000E+30          2.21829233E+03          1.13530347E+03          5.60444518E+02          2.24476247E+01          1.82200432E+01
        730.0000          1.00000000E+30          9.48969605E+02          4.90263037E+02          2.45131518E+02          1.00000000E+30          2.21010836E+03          1.13805890E+03          5.61857840E+02          2.26969201E+01          1.84017204E+01
        740.0000          1.00000000E+30          9.52586877E+02          4.93755523E+02          2.46877762E+02          1.00000000E+30          2.20279097E+03          1.14099089E+03          5.63356662E+02          2.29457120E+01          1.85831269E+01
        750.0000          1.00000000E+30          9.56307777E+02          4.97262728E+02          2.48631364E+02          1.00000000E+30          2.19628269E+03          1.14408873E+03          5.64935762E+02          2.31913873E+01          1.87625505E+01
        760.0000          1.00000000E+30          9.60126112E+02          5.00783666E+02          2.50391833E+02          1.00000000E+30          2.19053074E+03          1.14734248E+03          5.66590345E+02          2.34392054E+01          1.89434351E+01
        770.0000          1.00000000E+30          9.64036217E+02          5.04317424E+02          2.52158712E+02          1.00000000E+30          2.18548630E+03          1.15074290E+03          5.68315951E+02          2.36865460E+01          1.91240601E+01
        780.0000          1.00000000E+30          9.68032785E+02          5.07863148E+02          2.53931574E+02          1.00000000E+30          2.18110447E+03          1.15428148E+03          5.70108457E+02          2.39308446E+01          1.93027550E+01
        790.0000          1.00000000E+30          9.72110886E+02          5.11420046E+02          2.55710023E+02          1.00000000E+30          2.17734441E+03          1.15795030E+03          5.71964032E+02          2.41772609E+01          1.94828781E+01
        800.0000          1.00000000E+30          9.76265944E+02          5.14987366E+02          2.57493683E+02          1.00000000E+30          2.17416769E+03          1.16174200E+03          5.73879117E+02          2.44232234E+01          1.96627513E+01
        810.0000          1.00000000E+30          9.80493673E+02          5.18564413E+02          2.59282207E+02          1.00000000E+30          2.17153974E+03          1.16564970E+03          5.75850373E+02          2.46687399E+01          1.98423779E+01
        820.0000          1.00000000E+30          9.84790100E+02          5.22150543E+02          2.61075271E+02          1.00000000E+30          2.16942754E+03          1.16966703E+03          5.77874718E+02          2.49113012E+01          2.00201355E+01
        830.0000          1.00000000E+30          9.89151475E+02          5.25745136E+02          2.62872568E+02          1.00000000E+30          2.16780178E+03          1.17378802E+03          5.79949278E+02          2.51559523E+01          2.01992838E+01
        840.0000          1.00000000E+30          9.93574312E+02          5.29347627E+02          2.64673813E+02          1.00000000E+30          2.16663393E+03          1.17800709E+03          5.82071347E+02          2.54001782E+01          2.03781939E+01
        850.0000          1.00000000E+30          9.98055362E+02          5.32957476E+02          2.66478738E+02          1.00000000E+30          2.16589820E+03          1.18231909E+03          5.84238399E+02          2.56439857E+01          2.05568686E+01
        860.0000          1.00000000E+30          1.00259156E+03          5.36574182E+02          2.68287091E+02          1.00000000E+30          2.16557097E+03          1.18671911E+03          5.86448098E+02          2.58873807E+01          2.07353103E+01
        870.0000          1.00000000E+30          1.00718003E+03          5.40197271E+02          2.70098636E+02          1.00000000E+30          2.16562945E+03          1.19120261E+03          5.88698224E+02          2.61279200E+01          2.09119525E+01
        880.0000          1.00000000E+30          1.01181809E+03          5.43826301E+02          2.71913150E+02          1.00000000E+30          2.16605289E+03          1.19576529E+03          5.90986711E+02          2.63705152E+01          2.10899423E+01
        890.0000          1.00000000E+30          1.01650320E+03          5.47460847E+02          2.73730424E+02          1.00000000E+30          2.16682197E+03          1.20040317E+03          5.93311614E+02          2.66127164E+01          2.12677069E+01
        900.0000          1.00000000E+30          1.02123298E+03          5.51100526E+02          2.75550263E+02          1.00000000E+30          2.16791850E+03          1.20511248E+03          5.95671113E+02          2.68545296E+01          2.14452485E+01
        910.0000          1.00000000E+30          1.02600522E+03          5.54744961E+02          2.77372480E+02          1.00000000E+30          2.16932547E+03          1.20988968E+03          5.98063488E+02          2.70959602E+01          2.16225694E+01
        920.0000          1.00000000E+30          1.03081777E+03          5.58393804E+02          2.79196902E+02          1.00000000E+30          2.17102716E+03          1.21473145E+03          6.00487141E+02          2.73370134E+01          2.17996719E+01
        930.0000          1.00000000E+30          1.03566868E+03          5.62046728E+02          2.81023364E+02          1.00000000E+30          2.17300862E+03          1.21963464E+03          6.02940533E+02          2.75776945E+01          2.19765580E+01
        940.0000          1.00000000E+30          1.04055605E+03          5.65703423E+02          2.82851711E+02          1.00000000E+30          2.17525593E+03          1.22459631E+03          6.05422255E+02          2.78180084E+01          2.21532298E+01
        950.0000          1.00000000E+30          1.04547813E+03          5.69363592E+02          2.84681796E+02          1.00000000E+30          2.17775612E+03          1.22961366E+03          6.07930940E+02          2.80579603E+01          2.23296896E+01
        960.0000          1.00000000E+30          1.05043325E+03          5.73026968E+02          2.86513484E+02          1.00000000E+30          2.18049696E+03          1.23468410E+03          6.10465328E+02          2.82975552E+01          2.25059395E+01
        970.0000          1.00000000E+30          1.05541983E+03          5.76234368E+02          2.88117184E+02          1.00000000E+30          2.18346683E+03          1.23980511E+03          6.13024214E+02          2.85344626E+01          2.26783752E+01
        980.0000          1.00000000E+30          1.06043636E+03          5.79878933E+02          2.89939467E+02          1.00000000E+30          2.18665497E+03          1.24497439E+03          6.15606457E+02          2.87733675E+01          2.28540995E+01
        990.0000          1.00000000E+30          1.06548145E+03          5.83520700E+02          2.91760350E+02          1.00000000E+30          2.19005124E+03          1.25018969E+03          6.18210987E+02          2.90119301E+01          2.30295952E+01
       1000.0000          1.00000000E+30          1.07055376E+03          5.87159693E+02          2.93579847E+02          1.00000000E+30          2.19364600E+03          1.25544891E+03          6.20836789E+02          2.92501548E+01          2.32048652E+01
       1100.0000          1.00000000E+30          1.12252441E+03          6.23975548E+02          3.11987774E+02          1.00000000E+30          2.23874917E+03          1.31006772E+03          6.48075659E+02          3.16169514E+01          2.49498758E+01
       1200.0000          1.00000000E+30          1.17615589E+03          6.60988020E+02          3.30494010E+02          1.00000000E+30          2.29629391E+03          1.36742320E+03          6.76638182E+02          3.39540758E+01          2.66772562E+01
       1300.0000          1.00000000E+30          1.23084171E+03          6.98135440E+02          3.49067720E+02          1.00000000E+30          2.36218351E+03          1.42657137E+03          7.06066415E+02          3.62667827E+01          2.83900005E+01
       1400.0000          1.00000000E+30          1.28619393E+03          7.34890371E+02          3.67445186E+02          1.00000000E+30          2.43385900E+03          1.48690878E+03          7.36067579E+02          3.85574969E+01          3.00869512E+01
       1500.0000          1.00000000E+30          1.34059045E+03          7.71293033E+02          3.85646516E+02          1.00000000E+30          2.50964884E+03          1.54803552E+03          7.66447645E+02          4.08263153E+01          3.17675322E+01
       1563.9990          1.00000000E+30          1.37774092E+03          7.94637973E+02          3.97318987E+02          1.00000000E+30          2.55977419E+03          1.58744047E+03          7.86026477E+02          4.22667358E+01          3.28372464E+01
       1564.0010          5.23551943E+13          1.37774222E+03          7.94638757E+02          3.97319379E+02          1.00000000E+30          2.55977578E+03          1.58744171E+03          7.86027091E+02          4.22667810E+01          3.28372803E+01
       1600.0000          7.33715470E+07          1.39668052E+03          8.07821711E+02          4.03910855E+02          1.00000000E+30          2.58842105E+03          1.60967877E+03          7.96465876E+02          4.30750981E+01          3.34357790E+01
       1700.0000          9.56518225E+06          1.45376413E+03          8.44023201E+02          4.22011600E+02          1.00000000E+30          2.66938545E+03          1.67045666E+03          8.27840105E+02          4.53072896E+01          3.50937509E+01
       1800.0000          4.05386252E+06          1.50910970E+03          8.80339608E+02          4.40169804E+02          1.00000000E+30          2.75197655E+03          1.73324427E+03          8.58146609E+02          4.75223516E+01          3.67390095E+01
       1900.0000          2.33767441E+06          1.56538914E+03          9.15951978E+02          4.57975989E+02          1.00000000E+30          2.83578104E+03          1.79562606E+03          8.89134599E+02          4.97232574E+01          3.83728749E+01
       2000.0000          1.56269048E+06          1.62128773E+03          9.51698205E+02          4.75849103E+02          1.00000000E+30          2.92049130E+03          1.85763024E+03          9.19932871E+02          5.19092392E+01          3.99970387E+01
       2100.0000          1.14049415E+06          1.67798745E+03          9.87562694E+02          4.93781347E+02          1.00000000E+30          3.00587477E+03          1.91928357E+03          9.51306751E+02          5.40812010E+01          4.16142682E+01
       2147.9990          1.00228244E+06          1.70496704E+03          1.00428010E+03          5.02140052E+02          1.00000000E+30          3.04704317E+03          1.94936083E+03          9.66229108E+02          5.51197055E+01          4.23851071E+01
       2148.0010          1.00227734E+06          1.70496826E+03          1.00428085E+03          5.02140423E+02          1.35118163E+14          3.04704489E+03          1.94936221E+03          9.66229791E+02          5.51197488E+01          4.23851398E+01
       2200.0000          8.82505282E+05          1.73316174E+03          1.02279688E+03          5.11398441E+02          1.27662305E+08          3.09175346E+03          1.98208902E+03          9.81734610E+02          5.62399770E+01          4.32175175E+01
       2300.0000          7.12112528E+05          1.78911485E+03          1.05816503E+03          5.29082513E+02          2.47101439E+07          3.17522690E+03          2.04449064E+03          1.01271319E+03          5.83880957E+01          4.48153972E+01
       2400.0000          5.93063849E+05          1.84471631E+03          1.09330447E+03          5.46652235E+02          1.12676421E+07          3.26165165E+03          2.10651355E+03          1.04350315E+03          6.05226917E+01          4.64033061E+01
       2500.0000          5.06281228E+05          1.89998774E+03          1.12822873E+03          5.64114365E+02          6.68828371E+06          3.34773747E+03          2.16818105E+03          1.07411608E+03          6.26478529E+01          4.79831678E+01
       2600.0000          4.40887799E+05          1.95494901E+03          1.16295015E+03          5.81475075E+02          4.52963659E+06          3.43677253E+03          2.22951467E+03          1.10456268E+03          6.47624097E+01          4.95551238E+01
       2700.0000          3.90294905E+05          2.01060152E+03          1.19748002E+03          5.98740008E+02          3.32311108E+06          3.52211850E+03          2.29053425E+03          1.13548731E+03          6.68685827E+01          5.11211577E+01
       2800.0000          3.50301960E+05          2.06496853E+03          1.23215308E+03          6.16076539E+02          2.57301960E+06          3.61027272E+03          2.35251917E+03          1.16561168E+03          6.89633372E+01          5.26795027E+01
       2900.0000          3.18123063E+05          2.12001752E+03          1.26632233E+03          6.33161163E+02          2.07143021E+06          3.69798592E+03          2.41416734E+03          1.19620344E+03          7.10489326E+01          5.42304953E+01
       3000.0000          2.91845600E+05          2.17477990E+03          1.30064138E+03          6.50320692E+02          1.71765378E+06          3.78231434E+03          2.47427583E+03          1.22663621E+03          7.31273359E+01          5.57757422E+01
       3100.0000          2.70115805E+05          2.22835801E+03          1.33479377E+03          6.67396887E+02          1.45772176E+06          3.86927009E+03          2.53531964E+03          1.25691757E+03          7.51973739E+01          5.73148168E+01
       3200.0000          2.51953752E+05          2.28260215E+03          1.36878688E+03          6.84393438E+02          1.26053566E+06          3.95584358E+03          2.59607276E+03          1.28647933E+03          7.72589753E+01          5.88465017E+01
       3300.0000          2.36633495E+05          2.33659783E+03          1.40262759E+03          7.01313795E+02          1.10701096E+06          4.04205260E+03          2.65654852E+03          1.31648898E+03          7.93115383E+01          6.03723492E+01
       3400.0000          2.23606005E+05          2.39035607E+03          1.43632233E+03          7.18161167E+02          9.84895133E+05          4.13063089E+03          2.71675941E+03          1.34692189E+03          8.13580400E+01          6.18947315E+01
       3500.0000          2.12450554E+05          2.44473744E+03          1.46987710E+03          7.34938551E+02          8.86021570E+05          4.21610057E+03          2.77671711E+03          1.37666412E+03          8.33986228E+01          6.34107880E+01
       3600.0000          2.02839337E+05          2.49803583E+03          1.50329750E+03          7.51648752E+02          8.04741518E+05          4.30125421E+03          2.83752541E+03          1.40628612E+03          8.54309201E+01          6.49204500E+01
       3700.0000          1.94513497E+05          2.55112584E+03          1.53658880E+03          7.68294402E+02          7.37056927E+05          4.38610584E+03          2.89698807E+03          1.43579297E+03          8.74566641E+01          6.64242156E+01
       3800.0000          1.87266643E+05          2.60483053E+03          1.57003723E+03          7.85018614E+02          6.80062920E+05          4.47318582E+03          2.95622850E+03          1.46571002E+03          8.94753910E+01          6.79262963E+01
       3900.0000          1.80932157E+05          2.65751353E+03          1.60308024E+03          8.01540121E+02          6.31603494E+05          4.55741541E+03          3.01629951E+03          1.49499051E+03          9.14894061E+01          6.94209109E+01
       4000.0000          1.75374549E+05          2.71080588E+03          1.63628327E+03          8.18141634E+02          5.90048467E+05          4.64381776E+03          3.07613733E+03          1.52467601E+03          9.34961561E+01          7.09137315E+01
       4100.0000          1.70482566E+05          2.76311214E+03          1.66909546E+03          8.34547729E+02          5.54147024E+05          4.72988745E+03          3.13472216E+03          1.55374724E+03          9.54980561E+01          7.23986436E+01
       4200.0000          1.66164218E+05          2.81602042E+03          1.70206928E+03          8.51034639E+02          5.22923092E+05          4.81324803E+03          3.19412518E+03          1.58321720E+03          9.74929606E+01          7.38813654E+01
       4300.0000          1.62342892E+05          2.86874330E+03          1.73466610E+03          8.67333049E+02          4.95607295E+05          4.89871038E+03          3.25231919E+03          1.61258281E+03          9.94837387E+01          7.53589318E+01
       4400.0000          1.58954422E+05          2.92052650E+03          1.76742532E+03          8.83712659E+02          4.71583059E+05          4.98387246E+03          3.31131645E+03          1.64184741E+03          1.01469157E+02          7.68336937E+01
       4500.0000          1.55944659E+05          2.97290226E+03          1.80008114E+03          9.00040572E+02          4.50353397E+05          5.06874399E+03          3.37011645E+03          1.67053426E+03          1.03447535E+02          7.83026726E+01
       4600.0000          1.53267714E+05          3.02510952E+03          1.83263683E+03          9.16318413E+02          4.31512592E+05          5.15333426E+03          3.42872528E+03          1.69961055E+03          1.05423009E+02          7.97698662E+01
       4700.0000          1.50884470E+05          3.07715334E+03          1.86509529E+03          9.32547645E+02          4.14726392E+05          5.23541904E+03          3.48714875E+03          1.72859496E+03          1.07392462E+02          8.12319285E+01
       4800.0000          1.48761403E+05          3.12903853E+03          1.89745921E+03          9.48729607E+02          3.99718160E+05          5.31949815E+03          3.54539241E+03          1.75749024E+03          1.09357320E+02          8.26907917E+01
       4900.0000          1.46869761E+05          3.18076968E+03          1.92973117E+03          9.64865586E+02          3.86256108E+05          5.40332150E+03          3.60346154E+03          1.78629900E+03          1.11317789E+02          8.41460663E+01
       5000.0000          1.45184563E+05          3.23235122E+03          1.96191367E+03          9.80956836E+02          3.74145454E+05          5.48689682E+03          3.66136117E+03          1.81502375E+03          1.13273573E+02          8.55976153E+01
       5100.0000          1.43684270E+05          3.28378734E+03          1.99400913E+03          9.97004563E+02          3.63221543E+05          5.57236374E+03          3.71909614E+03          1.84366687E+03          1.15224761E+02          8.70460428E+01
       5200.0000          1.42350003E+05          3.33508206E+03          2.02601984E+03          1.01300992E+03          3.53343727E+05          5.65543956E+03          3.77667105E+03          1.87223063E+03          1.17171455E+02          8.84903916E+01
       5300.0000          1.41165321E+05          3.38623921E+03          2.05794801E+03          1.02897400E+03          3.44391832E+05          5.73828858E+03          3.83409032E+03          1.90071723E+03          1.19113733E+02          8.99312598E+01
       5400.0000          1.40115760E+05          3.43726250E+03          2.08979571E+03          1.04489785E+03          3.36262533E+05          5.82091728E+03          3.89135816E+03          1.92956778E+03          1.21052015E+02          9.13698992E+01
       5500.0000          1.39188604E+05          3.48815543E+03          2.12156491E+03          1.06078245E+03          3.28866355E+05          5.90333186E+03          3.94847862E+03          1.95790153E+03          1.22987054E+02          9.28047869E+01
       5600.0000          1.38372633E+05          3.53959902E+03          2.15325751E+03          1.07662876E+03          3.22126119E+05          5.98553829E+03          4.00633336E+03          1.98616413E+03          1.24916774E+02          9.42367249E+01
       5700.0000          1.37657861E+05          3.59023394E+03          2.18511391E+03          1.09255695E+03          3.15974085E+05          6.06954817E+03          4.06316089E+03          2.01435740E+03          1.26843964E+02          9.56672533E+01
       5800.0000          1.37035452E+05          3.64074818E+03          2.21665723E+03          1.10832861E+03          3.10351292E+05          6.15132992E+03          4.11985220E+03          2.04290817E+03          1.28766748E+02          9.70935103E+01
       5900.0000          1.36497525E+05          3.69180842E+03          2.24812920E+03          1.12406460E+03          3.05205870E+05          6.23292004E+03          4.17726934E+03          2.07096320E+03          1.30685382E+02          9.85165666E+01
       6000.0000          1.36036992E+05          3.74208294E+03          2.27953116E+03          1.13976558E+03          3.00492401E+05          6.31627777E+03          4.23368844E+03          2.09895402E+03          1.32600251E+02          9.99362094E+01
       6100.0000          1.35647629E+05          3.79224527E+03          2.31109690E+03          1.15554845E+03          2.96170462E+05          6.39747436E+03          4.28998125E+03          2.12729771E+03          1.34513348E+02          1.01355850E+02
       6200.0000          1.35323646E+05          3.84294707E+03          2.34236297E+03          1.17118149E+03          2.92204545E+05          6.48042101E+03          4.34698974E+03          2.15515982E+03          1.36420840E+02          1.02770665E+02
       6300.0000          1.35059999E+05          3.89288596E+03          2.37379177E+03          1.18689588E+03          2.88562905E+05          6.56124293E+03          4.40302887E+03          2.18296227E+03          1.38324723E+02          1.04182570E+02
       6400.0000          1.34852039E+05          3.94336113E+03          2.40492701E+03          1.20246350E+03          2.85217331E+05          6.64189684E+03          4.45977929E+03          2.21111212E+03          1.40227476E+02          1.05593628E+02
       6500.0000          1.34695611E+05          3.99308626E+03          2.43622570E+03          1.21811285E+03          2.82142667E+05          6.72426096E+03          4.51557618E+03          2.23879437E+03          1.42125701E+02          1.07001318E+02
       6600.0000          1.34586942E+05          4.04271145E+03          2.46723482E+03          1.23361741E+03          2.79316356E+05          6.80456607E+03          4.57126079E+03          2.26682162E+03          1.44021213E+02          1.08405887E+02
       6700.0000          1.34522584E+05          4.09286463E+03          2.49840868E+03          1.24920434E+03          2.76718192E+05          6.88656129E+03          4.62764408E+03          2.29438894E+03          1.45912947E+02          1.09809384E+02
       6800.0000          1.34499416E+05          4.14291429E+03          2.52929690E+03          1.26464845E+03          2.74330002E+05          6.96837617E+03          4.68390895E+03          2.32229840E+03          1.47801791E+02          1.11210154E+02
       6900.0000          1.34514580E+05          4.19223830E+03          2.56035027E+03          1.28017513E+03          2.72135337E+05          7.04817456E+03          4.73925221E+03          2.34975564E+03          1.49687075E+02          1.12607240E+02
       7000.0000          1.34565475E+05          4.24208748E+03          2.59112270E+03          1.29556135E+03          2.70119416E+05          7.12964239E+03          4.79528858E+03          2.37755192E+03          1.51569706E+02          1.14003138E+02
       7100.0000          1.34649713E+05          4.29122329E+03          2.62205955E+03          1.31102978E+03          2.68268832E+05          7.20912944E+03          4.85041896E+03          2.40529267E+03          1.53448332E+02          1.15396035E+02
       7200.0000          1.34765112E+05          4.34087935E+03          2.65272127E+03          1.32636064E+03          2.66571424E+05          7.29026376E+03          4.90623559E+03          2.43259098E+03          1.55324997E+02          1.16786365E+02
       7300.0000          1.34909668E+05          4.39044203E+03          2.68354523E+03          1.34177261E+03          2.65016196E+05          7.37123403E+03          4.96194455E+03          2.46022484E+03          1.57199963E+02          1.18177253E+02
       7400.0000          1.35081531E+05          4.43930457E+03          2.71431661E+03          1.35715830E+03          2.63593049E+05          7.45026627E+03          5.01676666E+03          2.48780649E+03          1.59071521E+02          1.19564255E+02
       7500.0000          1.35278998E+05          4.48868438E+03          2.74481603E+03          1.37240801E+03          2.62292799E+05          7.53092173E+03          5.07226764E+03          2.51495478E+03          1.60939149E+02          1.20947606E+02
       7600.0000          1.35500510E+05          4.53797519E+03          2.77548005E+03          1.38774002E+03          2.61107101E+05          7.61142177E+03          5.12766710E+03          2.54243511E+03          1.62804204E+02          1.22331046E+02
       7700.0000          1.35744611E+05          4.58658007E+03          2.80609340E+03          1.40304670E+03          2.60028319E+05          7.69002655E+03          5.18219808E+03          2.56986609E+03          1.64668395E+02          1.23712082E+02
       7800.0000          1.36009967E+05          4.63569762E+03          2.83644010E+03          1.41822005E+03          2.59049344E+05          7.77022887E+03          5.23740013E+03          2.59687273E+03          1.66527502E+02          1.25088858E+02
       7900.0000          1.36295334E+05          4.68473048E+03          2.86695116E+03          1.43347558E+03          2.58163818E+05          7.85028375E+03          5.29250589E+03          2.62420748E+03          1.68386141E+02          1.26466913E+02
       8000.0000          1.36599558E+05          4.73309179E+03          2.89741406E+03          1.44870703E+03          2.57365808E+05          7.93019383E+03          5.34751695E+03          2.65149535E+03          1.70240257E+02          1.27841426E+02
       8100.0000          1.36921576E+05          4.78195981E+03          2.92782812E+03          1.46391406E+03          2.56649802E+05          8.00825873E+03          5.40168019E+03          2.67873704E+03          1.72093306E+02          1.29214332E+02
       8200.0000          1.37260389E+05          4.83074753E+03          2.95798170E+03          1.47899085E+03          2.56010839E+05          8.08789142E+03          5.45650659E+03          2.70556467E+03          1.73943340E+02          1.30583761E+02
       8300.0000          1.37615079E+05          4.87945547E+03          2.98830061E+03          1.49415030E+03          2.55444202E+05          8.16738637E+03          5.51124293E+03          2.73271630E+03          1.75791835E+02          1.31953880E+02
       8400.0000          1.37984777E+05          4.92808441E+03          3.01857384E+03          1.50928692E+03          2.54945683E+05          8.24674593E+03          5.56589034E+03          2.75982402E+03          1.77636060E+02          1.33321063E+02
       8500.0000          1.38368682E+05          4.97606252E+03          3.04880125E+03          1.52440063E+03          2.54511195E+05          8.32597224E+03          5.62044973E+03          2.78688839E+03          1.79479706E+02          1.34686972E+02
