#Energy      Se-K-shell   Se-L1-shell   Se-L2-shell   Se-L3-shell   Se-M1-shell   Se-M2-shell   Se-M3-shell   Se-M4-shell   Se-M5-shell   Valence  Total
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05549963E+11          2.51846438E+04          9.35251352E+03          2.21412550E+02          1.42580504E+02          9.89057156E+00          8.86657989E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45068230E+06          2.19076834E+04          8.26534156E+03          2.19298183E+02          1.41318565E+02          1.00625670E+01          8.99430421E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49092620E+05          1.78626379E+04          6.88593375E+03          2.16478995E+02          1.39651831E+02          1.03530622E+01          9.21040503E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59623430E+05          1.49789511E+04          5.87444342E+03          2.14399493E+02          1.38443634E+02          1.06418855E+01          9.42538182E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56876577E+05          1.28418131E+04          5.10804833E+03          2.12928627E+02          1.37613050E+02          1.09337923E+01          9.64294563E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07380663E+05          1.12086164E+04          4.51186916E+03          2.11963350E+02          1.37096384E+02          1.12193963E+01          9.85576503E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93241667E+04          9.92918107E+03          4.03806131E+03          2.11421635E+02          1.36842904E+02          1.15035853E+01          1.00676629E+01
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17016980E+04          8.90634147E+03          3.65475773E+03          2.11237548E+02          1.36811794E+02          1.17907334E+01          1.02819530E+01
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98238359E+04          8.07467255E+03          3.34002141E+03          2.11357597E+02          1.36969912E+02          1.20763901E+01          1.04951940E+01
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13907884E+04          7.38874008E+03          3.07831064E+03          2.11738002E+02          1.37290104E+02          1.23564788E+01          1.07043204E+01
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51613611E+04          6.81608570E+03          2.85833918E+03          2.12342632E+02          1.37749950E+02          1.26394267E+01          1.09156698E+01
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04120732E+04          6.33302569E+03          2.67171961E+03          2.13141434E+02          1.38330784E+02          1.29210690E+01          1.11260916E+01
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66983442E+04          5.92185086E+03          2.51212672E+03          2.14109264E+02          1.39016977E+02          1.32014599E+01          1.13356236E+01
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37326571E+04          5.56912280E+03          2.37467818E+03          2.15224912E+02          1.39795338E+02          1.34844783E+01          1.15471090E+01
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13219643E+04          5.26444851E+03          2.25557058E+03          2.16470405E+02          1.40654682E+02          1.37624382E+01          1.17548977E+01
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93329942E+04          4.99968631E+03          2.15179128E+03          2.17830405E+02          1.41585459E+02          1.40392905E+01          1.19619032E+01
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76706885E+04          4.76837225E+03          2.06092886E+03          2.19291773E+02          1.42579483E+02          1.43187214E+01          1.21707910E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62658970E+04          4.56532052E+03          1.98103201E+03          2.20843176E+02          1.43629687E+02          1.45934063E+01          1.23762598E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50670874E+04          4.38631305E+03          1.91050609E+03          2.22474808E+02          1.44729961E+02          1.48706403E+01          1.25835732E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40353200E+04          4.22790153E+03          1.84803685E+03          2.24178144E+02          1.45874982E+02          1.51433097E+01          1.27876300E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31406030E+04          4.08723737E+03          1.79253412E+03          2.25945735E+02          1.47060102E+02          1.54184904E+01          1.29934914E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23595281E+04          3.96194643E+03          1.74308423E+03          2.27771061E+02          1.48281248E+02          1.56892800E+01          1.31962492E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16735870E+04          3.85003970E+03          1.69892011E+03          2.29648374E+02          1.49534832E+02          1.59625365E+01          1.34007689E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10679650E+04          3.74983967E+03          1.65939063E+03          2.31572614E+02          1.50817688E+02          1.62348589E+01          1.36046396E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05306759E+04          3.65992509E+03          1.62394355E+03          2.33539287E+02          1.52127013E+02          1.65062744E+01          1.38078850E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00519541E+04          3.57908158E+03          1.59210494E+03          2.35544403E+02          1.53460310E+02          1.67768093E+01          1.40105274E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62369826E+03          3.50626993E+03          1.56346820E+03          2.37584416E+02          1.54815360E+02          1.70464885E+01          1.42125878E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.23924189E+03          3.44059464E+03          1.53768198E+03          2.39656147E+02          1.56190174E+02          1.73153358E+01          1.44140861E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89297360E+03          3.38128151E+03          1.51444211E+03          2.41756756E+02          1.57582976E+02          1.75833742E+01          1.46150410E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58016150E+03          3.32765816E+03          1.49348422E+03          2.43883684E+02          1.58992166E+02          1.78506253E+01          1.48154701E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29680110E+03          3.27913917E+03          1.47457668E+03          2.46034634E+02          1.60416306E+02          1.81171100E+01          1.50153899E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03947162E+03          3.23521269E+03          1.45751737E+03          2.48207536E+02          1.61854099E+02          1.83828482E+01          1.52148161E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.80524193E+03          3.19542960E+03          1.44212833E+03          2.50400511E+02          1.63304369E+02          1.86478590E+01          1.54137636E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59157935E+03          3.15939418E+03          1.42825202E+03          2.52611864E+02          1.64766055E+02          1.89121608E+01          1.56122462E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39629514E+03          3.12675612E+03          1.41575010E+03          2.54840049E+02          1.66238188E+02          1.91757711E+01          1.58102770E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21748393E+03          3.09720816E+03          1.40449929E+03          2.57083666E+02          1.67719893E+02          1.94416214E+01          1.60098450E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05348012E+03          3.07047425E+03          1.39438976E+03          2.59341436E+02          1.69210370E+02          1.97038638E+01          1.62069806E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90282540E+03          3.04631000E+03          1.38532397E+03          2.61612197E+02          1.70708886E+02          1.99654633E+01          1.64037001E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76423403E+03          3.02449672E+03          1.37721433E+03          2.63894880E+02          1.72214778E+02          2.02292781E+01          1.66019289E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63657556E+03          3.00484037E+03          1.36998296E+03          2.66188513E+02          1.73727432E+02          2.04896014E+01          1.67978195E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51884676E+03          2.98716337E+03          1.36355891E+03          2.68492200E+02          1.75246290E+02          2.07493250E+01          1.69933240E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41015361E+03          2.97130921E+03          1.35787897E+03          2.70805122E+02          1.76770838E+02          2.10112330E+01          1.71903061E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30970599E+03          2.95713497E+03          1.35288614E+03          2.73126523E+02          1.78300601E+02          2.12697622E+01          1.73850383E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21679351E+03          2.94451372E+03          1.34852820E+03          2.75455708E+02          1.79835148E+02          2.15304622E+01          1.75812319E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13078334E+03          2.93332755E+03          1.34475851E+03          2.77792040E+02          1.81374076E+02          2.17878471E+01          1.77752253E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05110801E+03          2.92347140E+03          1.34153453E+03          2.80134928E+02          1.82917017E+02          2.20473866E+01          1.79706626E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97725553E+03          2.91485074E+03          1.33881755E+03          2.82483825E+02          1.84463627E+02          2.23036734E+01          1.81639476E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90876350E+03          2.90737674E+03          1.33657212E+03          2.84838229E+02          1.86013594E+02          2.25620970E+01          1.83586579E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84522029E+03          2.90097122E+03          1.33476589E+03          2.87197673E+02          1.87566623E+02          2.28173292E+01          1.85512624E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78624753E+03          2.89556014E+03          1.33336942E+03          2.89561724E+02          1.89122445E+02          2.30746785E+01          1.87452728E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73150351E+03          2.89107841E+03          1.33235573E+03          2.91929981E+02          1.90680810E+02          2.33315025E+01          1.89389394E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68067965E+03          2.88746406E+03          1.33169990E+03          2.94302073E+02          1.92241483E+02          2.35852107E+01          1.91305576E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63349375E+03          2.88466127E+03          1.33137927E+03          2.96677654E+02          1.93804250E+02          2.38410175E+01          1.93235604E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58968889E+03          2.88261890E+03          1.33137271E+03          2.99056402E+02          1.95368908E+02          2.40963270E+01          1.95162372E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54903226E+03          2.88128906E+03          1.33166094E+03          3.01438019E+02          1.96935271E+02          2.43485939E+01          1.97069203E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51130920E+03          2.88062881E+03          1.33222605E+03          3.03822226E+02          1.98503166E+02          2.46029380E+01          1.98989656E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47632185E+03          2.88059720E+03          1.33305150E+03          3.06208763E+02          1.99898629E+02          2.48568097E+01          2.00889463E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44389182E+03          2.88115702E+03          1.33412214E+03          3.08284283E+02          2.01507977E+02          2.51077118E+01          2.02777756E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41385310E+03          2.88227385E+03          1.33542365E+03          3.10730397E+02          2.03114832E+02          2.53606658E+01          2.04694989E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38605622E+03          2.88391542E+03          1.33694290E+03          3.13172836E+02          2.04719225E+02          2.56131699E+01          2.06608713E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36035803E+03          2.88605226E+03          1.33866780E+03          3.15611644E+02          2.06321188E+02          2.58652312E+01          2.08518992E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33663111E+03          2.88865665E+03          1.34058684E+03          3.18046869E+02          2.07920753E+02          2.61144083E+01          2.10409992E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31475524E+03          2.89170273E+03          1.34268949E+03          3.20478553E+02          2.09316288E+02          2.63656093E+01          2.12292883E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29462112E+03          2.89516674E+03          1.34496593E+03          3.22906745E+02          2.10912747E+02          2.66163877E+01          2.14193341E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27612739E+03          2.89902626E+03          1.34740687E+03          3.25331492E+02          2.12506893E+02          2.68667500E+01          2.16090587E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25917765E+03          2.90326048E+03          1.35000375E+03          3.27752838E+02          2.14098759E+02          2.71167022E+01          2.17984674E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24368631E+03          2.90784981E+03          1.35274854E+03          3.29866757E+02          2.15688374E+02          2.73662498E+01          2.19862154E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22956917E+03          2.91277623E+03          1.35563374E+03          3.32283887E+02          2.17275771E+02          2.76153984E+01          2.21750142E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21675330E+03          2.91802250E+03          1.35865221E+03          3.34697742E+02          2.18860982E+02          2.78617876E+01          2.23619877E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20516517E+03          2.92357277E+03          1.36179739E+03          3.37108364E+02          2.20444036E+02          2.81101639E+01          2.25501958E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19474301E+03          2.92941195E+03          1.36506308E+03          3.39515800E+02          2.22024964E+02          2.83581590E+01          2.27381128E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18542196E+03          2.93552597E+03          1.36844340E+03          3.41920094E+02          2.23603797E+02          2.86057781E+01          2.29257428E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17714460E+03          2.94190164E+03          1.37193290E+03          3.44321291E+02          2.25180564E+02          2.88530263E+01          2.31130902E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16985954E+03          2.94852651E+03          1.37552642E+03          3.46719434E+02          2.26755296E+02          2.90999086E+01          2.33001593E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16351584E+03          2.95538886E+03          1.37921908E+03          3.49114567E+02          2.28328021E+02          2.93464298E+01          2.34869541E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15806545E+03          2.96247766E+03          1.38300632E+03          3.51506732E+02          2.29898768E+02          2.95925948E+01          2.36734785E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15346562E+03          2.96978254E+03          1.38688380E+03          3.53895972E+02          2.31467565E+02          2.98384083E+01          2.38597366E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14967464E+03          2.97729368E+03          1.39084743E+03          3.56282328E+02          2.33034441E+02          3.00838750E+01          2.40457322E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14874916E+03          3.06193970E+03          1.43446879E+03          3.80252106E+02          2.48768083E+02          3.25204144E+01          2.58950007E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19746607E+03          3.15957337E+03          1.48351924E+03          4.04179478E+02          2.64469081E+02          3.49308762E+01          2.77267534E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27904688E+03          3.26592320E+03          1.53620903E+03          4.27827382E+02          2.79985739E+02          3.73140283E+01          2.95376058E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38327766E+03          3.37829567E+03          1.59140586E+03          4.51446213E+02          2.95479787E+02          3.96725770E+01          3.13323446E+01
       1438.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42857184E+03          3.42334837E+03          1.61344147E+03          4.60748509E+02          3.01440447E+02          4.05864548E+01          3.20280170E+01
       1439.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28058397E+13          5.42857422E+03          3.42335070E+03          1.61344261E+03          4.60749007E+02          3.01440773E+02          4.05865019E+01          3.20280531E+01
       1478.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75304001E+07          5.47725254E+03          3.47014057E+03          1.63628351E+03          4.70044306E+02          3.07678547E+02          4.15224420E+01          3.27408548E+01
       1479.0010          1.00000000E+30          1.00000000E+30          7.12072726E+13          3.75279576E+07          5.47725503E+03          3.47014292E+03          1.63628466E+03          4.70044802E+02          3.07678872E+02          4.15224889E+01          3.27408908E+01
       1500.0000          1.00000000E+30          1.00000000E+30          2.18968886E+08          1.97210855E+07          5.50362314E+03          3.49491918E+03          1.64836328E+03          4.75033048E+02          3.10813684E+02          4.20106778E+01          3.31120387E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.51245890E+07          4.40369411E+06          5.63572804E+03          3.61458783E+03          1.70657247E+03          4.98179023E+02          3.26133067E+02          4.43300941E+01          3.48773028E+01
       1655.9990          1.00000000E+30          1.00000000E+30          8.37218247E+06          2.76461439E+06          5.71368299E+03          3.68260560E+03          1.73957831E+03          5.11235291E+02          3.34695339E+02          4.56193523E+01          3.58599560E+01
       1656.0010          1.00000000E+30          9.97963757E+13          8.37204217E+06          2.76457611E+06          5.71368581E+03          3.68260804E+03          1.73957950E+03          5.11235778E+02          3.34695658E+02          4.56193985E+01          3.58599914E+01
       1700.0000          1.00000000E+30          1.06213551E+08          5.92169648E+06          2.07290305E+06          5.77659022E+03          3.73645731E+03          1.76567690E+03          5.21517756E+02          3.41310918E+02          4.66305118E+01          3.66296239E+01
       1800.0000          1.00000000E+30          1.72162024E+07          3.31028651E+06          1.25265234E+06          5.92408104E+03          3.85992240E+03          1.82542105E+03          5.44455200E+02          3.56481473E+02          4.89133097E+01          3.83684524E+01
       1900.0000          1.00000000E+30          7.57224043E+06          2.17745294E+06          8.60866659E+05          6.07665452E+03          3.98454062E+03          1.88561820E+03          5.67396382E+02          3.71406415E+02          5.11797612E+01          4.00938270E+01
       2000.0000          1.00000000E+30          4.43283224E+06          1.57416412E+06          6.40324907E+05          6.23316467E+03          4.10998307E+03          1.94509529E+03          5.90158746E+02          3.86336310E+02          5.34326720E+01          4.18089963E+01
       2100.0000          1.00000000E+30          2.98602982E+06          1.21096593E+06          5.02644863E+05          6.39274675E+03          4.23342432E+03          2.00486741E+03          6.12755037E+02          4.01269906E+02          5.56712245E+01          4.35137495E+01
       2200.0000          1.00000000E+30          2.18843052E+06          9.73560931E+05          4.10329225E+05          6.55473830E+03          4.36143579E+03          2.06648995E+03          6.35196659E+02          4.15986270E+02          5.78980023E+01          4.52086282E+01
       2300.0000          1.00000000E+30          1.69727959E+06          8.08990198E+05          3.45111328E+05          6.71862474E+03          4.48878042E+03          2.12777246E+03          6.57660397E+02          4.30715299E+02          6.01102462E+01          4.68940316E+01
       2400.0000          1.00000000E+30          1.37107293E+06          6.89751134E+05          2.97174867E+05          6.88400187E+03          4.61549483E+03          2.18873439E+03          6.79980721E+02          4.45350370E+02          6.23121729E+01          4.85704815E+01
       2500.0000          1.00000000E+30          1.14220277E+06          6.00358569E+05          2.60830769E+05          7.05054878E+03          4.74161468E+03          2.24939442E+03          7.02165904E+02          4.59896898E+02          6.45025953E+01          5.02374015E+01
       2600.0000          1.00000000E+30          9.74798698E+05          5.31496678E+05          2.32584466E+05          7.21800839E+03          4.86717413E+03          2.30977023E+03          7.24223489E+02          4.74359826E+02          6.66821391E+01          5.18953106E+01
       2700.0000          1.00000000E+30          8.48292508E+05          4.77273116E+05          2.10184510E+05          7.37908207E+03          4.99220548E+03          2.37164344E+03          7.46160380E+02          4.88743669E+02          6.88513522E+01          5.35451993E+01
       2800.0000          1.00000000E+30          7.50170047E+05          4.33798342E+05          1.92122323E+05          7.55117306E+03          5.12055978E+03          2.43144265E+03          7.68135020E+02          5.03052568E+02          7.10105866E+01          5.51877349E+01
       2900.0000          1.00000000E+30          6.72424835E+05          3.98414046E+05          1.77354037E+05          7.72256002E+03          5.24824424E+03          2.49268181E+03          7.89845603E+02          5.17386281E+02          7.31620462E+01          5.68246658E+01
       3000.0000          1.00000000E+30          6.09728598E+05          3.69247213E+05          1.65135609E+05          7.89327058E+03          5.37529112E+03          2.55361162E+03          8.11600047E+02          5.31649114E+02          7.53043598E+01          5.84547480E+01
       3100.0000          1.00000000E+30          5.58415277E+05          3.44945632E+05          1.54924816E+05          8.05535065E+03          5.49813154E+03          2.61424691E+03          8.33251068E+02          5.45750414E+02          7.74365957E+01          6.00747318E+01
       3200.0000          1.00000000E+30          5.15889682E+05          3.24508237E+05          1.46317585E+05          8.22498667E+03          5.62406599E+03          2.67460163E+03          8.54803109E+02          5.59881878E+02          7.95618400E+01          6.16906170E+01
       3300.0000          1.00000000E+30          4.80265620E+05          3.07182522E+05          1.39007272E+05          8.40162076E+03          5.74944864E+03          2.73468890E+03          8.76260373E+02          5.73951310E+02          8.16792541E+01          6.33003922E+01
       3400.0000          1.00000000E+30          4.50146338E+05          2.92391597E+05          1.32757689E+05          8.56989983E+03          5.87768789E+03          2.79452101E+03          8.97626778E+02          5.87961255E+02          8.37888895E+01          6.49037204E+01
       3500.0000          1.00000000E+30          4.24475009E+05          2.79687236E+05          1.27384296E+05          8.73763589E+03          6.00197091E+03          2.85410954E+03          9.18905971E+02          6.01914100E+02          8.58909616E+01          6.65004213E+01
       3600.0000          1.00000000E+30          4.02439808E+05          2.68716246E+05          1.22741089E+05          8.90485278E+03          6.12577463E+03          2.91346531E+03          9.40101369E+02          6.15899708E+02          8.79858918E+01          6.80923161E+01
       3700.0000          1.00000000E+30          3.83407877E+05          2.59197578E+05          1.18711364E+05          9.07854652E+03          6.24912011E+03          2.97404263E+03          9.61216182E+02          6.29743598E+02          9.00741377E+01          6.96788003E+01
       3800.0000          1.00000000E+30          3.66879203E+05          2.50904874E+05          1.15200841E+05          9.24461877E+03          6.37517408E+03          3.03293241E+03          9.82386682E+02          6.43536679E+02          9.21568521E+01          7.12603850E+01
       3900.0000          1.00000000E+30          3.52454385E+05          2.43654390E+05          1.12132656E+05          9.41696480E+03          6.49759331E+03          3.09302025E+03          1.00334694E+03          6.57365559E+02          9.42316263E+01          7.28369325E+01
       4000.0000          1.00000000E+30          3.39810879E+05          2.37295455E+05          1.09443744E+05          9.58198725E+03          6.62266240E+03          3.15148114E+03          1.02436596E+03          6.71060978E+02          9.63016311E+01          7.44081079E+01
       4100.0000          1.00000000E+30          3.28685813E+05          2.31703795E+05          1.07081904E+05          9.75308141E+03          6.74725136E+03          3.21111454E+03          1.04518225E+03          6.84793974E+02          9.83642973E+01          7.59750837E+01
       4200.0000          1.00000000E+30          3.18863276E+05          2.26776197E+05          1.05003625E+05          9.92354492E+03          6.86838223E+03          3.27052642E+03          1.06605948E+03          6.98398285E+02          1.00422136E+02          7.75371647E+01
       4300.0000          1.00000000E+30          3.10164258E+05          2.22426197E+05          1.03172468E+05          1.00933987E+04          6.99208780E+03          3.32839012E+03          1.08674123E+03          7.12041423E+02          1.02473157E+02          7.90939027E+01
       4400.0000          1.00000000E+30          3.02439809E+05          2.18580953E+05          1.01557664E+05          1.02564100E+04          7.11535979E+03          3.38739354E+03          1.10748544E+03          7.25641366E+02          1.04520358E+02          8.06481983E+01
       4500.0000          1.00000000E+30          2.95564692E+05          2.15178988E+05          1.00133114E+05          1.04251803E+04          7.23821211E+03          3.44619653E+03          1.12816575E+03          7.39119116E+02          1.06561059E+02          8.21968440E+01
       4600.0000          1.00000000E+30          2.89433332E+05          2.12167827E+05          9.88765938E+04          1.05933989E+04          7.35781873E+03          3.50480542E+03          1.14878382E+03          7.52637254E+02          1.08597448E+02          8.37424199E+01
       4700.0000          1.00000000E+30          2.83956005E+05          2.09502672E+05          9.77690703E+04          1.07610833E+04          7.47990090E+03          3.56322623E+03          1.16934157E+03          7.66115924E+02          1.10626811E+02          8.52830874E+01
       4800.0000          1.00000000E+30          2.79056188E+05          2.07144959E+05          9.67941248E+04          1.09282506E+04          7.60160168E+03          3.62146472E+03          1.18971928E+03          7.79556187E+02          1.12652596E+02          8.68199151E+01
       4900.0000          1.00000000E+30          2.74668308E+05          2.05061504E+05          9.59375636E+04          1.10949169E+04          7.72293263E+03          3.67952638E+03          1.21016264E+03          7.92959117E+02          1.14673967E+02          8.83537393E+01
       5000.0000          1.00000000E+30          2.70735977E+05          2.03223386E+05          9.51871064E+04          1.12610977E+04          7.84390474E+03          3.73741646E+03          1.23055054E+03          8.06325754E+02          1.16690479E+02          8.98836758E+01
       5100.0000          1.00000000E+30          2.67210219E+05          2.01605574E+05          9.45320120E+04          1.14268079E+04          7.96452858E+03          3.79513999E+03          1.25088444E+03          8.19657076E+02          1.18702187E+02          9.14097881E+01
       5200.0000          1.00000000E+30          2.64048630E+05          2.00186114E+05          9.39628864E+04          1.15920617E+04          8.08747218E+03          3.85270177E+03          1.27128333E+03          8.32954010E+02          1.20709186E+02          9.29331414E+01
       5300.0000          1.00000000E+30          2.61214218E+05          1.98945791E+05          9.34714905E+04          1.17624454E+04          8.20739874E+03          3.91010639E+03          1.29151237E+03          8.46217434E+02          1.22711581E+02          9.44522182E+01
       5400.0000          1.00000000E+30          2.58674692E+05          1.97867676E+05          9.30505503E+04          1.19267527E+04          8.32700596E+03          3.96735823E+03          1.31169144E+03          8.59448177E+02          1.24710034E+02          9.59677014E+01
       5500.0000          1.00000000E+30          2.56401564E+05          1.96936839E+05          9.26936885E+04          1.20906431E+04          8.44630270E+03          4.02446152E+03          1.33182183E+03          8.72721012E+02          1.26706159E+02          9.74818578E+01
       5600.0000          1.00000000E+30          2.54369818E+05          1.96140061E+05          9.23951533E+04          1.22541288E+04          8.56529744E+03          4.08257857E+03          1.35190482E+03          8.85887819E+02          1.28695901E+02          9.89911348E+01
       5700.0000          1.00000000E+30          2.52557320E+05          1.95465562E+05          9.21499089E+04          1.24225687E+04          8.68653437E+03          4.13938298E+03          1.37194157E+03          8.99024257E+02          1.30682202E+02          1.00497552E+02
