#Energy      Se-K-shell   Se-L1-shell   Se-L2-shell   Se-L3-shell   Se-M1-shell   Se-M2-shell   Se-M3-shell   Se-M4-shell   Se-M5-shell   Valence  Total
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60652230E+04          1.58193557E+04          6.88843607E+03          1.93531301E+03          1.30032987E+03          3.12503875E+04          6.29572940E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57750277E+04          1.56038638E+04          6.85953326E+03          2.01917307E+03          1.35670686E+03          3.22450369E+04          6.50785672E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55653116E+04          1.53344942E+04          6.82057437E+03          2.16019332E+03          1.45237332E+03          3.38664147E+04          6.86317957E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56360373E+04          1.50742670E+04          6.81994112E+03          2.31272702E+03          1.56302276E+03          3.54776053E+04          7.26066347E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61056733E+04          1.50356155E+04          6.79870712E+03          2.48202427E+03          1.67394363E+03          3.71747497E+04          7.67533888E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65146346E+04          1.50393572E+04          6.85629518E+03          2.65423801E+03          1.80078505E+03          3.88684968E+04          8.12550313E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71898663E+04          1.50834285E+04          6.92505195E+03          2.84450724E+03          1.92038667E+03          4.06702353E+04          8.57819659E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77765204E+04          1.50938358E+04          6.97238025E+03          3.03527714E+03          2.05766338E+03          4.26340637E+04          9.05114982E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82269011E+04          1.52417631E+04          7.08858531E+03          3.24689307E+03          2.19200338E+03          4.44849157E+04          9.54002773E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86968494E+04          1.54459517E+04          7.22053937E+03          3.45927225E+03          2.34532356E+03          4.63952257E+04          1.00630639E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92282310E+04          1.55989045E+04          7.33439411E+03          3.69407439E+03          2.49277366E+03          4.85041642E+04          1.05827049E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96961961E+04          1.59072816E+04          7.50628955E+03          3.93175744E+03          2.66043434E+03          5.04526608E+04          1.11495728E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02372629E+04          1.61358686E+04          7.65329555E+03          4.19960817E+03          2.83379229E+03          5.25575982E+04          1.17360092E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08387999E+04          1.65147074E+04          7.85183488E+03          4.47442905E+03          3.02789682E+03          5.46403099E+04          1.23769390E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14821778E+04          1.68130628E+04          8.02943449E+03          4.75598153E+03          3.22419156E+03          5.67392831E+04          1.30104854E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21580055E+04          1.72058834E+04          8.22987759E+03          5.07468351E+03          3.42442993E+03          5.91223798E+04          1.36845957E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27630275E+04          1.75598050E+04          8.43552124E+03          5.38670682E+03          3.63457360E+03          6.13946055E+04          1.43576844E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34653502E+04          1.79614415E+04          8.65013857E+03          5.70291528E+03          3.85715567E+03          6.36166327E+04          1.50551983E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42145875E+04          1.83595492E+04          8.84473780E+03          6.03844746E+03          4.08652047E+03          6.58863934E+04          1.57649969E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48147253E+04          1.87757047E+04          9.06534949E+03          6.42429824E+03          4.33435695E+03          6.84178512E+04          1.65327804E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55712705E+04          1.92214419E+04          9.30610211E+03          6.79661134E+03          4.59363119E+03          7.08284076E+04          1.73150736E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63753971E+04          1.97024799E+04          9.55407016E+03          7.17353186E+03          4.85850746E+03          7.32954672E+04          1.81091882E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69081206E+04          2.01517905E+04          9.81720072E+03          7.57093235E+03          5.12993425E+03          7.58689179E+04          1.89090269E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76266453E+04          2.06368470E+04          1.00600611E+04          7.99305603E+03          5.42646379E+03          7.84397642E+04          1.97551846E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84177785E+04          2.11816354E+04          1.03308765E+04          8.42735650E+03          5.73373686E+03          8.10973791E+04          2.06357669E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91065178E+04          2.16795642E+04          1.06191415E+04          8.89537825E+03          6.04632918E+03          8.39670781E+04          2.15345758E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99085985E+04          2.22238201E+04          1.09224848E+04          9.41844088E+03          6.36517614E+03          8.64948706E+04          2.24806431E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07561375E+04          2.28008881E+04          1.11750123E+04          9.90198505E+03          6.71479716E+03          8.93995560E+04          2.34215321E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15626249E+04          2.34060416E+04          1.14815027E+04          1.03950307E+04          7.07547129E+03          9.21189613E+04          2.43966495E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24774970E+04          2.39228020E+04          1.17834020E+04          1.09399677E+04          7.44147905E+03          9.47743945E+04          2.53937287E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31596097E+04          2.45311514E+04          1.21152721E+04          1.15059431E+04          7.81426146E+03          9.79162622E+04          2.64160540E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40662023E+04          2.51712484E+04          1.23881812E+04          1.21397840E+04          8.21236689E+03          1.00655158E+05          2.74815232E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49026178E+04          2.57915229E+04          1.27194199E+04          1.27234188E+04          8.62444757E+03          1.03954544E+05          2.85544765E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57447818E+04          2.64817718E+04          1.30688587E+04          1.33171151E+04          9.05415629E+03          1.06635279E+05          2.96585127E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66763340E+04          2.70104049E+04          1.34026119E+04          1.39645848E+04          9.49022628E+03          1.09987001E+05          3.07717021E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74914724E+04          2.76953558E+04          1.37787109E+04          1.46374462E+04          9.98039106E+03          1.12831965E+05          3.19761853E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84400781E+04          2.83736774E+04          1.40727555E+04          1.53854306E+04          1.04339959E+04          1.15940796E+05          3.31367283E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94379331E+04          2.91126980E+04          1.44508756E+04          1.60727172E+04          1.09267315E+04          1.19392406E+05          3.43622322E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02030003E+04          2.97302938E+04          1.48116439E+04          1.67780046E+04          1.14324828E+04          1.22417894E+05          3.55537113E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11452080E+04          3.04698887E+04          1.52166633E+04          1.76005071E+04          1.20079348E+04          1.25965921E+05          3.69174859E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21560047E+04          3.12472199E+04          1.56444556E+04          1.83878597E+04          1.25206034E+04          1.29672492E+05          3.82250623E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32177159E+04          3.19828252E+04          1.59458964E+04          1.91998641E+04          1.30462295E+04          1.32732645E+05          3.94655353E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40588787E+04          3.28119235E+04          1.63472174E+04          2.01337722E+04          1.36717264E+04          1.36460317E+05          4.09021880E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51278349E+04          3.36851517E+04          1.67805010E+04          2.09502404E+04          1.42670558E+04          1.39899893E+05          4.22992908E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59744306E+04          3.42876284E+04          1.71554333E+04          2.17935652E+04          1.48814073E+04          1.43920071E+05          4.36227506E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70296585E+04          3.51001368E+04          1.75979257E+04          2.27912500E+04          1.54989403E+04          1.47071861E+05          4.50908672E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81344646E+04          3.59764716E+04          1.80638491E+04          2.37308322E+04          1.62197206E+04          1.51111528E+05          4.66547363E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91151170E+04          3.67365508E+04          1.84189246E+04          2.48346283E+04          1.68489998E+04          1.54534227E+05          4.80858741E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02595909E+04          3.76271192E+04          1.88618500E+04          2.58098047E+04          1.75630476E+04          1.58647761E+05          4.96336270E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12243834E+04          3.85619388E+04          1.93375067E+04          2.68552549E+04          1.83729815E+04          1.62483370E+05          5.12857024E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23689499E+04          3.92867169E+04          1.98377743E+04          2.79055330E+04          1.90638491E+04          1.66511672E+05          5.28390033E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35658342E+04          4.02177830E+04          2.02368093E+04          2.91287873E+04          1.97948712E+04          1.70978958E+05          5.44528098E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44510752E+04          4.11940514E+04          2.07436351E+04          3.01970994E+04          2.05744725E+04          1.74328092E+05          5.60839879E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56336090E+04          4.20395473E+04          2.11459968E+04          3.13540140E+04          2.14478747E+04          1.78628995E+05          5.77471059E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68686461E+04          4.30547035E+04          2.16498644E+04          3.26841967E+04          2.22358292E+04          1.83122929E+05          5.95133893E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77264654E+04          4.41201003E+04          2.21783305E+04          3.38869992E+04          2.30460457E+04          1.87170889E+05          6.12289313E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89197209E+04          4.48255934E+04          2.26378973E+04          3.53222063E+04          2.39795080E+04          1.91469783E+05          6.30157540E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01633490E+04          4.58612866E+04          2.31846077E+04          3.65140601E+04          2.49017882E+04          1.96041201E+05          6.48492446E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12570935E+04          4.68507140E+04          2.37583779E+04          3.80443084E+04          2.59464339E+04          2.00224177E+05          6.68538878E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25319393E+04          4.79430521E+04          2.43612679E+04          3.92436047E+04          2.68334349E+04          2.04808505E+05          6.87143156E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36302735E+04          4.90875425E+04          2.47229439E+04          4.06908511E+04          2.77714288E+04          2.09545761E+05          7.04762257E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49143466E+04          4.99494354E+04          2.53060388E+04          4.23150383E+04          2.87710250E+04          2.13743991E+05          7.24588503E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62513128E+04          5.10962976E+04          2.58348244E+04          4.37422220E+04          2.98833585E+04          2.18768632E+05          7.44778762E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72730389E+04          5.22970624E+04          2.64411600E+04          4.52457797E+04          3.08920587E+04          2.23382871E+05          7.64788765E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86068441E+04          5.31131014E+04          2.70766407E+04          4.69700682E+04          3.20908187E+04          2.28028590E+05          7.86331142E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99946092E+04          5.42915393E+04          2.75281990E+04          4.84672814E+04          3.31092614E+04          2.33137761E+05          8.05431236E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09648228E+04          5.53769718E+04          2.81558034E+04          5.02835898E+04          3.42712853E+04          2.37622030E+05          8.26851456E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23235906E+04          5.66065433E+04          2.88126924E+04          5.22413305E+04          3.55723319E+04          2.42995955E+05          8.50568410E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37354069E+04          5.78919566E+04          2.95009648E+04          5.37004682E+04          3.66810203E+04          2.47579474E+05          8.72176189E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48797390E+04          5.88026218E+04          2.98962744E+04          5.54965725E+04          3.80557962E+04          2.53034552E+05          8.92393878E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63081292E+04          6.00670753E+04          3.05587742E+04          5.73502563E+04          3.92247448E+04          2.58735437E+05          9.15143993E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.77920746E+04          6.13871039E+04          3.11553109E+04          5.93852072E+04          4.05006316E+04          2.62894473E+05          9.38296728E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88809392E+04          6.27664538E+04          3.18397092E+04          6.15698826E+04          4.19301447E+04          2.68539805E+05          9.63099114E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.03350685E+04          6.35802161E+04          3.25548517E+04          6.33567106E+04          4.32072982E+04          2.74259380E+05          9.85537398E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18438168E+04          6.49039308E+04          3.30785051E+04          6.52931860E+04          4.47209794E+04          2.78845121E+05          1.00888304E+04
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34103205E+04          6.61326152E+04          3.37876629E+04          6.75287334E+04          4.60221717E+04          2.84477976E+05          1.03349520E+04
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43272283E+04          6.75029822E+04          3.45278935E+04          6.95965580E+04          4.74978197E+04          2.90091770E+05          1.05815485E+04
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58428943E+04          6.89313430E+04          3.50462791E+04          7.19766633E+04          4.90938978E+04          2.95669010E+05          1.08301577E+04
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00371547E+05          8.27456571E+04          4.25179510E+04          9.67895481E+04          6.61511996E+04          3.54777828E+05          1.35437251E+04
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16306063E+05          9.86278494E+04          5.08693601E+04          1.27987928E+05          8.77679873E+04          4.20858805E+05          1.66726873E+04
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33211775E+05          1.16580616E+05          6.02322972E+04          1.66131021E+05          1.13666902E+05          4.93846107E+05          2.01902360E+04
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52349580E+05          1.36616342E+05          7.06139935E+04          2.11294995E+05          1.45022599E+05          5.73682584E+05          2.41450014E+04
       1438.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59774190E+05          1.44768327E+05          7.51066332E+04          2.31207362E+05          1.58704935E+05          6.06630900E+05          2.58028581E+04
       1439.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51957994E+03          1.59774636E+05          1.44768802E+05          7.51068852E+04          2.31208479E+05          1.58705710E+05          6.06632730E+05          6.95401070E+03
       1478.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21081767E+03          1.67527502E+05          1.53994601E+05          7.97964759E+04          2.53653344E+05          1.74185332E+05          6.43466951E+05          6.32820009E+03
       1479.0010          1.00000000E+30          1.00000000E+30          5.91807973E+04          8.21081270E+03          1.67527946E+05          1.53995110E+05          7.97967387E+04          2.53654585E+05          1.74186191E+05          6.43468929E+05          5.71689484E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.68908163E+04          8.29817313E+03          1.71478012E+05          1.58576484E+05          8.20995018E+04          2.66122123E+05          1.82748084E+05          6.61928404E+05          4.65612763E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.86757879E+04          9.57194184E+03          1.92232351E+05          1.83041144E+05          9.53668798E+04          3.30114919E+05          2.26859581E+05          7.59812695E+05          5.32136352E+03
       1655.9990          1.00000000E+30          1.00000000E+30          2.01816768E+04          1.05203428E+04          2.04713505E+05          1.97640549E+05          1.03393983E+05          3.71127126E+05          2.55145622E+05          8.14264807E+05          5.81185620E+03
       1656.0010          1.00000000E+30          4.21675637E+04          2.01817391E+04          1.05203787E+04          2.04713990E+05          1.97641124E+05          1.03394309E+05          3.71128762E+05          2.55146751E+05          8.14267076E+05          5.10786762E+03
       1700.0000          1.00000000E+30          4.33668930E+04          2.16429924E+04          1.13006102E+04          2.14660158E+05          2.09722616E+05          1.09663462E+05          4.06706387E+05          2.79694073E+05          8.59804970E+05          5.44968347E+03
       1800.0000          1.00000000E+30          4.61826691E+04          2.50462540E+04          1.30769591E+04          2.38376120E+05          2.39353192E+05          1.25170730E+05          4.93018290E+05          3.39269187E+05          9.69342125E+05          6.23366858E+03
       1900.0000          1.00000000E+30          5.09689121E+04          2.88692628E+04          1.51387037E+04          2.64270525E+05          2.71839813E+05          1.42329171E+05          5.96320948E+05          4.10233726E+05          1.09217696E+06          7.15136906E+03
       2000.0000          1.00000000E+30          5.52434071E+04          3.30480500E+04          1.72391526E+04          2.90390011E+05          3.06674519E+05          1.60792507E+05          7.11048601E+05          4.91099476E+05          1.21858206E+06          8.09355873E+03
       2100.0000          1.00000000E+30          5.99939886E+04          3.73318563E+04          1.96015257E+04          3.17996669E+05          3.45275876E+05          1.80925333E+05          8.46155689E+05          5.84019917E+05          1.35450954E+06          9.11809993E+03
       2200.0000          1.00000000E+30          6.45552971E+04          4.21531836E+04          2.22091568E+04          3.48053340E+05          3.85387904E+05          2.03125969E+05          9.97244007E+05          6.88067439E+05          1.50042216E+06          1.02297999E+04
       2300.0000          1.00000000E+30          6.95963450E+04          4.74912570E+04          2.49419848E+04          3.77974595E+05          4.31666478E+05          2.27784608E+05          1.17123777E+06          8.08306310E+05          1.65949564E+06          1.14202106E+04
       2400.0000          1.00000000E+30          7.47456953E+04          5.31720377E+04          2.80610066E+04          4.11615137E+05          4.77728475E+05          2.52730882E+05          1.36584030E+06          9.43102701E+05          1.82402120E+06          1.27157861E+04
       2500.0000          1.00000000E+30          7.99119587E+04          5.94125471E+04          3.13814233E+04          4.43555207E+05          5.29124227E+05          2.79937544E+05          1.57770264E+06          1.09003488E+06          1.99935745E+06          1.40886213E+04
       2600.0000          1.00000000E+30          8.56195219E+04          6.63534763E+04          3.50249278E+04          4.80746365E+05          5.86034026E+05          3.09840814E+05          1.81968108E+06          1.25797074E+06          2.18131387E+06          1.55961620E+04
       2700.0000          1.00000000E+30          9.14552079E+04          7.36068637E+04          3.89681901E+04          5.16064354E+05          6.44628073E+05          3.42975725E+05          2.08691916E+06          1.44367407E+06          2.37886933E+06          1.71883728E+04
       2800.0000          1.00000000E+30          9.72547651E+04          8.14618638E+04          4.30879892E+04          5.55652445E+05          7.05871448E+05          3.76301636E+05          2.38391467E+06          1.65016078E+06          2.58377270E+06          1.88492151E+04
       2900.0000          1.00000000E+30          1.03643786E+05          8.95326840E+04          4.75324787E+04          5.93684760E+05          7.77029098E+05          4.11183661E+05          2.71544648E+06          1.88081555E+06          2.80314830E+06          2.06118312E+04
       3000.0000          1.00000000E+30          1.10182813E+05          9.82913329E+04          5.24175903E+04          6.36618999E+05          8.45898387E+05          4.52070557E+05          3.07876329E+06          2.13355759E+06          3.02159624E+06          2.25140530E+04
       3100.0000          1.00000000E+30          1.17273365E+05          1.07702465E+05          5.74907990E+04          6.80377604E+05          9.20472199E+05          4.91834108E+05          3.48614589E+06          2.41709300E+06          3.26637399E+06          2.45085375E+04
       3200.0000          1.00000000E+30          1.24405698E+05          1.18059666E+05          6.32269021E+04          7.23868799E+05          1.00150326E+06          5.36091517E+05          3.90190026E+06          2.70652394E+06          3.52267404E+06          2.66812389E+04
       3300.0000          1.00000000E+30          1.31765662E+05          1.28793634E+05          6.88586199E+04          7.70305637E+05          1.09248149E+06          5.80394904E+05          4.39311545E+06          3.04874260E+06          3.79034850E+06          2.88749799E+04
       3400.0000          1.00000000E+30          1.38924645E+05          1.40545591E+05          7.50694391E+04          8.18136494E+05          1.17745489E+06          6.30247699E+05          4.90751366E+06          3.40716876E+06          4.05233428E+06          3.12143256E+04
       3500.0000          1.00000000E+30          1.46590299E+05          1.52474792E+05          8.19429853E+04          8.69430632E+05          1.27605704E+06          6.81041938E+05          5.46231050E+06          3.79389600E+06          4.33905281E+06          3.37119164E+04
       3600.0000          1.00000000E+30          1.54805572E+05          1.65934788E+05          8.86800629E+04          9.22922531E+05          1.37057959E+06          7.36455018E+05          6.09570952E+06          4.23567641E+06          4.63362670E+06          3.62981495E+04
       3700.0000          1.00000000E+30          1.63319601E+05          1.79020697E+05          9.62928689E+04          9.76515559E+05          1.48029541E+06          7.92728738E+05          6.74286188E+06          4.68715036E+06          4.94196118E+06          3.90336002E+04
       3800.0000          1.00000000E+30          1.71917151E+05          1.93837950E+05          1.04358354E+05          1.02892440E+06          1.59320746E+06          8.54029248E+05          7.47233740E+06          5.19633236E+06          5.27565242E+06          4.19386314E+04
       3900.0000          1.00000000E+30          1.80684417E+05          2.08383691E+05          1.12311238E+05          1.08550351E+06          1.70573824E+06          9.18967265E+05          8.23855563E+06          5.73154088E+06          5.61247175E+06          4.48292300E+04
       4000.0000          1.00000000E+30          1.90558171E+05          2.24778439E+05          1.21037136E+05          1.14350339E+06          1.82873462E+06          9.83899154E+05          9.07703315E+06          6.31742703E+06          5.94782605E+06          4.80012774E+04
       4100.0000          1.00000000E+30          1.99989591E+05          2.42183883E+05          1.30377192E+05          1.20504753E+06          1.95683815E+06          1.05421036E+06          9.99726400E+06          6.96074950E+06          6.32479965E+06          5.13066422E+04
       4200.0000          1.00000000E+30          2.09618758E+05          2.59747279E+05          1.39925632E+05          1.26865791E+06          2.09182422E+06          1.13097121E+06          1.09470561E+07          7.62490861E+06          6.69519841E+06          5.46763135E+04
       4300.0000          1.00000000E+30          2.19711822E+05          2.78637392E+05          1.50194913E+05          1.33218867E+06          2.23373531E+06          1.20933061E+06          1.20136207E+07          8.37114009E+06          7.08008711E+06          5.82496261E+04
       4400.0000          1.00000000E+30          2.29825745E+05          2.97766132E+05          1.60969067E+05          1.40487919E+06          2.38323682E+06          1.28683895E+06          1.30891170E+07          9.12383314E+06          7.47690881E+06          6.19191805E+04
       4500.0000          1.00000000E+30          2.40052670E+05          3.18384153E+05          1.72147174E+05          1.46665918E+06          2.53601346E+06          1.37175346E+06          1.42740451E+07          9.95352810E+06          7.91402681E+06          6.57133300E+04
       4600.0000          1.00000000E+30          2.51885032E+05          3.39918704E+05          1.84990097E+05          1.54202091E+06          2.71340134E+06          1.45985692E+06          1.55862603E+07          1.08728261E+07          8.34072269E+06          6.99510825E+04
       4700.0000          1.00000000E+30          2.63164332E+05          3.63169603E+05          1.96411473E+05          1.61260967E+06          2.86611719E+06          1.55525244E+06          1.69032667E+07          1.17956201E+07          8.78056630E+06          7.39939502E+04
       4800.0000          1.00000000E+30          2.74459963E+05          3.87686322E+05          2.09576167E+05          1.68363063E+06          3.04604016E+06          1.65553115E+06          1.83872400E+07          1.28359999E+07          9.24889258E+06          7.83628047E+04
       4900.0000          1.00000000E+30          2.85718661E+05          4.12473589E+05          2.23183088E+05          1.76102745E+06          3.22944369E+06          1.75674918E+06          1.98750103E+07          1.38791892E+07          9.70690457E+06          8.28014109E+04
       5000.0000          1.00000000E+30          2.98968442E+05          4.36763936E+05          2.37250598E+05          1.84008046E+06          3.42142587E+06          1.85590376E+06          2.15431162E+07          1.50493364E+07          1.01894987E+07          8.74514842E+04
       5100.0000          1.00000000E+30          3.10287254E+05          4.63611398E+05          2.52359546E+05          1.91781710E+06          3.62357739E+06          1.96499144E+06          2.33320857E+07          1.63047558E+07          1.07128998E+07          9.21978451E+04
       5200.0000          1.00000000E+30          3.24290055E+05          4.91427396E+05          2.68098335E+05          1.99865859E+06          3.83059573E+06          2.07774669E+06          2.51537272E+07          1.75833421E+07          1.12205473E+07          9.73050927E+04
       5300.0000          1.00000000E+30          3.36807291E+05          5.20917720E+05          2.84673150E+05          2.08268466E+06          4.04286160E+06          2.19855813E+06          2.71366566E+07          1.89757340E+07          1.17792754E+07          1.02476516E+05
       5400.0000          1.00000000E+30          3.49868725E+05          5.51666946E+05          3.01237517E+05          2.17496060E+06          4.27217662E+06          2.32459602E+06          2.91567696E+07          2.03944922E+07          1.23171531E+07          1.07769146E+05
       5500.0000          1.00000000E+30          3.63547255E+05          5.83778459E+05          3.18561309E+05          2.26033902E+06          4.50975683E+06          2.45158301E+06          3.13671785E+07          2.19475853E+07          1.28911589E+07          1.13252405E+05
       5600.0000          1.00000000E+30          3.78773400E+05          6.17364968E+05          3.36990575E+05          2.34661103E+06          4.74638759E+06          2.58440722E+06          3.36988763E+07          2.35864104E+07          1.34697560E+07          1.19084314E+05
       5700.0000          1.00000000E+30          3.92534061E+05          6.51229647E+05          3.55743674E+05          2.43981275E+06          4.99383856E+06          2.72383742E+06          3.61953700E+07          2.53517586E+07          1.40955977E+07          1.24853619E+05
