#Energy      Sc-K-shell   Sc-L1-shell   Sc-L2-shell   Sc-L3-shell   Sc-M1-shell   Sc-M2-shell   Sc-M3-shell   Valence  Total
        510.0000          1.00000000E+30          9.99934140E+03          4.53079398E+03          2.28746512E+03          5.27026502E+04          5.15339977E+04          2.60762934E+04          3.65592304E+05          1.19424812E+03
        520.0000          1.00000000E+30          1.02578128E+04          4.76153919E+03          2.38600724E+03          5.44591517E+04          5.37685311E+04          2.72210770E+04          3.83426676E+05          1.24545730E+03
        530.0000          1.00000000E+30          1.05300011E+04          4.93830248E+03          2.49798827E+03          5.64982899E+04          5.63387540E+04          2.85236166E+04          4.02750115E+05          1.29738935E+03
        540.0000          1.00000000E+30          1.07737375E+04          5.13273895E+03          2.60153955E+03          5.82005997E+04          5.85581543E+04          2.97062762E+04          4.21574188E+05          1.34711376E+03
        550.0000          1.00000000E+30          1.10502520E+04          5.36840049E+03          2.71650465E+03          6.03291309E+04          6.08402689E+04          3.09584363E+04          4.41193145E+05          1.40356553E+03
        560.0000          1.00000000E+30          1.13385387E+04          5.59927398E+03          2.83163529E+03          6.20149987E+04          6.35460732E+04          3.22115349E+04          4.61574762E+05          1.45982159E+03
        570.0000          1.00000000E+30          1.16437439E+04          5.82950626E+03          2.96232795E+03          6.40077227E+04          6.60818479E+04          3.34858874E+04          4.83103511E+05          1.52048327E+03
        580.0000          1.00000000E+30          1.19155021E+04          6.05982882E+03          3.07739396E+03          6.61870045E+04          6.87168957E+04          3.49363191E+04          5.03794545E+05          1.57687586E+03
        590.0000          1.00000000E+30          1.22308058E+04          6.32798886E+03          3.19555535E+03          6.81122110E+04          7.14617789E+04          3.63192594E+04          5.26732683E+05          1.63711470E+03
        600.0000          1.00000000E+30          1.24823841E+04          6.56087954E+03          3.33402785E+03          7.03948148E+04          7.44434634E+04          3.77340794E+04          5.48165457E+05          1.69942850E+03
        610.0000          1.00000000E+30          1.27998948E+04          6.82623142E+03          3.47022208E+03          7.23698677E+04          7.72223852E+04          3.92106855E+04          5.72130247E+05          1.76427838E+03
        620.0000          1.00000000E+30          1.30635521E+04          7.09882024E+03          3.60852034E+03          7.47314314E+04          8.00563577E+04          4.08267645E+04          5.94121895E+05          1.82952964E+03
        630.0000          1.00000000E+30          1.33794983E+04          7.39658112E+03          3.74727121E+03          7.66432225E+04          8.32642800E+04          4.23216431E+04          6.18942691E+05          1.89716845E+03
        640.0000          1.00000000E+30          1.36594423E+04          7.67256563E+03          3.90482064E+03          7.90553248E+04          8.63117659E+04          4.38413808E+04          6.41910929E+05          1.96757335E+03
        650.0000          1.00000000E+30          1.39809774E+04          7.95446672E+03          4.04589801E+03          8.16241871E+04          8.98209611E+04          4.55033413E+04          6.67463248E+05          2.03556394E+03
        660.0000          1.00000000E+30          1.42517401E+04          8.27461280E+03          4.20343684E+03          8.34155580E+04          9.29238179E+04          4.73087163E+04          6.91629080E+05          2.10858228E+03
        670.0000          1.00000000E+30          1.45758749E+04          8.59103864E+03          4.36511877E+03          8.57227757E+04          9.62370658E+04          4.89532103E+04          7.19018357E+05          2.18354585E+03
        680.0000          1.00000000E+30          1.49150968E+04          8.91155189E+03          4.54110728E+03          8.82677390E+04          9.99610520E+04          5.08940293E+04          7.44400412E+05          2.26348931E+03
        690.0000          1.00000000E+30          1.51705076E+04          9.27203007E+03          4.70504541E+03          9.09684370E+04          1.03267678E+05          5.25945206E+04          7.70650410E+05          2.34031007E+03
        700.0000          1.00000000E+30          1.55055123E+04          9.59387013E+03          4.87249671E+03          9.30919296E+04          1.06657060E+05          5.46568422E+04          7.99218017E+05          2.41764816E+03
        710.0000          1.00000000E+30          1.58556467E+04          9.92223989E+03          5.06165150E+03          9.53956858E+04          1.10555304E+05          5.63190325E+04          8.25689187E+05          2.50055210E+03
        720.0000          1.00000000E+30          1.61681187E+04          1.02889750E+04          5.25133053E+03          9.80587909E+04          1.14383205E+05          5.84828044E+04          8.55878667E+05          2.58613514E+03
        730.0000          1.00000000E+30          1.65336211E+04          1.06867324E+04          5.44151991E+03          1.00485226E+05          1.18681809E+05          6.01489089E+04          8.82968816E+05          2.67405043E+03
        740.0000          1.00000000E+30          1.69160311E+04          1.10471868E+04          5.65647845E+03          1.03250481E+05          1.22328048E+05          6.21829599E+04          9.14024160E+05          2.76655549E+03
        750.0000          1.00000000E+30          1.72224005E+04          1.14711568E+04          5.84244612E+03          1.05623222E+05          1.26181604E+05          6.44293080E+04          9.42108066E+05          2.85408244E+03
        760.0000          1.00000000E+30          1.75542416E+04          1.18477998E+04          6.03882916E+03          1.08468754E+05          1.30263420E+05          6.64156220E+04          9.74208067E+05          2.94165812E+03
        770.0000          1.00000000E+30          1.79262404E+04          1.22504929E+04          6.24629974E+03          1.10845337E+05          1.34724452E+05          6.87956927E+04          1.00292075E+06          3.03503663E+03
        780.0000          1.00000000E+30          1.83143470E+04          1.26972435E+04          6.47278980E+03          1.13721842E+05          1.38807612E+05          7.08534050E+04          1.03590762E+06          3.13549677E+03
        790.0000          1.00000000E+30          1.86239446E+04          1.31001956E+04          6.68140034E+03          1.16420144E+05          1.43546133E+05          7.33469983E+04          1.06541251E+06          3.22761093E+03
        800.0000          1.00000000E+30          1.90102422E+04          1.35765085E+04          6.92379173E+03          1.19443527E+05          1.47656929E+05          7.53633590E+04          1.09892716E+06          3.33318852E+03
        810.0000          1.00000000E+30          1.94129044E+04          1.39823184E+04          7.13434127E+03          1.22628127E+05          1.52285575E+05          7.79449376E+04          1.13390813E+06          3.42899125E+03
        820.0000          1.00000000E+30          1.97130582E+04          1.44808722E+04          7.38925347E+03          1.25012412E+05          1.57336299E+05          8.00096719E+04          1.16557689E+06          3.53572370E+03
        830.0000          1.00000000E+30          2.01058354E+04          1.49273858E+04          7.62072771E+03          1.28229754E+05          1.61799660E+05          8.26239667E+04          1.20108084E+06          3.63817043E+03
        840.0000          1.00000000E+30          2.05145829E+04          1.53917482E+04          7.85935662E+03          1.30763982E+05          1.67081373E+05          8.51046671E+04          1.23349426E+06          3.74327171E+03
        850.0000          1.00000000E+30          2.09402947E+04          1.59181169E+04          8.13005317E+03          1.33614326E+05          1.71761467E+05          8.79035032E+04          1.27031574E+06          3.86031350E+03
        860.0000          1.00000000E+30          2.13098548E+04          1.63788990E+04          8.36688105E+03          1.36751270E+05          1.77225176E+05          9.02771891E+04          1.30442718E+06          3.96356122E+03
        870.0000          1.00000000E+30          2.17503092E+04          1.69295295E+04          8.65018075E+03          1.40039052E+05          1.82202903E+05          9.31876524E+04          1.34143016E+06          4.08571794E+03
        880.0000          1.00000000E+30          2.22093556E+04          1.75184705E+04          8.95333768E+03          1.42747328E+05          1.87971432E+05          9.56863498E+04          1.38163909E+06          4.21409628E+03
        890.0000          1.00000000E+30          2.26881962E+04          1.79659518E+04          9.18334625E+03          1.46079859E+05          1.92889264E+05          9.84001579E+04          1.41444891E+06          4.31911599E+03
        900.0000          1.00000000E+30          2.29520058E+04          1.85128802E+04          9.46278180E+03          1.49571710E+05          1.98927029E+05          1.01361530E+05          1.45394972E+06          4.43402005E+03
        910.0000          1.00000000E+30          2.34097573E+04          1.91221302E+04          9.77525528E+03          1.52164118E+05          2.03842893E+05          1.04506678E+05          1.49500453E+06          4.56564654E+03
        920.0000          1.00000000E+30          2.38861390E+04          1.97728450E+04          1.00613762E+04          1.55636964E+05          2.10051720E+05          1.07150360E+05          1.52855633E+06          4.69478034E+03
        930.0000          1.00000000E+30          2.42680393E+04          2.02755572E+04          1.03938661E+04          1.58737690E+05          2.15368877E+05          1.10425670E+05          1.57098540E+06          4.82223256E+03
        940.0000          1.00000000E+30          2.47498083E+04          2.08314728E+04          1.06675099E+04          1.61928873E+05          2.21835105E+05          1.13079447E+05          1.60815361E+06          4.94315851E+03
        950.0000          1.00000000E+30          2.51431683E+04          2.14802752E+04          1.10131337E+04          1.65443180E+05          2.27368744E+05          1.16429693E+05          1.65120039E+06          5.08222382E+03
        960.0000          1.00000000E+30          2.56175701E+04          2.20757623E+04          1.13015637E+04          1.69113411E+05          2.33951215E+05          1.19984519E+05          1.69010920E+06          5.21019865E+03
        970.0000          1.00000000E+30          2.61102182E+04          2.27564204E+04          1.16182138E+04          1.72950179E+05          2.39910668E+05          1.22797323E+05          1.73271854E+06          5.34801018E+03
        980.0000          1.00000000E+30          2.66221860E+04          2.33470275E+04          1.19697624E+04          1.75733263E+05          2.46760602E+05          1.26480921E+05          1.77445433E+06          5.48994024E+03
        990.0000          1.00000000E+30          2.69640777E+04          2.40547356E+04          1.22851570E+04          1.79569343E+05          2.52655233E+05          1.29372784E+05          1.81755795E+06          5.62227612E+03
       1000.0000          1.00000000E+30          2.74618907E+04          2.46581407E+04          1.26516806E+04          1.82593225E+05          2.59721602E+05          1.32639472E+05          1.86335777E+06          5.76660132E+03
       1100.0000          1.00000000E+30          3.23994881E+04          3.21317268E+04          1.64995912E+04          2.19802779E+05          3.32300628E+05          1.70995514E+05          2.32066807E+06          7.32965828E+03
       1200.0000          1.00000000E+30          3.80310540E+04          4.12134431E+04          2.10991954E+04          2.61493412E+05          4.18281230E+05          2.14415988E+05          2.84322108E+06          9.15886197E+03
       1300.0000          1.00000000E+30          4.42509662E+04          5.17843833E+04          2.65334166E+04          3.06778383E+05          5.18424322E+05          2.66704527E+05          3.41179110E+06          1.12576210E+04
       1400.0000          1.00000000E+30          5.06938366E+04          6.40467861E+04          3.29547444E+04          3.57009477E+05          6.34133306E+05          3.27110896E+05          4.03670723E+06          1.36300523E+04
       1500.0000          1.00000000E+30          5.77132911E+04          7.81978712E+04          4.03909140E+04          4.10172717E+05          7.67567600E+05          3.94114851E+05          4.71589583E+06          1.62963747E+04
       1600.0000          1.00000000E+30          6.56427446E+04          9.48681834E+04          4.87042064E+04          4.67307764E+05          9.21196052E+05          4.73901830E+05          5.46047740E+06          1.92954223E+04
       1700.0000          1.00000000E+30          7.40202450E+04          1.13009837E+05          5.84196394E+04          5.30697385E+05          1.08991120E+06          5.60654947E+05          6.26813323E+06          2.26136288E+04
       1800.0000          1.00000000E+30          8.32186182E+04          1.34492107E+05          6.92934963E+04          5.97425044E+05          1.28332985E+06          6.61317626E+05          7.13369774E+06          2.63236335E+04
       1900.0000          1.00000000E+30          9.25434657E+04          1.58281099E+05          8.16218819E+04          6.72388117E+05          1.49738751E+06          7.72850322E+05          8.06398033E+06          3.03506630E+04
       2000.0000          1.00000000E+30          1.02872632E+05          1.84831920E+05          9.56062293E+04          7.49520959E+05          1.73745734E+06          9.01663596E+05          9.06890248E+06          3.48192858E+04
       2100.0000          1.00000000E+30          1.13858548E+05          2.14311939E+05          1.11173982E+05          8.28116778E+05          2.00901129E+06          1.03761830E+06          1.01418213E+07          3.96644434E+04
       2200.0000          1.00000000E+30          1.25553411E+05          2.47760078E+05          1.28053718E+05          9.15758454E+05          2.30231587E+06          1.18850228E+06          1.12638538E+07          4.49102451E+04
       2300.0000          1.00000000E+30          1.38424049E+05          2.83741396E+05          1.46955061E+05          1.00865806E+06          2.62984094E+06          1.35993890E+06          1.25461575E+07          5.06585209E+04
       2400.0000          1.00000000E+30          1.51479412E+05          3.24271655E+05          1.68329737E+05          1.10915088E+06          2.97776587E+06          1.54857449E+06          1.37891680E+07          5.68769945E+04
       2500.0000          1.00000000E+30          1.64983527E+05          3.68829778E+05          1.91703285E+05          1.21202818E+06          3.37650996E+06          1.74615263E+06          1.51269656E+07          6.34964757E+04
       2600.0000          1.00000000E+30          1.80616861E+05          4.16768574E+05          2.16027781E+05          1.32522266E+06          3.80124838E+06          1.96943697E+06          1.65420889E+07          7.06668738E+04
       2700.0000          1.00000000E+30          1.95575136E+05          4.70154701E+05          2.43454058E+05          1.43831958E+06          4.26694260E+06          2.21216904E+06          1.81130641E+07          7.82196919E+04
       2800.0000          1.00000000E+30          2.11609886E+05          5.29004923E+05          2.73765270E+05          1.56328494E+06          4.77074411E+06          2.47097871E+06          1.96490332E+07          8.64030645E+04
       2900.0000          1.00000000E+30          2.28936889E+05          5.88445526E+05          3.05943290E+05          1.68792946E+06          5.31584309E+06          2.75963105E+06          2.13686287E+07          9.50054506E+04
       3000.0000          1.00000000E+30          2.46727742E+05          6.54911663E+05          3.40985939E+05          1.82565566E+06          5.90169188E+06          3.06266321E+06          2.30460382E+07          1.04169464E+05
       3100.0000          1.00000000E+30          2.65969279E+05          7.30244750E+05          3.79925409E+05          1.96315033E+06          6.52195660E+06          3.39152118E+06          2.49501172E+07          1.14168562E+05
       3200.0000          1.00000000E+30          2.85179240E+05          8.08527601E+05          4.19945298E+05          2.11305581E+06          7.20689134E+06          3.75359236E+06          2.69081139E+07          1.24374635E+05
       3300.0000          1.00000000E+30          3.05811787E+05          8.92070672E+05          4.64891521E+05          2.26333675E+06          7.97409954E+06          4.13791801E+06          2.88621307E+07          1.35399375E+05
       3400.0000          1.00000000E+30          3.28363729E+05          9.81619087E+05          5.11786868E+05          2.42986434E+06          8.73356383E+06          4.54387064E+06          3.09784047E+07          1.47135194E+05
       3500.0000          1.00000000E+30          3.51255177E+05          1.08157925E+06          5.64253942E+05          2.60109942E+06          9.56061272E+06          4.97926177E+06          3.31741091E+07          1.59647897E+05
       3600.0000          1.00000000E+30          3.73576745E+05          1.18221097E+06          6.17101927E+05          2.77086789E+06          1.04717958E+07          5.45611760E+06          3.54645452E+07          1.72086036E+05
       3700.0000          1.00000000E+30          3.98098394E+05          1.29208611E+06          6.74992294E+05          2.95476351E+06          1.14204656E+07          5.94506909E+06          3.78653530E+07          1.85597725E+05
       3800.0000          1.00000000E+30          4.23355216E+05          1.41513212E+06          7.38165567E+05          3.14482190E+06          1.24928129E+07          6.49541288E+06          4.03795445E+07          1.99992443E+05
       3900.0000          1.00000000E+30          4.50887752E+05          1.53581411E+06          8.02482861E+05          3.34151593E+06          1.35148995E+07          7.04810674E+06          4.30252306E+07          2.14892851E+05
       4000.0000          1.00000000E+30          4.78394915E+05          1.66709126E+06          8.73992773E+05          3.56570035E+06          1.46358536E+07          7.66085205E+06          4.57416326E+07          2.30653079E+05
       4100.0000          1.00000000E+30          5.06953416E+05          1.80955766E+06          9.45900828E+05          3.76201538E+06          1.58551745E+07          8.28218985E+06          4.85238685E+07          2.46754095E+05
       4200.0000          1.00000000E+30          5.37197129E+05          1.96414687E+06          1.02683897E+06          3.98656719E+06          1.71841494E+07          8.96079595E+06          5.13566897E+07          2.64228164E+05
       4300.0000          1.00000000E+30          5.67884991E+05          2.11950617E+06          1.11439251E+06          4.21608507E+06          1.85203871E+07          9.70016236E+06          5.46528253E+07          2.82274757E+05
       4400.0000          1.00000000E+30          5.97402677E+05          2.29357425E+06          1.19748250E+06          4.45121205E+06          1.99698053E+07          1.04404506E+07          5.77299402E+07          3.00044798E+05
       4493.9990          1.00000000E+30          6.28784875E+05          2.46250492E+06          1.28692992E+06          4.68732426E+06          2.14058596E+07          1.11905817E+07          6.05072050E+07          3.18527331E+05
       4494.0010          4.17243786E+04          6.28785580E+05          2.46250900E+06          1.28693198E+06          4.68732966E+06          2.14058935E+07          1.11905994E+07          6.05072725E+07          3.68918638E+04
       4500.0000          4.18517192E+04          6.30907017E+05          2.47480786E+06          1.29314495E+06          4.70358163E+06          2.14441174E+07          1.12438398E+07          6.07104325E+07          3.70083529E+04
       4600.0000          4.40950219E+04          6.64681140E+05          2.65403609E+06          1.39360434E+06          4.96510362E+06          2.30426924E+07          1.20957872E+07          6.42968140E+07          3.90317689E+04
       4700.0000          4.65924326E+04          6.99878763E+05          2.85448106E+06          1.49844284E+06          5.22564639E+06          2.47216989E+07          1.29469684E+07          6.77057411E+07          4.12659746E+04
       4800.0000          4.89274322E+04          7.36503326E+05          3.06410389E+06          1.60419546E+06          5.49614186E+06          2.65221123E+07          1.38760830E+07          7.11599696E+07          4.33807601E+04
       4900.0000          5.15555976E+04          7.73679033E+05          3.28983305E+06          1.72300362E+06          5.78014327E+06          2.84192121E+07          1.48698044E+07          7.49152255E+07          4.57410454E+04
       5000.0000          5.42287711E+04          8.11769884E+05          3.50899745E+06          1.84474525E+06          6.06725583E+06          3.03260944E+07          1.59168049E+07          7.85830857E+07          4.81401533E+04
       5100.0000          5.69226085E+04          8.52274720E+05          3.75754352E+06          1.97314634E+06          6.35974487E+06          3.23713984E+07          1.69768159E+07          8.28071860E+07          5.05737864E+04
       5200.0000          5.96754948E+04          8.97033972E+05          4.01193541E+06          2.11091982E+06          6.67297187E+06          3.45301082E+07          1.82065481E+07          8.67818672E+07          5.30776195E+04
       5300.0000          6.26798431E+04          9.37983382E+05          4.26737224E+06          2.25314171E+06          6.99569045E+06          3.68216719E+07          1.92974918E+07          9.08955481E+07          5.57684202E+04
       5400.0000          6.57944512E+04          9.80842589E+05          4.54510255E+06          2.39929257E+06          7.35943384E+06          3.91916655E+07          2.05570480E+07          9.50236405E+07          5.85625722E+04
       5500.0000          6.89525955E+04          1.02592086E+06          4.83503449E+06          2.54545164E+06          7.68446883E+06          4.16376469E+07          2.18594886E+07          9.98422010E+07          6.13984934E+04
       5600.0000          7.24963095E+04          1.07649492E+06          5.16489586E+06          2.70996889E+06          8.02148724E+06          4.42522219E+07          2.32080654E+07          1.04046382E+08          6.45772421E+04
       5700.0000          7.57762452E+04          1.12243534E+06          5.48868018E+06          2.88393018E+06          8.37872455E+06          4.69676289E+07          2.46497848E+07          1.08744528E+08          6.75355553E+04
       5800.0000          7.91773076E+04          1.16900090E+06          5.79904566E+06          3.06090685E+06          8.73732330E+06          4.96624101E+07          2.61541272E+07          1.13592063E+08          7.05911526E+04
       5900.0000          8.31576502E+04          1.22005771E+06          6.15152266E+06          3.24609301E+06          9.10290994E+06          5.28520767E+07          2.77372766E+07          1.18597782E+08          7.41351980E+04
       6000.0000          8.66646027E+04          1.27734556E+06          6.52184883E+06          3.43423147E+06          9.52027258E+06          5.58699242E+07          2.93251141E+07          1.24141059E+08          7.73322232E+04
       6100.0000          9.03745462E+04          1.32751177E+06          6.89821490E+06          3.62888785E+06          9.92082751E+06          5.88081452E+07          3.09927198E+07          1.29168548E+08          8.06666747E+04
       6200.0000          9.42434071E+04          1.38043289E+06          7.29281106E+06          3.85772051E+06          1.03291934E+07          6.20887421E+07          3.27608689E+07          1.34396376E+08          8.41576726E+04
       6300.0000          9.82492052E+04          1.43636801E+06          7.70946127E+06          4.05901174E+06          1.07522630E+07          6.58107982E+07          3.45647621E+07          1.39895081E+08          8.77596823E+04
       6400.0000          1.02740389E+05          1.49829808E+06          8.13654493E+06          4.28861883E+06          1.11686135E+07          6.93025763E+07          3.64236754E+07          1.45421287E+08          9.17846379E+04
       6500.0000          1.06710678E+05          1.55470589E+06          8.57584838E+06          4.52880330E+06          1.16534665E+07          7.30363988E+07          3.85767016E+07          1.51655793E+08          9.53854723E+04
       6600.0000          1.10890436E+05          1.62208487E+06          9.03938061E+06          4.77212789E+06          1.20862800E+07          7.68904719E+07          4.06278487E+07          1.57295874E+08          9.91936249E+04
       6700.0000          1.15301009E+05          1.67873978E+06          9.52106582E+06          5.02744190E+06          1.25467959E+07          8.09313850E+07          4.27448136E+07          1.63389755E+08          1.03155025E+05
       6800.0000          1.20176666E+05          1.74237678E+06          1.00240269E+07          5.29527379E+06          1.30083600E+07          8.51603649E+07          4.48348004E+07          1.69631556E+08          1.07521853E+05
       6900.0000          1.24636688E+05          1.80760356E+06          1.05482211E+07          5.56921120E+06          1.35392382E+07          8.93745369E+07          4.73038765E+07          1.76063592E+08          1.11572679E+05
       7000.0000          1.29205638E+05          1.88125764E+06          1.11364831E+07          5.85206708E+06          1.40065357E+07          9.37987961E+07          4.96161788E+07          1.83068398E+08          1.15747333E+05
       7100.0000          1.34431488E+05          1.94489695E+06          1.16764275E+07          6.17019199E+06          1.45157749E+07          9.84573815E+07          5.20403252E+07          1.89464383E+08          1.20421677E+05
       7200.0000          1.39648175E+05          2.01263719E+06          1.22419581E+07          6.47630192E+06          1.50371631E+07          1.03195096E+08          5.46053567E+07          1.96985279E+08          1.25103357E+05
       7300.0000          1.44642803E+05          2.08959280E+06          1.28434463E+07          6.79223646E+06          1.55750235E+07          1.08562314E+08          5.72098319E+07          2.03627485E+08          1.29650571E+05
       7400.0000          1.50479900E+05          2.16128018E+06          1.34533433E+07          7.12328735E+06          1.61584137E+07          1.13513787E+08          6.01999317E+07          2.10715518E+08          1.34864241E+05
       7500.0000          1.55616066E+05          2.23317516E+06          1.40814819E+07          7.46853668E+06          1.66911594E+07          1.18800953E+08          6.29113379E+07          2.18730727E+08          1.39517269E+05
       7600.0000          1.61766040E+05          2.31559875E+06          1.47955026E+07          7.86081897E+06          1.73123664E+07          1.24284134E+08          6.58333288E+07          2.25833869E+08          1.45056859E+05
       7700.0000          1.67180198E+05          2.38857986E+06          1.54723991E+07          8.21046802E+06          1.78678779E+07          1.30002599E+08          6.88551272E+07          2.33077955E+08          1.49944650E+05
       7800.0000          1.72905641E+05          2.47507199E+06          1.61748700E+07          8.57773900E+06          1.84596559E+07          1.35934017E+08          7.20066912E+07          2.41515932E+08          1.55147197E+05
       7900.0000          1.78856478E+05          2.55558624E+06          1.69099590E+07          8.96932895E+06          1.91143336E+07          1.42435212E+08          7.52820229E+07          2.49404085E+08          1.60523100E+05
       8000.0000          1.85387359E+05          2.63817296E+06          1.76740517E+07          9.36571310E+06          1.97066522E+07          1.48469974E+08          7.89598036E+07          2.57478929E+08          1.66374348E+05
       8100.0000          1.92413261E+05          2.72372413E+06          1.85218636E+07          9.82161250E+06          2.04040188E+07          1.55657505E+08          8.22876983E+07          2.65847025E+08          1.72668441E+05
       8200.0000          1.98120465E+05          2.81700745E+06          1.92945074E+07          1.02316929E+07          2.09997273E+07          1.62016972E+08          8.57635753E+07          2.74948464E+08          1.77901964E+05
       8300.0000          2.04278879E+05          2.91690698E+06          2.01129328E+07          1.06692343E+07          2.16565032E+07          1.68864284E+08          8.94507007E+07          2.84688728E+08          1.83542357E+05
       8400.0000          2.11462131E+05          2.99921059E+06          2.09762498E+07          1.11745291E+07          2.23881057E+07          1.75768526E+08          9.31801130E+07          2.92743353E+08          1.89967219E+05
       8500.0000          2.18031580E+05          3.08738093E+06          2.19232245E+07          1.16320289E+07          2.30612681E+07          1.83846980E+08          9.74524926E+07          3.01387815E+08          1.95911124E+05
       8600.0000          2.25684076E+05          3.18945812E+06          2.28102194E+07          1.21160573E+07          2.37626633E+07          1.90922859E+08          1.01300625E+08          3.11325078E+08          2.02786900E+05
       8700.0000          2.32193475E+05          3.28309556E+06          2.38555333E+07          1.26214443E+07          2.45369004E+07          1.98549948E+08          1.05390286E+08          3.20493022E+08          2.08729343E+05
       8800.0000          2.40270096E+05          3.37717659E+06          2.47631720E+07          1.31457105E+07          2.53632892E+07          2.07396391E+08          1.10123864E+08          3.31035222E+08          2.15941149E+05
       8900.0000          2.46782911E+05          3.48423238E+06          2.57278512E+07          1.37258156E+07          2.60287085E+07          2.15328899E+08          1.14366078E+08          3.40121477E+08          2.21944907E+05
       9000.0000          2.55147052E+05          3.58001120E+06          2.68570726E+07          1.42547984E+07          2.67501164E+07          2.23710709E+08          1.18850644E+08          3.51204194E+08          2.29403180E+05
       9100.0000          2.62498932E+05          3.69087249E+06          2.78639389E+07          1.48123831E+07          2.75836242E+07          2.32452422E+08          1.23529511E+08          3.60305680E+08          2.36110575E+05
       9200.0000          2.70081287E+05          3.79549848E+06          2.90709447E+07          1.53993543E+07          2.83505034E+07          2.42272117E+08          1.28789697E+08          3.70554909E+08          2.42998073E+05
       9300.0000          2.78750040E+05          3.91327189E+06          3.01429291E+07          1.60421826E+07          2.92285634E+07          2.50938292E+08          1.33428896E+08          3.81985462E+08          2.50827374E+05
       9400.0000          2.86686640E+05          4.02012766E+06          3.12800668E+07          1.66441244E+07          2.99882453E+07          2.61528433E+08          1.39105740E+08          3.92488125E+08          2.58008947E+05
       9500.0000          2.95782071E+05          4.13177249E+06          3.24673677E+07          1.72627341E+07          3.09053748E+07          2.70639703E+08          1.43985767E+08          4.04505357E+08          2.66163307E+05
       9600.0000          3.04051690E+05          4.25497611E+06          3.37879144E+07          1.79634416E+07          3.16713825E+07          2.80530921E+08          1.49286914E+08          4.17277696E+08          2.73715211E+05
       9700.0000          3.13665751E+05          4.38575308E+06          3.49653066E+07          1.86108277E+07          3.26128662E+07          2.91887502E+08          1.55379250E+08          4.26941352E+08          2.82380832E+05
       9800.0000          3.21567973E+05          4.49134649E+06          3.63799641E+07          1.93670401E+07          3.34643849E+07          3.01866410E+08          1.60728795E+08          4.40040658E+08          2.89584458E+05
       9900.0000          3.31492753E+05          4.62660296E+06          3.76265637E+07          2.00410733E+07          3.44548289E+07          3.12150568E+08          1.66243591E+08          4.50362667E+08          2.98531007E+05
      10000.0000          3.39921629E+05          4.73737196E+06          3.89740012E+07          2.08420452E+07          3.53217641E+07          3.24198068E+08          1.72710908E+08          4.62016620E+08          3.06191472E+05
      11000.0000          4.42765095E+05          6.10892114E+06          5.48851367E+07          2.94198560E+07          4.54692388E+07          4.54575966E+08          2.42809592E+08          5.96677538E+08          3.99292989E+05
      12000.0000          5.65339460E+05          7.73925864E+06          7.54735570E+07          4.03267622E+07          5.75779067E+07          6.20950601E+08          3.32637056E+08          7.55618472E+08          5.10356380E+05
      13000.0000          7.08988743E+05          9.59053139E+06          1.00451494E+08          5.39521465E+07          7.14391634E+07          8.29212095E+08          4.44889035E+08          9.35900187E+08          6.40311748E+05
      14000.0000          8.74935749E+05          1.17697346E+07          1.31620843E+08          7.09005465E+07          8.74294559E+07          1.07881223E+09          5.80850584E+08          1.14821418E+09          7.90786474E+05
      15000.0000          1.06747563E+06          1.42554684E+07          1.69301230E+08          9.17665331E+07          1.05905860E+08          1.38647374E+09          7.49218147E+08          1.39025111E+09          9.65288678E+05
      16000.0000          1.28388868E+06          1.70185234E+07          2.15712585E+08          1.16549920E+08          1.26794308E+08          1.75605024E+09          9.47893647E+08          1.65915253E+09          1.16147663E+06
      17000.0000          1.52747667E+06          2.01684785E+07          2.68610677E+08          1.46303786E+08          1.49816765E+08          2.18929398E+09          1.18883329E+09          1.96554022E+09          1.38255931E+06
      18000.0000          1.80611283E+06          2.36685008E+07          3.31584487E+08          1.80805304E+08          1.75720887E+08          2.70365052E+09          1.46846977E+09          2.30590625E+09          1.63492859E+06
      19000.0000          2.11298248E+06          2.75702800E+07          4.05561942E+08          2.20634643E+08          2.05132359E+08          3.30799752E+09          1.80089514E+09          2.68518724E+09          1.91336799E+06
      20000.0000          2.45205682E+06          3.18533434E+07          4.91355595E+08          2.67586803E+08          2.36996170E+08          3.98117203E+09          2.18094674E+09          3.10139072E+09          2.22104421E+06
      21000.0000          2.83651952E+06          3.66425683E+07          5.89473890E+08          3.22958053E+08          2.71680820E+08          4.77873337E+09          2.61698695E+09          3.56659203E+09          2.56950020E+06
      22000.0000          3.25697096E+06          4.18428040E+07          7.01104278E+08          3.85700321E+08          3.10888009E+08          5.67813615E+09          3.11891278E+09          4.07158951E+09          2.95063009E+06
      23000.0000          3.70221202E+06          4.75388655E+07          8.27891556E+08          4.55503915E+08          3.53416710E+08          6.70351917E+09          3.68441347E+09          4.62455013E+09          3.35554916E+06
      24000.0000          4.20318861E+06          5.37915478E+07          9.72205156E+08          5.34394774E+08          3.98376735E+08          7.85620161E+09          4.32689635E+09          5.23133093E+09          3.81003901E+06
      25000.0000          4.74936411E+06          6.05056807E+07          1.13299071E+09          6.23423874E+08          4.48621108E+08          9.14887100E+09          5.05336992E+09          5.88281005E+09          4.30524586E+06
      26000.0000          5.33284180E+06          6.78241668E+07          1.31684608E+09          7.24665886E+08          5.01842678E+08          1.06080665E+10          5.85161389E+09          6.59271647E+09          4.83535319E+06
