#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92037729E+04          3.19527826E+04          1.61253841E+04          1.00000000E+30          1.69693928E+04          5.62595556E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05960973E+04          3.34177717E+04          1.68815728E+04          1.00000000E+30          1.81065792E+04          5.91639527E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21940229E+04          3.50771327E+04          1.77607589E+04          1.00000000E+30          1.92802171E+04          6.23522341E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38204718E+04          3.67702048E+04          1.85213618E+04          1.00000000E+30          2.04806615E+04          6.54302210E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56389013E+04          3.83679167E+04          1.94047965E+04          1.00000000E+30          2.17538589E+04          6.87393500E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72430520E+04          4.02971836E+04          2.02543011E+04          1.00000000E+30          2.30879556E+04          7.21148890E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88584267E+04          4.18832583E+04          2.12614697E+04          1.00000000E+30          2.44035429E+04          7.55547910E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07593697E+04          4.37472654E+04          2.21103203E+04          1.00000000E+30          2.58870525E+04          7.91036195E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25247308E+04          4.56443611E+04          2.30835483E+04          1.00000000E+30          2.73438961E+04          8.27545403E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43143777E+04          4.75404696E+04          2.40775488E+04          1.00000000E+30          2.88497355E+04          8.64746166E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63353462E+04          4.94677962E+04          2.50716758E+04          1.00000000E+30          3.04161718E+04          9.03106509E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80711474E+04          5.16399090E+04          2.62076098E+04          1.00000000E+30          3.20294460E+04          9.43723414E+03
        517.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97399950E+04          5.33208370E+04          2.69789241E+04          1.00000000E+30          3.34305163E+04          9.75872920E+03
        518.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04679609E+04          5.97404243E+04          5.33212985E+04          2.69791544E+04          1.00000000E+30          3.34308885E+04          5.05047915E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09581485E+03          6.01725749E+04          5.37865879E+04          2.72112948E+04          1.00000000E+30          3.36875298E+04          4.44117783E+03
        524.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26225354E+03          6.12811472E+04          5.47894363E+04          2.78096911E+04          1.00000000E+30          3.45694864E+04          2.99335299E+03
        525.0010          1.00000000E+30          1.00000000E+30          2.23938974E+04          4.23533007E+03          6.12815989E+04          5.47898932E+04          2.78099358E+04          1.00000000E+30          3.45698580E+04          2.63006259E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.18034060E+04          2.95627916E+03          6.24318019E+04          5.59562839E+04          2.83316573E+04          1.00000000E+30          3.55073319E+04          1.92184867E+03
        537.9990          1.00000000E+30          1.00000000E+30          5.90648562E+03          2.60779177E+03          6.36047679E+04          5.76472653E+04          2.92301166E+04          1.00000000E+30          3.69006409E+04          1.54523281E+03
        538.0010          1.00000000E+30          1.00000000E+30          5.90604539E+03          2.62198479E+03          6.36052027E+04          5.76477375E+04          2.92303565E+04          3.24556563E+03          3.69010339E+04          1.04909729E+03
        540.0000          1.00000000E+30          1.00000000E+30          5.61403762E+03          2.61918746E+03          6.40427675E+04          5.81235991E+04          2.94720926E+04          3.21953193E+03          3.72832785E+04          1.03723870E+03
        550.0000          1.00000000E+30          1.00000000E+30          5.37358966E+03          2.71713743E+03          6.59966116E+04          6.03273574E+04          3.07439987E+04          3.25842993E+03          3.91089032E+04          1.05168969E+03
        560.0000          1.00000000E+30          1.00000000E+30          5.47353515E+03          2.83508202E+03          6.82397621E+04          6.28057119E+04          3.18854543E+04          3.36229366E+03          4.11114697E+04          1.08802149E+03
        570.0000          1.00000000E+30          1.00000000E+30          5.83428234E+03          2.95956116E+03          7.02414402E+04          6.52454165E+04          3.30480077E+04          3.44556597E+03          4.30212608E+04          1.13303741E+03
        580.0000          1.00000000E+30          1.00000000E+30          6.09228666E+03          3.08092088E+03          7.25801825E+04          6.77083895E+04          3.43985504E+04          3.52168996E+03          4.52057736E+04          1.17313889E+03
        590.0000          1.00000000E+30          1.00000000E+30          6.30453704E+03          3.19969100E+03          7.45168992E+04          7.04854226E+04          3.57027990E+04          3.62926008E+03          4.71539897E+04          1.21431789E+03
        600.0000          1.00000000E+30          1.00000000E+30          6.52442210E+03          3.33930060E+03          7.69249296E+04          7.29359240E+04          3.70250324E+04          3.75740312E+03          4.94662078E+04          1.26133567E+03
        610.0000          1.00000000E+30          1.00000000E+30          6.78917520E+03          3.46258733E+03          7.88677673E+04          7.54416343E+04          3.85217558E+04          3.90199813E+03          5.16087338E+04          1.30951023E+03
        620.0000          1.00000000E+30          1.00000000E+30          7.06673096E+03          3.59415572E+03          8.12908520E+04          7.83512115E+04          3.98340346E+04          4.05437172E+03          5.38529839E+04          1.36031707E+03
        630.0000          1.00000000E+30          1.00000000E+30          7.37315882E+03          3.72592200E+03          8.38675468E+04          8.11103253E+04          4.14367334E+04          4.23440522E+03          5.62359614E+04          1.41573768E+03
        632.9990          1.00000000E+30          1.00000000E+30          7.47030472E+03          3.76968916E+03          8.46724430E+04          8.20359569E+04          4.16382884E+04          4.27597202E+03          5.69331345E+04          1.43146917E+03
        633.0010          1.00000000E+30          1.63914730E+04          7.47037036E+03          3.76971869E+03          8.46729849E+04          8.20365812E+04          4.16385952E+04          4.27600671E+03          5.69336502E+04          1.31650896E+03
        640.0000          1.00000000E+30          1.66184093E+04          7.63423170E+03          3.87597595E+03          8.59705371E+04          8.42812688E+04          4.27403095E+04          4.40096505E+03          5.87369224E+04          1.35079512E+03
        650.0000          1.00000000E+30          1.69537733E+04          7.95738747E+03          4.00943091E+03          8.86346578E+04          8.70823873E+04          4.42250833E+04          4.58089867E+03          6.11569753E+04          1.40038047E+03
        660.0000          1.00000000E+30          1.73029516E+04          8.18822774E+03          4.16870460E+03          9.07815067E+04          9.04503209E+04          4.59156176E+04          4.75457478E+03          6.38602408E+04          1.45004008E+03
        670.0000          1.00000000E+30          1.76668156E+04          8.50662781E+03          4.30735565E+03          9.31603415E+04          9.31834667E+04          4.74378263E+04          4.95524362E+03          6.63400488E+04          1.50207461E+03
        680.0000          1.00000000E+30          1.79736992E+04          8.76921127E+03          4.47679291E+03          9.57891103E+04          9.67156630E+04          4.89631170E+04          5.13163077E+03          6.90452800E+04          1.55375483E+03
        690.0000          1.00000000E+30          1.83351251E+04          9.09919978E+03          4.61584855E+03          9.85705424E+04          9.94414048E+04          5.07368529E+04          5.30646618E+03          7.19685996E+04          1.60426143E+03
        700.0000          1.00000000E+30          1.87937063E+04          9.40465607E+03          4.79236624E+03          1.00813735E+05          1.03059133E+05          5.22838458E+04          5.50513831E+03          7.46608027E+04          1.66114059E+03
        710.0000          1.00000000E+30          1.92324231E+04          9.76262773E+03          4.95030407E+03          1.03659625E+05          1.06291927E+05          5.41204604E+04          5.71926551E+03          7.75588361E+04          1.71907515E+03
        720.0000          1.00000000E+30          1.96921120E+04          1.00699751E+04          5.11428627E+03          1.05901080E+05          1.09643121E+05          5.58440835E+04          5.89028643E+03          8.06498060E+04          1.77223843E+03
        730.0000          1.00000000E+30          1.99276368E+04          1.04006312E+04          5.30010074E+03          1.08755182E+05          1.13461893E+05          5.78124354E+04          6.07470644E+03          8.36180169E+04          1.82853064E+03
        740.0000          1.00000000E+30          2.03366451E+04          1.07769049E+04          5.47308865E+03          1.11767384E+05          1.16766504E+05          5.95822269E+04          6.27295196E+03          8.66873584E+04          1.88707517E+03
        750.0000          1.00000000E+30          2.06758288E+04          1.11057386E+04          5.64640339E+03          1.14171651E+05          1.20762155E+05          6.16595191E+04          6.48942640E+03          9.00524180E+04          1.94563080E+03
        760.0000          1.00000000E+30          2.10810054E+04          1.14422279E+04          5.84426030E+03          1.17254250E+05          1.24105532E+05          6.33973325E+04          6.68685259E+03          9.31617341E+04          2.00569390E+03
        770.0000          1.00000000E+30          2.15023795E+04          1.18330530E+04          6.01977870E+03          1.19728814E+05          1.28200697E+05          6.55656859E+04          6.91507557E+03          9.65915713E+04          2.06823780E+03
        780.0000          1.00000000E+30          2.18910844E+04          1.22083449E+04          6.22658993E+03          1.22815745E+05          1.31973120E+05          6.73157162E+04          7.11565975E+03          1.00074068E+05          2.13085091E+03
        790.0000          1.00000000E+30          2.23285500E+04          1.25920133E+04          6.42416792E+03          1.25501074E+05          1.36314459E+05          6.95320802E+04          7.35172958E+03          1.03563369E+05          2.19670366E+03
        800.0000          1.00000000E+30          2.27838566E+04          1.30123970E+04          6.62555838E+03          1.28663834E+05          1.40197797E+05          7.15098439E+04          7.58638725E+03          1.07293538E+05          2.26400300E+03
        810.0000          1.00000000E+30          2.31413435E+04          1.34618190E+04          6.84800463E+03          1.31283066E+05          1.44735045E+05          7.38418157E+04          7.84590524E+03          1.10777742E+05          2.33603555E+03
        820.0000          1.00000000E+30          2.35922834E+04          1.38354006E+04          7.04828420E+03          1.34494138E+05          1.48554608E+05          7.58887149E+04          8.06685014E+03          1.14729333E+05          2.40056917E+03
        830.0000          1.00000000E+30          2.40611468E+04          1.43065799E+04          7.28157030E+03          1.37866228E+05          1.53246357E+05          7.80873831E+04          8.33676703E+03          1.18371604E+05          2.47662522E+03
        840.0000          1.00000000E+30          2.43890360E+04          1.46795612E+04          7.53082775E+03          1.40362868E+05          1.58244127E+05          8.04768014E+04          8.62537208E+03          1.22295437E+05          2.55170315E+03
        850.0000          1.00000000E+30          2.48483822E+04          1.51189340E+04          7.72609135E+03          1.43425416E+05          1.61909465E+05          8.30170645E+04          8.83811427E+03          1.26424846E+05          2.61733329E+03
        860.0000          1.00000000E+30          2.53253633E+04          1.56069394E+04          7.95800466E+03          1.46762893E+05          1.66960671E+05          8.51645700E+04          9.13135120E+03          1.30281447E+05          2.69575614E+03
        870.0000          1.00000000E+30          2.58210147E+04          1.60582213E+04          8.21607654E+03          1.50259395E+05          1.71273514E+05          8.78197157E+04          9.38348269E+03          1.34642564E+05          2.77321594E+03
        880.0000          1.00000000E+30          2.61070863E+04          1.65752898E+04          8.45410977E+03          1.53033998E+05          1.76542585E+05          8.99601323E+04          9.69196176E+03          1.38702969E+05          2.85206589E+03
        890.0000          1.00000000E+30          2.65815323E+04          1.70226011E+04          8.72746947E+03          1.56542420E+05          1.81009226E+05          9.26859951E+04          9.94769715E+03          1.43155544E+05          2.93118276E+03
        900.0000          1.00000000E+30          2.70735417E+04          1.75658428E+04          8.96338644E+03          1.60215483E+05          1.86451602E+05          9.50418616E+04          1.02236396E+04          1.47542058E+05          3.01071584E+03
        910.0000          1.00000000E+30          2.75281961E+04          1.80134496E+04          9.25046824E+03          1.63040559E+05          1.90838790E+05          9.78928955E+04          1.05371099E+04          1.52261288E+05          3.09595457E+03
        920.0000          1.00000000E+30          2.80413823E+04          1.85354975E+04          9.48683629E+03          1.66683145E+05          1.96402000E+05          1.00309115E+05          1.08237647E+04          1.56657725E+05          3.17607364E+03
        930.0000          1.00000000E+30          2.85740658E+04          1.91075199E+04          9.75788476E+03          1.69811567E+05          2.02299299E+05          1.03216992E+05          1.11537412E+04          1.61258381E+05          3.26593495E+03
        940.0000          1.00000000E+30          2.89682891E+04          1.96346524E+04          1.00567152E+04          1.73506948E+05          2.06528063E+05          1.05817971E+05          1.14279898E+04          1.66255878E+05          3.35051252E+03
        950.0000          1.00000000E+30          2.94834864E+04          2.02397651E+04          1.03322466E+04          1.76579418E+05          2.12422358E+05          1.08848251E+05          1.17672298E+04          1.71416862E+05          3.44254545E+03
        960.0000          1.00000000E+30          3.00173410E+04          2.07454048E+04          1.06191447E+04          1.80298506E+05          2.18662984E+05          1.11412007E+05          1.20606423E+04          1.75985941E+05          3.52884350E+03
        970.0000          1.00000000E+30          3.04497377E+04          2.13714039E+04          1.09325512E+04          1.84177626E+05          2.23484864E+05          1.14542706E+05          1.24057706E+04          1.81376512E+05          3.62505362E+03
        980.0000          1.00000000E+30          3.09787356E+04          2.19052179E+04          1.12650196E+04          1.87169788E+05          2.29888647E+05          1.17139503E+05          1.27209745E+04          1.86054130E+05          3.71862754E+03
        990.0000          1.00000000E+30          3.15264389E+04          2.24871438E+04          1.15383750E+04          1.91004311E+05          2.34953945E+05          1.20318646E+05          1.30798627E+04          1.91243023E+05          3.81182061E+03
       1000.0000          1.00000000E+30          3.19316580E+04          2.31205759E+04          1.18827920E+04          1.94565861E+05          2.40648290E+05          1.23675166E+05          1.33921069E+04          1.96629993E+05          3.90837154E+03
       1100.0000          1.00000000E+30          3.73990878E+04          2.99154429E+04          1.53415282E+04          2.33878759E+05          3.07078232E+05          1.56688242E+05          1.72136578E+04          2.54994464E+05          4.96825031E+03
       1200.0000          1.00000000E+30          4.33044903E+04          3.78456584E+04          1.94895466E+04          2.76424804E+05          3.82818844E+05          1.96322751E+05          2.17207886E+04          3.24273511E+05          6.20073915E+03
       1300.0000          1.00000000E+30          4.99680241E+04          4.72551926E+04          2.43245822E+04          3.24606449E+05          4.70375443E+05          2.42164626E+05          2.69288067E+04          4.02770651E+05          7.61968836E+03
       1400.0000          1.00000000E+30          5.69321649E+04          5.81411740E+04          3.01157602E+04          3.74507146E+05          5.71057387E+05          2.94941647E+05          3.28770500E+04          4.94213338E+05          9.24034476E+03
       1500.0000          1.00000000E+30          6.46676457E+04          7.08103733E+04          3.65875387E+04          4.30555737E+05          6.87540485E+05          3.55045180E+05          3.96850752E+04          5.97143351E+05          1.10638769E+04
       1600.0000          1.00000000E+30          7.31437803E+04          8.55023855E+04          4.42508328E+04          4.91795208E+05          8.19034340E+05          4.23624974E+05          4.76049526E+04          7.14351759E+05          1.31601959E+04
       1700.0000          1.00000000E+30          8.17314679E+04          1.01432231E+05          5.24925470E+04          5.55200062E+05          9.64774805E+05          5.00218997E+05          5.62017251E+04          8.44495209E+05          1.53944944E+04
       1800.0000          1.00000000E+30          9.13279826E+04          1.20560467E+05          6.21185674E+04          6.22777507E+05          1.13223208E+06          5.85101178E+05          6.58794805E+04          9.90325839E+05          1.79438453E+04
       1900.0000          1.00000000E+30          1.01885859E+05          1.41213546E+05          7.29169833E+04          6.95704875E+05          1.31977117E+06          6.79667072E+05          7.68601288E+04          1.15432855E+06          2.07667229E+04
       2000.0000          1.00000000E+30          1.12385929E+05          1.63837872E+05          8.48786467E+04          7.79085543E+05          1.51997005E+06          7.84916447E+05          8.87094682E+04          1.32922450E+06          2.37961588E+04
       2100.0000          1.00000000E+30          1.24277418E+05          1.89820721E+05          9.83971435E+04          8.58178119E+05          1.74158985E+06          9.03887724E+05          1.02137045E+05          1.52280081E+06          2.71955139E+04
       2200.0000          1.00000000E+30          1.36301522E+05          2.17828437E+05          1.13408067E+05          9.49386652E+05          1.98556071E+06          1.03163687E+06          1.16123147E+05          1.73536117E+06          3.08078719E+04
       2300.0000          1.00000000E+30          1.49915625E+05          2.49257311E+05          1.29556147E+05          1.04255673E+06          2.26058047E+06          1.17509312E+06          1.31874294E+05          1.96711647E+06          3.47888081E+04
       2400.0000          1.00000000E+30          1.62748808E+05          2.85175713E+05          1.47606399E+05          1.13939722E+06          2.56163519E+06          1.32850296E+06          1.49256463E+05          2.21874342E+06          3.90668266E+04
       2500.0000          1.00000000E+30          1.77562931E+05          3.21478438E+05          1.67360271E+05          1.24831023E+06          2.87609654E+06          1.49767425E+06          1.68038261E+05          2.49267844E+06          4.36943632E+04
       2600.0000          1.00000000E+30          1.92690319E+05          3.62738594E+05          1.89054376E+05          1.35350759E+06          3.22978562E+06          1.68249146E+06          1.88275379E+05          2.78060406E+06          4.86623620E+04
       2700.0000          1.00000000E+30          2.09068201E+05          4.08717448E+05          2.12648128E+05          1.47657655E+06          3.61259796E+06          1.88303004E+06          2.09711412E+05          3.09061311E+06          5.40261973E+04
       2800.0000          1.00000000E+30          2.25621562E+05          4.57305691E+05          2.38735410E+05          1.59132832E+06          4.01924127E+06          2.10020608E+06          2.33032599E+05          3.42072384E+06          5.97207711E+04
       2900.0000          1.00000000E+30          2.43625600E+05          5.08239024E+05          2.66111628E+05          1.72303995E+06          4.47173311E+06          2.33355421E+06          2.58344343E+05          3.78010606E+06          6.57984273E+04
       3000.0000          1.00000000E+30          2.61707866E+05          5.65609214E+05          2.96066425E+05          1.84893696E+06          4.94518686E+06          2.58035741E+06          2.84646358E+05          4.17218823E+06          7.22016191E+04
       3100.0000          1.00000000E+30          2.81145932E+05          6.26916898E+05          3.28017726E+05          1.99325149E+06          5.45701052E+06          2.85452935E+06          3.13108819E+05          4.56719093E+06          7.90601973E+04
       3200.0000          1.00000000E+30          3.01325251E+05          6.92915464E+05          3.62885145E+05          2.14165534E+06          6.01812718E+06          3.15509876E+06          3.44254663E+05          4.98913496E+06          8.64091704E+04
       3300.0000          1.00000000E+30          3.23642390E+05          7.65832071E+05          4.00034844E+05          2.28894426E+06          6.61717966E+06          3.46161070E+06          3.78323564E+05          5.45566088E+06          9.43502608E+04
       3400.0000          1.00000000E+30          3.44468407E+05          8.40499835E+05          4.39830809E+05          2.44840929E+06          7.23544635E+06          3.78459744E+06          4.11937678E+05          5.93352399E+06          1.02319114E+05
       3500.0000          1.00000000E+30          3.67899076E+05          9.21542258E+05          4.83934022E+05          2.61337314E+06          7.93185925E+06          4.14223045E+06          4.48680900E+05          6.46038120E+06          1.11069725E+05
       3600.0000          1.00000000E+30          3.92053792E+05          1.01288267E+06          5.28622559E+05          2.78534242E+06          8.62517913E+06          4.52719107E+06          4.88766961E+05          6.98279551E+06          1.20269155E+05
       3700.0000          1.00000000E+30          4.15969317E+05          1.10192538E+06          5.77129598E+05          2.96519305E+06          9.39327738E+06          4.92505072E+06          5.28935754E+05          7.56539769E+06          1.29638508E+05
       3800.0000          1.00000000E+30          4.44191238E+05          1.19886774E+06          6.31363551E+05          3.15324656E+06          1.02138853E+07          5.35935236E+06          5.73937886E+05          8.18098767E+06          1.40144564E+05
       3900.0000          1.00000000E+30          4.68845886E+05          1.30535754E+06          6.84542115E+05          3.34382498E+06          1.10940778E+07          5.82071002E+06          6.17494726E+05          8.78789728E+06          1.50284677E+05
       4000.0000          1.00000000E+30          4.97048802E+05          1.41398694E+06          7.42315609E+05          3.56415403E+06          1.19845091E+07          6.29844857E+06          6.66578841E+05          9.46381741E+06          1.61423734E+05
       4100.0000          1.00000000E+30          5.25841247E+05          1.53487350E+06          8.04935182E+05          3.76210058E+06          1.29555397E+07          6.83253050E+06          7.18630713E+05          1.01483866E+07          1.73160234E+05
       4200.0000          1.00000000E+30          5.55317573E+05          1.66563055E+06          8.72623850E+05          3.97173287E+06          1.40146315E+07          7.34715467E+06          7.71236735E+05          1.08758114E+07          1.85359559E+05
       4300.0000          1.00000000E+30          5.87190944E+05          1.78896058E+06          9.40669979E+05          4.19431252E+06          1.50785924E+07          7.93211111E+06          8.27542337E+05          1.16244031E+07          1.98007652E+05
       4400.0000          1.00000000E+30          6.18890440E+05          1.93154296E+06          1.01624112E+06          4.42612987E+06          1.62300101E+07          8.54755171E+06          8.87101389E+05          1.24261401E+07          2.11424789E+05
       4500.0000          1.00000000E+30          6.51909163E+05          2.08114222E+06          1.09461254E+06          4.66778599E+06          1.73999738E+07          9.15419442E+06          9.50511753E+05          1.32581527E+07          2.25404837E+05
       4600.0000          1.00000000E+30          6.86410601E+05          2.23700655E+06          1.17399648E+06          4.91340062E+06          1.86656977E+07          9.83924712E+06          1.01619929E+06          1.41306121E+07          2.39852354E+05
       4700.0000          1.00000000E+30          7.21309378E+05          2.39224430E+06          1.26030740E+06          5.16443082E+06          1.99929051E+07          1.05701473E+07          1.08394794E+06          1.50435988E+07          2.54768933E+05
       4800.0000          1.00000000E+30          7.57023477E+05          2.56684390E+06          1.35087606E+06          5.43267676E+06          2.14217132E+07          1.13182122E+07          1.15515971E+06          1.59960529E+07          2.70408431E+05
       4900.0000          1.00000000E+30          7.95193716E+05          2.75245905E+06          1.44784561E+06          5.70958478E+06          2.28623415E+07          1.20557251E+07          1.22903901E+06          1.69540169E+07          2.86861135E+05
       5000.0000          1.00000000E+30          8.34638153E+05          2.94173218E+06          1.55004273E+06          5.98569265E+06          2.45315966E+07          1.28731217E+07          1.30693906E+06          1.80466006E+07          3.04018638E+05
       5100.0000          1.00000000E+30          8.78506535E+05          3.14086046E+06          1.65351918E+06          6.27335206E+06          2.60143541E+07          1.37238294E+07          1.38424779E+06          1.90423225E+07          3.21844599E+05
       5200.0000          1.00000000E+30          9.18760311E+05          3.35440522E+06          1.77360641E+06          6.57238028E+06          2.77229729E+07          1.46373916E+07          1.47553904E+06          2.01497156E+07          3.40802625E+05
       5300.0000          1.00000000E+30          9.60322948E+05          3.57418863E+06          1.88012164E+06          6.90285052E+06          2.94881446E+07          1.55954370E+07          1.56174707E+06          2.12889348E+07          3.59303442E+05
       5400.0000          1.00000000E+30          1.00420543E+06          3.79950799E+06          2.00314239E+06          7.21203868E+06          3.13171445E+07          1.66084240E+07          1.64594818E+06          2.24664818E+07          3.78632707E+05
       5469.9990          1.00000000E+30          1.03368571E+06          3.96039331E+06          2.08933927E+06          7.41907925E+06          3.27827400E+07          1.72837610E+07          1.71584294E+06          2.33919427E+07          3.92582489E+05
       5470.0010          7.09034320E+04          1.03368667E+06          3.96039861E+06          2.08934195E+06          7.41908615E+06          3.27827838E+07          1.72837835E+07          1.71584502E+06          2.33919703E+07          6.00567338E+04
       5500.0000          7.17861975E+04          1.04829056E+06          4.04154883E+06          2.13036818E+06          7.52408708E+06          3.32666200E+07          1.76281506E+07          1.74765025E+06          2.36907169E+07          6.08453028E+04
       5600.0000          7.48944847E+04          1.09298445E+06          4.27515888E+06          2.26211770E+06          7.86157981E+06          3.53011527E+07          1.86387782E+07          1.84526381E+06          2.50799253E+07          6.35566376E+04
       5700.0000          7.82841273E+04          1.14110482E+06          4.53892715E+06          2.40185315E+06          8.20664162E+06          3.74369248E+07          1.98355079E+07          1.93971711E+06          2.63717201E+07          6.64919078E+04
       5800.0000          8.15627850E+04          1.19040352E+06          4.81638036E+06          2.54746939E+06          8.59904301E+06          3.96842340E+07          2.10009996E+07          2.05336771E+06          2.76708630E+07          6.93819636E+04
       5900.0000          8.53794072E+04          1.24543694E+06          5.09859714E+06          2.70033514E+06          8.93840764E+06          4.19460244E+07          2.21921591E+07          2.16126964E+06          2.90948646E+07          7.26762504E+04
       6000.0000          8.90041330E+04          1.29452227E+06          5.39415179E+06          2.86090663E+06          9.29518015E+06          4.43089957E+07          2.34723756E+07          2.27245378E+06          3.06498139E+07          7.58249058E+04
       6100.0000          9.26462535E+04          1.34575154E+06          5.69460161E+06          3.02232069E+06          9.67358658E+06          4.68180991E+07          2.47977930E+07          2.38935370E+06          3.21237288E+07          7.90013417E+04
       6200.0000          9.69438427E+04          1.39971942E+06          6.04552697E+06          3.19205294E+06          1.00985933E+07          4.93791886E+07          2.61162925E+07          2.51130014E+06          3.36873075E+07          8.26868665E+04
       6300.0000          1.00550939E+05          1.46014633E+06          6.35976912E+06          3.37131888E+06          1.04794096E+07          5.19997261E+07          2.76516180E+07          2.63813256E+06          3.52889689E+07          8.58948400E+04
       6400.0000          1.04287691E+05          1.51472107E+06          6.70486183E+06          3.55431848E+06          1.08680697E+07          5.47876105E+07          2.91083590E+07          2.78099626E+06          3.69735218E+07          8.91997850E+04
       6500.0000          1.08767802E+05          1.57003261E+06          7.06521955E+06          3.74338493E+06          1.13225668E+07          5.76728497E+07          3.06292018E+07          2.90996088E+06          3.86134672E+07          9.30461497E+04
       6600.0000          1.13082664E+05          1.63020295E+06          7.44221945E+06          3.95862068E+06          1.17520059E+07          6.06878227E+07          3.22436425E+07          3.04499227E+06          4.04450800E+07          9.68128509E+04
       6700.0000          1.17515522E+05          1.69184327E+06          7.83614669E+06          4.16666658E+06          1.21909449E+07          6.38345619E+07          3.38849633E+07          3.18845872E+06          4.23489953E+07          1.00678078E+05
       6800.0000          1.22519135E+05          1.75927352E+06          8.23096349E+06          4.38195934E+06          1.26448885E+07          6.69869839E+07          3.55662650E+07          3.33342535E+06          4.41493286E+07          1.04988222E+05
       6900.0000          1.26967650E+05          1.82020244E+06          8.64623382E+06          4.59585832E+06          1.31565017E+07          7.02986700E+07          3.73479536E+07          3.50079759E+06          4.60092599E+07          1.08896304E+05
       7000.0000          1.31539157E+05          1.89236262E+06          9.08154624E+06          4.84405831E+06          1.36017419E+07          7.37661364E+07          3.93748241E+07          3.65021200E+06          4.79635854E+07          1.12936032E+05
       7100.0000          1.36838612E+05          1.95574342E+06          9.56450233E+06          5.07909983E+06          1.40687356E+07          7.76050307E+07          4.12635965E+07          3.81415592E+06          5.01520322E+07          1.17495665E+05
       7200.0000          1.41790128E+05          2.02359582E+06          1.00210215E+07          5.32492042E+06          1.46094910E+07          8.12355026E+07          4.31248375E+07          3.98403643E+06          5.21891462E+07          1.21824295E+05
       7300.0000          1.46924541E+05          2.10000166E+06          1.04866023E+07          5.58449938E+06          1.50701684E+07          8.49355207E+07          4.53236958E+07          4.15063584E+06          5.43782768E+07          1.26320971E+05
       7400.0000          1.52711920E+05          2.16776739E+06          1.09812017E+07          5.84819256E+06          1.56379578E+07          8.88721244E+07          4.73758394E+07          4.34719061E+06          5.65601443E+07          1.31308384E+05
       7500.0000          1.57711211E+05          2.23730158E+06          1.15483050E+07          6.11959919E+06          1.61075919E+07          9.33701838E+07          4.95320201E+07          4.51903695E+06          5.87595736E+07          1.35704385E+05
       7600.0000          1.63857258E+05          2.31719016E+06          1.20692613E+07          6.42568656E+06          1.66903132E+07          9.75059761E+07          5.18034854E+07          4.70246868E+06          6.12288936E+07          1.41016448E+05
       7700.0000          1.69075533E+05          2.39345717E+06          1.26173002E+07          6.71754296E+06          1.72301243E+07          1.01851953E+08          5.43378696E+07          4.89451431E+06          6.35791031E+07          1.45629503E+05
       7800.0000          1.74741471E+05          2.47150970E+06          1.31899304E+07          7.01941757E+06          1.77908660E+07          1.06388409E+08          5.66895007E+07          5.10789565E+06          6.58827525E+07          1.50606260E+05
       7900.0000          1.81166528E+05          2.55816785E+06          1.37566376E+07          7.33513073E+06          1.84107464E+07          1.10877266E+08          5.90876194E+07          5.31055709E+06          6.85895900E+07          1.56180370E+05
       8000.0000          1.86808927E+05          2.63417385E+06          1.44257598E+07          7.66313424E+06          1.89928225E+07          1.16162357E+08          6.19271239E+07          5.50979019E+06          7.09957681E+07          1.61147556E+05
       8100.0000          1.93635874E+05          2.72506768E+06          1.50238164E+07          8.02669113E+06          1.96593948E+07          1.20892614E+08          6.45301219E+07          5.74436833E+06          7.37777182E+07          1.67092377E+05
       8200.0000          1.99302711E+05          2.80489617E+06          1.56660447E+07          8.35821383E+06          2.02200920E+07          1.25965037E+08          6.72076778E+07          5.95408832E+06          7.64631372E+07          1.72093595E+05
       8300.0000          2.05553919E+05          2.89082376E+06          1.63140049E+07          8.70914756E+06          2.08197937E+07          1.31080500E+08          7.00191101E+07          6.17887832E+06          7.95199315E+07          1.77578774E+05
