#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        580.0000          1.00000000E+30          2.23935385E+04          6.51479495E+03          3.11929949E+03          1.00819231E+02          5.14436320E+01          2.53541794E+01          1.00000000E+30          3.32103789E+02          1.57903505E+02          7.89517526E+01          1.00000000E+30          5.27195782E+02          2.54325033E+02          1.27162516E+02          1.00000000E+30          8.52269172E+02          4.04794910E+02          2.02397455E+02          7.97974845E+05          1.34276164E+01          5.31690330E+00
        590.0000          1.00000000E+30          2.08911678E+04          6.25504530E+03          2.99754430E+03          1.01991288E+02          5.20795571E+01          2.56682239E+01          1.00000000E+30          3.33804872E+02          1.59402983E+02          7.97014913E+01          1.00000000E+30          5.27678902E+02          2.56104502E+02          1.28052251E+02          1.00000000E+30          8.48139990E+02          4.06202309E+02          2.03101155E+02          5.73268042E+05          1.36017192E+01          5.37583501E+00
        600.0000          1.00000000E+30          1.95656919E+04          6.01846964E+03          2.88657216E+03          1.03072767E+02          5.27345974E+01          2.59915188E+01          1.00000000E+30          3.35558748E+02          1.60907749E+02          8.04538747E+01          1.00000000E+30          5.28332430E+02          2.57909193E+02          1.28954597E+02          1.00000000E+30          8.44529607E+02          4.07698138E+02          2.03849069E+02          4.36261402E+05          1.37781927E+01          5.43552538E+00
        610.0000          1.00000000E+30          1.83897870E+04          5.80240263E+03          2.78516470E+03          1.04239038E+02          5.33673546E+01          2.63039959E+01          1.00000000E+30          3.37361540E+02          1.62417321E+02          8.12086603E+01          1.00000000E+30          5.29143406E+02          2.59737217E+02          1.29868608E+02          1.00000000E+30          8.41395530E+02          4.09275834E+02          2.04637917E+02          3.45737690E+05          1.39514000E+01          5.49426125E+00
        620.0000          1.00000000E+30          1.73413182E+04          5.60460880E+03          2.69227956E+03          1.05316937E+02          5.39987420E+01          2.66157933E+01          1.00000000E+30          3.39209703E+02          1.63931254E+02          8.19656270E+01          1.00000000E+30          5.30100058E+02          2.61586855E+02          1.30793427E+02          1.00000000E+30          8.38699947E+02          4.10929438E+02          2.05464719E+02          2.82372103E+05          1.41241943E+01          5.55267219E+00
        630.0000          1.00000000E+30          1.64020562E+04          5.42312254E+03          2.60700966E+03          1.06477634E+02          5.46486738E+01          2.69365671E+01          1.00000000E+30          3.41100007E+02          1.65449143E+02          8.27245717E+01          1.00000000E+30          5.31191714E+02          2.63456529E+02          1.31728265E+02          1.00000000E+30          8.36408326E+02          4.12653504E+02          2.06326752E+02          2.36087516E+05          1.42993109E+01          5.61228248E+00
        640.0000          1.00000000E+30          1.55570117E+04          5.25624882E+03          2.52856941E+03          1.07552121E+02          5.52771141E+01          2.72469061E+01          1.00000000E+30          3.43029489E+02          1.66970616E+02          8.34853080E+01          1.00000000E+30          5.32408650E+02          2.65344802E+02          1.32672401E+02          1.00000000E+30          8.34489834E+02          4.14443085E+02          2.07221543E+02          2.01103194E+05          1.44712689E+01          5.67050853E+00
        650.0000          1.00000000E+30          1.47938109E+04          5.10250930E+03          2.45627468E+03          1.08707450E+02          5.59238011E+01          2.75660788E+01          1.00000000E+30          3.44995442E+02          1.68495330E+02          8.42476652E+01          1.00000000E+30          5.33742037E+02          2.67250340E+02          1.33625170E+02          1.00000000E+30          8.32916566E+02          4.16293636E+02          2.08146818E+02          1.73930377E+05          1.46455227E+01          5.72990614E+00
        660.0000          1.00000000E+30          1.41020404E+04          4.96060863E+03          2.38952404E+03          1.09778687E+02          5.65494301E+01          2.78750266E+01          1.00000000E+30          3.46995374E+02          1.70022972E+02          8.50114862E+01          1.00000000E+30          5.35183790E+02          2.69171925E+02          1.34585962E+02          1.00000000E+30          8.31663023E+02          4.18200989E+02          2.09100495E+02          1.52357353E+05          1.48166826E+01          5.78795161E+00
        670.0000          1.00000000E+30          1.34728894E+04          4.82941152E+03          2.32778867E+03          1.10928847E+02          5.71930045E+01          2.81926635E+01          1.00000000E+30          3.49026996E+02          1.71553251E+02          8.57766254E+01          1.00000000E+30          5.36726540E+02          2.71108434E+02          1.35554217E+02          1.00000000E+30          8.30706209E+02          4.20161355E+02          2.10080678E+02          1.34906985E+05          1.49874702E+01          5.84673991E+00
        680.0000          1.00000000E+30          1.28989876E+04          4.70791643E+03          2.27060269E+03          1.11996988E+02          5.78159490E+01          2.85002827E+01          1.00000000E+30          3.51088209E+02          1.73085901E+02          8.65429505E+01          1.00000000E+30          5.38363510E+02          2.73058830E+02          1.36529415E+02          1.00000000E+30          8.30025058E+02          4.22171212E+02          2.11085606E+02          1.20562561E+05          1.51605017E+01          5.90501024E+00
        690.0000          1.00000000E+30          1.23739533E+04          4.59523434E+03          2.21755251E+03          1.13142173E+02          5.84565349E+01          2.88164449E+01          1.00000000E+30          3.53177064E+02          1.74620674E+02          8.73103370E+01          1.00000000E+30          5.40088494E+02          2.75022155E+02          1.37511077E+02          1.00000000E+30          8.29600485E+02          4.24227348E+02          2.12113674E+02          1.08612856E+05          1.53331301E+01          5.96399687E+00
        700.0000          1.00000000E+30          1.18923613E+04          4.49058117E+03          2.16827175E+03          1.14284733E+02          5.90956387E+01          2.91318762E+01          1.00000000E+30          3.55291773E+02          1.76157345E+02          8.80786723E+01          1.00000000E+30          5.41895787E+02          2.76997524E+02          1.38498762E+02          1.00000000E+30          8.29414986E+02          4.26326779E+02          2.13163390E+02          9.85393565E+04          1.55027900E+01          6.02249158E+00
        710.0000          1.00000000E+30          1.14495349E+04          4.39325314E+03          2.12243355E+03          1.15347757E+02          5.97146275E+01          2.94375391E+01          1.00000000E+30          3.57430674E+02          1.77695702E+02          8.88478510E+01          1.00000000E+30          5.43780147E+02          2.78984117E+02          1.39492058E+02          1.00000000E+30          8.29452538E+02          4.28466780E+02          2.14233390E+02          8.99573980E+04          1.56746532E+01          6.08048279E+00
        720.0000          1.00000000E+30          1.10414149E+04          4.30262942E+03          2.07974584E+03          1.16485617E+02          6.03509142E+01          2.97515804E+01          1.00000000E+30          3.59592236E+02          1.79193784E+02          8.95968922E+01          1.00000000E+30          5.45736726E+02          2.80981175E+02          1.40490588E+02          1.00000000E+30          8.29698496E+02          4.30644809E+02          2.15322405E+02          8.25806098E+04          1.58436074E+01          6.13864421E+00
        730.0000          1.00000000E+30          1.06644564E+04          4.21814713E+03          2.03994688E+03          1.17620986E+02          6.09675026E+01          3.00560550E+01          1.00000000E+30          3.61775036E+02          1.80601895E+02          9.03009473E+01          1.00000000E+30          5.47761063E+02          2.82987991E+02          1.41493996E+02          1.00000000E+30          8.30139395E+02          4.32858514E+02          2.16429257E+02          7.61849598E+04          1.60147338E+01          6.19620019E+00
        740.0000          1.00000000E+30          1.03156102E+04          4.13930354E+03          2.00280128E+03          1.18679248E+02          6.16010789E+01          3.03687587E+01          1.00000000E+30          3.63977752E+02          1.82196930E+02          9.10984648E+01          1.00000000E+30          5.49849012E+02          2.85003912E+02          1.42501956E+02          1.00000000E+30          8.30762853E+02          4.35105720E+02          2.17552860E+02          7.06008301E+04          1.61855027E+01          6.25467653E+00
        750.0000          1.00000000E+30          9.99215480E+03          4.06564860E+03          1.96809806E+03          1.19810175E+02          6.22333037E+01          3.06807960E+01          1.00000000E+30          3.66199161E+02          1.83789038E+02          9.18945191E+01          1.00000000E+30          5.51996778E+02          2.87028329E+02          1.43514165E+02          1.00000000E+30          8.31557460E+02          4.37384421E+02          2.18692210E+02          6.56931623E+04          1.63534265E+01          6.31288085E+00
        760.0000          1.00000000E+30          9.69170682E+03          3.99677382E+03          1.93564593E+03          1.20938737E+02          6.28642005E+01          3.09921782E+01          1.00000000E+30          3.68438119E+02          1.85378259E+02          9.26891294E+01          1.00000000E+30          5.54200785E+02          2.89060674E+02          1.44530337E+02          1.00000000E+30          8.32512652E+02          4.39692730E+02          2.19846365E+02          6.13529515E+04          1.65234948E+01          6.37134988E+00
        770.0000          1.00000000E+30          9.41217150E+03          3.93231118E+03          1.90527262E+03          1.21992563E+02          6.34759957E+01          3.12942830E+01          1.00000000E+30          3.70693564E+02          1.86784238E+02          9.33921190E+01          1.00000000E+30          5.56457762E+02          2.91100417E+02          1.45550209E+02          1.00000000E+30          8.33618816E+02          4.42028914E+02          2.21014457E+02          5.74942558E+04          1.66932261E+01          6.42832565E+00
        780.0000          1.00000000E+30          9.15169255E+03          3.87192482E+03          1.87682136E+03          1.23116924E+02          6.41043760E+01          3.16044234E+01          1.00000000E+30          3.72964510E+02          1.88369108E+02          9.41845541E+01          1.00000000E+30          5.58764648E+02          2.93147069E+02          1.46573534E+02          1.00000000E+30          8.34866896E+02          4.44391345E+02          2.22195673E+02          5.40465302E+04          1.68601750E+01          6.48623195E+00
        790.0000          1.00000000E+30          8.90861542E+03          3.81531626E+03          1.85015057E+03          1.24239037E+02          6.47314962E+01          3.19139424E+01          1.00000000E+30          3.75250029E+02          1.89951204E+02          9.49756018E+01          1.00000000E+30          5.61118596E+02          2.95200169E+02          1.47600084E+02          1.00000000E+30          8.36248564E+02          4.46778512E+02          2.23389256E+02          5.09513925E+04          1.70292396E+01          6.54439880E+00
        800.0000          1.00000000E+30          8.68145463E+03          3.76220707E+03          1.82513129E+03          1.25358941E+02          6.53400114E+01          3.22144244E+01          1.00000000E+30          3.77549262E+02          1.91530562E+02          9.57652812E+01          1.00000000E+30          5.63516964E+02          2.97259286E+02          1.48629643E+02          1.00000000E+30          8.37756150E+02          4.49189007E+02          2.24594504E+02          4.81614534E+04          1.71979832E+01          6.60193459E+00
        810.0000          1.00000000E+30          8.46888960E+03          3.71234842E+03          1.80164537E+03          1.26476671E+02          6.59647471E+01          3.25227666E+01          1.00000000E+30          3.79861401E+02          1.93107224E+02          9.65536121E+01          1.00000000E+30          5.65957280E+02          2.99324017E+02          1.49662009E+02          1.00000000E+30          8.39382464E+02          4.51621506E+02          2.25810753E+02          4.56364414E+04          1.73640126E+01          6.65955336E+00
        820.0000          1.00000000E+30          8.26974032E+03          3.66551233E+03          1.77958606E+03          1.27522862E+02          6.65882850E+01          3.28305180E+01          1.00000000E+30          3.82185693E+02          1.94681228E+02          9.73406139E+01          1.00000000E+30          5.68437249E+02          3.01393991E+02          1.50696995E+02          1.00000000E+30          8.41120851E+02          4.54074778E+02          2.27037389E+02          4.33434566E+04          1.75321203E+01          6.71723495E+00
        830.0000          1.00000000E+30          8.08293842E+03          3.62148783E+03          1.75885518E+03          1.28636759E+02          6.72106447E+01          3.31376884E+01          1.00000000E+30          3.84521425E+02          1.96082537E+02          9.80412685E+01          1.00000000E+30          5.70954707E+02          3.03468850E+02          1.51734425E+02          1.00000000E+30          8.42965165E+02          4.56547674E+02          2.28273837E+02          4.12535559E+04          1.76999226E+01          6.77440642E+00
        840.0000          1.00000000E+30          7.90752773E+03          3.58008690E+03          1.73936283E+03          1.29748588E+02          6.78318451E+01          3.34442871E+01          1.00000000E+30          3.86867944E+02          1.97652594E+02          9.88262969E+01          1.00000000E+30          5.73507643E+02          3.05548267E+02          1.52774134E+02          1.00000000E+30          8.44909584E+02          4.59039108E+02          2.29519554E+02          3.93433898E+04          1.78674205E+01          6.83209604E+00
        850.0000          1.00000000E+30          7.74262685E+03          3.54113218E+03          1.72102658E+03          1.30858382E+02          6.84519048E+01          3.37503231E+01          1.00000000E+30          3.89224623E+02          1.99220103E+02          9.96100513E+01          1.00000000E+30          5.76094179E+02          3.07631933E+02          1.53815966E+02          1.00000000E+30          8.46948748E+02          4.61548075E+02          2.30774037E+02          3.75920985E+04          1.80346143E+01          6.88969218E+00
        860.0000          1.00000000E+30          7.58746351E+03          3.50446429E+03          1.70377093E+03          1.31966174E+02          6.90541289E+01          3.40476949E+01          1.00000000E+30          3.91590880E+02          2.00785101E+02          1.00392550E+02          1.00000000E+30          5.78712549E+02          3.09719556E+02          1.54859778E+02          1.00000000E+30          8.49077619E+02          4.64073618E+02          2.32036809E+02          3.59823903E+04          1.81991830E+01          6.94635089E+00
        870.0000          1.00000000E+30          7.44132033E+03          3.46993465E+03          1.68752652E+03          1.33071996E+02          6.96720368E+01          3.43526689E+01          1.00000000E+30          3.93966167E+02          2.02347625E+02          1.01173812E+02          1.00000000E+30          5.81361088E+02          3.11810863E+02          1.55905432E+02          1.00000000E+30          8.51291528E+02          4.66614849E+02          2.33307424E+02          3.44987501E+04          1.83657969E+01          7.00377012E+00
        880.0000          1.00000000E+30          7.30354666E+03          3.43740857E+03          1.67222925E+03          1.34175879E+02          7.02888574E+01          3.46571066E+01          1.00000000E+30          3.96349970E+02          2.03907713E+02          1.01953857E+02          1.00000000E+30          5.84038254E+02          3.13905599E+02          1.56952800E+02          1.00000000E+30          8.53586058E+02          4.69170930E+02          2.34585465E+02          3.31282792E+04          1.85321250E+01          7.06110082E+00
        890.0000          1.00000000E+30          7.17355077E+03          3.40675944E+03          1.65782034E+03          1.35277854E+02          7.09046073E+01          3.49610162E+01          1.00000000E+30          3.98741802E+02          2.05465400E+02          1.02732700E+02          1.00000000E+30          5.86742579E+02          3.16003520E+02          1.58001760E+02          1.00000000E+30          8.55957115E+02          4.71741068E+02          2.35870534E+02          3.18594229E+04          1.86981694E+01          7.11834395E+00
        900.0000          1.00000000E+30          7.05079979E+03          3.37787216E+03          1.64424484E+03          1.36312696E+02          7.15193028E+01          3.52644057E+01          1.00000000E+30          4.01141208E+02          2.07020723E+02          1.03510362E+02          1.00000000E+30          5.89472685E+02          3.18104403E+02          1.59052202E+02          1.00000000E+30          8.58400818E+02          4.74324527E+02          2.37162264E+02          3.06821962E+04          1.88639323E+01          7.17531982E+00
        910.0000          1.00000000E+30          6.93479141E+03          3.35064035E+03          1.63145291E+03          1.37411346E+02          7.21329597E+01          3.55672830E+01          1.00000000E+30          4.03547761E+02          2.08573717E+02          1.04286858E+02          1.00000000E+30          5.92227301E+02          3.20208032E+02          1.60104016E+02          1.00000000E+30          8.60913592E+02          4.76920602E+02          2.38460301E+02          2.95878439E+04          1.90294168E+01          7.23239218E+00
        920.0000          1.00000000E+30          6.82507856E+03          3.32496473E+03          1.61939755E+03          1.38508176E+02          7.27455937E+01          3.58696557E+01          1.00000000E+30          4.05961048E+02          2.10124416E+02          1.05062208E+02          1.00000000E+30          5.95005188E+02          3.22314204E+02          1.61157102E+02          1.00000000E+30          8.63492014E+02          4.79528635E+02          2.39764318E+02          2.85685727E+04          1.91946277E+01          7.28938046E+00
        930.0000          1.00000000E+30          6.72124529E+03          3.30075367E+03          1.60803640E+03          1.39603214E+02          7.33572197E+01          3.61715313E+01          1.00000000E+30          4.08380694E+02          2.11672856E+02          1.05836428E+02          1.00000000E+30          5.97805212E+02          3.24422733E+02          1.62211367E+02          1.00000000E+30          8.66132893E+02          4.82148009E+02          2.41074005E+02          2.76176279E+04          1.93595702E+01          7.34628614E+00
        940.0000          1.00000000E+30          6.62291176E+03          3.27792319E+03          1.59732871E+03          1.40696486E+02          7.39678527E+01          3.64729171E+01          1.00000000E+30          4.10806331E+02          2.13219069E+02          1.06609534E+02          1.00000000E+30          6.00626286E+02          3.26533438E+02          1.63266719E+02          1.00000000E+30          8.68833232E+02          4.84778133E+02          2.42389067E+02          2.67289426E+04          1.95220382E+01          7.40279258E+00
        950.0000          1.00000000E+30          6.52972646E+03          3.25639342E+03          1.58723746E+03          1.41788020E+02          7.45775072E+01          3.67738201E+01          1.00000000E+30          4.13237624E+02          2.14763089E+02          1.07381545E+02          1.00000000E+30          6.03467390E+02          3.28646149E+02          1.64323075E+02          1.00000000E+30          8.71590214E+02          4.87418453E+02          2.43709227E+02          2.58970904E+04          1.96864744E+01          7.45953968E+00
        960.0000          1.00000000E+30          6.44136647E+03          3.23609217E+03          1.57772808E+03          1.42877842E+02          7.51861972E+01          3.70742475E+01          1.00000000E+30          4.15674249E+02          2.16304949E+02          1.08152475E+02          1.00000000E+30          6.06327571E+02          3.30760711E+02          1.65380355E+02          1.00000000E+30          8.74401159E+02          4.90068447E+02          2.45034224E+02          2.51173374E+04          1.98506541E+01          7.51620771E+00
        970.0000          1.00000000E+30          6.35753336E+03          3.21695043E+03          1.56876899E+03          1.43965978E+02          7.57939366E+01          3.73742060E+01          1.00000000E+30          4.18115897E+02          2.17844682E+02          1.08922341E+02          1.00000000E+30          6.09205905E+02          3.32612075E+02          1.66306038E+02          1.00000000E+30          8.77263582E+02          4.92727620E+02          2.46363810E+02          2.43853503E+04          2.00145806E+01          7.57238613E+00
        980.0000          1.00000000E+30          6.27795260E+03          3.19890608E+03          1.56032970E+03          1.45052452E+02          7.64007389E+01          3.76737022E+01          1.00000000E+30          4.20562286E+02          2.19382318E+02          1.09691159E+02          1.00000000E+30          6.12101532E+02          3.34715779E+02          1.67357890E+02          1.00000000E+30          8.80175094E+02          4.95395495E+02          2.47697747E+02          2.36972617E+04          2.01782572E+01          7.62887626E+00
        990.0000          1.00000000E+30          6.20236876E+03          3.18189905E+03          1.55238205E+03          1.46137290E+02          7.70066173E+01          3.79727427E+01          1.00000000E+30          4.23013136E+02          2.20917888E+02          1.10458944E+02          1.00000000E+30          6.15013638E+02          3.36817868E+02          1.68408934E+02          1.00000000E+30          8.83133466E+02          4.98071642E+02          2.49035821E+02          2.30496502E+04          2.03416872E+01          7.68528563E+00
       1000.0000          1.00000000E+30          6.13054662E+03          3.16587354E+03          1.54490117E+03          1.47220515E+02          7.76115846E+01          3.82713337E+01          1.00000000E+30          4.25468195E+02          2.22451425E+02          1.11225712E+02          1.00000000E+30          6.17941460E+02          3.38918355E+02          1.69459178E+02          1.00000000E+30          8.86136589E+02          5.00755629E+02          2.50377814E+02          2.24393896E+04          2.05048741E+01          7.74161551E+00
       1100.0000          1.00000000E+30          5.57789004E+03          3.04981759E+03          1.49106776E+03          1.58026323E+02          8.36137906E+01          4.12338273E+01          1.00000000E+30          4.50201885E+02          2.37819535E+02          1.18909767E+02          1.00000000E+30          6.47939787E+02          3.60169080E+02          1.80084540E+02          1.00000000E+30          9.18237654E+02          5.27948497E+02          2.63974249E+02          1.78819739E+04          2.21260960E+01          8.30226790E+00
       1200.0000          1.00000000E+30          5.23450398E+03          2.99157468E+03          1.46471417E+03          1.68741803E+02          8.95652142E+01          4.41641998E+01          1.00000000E+30          4.74868479E+02          2.52994559E+02          1.26497279E+02          1.00000000E+30          6.78896768E+02          3.81533295E+02          1.90766647E+02          1.00000000E+30          9.53155382E+02          5.55591805E+02          2.77795903E+02          1.51109558E+04          2.37260107E+01          8.85702879E+00
       1300.0000          1.00000000E+30          5.01908302E+03          2.97037125E+03          1.45599626E+03          1.79323928E+02          9.54442215E+01          4.70725602E+01          1.00000000E+30          5.00165349E+02          2.68247546E+02          1.34123773E+02          1.00000000E+30          7.10462337E+02          4.02975405E+02          2.01487702E+02          1.00000000E+30          9.89952587E+02          5.83242237E+02          2.91621118E+02          1.33185874E+04          2.53088446E+01          9.40766489E+00
       1307.9990          1.00000000E+30          5.00586837E+03          2.96987289E+03          1.45586970E+03          1.80146230E+02          9.59067011E+01          4.73008505E+01          1.00000000E+30          5.01973358E+02          2.69405040E+02          1.34702520E+02          1.00000000E+30          7.13006228E+02          4.04550619E+02          2.02275310E+02          1.00000000E+30          9.92957685E+02          5.85207641E+02          2.92603820E+02          1.32040330E+04          2.54339803E+01          9.45044737E+00
       1308.0010          1.00000000E+30          5.00586514E+03          2.96987279E+03          1.45586968E+03          1.80146449E+02          9.59068201E+01          4.73009092E+01          1.77257285E+13          5.01973927E+02          2.69405361E+02          1.34702680E+02          1.00000000E+30          7.13006865E+02          4.04551087E+02          2.02275543E+02          1.00000000E+30          9.92958437E+02          5.85208292E+02          2.92604146E+02          1.32040048E+04          2.54340120E+01          9.45045867E+00
       1400.0000          1.00000000E+30          4.88644004E+03          2.97407663E+03          1.45915320E+03          1.89837729E+02          1.01258306E+02          4.99420534E+01          5.38163305E+06          5.25230529E+02          2.83205538E+02          1.41602769E+02          1.00000000E+30          7.42412559E+02          4.24190963E+02          2.12095482E+02          1.00000000E+30          1.02803338E+03          6.11246521E+02          3.05623260E+02          1.21090528E+04          2.68744043E+01          9.95196912E+00
       1500.0000          1.00000000E+30          4.80984240E+03          2.99519484E+03          1.47062037E+03          2.00240554E+02          1.07026360E+02          5.27887503E+01          1.71485902E+06          5.50086372E+02          2.98243955E+02          1.49121977E+02          1.00000000E+30          7.73811141E+02          4.45203186E+02          2.22601593E+02          1.00000000E+30          1.06700370E+03          6.39633628E+02          3.19816814E+02          1.12685207E+04          2.84261373E+01          1.04925343E+01
       1563.9990          1.00000000E+30          4.78226845E+03          3.01553423E+03          1.48121828E+03          2.06867811E+02          1.10695032E+02          5.45993099E+01          1.09506529E+06          5.66087955E+02          3.07770133E+02          1.53885067E+02          1.00000000E+30          7.95255010E+02          4.58678274E+02          2.29339137E+02          1.00000000E+30          1.09228315E+03          6.57585356E+02          3.28792678E+02          1.08646878E+04          2.94124695E+01          1.08364952E+01
       1564.0010          1.00000000E+30          4.78226781E+03          3.01553494E+03          1.48121864E+03          2.06868024E+02          1.10695147E+02          5.45993671E+01          1.09505232E+06          5.66088505E+02          3.07770444E+02          1.53885222E+02          3.02202902E+13          7.95255757E+02          4.58678727E+02          2.29339363E+02          1.00000000E+30          1.09228394E+03          6.57585986E+02          3.28792993E+02          1.08646765E+04          2.94125005E+01          1.08365062E+01
       1600.0000          1.00000000E+30          4.77263663E+03          3.02887545E+03          1.48808761E+03          2.10542811E+02          1.12752446E+02          5.56146639E+01          8.92573512E+05          5.75151488E+02          3.13020787E+02          1.56510393E+02          4.23512791E+07          8.06187260E+02          4.66288147E+02          2.33144074E+02          1.00000000E+30          1.10659447E+03          6.67234287E+02          3.33617144E+02          1.06730041E+04          2.99652623E+01          1.10284313E+01
       1700.0000          1.00000000E+30          4.76398810E+03          3.07185656E+03          1.50999958E+03          2.20798712E+02          1.18428035E+02          5.84156779E+01          5.66896390E+05          6.00005891E+02          3.27880119E+02          1.63940060E+02          5.52118252E+06          8.39136870E+02          4.87184250E+02          2.43592125E+02          1.00000000E+30          1.14661716E+03          6.95716974E+02          3.47858487E+02          1.02466126E+04          3.14910253E+01          1.15614870E+01
       1800.0000          1.00000000E+30          4.77658944E+03          3.12187225E+03          1.53527465E+03          2.31011750E+02          1.24057036E+02          6.11937228E+01          4.01846942E+05          6.25037183E+02          3.42502886E+02          1.71251443E+02          2.33995697E+06          8.71083255E+02          5.08146685E+02          2.54073343E+02          1.00000000E+30          1.18693676E+03          7.23452330E+02          3.61726165E+02          9.94081221E+03          3.30044653E+01          1.20897567E+01
       1843.9990          1.00000000E+30          4.78749635E+03          3.14567284E+03          1.54725333E+03          2.35443567E+02          1.26527328E+02          6.24128157E+01          3.53686197E+05          6.35693525E+02          3.48964749E+02          1.74482375E+02          1.79219047E+06          8.85550875E+02          5.17125046E+02          2.58562523E+02          1.00000000E+30          1.20407334E+03          7.35913596E+02          3.67956798E+02          9.83575716E+03          3.36676349E+01          1.23212035E+01
       1844.0010          1.00000000E+30          4.78749691E+03          3.14567394E+03          1.54725389E+03          2.35443775E+02          1.26527441E+02          6.24128716E+01          3.53684256E+05          6.35694058E+02          3.48965052E+02          1.74482526E+02          1.79217110E+06          8.85551598E+02          5.17125485E+02          2.58562743E+02          4.94256966E+13          1.20407429E+03          7.35914207E+02          3.67957103E+02          9.83575274E+03          3.36676652E+01          1.23212142E+01
       1900.0000          1.00000000E+30          4.80535390E+03          3.17730473E+03          1.56313990E+03          2.41141926E+02          1.29654351E+02          6.39560567E+01          3.05545273E+05          6.49864388E+02          3.57109745E+02          1.78554873E+02          1.34934461E+06          9.03568687E+02          5.28702739E+02          2.64351369E+02          3.85534633E+07          1.22649857E+03          7.51488735E+02          3.75744367E+02          9.72341316E+03          3.45079958E+01          1.26148443E+01
       2000.0000          1.00000000E+30          4.84664457E+03          3.23697115E+03          1.59302989E+03          2.51152670E+02          1.35210967E+02          6.66983305E+01          2.43960575E+05          6.74503092E+02          3.71603173E+02          1.85801586E+02          9.02010976E+05          9.35834286E+02          5.49336056E+02          2.74668028E+02          7.98806503E+06          1.26689216E+03          7.79319371E+02          3.89659686E+02          9.57237558E+03          3.60008859E+01          1.31363737E+01
       2100.0000          1.00000000E+30          4.89779956E+03          3.29998908E+03          1.62452234E+03          2.61176523E+02          1.40729546E+02          6.94218489E+01          2.01956160E+05          6.98967322E+02          3.85991149E+02          1.92995575E+02          6.58312222E+05          9.68562304E+02          5.70037636E+02          2.85018818E+02          3.69414580E+06          1.30835518E+03          8.07414773E+02          4.03707386E+02          9.47219294E+03          3.74837128E+01          1.36554730E+01
       2200.0000          1.00000000E+30          4.95683097E+03          3.36568820E+03          1.65729645E+03          2.71090861E+02          1.46212465E+02          7.21277798E+01          1.71910465E+05          7.23269684E+02          4.00280811E+02          2.00140405E+02          5.09396748E+05          1.00040982E+03          5.90375397E+02          2.95187698E+02          2.20851346E+06          1.34955806E+03          8.34862169E+02          4.17431085E+02          9.41168916E+03          3.89570947E+01          1.41700688E+01
       2300.0000          1.00000000E+30          5.02222686E+03          3.43355139E+03          1.69110460E+03          2.80982067E+02          1.51672483E+02          7.48223562E+01          1.49623473E+05          7.47737389E+02          4.14569350E+02          2.07284675E+02          4.11043213E+05          1.03270689E+03          6.10790479E+02          3.05395240E+02          1.50374402E+06          1.38934005E+03          8.62574563E+02          4.31287282E+02          9.38263843E+03          4.04232283E+01          1.46832300E+01
       2400.0000          1.00000000E+30          5.09281962E+03          3.50317417E+03          1.72575301E+03          2.90773340E+02          1.57100512E+02          7.75011510E+01          1.32613947E+05          7.72046644E+02          4.28767441E+02          2.14383720E+02          3.42326332E+05          1.06480098E+03          6.31073551E+02          3.15536775E+02          1.10846793E+06          1.43010378E+03          8.90108636E+02          4.45054318E+02          9.37886808E+03          4.18790806E+01          1.51930324E+01
       2500.0000          1.00000000E+30          5.16769426E+03          3.57423632E+03          1.76108823E+03          3.00546944E+02          1.62498187E+02          8.01649780E+01          1.19332190E+05          7.96206983E+02          4.42880254E+02          2.21440127E+02          2.92233958E+05          1.09670457E+03          6.51232416E+02          3.25616208E+02          8.62263614E+05          1.47065068E+03          9.17475251E+02          4.58737626E+02          9.39566876E+03          4.33288082E+01          1.57002171E+01
       2600.0000          1.00000000E+30          5.24612495E+03          3.64648145E+03          1.79698739E+03          3.10266203E+02          1.67867109E+02          8.28146327E+01          1.08766861E+05          8.20227121E+02          4.56912494E+02          2.28456247E+02          2.54487782E+05          1.12842913E+03          6.71274197E+02          3.35637099E+02          6.97393829E+05          1.51206590E+03          9.44684360E+02          4.72342180E+02          9.42939101E+03          4.47707951E+01          1.62046910E+01
       2700.0000          1.00000000E+30          5.32752927E+03          3.71970243E+03          1.83335118E+03          3.19971076E+02          1.73208707E+02          8.54508208E+01          1.00231955E+05          8.44405933E+02          4.70868457E+02          2.35434228E+02          2.25284720E+05          1.16055269E+03          6.91205412E+02          3.45602706E+02          5.80994848E+05          1.55218408E+03          9.71745079E+02          4.85872540E+02          9.47717008E+03          4.62053568E+01          1.67066747E+01
       2800.0000          1.00000000E+30          5.41143536E+03          3.79373031E+03          1.87009860E+03          3.29589079E+02          1.78524236E+02          8.80741539E+01          9.32482890E+04          8.68161746E+02          4.84835345E+02          2.42417673E+02          2.02200126E+05          1.19193423E+03          7.11219280E+02          3.55609640E+02          4.95428044E+05          1.59314336E+03          9.99048180E+02          4.99524090E+02          9.53672794E+03          4.76349671E+01          1.72071337E+01
