#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
        650.0000          1.00000000E+30          3.16037629E+02          1.54352372E+02          7.71761858E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98978032E+02          2.06943274E+02          9.94882801E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61873684E+02          2.36106016E+02          1.13782856E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31761477E+02          2.67375638E+02          1.29108513E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43116997E+02          3.26374852E+02          1.55473608E+02          1.59331218E+05          1.18581918E+01          6.10007192E+00
        660.0000          1.00000000E+30          3.17869693E+02          1.55751788E+02          7.78758941E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00679121E+02          2.08590775E+02          1.00296717E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63333574E+02          2.37845094E+02          1.14640638E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.32820626E+02          2.69178025E+02          1.30002268E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43272209E+02          3.28202798E+02          1.56389995E+02          1.39568965E+05          1.19915914E+01          6.15642780E+00
        670.0000          1.00000000E+30          3.19730787E+02          1.57153620E+02          7.85768100E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02434949E+02          2.10246167E+02          1.01108592E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64873527E+02          2.39596375E+02          1.15503839E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33993927E+02          2.70998299E+02          1.30904075E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43608949E+02          3.30062510E+02          1.57320247E+02          1.23583324E+05          1.21278221E+01          6.21363860E+00
        680.0000          1.00000000E+30          3.21618988E+02          1.58557624E+02          7.92788122E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04241896E+02          2.11908860E+02          1.01923643E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66488182E+02          2.41358996E+02          1.16372074E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35273681E+02          2.72835246E+02          1.31813384E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44114717E+02          3.31951887E+02          1.58263443E+02          1.10442925E+05          1.22606315E+01          6.27005268E+00
        690.0000          1.00000000E+30          3.23532512E+02          1.59963574E+02          7.99817868E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06096631E+02          2.13578313E+02          1.02741628E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68172656E+02          2.43132165E+02          1.17244985E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36652828E+02          2.74687741E+02          1.32729682E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44778017E+02          3.33868982E+02          1.59218731E+02          9.94962403E+04          1.23962254E+01          6.32728982E+00
        700.0000          1.00000000E+30          3.25469719E+02          1.61371261E+02          8.06856304E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07996082E+02          2.15254026E+02          1.03562322E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69922438E+02          2.44915155E+02          1.18122245E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38124868E+02          2.76554749E+02          1.33652502E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45588367E+02          3.35812007E+02          1.60185330E+02          9.02682783E+04          1.25284690E+01          6.38374256E+00
        710.0000          1.00000000E+30          3.27429088E+02          1.62780493E+02          8.13902467E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09937420E+02          2.16935531E+02          1.04385518E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71733363E+02          2.46707282E+02          1.19003547E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39683844E+02          2.78435308E+02          1.34581407E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46536127E+02          3.37779306E+02          1.61162508E+02          8.24066619E+04          1.26634503E+01          6.44098869E+00
        720.0000          1.00000000E+30          3.29409215E+02          1.64152832E+02          8.20764158E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11918024E+02          2.18622398E+02          1.05211024E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73601620E+02          2.48507922E+02          1.19888607E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41324262E+02          2.80328526E+02          1.35515992E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47612468E+02          3.39769340E+02          1.62149592E+02          7.56490577E+04          1.27951509E+01          6.49728341E+00
        730.0000          1.00000000E+30          3.31408797E+02          1.65442750E+02          8.27213748E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13935489E+02          2.20314227E+02          1.06038662E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75523662E+02          2.50316489E+02          1.20777163E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.43041054E+02          2.82233582E+02          1.36455883E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48809242E+02          3.41780695E+02          1.63145963E+02          6.97902381E+04          1.29295422E+01          6.55395018E+00
        740.0000          1.00000000E+30          3.33426624E+02          1.66903902E+02          8.34519512E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15987555E+02          2.22010646E+02          1.06868265E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77496216E+02          2.52132442E+02          1.21668971E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44829549E+02          2.84149705E+02          1.37400732E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50118940E+02          3.43812048E+02          1.64151038E+02          6.46748224E+04          1.30636404E+01          6.61140695E+00
        750.0000          1.00000000E+30          3.35461576E+02          1.68362375E+02          8.41811873E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18072158E+02          2.23711310E+02          1.07699681E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79516252E+02          2.53955276E+02          1.22563805E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46685411E+02          2.86076187E+02          1.38350215E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51534643E+02          3.45862180E+02          1.65164282E+02          6.01790885E+04          1.31945440E+01          6.66809117E+00
        760.0000          1.00000000E+30          3.37512602E+02          1.69818201E+02          8.49091005E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20187358E+02          2.25415897E+02          1.08532764E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81580962E+02          2.55784523E+02          1.23461452E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48604635E+02          2.88012358E+02          1.39304032E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53049964E+02          3.47929943E+02          1.66185193E+02          5.62031811E+04          1.33280833E+01          6.72549075E+00
        770.0000          1.00000000E+30          3.39578732E+02          1.71106167E+02          8.55530834E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22331358E+02          2.27124109E+02          1.09367383E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83687731E+02          2.57619749E+02          1.24361716E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50583504E+02          2.89957608E+02          1.40261901E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54658986E+02          3.50014285E+02          1.67213307E+02          5.26683720E+04          1.34613462E+01          6.78207856E+00
        780.0000          1.00000000E+30          3.41659063E+02          1.72558008E+02          8.62790041E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24502494E+02          2.28835665E+02          1.10203413E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85834133E+02          2.59460541E+02          1.25264414E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52618578E+02          2.91911354E+02          1.41223560E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56356189E+02          3.52114216E+02          1.68248188E+02          4.95100374E+04          1.35914962E+01          6.83869591E+00
        784.9990          1.00000000E+30          3.42704077E+02          1.73364232E+02          8.66821159E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25597533E+02          2.29692443E+02          1.10621837E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86921274E+02          2.60382721E+02          1.25716530E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53655969E+02          2.92891048E+02          1.41705638E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57236095E+02          3.53169527E+02          1.68767936E+02          4.80552622E+04          1.36592950E+01          6.86808750E+00
        785.0010          1.00000000E+30          3.42704495E+02          1.73364554E+02          8.66822771E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77499047E+12          4.25597973E+02          2.29692786E+02          1.10622004E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86921710E+02          2.60383090E+02          1.25716711E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53656387E+02          2.92891441E+02          1.41705831E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57236451E+02          3.53169950E+02          1.68768145E+02          4.80546991E+04          1.36593221E+01          6.86809926E+00
        790.0000          1.00000000E+30          3.43752742E+02          1.74007308E+02          8.70036538E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42977047E+07          4.26699212E+02          2.30550305E+02          1.11040738E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88017921E+02          2.61306520E+02          1.26169373E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54706630E+02          2.93873060E+02          1.42188766E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58136539E+02          3.54228813E+02          1.69289433E+02          4.66746957E+04          1.37242283E+01          6.89599851E+00
        799.9990          1.00000000E+30          3.45858774E+02          1.75453939E+02          8.77269697E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58091228E+06          4.28919833E+02          2.32267615E+02          1.11879165E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90236751E+02          2.63157149E+02          1.27076343E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56844489E+02          2.95842026E+02          1.43157191E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59995075E+02          3.56357005E+02          1.70336559E+02          4.41191766E+04          1.38566844E+01          6.95325274E+00
        800.0000          1.00000000E+30          3.45858985E+02          1.75454100E+02          8.77270500E+01          1.00000000E+30          1.00000000E+30          3.75537610E+12          6.58036091E+06          4.28920056E+02          2.32267787E+02          1.11879249E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90236975E+02          2.63157334E+02          1.27076434E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56844705E+02          2.95842223E+02          1.43157288E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59995264E+02          3.56357218E+02          1.70336664E+02          4.41189351E+04          1.38566979E+01          6.95325861E+00
        800.0010          1.00000000E+30          3.45859196E+02          1.75454261E+02          8.77271303E+01          1.00000000E+30          1.00000000E+30          3.75539387E+12          6.57980963E+06          4.28920279E+02          2.32267959E+02          1.11879333E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90237198E+02          2.63157519E+02          1.27076525E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56844922E+02          2.95842421E+02          1.43157385E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59995454E+02          3.56357432E+02          1.70336769E+02          4.41186936E+04          1.38567114E+01          6.95326449E+00
        810.0000          1.00000000E+30          3.47977050E+02          1.76898422E+02          8.84492109E+01          1.00000000E+30          1.00000000E+30          2.58900116E+07          3.03264876E+06          4.31163663E+02          2.33987883E+02          1.12718846E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92489341E+02          2.65012646E+02          1.27985448E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59029999E+02          2.97818375E+02          1.44128916E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61927992E+02          3.58498622E+02          1.71389524E+02          4.18058646E+04          1.39889083E+01          7.01047450E+00
        820.0000          1.00000000E+30          3.50106249E+02          1.78340309E+02          8.91701543E+01          1.00000000E+30          1.00000000E+30          9.09385566E+06          1.81455265E+06          4.33428774E+02          2.35710379E+02          1.13559432E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94773186E+02          2.66872147E+02          1.28896273E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61259931E+02          2.99801072E+02          1.45103448E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63930613E+02          3.60652275E+02          1.72447683E+02          3.97053456E+04          1.41181003E+01          7.06695341E+00
        830.0000          1.00000000E+30          3.52245928E+02          1.79623996E+02          8.98119982E+01          1.00000000E+30          1.00000000E+30          4.90702745E+06          1.23365434E+06          4.35714203E+02          2.37435079E+02          1.14400922E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97086794E+02          2.68735547E+02          1.29808781E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63532063E+02          3.01789905E+02          1.46080698E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65999340E+02          3.62817471E+02          1.73510834E+02          3.77908645E+04          1.42498152E+01          7.12334938E+00
        840.0000          1.00000000E+30          3.54395487E+02          1.81062268E+02          9.05311338E+01          1.00000000E+30          1.00000000E+30          3.15967351E+06          9.05534568E+05          4.38018840E+02          2.39161794E+02          1.15243231E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99428564E+02          2.70602571E+02          1.30722847E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65844155E+02          3.03784486E+02          1.47060489E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68130586E+02          3.64993553E+02          1.74578683E+02          3.60410316E+04          1.43812834E+01          7.18043955E+00
        850.0000          1.00000000E+30          3.56554354E+02          1.82498205E+02          9.12491024E+01          1.00000000E+30          1.00000000E+30          2.24184095E+06          6.99268444E+05          4.40341646E+02          2.40890353E+02          1.16014849E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01797002E+02          2.72472965E+02          1.31638356E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68194073E+02          3.05784454E+02          1.48042658E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70321051E+02          3.67179899E+02          1.75650960E+02          3.44367380E+04          1.45125076E+01          7.23720507E+00
        859.9990          1.00000000E+30          3.58721778E+02          1.83931683E+02          9.19658417E+01          1.00000000E+30          1.00000000E+30          1.69187631E+06          5.60120075E+05          4.42681401E+02          2.42620417E+02          1.16870648E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04190451E+02          2.74346299E+02          1.32555108E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70579617E+02          3.07789267E+02          1.49026950E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72567375E+02          3.69375706E+02          1.76727298E+02          3.29622846E+04          1.46434772E+01          7.29424195E+00
        860.0000          1.00000000E+30          3.58721995E+02          1.83931842E+02          9.19659209E+01          1.00000000E+30          1.00000000E+30          1.69183605E+06          5.60109196E+05          4.42681636E+02          2.42620590E+02          1.16870746E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32811480E+12          5.04190691E+02          2.74346486E+02          1.32555200E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70579858E+02          3.07789468E+02          1.49027049E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72567603E+02          3.69375926E+02          1.76727406E+02          3.29621437E+04          1.46434906E+01          7.29424784E+00
        860.0010          1.00000000E+30          3.58722212E+02          1.83932000E+02          9.19660001E+01          1.00000000E+30          1.00000000E+30          1.69179580E+06          5.60098318E+05          4.42681870E+02          2.42620763E+02          1.16870844E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32812505E+12          5.04190932E+02          2.74346674E+02          1.32555292E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70580098E+02          3.07789669E+02          1.49027147E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72567830E+02          3.69376146E+02          1.76727514E+02          3.29620027E+04          1.46435039E+01          7.29425373E+00
        870.0000          1.00000000E+30          3.60897908E+02          1.85363213E+02          9.26816065E+01          1.00000000E+30          1.00000000E+30          1.33263511E+06          4.61126367E+05          4.45037905E+02          2.44140426E+02          1.17725557E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66473132E+07          5.06608314E+02          2.76222911E+02          1.33473278E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72999619E+02          3.09799208E+02          1.50013518E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74867344E+02          3.71581088E+02          1.77807784E+02          3.16030354E+04          1.47715692E+01          7.35038029E+00
        876.9990          1.00000000E+30          3.62425498E+02          1.86318976E+02          9.31594882E+01          1.00000000E+30          1.00000000E+30          1.14947869E+06          4.07704918E+05          4.46696270E+02          2.45554896E+02          1.18286042E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48385499E+06          5.08313983E+02          2.77537835E+02          1.34116523E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74712495E+02          3.11208475E+02          1.50705110E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76507098E+02          3.73129642E+02          1.78566158E+02          3.07141282E+04          1.48648083E+01          7.39051905E+00
        877.0010          1.00000000E+30          3.62425935E+02          1.86319292E+02          9.31596460E+01          1.00000000E+30          1.00000000E+30          1.14943517E+06          4.07691814E+05          4.46696745E+02          2.45555300E+02          1.18286238E+02          1.00000000E+30          1.00000000E+30          4.93539189E+12          7.48106567E+06          5.08314471E+02          2.77538211E+02          1.34116707E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74712987E+02          3.11208878E+02          1.50705307E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76507566E+02          3.73130085E+02          1.78566375E+02          3.07138819E+04          1.48648349E+01          7.39053086E+00
        880.0000          1.00000000E+30          3.63081622E+02          1.86792352E+02          9.33961761E+01          1.00000000E+30          1.00000000E+30          1.08318366E+06          3.87852773E+05          4.47409583E+02          2.45893077E+02          1.18579293E+02          1.00000000E+30          1.00000000E+30          2.15538132E+08          5.85113474E+06          5.09048641E+02          2.78102029E+02          1.34392494E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75451640E+02          3.11813374E+02          1.51001928E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77217546E+02          3.73794875E+02          1.78891867E+02          3.03475974E+04          1.49020979E+01          7.40732984E+00
        890.0000          1.00000000E+30          3.65272691E+02          1.88219292E+02          9.41096460E+01          1.00000000E+30          1.00000000E+30          9.01937326E+05          3.31875574E+05          4.49795865E+02          2.47643659E+02          1.19431967E+02          1.00000000E+30          1.00000000E+30          2.40106954E+07          3.15914337E+06          5.11510494E+02          2.79983637E+02          1.35312759E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77934271E+02          3.13831682E+02          1.51992151E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79615653E+02          3.76016797E+02          1.79979440E+02          2.91852449E+04          1.50323974E+01          7.46421734E+00
        900.0000          1.00000000E+30          3.67470699E+02          1.89644066E+02          9.48220331E+01          1.00000000E+30          1.00000000E+30          7.65485953E+05          2.87986819E+05          4.52195988E+02          2.49392194E+02          1.20283593E+02          1.00000000E+30          1.00000000E+30          1.01363934E+07          2.03516351E+06          5.13992789E+02          2.81867550E+02          1.36233989E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80445976E+02          3.15853868E+02          1.52984066E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.82059267E+02          3.78246406E+02          1.81070307E+02          2.81068309E+04          1.51624704E+01          7.52104334E+00
        910.0000          1.00000000E+30          3.69675253E+02          1.91066706E+02          9.55333532E+01          1.00000000E+30          1.00000000E+30          6.59847971E+05          2.52899636E+05          4.54609234E+02          2.51138708E+02          1.21134184E+02          1.00000000E+30          1.00000000E+30          5.85033828E+06          1.44470706E+06          5.16494488E+02          2.83753592E+02          1.37156105E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.82985318E+02          3.17879680E+02          1.53977560E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84546149E+02          3.80483269E+02          1.82164275E+02          2.71043350E+04          1.52923202E+01          7.57780812E+00
        920.0000          1.00000000E+30          3.71885977E+02          1.92487245E+02          9.62436226E+01          1.00000000E+30          1.00000000E+30          5.76187999E+05          2.24331277E+05          4.57034925E+02          2.52883222E+02          1.21983751E+02          1.00000000E+30          1.00000000E+30          3.90155588E+06          1.09062169E+06          5.19014621E+02          2.85641597E+02          1.38079031E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85550928E+02          3.19908880E+02          1.54972524E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87074146E+02          3.82726982E+02          1.83261169E+02          2.61706182E+04          1.54219505E+01          7.63451186E+00
        930.0000          1.00000000E+30          3.74102525E+02          1.93905714E+02          9.69528568E+01          1.00000000E+30          1.00000000E+30          5.08636176E+05          2.00712382E+05          4.59472424E+02          2.54625761E+02          1.22832309E+02          1.00000000E+30          1.00000000E+30          2.82923563E+06          8.59289851E+05          5.21552281E+02          2.87531405E+02          1.38957071E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88141521E+02          3.21941250E+02          1.55968859E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89641295E+02          3.84977167E+02          1.84360819E+02          2.52994926E+04          1.55513649E+01          7.69101503E+00
        930.9990          1.00000000E+30          3.74324265E+02          1.93919058E+02          9.69595291E+01          1.00000000E+30          1.00000000E+30          5.02581937E+05          1.98583032E+05          4.59716558E+02          2.54825167E+02          1.22928875E+02          1.00000000E+30          1.00000000E+30          2.74880290E+06          8.40630035E+05          5.21806720E+02          2.87720290E+02          1.39064801E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88401648E+02          3.22144449E+02          1.56068465E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89899832E+02          3.85202301E+02          1.84470820E+02          2.52156740E+04          1.55645387E+01          7.69624437E+00
        931.0010          1.00000000E+30          3.74324709E+02          1.93919370E+02          9.69596851E+01          1.00000000E+30          5.89566184E+12          5.02565568E+05          1.98578920E+05          4.59717047E+02          2.54825567E+02          1.22929068E+02          1.00000000E+30          1.00000000E+30          2.74866009E+06          8.40595941E+05          5.21807230E+02          2.87720669E+02          1.39065017E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88402169E+02          3.22144856E+02          1.56068664E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89900350E+02          3.85202752E+02          1.84471040E+02          2.52155072E+04          1.55645651E+01          7.69625619E+00
        937.9990          1.00000000E+30          3.75879509E+02          1.95010376E+02          9.75051880E+01          1.00000000E+30          7.48779524E+07          4.63439903E+05          1.84629111E+05          4.61430277E+02          2.55967691E+02          1.23486810E+02          1.00000000E+30          1.00000000E+30          2.27777532E+06          7.26619356E+05          5.23594183E+02          2.89044264E+02          1.39665997E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90230906E+02          3.23569080E+02          1.56766750E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.91721676E+02          3.86781500E+02          1.85242308E+02          2.46440013E+04          1.56542188E+01          7.73578778E+00
        938.0010          1.00000000E+30          3.75879954E+02          1.95010688E+02          9.75053438E+01          1.00000000E+30          7.48529422E+07          4.63427707E+05          1.84625459E+05          4.61430768E+02          2.55968089E+02          1.23487003E+02          1.00000000E+30          1.00000000E+30          2.27757167E+06          7.26592321E+05          5.23594695E+02          2.89044643E+02          1.39666212E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01428711E+12          5.90231431E+02          3.23569488E+02          1.56766949E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.91722199E+02          3.86781952E+02          1.85242529E+02          2.46438421E+04          1.56542452E+01          7.73579958E+00
        940.0000          1.00000000E+30          3.76324562E+02          1.95322142E+02          9.76610712E+01          1.00000000E+30          5.13658140E+07          4.53169642E+05          1.80935888E+05          4.61921135E+02          2.56366350E+02          1.23679870E+02          1.00000000E+30          1.00000000E+30          2.16707201E+06          6.98583246E+05          5.24106591E+02          2.89422872E+02          1.39881368E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48322477E+08          5.90755889E+02          3.23976576E+02          1.56966469E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92245715E+02          3.87233457E+02          1.85463069E+02          2.44854007E+04          1.56805670E+01          7.74759551E+00
