#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   O-K-shell   Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   Valence  Total
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25403532E+04          4.93307772E+03          3.34086968E+03          1.18197293E+05          1.08714141E+05          5.18712331E+04          5.47514895E+04          3.75297843E+04          8.96010116E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41311596E+04          2.99149704E+04          1.07767009E+06          9.89060874E+05          4.66639760E+05          4.62124961E+05          3.15415201E+05          1.27655591E+05          1.17845339E+03
        706.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25430174E+04          5.04743610E+03          3.41725671E+03          1.20124955E+05          1.10329614E+05          5.27289918E+04          5.59569887E+04          3.83850796E+04          9.20120964E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51438016E+04          3.06127714E+04          1.09485133E+06          1.00384478E+06          4.74020791E+05          4.72368853E+05          3.22435718E+05          1.31116350E+05          1.20319912E+03
        707.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50626239E+04          1.25430181E+04          5.04746954E+03          3.41727904E+03          1.20125515E+05          1.10330083E+05          5.27292410E+04          5.59573408E+04          3.83853295E+04          9.20128039E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51440976E+04          3.06129754E+04          1.09485631E+06          1.00384907E+06          4.74022934E+05          4.72371845E+05          3.22437769E+05          1.31117369E+05          1.16328707E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25344007E+04          1.25441600E+04          5.09811058E+03          3.45109017E+03          1.20970885E+05          1.11037090E+05          5.31055294E+04          5.63685969E+04          3.87638683E+04          9.30861217E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55923742E+04          3.08072144E+04          1.10238719E+06          1.01032001E+06          4.76494958E+05          4.73906818E+05          3.25542597E+05          1.32090515E+05          1.17016680E+03
        718.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05578562E+04          1.26826877E+04          5.20727981E+03          3.53242955E+03          1.23580517E+05          1.13214039E+05          5.39366783E+04          5.79596201E+04          3.96374347E+04          9.55172332E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67145714E+04          3.16983516E+04          1.12561977E+06          1.02509403E+06          4.86046744E+05          4.86632630E+05          3.32737373E+05          1.36389786E+05          1.19244896E+03
        719.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05575948E+04          1.26826965E+04          5.20731181E+03          3.53245135E+03          1.23581110E+05          1.13214532E+05          5.39369169E+04          5.79599836E+04          3.96376787E+04          9.55179347E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28199868E+05          4.67148645E+04          3.16985554E+04          1.12562505E+06          1.02509818E+06          4.86048910E+05          4.86635535E+05          3.32739375E+05          1.36390800E+05          1.18146568E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06974626E+04          1.26870993E+04          5.22334936E+03          3.54337456E+03          1.23877774E+05          1.13461478E+05          5.40563929E+04          5.81421652E+04          3.97599435E+04          9.58696390E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28122717E+05          4.68617369E+04          3.18006735E+04          1.12826470E+06          1.02717486E+06          4.87132954E+05          4.88090547E+05          3.33742349E+05          1.36893209E+05          1.18489331E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00967626E+04          1.28237492E+04          5.38091502E+03          3.65258816E+03          1.26266940E+05          1.15239581E+05          5.52821772E+04          6.00309654E+04          4.10267030E+04          9.88712384E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27355523E+05          4.83844767E+04          3.26809203E+04          1.15068637E+06          1.04843569E+06          4.98256794E+05          5.03149492E+05          3.44125692E+05          1.41436734E+05          1.21565825E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95191209E+04          1.29369555E+04          5.55082057E+03          3.76992342E+03          1.29207385E+05          1.17617254E+05          5.65648432E+04          6.14872565E+04          4.23768373E+04          1.02097860E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26597461E+05          4.96216481E+04          3.37165459E+04          1.17727467E+06          1.07059526E+06          5.07135042E+05          5.16336232E+05          3.55175872E+05          1.46107692E+05          1.24785576E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89632347E+04          1.30521783E+04          5.70559055E+03          3.87671940E+03          1.32288047E+05          1.19895585E+05          5.74815568E+04          6.34191008E+04          4.33164901E+04          1.05621174E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27489027E+05          5.11906423E+04          3.46068981E+04          1.19977831E+06          1.08640632E+06          5.18243686E+05          5.32283552E+05          3.62912848E+05          1.51374458E+05          1.27814139E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05782659E+04          1.31694720E+04          5.88397480E+03          4.00005387E+03          1.34629464E+05          1.22390167E+05          5.87268572E+04          6.49004621E+04          4.45604728E+04          1.08834460E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27389722E+05          5.24430302E+04          3.56657826E+04          1.22652346E+06          1.10813334E+06          5.29849892E+05          5.44547810E+05          3.73964794E+05          1.55972246E+05          1.31504925E+03
        760.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05740023E+04          1.31813055E+04          5.90241012E+03          4.01280750E+03          1.34928225E+05          1.22645091E+05          5.88542336E+04          6.50884864E+04          4.46936852E+04          1.09194482E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27379810E+05          5.25969591E+04          3.57751361E+04          1.22926096E+06          1.10928115E+06          5.31037976E+05          5.46099835E+05          3.74159327E+05          1.56507389E+05          1.31860402E+03
        761.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05739938E+04          1.31813293E+04          5.90244715E+03          4.01283312E+03          1.34928824E+05          1.22645602E+05          5.88544892E+04          6.50888639E+04          4.46939527E+04          1.09195205E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30229772E+05          1.27379790E+05          5.25972681E+04          3.57753557E+04          1.22926645E+06          1.10928548E+06          5.31040360E+05          5.46102951E+05          3.74161512E+05          1.56508464E+05          1.31336690E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08336438E+04          1.32888929E+04          6.03975857E+03          4.10761675E+03          1.37294377E+05          1.24990761E+05          6.00273097E+04          6.68330334E+04          4.59308418E+04          1.12548992E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15970937E+05          1.28461384E+05          5.40257150E+04          3.67143413E+04          1.25448820E+06          1.12913007E+06          5.38346591E+05          5.60493059E+05          3.84254328E+05          1.61263032E+05          1.34218298E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09789949E+04          1.37467477E+04          6.22379304E+03          4.23497731E+03          1.40256516E+05          1.26936809E+05          6.11988280E+04          6.86999365E+04          4.71182763E+04          1.15813677E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09144067E+05          1.29491612E+05          5.55764314E+04          3.78673378E+04          1.27518918E+06          1.15203184E+06          5.49696299E+05          5.75661932E+05          3.94520773E+05          1.66360085E+05          1.38042907E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15208774E+04          1.39475243E+04          6.40832405E+03          4.36211692E+03          1.43349291E+05          1.29518781E+05          6.25471132E+04          7.07780051E+04          4.85322655E+04          1.19655923E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06316444E+05          1.30538498E+05          5.72924602E+04          3.88525285E+04          1.30300238E+06          1.17588186E+06          5.60479094E+05          5.92652520E+05          4.06187161E+05          1.71676346E+05          1.41803500E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18522811E+04          1.41542526E+04          6.61069126E+03          4.50208995E+03          1.45849891E+05          1.32207971E+05          6.39561454E+04          7.25359740E+04          5.00337460E+04          1.23475185E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07072551E+05          1.31602449E+05          5.87411042E+04          4.00424275E+04          1.33205591E+06          1.19322835E+06          5.72306123E+05          6.07061278E+05          4.16283976E+05          1.77316512E+05          1.45745261E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21907275E+04          1.43672014E+04          6.78231112E+03          4.62060348E+03          1.48957555E+05          1.34054220E+05          6.49261240E+04          7.46737578E+04          5.11784217E+04          1.27699071E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08910483E+05          1.35176742E+05          6.05082558E+04          4.13075128E+04          1.35169022E+06          1.21685169E+06          5.84643051E+05          6.24519126E+05          4.28340560E+05          1.82542907E+05          1.49386683E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25364434E+04          1.45866556E+04          6.99351045E+03          4.76682700E+03          1.52200535E+05          1.36670389E+05          6.63085825E+04          7.69413779E+04          5.26939520E+04          1.31295145E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12302391E+05          1.36966736E+05          6.23850304E+04          4.22549910E+04          1.37997613E+06          1.24142931E+06          5.97523579E+05          6.43010809E+05          4.38567692E+05          1.88524209E+05          1.53441981E+03
        829.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29346600E+04          1.46691002E+04          7.16460025E+03          4.88502080E+03          1.54575494E+05          1.39141801E+05          6.77510472E+04          7.86271509E+04          5.40987940E+04          1.35687828E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14843444E+05          1.38804586E+05          6.37742838E+04          4.35313570E+04          1.40946817E+06          1.25785283E+06          6.06131154E+05          6.56826430E+05          4.50799010E+05          1.93813745E+05          1.56931339E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29346968E+04          1.46691202E+04          7.16462126E+03          4.88503535E+03          1.54575807E+05          1.39142068E+05          6.77511946E+04          7.86273727E+04          5.40989509E+04          1.35688282E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14843700E+05          1.38804772E+05          6.37744673E+04          4.35314885E+04          1.40947118E+06          1.25785518E+06          6.06132389E+05          6.56828238E+05          4.50800267E+05          1.93814355E+05          1.56931758E+03
        830.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42038544E+04          3.29347336E+04          1.46691401E+04          7.16464226E+03          4.88504990E+03          1.54576121E+05          1.39142335E+05          6.77513420E+04          7.86275945E+04          5.40991077E+04          1.35688736E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14843956E+05          1.38804959E+05          6.37746509E+04          4.35316200E+04          1.40947419E+06          1.25785752E+06          6.06133624E+05          6.56830046E+05          4.50801524E+05          1.93814966E+05          1.51551797E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50091094E+04          3.33069663E+04          1.48714311E+04          7.36958255E+03          5.03497171E+03          1.57772800E+05          1.41865159E+05          6.92579738E+04          8.09092823E+04          5.55276550E+04          1.40385585E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17426708E+05          1.40692811E+05          6.55486727E+04          4.47789949E+04          1.43287126E+06          1.28171383E+06          6.18739149E+05          6.75421995E+05          4.62683102E+05          1.99661784E+05          1.55568048E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58443323E+04          3.36877478E+04          1.50794005E+04          7.59190812E+03          5.16979689E+03          1.61104827E+05          1.44696963E+05          7.00939375E+04          8.29886491E+04          5.71196370E+04          1.43848153E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22644305E+05          1.41881699E+05          6.74778209E+04          4.61727333E+04          1.46259550E+06          1.30417486E+06          6.31881457E+05          6.92585086E+05          4.75763444E+05          2.05689692E+05          1.59365530E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67111393E+04          3.40773364E+04          1.52953129E+04          7.78842612E+03          5.32863421E+03          1.63801065E+05          1.47644122E+05          7.15348092E+04          8.51142402E+04          5.85318921E+04          1.48620844E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26073844E+05          1.43681870E+05          6.91860550E+04          4.71676477E+04          1.49357910E+06          1.32897395E+06          6.45594178E+05          7.09984164E+05          4.87740097E+05          2.11415129E+05          1.63395773E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76113566E+04          3.43176033E+04          1.55159516E+04          8.01928617E+03          5.49754117E+03          1.67181150E+05          1.49561998E+05          7.28236341E+04          8.74933671E+04          6.01804007E+04          1.52724508E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29577075E+05          1.45528308E+05          7.11865255E+04          4.85022127E+04          1.51628141E+06          1.35473443E+06          6.53005543E+05          7.29421708E+05          5.01330424E+05          2.17811821E+05          1.67624525E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85469537E+04          3.46882106E+04          1.57430490E+04          8.26425033E+03          5.62001613E+03          1.69925496E+05          1.52438552E+05          7.43029599E+04          8.95929703E+04          6.19244584E+04          1.57745279E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33156398E+05          1.47422822E+05          7.33061251E+04          4.99306490E+04          1.54662604E+06          1.37385705E+06          6.66089942E+05          7.46601259E+05          5.13135839E+05          2.23743358E+05          1.71650286E+03
        887.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93222303E+04          3.49904719E+04          1.59295464E+04          8.40662861E+03          5.75538250E+03          1.72582640E+05          1.54820405E+05          7.53092428E+04          9.15475536E+04          6.29500695E+04          1.60906487E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33871848E+05          1.49491586E+05          7.45452078E+04          5.11352847E+04          1.56632769E+06          1.39406916E+06          6.75004681E+05          7.62555425E+05          5.24270772E+05          2.28855550E+05          1.74854475E+03
        888.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93224273E+04          3.49905481E+04          1.59295936E+04          8.40667650E+03          5.75541716E+03          1.72583315E+05          1.54821010E+05          7.53095329E+04          9.15480530E+04          6.29504105E+04          1.60907482E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62998031E+05          3.33872461E+05          1.49492004E+05          7.45456222E+04          5.11355932E+04          1.56633362E+06          1.39407428E+06          6.75007279E+05          7.62559499E+05          5.24273616E+05          2.28856915E+05          1.74197505E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95200581E+04          3.50669099E+04          1.59768929E+04          8.45482131E+03          5.79027110E+03          1.73260386E+05          1.55427926E+05          7.56006167E+04          9.20499135E+04          6.32930985E+04          1.61907599E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64066335E+05          3.34486608E+05          1.49910729E+05          7.49621540E+04          5.11834569E+04          1.57227997E+06          1.39921868E+06          6.77614372E+05          7.66653651E+05          5.27132222E+05          2.30229237E+05          1.75068729E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94627003E+04          3.55222655E+04          1.61287403E+04          8.70418927E+03          5.94409683E+03          1.76728796E+05          1.57338332E+05          7.70912131E+04          9.46454119E+04          6.50649804E+04          1.66398808E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69485409E+05          3.37593114E+05          1.52041121E+05          7.69709264E+04          5.26615887E+04          1.60271756E+06          1.42553428E+06          6.90964673E+05          7.87812917E+05          5.41913550E+05          2.36532913E+05          1.79123544E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02319930E+04          3.59374456E+04          1.63535293E+04          8.93345214E+03          6.10151927E+03          1.80338906E+05          1.60195171E+05          7.86417712E+04          9.66806705E+04          6.66935935E+04          1.71500815E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75032539E+05          3.40757865E+05          1.54232935E+05          7.91634709E+04          5.42276336E+04          1.63435689E+06          1.45285870E+06          7.02694872E+05          8.04461790E+05          5.53323039E+05          2.43417424E+05          1.83370982E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10255933E+04          3.63624455E+04          1.65846726E+04          9.16595760E+03          6.27905388E+03          1.82690660E+05          1.63157674E+05          7.98592421E+04          9.93108829E+04          6.83441878E+04          1.76166376E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80712319E+05          3.43982512E+05          1.56488868E+05          8.14845887E+04          5.54438136E+04          1.65825691E+06          1.46985473E+06          7.16088400E+05          8.25888286E+05          5.68253980E+05          2.49808571E+05          1.87728294E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18446718E+04          3.66848927E+04          1.68193525E+04          9.42599301E+03          6.46722948E+03          1.86205594E+05          1.65804525E+05          8.14074365E+04          1.01734037E+05          7.01891447E+04          1.81537037E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86529565E+05          3.50193344E+05          1.58811774E+05          8.33242239E+04          5.69180804E+04          1.68969715E+06          1.49617581E+06          7.30002417E+05          8.45713322E+05          5.81977700E+05          2.56398976E+05          1.92391041E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16820441E+04          3.70981814E+04          1.70631290E+04          9.70121346E+03          6.61811625E+03          1.89858434E+05          1.68832757E+05          8.30168458E+04          1.04197427E+05          7.21364748E+04          1.86000676E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92489327E+05          3.54215262E+05          1.59869603E+05          8.56965014E+04          5.85264938E+04          1.72235264E+06          1.52030834E+06          7.41035671E+05          8.68399287E+05          5.97764605E+05          2.63558057E+05          1.96610341E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23137842E+04          3.75208883E+04          1.73140759E+04          9.92364183E+03          6.81198282E+03          1.93657459E+05          1.71973660E+05          8.41889459E+04          1.06926924E+05          7.37184540E+04          1.91522108E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98596909E+05          3.58330635E+05          1.62037791E+05          8.75866568E+04          6.02284529E+04          1.74537562E+06          1.54732107E+06          7.54867416E+05          8.87979587E+05          6.11376506E+05          2.70942879E+05          2.01180693E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29611597E+04          3.80090735E+04          1.74992796E+04          1.02056763E+04          6.96444619E+03          1.95758237E+05          1.75233644E+05          8.57672797E+04          1.09803268E+05          7.57166129E+04          1.96297656E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04857880E+05          3.62542760E+05          1.64265598E+05          8.99651331E+04          6.15858232E+04          1.77723515E+06          1.57531108E+06          7.69225333E+05          9.11176819E+05          6.27526802E+05          2.77425868E+05          2.05502450E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36247584E+04          3.84681864E+04          1.77432639E+04          1.04338091E+04          7.16048215E+03          1.99369449E+05          1.77280878E+05          8.72210900E+04          1.12166766E+05          7.73166091E+04          2.01914926E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11278089E+05          3.66855088E+05          1.66555518E+05          9.24763936E+04          6.33180181E+04          1.81027942E+06          1.60433238E+06          7.80045013E+05          9.35618552E+05          6.44553510E+05          2.85207969E+05          2.10139600E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45483224E+04          3.89385262E+04          1.79941479E+04          1.07174666E+04          7.34657565E+03          2.03116400E+05          1.80428905E+05          8.88424705E+04          1.15111350E+05          7.93310781E+04          2.07045149E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17863693E+05          3.68995363E+05          1.68706386E+05          9.47206366E+04          6.51504742E+04          1.84457575E+06          1.62373186E+06          7.94064315E+05          9.54026135E+05          6.57347724E+05          2.91937771E+05          2.14956260E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53082916E+04          3.93017547E+04          1.82522286E+04          1.09934403E+04          7.55605762E+03          2.07006889E+05          1.83690754E+05          9.05252735E+04          1.17516909E+05          8.11962933E+04          2.12886373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20811553E+05          3.73019328E+05          1.71077913E+05          9.73640889E+04          6.64685227E+04          1.86933095E+06          1.65207793E+06          8.08596762E+05          9.78744697E+05          6.74573329E+05          2.99079254E+05          2.19912525E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60897357E+04          3.97581881E+04          1.84956204E+04          1.12963887E+04          7.73036111E+03          2.09585173E+05          1.87072712E+05          9.22730567E+04          1.20479721E+05          8.33081349E+04          2.17968424E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26916253E+05          3.77132025E+05          1.73517064E+05          9.96144317E+04          6.82927572E+04          1.90348247E+06          1.68143127E+06          8.21784638E+05          9.97813990E+05          6.87835355E+05          3.06729286E+05          2.24661086E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34894015E+04          4.47065362E+04          2.12145769E+04          1.45036836E+04          9.93561957E+03          2.45864693E+05          2.18246816E+05          1.08653778E+05          1.51627067E+05          1.05093267E+05          2.80167558E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96693341E+05          4.21945563E+05          1.96827509E+05          1.26822392E+05          8.71654496E+04          2.23059235E+06          1.96290341E+06          9.68555216E+05          1.25725669E+06          8.64054641E+05          3.87957267E+05          2.78154191E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09587507E+04          5.02277667E+04          2.40606587E+04          1.82681923E+04          1.25670667E+04          2.84688378E+05          2.52785659E+05          1.26713233E+05          1.87930463E+05          1.30428540E+05          3.53525111E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69748734E+05          4.72618317E+05          2.24210614E+05          1.59742409E+05          1.09967545E+05          2.58171075E+06          2.26634442E+06          1.13578259E+06          1.54950954E+06          1.07636691E+06          4.81952948E+05          3.38646971E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97862614E+04          5.64233771E+04          2.74292733E+04          2.27431249E+04          1.56709659E+04          3.27617559E+05          2.90127159E+05          1.46572598E+05          2.30860407E+05          1.59995985E+05          4.38290227E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46374941E+05          5.27054910E+05          2.52766449E+05          1.98333913E+05          1.36910942E+05          2.95521019E+06          2.59597105E+06          1.30769262E+06          1.89493110E+06          1.31383630E+06          5.85570305E+05          4.07764992E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.88271403E+04          6.33655567E+04          3.08941206E+04          2.80088840E+04          1.94290840E+04          3.71266703E+05          3.31938372E+05          1.68477389E+05          2.78993277E+05          1.94131376E+05          5.35103165E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30683597E+05          5.87965846E+05          2.86307523E+05          2.44637835E+05          1.68815390E+05          3.37095544E+06          2.97084709E+06          1.49861573E+06          2.29805644E+06          1.59284439E+06          7.03491520E+05          4.85817140E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83562399E+04          7.03903238E+04          3.47202234E+04          3.40657864E+04          2.35855118E+04          4.19568783E+05          3.75439775E+05          1.92359236E+05          3.36154579E+05          2.33450793E+05          6.45909817E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.21324422E+05          6.55350025E+05          3.21195874E+05          2.96436854E+05          2.04833418E+05          3.78238126E+06          3.34886889E+06          1.70241430E+06          2.75033375E+06          1.91560166E+06          8.34804539E+05          5.71007336E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08672946E+05          7.87480011E+04          3.91268661E+04          4.10538795E+04          2.84571224E+04          4.70424290E+05          4.22619452E+05          2.16984472E+05          3.98502424E+05          2.78056772E+05          7.74812850E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01244978E+06          7.27434888E+05          3.58474670E+05          3.57341001E+05          2.46899803E+05          4.23020309E+06          3.77135406E+06          1.92534490E+06          3.25536570E+06          2.26749335E+06          9.79327277E+05          6.67285162E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19413344E+05          8.68578349E+04          4.36658942E+04          4.89222660E+04          3.40183646E+04          5.22777177E+05          4.74452352E+05          2.44042366E+05          4.69978534E+05          3.28883686E+05          9.14732953E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11152842E+06          8.03471621E+05          4.00765328E+05          4.23953722E+05          2.94692472E+05          4.72088668E+06          4.21980331E+06          2.16610673E+06          3.83134818E+06          2.67294472E+06          1.13769806E+06          7.71248822E+03
