#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          1.26586385E+05          2.87986549E+05          1.46704419E+05          1.66491482E+04          2.39566205E+05          1.21321090E+04
        980.0000          1.00000000E+30          1.29482274E+05          2.97060867E+05          1.50944824E+05          1.70721672E+04          2.45421467E+05          1.24434120E+04
        990.0000          1.00000000E+30          1.32072701E+05          3.07007117E+05          1.56058378E+05          1.75538127E+04          2.52003185E+05          1.27922086E+04
       1000.0000          1.00000000E+30          1.35010780E+05          3.16454675E+05          1.60770595E+05          1.79728595E+04          2.58928010E+05          1.31081535E+04
       1100.0000          1.00000000E+30          1.65322658E+05          4.25665014E+05          2.16326561E+05          2.31015670E+04          3.31724720E+05          1.68570564E+04
       1200.0000          1.00000000E+30          1.98686108E+05          5.57442751E+05          2.84182436E+05          2.91503560E+04          4.17963090E+05          2.12570162E+04
       1300.0000          1.00000000E+30          2.36981764E+05          7.18999800E+05          3.66947821E+05          3.61397699E+04          5.14687969E+05          2.63511482E+04
       1400.0000          1.00000000E+30          2.79427957E+05          9.10011774E+05          4.64292918E+05          4.41226020E+04          6.27084272E+05          3.21644320E+04
       1500.0000          1.00000000E+30          3.26144021E+05          1.13654792E+06          5.79828062E+05          5.32593034E+04          7.53563231E+05          3.87991995E+04
       1600.0000          1.00000000E+30          3.77411878E+05          1.40100606E+06          7.15213438E+05          6.38881645E+04          8.96793506E+05          4.64489386E+04
       1700.0000          1.00000000E+30          4.33241919E+05          1.70996835E+06          8.71852405E+05          7.54254519E+04          1.05587539E+06          5.48090140E+04
       1800.0000          1.00000000E+30          4.94723782E+05          2.06232060E+06          1.05347899E+06          8.84134708E+04          1.23247278E+06          6.41958660E+04
       1843.9990          1.00000000E+30          5.24572072E+05          2.23904187E+06          1.14069571E+06          9.46583032E+04          1.31641621E+06          6.87117807E+04
       1844.0010          2.99674831E+04          5.24573546E+05          2.23905065E+06          1.14069999E+06          9.46586149E+04          1.31642034E+06          2.08668072E+04
       1900.0000          3.12193270E+04          5.63408391E+05          2.46834936E+06          1.26264755E+06          1.03150035E+05          1.43141945E+06          2.20280375E+04
       2000.0000          3.52155317E+04          6.33650322E+05          2.93572604E+06          1.49808647E+06          1.19052426E+05          1.64217971E+06          2.50053288E+04
       2100.0000          3.99261103E+04          7.12373102E+05          3.45162529E+06          1.76387730E+06          1.37072888E+05          1.87878867E+06          2.84621961E+04
       2200.0000          4.49018702E+04          7.96218587E+05          4.04613425E+06          2.06160669E+06          1.55842918E+05          2.13547220E+06          3.21089856E+04
       2300.0000          5.03109019E+04          8.86527466E+05          4.69838172E+06          2.40286552E+06          1.76981724E+05          2.41709297E+06          3.61044270E+04
       2400.0000          5.60240207E+04          9.83196407E+05          5.41853572E+06          2.78410060E+06          2.00309441E+05          2.72086548E+06          4.03712257E+04
       2500.0000          6.21990545E+04          1.09029868E+06          6.24264855E+06          3.19698371E+06          2.25515528E+05          3.05271402E+06          4.49853893E+04
       2600.0000          6.89551900E+04          1.19937598E+06          7.15146830E+06          3.64745411E+06          2.52674727E+05          3.39959289E+06          4.99956403E+04
       2700.0000          7.58136714E+04          1.31337664E+06          8.12421272E+06          4.15248029E+06          2.81442927E+05          3.77414140E+06          5.51461953E+04
       2800.0000          8.29877658E+04          1.43958709E+06          9.20722504E+06          4.71422725E+06          3.12741095E+05          4.17644689E+06          6.05975482E+04
       2900.0000          9.11710433E+04          1.57589671E+06          1.04071294E+07          5.33631202E+06          3.46710688E+05          4.61306988E+06          6.67224376E+04
       3000.0000          9.93488317E+04          1.71053893E+06          1.17003174E+07          5.99840853E+06          3.82009273E+05          5.08344958E+06          7.29033666E+04
       3100.0000          1.08356699E+05          1.85811545E+06          1.31239450E+07          6.72816730E+06          4.20207282E+05          5.57005783E+06          7.96743352E+04
       3200.0000          1.17670374E+05          2.02018665E+06          1.46601414E+07          7.51077276E+06          4.62006521E+05          6.07855456E+06          8.67779985E+04
       3300.0000          1.27952372E+05          2.18036345E+06          1.63210412E+07          8.36983657E+06          5.07728645E+05          6.64852818E+06          9.45647966E+04
       3400.0000          1.38458807E+05          2.35644575E+06          1.80901284E+07          9.29177417E+06          5.52840423E+05          7.23692760E+06          1.02494155E+05
       3500.0000          1.49812879E+05          2.54516360E+06          2.01039988E+07          1.02913773E+07          6.02151617E+05          7.87101021E+06          1.11079448E+05
       3600.0000          1.61861061E+05          2.72434958E+06          2.21680222E+07          1.13924977E+07          6.55949062E+05          8.51233071E+06          1.20191288E+05
       3700.0000          1.74259134E+05          2.93047078E+06          2.44325712E+07          1.25940092E+07          7.09857538E+05          9.21230362E+06          1.29576683E+05
       3800.0000          1.86146479E+05          3.14925890E+06          2.69357203E+07          1.38046147E+07          7.70252591E+05          9.96319674E+06          1.38930216E+05
       3900.0000          2.00063038E+05          3.37141683E+06          2.94805469E+07          1.51327330E+07          8.28707991E+05          1.07065735E+07          1.49362151E+05
       4000.0000          2.14865772E+05          3.58744347E+06          3.21713427E+07          1.66332007E+07          8.94581263E+05          1.15322284E+07          1.60550298E+05
       4100.0000          2.29933514E+05          3.82743171E+06          3.52116192E+07          1.81031768E+07          9.64437411E+05          1.23801956E+07          1.72068416E+05
       4200.0000          2.44626168E+05          4.07551926E+06          3.83014535E+07          1.97111032E+07          1.03503725E+06          1.32796842E+07          1.83434712E+05
       4300.0000          2.60936124E+05          4.34211875E+06          4.17620142E+07          2.14704443E+07          1.11060211E+06          1.41941046E+07          1.95923115E+05
       4400.0000          2.77814013E+05          4.60775240E+06          4.52625823E+07          2.33699821E+07          1.19053326E+06          1.51646310E+07          2.08884183E+05
       4500.0000          2.95995328E+05          4.91357823E+06          4.91319650E+07          2.52751028E+07          1.27563306E+06          1.61950259E+07          2.22839279E+05
       4600.0000          3.15088076E+05          5.20678854E+06          5.30850425E+07          2.74125218E+07          1.36378894E+06          1.72677130E+07          2.37402646E+05
       4700.0000          3.34260472E+05          5.49135628E+06          5.73885017E+07          2.97285104E+07          1.45471091E+06          1.83897197E+07          2.52102146E+05
       4800.0000          3.53118636E+05          5.80645154E+06          6.19678583E+07          3.19389271E+07          1.55028058E+06          1.95694569E+07          2.66828658E+05
       4900.0000          3.75497098E+05          6.13139691E+06          6.68114269E+07          3.44834386E+07          1.64943019E+06          2.07587706E+07          2.83716862E+05
       5000.0000          3.97148517E+05          6.47551782E+06          7.19670839E+07          3.71648504E+07          1.75397586E+06          2.20895601E+07          3.00428100E+05
       5100.0000          4.19149620E+05          6.83294891E+06          7.71855530E+07          3.99690027E+07          1.85772794E+06          2.33298200E+07          3.17333048E+05
       5200.0000          4.42617005E+05          7.20446804E+06          8.29730763E+07          4.29618561E+07          1.98024524E+06          2.47116624E+07          3.35697133E+05
       5300.0000          4.66730539E+05          7.62251882E+06          8.89808880E+07          4.58269279E+07          2.09594062E+06          2.61364929E+07          3.54335111E+05
       5400.0000          4.91967431E+05          8.00486412E+06          9.53324024E+07          4.91293633E+07          2.20894260E+06          2.75908285E+07          3.73500556E+05
       5500.0000          5.18336559E+05          8.37715605E+06          1.01851774E+08          5.26485400E+07          2.34543173E+06          2.91129273E+07          3.93988911E+05
       5600.0000          5.44448807E+05          8.82354686E+06          1.08592133E+08          5.62457819E+07          2.47643389E+06          3.08087943E+07          4.14369387E+05
       5700.0000          5.71795083E+05          9.24896440E+06          1.15845347E+08          5.98241672E+07          2.60319481E+06          3.24289501E+07          4.35288614E+05
       5800.0000          6.00578993E+05          9.68167880E+06          1.23478552E+08          6.37690752E+07          2.75571945E+06          3.40929194E+07          4.57803942E+05
       5900.0000          6.29724941E+05          1.01444790E+07          1.31533570E+08          6.78878637E+07          2.90052910E+06          3.58485695E+07          4.80408164E+05
       6000.0000          6.62963128E+05          1.06218681E+07          1.40032311E+08          7.26328793E+07          3.04974362E+06          3.77804188E+07          5.05612516E+05
       6100.0000          6.93155625E+05          1.11163441E+07          1.49023020E+08          7.71920769E+07          3.20662901E+06          3.96381538E+07          5.29273492E+05
       6200.0000          7.25468348E+05          1.16680026E+07          1.58107358E+08          8.19102271E+07          3.37028708E+06          4.15684766E+07          5.54500469E+05
       6300.0000          7.58883526E+05          1.21652709E+07          1.67640048E+08          8.65781742E+07          3.54050236E+06          4.36548989E+07          5.80452239E+05
       6400.0000          7.96699106E+05          1.26867510E+07          1.77821941E+08          9.18422731E+07          3.73223240E+06          4.56891524E+07          6.09631039E+05
       6500.0000          8.32078685E+05          1.32372033E+07          1.88258664E+08          9.78090651E+07          3.90530920E+06          4.77762031E+07          6.36990343E+05
       6600.0000          8.66843217E+05          1.38542399E+07          1.98971756E+08          1.03387583E+08          4.08652790E+06          5.00089277E+07          6.64366919E+05
       6700.0000          9.07422196E+05          1.44154977E+07          2.10707774E+08          1.08814681E+08          4.27906686E+06          5.24422062E+07          6.95365364E+05
       6800.0000          9.45296574E+05          1.49865167E+07          2.22447921E+08          1.14923681E+08          4.47361914E+06          5.47816493E+07          7.24858542E+05
       6900.0000          9.84817798E+05          1.56619168E+07          2.34594854E+08          1.21857210E+08          4.69824083E+06          5.70981316E+07          7.56376028E+05
       7000.0000          1.02978606E+06          1.62829365E+07          2.47407624E+08          1.28047760E+08          4.89876225E+06          5.95590168E+07          7.90348743E+05
       7100.0000          1.06940307E+06          1.69202662E+07          2.60839782E+08          1.35542814E+08          5.11878297E+06          6.23377620E+07          8.21818337E+05
       7200.0000          1.11808233E+06          1.75849326E+07          2.74897045E+08          1.42669114E+08          5.34677089E+06          6.49306213E+07          8.58861439E+05
       7300.0000          1.15817842E+06          1.82728690E+07          2.89026682E+08          1.50044254E+08          5.57035541E+06          6.76338595E+07          8.90803040E+05
       7400.0000          1.20965569E+06          1.90418082E+07          3.05464391E+08          1.57827370E+08          5.83414149E+06          7.04396330E+07          9.30744548E+05
       7500.0000          1.25426852E+06          1.97241454E+07          3.19600039E+08          1.65973282E+08          6.06476764E+06          7.33309388E+07          9.65573171E+05
       7600.0000          1.30119718E+06          2.04410876E+07          3.36846408E+08          1.74471731E+08          6.31094196E+06          7.64227476E+07          1.00232091E+06
       7700.0000          1.35062075E+06          2.11965286E+07          3.53314292E+08          1.84025674E+08          6.56867654E+06          7.93462191E+07          1.04092624E+06
       7800.0000          1.40552081E+06          2.20273479E+07          3.70196860E+08          1.92750433E+08          6.85504469E+06          8.23343124E+07          1.08366895E+06
       7900.0000          1.45729751E+06          2.27922952E+07          3.88540937E+08          2.01923645E+08          7.12702621E+06          8.57697322E+07          1.12413565E+06
       8000.0000          1.51104119E+06          2.35757549E+07          4.09260214E+08          2.11684254E+08          7.39440673E+06          8.88310705E+07          1.16567247E+06
       8100.0000          1.57190437E+06          2.44638889E+07          4.27967293E+08          2.21593951E+08          7.70922202E+06          9.24711927E+07          1.21296524E+06
       8200.0000          1.62476465E+06          2.52957752E+07          4.47265090E+08          2.32997758E+08          7.99067646E+06          9.58345379E+07          1.25452531E+06
       8300.0000          1.68044641E+06          2.62534644E+07          4.67753437E+08          2.43314340E+08          8.29235559E+06          9.97737324E+07          1.29864456E+06
       8400.0000          1.73938418E+06          2.71060595E+07          4.89204906E+08          2.54205573E+08          8.63089777E+06          1.03172160E+08          1.34527664E+06
       8500.0000          1.80433574E+06          2.80074336E+07          5.11511819E+08          2.66959644E+08          8.93549614E+06          1.06710880E+08          1.39487410E+06
       8600.0000          1.86386720E+06          2.90167717E+07          5.36104457E+08          2.78380328E+08          9.30171587E+06          1.10854592E+08          1.44306990E+06
       8700.0000          1.93378292E+06          2.99568306E+07          5.58765788E+08          2.90558106E+08          9.60952246E+06          1.14591149E+08          1.49583278E+06
       8800.0000          1.99389727E+06          3.10434854E+07          5.85933948E+08          3.03329057E+08          9.95262712E+06          1.18834823E+08          1.54407322E+06
       8900.0000          2.06789146E+06          3.19483507E+07          6.09887879E+08          3.16609113E+08          1.03067993E+07          1.22931368E+08          1.60040724E+06
       9000.0000          2.13081620E+06          3.30908514E+07          6.35761749E+08          3.31205035E+08          1.06713809E+07          1.26960984E+08          1.65098021E+06
       9100.0000          2.20935845E+06          3.40382504E+07          6.61896851E+08          3.44643960E+08          1.10734878E+07          1.31379190E+08          1.71136616E+06
       9200.0000          2.27323292E+06          3.50772204E+07          6.92375839E+08          3.60650179E+08          1.14314280E+07          1.35905084E+08          1.76222651E+06
       9300.0000          2.34318837E+06          3.62570814E+07          7.19272183E+08          3.74867987E+08          1.18594125E+07          1.40182173E+08          1.81863669E+06
       9400.0000          2.42312861E+06          3.72917226E+07          7.49065412E+08          3.90192479E+08          1.22292942E+07          1.45186788E+08          1.87948165E+06
       9500.0000          2.49637069E+06          3.85348094E+07          7.82966633E+08          4.05691831E+08          1.26756771E+07          1.49575188E+08          1.93854402E+06
       9600.0000          2.57302681E+06          3.95810104E+07          8.12501634E+08          4.23413485E+08          1.30693074E+07          1.54867308E+08          1.99809468E+06
       9700.0000          2.65757092E+06          4.08675037E+07          8.43377573E+08          4.39426237E+08          1.34885333E+07          1.59238154E+08          2.06342499E+06
       9800.0000          2.74785965E+06          4.20064297E+07          8.79709750E+08          4.57018486E+08          1.39546732E+07          1.64733634E+08          2.13319086E+06
       9900.0000          2.82084213E+06          4.33589387E+07          9.12575914E+08          4.76545969E+08          1.43921553E+07          1.69309538E+08          2.19226021E+06
      10000.0000          2.91490862E+06          4.45308593E+07          9.47378332E+08          4.94078367E+08          1.48912034E+07          1.74983721E+08          2.26516811E+06
      11000.0000          3.85905945E+06          5.86565499E+07          1.36266460E+09          7.14547503E+08          2.00742702E+07          2.33885780E+08          3.00839788E+06
      12000.0000          4.99136293E+06          7.56564883E+07          1.90468728E+09          9.97081362E+08          2.63747379E+07          3.05739482E+08          3.90202038E+06
      13000.0000          6.34395515E+06          9.53672528E+07          2.59686935E+09          1.36430267E+09          3.40697642E+07          3.91461808E+08          4.97165484E+06
      14000.0000          7.93279063E+06          1.18926849E+08          3.46793796E+09          1.81569178E+09          4.29727677E+07          4.92006208E+08          6.22627284E+06
      15000.0000          9.76343883E+06          1.45883462E+08          4.52485957E+09          2.38720422E+09          5.37074163E+07          6.09016842E+08          7.68172995E+06
      16000.0000          1.18861774E+07          1.76286704E+08          5.82364653E+09          3.07019432E+09          6.60208143E+07          7.43846861E+08          9.36395854E+06
      17000.0000          1.43678561E+07          2.11213695E+08          7.38094510E+09          3.90285474E+09          8.01904501E+07          9.02894139E+08          1.13245260E+07
      18000.0000          1.70306692E+07          2.51072570E+08          9.25670193E+09          4.88097948E+09          9.60290910E+07          1.07545117E+09          1.34486744E+07
      19000.0000          2.00826869E+07          2.95151194E+08          1.14253872E+10          6.08214355E+09          1.14403062E+08          1.27560843E+09          1.58833192E+07
      20000.0000          2.35563697E+07          3.44344683E+08          1.39967934E+10          7.42664940E+09          1.35406593E+08          1.50005416E+09          1.86520769E+07
      21000.0000          2.74444456E+07          3.99702440E+08          1.69484146E+10          9.02101958E+09          1.57877139E+08          1.74644706E+09          2.17317645E+07
      22000.0000          3.15513550E+07          4.60251064E+08          2.03284752E+10          1.08409947E+10          1.83687067E+08          2.02933643E+09          2.50342124E+07
      23000.0000          3.62017002E+07          5.27009388E+08          2.42362299E+10          1.29193193E+10          2.12244727E+08          2.33437512E+09          2.87529022E+07
      24000.0000          4.13176076E+07          6.00889059E+08          2.87174464E+10          1.53151812E+10          2.43536457E+08          2.66997071E+09          3.28431262E+07
      25000.0000          4.69934826E+07          6.79985674E+08          3.37005152E+10          1.80650799E+10          2.79373671E+08          3.03230142E+09          3.73909882E+07
      26000.0000          5.29856910E+07          7.71128639E+08          3.93457390E+10          2.10530121E+10          3.17130190E+08          3.44064447E+09          4.22178603E+07
      27000.0000          5.97901631E+07          8.61637818E+08          4.58141789E+10          2.44842012E+10          3.57256604E+08          3.88151969E+09          4.76073742E+07
      28000.0000          6.68909957E+07          9.69264830E+08          5.29883782E+10          2.83574945E+10          4.02656525E+08          4.35619179E+09          5.33372996E+07
      29000.0000          7.46530168E+07          1.07378518E+09          6.07896204E+10          3.25862762E+10          4.50844559E+08          4.87273860E+09          5.95343994E+07
      30000.0000          8.29636272E+07          1.19579154E+09          6.94961288E+10          3.73315352E+10          5.05196231E+08          5.42613072E+09          6.62486833E+07
      31000.0000          9.18946231E+07          1.32239973E+09          7.91340287E+10          4.26024036E+10          5.60825369E+08          6.02298197E+09          7.34028075E+07
      32000.0000          1.01351563E+08          1.46198121E+09          8.97698949E+10          4.83167294E+10          6.21607848E+08          6.68132537E+09          8.10314468E+07
      33000.0000          1.11689497E+08          1.60426507E+09          1.01479044E+11          5.49236979E+10          6.87395642E+08          7.36674703E+09          8.93231622E+07
      34000.0000          1.22764036E+08          1.76569162E+09          1.13888851E+11          6.17397665E+10          7.58172028E+08          8.10260151E+09          9.82374731E+07
      35000.0000          1.34711966E+08          1.93112629E+09          1.27867836E+11          6.92445540E+10          8.34210963E+08          8.90098418E+09          1.07823398E+08
      36000.0000          1.47523030E+08          2.10232362E+09          1.43181660E+11          7.74639974E+10          9.16907810E+08          9.77706442E+09          1.18104714E+08
      37000.0000          1.60431796E+08          2.29544061E+09          1.59375933E+11          8.64275898E+10          1.00030006E+09          1.06385117E+10          1.28528632E+08
      38000.0000          1.74480467E+08          2.50178063E+09          1.77752121E+11          9.61690957E+10          1.09137352E+09          1.15961445E+10          1.39868901E+08
      39000.0000          1.89682200E+08          2.70404949E+09          1.96250772E+11          1.06727596E+11          1.18900824E+09          1.25870891E+10          1.52051007E+08
      40000.0000          2.05159163E+08          2.92575984E+09          2.17564832E+11          1.18148886E+11          1.29407948E+09          1.36705983E+10          1.64608623E+08
      41000.0000          2.22234158E+08          3.17151109E+09          2.39458548E+11          1.30487168E+11          1.40062551E+09          1.48037478E+10          1.78303264E+08
      42000.0000          2.39212776E+08          3.42582075E+09          2.63298125E+11          1.43807205E+11          1.51723468E+09          1.60301855E+10          1.92141142E+08
      43000.0000          2.58072923E+08          3.67044337E+09          2.89043960E+11          1.57862031E+11          1.64104422E+09          1.73213205E+10          2.07287603E+08
      44000.0000          2.78109340E+08          3.95002769E+09          3.17891781E+11          1.73299862E+11          1.77167172E+09          1.85956356E+10          2.23413681E+08
      45000.0000          2.98165073E+08          4.23556728E+09          3.46044179E+11          1.89972141E+11          1.91014006E+09          2.00080034E+10          2.39716273E+08
      46000.0000          3.19567523E+08          4.53968129E+09          3.78216539E+11          2.06884495E+11          2.04624012E+09          2.14834753E+10          2.56921787E+08
      47000.0000          3.44143030E+08          4.86146927E+09          4.11388937E+11          2.25914915E+11          2.19925042E+09          2.29937068E+10          2.76509255E+08
      48000.0000          3.68191363E+08          5.19187953E+09          4.48799946E+11          2.45476423E+11          2.35390701E+09          2.46214120E+10          2.95829106E+08
      49000.0000          3.90777830E+08          5.53520991E+09          4.85403220E+11          2.66525961E+11          2.52297223E+09          2.63158306E+10          3.14482181E+08
      50000.0000          4.17003512E+08          5.90476086E+09          5.26141976E+11          2.89706269E+11          2.70318303E+09          2.81744980E+10          3.35773742E+08
