#Energy      Ge-K-shell   Ge-L1-shell   Ge-L2-shell   Ge-L3-shell   Ge-M1-shell   Ge-M2-shell   Ge-M3-shell   Ge-M4-shell   Ge-M5-shell   Valence  Total
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93022223E+04          3.09777284E+03          1.29188285E+03          4.80261582E+01          3.06832288E+01          9.52004610E+00          6.26622984E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17286717E+04          2.74392312E+03          1.15478911E+03          4.85849167E+01          3.10653370E+01          9.80208221E+00          6.40745103E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69771125E+04          2.46553278E+03          1.04596921E+03          4.91920176E+01          3.14762848E+01          1.00824360E+01          6.54872941E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37762023E+04          2.24248845E+03          9.58169461E+02          4.98392627E+01          3.19111767E+01          1.03612014E+01          6.68996702E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15045169E+04          2.06107649E+03          8.86363919E+02          5.05200762E+01          3.23660846E+01          1.06384651E+01          6.83109181E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.82669412E+03          1.91166126E+03          8.26969381E+02          5.12291367E+01          3.28378251E+01          1.09189659E+01          6.97395316E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54792655E+03          1.78729010E+03          7.77366346E+02          5.19620929E+01          3.33237948E+01          1.11933139E+01          7.11463637E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54830677E+03          1.68282944E+03          7.35601021E+02          5.27153620E+01          3.38218475E+01          1.14708147E+01          7.25687269E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75040851E+03          1.59440969E+03          7.00186263E+02          5.34859695E+01          3.43302009E+01          1.17468779E+01          7.39875427E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10240070E+03          1.51906767E+03          6.69973579E+02          5.42714283E+01          3.48473645E+01          1.20173064E+01          7.53860346E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56836698E+03          1.45449539E+03          6.44063954E+02          5.50696473E+01          3.53720839E+01          1.22907653E+01          7.67982185E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12272458E+03          1.39887478E+03          6.21743330E+02          5.58788565E+01          3.59032975E+01          1.25629658E+01          7.82069096E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74685069E+03          1.35075628E+03          6.02440579E+02          5.66975500E+01          3.64401016E+01          1.28339601E+01          7.96121803E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42686440E+03          1.30897075E+03          5.85693229E+02          5.75244402E+01          3.69817240E+01          1.31037973E+01          8.10141110E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15223913E+03          1.27256822E+03          5.71123311E+02          5.83584217E+01          3.75275014E+01          1.33763741E+01          8.24274090E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91488425E+03          1.24076972E+03          5.58420757E+02          5.91985405E+01          3.80768615E+01          1.36439527E+01          8.38225273E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70844213E+03          1.21293251E+03          5.47328197E+02          6.00439706E+01          3.86293086E+01          1.39105050E+01          8.52145743E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52789212E+03          1.18852101E+03          5.37631234E+02          6.08939940E+01          3.91844120E+01          1.41797290E+01          8.66172901E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36920623E+03          1.16708752E+03          5.29150200E+02          6.17479841E+01          3.97417964E+01          1.44442634E+01          8.80030806E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22911743E+03          1.14825535E+03          5.21732990E+02          6.26053936E+01          4.03011335E+01          1.47114293E+01          8.93991548E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10495490E+03          1.13170490E+03          5.15251032E+02          6.34657414E+01          4.08621350E+01          1.49775998E+01          9.07919456E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99451310E+03          1.11716507E+03          5.09594492E+02          6.43286045E+01          4.14245478E+01          1.52393249E+01          9.21688074E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89595912E+03          1.10440321E+03          5.04669304E+02          6.51936103E+01          4.19881488E+01          1.55036304E+01          9.35554663E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80775533E+03          1.09322057E+03          5.00394610E+02          6.60604280E+01          4.25527404E+01          1.57670292E+01          9.49390814E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72860670E+03          1.08344445E+03          4.96700326E+02          6.69287658E+01          4.31181479E+01          1.60295481E+01          9.63197236E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65741423E+03          1.07492598E+03          4.93525756E+02          6.77983641E+01          4.36663785E+01          1.62912125E+01          9.76885356E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59324138E+03          1.06753518E+03          4.90818184E+02          6.86253088E+01          4.42309335E+01          1.65487819E+01          9.90416013E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53528350E+03          1.06115898E+03          4.88530992E+02          6.94911183E+01          4.47944391E+01          1.68088445E+01          1.00410913E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48284965E+03          1.05569842E+03          4.86623735E+02          7.03554564E+01          4.53569171E+01          1.70681225E+01          1.01776381E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43534209E+03          1.05106574E+03          4.85060546E+02          7.12824990E+01          4.59183891E+01          1.73297951E+01          1.03162789E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39224098E+03          1.04718415E+03          4.83810021E+02          7.21428018E+01          4.65180552E+01          1.75875306E+01          1.04540422E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35309259E+03          1.04398547E+03          4.82843913E+02          7.30017432E+01          4.70768714E+01          1.78445422E+01          1.05894509E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31750130E+03          1.04140922E+03          4.82137434E+02          7.38593513E+01          4.76347605E+01          1.81008485E+01          1.07245296E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28511957E+03          1.03940152E+03          4.81668314E+02          7.47761015E+01          4.81917433E+01          1.83564672E+01          1.08605656E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25564106E+03          1.03791434E+03          4.81416723E+02          7.56300188E+01          4.87847892E+01          1.86114156E+01          1.09968749E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22879476E+03          1.03690454E+03          4.81364868E+02          7.64827094E+01          4.93393517E+01          1.88686885E+01          1.11320132E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20434196E+03          1.03633354E+03          4.81496760E+02          7.73922094E+01          4.98930813E+01          1.91223086E+01          1.12670413E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18206918E+03          1.03616660E+03          4.81797975E+02          7.82414609E+01          5.04814755E+01          1.93753056E+01          1.14023501E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16178705E+03          1.03637239E+03          4.82255533E+02          7.90895851E+01          5.10329527E+01          1.96276942E+01          1.15355468E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14332602E+03          1.03692255E+03          4.82857663E+02          7.99922654E+01          5.16183531E+01          1.98823565E+01          1.16724288E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12653464E+03          1.03779147E+03          4.83593702E+02          8.08371862E+01          5.21676874E+01          2.01335336E+01          1.18050425E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11127687E+03          1.03895585E+03          4.84453952E+02          8.17354647E+01          5.27502125E+01          2.03869717E+01          1.19412786E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09743018E+03          1.04039455E+03          4.85429582E+02          8.25773367E+01          5.32975076E+01          2.06369896E+01          1.20733399E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08488523E+03          1.04208824E+03          4.86512551E+02          8.34713849E+01          5.38772705E+01          2.08892529E+01          1.22089594E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07354127E+03          1.04401933E+03          4.87695496E+02          8.43103544E+01          5.44226244E+01          2.11381601E+01          1.23404959E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06330883E+03          1.04617173E+03          4.88971700E+02          8.52003362E+01          5.49997330E+01          2.13892948E+01          1.24755259E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05410538E+03          1.04853068E+03          4.90334973E+02          8.60882186E+01          5.55432380E+01          2.16371367E+01          1.26076716E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04585828E+03          1.05108261E+03          4.91779661E+02          8.69226127E+01          5.61177949E+01          2.18871860E+01          1.27410280E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03849812E+03          1.05381516E+03          4.93300540E+02          8.78066602E+01          5.66910361E+01          2.21340048E+01          1.28742985E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03196456E+03          1.05671680E+03          4.94892802E+02          8.86887189E+01          5.72316403E+01          2.23830095E+01          1.30065922E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02620012E+03          1.05977703E+03          4.96552036E+02          8.95188504E+01          5.78024742E+01          2.26288446E+01          1.31382683E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02115420E+03          1.06298610E+03          4.98274129E+02          9.03972895E+01          5.83720613E+01          2.28768427E+01          1.32716594E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01677885E+03          1.06633499E+03          5.00055291E+02          9.12738426E+01          5.89099597E+01          2.31243475E+01          1.34032134E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01303138E+03          1.06981534E+03          5.01892024E+02          9.20999985E+01          5.94772733E+01          2.33687586E+01          1.35341719E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00987128E+03          1.07341948E+03          5.03781070E+02          9.29731317E+01          6.00434043E+01          2.36153093E+01          1.36668104E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00726242E+03          1.07714018E+03          5.05719406E+02          9.38444752E+01          6.06083729E+01          2.38613918E+01          1.37992019E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00517048E+03          1.08097082E+03          5.07704219E+02          9.47140592E+01          6.11427565E+01          2.41044549E+01          1.39289686E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00356480E+03          1.08490517E+03          5.09732893E+02          9.55350258E+01          6.17056147E+01          2.43496314E+01          1.40598743E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00241597E+03          1.08893747E+03          5.11802998E+02          9.64014337E+01          6.22673686E+01          2.45943623E+01          1.41915653E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00169730E+03          1.09306235E+03          5.13912258E+02          9.72661695E+01          6.28280364E+01          2.48386556E+01          1.43230257E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00138426E+03          1.09727478E+03          5.16058542E+02          9.81292604E+01          6.33876359E+01          2.50825182E+01          1.44542591E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00145370E+03          1.10157007E+03          5.18239868E+02          9.89907332E+01          6.39179040E+01          2.53234612E+01          1.45829699E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00188417E+03          1.10594381E+03          5.20454379E+02          9.98506140E+01          6.44755756E+01          2.55664878E+01          1.47137704E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00265594E+03          1.11039191E+03          5.22700340E+02          1.00664177E+02          6.50322305E+01          2.58091035E+01          1.48433819E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00375047E+03          1.11491051E+03          5.24976113E+02          1.01521206E+02          6.55878848E+01          2.60513144E+01          1.49737581E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00515040E+03          1.11949603E+03          5.27280162E+02          1.02376719E+02          6.61425545E+01          2.62931263E+01          1.51039243E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00683971E+03          1.12414502E+03          5.29611072E+02          1.03230740E+02          6.66962550E+01          2.65345447E+01          1.52338836E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00880337E+03          1.12885435E+03          5.31967473E+02          1.04083291E+02          6.72490015E+01          2.67731568E+01          1.53628427E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01102725E+03          1.13362101E+03          5.34348100E+02          1.04934397E+02          6.78008087E+01          2.70138134E+01          1.54924007E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01349828E+03          1.13844218E+03          5.36751757E+02          1.05784078E+02          6.83516913E+01          2.72540939E+01          1.56217610E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01620400E+03          1.14331520E+03          5.39177310E+02          1.06632358E+02          6.89016632E+01          2.74940037E+01          1.57509263E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01913286E+03          1.14823758E+03          5.41623714E+02          1.07479256E+02          6.94243795E+01          2.77335479E+01          1.58785208E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02227409E+03          1.15320695E+03          5.44089944E+02          1.08324795E+02          6.99727283E+01          2.79727314E+01          1.60073118E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02561743E+03          1.15822110E+03          5.46575070E+02          1.09168994E+02          7.05202070E+01          2.82115591E+01          1.61359159E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02915328E+03          1.16327791E+03          5.49078184E+02          1.10011874E+02          7.10668288E+01          2.84500358E+01          1.62643354E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03287253E+03          1.16837540E+03          5.51598452E+02          1.10853454E+02          7.16126062E+01          2.86881661E+01          1.63925730E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03676689E+03          1.17351169E+03          5.54135071E+02          1.11693753E+02          7.21575516E+01          2.89259548E+01          1.65206311E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04082818E+03          1.17868499E+03          5.56687279E+02          1.12532790E+02          7.27016770E+01          2.91634064E+01          1.66485121E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08915043E+03          1.23212267E+03          5.82925750E+02          1.20857577E+02          7.81241806E+01          3.15203055E+01          1.79193254E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14796170E+03          1.28785336E+03          6.10122915E+02          1.29146689E+02          8.34963687E+01          3.38499182E+01          1.91780560E+01
       1219.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16065141E+03          1.29919730E+03          6.15644346E+02          1.30777117E+02          8.45533738E+01          3.43142544E+01          1.94277748E+01
       1220.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23821508E+13          2.16065269E+03          1.29919844E+03          6.15644899E+02          1.30777287E+02          8.45534839E+01          3.43143010E+01          1.94278003E+01
       1250.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91636296E+07          2.18082379E+03          1.31688623E+03          6.24246207E+02          1.33336489E+02          8.62117336E+01          3.50288951E+01          1.98149578E+01
       1251.0010          1.00000000E+30          1.00000000E+30          2.66884853E+13          1.91620341E+07          2.18082511E+03          1.31688737E+03          6.24246763E+02          1.33336658E+02          8.62118433E+01          3.50289415E+01          1.98149832E+01
       1300.0000          1.00000000E+30          1.00000000E+30          2.08336490E+07          4.49268439E+06          2.21381333E+03          1.34507311E+03          6.37935686E+02          1.37332706E+02          8.88017665E+01          3.61551916E+01          2.04231017E+01
       1400.0000          1.00000000E+30          1.00000000E+30          3.74047085E+06          1.27456912E+06          2.28454284E+03          1.40326767E+03          6.66144551E+02          1.45460519E+02          9.40687242E+01          3.84385346E+01          2.16575016E+01
       1412.9990          1.00000000E+30          1.00000000E+30          3.28331937E+06          1.14320250E+06          2.29401532E+03          1.41088478E+03          6.69832322E+02          1.46507550E+02          9.47472872E+01          3.87335222E+01          2.18168216E+01
       1413.0010          1.00000000E+30          3.83798031E+13          3.28325898E+06          1.14318467E+06          2.29401678E+03          1.41088595E+03          6.69832890E+02          1.46507717E+02          9.47473948E+01          3.87335679E+01          2.18168465E+01
       1500.0000          1.00000000E+30          1.32424900E+07          1.67984607E+06          6.40697906E+05          2.35873379E+03          1.46209633E+03          6.94045121E+02          1.53502850E+02          9.92803436E+01          4.07000368E+01          2.28791107E+01
       1600.0000          1.00000000E+30          4.03845212E+06          9.96293341E+05          4.00505830E+05          2.43542473E+03          1.52123675E+03          7.22687067E+02          1.61499283E+02          1.04441744E+02          4.29434760E+01          2.40914183E+01
       1700.0000          1.00000000E+30          2.07078934E+06          6.78999473E+05          2.81563002E+05          2.51394371E+03          1.58013822E+03          7.51892223E+02          1.69422795E+02          1.09576385E+02          4.51665696E+01          2.52941463E+01
       1800.0000          1.00000000E+30          1.30377475E+06          5.03426324E+05          2.13150521E+05          2.59380937E+03          1.64030344E+03          7.80175412E+02          1.77279248E+02          1.14686360E+02          4.73762800E+01          2.64884912E+01
       1900.0000          1.00000000E+30          9.18155902E+05          3.95068381E+05          1.69827414E+05          2.67466978E+03          1.69857353E+03          8.08983647E+02          1.85102990E+02          1.19736972E+02          4.95682205E+01          2.76728605E+01
       2000.0000          1.00000000E+30          6.94261540E+05          3.23028634E+05          1.40495837E+05          2.75626304E+03          1.75944167E+03          8.37602132E+02          1.92867725E+02          1.24768159E+02          5.17471068E+01          2.88506800E+01
       2100.0000          1.00000000E+30          5.51545811E+05          2.72483064E+05          1.19638739E+05          2.83839135E+03          1.81847128E+03          8.66668723E+02          2.00577433E+02          1.29781273E+02          5.39120292E+01          3.00214443E+01
       2200.0000          1.00000000E+30          4.54408711E+05          2.35554918E+05          1.04245724E+05          2.91883901E+03          1.87851222E+03          8.94923806E+02          2.08235668E+02          1.34743163E+02          5.60655941E+01          3.11833268E+01
       2300.0000          1.00000000E+30          3.85018298E+05          2.07715958E+05          9.25514254E+04          3.00211195E+03          1.93686071E+03          9.23612152E+02          2.15872432E+02          1.39690675E+02          5.82049590E+01          3.23394073E+01
       2400.0000          1.00000000E+30          3.33575534E+05          1.86200607E+05          8.34595082E+04          3.08501353E+03          1.99617826E+03          9.52121706E+02          2.23462677E+02          1.44591473E+02          6.03343479E+01          3.34883785E+01
       2500.0000          1.00000000E+30          2.94310841E+05          1.69235746E+05          7.62572692E+04          3.16756312E+03          2.05515083E+03          9.80463468E+02          2.31008921E+02          1.49480719E+02          6.24526061E+01          3.46315146E+01
       2600.0000          1.00000000E+30          2.63632243E+05          1.55637033E+05          7.04633835E+04          3.25273147E+03          2.11499524E+03          1.00864757E+03          2.38513514E+02          1.54343039E+02          6.45602678E+01          3.57689655E+01
       2700.0000          1.00000000E+30          2.39200438E+05          1.44586139E+05          6.57421215E+04          3.33453319E+03          2.17330483E+03          1.03721333E+03          2.45978599E+02          1.59195563E+02          6.66578516E+01          3.69011717E+01
       2800.0000          1.00000000E+30          2.19433135E+05          1.35501904E+05          6.18529837E+04          3.41883543E+03          2.23247168E+03          1.06509440E+03          2.53406101E+02          1.64007781E+02          6.87458360E+01          3.80267727E+01
       2900.0000          1.00000000E+30          2.03226884E+05          1.27960948E+05          5.86197316E+04          3.49997045E+03          2.29019103E+03          1.09335087E+03          2.60822230E+02          1.68812136E+02          7.08263240E+01          3.91487595E+01
       3000.0000          1.00000000E+30          1.89789698E+05          1.21648605E+05          5.59105769E+04          3.58349024E+03          2.34874818E+03          1.12096136E+03          2.68179416E+02          1.73578859E+02          7.28962841E+01          4.02636134E+01
       3100.0000          1.00000000E+30          1.78540937E+05          1.16326794E+05          5.36253169E+04          3.66661989E+03          2.40701373E+03          1.14893881E+03          2.75527652E+02          1.78339302E+02          7.49594623E+01          4.13759494E+01
       3200.0000          1.00000000E+30          1.69045846E+05          1.11812621E+05          5.16866593E+04          3.74937779E+03          2.46500128E+03          1.17678268E+03          2.82843913E+02          1.83079167E+02          7.70146096E+01          4.24834871E+01
       3300.0000          1.00000000E+30          1.60973032E+05          1.07963500E+05          5.00341615E+04          3.83178130E+03          2.52272357E+03          1.20449907E+03          2.90129584E+02          1.87799248E+02          7.90619671E+01          4.35864100E+01
       3400.0000          1.00000000E+30          1.54066621E+05          1.04667090E+05          4.86200365E+04          3.91384677E+03          2.58019249E+03          1.23209364E+03          2.97385860E+02          1.92500298E+02          8.11017636E+01          4.46848887E+01
       3500.0000          1.00000000E+30          1.48125480E+05          1.01833802E+05          4.74060936E+04          3.99558961E+03          2.63741916E+03          1.26002896E+03          3.04613850E+02          1.97183040E+02          8.31343403E+01          4.57797254E+01
       3600.0000          1.00000000E+30          1.42990470E+05          9.93915453E+04          4.63615150E+04          4.07938037E+03          2.69441402E+03          1.28738721E+03          3.11814626E+02          2.01848150E+02          8.51597646E+01          4.68701245E+01
       3700.0000          1.00000000E+30          1.38533831E+05          9.72817659E+04          4.54612011E+04          4.16046893E+03          2.75216202E+03          1.31463863E+03          3.19011634E+02          2.06496281E+02          8.71787033E+01          4.79571600E+01
       3800.0000          1.00000000E+30          1.34652291E+05          9.54565668E+04          4.46845979E+04          4.24356037E+03          2.80870341E+03          1.34222537E+03          3.26160453E+02          2.11142071E+02          8.91923438E+01          4.90416090E+01
       3900.0000          1.00000000E+30          1.31261448E+05          9.38763583E+04          4.40146736E+04          4.32404832E+03          2.86599053E+03          1.36926774E+03          3.33284799E+02          2.15757812E+02          9.11987291E+01          5.01207400E+01
       4000.0000          1.00000000E+30          1.28291866E+05          9.25082824E+04          4.34372911E+04          4.40649148E+03          2.92211321E+03          1.39664205E+03          3.40407516E+02          2.20371973E+02          9.31987024E+01          5.11980706E+01
       4100.0000          1.00000000E+30          1.25686107E+05          9.13248889E+04          4.29405623E+04          4.48642680E+03          2.97897184E+03          1.42349100E+03          3.47484984E+02          2.24957537E+02          9.51943439E+01          5.22706235E+01
       4200.0000          1.00000000E+30          1.23396158E+05          9.03030077E+04          4.25145019E+04          4.56826767E+03          3.03470674E+03          1.45066751E+03          3.54562028E+02          2.29542157E+02          9.71838063E+01          5.33415298E+01
       4300.0000          1.00000000E+30          1.21381708E+05          8.94230830E+04          4.21506151E+04          4.64981234E+03          3.09116591E+03          1.47774844E+03          3.61617005E+02          2.34099293E+02          9.91665266E+01          5.44084085E+01
       4400.0000          1.00000000E+30          1.19608744E+05          8.86684422E+04          4.18416946E+04          4.72897326E+03          3.14743149E+03          1.50432878E+03          3.68629620E+02          2.38656258E+02          1.01145541E+02          5.54720750E+01
       4500.0000          1.00000000E+30          1.18048392E+05          8.80248125E+04          4.15815376E+04          4.80997626E+03          3.20350954E+03          1.53123101E+03          3.75643101E+02          2.43199752E+02          1.03118908E+02          5.65339090E+01
       4600.0000          1.00000000E+30          1.16675975E+05          8.74799726E+04          4.13648045E+04          4.89071101E+03          3.25853064E+03          1.55804641E+03          3.82636494E+02          2.47730201E+02          1.05086024E+02          5.75921687E+01
       4700.0000          1.00000000E+30          1.15470362E+05          8.70233066E+04          4.11868932E+04          4.97118595E+03          3.31425868E+03          1.58477760E+03          3.89610216E+02          2.52235520E+02          1.07049277E+02          5.86474868E+01
       4800.0000          1.00000000E+30          1.14413310E+05          8.66456368E+04          4.10437907E+04          5.05140910E+03          3.36981582E+03          1.61142706E+03          3.96564978E+02          2.56741469E+02          1.09008313E+02          5.97009000E+01
       4900.0000          1.00000000E+30          1.13489055E+05          8.63390004E+04          4.09320256E+04          5.13138815E+03          3.42520707E+03          1.63799718E+03          4.03501432E+02          2.61235506E+02          1.10962382E+02          6.07515293E+01
       5000.0000          1.00000000E+30          1.12683913E+05          8.60963363E+04          4.08485043E+04          5.21113043E+03          3.48043719E+03          1.66449023E+03          4.10420009E+02          2.65717936E+02          1.12911640E+02          6.17994566E+01
       5100.0000          1.00000000E+30          1.11985904E+05          8.59115422E+04          4.07905629E+04          5.29064296E+03          3.53551074E+03          1.69090839E+03          4.17321120E+02          2.70189047E+02          1.14856436E+02          6.28448199E+01
       5200.0000          1.00000000E+30          1.11384560E+05          8.57791993E+04          4.07558263E+04          5.36993246E+03          3.59043208E+03          1.71725372E+03          4.24205190E+02          2.74649119E+02          1.16796888E+02          6.38876872E+01
       5300.0000          1.00000000E+30          1.10870666E+05          8.56945346E+04          4.07421896E+04          5.44900535E+03          3.64602271E+03          1.74352823E+03          4.31072653E+02          2.79098410E+02          1.18732840E+02          6.49283015E+01
       5400.0000          1.00000000E+30          1.10436156E+05          8.56532983E+04          4.07477951E+04          5.52974028E+03          3.70064343E+03          1.76973382E+03          4.37923976E+02          2.83549239E+02          1.20664241E+02          6.59670787E+01
       5500.0000          1.00000000E+30          1.10073784E+05          8.56517292E+04          4.07709852E+04          5.60837558E+03          3.75512391E+03          1.79587230E+03          4.44759658E+02          2.87977707E+02          1.22591941E+02          6.70027224E+01
       5600.0000          1.00000000E+30          1.09777206E+05          8.56864530E+04          4.08102780E+04          5.68681200E+03          3.80946780E+03          1.82230863E+03          4.51579878E+02          2.92396203E+02          1.24517609E+02          6.80371873E+01
       5700.0000          1.00000000E+30          1.09540745E+05          8.57544666E+04          4.08643487E+04          5.76505495E+03          3.86367863E+03          1.84831412E+03          4.58403363E+02          2.96805167E+02          1.26436948E+02          6.90686271E+01
