#Energy      Ge-K-shell   Ge-L1-shell   Ge-L2-shell   Ge-L3-shell   Ge-M1-shell   Ge-M2-shell   Ge-M3-shell   Ge-M4-shell   Ge-M5-shell   Valence  Total
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28718120E+03          8.92931511E+03          4.09200700E+03          1.49458930E+03          1.00574382E+03          3.99055098E+04          4.64581872E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54265077E+03          8.87897467E+03          4.09693302E+03          1.61185399E+03          1.08649206E+03          4.19728942E+04          4.93552939E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91771479E+03          8.88185870E+03          4.12193409E+03          1.74446368E+03          1.17908249E+03          4.42758548E+04          5.26324620E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02576706E+04          8.92436258E+03          4.14070429E+03          1.88195880E+03          1.27615465E+03          4.65936799E+04          5.59448968E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05591348E+04          9.00283764E+03          4.20653551E+03          2.03835858E+03          1.37375955E+03          4.89705951E+04          5.94372435E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09209282E+04          9.06777046E+03          4.28872887E+03          2.18636539E+03          1.47595620E+03          5.13445913E+04          6.29168025E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11670485E+04          9.22647724E+03          4.38293410E+03          2.35660693E+03          1.59441910E+03          5.38935709E+04          6.68372249E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15156566E+04          9.40775562E+03          4.46846608E+03          2.53165911E+03          1.71784384E+03          5.64283342E+04          7.08331386E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18990119E+04          9.56476056E+03          4.58464322E+03          2.72993899E+03          1.84186691E+03          5.90504203E+04          7.50254441E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22819328E+04          9.79914459E+03          4.69156287E+03          2.92057978E+03          1.98029749E+03          6.19508789E+04          7.93567063E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26907726E+04          9.99989331E+03          4.81920684E+03          3.13903689E+03          2.12392273E+03          6.46849432E+04          8.39519881E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31304029E+04          1.02554301E+04          4.94420842E+03          3.36364140E+03          2.27575177E+03          6.74728456E+04          8.86950878E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36001718E+04          1.04933002E+04          5.07586731E+03          3.59493202E+03          2.43725027E+03          7.04374074E+04          9.35888916E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39824370E+04          1.07583966E+04          5.21700147E+03          3.85179960E+03          2.60410934E+03          7.32984588E+04          9.86757571E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44364581E+04          1.10271693E+04          5.36984345E+03          4.12134412E+03          2.78995774E+03          7.65222040E+04          1.04132487E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49294864E+04          1.13187998E+04          5.51081170E+03          4.39802435E+03          2.97488640E+03          7.94676607E+04          1.09541329E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53570151E+04          1.16205220E+04          5.67687953E+03          4.66573132E+03          3.16348838E+03          8.25125794E+04          1.14958469E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57850773E+04          1.19568164E+04          5.85027075E+03          4.96448393E+03          3.37467062E+03          8.57109732E+04          1.20869193E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62809426E+04          1.22588306E+04          6.00673221E+03          5.31112118E+03          3.59519752E+03          8.89799379E+04          1.27041120E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67770856E+04          1.26148300E+04          6.19122916E+03          5.62494293E+03          3.82007218E+03          9.24747535E+04          1.33197613E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73228302E+04          1.29852043E+04          6.38558113E+03          5.96120868E+03          4.04872210E+03          9.58979394E+04          1.39565138E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77710029E+04          1.33117520E+04          6.55522036E+03          6.32225615E+03          4.29072591E+03          9.92028491E+04          1.45930918E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83095884E+04          1.36919015E+04          6.75508527E+03          6.69502460E+03          4.54828960E+03          1.02818029E+05          1.52755217E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88872698E+04          1.40957275E+04          6.95701695E+03          7.11865043E+03          4.81417120E+03          1.06493105E+05          1.59944881E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93935010E+04          1.44459267E+04          7.17808641E+03          7.51548077E+03          5.09935058E+03          1.10010539E+05          1.67125606E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99929898E+04          1.48564272E+04          7.35497131E+03          7.98414838E+03          5.39771068E+03          1.13661133E+05          1.74641706E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04865126E+04          1.52732432E+04          7.57894483E+03          8.42371329E+03          5.70193595E+03          1.17512066E+05          1.82205001E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10535684E+04          1.57244372E+04          7.79698201E+03          8.87125109E+03          6.04930930E+03          1.21440634E+05          1.90253613E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16692031E+04          1.61022644E+04          8.04123322E+03          9.36547227E+03          6.36900129E+03          1.25526181E+05          1.98270023E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23219262E+04          1.65584384E+04          8.23419017E+03          9.88017992E+03          6.71607262E+03          1.29233032E+05          2.06405482E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28229897E+04          1.70147454E+04          8.48122895E+03          1.04026933E+04          7.07372708E+03          1.33152059E+05          2.14821472E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34811266E+04          1.75127286E+04          8.72227033E+03          1.09372055E+04          7.45133836E+03          1.37449830E+05          2.23589466E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39827575E+04          1.79293988E+04          8.99163723E+03          1.15086654E+04          7.83431248E+03          1.41357434E+05          2.32399068E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46305846E+04          1.84303239E+04          9.20510940E+03          1.21033696E+04          8.22518689E+03          1.45973503E+05          2.41229139E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52619035E+04          1.89600438E+04          9.46691158E+03          1.27654328E+04          8.68222913E+03          1.49765563E+05          2.51161425E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59540468E+04          1.94587678E+04          9.74685529E+03          1.33771617E+04          9.11926341E+03          1.54438346E+05          2.60820888E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65406868E+04          2.00285648E+04          9.99776446E+03          1.40046505E+04          9.55976730E+03          1.58530644E+05          2.70309072E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72466399E+04          2.04670502E+04          1.02874778E+04          1.47436513E+04          1.00286798E+04          1.63195635E+05          2.80557015E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78309026E+04          2.10124484E+04          1.05377461E+04          1.54423299E+04          1.05016125E+04          1.67720132E+05          2.90392151E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85367227E+04          2.15951887E+04          1.08318466E+04          1.61653739E+04          1.09839494E+04          1.72575124E+05          3.00872529E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92792749E+04          2.22111735E+04          1.11272482E+04          1.69279051E+04          1.15159524E+04          1.77056902E+05          3.11911522E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99369903E+04          2.27172088E+04          1.14476308E+04          1.76988206E+04          1.21109579E+04          1.82214217E+05          3.23272927E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07123480E+04          2.33494188E+04          1.17197018E+04          1.85755581E+04          1.26450949E+04          1.86718357E+05          3.34463702E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13507221E+04          2.38478915E+04          1.20486642E+04          1.93715079E+04          1.32030727E+04          1.91773899E+05          3.45538920E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21335511E+04          2.44841742E+04          1.23204878E+04          2.02617143E+04          1.37950853E+04          1.97286526E+05          3.57090611E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27510777E+04          2.50666148E+04          1.26517048E+04          2.11335628E+04          1.43922109E+04          2.01969130E+05          3.68705521E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35329529E+04          2.57358204E+04          1.29806389E+04          2.21474983E+04          1.50792599E+04          2.06976890E+05          3.81657384E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43530730E+04          2.64417377E+04          1.33388034E+04          2.30646513E+04          1.56922633E+04          2.12307396E+05          3.94181985E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49412925E+04          2.69543177E+04          1.36417807E+04          2.40434102E+04          1.63818250E+04          2.17988332E+05          4.06098704E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57416845E+04          2.76483978E+04          1.40082488E+04          2.50290827E+04          1.70528120E+04          2.22818566E+05          4.19082783E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64879713E+04          2.83217475E+04          1.43133415E+04          2.61647719E+04          1.78357601E+04          2.28729292E+05          4.32454535E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73182731E+04          2.90616550E+04          1.46812956E+04          2.71734549E+04          1.85415153E+04          2.33841847E+05          4.45771762E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81872425E+04          2.96858152E+04          1.50430437E+04          2.83098000E+04          1.92955294E+04          2.39852230E+05          4.59417464E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90976454E+04          3.04360176E+04          1.54365250E+04          2.95881840E+04          2.00555643E+04          2.45165992E+05          4.74041858E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97000098E+04          3.12251205E+04          1.58511439E+04          3.06922957E+04          2.09177514E+04          2.51310600E+05          4.88595618E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05964189E+04          3.18242289E+04          1.61714649E+04          3.18641096E+04          2.16979453E+04          2.56883460E+05          5.01866866E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15342441E+04          3.26074634E+04          1.65890662E+04          3.31097135E+04          2.25666458E+04          2.62980124E+05          5.17214487E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21079764E+04          3.33518665E+04          1.70288069E+04          3.44868694E+04          2.35249448E+04          2.69391030E+05          5.32843094E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30099737E+04          3.41785197E+04          1.73330242E+04          3.57488371E+04          2.43797384E+04          2.74759530E+05          5.46950051E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39514603E+04          3.50471929E+04          1.77659347E+04          3.72440604E+04          2.54113999E+04          2.81381467E+05          5.63923378E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46944170E+04          3.57012007E+04          1.81647353E+04          3.85238280E+04          2.63097447E+04          2.87580234E+05          5.78435483E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56418754E+04          3.65739817E+04          1.86184638E+04          3.99799208E+04          2.72806106E+04          2.93897760E+05          5.95121762E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64210826E+04          3.74905054E+04          1.90954398E+04          4.14699436E+04          2.83819480E+04          3.00113155E+05          6.12506888E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73584275E+04          3.81092494E+04          1.94429639E+04          4.31328547E+04          2.93584463E+04          3.07162628E+05          6.27786044E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83344066E+04          3.90102934E+04          1.99209931E+04          4.46117432E+04          3.05451294E+04          3.13716130E+05          6.45730292E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93514589E+04          3.98444157E+04          2.04231206E+04          4.61716228E+04          3.15299011E+04          3.19536642E+05          6.63005370E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00179365E+04          4.07903650E+04          2.07523376E+04          4.79421936E+04          3.26622817E+04          3.26496188E+05          6.79193741E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10106185E+04          4.17823223E+04          2.12445669E+04          4.95000474E+04          3.38226109E+04          3.33700470E+05          6.97481847E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20435009E+04          4.24915113E+04          2.16948718E+04          5.13685767E+04          3.51180869E+04          3.39684680E+05          7.15670712E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31190761E+04          4.34804247E+04          2.22096211E+04          5.33837065E+04          3.62643900E+04          3.47112089E+05          7.35086037E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37036525E+04          4.45164651E+04          2.27493907E+04          5.49113783E+04          3.74817074E+04          3.53422876E+05          7.53228478E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47280961E+04          4.51972873E+04          2.31308707E+04          5.67830569E+04          3.88457896E+04          3.60917479E+05          7.70688799E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57923841E+04          4.62081648E+04          2.36655596E+04          5.88803442E+04          4.01356887E+04          3.68538577E+05          7.90934086E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66318756E+04          4.71292253E+04          2.42255529E+04          6.07150218E+04          4.14343324E+04          3.74739920E+05          8.10186539E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76984697E+04          4.81763539E+04          2.46036488E+04          6.29405468E+04          4.29049713E+04          3.82528037E+05          8.29583269E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88060111E+04          4.91075909E+04          2.51463168E+04          6.48643211E+04          4.42325774E+04          3.90326551E+05          8.49456766E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96399724E+04          5.01728913E+04          2.57134632E+04          6.69450257E+04          4.56954852E+04          3.96801495E+05          8.70092765E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07305466E+04          5.12854362E+04          2.62057431E+04          6.92811399E+04          4.72787742E+04          4.04274345E+05          8.91399733E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.12087805E+04          6.22572334E+04          3.19165927E+04          9.40792358E+04          6.42470545E+04          4.85473255E+05          1.11493450E+04
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30172715E+04          7.46390949E+04          3.84575743E+04          1.25507856E+05          8.55806816E+04          5.72998555E+05          1.37279884E+04
       1219.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50880885E+04          7.75848459E+04          3.99853308E+04          1.32455350E+05          9.03193075E+04          5.92968296E+05          1.42941300E+04
       1220.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33968324E+04          8.50883436E+04          7.75851522E+04          3.99854896E+04          1.32456146E+05          9.03198208E+04          5.92970404E+05          8.87316830E+03
       1250.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19558926E+03          8.92356977E+04          8.18417919E+04          4.21494090E+04          1.43682047E+05          9.85446916E+04          6.22150072E+05          3.28719791E+03
       1251.0010          1.00000000E+30          1.00000000E+30          6.30631897E+04          4.19556577E+03          8.92359784E+04          8.18421077E+04          4.21495647E+04          1.43682857E+05          9.85452741E+04          6.22152210E+05          3.12432989E+03
       1300.0000          1.00000000E+30          1.00000000E+30          8.76016235E+03          4.35385519E+03          9.52135348E+04          8.87268215E+04          4.59621213E+04          1.63310967E+05          1.11732528E+05          6.70457095E+05          2.47567836E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.01612190E+04          5.26401543E+03          1.08908628E+05          1.04435542E+05          5.43387835E+04          2.09626627E+05          1.43828025E+05          7.76738839E+05          2.95374413E+03
       1412.9990          1.00000000E+30          1.00000000E+30          1.04009018E+04          5.40318181E+03          1.10355207E+05          1.06746047E+05          5.53501502E+04          2.16778999E+05          1.48918148E+05          7.90992123E+05          3.02745498E+03
       1413.0010          1.00000000E+30          2.19782114E+04          1.04009395E+04          5.40320379E+03          1.10355496E+05          1.06746410E+05          5.53503365E+04          2.16780137E+05          1.48918958E+05          7.90994529E+05          2.66092780E+03
       1500.0000          1.00000000E+30          2.35164488E+04          1.21552401E+04          6.30111081E+03          1.23518196E+05          1.22262251E+05          6.35760961E+04          2.65544524E+05          1.82122849E+05          8.94172613E+05          3.06867125E+03
       1600.0000          1.00000000E+30          2.62007656E+04          1.43426262E+04          7.44859630E+03          1.38515808E+05          1.42080643E+05          7.41363701E+04          3.31270431E+05          2.27679504E+05          1.01654737E+06          3.59345913E+03
       1700.0000          1.00000000E+30          2.89103038E+04          1.67278799E+04          8.70994225E+03          1.55640311E+05          1.64655797E+05          8.57135352E+04          4.11161508E+05          2.80732155E+05          1.15073758E+06          4.16302614E+03
       1800.0000          1.00000000E+30          3.16240790E+04          1.93868084E+04          1.01004414E+04          1.72450639E+05          1.88187400E+05          9.82057126E+04          5.00296058E+05          3.44444396E+05          1.29443043E+06          4.78060792E+03
       1900.0000          1.00000000E+30          3.46399869E+04          2.23199846E+04          1.16927326E+04          1.91692545E+05          2.13971004E+05          1.12265893E+05          6.05228041E+05          4.17972260E+05          1.44820149E+06          5.47263289E+03
       2000.0000          1.00000000E+30          3.74396565E+04          2.55737923E+04          1.33889131E+04          2.10785486E+05          2.42540748E+05          1.27167031E+05          7.26783023E+05          5.01041121E+05          1.61272399E+06          6.20256857E+03
       2100.0000          1.00000000E+30          4.07214317E+04          2.91079536E+04          1.52710809E+04          2.31358978E+05          2.73968853E+05          1.43945724E+05          8.65299076E+05          5.96301272E+05          1.79383589E+06          7.00747506E+03
       2200.0000          1.00000000E+30          4.40190291E+04          3.30296946E+04          1.73928931E+04          2.53851498E+05          3.08053293E+05          1.62020463E+05          1.02405753E+06          7.07650250E+05          1.97712451E+06          7.89010875E+03
       2300.0000          1.00000000E+30          4.75290745E+04          3.73683043E+04          1.97335771E+04          2.76400802E+05          3.45104763E+05          1.81691413E+05          1.20814672E+06          8.31938003E+05          2.17013391E+06          8.85069946E+03
       2400.0000          1.00000000E+30          5.11577223E+04          4.20445470E+04          2.21141549E+04          2.99972371E+05          3.84637778E+05          2.03048982E+05          1.40777323E+06          9.70495434E+05          2.38801836E+06          9.84547493E+03
       2500.0000          1.00000000E+30          5.50106217E+04          4.70826182E+04          2.47565653E+04          3.25322844E+05          4.25605720E+05          2.25572984E+05          1.63388429E+06          1.12675178E+06          2.60206439E+06          1.09228299E+04
       2600.0000          1.00000000E+30          5.90488881E+04          5.24125885E+04          2.76931439E+04          3.51567424E+05          4.73923688E+05          2.49982672E+05          1.89261305E+06          1.30514917E+06          2.83821104E+06          1.20880757E+04
       2700.0000          1.00000000E+30          6.33340625E+04          5.83684743E+04          3.09886922E+04          3.80687750E+05          5.20691396E+05          2.76218972E+05          2.17815895E+06          1.50523122E+06          3.07458938E+06          1.33675493E+04
       2800.0000          1.00000000E+30          6.77742894E+04          6.47059850E+04          3.42285117E+04          4.07946540E+05          5.74349546E+05          3.04118246E+05          2.49106136E+06          1.71732558E+06          3.33673367E+06          1.46651617E+04
       2900.0000          1.00000000E+30          7.24594230E+04          7.13843972E+04          3.79032450E+04          4.38864890E+05          6.30069362E+05          3.34641248E+05          2.83950615E+06          1.96372936E+06          3.61094371E+06          1.60810980E+04
       3000.0000          1.00000000E+30          7.67628020E+04          7.87287797E+04          4.19296244E+04          4.68392294E+05          6.91937365E+05          3.66023207E+05          3.22823972E+06          2.22687043E+06          3.88196174E+06          1.75724872E+04
       3100.0000          1.00000000E+30          8.17870230E+04          8.67363676E+04          4.60330218E+04          5.01756778E+05          7.53836209E+05          4.00995984E+05          3.65254924E+06          2.52950455E+06          4.17678907E+06          1.91565472E+04
       3200.0000          1.00000000E+30          8.68623874E+04          9.48807024E+04          5.03578099E+04          5.36957864E+05          8.18832628E+05          4.36999313E+05          4.11259309E+06          2.84788881E+06          4.48197766E+06          2.07903480E+04
       3300.0000          1.00000000E+30          9.27569705E+04          1.03450042E+05          5.53073509E+04          5.72574862E+05          8.93145948E+05          4.76682931E+05          4.62065638E+06          3.19846408E+06          4.80091491E+06          2.26093599E+04
       3400.0000          1.00000000E+30          9.76952381E+04          1.13165132E+05          6.04214796E+04          6.06821404E+05          9.71039449E+05          5.16831634E+05          5.19288416E+06          3.59880767E+06          5.13205240E+06          2.44493518E+04
       3500.0000          1.00000000E+30          1.03402335E+05          1.23139535E+05          6.56903668E+04          6.44596929E+05          1.04833832E+06          5.59627529E+05          5.78465366E+06          4.00545383E+06          5.47999809E+06          2.63769246E+04
       3600.0000          1.00000000E+30          1.09318469E+05          1.33949268E+05          7.14534331E+04          6.83242500E+05          1.13447941E+06          6.06411875E+05          6.44908739E+06          4.47849292E+06          5.83759143E+06          2.84478871E+04
       3700.0000          1.00000000E+30          1.16040372E+05          1.44915676E+05          7.75176342E+04          7.23124133E+05          1.22111737E+06          6.55014209E+05          7.16552210E+06          4.96319712E+06          6.24165477E+06          3.06294711E+04
       3800.0000          1.00000000E+30          1.22064172E+05          1.56946924E+05          8.39364028E+04          7.68719800E+05          1.31649049E+06          7.05496995E+05          7.94054552E+06          5.52796988E+06          6.59811499E+06          3.28795222E+04
       3900.0000          1.00000000E+30          1.28119091E+05          1.69616924E+05          9.08196012E+04          8.07917571E+05          1.41760294E+06          7.59076458E+05          8.76681997E+06          6.10093956E+06          7.00548460E+06          3.52199579E+04
       4000.0000          1.00000000E+30          1.34886447E+05          1.82806446E+05          9.81522872E+04          8.56314267E+05          1.51873961E+06          8.16438831E+05          9.70736669E+06          6.72963258E+06          7.41760518E+06          3.77221086E+04
       4100.0000          1.00000000E+30          1.41852008E+05          1.96986559E+05          1.05503127E+05          9.00489834E+05          1.62835642E+06          8.74677500E+05          1.06537303E+07          7.40002802E+06          7.84828418E+06          4.02758129E+04
       4200.0000          1.00000000E+30          1.48832158E+05          2.11313338E+05          1.13518736E+05          9.45266779E+05          1.74323126E+06          9.37420567E+05          1.17203088E+07          8.13302416E+06          8.29717143E+06          4.29414686E+04
       4300.0000          1.00000000E+30          1.56936854E+05          2.26883710E+05          1.22194627E+05          9.94863470E+05          1.86415330E+06          1.00303254E+06          1.28396597E+07          8.95021884E+06          8.75267773E+06          4.58596960E+04
       4400.0000          1.00000000E+30          1.64012472E+05          2.43182806E+05          1.30852302E+05          1.04616443E+06          1.99174609E+06          1.07156203E+06          1.40831557E+07          9.77233135E+06          9.25779491E+06          4.87235652E+04
       4500.0000          1.00000000E+30          1.71690944E+05          2.60743470E+05          1.40145262E+05          1.09708566E+06          2.12684533E+06          1.15002484E+06          1.53471026E+07          1.06687841E+07          9.74313805E+06          5.17924903E+04
       4600.0000          1.00000000E+30          1.79617759E+05          2.78237134E+05          1.49970063E+05          1.14983842E+06          2.26674535E+06          1.21972591E+06          1.67812400E+07          1.16487162E+07          1.02323313E+07          5.49350842E+04
       4700.0000          1.00000000E+30          1.87883709E+05          2.98856127E+05          1.60402247E+05          1.20480548E+06          2.40478778E+06          1.30000069E+06          1.82579931E+07          1.27239949E+07          1.07915215E+07          5.83295670E+04
       4800.0000          1.00000000E+30          1.96188000E+05          3.16696942E+05          1.71182299E+05          1.26016942E+06          2.55899418E+06          1.38290597E+06          1.98837459E+07          1.38095275E+07          1.13216093E+07          6.16715186E+04
       4900.0000          1.00000000E+30          2.04636630E+05          3.37537098E+05          1.82309828E+05          1.31658599E+06          2.71632895E+06          1.46838690E+06          2.15242864E+07          1.50485077E+07          1.18653619E+07          6.51873094E+04
       5000.0000          1.00000000E+30          2.13715854E+05          3.59007236E+05          1.94362418E+05          1.37656658E+06          2.88124088E+06          1.55686061E+06          2.33704685E+07          1.62445074E+07          1.24369039E+07          6.89170995E+04
       5100.0000          1.00000000E+30          2.23647485E+05          3.81203844E+05          2.06195199E+05          1.44235176E+06          3.05513528E+06          1.65899126E+06          2.52059121E+07          1.76287186E+07          1.30241890E+07          7.27751768E+04
       5200.0000          1.00000000E+30          2.32782615E+05          4.04950684E+05          2.19309173E+05          1.50226581E+06          3.23338846E+06          1.75644429E+06          2.72841030E+07          1.89864852E+07          1.36167800E+07          7.67336733E+04
       5300.0000          1.00000000E+30          2.42238048E+05          4.29685639E+05          2.32700850E+05          1.56498463E+06          3.41633402E+06          1.85092112E+06          2.94200724E+07          2.05271344E+07          1.42373544E+07          8.07902749E+04
       5400.0000          1.00000000E+30          2.53122776E+05          4.55615599E+05          2.46726929E+05          1.63058661E+06          3.61430185E+06          1.95617680E+06          3.17225677E+07          2.21717212E+07          1.48799802E+07          8.51532369E+04
       5500.0000          1.00000000E+30          2.62447961E+05          4.82851245E+05          2.60985386E+05          1.70275785E+06          3.81964868E+06          2.06489197E+06          3.41818070E+07          2.38407589E+07          1.55734758E+07          8.94316140E+04
       5600.0000          1.00000000E+30          2.74134482E+05          5.10211316E+05          2.77735965E+05          1.76899015E+06          4.02426631E+06          2.18104238E+06          3.68376504E+07          2.56524645E+07          1.62284457E+07          9.42650030E+04
       5700.0000          1.00000000E+30          2.83375008E+05          5.38809693E+05          2.92640642E+05          1.83639692E+06          4.23850590E+06          2.30206803E+06          3.93914012E+07          2.75813831E+07          1.69102687E+07          9.86422585E+04
