#Energy      Sn-K-shell   Sn-L1-shell   Sn-L2-shell   Sn-L3-shell   Sn-M1-shell   Sn-M2-shell   Sn-M3-shell   Sn-M4-shell   Sn-M5-shell   Sn-N1-shell   Sn-N2-shell   Sn-N3-shell   Sn-N4-shell   Sn-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.93202437E+03          2.65690743E+03          9.50732081E+04          8.71330558E+04          4.10943677E+04          4.08711586E+04          2.80757791E+04          4.78359764E+05          1.35280653E+03
        718.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02880605E+03          2.73376180E+03          9.70768568E+04          8.84072121E+04          4.19181426E+04          4.19686712E+04          2.86962783E+04          4.88278788E+05          1.38850267E+03
        719.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10563447E+04          4.02883133E+03          2.73377938E+03          9.70773115E+04          8.84075699E+04          4.19183294E+04          4.19689217E+04          2.86964510E+04          4.88281174E+05          1.23359076E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10496910E+04          4.04149805E+03          2.74258635E+03          9.73049637E+04          8.85866691E+04          4.20118206E+04          4.20944064E+04          2.87829505E+04          4.88625284E+05          1.23691001E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09835258E+04          4.17282374E+03          2.81850150E+03          9.92386762E+04          9.04202681E+04          4.29711743E+04          4.33931353E+04          2.96784415E+04          5.00108615E+05          1.26801121E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09181483E+04          4.27952115E+03          2.90781699E+03          1.01531731E+05          9.23313765E+04          4.37368613E+04          4.45303998E+04          3.06314424E+04          5.12284430E+05          1.29910499E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09950396E+04          4.41483596E+03          2.98460365E+03          1.03472513E+05          9.36949696E+04          4.46949043E+04          4.59057449E+04          3.12987027E+04          5.23882042E+05          1.33179556E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09864753E+04          4.52284568E+03          3.07592506E+03          1.05779096E+05          9.55687740E+04          4.56958587E+04          4.69634516E+04          3.22518559E+04          5.33670470E+05          1.36388382E+03
        760.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09856204E+04          4.53612097E+03          3.08535603E+03          1.06015187E+05          9.56677643E+04          4.57983227E+04          4.70973029E+04          3.22686331E+04          5.34909772E+05          1.36723205E+03
        761.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84800152E+04          1.09856187E+04          4.53614763E+03          3.08537497E+03          1.06015660E+05          9.56681380E+04          4.57985283E+04          4.70975717E+04          3.22688214E+04          5.34912258E+05          1.30460878E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72502901E+04          1.10788986E+04          4.65934121E+03          3.16635594E+03          1.08190860E+05          9.73795955E+04          4.64286397E+04          4.83386182E+04          3.31392565E+04          5.45776770E+05          1.33129663E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66615202E+04          1.11677486E+04          4.79307969E+03          3.26579384E+03          1.09976175E+05          9.93547134E+04          4.74074729E+04          4.96468276E+04          3.40246658E+04          5.56543332E+05          1.36338179E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64176574E+04          1.12580352E+04          4.94107520E+03          3.35075968E+03          1.12374870E+05          1.01411611E+05          4.83374138E+04          5.11121475E+04          3.50308104E+04          5.68185674E+05          1.39504567E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64828663E+04          1.13497936E+04          5.06601065E+03          3.45338016E+03          1.14880534E+05          1.02907625E+05          4.93574125E+04          5.23548024E+04          3.59015903E+04          5.79589945E+05          1.42817320E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66413752E+04          1.16580514E+04          5.21841516E+03          3.56248495E+03          1.16573857E+05          1.04944974E+05          5.04213865E+04          5.38604200E+04          3.69413866E+04          5.92194334E+05          1.46862245E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69339036E+04          1.18124259E+04          5.38027387E+03          3.64419834E+03          1.19013319E+05          1.07064622E+05          5.15322423E+04          5.54551987E+04          3.78234054E+04          6.04546371E+05          1.50301190E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71530738E+04          1.19709438E+04          5.50010312E+03          3.75428735E+03          1.21557062E+05          1.08481238E+05          5.22746921E+04          5.66468556E+04          3.88783797E+04          6.15692153E+05          1.53819200E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73758402E+04          1.21337740E+04          5.65311596E+03          3.86187608E+03          1.23575155E+05          1.10538881E+05          5.33619373E+04          5.82504375E+04          3.99031914E+04          6.29077205E+05          1.57610731E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78258216E+04          1.22363072E+04          5.81949154E+03          3.98207630E+03          1.26138664E+05          1.12475988E+05          5.44953697E+04          5.97306345E+04          4.10312796E+04          6.42376728E+05          1.61691321E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81215954E+04          1.23915594E+04          5.96681483E+03          4.06788073E+03          1.28810783E+05          1.14614736E+05          5.56779963E+04          6.12311836E+04          4.20641825E+04          6.52161174E+05          1.65079554E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84237247E+04          1.25508019E+04          6.13934146E+03          4.18297765E+03          1.30768699E+05          1.16836399E+05          5.63171748E+04          6.29075362E+04          4.32362534E+04          6.65801883E+05          1.69120091E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87324163E+04          1.27141904E+04          6.32214215E+03          4.30617033E+03          1.33385711E+05          1.18485591E+05          5.74456130E+04          6.43891527E+04          4.42543882E+04          6.79512794E+05          1.73370674E+03
        887.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87941188E+04          1.28926070E+04          6.42900439E+03          4.41006175E+03          1.35084842E+05          1.20228744E+05          5.82144471E+04          6.57650883E+04          4.52146984E+04          6.87803283E+05          1.76595214E+03
        888.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99303518E+04          2.87941717E+04          1.28926430E+04          6.42904013E+03          4.41008836E+03          1.35085353E+05          1.20229186E+05          5.82146712E+04          6.57654396E+04          4.52149438E+04          6.87806045E+05          1.69116739E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00224856E+04          2.88471376E+04          1.29287551E+04          6.46496309E+03          4.41421627E+03          1.35598184E+05          1.20672855E+05          5.84395147E+04          6.61185317E+04          4.54614786E+04          6.90577993E+05          1.69617595E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04898429E+04          2.91150522E+04          1.31124865E+04          6.63820570E+03          4.54169483E+03          1.38223214E+05          1.22942391E+05          5.95908851E+04          6.79433708E+04          4.67362651E+04          7.04787019E+05          1.73666650E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09682442E+04          2.93879898E+04          1.33015152E+04          6.82729738E+03          4.67675528E+03          1.40951885E+05          1.25298933E+05          6.06025329E+04          6.93792201E+04          4.77202540E+04          7.18140082E+05          1.77857349E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14580856E+04          2.96660932E+04          1.34960737E+04          7.02747760E+03          4.78164233E+03          1.43013096E+05          1.26764722E+05          6.17576314E+04          7.12271060E+04          4.90079435E+04          7.30155983E+05          1.81737565E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19597825E+04          3.02017341E+04          1.36964082E+04          7.18613331E+03          4.90878756E+03          1.45724597E+05          1.29034731E+05          6.29576183E+04          7.29368770E+04          5.01915186E+04          7.44713891E+05          1.85769728E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24737705E+04          3.05485965E+04          1.37876385E+04          7.39072571E+03          5.04750200E+03          1.48540905E+05          1.31115994E+05          6.39091595E+04          7.48933834E+04          5.15530291E+04          7.57564827E+05          1.90003552E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30005068E+04          3.09035188E+04          1.39746296E+04          7.55373843E+03          5.19428411E+03          1.50526477E+05          1.33445653E+05          6.51020511E+04          7.65820477E+04          5.27269607E+04          7.70680925E+05          1.94214255E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35404719E+04          3.12667851E+04          1.41667625E+04          7.75886542E+03          5.31134783E+03          1.53274140E+05          1.35859596E+05          6.63403213E+04          7.85826472E+04          5.41198111E+04          7.85623416E+05          1.98360311E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40941702E+04          3.16386934E+04          1.43642521E+04          7.97544413E+03          5.46073756E+03          1.56123977E+05          1.38362481E+05          6.72734433E+04          8.06905763E+04          5.55882460E+04          7.98621021E+05          2.03027117E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46621325E+04          3.18232771E+04          1.45497494E+04          8.16899444E+03          5.61877412E+03          1.59081797E+05          1.40035551E+05          6.84825104E+04          8.22781020E+04          5.66916577E+04          8.12260653E+05          2.07474850E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49163650E+04          3.21703160E+04          1.47542771E+04          8.39697377E+03          5.73244662E+03          1.61216760E+05          1.42480202E+05          6.97358326E+04          8.44099056E+04          5.81772460E+04          8.27654155E+05          2.11655247E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54428528E+04          3.25250075E+04          1.49646369E+04          8.59105015E+03          5.88977412E+03          1.64162091E+05          1.45011723E+05          7.08731949E+04          8.60544991E+04          5.93210033E+04          8.39950675E+05          2.16203496E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14606400E+04          3.63898627E+04          1.69750002E+04          1.09375470E+04          7.51741224E+03          1.92373037E+05          1.69286732E+05          8.35311339E+04          1.08429623E+05          7.45186879E+04          9.91973389E+05          2.65250288E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77611583E+04          4.07600344E+04          1.93366021E+04          1.37766689E+04          9.48393398E+03          2.22654551E+05          1.95456404E+05          9.79533285E+04          1.33634394E+05          9.28291407E+04          1.15506383E+06          3.22032527E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43696344E+04          4.54548110E+04          2.17993437E+04          1.71049170E+04          1.18076141E+04          2.54866273E+05          2.23884402E+05          1.12779371E+05          1.63424595E+05          1.13309220E+05          1.33066774E+06          3.85334255E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16406681E+04          5.07079545E+04          2.46920275E+04          2.10983075E+04          1.45591503E+04          2.90721402E+05          2.56214847E+05          1.29245157E+05          1.98191344E+05          1.37371722E+05          1.51897833E+06          4.58034570E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94578072E+04          5.65193701E+04          2.77009045E+04          2.55656117E+04          1.76654541E+04          3.26204010E+05          2.88816591E+05          1.46821363E+05          2.37197109E+05          1.65207286E+05          1.72311654E+06          5.36799861E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73167336E+04          6.27361869E+04          3.09159407E+04          3.08181697E+04          2.12933864E+04          3.64825521E+05          3.25252991E+05          1.66047573E+05          2.80752593E+05          1.95555491E+05          1.94157437E+06          6.24305851E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58615758E+04          6.92938249E+04          3.45632151E+04          3.65630524E+04          2.54151709E+04          4.07143559E+05          3.63928612E+05          1.86811601E+05          3.30427065E+05          2.30522845E+05          2.17470141E+06          7.20081376E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05271783E+05          7.64248202E+04          3.84280062E+04          4.34037040E+04          3.02340592E+04          4.50098497E+05          4.05543380E+05          2.09579249E+05          3.86562797E+05          2.69686550E+05          2.41795596E+06          8.27205371E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14344970E+05          8.44597090E+04          4.25300464E+04          5.08793393E+04          3.54949799E+04          4.95590900E+05          4.49404724E+05          2.33795785E+05          4.49970952E+05          3.14490638E+05          2.67378929E+06          9.41425729E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24145320E+05          9.25107808E+04          4.68902365E+04          5.93321959E+04          4.14035166E+04          5.42908971E+05          4.98920174E+05          2.58439984E+05          5.19087234E+05          3.62935530E+05          2.94881486E+06          1.06457342E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35197826E+05          1.01499423E+05          5.17556417E+04          6.89577189E+04          4.80234238E+04          5.96007290E+05          5.46741690E+05          2.85666411E+05          5.96723165E+05          4.18075356E+05          3.23635442E+06          1.20077750E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45289059E+05          1.10378878E+05          5.65997547E+04          7.94726205E+04          5.53712846E+04          6.45478174E+05          5.99619803E+05          3.15495465E+05          6.80920408E+05          4.79480963E+05          3.54999809E+06          1.34271862E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56806315E+05          1.20524402E+05          6.18389307E+04          9.13732739E+04          6.37780155E+04          6.98569064E+05          6.56608605E+05          3.44967289E+05          7.74279746E+05          5.46348414E+05          3.84866438E+06          1.49916265E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68825133E+05          1.30484948E+05          6.74915553E+04          1.04033837E+05          7.28860758E+04          7.55376033E+05          7.16206399E+05          3.78965998E+05          8.77807581E+05          6.20611786E+05          4.19175417E+06          1.66433929E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80537369E+05          1.41902804E+05          7.38128600E+04          1.18506621E+05          8.29413571E+04          8.13967908E+05          7.77425611E+05          4.11020764E+05          9.91035138E+05          6.98145259E+05          4.54005668E+06          1.84371161E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93087656E+05          1.53808259E+05          8.03330231E+04          1.33574817E+05          9.36852326E+04          8.77348477E+05          8.43699192E+05          4.48407600E+05          1.11502416E+06          7.86058574E+05          4.91191912E+06          2.03181723E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06455476E+05          1.65364897E+05          8.64994414E+04          1.50648429E+05          1.05661958E+05          9.38050124E+05          9.12288974E+05          4.85163745E+05          1.24943839E+06          8.84658987E+05          5.27709100E+06          2.22730256E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20227157E+05          1.78336870E+05          9.37882534E+04          1.69343251E+05          1.19130787E+05          1.00496181E+06          9.87444998E+05          5.25103154E+05          1.40043743E+06          9.87376385E+05          5.67884365E+06          2.44350291E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34671781E+05          1.91660121E+05          1.01324557E+05          1.89661592E+05          1.33416234E+05          1.07401992E+06          1.06154976E+06          5.68387106E+05          1.55604216E+06          1.09947515E+06          6.08187332E+06          2.66915266E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49291827E+05          2.06302282E+05          1.08591901E+05          2.11336165E+05          1.49077271E+05          1.14116909E+06          1.14297868E+06          6.14256007E+05          1.72566298E+06          1.22180437E+06          6.51388049E+06          2.90378664E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64014398E+05          2.20614820E+05          1.16987304E+05          2.35561259E+05          1.66004824E+05          1.21576460E+06          1.22735113E+06          6.61386100E+05          1.91029686E+06          1.35419788E+06          6.97373124E+06          3.15536227E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78788835E+05          2.36275171E+05          1.25668281E+05          2.61225221E+05          1.84680414E+05          1.29088966E+06          1.31177376E+06          7.09527242E+05          2.10939387E+06          1.49470078E+06          7.44137509E+06          3.41956475E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96158622E+05          2.52429926E+05          1.34595327E+05          2.89519396E+05          2.04182026E+05          1.36851140E+06          1.40547049E+06          7.62066158E+05          2.32102933E+06          1.64707560E+06          7.90131738E+06          3.69845419E+04
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12393429E+05          2.69134813E+05          1.44298159E+05          3.20016005E+05          2.25445882E+05          1.45007626E+06          1.50223507E+06          8.12715204E+05          2.56020947E+06          1.81089565E+06          8.39961927E+06          3.99123668E+04
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27925105E+05          2.86838954E+05          1.53712336E+05          3.51433636E+05          2.48259787E+05          1.53254195E+06          1.60154985E+06          8.68965493E+05          2.79909950E+06          1.99155148E+06          8.90144685E+06          4.28920237E+04
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46809139E+05          3.05082791E+05          1.64050316E+05          3.86845896E+05          2.72761459E+05          1.61072392E+06          1.70872356E+06          9.26892336E+05          3.06199312E+06          2.17890750E+06          9.43659174E+06          4.61157161E+04
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64581107E+05          3.24535145E+05          1.74705831E+05          4.23612035E+05          2.99905369E+05          1.69912918E+06          1.81910934E+06          9.88874902E+05          3.35184375E+06          2.38679166E+06          9.98506407E+06          4.94801632E+04
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81759754E+05          3.44835289E+05          1.86197791E+05          4.64689686E+05          3.27830767E+05          1.78734248E+06          1.93024340E+06          1.05310804E+06          3.64765308E+06          2.59886281E+06          1.05635893E+07          5.29855460E+04
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01950560E+05          3.65389137E+05          1.98083472E+05          5.06211464E+05          3.58718142E+05          1.87884289E+06          2.04285340E+06          1.12122746E+06          3.97371817E+06          2.84279120E+06          1.11448019E+07          5.66797091E+04
       3932.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07023967E+05          3.72898334E+05          2.02530204E+05          5.20248236E+05          3.68736760E+05          1.91132512E+06          2.08675792E+06          1.13980250E+06          4.08068422E+06          2.91156927E+06          1.13506520E+07          5.79153500E+04
       3933.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63983725E+04          4.07024373E+05          3.72898798E+05          2.02530479E+05          5.20249183E+05          3.68737450E+05          1.91132713E+06          2.08676063E+06          1.13980395E+06          4.08069150E+06          2.91157456E+06          1.13506653E+07          1.81331297E+04
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74873951E+04          4.21105254E+05          3.89135850E+05          2.10096424E+05          5.51547075E+05          3.91157100E+05          1.97351552E+06          2.16573423E+06          1.18441093E+06          4.31755977E+06          3.07725287E+06          1.17401390E+07          1.89005068E+04
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91838195E+04          4.40315689E+05          4.10443246E+05          2.22366993E+05          6.01058666E+05          4.26646811E+05          2.06884583E+06          2.29334838E+06          1.26142464E+06          4.69120633E+06          3.33369114E+06          1.23635129E+07          2.00868206E+04
       4159.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03681439E+04          4.52401531E+05          4.23797489E+05          2.30927367E+05          6.30920133E+05          4.46470170E+05          2.13189461E+06          2.37016572E+06          1.30351098E+06          4.90025628E+06          3.51124328E+06          1.27537780E+07          2.08856145E+04
       4160.0010          1.00000000E+30          1.00000000E+30          5.77032090E+04          3.03681843E+04          4.52401971E+05          4.23797992E+05          2.30927663E+05          6.30921259E+05          4.46470930E+05          2.13189677E+06          2.37016854E+06          1.30351262E+06          4.90026425E+06          3.51124951E+06          1.27537920E+07          1.53351088E+04
       4200.0000          1.00000000E+30          1.00000000E+30          5.84411101E+04          3.11255951E+04          4.60269777E+05          4.34115922E+05          2.35585030E+05          6.51197256E+05          4.62194909E+05          2.17610820E+06          2.42781684E+06          1.33712616E+06          5.06491820E+06          3.61294751E+06          1.29916041E+07          1.56666684E+04
       4300.0000          1.00000000E+30          1.00000000E+30          6.04843032E+04          3.32676299E+04          4.82762302E+05          4.58541856E+05          2.49382827E+05          7.07150732E+05          5.02243242E+05          2.27368885E+06          2.56465872E+06          1.40966973E+06          5.48349851E+06          3.90850094E+06          1.36823052E+07          1.65809388E+04
       4400.0000          1.00000000E+30          1.00000000E+30          6.44127972E+04          3.51860147E+04          5.03687523E+05          4.84299550E+05          2.63810739E+05          7.63244021E+05          5.42193296E+05          2.38014105E+06          2.70346706E+06          1.49642163E+06          5.90315186E+06          4.22454453E+06          1.43150383E+07          1.75824589E+04
       4468.9990          1.00000000E+30          1.00000000E+30          6.74048941E+04          3.67695093E+04          5.17984253E+05          5.01438388E+05          2.73624993E+05          8.05745410E+05          5.72624916E+05          2.45179991E+06          2.80096305E+06          1.55038616E+06          6.22230519E+06          4.44945079E+06          1.48176629E+07          1.83614647E+04
       4469.0010          1.00000000E+30          1.20767265E+05          6.74049849E+04          3.67695572E+04          5.17984715E+05          5.01438957E+05          2.73625303E+05          8.05746731E+05          5.72625862E+05          2.45180224E+06          2.80096623E+06          1.55038800E+06          6.22231513E+06          4.44945786E+06          1.48176782E+07          1.59382349E+04
       4500.0000          1.00000000E+30          1.22147327E+05          6.79206157E+04          3.75283290E+04          5.25247400E+05          5.10420496E+05          2.78511992E+05          8.24619973E+05          5.86140038E+05          2.48844159E+06          2.85119849E+06          1.57941031E+06          6.38037618E+06          4.56168730E+06          1.50377672E+07          1.61925162E+04
       4600.0000          1.00000000E+30          1.26822506E+05          7.18678480E+04          3.97124838E+04          5.50130128E+05          5.36871071E+05          2.93558029E+05          8.90028355E+05          6.33004340E+05          2.59407416E+06          3.00245665E+06          1.65981349E+06          6.87574010E+06          4.90137605E+06          1.57477306E+07          1.70926542E+04
       4700.0000          1.00000000E+30          1.31869813E+05          7.59616166E+04          4.19348085E+04          5.71307843E+05          5.65214264E+05          3.09966285E+05          9.59883854E+05          6.83087967E+05          2.70401683E+06          3.16174414E+06          1.75742057E+06          7.36613265E+06          5.27157629E+06          1.64655124E+07          1.80221999E+04
       4800.0000          1.00000000E+30          1.35397871E+05          8.05989566E+04          4.44622107E+04          5.93018569E+05          5.94273832E+05          3.26336327E+05          1.03499449E+06          7.36977552E+05          2.81849101E+06          3.32278511E+06          1.84966050E+06          7.91290530E+06          5.67612171E+06          1.72558468E+07          1.90124647E+04
       4900.0000          1.00000000E+30          1.39997518E+05          8.48311490E+04          4.70973741E+04          6.18873744E+05          6.23448806E+05          3.43377635E+05          1.10782422E+06          7.89231616E+05          2.94465614E+06          3.48613562E+06          1.93970543E+06          8.48445401E+06          6.10811585E+06          1.80097279E+07          2.00221850E+04
       5000.0000          1.00000000E+30          1.45152081E+05          8.91325058E+04          4.97892820E+04          6.43655288E+05          6.57861781E+05          3.61191380E+05          1.19076375E+06          8.48499718E+05          3.05998533E+06          3.66586025E+06          2.04600277E+06          9.07828672E+06          6.51350426E+06          1.88026250E+07          2.10707765E+04
       5100.0000          1.00000000E+30          1.50567913E+05          9.40388983E+04          5.25307431E+04          6.67530852E+05          6.85978309E+05          3.79249025E+05          1.27918015E+06          9.11332695E+05          3.17654092E+06          3.84270047E+06          2.14791611E+06          9.71206907E+06          6.97938350E+06          1.96110433E+07          2.21624330E+04
       5200.0000          1.00000000E+30          1.55065685E+05          9.89346348E+04          5.55094300E+04          6.95802118E+05          7.21756371E+05          3.97718777E+05          1.36977140E+06          9.75269888E+05          3.30241746E+06          4.02629469E+06          2.25107505E+06          1.03825390E+07          7.46442728E+06          2.04877361E+07          2.32891404E+04
       5300.0000          1.00000000E+30          1.60603650E+05          1.04661773E+05          5.85380893E+04          7.20413862E+05          7.55229113E+05          4.17660464E+05          1.46067739E+06          1.04359165E+06          3.43106135E+06          4.21831693E+06          2.36497540E+06          1.10963337E+07          7.96877941E+06          2.13063474E+07          2.44934675E+04
       5400.0000          1.00000000E+30          1.65156169E+05          1.09437818E+05          6.15176106E+04          7.46701836E+05          7.89931028E+05          4.39827574E+05          1.56014506E+06          1.11597975E+06          3.57131053E+06          4.41219016E+06          2.47628323E+06          1.18357123E+07          8.49345535E+06          2.21428788E+07          2.56267797E+04
       5500.0000          1.00000000E+30          1.70072505E+05          1.15482371E+05          6.50248917E+04          7.76543218E+05          8.26391812E+05          4.60096034E+05          1.66424854E+06          1.19307432E+06          3.69750996E+06          4.61020350E+06          2.59222792E+06          1.25999679E+07          9.10269447E+06          2.30160547E+07          2.69294671E+04
       5600.0000          1.00000000E+30          1.75555749E+05          1.21095387E+05          6.83056704E+04          8.02506900E+05          8.63116574E+05          4.81135060E+05          1.77603952E+06          1.27325536E+06          3.84731434E+06          4.82274961E+06          2.71364456E+06          1.33892938E+07          9.68964965E+06          2.39672182E+07          2.81839713E+04
       5700.0000          1.00000000E+30          1.81238205E+05          1.26966772E+05          7.17131061E+04          8.28975048E+05          9.00563094E+05          5.03366811E+05          1.89412555E+06          1.35631663E+06          3.97749417E+06          5.05633291E+06          2.83621554E+06          1.43177977E+07          1.02610833E+07          2.48529985E+07          2.94845910E+04
       5800.0000          1.00000000E+30          1.87389508E+05          1.33158388E+05          7.53227884E+04          8.59947053E+05          9.40992593E+05          5.25741132E+05          2.01440954E+06          1.44610532E+06          4.11667936E+06          5.27119174E+06          2.97501645E+06          1.52001281E+07          1.09026034E+07          2.58631736E+07          3.08613006E+04
       5900.0000          1.00000000E+30          1.92693677E+05          1.39413982E+05          7.89722382E+04          8.89447038E+05          9.85449073E+05          5.48575537E+05          2.14128405E+06          1.53321388E+06          4.27414817E+06          5.49496125E+06          3.10112760E+06          1.60553426E+07          1.15690962E+07          2.67820726E+07          3.22260324E+04
