#Energy      Nb-K-shell   Nb-L1-shell   Nb-L2-shell   Nb-L3-shell   Nb-M1-shell   Nb-M2-shell   Nb-M3-shell   Nb-M4-shell   Nb-M5-shell   Nb-N1-shell   Nb-N2-shell   Nb-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48177245E+03          2.07955192E+02          8.77846322E+01          5.07435816E+00          4.67411225E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40964558E+03          2.03468357E+02          8.60380966E+01          5.07439641E+00          4.66603554E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34358656E+03          1.99204397E+02          8.43762231E+01          5.07543281E+00          4.65888879E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28289066E+03          1.95148967E+02          8.27937679E+01          5.07740694E+00          4.65261462E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22697980E+03          1.91288888E+02          8.12859719E+01          5.08026291E+00          4.64716068E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17534375E+03          1.87612083E+02          7.98484070E+01          5.08394894E+00          4.64247846E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12752932E+03          1.84107691E+02          7.84770136E+01          5.08841702E+00          4.63852322E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08315414E+03          1.80765264E+02          7.71679124E+01          5.09362257E+00          4.63525309E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04189261E+03          1.77575478E+02          7.59177384E+01          5.09952414E+00          4.63263053E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00345218E+03          1.74529450E+02          7.47231667E+01          5.10608317E+00          4.63061977E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67566515E+02          1.71619263E+02          7.35811514E+01          5.11326375E+00          4.62918781E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08998363E+02          1.48554758E+02          6.45139528E+01          5.21286116E+00          4.64089413E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58406060E+02          1.33260074E+02          5.85008289E+01          5.34842264E+00          4.68692023E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62335111E+02          1.22828438E+02          5.44169718E+01          5.50657739E+00          4.75551884E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97232720E+02          1.15589047E+02          5.16072378E+01          5.67954171E+00          4.83988626E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51231846E+02          1.10524347E+02          4.96695643E+01          5.85920356E+00          4.93340845E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17736683E+02          1.06987988E+02          4.83472134E+01          6.04524613E+00          5.03532137E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92800100E+02          1.04554833E+02          4.74706948E+01          6.24117158E+00          5.14743239E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73923262E+02          1.02937172E+02          4.69248675E+01          6.44485504E+00          5.26763507E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59455348E+02          1.01935058E+02          4.66294434E+01          6.64169437E+00          5.38578189E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48268334E+02          1.01406267E+02          4.65271148E+01          6.84505253E+00          5.51046210E+00
        208.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40346734E+02          1.01249044E+02          4.65653455E+01          7.03060326E+00          5.62594884E+00
        209.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61451210E+10          2.40345164E+02          1.01249038E+02          4.65653659E+01          7.03064969E+00          5.62597799E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03438426E+06          2.39570650E+02          1.01247461E+02          4.65761113E+01          7.04794089E+00          5.63676191E+00
        211.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79908369E+05          2.38077513E+02          1.01252986E+02          4.66011763E+01          7.08843549E+00          5.66214909E+00
        212.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65019651E+10          7.79068730E+05          2.38076057E+02          1.01252997E+02          4.66012037E+01          7.08848179E+00          5.66217820E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78437997E+05          1.08776018E+05          2.32794202E+02          1.01382117E+02          4.67454011E+01          7.25032276E+00          5.76403860E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04201230E+04          4.02591012E+04          2.27523352E+02          1.01752570E+02          4.70115282E+01          7.45749442E+00          5.89536220E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06424691E+04          2.20473690E+04          2.23448800E+02          1.02314690E+02          4.73564919E+01          7.66367686E+00          6.02696009E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53447046E+04          1.43139413E+04          2.20336631E+02          1.03034205E+02          4.77662769E+01          7.86890247E+00          6.15872992E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76824456E+04          1.02335520E+04          2.18007511E+02          1.03884167E+02          4.82298363E+01          8.07320525E+00          6.29057546E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32360430E+04          7.78826410E+03          2.16322231E+02          1.04843132E+02          4.87383604E+01          8.27661966E+00          6.42241229E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03996006E+04          6.19312165E+03          2.15171272E+02          1.05893855E+02          4.92847470E+01          8.47917977E+00          6.55416679E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46602030E+03          5.08797232E+03          2.14467619E+02          1.07022328E+02          4.98632216E+01          8.68526402E+00          6.68835372E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08129778E+03          4.28680458E+03          2.14141391E+02          1.08217070E+02          5.04690392E+01          8.88606257E+00          6.81965893E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05148122E+03          3.68508172E+03          2.14135935E+02          1.09468600E+02          5.10982778E+01          9.09021040E+00          6.95312767E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26217503E+03          3.22027020E+03          2.14404908E+02          1.10769027E+02          5.17476657E+01          9.29340179E+00          7.08615761E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64218648E+03          2.85283055E+03          2.14910112E+02          1.12111731E+02          5.24144591E+01          9.49567427E+00          7.21872901E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14530045E+03          2.55674279E+03          2.15619806E+02          1.13491131E+02          5.30963408E+01          9.69706348E+00          7.35082749E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74023557E+03          2.31429111E+03          2.16507425E+02          1.14902490E+02          5.37913407E+01          9.89760326E+00          7.48244328E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40523134E+03          2.11299544E+03          2.17550596E+02          1.16341768E+02          5.44977787E+01          1.00973256E+01          7.61357041E+00
        366.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20391945E+03          1.99169443E+03          2.18362986E+02          1.17363851E+02          5.49982385E+01          1.02370036E+01          7.70525967E+00
        367.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80451783E+11          3.20386546E+03          1.99166186E+03          2.18363227E+02          1.17364145E+02          5.49983822E+01          1.02370455E+01          7.70528701E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99283136E+06          3.12471986E+03          1.94390087E+03          2.18730368E+02          1.17805498E+02          5.52142126E+01          1.02962609E+01          7.74419945E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75039198E+05          2.88732386E+03          1.80038697E+03          2.20030574E+02          1.19290695E+02          5.59393976E+01          1.04944377E+01          7.87428303E+00
        381.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03543658E+05          2.84425095E+03          1.77430922E+03          2.20303675E+02          1.19589927E+02          5.60853147E+01          1.05360771E+01          7.90141126E+00
        382.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31016643E+11          7.03417547E+05          2.84420861E+03          1.77428358E+03          2.20303950E+02          1.19590227E+02          5.60854608E+01          1.05361187E+01          7.90143839E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19849799E+06          3.65421483E+05          2.68453452E+03          1.67750045E+03          2.21437371E+02          1.20794775E+02          5.66722581E+01          1.06953503E+01          8.00576745E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22312390E+06          2.09385940E+05          2.50988767E+03          1.57144708E+03          2.22938836E+02          1.22315489E+02          5.74118573E+01          1.08920115E+01          8.13471748E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20372088E+05          1.38918582E+05          2.35839008E+03          1.47928597E+03          2.24524643E+02          1.23850881E+02          5.81573795E+01          1.10913451E+01          8.26500768E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86879099E+05          1.00398056E+05          2.22613585E+03          1.39870418E+03          2.26185833E+02          1.25399235E+02          5.89081088E+01          1.12865933E+01          8.39287655E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69243878E+05          7.67640142E+04          2.11002301E+03          1.32786659E+03          2.27914569E+02          1.26959045E+02          5.96634178E+01          1.14844474E+01          8.52203300E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00659052E+05          6.10848135E+04          2.00756517E+03          1.26528380E+03          2.29704001E+02          1.28528983E+02          6.04227527E+01          1.16815784E+01          8.65063065E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56728850E+05          5.00862731E+04          1.91673786E+03          1.20975192E+03          2.31548096E+02          1.30107875E+02          6.11856248E+01          1.18748401E+01          8.77695446E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26700999E+05          4.20366034E+04          1.83589126E+03          1.16027939E+03          2.33441527E+02          1.31694684E+02          6.19516013E+01          1.20706241E+01          8.90450723E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05149189E+05          3.59468396E+04          1.76365934E+03          1.11604769E+03          2.35379587E+02          1.33288484E+02          6.27202970E+01          1.22657469E+01          9.03154835E+00
        471.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01568734E+05          3.49060968E+04          1.75015011E+03          1.10777208E+03          2.35771984E+02          1.33607849E+02          6.28742548E+01          1.23059044E+01          9.05755027E+00
        472.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17712359E+12          1.01565105E+05          3.49050357E+04          1.75013675E+03          1.10776383E+03          2.35772377E+02          1.33608169E+02          6.28744089E+01          1.23059445E+01          9.05757627E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.71659563E+06          8.90941430E+04          3.12123722E+04          1.69890596E+03          1.07637126E+03          2.37358092E+02          1.34888454E+02          6.34913703E+01          1.24602268E+01          9.15808377E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54778172E+06          7.67696977E+04          2.74511706E+04          1.64067719E+03          1.04067413E+03          2.39373310E+02          1.36493859E+02          6.42645152E+01          1.26540816E+01          9.28412430E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29489792E+06          6.70791718E+04          2.44069559E+04          1.58816800E+03          1.00847149E+03          2.41421914E+02          1.38104043E+02          6.50394588E+01          1.28473286E+01          9.40968999E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08610931E+05          5.93042060E+04          2.19038847E+04          1.54069471E+03          9.79347241E+02          2.43500918E+02          1.39718417E+02          6.58159567E+01          1.30399843E+01          9.53479679E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63117546E+05          5.29589981E+04          1.98176936E+04          1.49767354E+03          9.52948140E+02          2.45607646E+02          1.41336453E+02          6.65937897E+01          1.32320646E+01          9.65945991E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19698626E+05          4.77043422E+04          1.80584882E+04          1.45860243E+03          9.28969409E+02          2.47739691E+02          1.42957675E+02          6.73727603E+01          1.34235847E+01          9.78369369E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27731058E+05          4.32983457E+04          1.65593323E+04          1.42304890E+03          9.07147454E+02          2.49894875E+02          1.44581655E+02          6.81072881E+01          1.36145588E+01          9.90655174E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64752207E+05          3.95624237E+04          1.52703148E+04          1.39063799E+03          8.87253948E+02          2.52071236E+02          1.46208006E+02          6.88699152E+01          1.38050010E+01          1.00295816E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19493710E+05          3.63639230E+04          1.41528268E+04          1.36104278E+03          8.69089911E+02          2.54266991E+02          1.47836379E+02          6.96990192E+01          1.39949247E+01          1.01536181E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85743167E+05          3.36018515E+04          1.31770440E+04          1.33397839E+03          8.52481673E+02          2.56480525E+02          1.49415233E+02          7.04589993E+01          1.41870816E+01          1.02769940E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59818975E+05          3.11982943E+04          1.23193413E+04          1.30919506E+03          8.37276107E+02          2.58710374E+02          1.50993267E+02          7.12183487E+01          1.43759701E+01          1.03985075E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39414773E+05          2.90922481E+04          1.15610105E+04          1.28647288E+03          8.23339336E+02          2.60955193E+02          1.52716394E+02          7.20413196E+01          1.45643764E+01          1.05216980E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23033160E+05          2.72354517E+04          1.08869284E+04          1.26561746E+03          8.10552157E+02          2.63213764E+02          1.54289853E+02          7.27981744E+01          1.47549792E+01          1.06438016E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09656652E+05          2.55887203E+04          1.02847523E+04          1.24645755E+03          7.98809567E+02          2.65484972E+02          1.55862540E+02          7.36171337E+01          1.49424234E+01          1.07654781E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85738229E+04          2.41212399E+04          9.74443534E+03          1.22884024E+03          7.88018336E+02          2.67767793E+02          1.57573899E+02          7.43716062E+01          1.51294173E+01          1.08861068E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92760088E+04          2.28071988E+04          9.25763866E+03          1.21263028E+03          7.78095235E+02          2.70061293E+02          1.59142263E+02          7.51866972E+01          1.53185624E+01          1.10083711E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13901431E+04          2.16254660E+04          8.81742896E+03          1.19770636E+03          7.68965834E+02          2.72364610E+02          1.60845873E+02          7.59388979E+01          1.55046578E+01          1.11282700E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46353575E+04          2.05585627E+04          8.41792393E+03          1.18395976E+03          7.60563732E+02          2.74676958E+02          1.62410107E+02          7.67502609E+01          1.56928791E+01          1.12497827E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.88013266E+04          1.95918345E+04          8.05422747E+03          1.17129419E+03          7.52829442E+02          2.76997605E+02          1.64106239E+02          7.75002961E+01          1.58781108E+01          1.13689943E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37224164E+04          1.87129335E+04          7.72215719E+03          1.15962197E+03          7.45709177E+02          2.79325882E+02          1.65798369E+02          7.83080680E+01          1.60629422E+01          1.14891518E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92705670E+04          1.79114012E+04          7.41810934E+03          1.14886439E+03          7.39154619E+02          2.81661172E+02          1.67355452E+02          7.90560397E+01          1.62498514E+01          1.16083646E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53440675E+04          1.71783002E+04          7.13901862E+03          1.13895058E+03          7.33122211E+02          2.84002903E+02          1.69040503E+02          7.98603524E+01          1.64363423E+01          1.17291231E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18607413E+04          1.65060230E+04          6.88222527E+03          1.12981648E+03          7.27572378E+02          2.86350546E+02          1.70593952E+02          8.06628300E+01          1.66199480E+01          1.18476757E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87550186E+04          1.58880025E+04          6.64542271E+03          1.12140372E+03          7.22469559E+02          2.88703614E+02          1.72272178E+02          8.14073387E+01          1.68056210E+01          1.19665685E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59727538E+04          1.53185217E+04          6.42661153E+03          1.11366003E+03          7.17781001E+02          2.91061651E+02          1.73946725E+02          8.22065472E+01          1.69884638E+01          1.20851327E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34693546E+04          1.47926457E+04          6.22402368E+03          1.10653691E+03          7.13477132E+02          2.93424239E+02          1.75493806E+02          8.30040132E+01          1.71733468E+01          1.22040219E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12075975E+04          1.43060436E+04          6.03612337E+03          1.09999079E+03          7.09531080E+02          2.95790988E+02          1.77161896E+02          8.37452994E+01          1.73554591E+01          1.23208298E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91570192E+04          1.38549365E+04          5.86154548E+03          1.09398168E+03          7.05918300E+02          2.98161534E+02          1.78826490E+02          8.45396749E+01          1.75395778E+01          1.24397318E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72911459E+04          1.34359889E+04          5.69907126E+03          1.08847340E+03          7.02616075E+02          3.00535541E+02          1.80487646E+02          8.53323953E+01          1.77233327E+01          1.25583500E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55881422E+04          1.30462613E+04          5.54765700E+03          1.08343210E+03          6.99603950E+02          3.02912694E+02          1.82026128E+02          8.60706810E+01          1.79043714E+01          1.26737866E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40291473E+04          1.26831524E+04          5.40633765E+03          1.07882747E+03          6.96862989E+02          3.05292703E+02          1.83681286E+02          8.68604778E+01          1.80873996E+01          1.27918599E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25980566E+04          1.23443061E+04          5.27426391E+03          1.07463147E+03          6.94375741E+02          3.07675293E+02          1.85333173E+02          8.76487016E+01          1.82700794E+01          1.29096675E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12809922E+04          1.20276975E+04          5.15067830E+03          1.07081786E+03          6.92126233E+02          3.10060213E+02          1.86981844E+02          8.84353782E+01          1.84524059E+01          1.30272100E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00658639E+04          1.17314650E+04          5.03489203E+03          1.06736310E+03          6.90099798E+02          3.12422196E+02          1.88512502E+02          8.92205331E+01          1.86320941E+01          1.31427514E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89424002E+04          1.14539443E+04          4.92629308E+03          1.06424505E+03          6.88282782E+02          3.14526466E+02          1.90155597E+02          8.99536056E+01          1.88137504E+01          1.32581924E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79014088E+04          1.11936578E+04          4.82432539E+03          1.06144363E+03          6.86662647E+02          3.16963815E+02          1.91795630E+02          9.07360931E+01          1.89950737E+01          1.33750795E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69349660E+04          1.09492525E+04          4.72848390E+03          1.05893968E+03          6.85227804E+02          3.19397652E+02          1.93432651E+02          9.15171325E+01          1.91760631E+01          1.34917143E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60359768E+04          1.07195177E+04          4.63831770E+03          1.05671627E+03          6.83967325E+02          3.21828019E+02          1.95066708E+02          9.22967471E+01          1.93567239E+01          1.36081025E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51983090E+04          1.05033565E+04          4.55340981E+03          1.05475686E+03          6.82871451E+02          3.24254960E+02          1.96697848E+02          9.30749597E+01          1.95348601E+01          1.37231631E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44165086E+04          1.02997745E+04          4.47338780E+03          1.05304694E+03          6.81930733E+02          3.26678521E+02          1.98326118E+02          9.38517927E+01          1.97149127E+01          1.38390922E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36856587E+04          1.01078584E+04          4.39790470E+03          1.05157237E+03          6.81136813E+02          3.29098744E+02          1.99951564E+02          9.46272679E+01          1.98946542E+01          1.39547914E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30014313E+04          9.92678869E+03          4.32664754E+03          1.05032022E+03          6.80481451E+02          3.31515676E+02          2.01466453E+02          9.54014068E+01          2.00740875E+01          1.40697394E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23599613E+04          9.75580988E+03          4.25933040E+03          1.04927852E+03          6.79957175E+02          3.33929359E+02          2.03087070E+02          9.61267017E+01          2.02532181E+01          1.41839607E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17577847E+04          9.59423262E+03          4.19569138E+03          1.04843590E+03          6.79557169E+02          3.36339839E+02          2.04704992E+02          9.68985279E+01          2.04320540E+01          1.42990083E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11917726E+04          9.44142651E+03          4.13548763E+03          1.04778220E+03          6.79274831E+02          3.38747159E+02          2.06320261E+02          9.76690791E+01          2.06106029E+01          1.44138476E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06591118E+04          9.29681287E+03          4.07849805E+03          1.04730738E+03          6.79104068E+02          3.41151364E+02          2.07932919E+02          9.84383751E+01          2.07888694E+01          1.45284827E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01572650E+04          9.15986278E+03          4.02451680E+03          1.04700228E+03          6.79039307E+02          3.43552495E+02          2.09543005E+02          9.92064351E+01          2.09647491E+01          1.46418895E+01
