#Energy      Nb-K-shell   Nb-L1-shell   Nb-L2-shell   Nb-L3-shell   Nb-M1-shell   Nb-M2-shell   Nb-M3-shell   Nb-M4-shell   Nb-M5-shell   Nb-N1-shell   Nb-N2-shell   Nb-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82578987E+03          1.06927677E+04          5.08060516E+03          1.82608093E+04          2.11464409E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86417753E+03          1.09648962E+04          5.09821011E+03          1.79984273E+04          2.12735770E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84939061E+03          1.12512376E+04          5.17704051E+03          1.76332346E+04          2.14523599E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83465918E+03          1.13194738E+04          5.25834700E+03          1.73441784E+04          2.15604893E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81998295E+03          1.15629628E+04          5.27428045E+03          1.69118930E+04          2.15940816E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.80536160E+03          1.16766822E+04          5.34073030E+03          1.65874418E+04          2.16785854E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84833911E+03          1.18833121E+04          5.40887591E+03          1.62041711E+04          2.18263923E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84350826E+03          1.20973868E+04          5.42476486E+03          1.57709446E+04          2.18386396E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83868335E+03          1.21908145E+04          5.48019103E+03          1.53949177E+04          2.18802432E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83386438E+03          1.23724030E+04          5.53676149E+03          1.50596265E+04          2.19543948E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82905132E+03          1.25594830E+04          5.59451205E+03          1.46746069E+04          2.20146954E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00820790E+03          1.36652050E+04          5.90803079E+03          1.18031971E+04          2.21222109E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32972170E+03          1.44958471E+04          6.09250116E+03          1.01163344E+04          2.21227416E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74318808E+03          1.49988397E+04          6.31367320E+03          9.15427268E+03          2.22880168E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25256956E+03          1.52818807E+04          6.50032353E+03          8.65649118E+03          2.25797958E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83381776E+03          1.55848720E+04          6.67255341E+03          8.35889828E+03          2.29697419E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04226531E+04          1.59272386E+04          6.89127276E+03          8.26061584E+03          2.35350708E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10844273E+04          1.63550741E+04          7.12058698E+03          8.28486473E+03          2.42424445E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17168370E+04          1.67957299E+04          7.37517364E+03          8.42908943E+03          2.50555599E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23980663E+04          1.72991813E+04          7.64693465E+03          8.62087505E+03          2.59583294E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31481920E+04          1.78422701E+04          7.93763856E+03          8.90487607E+03          2.69990908E+03
        208.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38141596E+04          1.83517315E+04          8.21215445E+03          9.18282224E+03          2.79681186E+03
        209.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00064826E+04          1.38143213E+04          1.83518480E+04          8.21221847E+03          9.18288311E+03          2.18587681E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96378575E+03          1.38955781E+04          1.84102051E+04          8.24431908E+03          9.21242460E+03          2.19062273E+03
        211.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.87943405E+03          1.40610775E+04          1.85280992E+04          8.31344719E+03          9.29310618E+03          2.20165171E+03
        212.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42906406E+04          9.87935037E+03          1.40612450E+04          1.85282179E+04          8.31351361E+03          9.29317145E+03          1.90774793E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29201020E+04          6.77216207E+03          1.47318579E+04          1.90318472E+04          8.56348960E+03          9.58487228E+03          1.76493967E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12946639E+03          1.92757397E+03          1.55318161E+04          1.97092020E+04          8.91327222E+03          1.00036449E+04          9.18926450E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75514649E+03          9.97010279E+02          1.64560544E+04          2.03541868E+04          9.25600953E+03          1.04569374E+04          5.30133374E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21377600E+03          7.41583747E+02          1.73410440E+04          2.11014003E+04          9.62920287E+03          1.09673064E+04          4.04460661E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00657440E+03          6.40203789E+02          1.81773843E+04          2.18007803E+04          1.00316109E+04          1.15026039E+04          3.51744060E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30760775E+02          6.02101296E+02          1.92020133E+04          2.25796655E+04          1.03967043E+04          1.20824554E+04          3.32164723E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03762867E+02          5.89990781E+02          2.01297190E+04          2.34154705E+04          1.08117134E+04          1.26834436E+04          3.26248680E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.93601391E+02          5.86956322E+02          2.10489230E+04          2.41617350E+04          1.12056081E+04          1.33380977E+04          3.25110018E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94764798E+02          5.90040966E+02          2.20886898E+04          2.50353657E+04          1.16476846E+04          1.40298909E+04          3.27358429E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09265591E+02          6.01535471E+02          2.30971197E+04          2.58494317E+04          1.21042590E+04          1.47778064E+04          3.33949288E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.26301874E+02          6.15294325E+02          2.41109496E+04          2.67627418E+04          1.25308238E+04          1.54830572E+04          3.41526511E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51053996E+02          6.29697322E+02          2.52646756E+04          2.77162049E+04          1.30239002E+04          1.62877727E+04          3.50463012E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.81563878E+02          6.52881835E+02          2.64137717E+04          2.85938616E+04          1.35101338E+04          1.70756738E+04          3.62862337E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01308633E+03          6.78030283E+02          2.74878240E+04          2.95958622E+04          1.40635701E+04          1.79587229E+04          3.76095337E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05250720E+03          7.04068279E+02          2.87866461E+04          3.05895907E+04          1.44842561E+04          1.88480888E+04          3.90631943E+02
        366.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07971658E+03          7.23142244E+02          2.94446627E+04          3.13570717E+04          1.48494214E+04          1.94882815E+04          4.01037708E+02
        367.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90840107E+03          1.07972455E+03          7.23147842E+02          2.94449161E+04          3.13572965E+04          1.48495327E+04          1.94884806E+04          3.63719541E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86927671E+03          1.09181905E+03          7.32119111E+02          2.98299212E+04          3.16980737E+04          1.50183453E+04          1.97916382E+04          3.67318963E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76076922E+03          1.13484723E+03          7.60487568E+02          3.10094330E+04          3.25888324E+04          1.55185609E+04          2.07810546E+04          3.79144311E+02
        381.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74198608E+03          1.14377736E+03          7.66464808E+02          3.12713962E+04          3.28072143E+04          1.56313151E+04          2.10001659E+04          3.81639018E+02
        382.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02765155E+03          3.74196738E+03          1.14378637E+03          7.66470835E+02          3.12716605E+04          3.28074342E+04          1.56314287E+04          2.10003874E+04          3.66162125E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52876884E+03          3.70360979E+03          1.17997896E+03          7.91359922E+02          3.23657651E+04          3.37113968E+04          1.60995084E+04          2.17393971E+04          3.74945981E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43293082E+03          3.69180318E+03          1.23015407E+03          8.26015855E+02          3.35569755E+04          3.47533107E+04          1.65860520E+04          2.28248035E+04          3.88248824E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43487063E+03          3.72489433E+03          1.28074369E+03          8.63458957E+02          3.48123720E+04          3.59618249E+04          1.71602770E+04          2.38987139E+04          4.02803755E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43681132E+03          3.75858407E+03          1.33795631E+03          8.99874794E+02          3.60526675E+04          3.69055114E+04          1.77104310E+04          2.50330807E+04          4.17622925E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43875291E+03          3.79288878E+03          1.40015545E+03          9.42032204E+02          3.74877956E+04          3.81168668E+04          1.83279060E+04          2.61956203E+04          4.34114481E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73335599E+03          3.84589871E+03          1.45708471E+03          9.82096987E+02          3.87079122E+04          3.92419766E+04          1.88702619E+04          2.74204642E+04          4.50484538E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81183693E+03          3.88799968E+03          1.52249113E+03          1.02813070E+03          4.00526152E+04          4.05368854E+04          1.94859217E+04          2.87191693E+04          4.68182824E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89174118E+03          3.95532083E+03          1.58566277E+03          1.07509266E+03          4.15749303E+04          4.15841991E+04          2.01496008E+04          2.99380217E+04          4.86092156E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94222328E+03          4.01053581E+03          1.65756369E+03          1.11909194E+03          4.29179797E+04          4.28338705E+04          2.07387058E+04          3.13202049E+04          5.03818311E+02
        471.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95695989E+03          4.02175868E+03          1.67272585E+03          1.12927391E+03          4.32298498E+04          4.30952848E+04          2.08739592E+04          3.16179834E+04          5.07739338E+02
        472.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09618094E+04          8.95697465E+03          4.02176994E+03          1.67274116E+03          1.12928419E+03          4.32301641E+04          4.30955480E+04          2.08740954E+04          3.16182842E+04          4.85266107E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11664387E+04          9.01643265E+03          4.06731418E+03          1.73160841E+03          1.17195223E+03          4.45248458E+04          4.41743399E+04          2.14334460E+04          3.27344869E+04          5.00149579E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14332597E+04          9.09188402E+03          4.15005014E+03          1.80334914E+03          1.22438111E+03          4.58102134E+04          4.53744260E+04          2.20100827E+04          3.41006775E+04          5.18590721E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17131441E+04          9.16860883E+03          4.21854607E+03          1.88290299E+03          1.27369573E+03          4.74827705E+04          4.67664283E+04          2.26785100E+04          3.55911071E+04          5.36959805E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19639586E+04          9.37740944E+03          4.27166378E+03          1.97123418E+03          1.33002267E+03          4.87277596E+04          4.79476418E+04          2.34056489E+04          3.70899097E+04          5.57242065E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22484111E+04          9.48913224E+03          4.33780444E+03          2.04994215E+03          1.39274428E+03          5.02394758E+04          4.93633185E+04          2.41809609E+04          3.87797548E+04          5.77804900E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25467193E+04          9.60354929E+03          4.40602550E+03          2.14101347E+03          1.44903150E+03          5.19401883E+04          5.07406623E+04          2.47793693E+04          4.03327860E+04          5.98054757E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27619412E+04          9.73486424E+03          4.49363918E+03          2.24208007E+03          1.51340826E+03          5.33478342E+04          5.22714720E+04          2.55732212E+04          4.19144938E+04          6.20643752E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30561323E+04          9.85905298E+03          4.57247522E+03          2.33160301E+03          1.58508541E+03          5.51037090E+04          5.35030875E+04          2.61579188E+04          4.36392415E+04          6.43304082E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32873828E+04          9.98645124E+03          4.65956246E+03          2.42231817E+03          1.64791265E+03          5.65520528E+04          5.50604996E+04          2.68859956E+04          4.54117793E+04          6.64574190E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35739264E+04          1.01804527E+04          4.74684049E+03          2.52529973E+03          1.71221172E+03          5.81274257E+04          5.62862597E+04          2.76835326E+04          4.73443440E+04          6.87374328E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38240296E+04          1.03330900E+04          4.82278509E+03          2.63929111E+03          1.78844576E+03          5.98810171E+04          5.78351318E+04          2.85298319E+04          4.91409124E+04          7.12307195E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41103352E+04          1.04903741E+04          4.91004872E+03          2.74090394E+03          1.86360708E+03          6.14143847E+04          5.93251702E+04          2.91806357E+04          5.09688075E+04          7.36201022E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44087509E+04          1.06627003E+04          5.00052846E+03          2.84508661E+03          1.93570666E+03          6.32236111E+04          6.09752796E+04          3.00376062E+04          5.30541846E+04          7.60101612E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46351607E+04          1.08330522E+04          5.10304513E+03          2.96625085E+03          2.02117240E+03          6.47540768E+04          6.27198099E+04          3.06927284E+04          5.50896375E+04          7.87024441E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49297894E+04          1.10089357E+04          5.20345071E+03          3.08761226E+03          2.09406391E+03          6.65832454E+04          6.40053474E+04          3.15405855E+04          5.71523732E+04          8.12179041E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52365244E+04          1.12043540E+04          5.30788669E+03          3.22507070E+03          2.17876194E+03          6.83066714E+04          6.57596622E+04          3.23396237E+04          5.92081694E+04          8.40345464E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54472940E+04          1.13967461E+04          5.37871289E+03          3.33963343E+03          2.27211565E+03          7.00580137E+04          6.70558278E+04          3.32323301E+04          6.15476996E+04          8.66944211E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57434830E+04          1.15494699E+04          5.47992770E+03          3.45836349E+03          2.35536277E+03          7.19591526E+04          6.87807948E+04          3.40347147E+04          6.36295056E+04          8.92986960E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60512523E+04          1.17379918E+04          5.59084666E+03          3.60063641E+03          2.45526104E+03          7.39663507E+04          7.03939831E+04          3.49537296E+04          6.61083685E+04          9.23500568E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63666316E+04          1.19477872E+04          5.68795860E+03          3.73673062E+03          2.53976136E+03          7.55731712E+04          7.21993756E+04          3.57330697E+04          6.84681649E+04          9.50902811E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66981180E+04          1.21560403E+04          5.79588762E+03          3.87694679E+03          2.64416617E+03          7.76103538E+04          7.38158543E+04          3.66696873E+04          7.08294737E+04          9.81707131E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70433097E+04          1.23388474E+04          5.90799177E+03          4.03321701E+03          2.74221710E+03          7.92944698E+04          7.56630975E+04          3.76567269E+04          7.32163639E+04          1.01252273E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73466983E+04          1.25475029E+04          6.02826234E+03          4.17316970E+03          2.84343093E+03          8.13382586E+04          7.72349941E+04          3.83922846E+04          7.59055483E+04          1.04274515E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77046208E+04          1.27838610E+04          6.15092993E+03          4.34026832E+03          2.95779407E+03          8.31380821E+04          7.91070719E+04          3.93766964E+04          7.83229406E+04          1.07688291E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79829484E+04          1.30164946E+04          6.27869348E+03          4.48171421E+03          3.05880086E+03          8.52342842E+04          8.10721576E+04          4.02632325E+04          8.11526793E+04          1.10744042E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83330853E+04          1.32577519E+04          6.37287908E+03          4.65660299E+03          3.18132747E+03          8.69822560E+04          8.25672062E+04          4.12915264E+04          8.38518954E+04          1.14191294E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86377113E+04          1.34504765E+04          6.49801305E+03          4.82035694E+03          3.28274677E+03          8.91123841E+04          8.45179175E+04          4.21687252E+04          8.66037553E+04          1.17331530E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89882722E+04          1.36893426E+04          6.62815955E+03          4.98805825E+03          3.39835099E+03          9.08725817E+04          8.63229933E+04          4.32151822E+04          8.96728074E+04          1.20743093E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93522733E+04          1.39368460E+04          6.74381461E+03          5.17946579E+03          3.52819593E+03          9.29984906E+04          8.83592852E+04          4.40685127E+04          9.24110400E+04          1.24409937E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96337794E+04          1.41753213E+04          6.87831686E+03          5.34668681E+03          3.64771222E+03          9.49805510E+04          9.01510360E+04          4.51231524E+04          9.56549496E+04          1.27832268E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99946942E+04          1.44358236E+04          7.01829347E+03          5.51884737E+03          3.78669676E+03          9.71770347E+04          9.22170098E+04          4.62295088E+04          9.84319541E+04          1.31583307E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03691264E+04          1.47060796E+04          7.16408558E+03          5.71834275E+03          3.90507530E+03          9.91780543E+04          9.43798955E+04          4.70444510E+04          1.01773573E+05          1.35246333E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06365912E+04          1.49866478E+04          7.24941808E+03          5.93280177E+03          4.05226643E+03          1.01429551E+05          9.60470929E+04          4.81361589E+04          1.04909066E+05          1.39075718E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10009002E+04          1.51514936E+04          7.38847986E+03          6.12122068E+03          4.17121167E+03          1.03785648E+05          9.82183606E+04          4.91394613E+04          1.08113005E+05          1.42554926E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13783030E+04          1.54189237E+04          7.53298107E+03          6.31525772E+03          4.32385641E+03          1.05592596E+05          9.99190730E+04          5.02726114E+04          1.11687615E+05          1.46557386E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17337272E+04          1.56959640E+04          7.66277484E+03          6.54001185E+03          4.45961040E+03          1.07950912E+05          1.02059727E+05          5.12827079E+04          1.14897005E+05          1.50460171E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21277938E+04          1.59502060E+04          7.81236327E+03          6.74655810E+03          4.62301654E+03          1.09892785E+05          1.04294112E+05          5.24337313E+04          1.18604715E+05          1.54651960E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25364143E+04          1.62375062E+04          7.96790835E+03          6.98663779E+03          4.76159323E+03          1.12230207E+05          1.06301139E+05          5.36376096E+04          1.22591972E+05          1.58799661E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29604102E+04          1.65353462E+04          8.07878551E+03          7.19155635E+03          4.91184944E+03          1.14669224E+05          1.08613608E+05          5.45852149E+04          1.25721077E+05          1.62693221E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32244068E+04          1.67494321E+04          8.23127920E+03          7.40342473E+03          5.08251549E+03          1.17216606E+05          1.10606178E+05          5.57959476E+04          1.29817243E+05          1.66868872E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36327543E+04          1.70409514E+04          8.38964052E+03          7.65029561E+03          5.23230572E+03          1.18872013E+05          1.12939353E+05          5.70616082E+04          1.33356531E+05          1.71140418E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40557186E+04          1.73427980E+04          8.53201003E+03          7.91419849E+03          5.41324789E+03          1.21361255E+05          1.15373083E+05          5.79626041E+04          1.37676617E+05          1.75763261E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44047179E+04          1.76294012E+04          8.69634931E+03          8.14583547E+03          5.56349550E+03          1.23956978E+05          1.17233263E+05          5.92109546E+04          1.41302815E+05          1.79934366E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48323689E+04          1.79457181E+04          8.86714377E+03          8.38578279E+03          5.75194397E+03          1.26666165E+05          1.19664781E+05          6.03155931E+04          1.45770663E+05          1.84650307E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52752750E+04          1.82735935E+04          9.04478137E+03          8.66182443E+03          5.91714372E+03          1.28105391E+05          1.22199299E+05          6.15971206E+04          1.49343020E+05          1.89315544E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56059502E+04          1.86136728E+04          9.14873274E+03          8.95665803E+03          6.11726917E+03          1.30686256E+05          1.23979673E+05          6.27189072E+04          1.53914797E+05          1.94038531E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60345243E+04          1.88179345E+04          9.31893410E+03          9.18610394E+03          6.28532730E+03          1.32848508E+05          1.26463934E+05          6.40093597E+04          1.58775321E+05          1.98343353E+03
