#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51330625E+04          2.57853507E+04          6.11243339E+02          4.33843609E+02          1.96352256E+03          1.07841550E+03          3.85917661E+02          8.83234570E+01          5.45384420E+01          1.00000000E+30          5.59773960E+03          2.46911335E+03          1.20198836E+03          2.03850860E+01          1.13437212E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06195555E+04          2.39447246E+04          6.09883266E+02          4.33154104E+02          1.95755607E+03          1.08181166E+03          3.88120148E+02          8.93624799E+01          5.51582946E+01          1.00000000E+30          5.49456597E+03          2.45439873E+03          1.19525312E+03          2.06476359E+01          1.14679758E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67179320E+04          2.23285368E+04          6.08787484E+02          4.32639124E+02          1.95251685E+03          1.08542776E+03          3.90368114E+02          9.03499150E+01          5.58043542E+01          1.00000000E+30          5.39942515E+03          2.44122695E+03          1.18924515E+03          2.09095813E+01          1.15923437E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33192216E+04          2.09007202E+04          6.07935937E+02          4.32285486E+02          1.94833325E+03          1.08924817E+03          3.92658362E+02          9.13837058E+01          5.64214876E+01          1.00000000E+30          5.31159735E+03          2.42947588E+03          1.18390809E+03          2.11736925E+01          1.17169060E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03386294E+04          1.96325125E+04          6.07310577E+02          4.32081407E+02          1.94494184E+03          1.09325867E+03          3.94987962E+02          9.23670389E+01          5.70643356E+01          1.00000000E+30          5.23044353E+03          2.41903561E+03          1.17918923E+03          2.14344346E+01          1.18407298E+01
        650.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00612295E+04          1.95136104E+04          6.07259870E+02          4.32068808E+02          1.94464423E+03          1.09366925E+03          3.95222748E+02          9.24746756E+01          5.71311630E+01          1.00000000E+30          5.22268024E+03          2.41806059E+03          1.17874995E+03          2.14609983E+01          1.18535247E+01
        651.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62965423E+12          4.00606806E+04          1.95133748E+04          6.07259771E+02          4.32068784E+02          1.94464364E+03          1.09367008E+03          3.95223218E+02          9.24748911E+01          5.71312967E+01          1.00000000E+30          5.22266476E+03          2.41805865E+03          1.17874908E+03          2.14610515E+01          1.18535503E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91560727E+07          3.77084344E+04          1.85002234E+04          6.06894883E+02          4.32016031E+02          1.94228397E+03          1.09744623E+03          3.97354227E+02          9.33958098E+01          5.76788791E+01          1.00000000E+30          5.15539319E+03          2.40980588E+03          1.17504208E+03          2.16973292E+01          1.19647450E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19116921E+06          3.53742473E+04          1.74848408E+04          6.06673990E+02          4.32079592E+02          1.94030726E+03          1.10179893E+03          3.99754673E+02          9.43752358E+01          5.83186454E+01          1.00000000E+30          5.08593439E+03          2.40169707E+03          1.17142441E+03          2.19569181E+01          1.20880355E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24835385E+06          3.32920957E+04          1.65702026E+04          6.06634211E+02          4.32263120E+02          1.93896327E+03          1.10630581E+03          4.02187035E+02          9.53991874E+01          5.89307196E+01          1.00000000E+30          5.02160874E+03          2.39462789E+03          1.16829752E+03          2.22186440E+01          1.22115217E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06152164E+06          3.14262744E+04          1.57432910E+04          6.06763157E+02          4.32558409E+02          1.93820845E+03          1.11095680E+03          4.04649200E+02          9.63748889E+01          5.95675269E+01          1.00000000E+30          4.96200255E+03          2.38852271E+03          1.16562672E+03          2.24771264E+01          1.23343070E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44969275E+06          2.97469701E+04          1.49929373E+04          6.07049430E+02          4.32958017E+02          1.93800244E+03          1.11574263E+03          4.07139238E+02          9.73942106E+01          6.02028464E+01          1.00000000E+30          4.90674566E+03          2.38331487E+03          1.16337969E+03          2.27377284E+01          1.24583876E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08752412E+06          2.82295236E+04          1.43098286E+04          6.07482577E+02          4.33455048E+02          1.93830883E+03          1.12065478E+03          4.09655345E+02          9.84111878E+01          6.08112088E+01          1.00000000E+30          4.85550033E+03          2.37894165E+03          1.16152769E+03          2.29951480E+01          1.25803265E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52832560E+05          2.68533734E+04          1.36860176E+04          6.08053089E+02          4.34043223E+02          1.93909376E+03          1.12568534E+03          4.12195863E+02          9.93812296E+01          6.14437398E+01          1.00000000E+30          4.80796308E+03          2.37534728E+03          1.16004384E+03          2.32546680E+01          1.27031678E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90955971E+05          2.56011185E+04          1.31147193E+04          6.08752119E+02          4.34716731E+02          1.94032644E+03          1.13082703E+03          4.14759253E+02          1.00393841E+02          6.20748631E+01          1.00000000E+30          4.76385862E+03          2.37247947E+03          1.15890386E+03          2.35136590E+01          1.28264893E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73923336E+05          2.44580111E+04          1.25901300E+04          6.09571650E+02          4.35470233E+02          1.94197849E+03          1.13607307E+03          4.17344083E+02          1.01404233E+02          6.26797545E+01          1.00000000E+30          4.72293632E+03          2.37029140E+03          1.15808534E+03          2.37695431E+01          1.29477350E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86211601E+05          2.34115027E+04          1.21072575E+04          6.10504170E+02          4.36298818E+02          1.94402379E+03          1.14141725E+03          4.19949026E+02          1.02368985E+02          6.33082459E+01          1.00000000E+30          4.68496830E+03          2.36873883E+03          1.15756771E+03          2.40275096E+01          1.30698664E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18555500E+05          2.24508156E+04          1.16617207E+04          6.11542797E+02          4.37197936E+02          1.94643813E+03          1.14685368E+03          4.22572843E+02          1.03375254E+02          6.39354036E+01          1.00000000E+30          4.64974618E+03          2.36778192E+03          1.15733211E+03          2.42849753E+01          1.31924708E+01
        768.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69951468E+05          2.16519983E+04          1.12895807E+04          6.12562931E+02          4.38063859E+02          1.94890785E+03          1.15182039E+03          4.24949200E+02          1.04274716E+02          6.44720364E+01          1.00000000E+30          4.62024119E+03          2.36739945E+03          1.15734673E+03          2.45134528E+01          1.33005762E+01
        769.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62334757E+12          3.69942005E+05          2.16518276E+04          1.12895010E+04          6.12563166E+02          4.38064057E+02          1.94890842E+03          1.15182150E+03          4.24949729E+02          1.04274925E+02          6.44721663E+01          1.00000000E+30          4.62023486E+03          2.36739941E+03          1.15734675E+03          2.45135047E+01          1.33006011E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79483730E+09          3.65122194E+05          2.15667201E+04          1.12497673E+04          6.12681201E+02          4.38163376E+02          1.94919922E+03          1.15237704E+03          4.25214384E+02          1.04379420E+02          6.45370436E+01          1.00000000E+30          4.61708138E+03          2.36738378E+03          1.15736106E+03          2.45394070E+01          1.33130622E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05226187E+07          3.22084611E+05          2.07511115E+04          1.08680692E+04          6.13913475E+02          4.39191242E+02          1.95228651E+03          1.15798225E+03          4.27872580E+02          1.05339217E+02          6.51617133E+01          1.00000000E+30          4.58679995E+03          2.36751020E+03          1.15763855E+03          2.47959003E+01          1.34345183E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90036723E+07          2.86852332E+05          1.99970683E+04          1.05137615E+04          6.15234147E+02          4.40277913E+02          1.95568089E+03          1.16366468E+03          4.30546422E+02          1.06339485E+02          6.57851177E+01          1.00000000E+30          4.55874266E+03          2.36812983E+03          1.15814962E+03          2.50519179E+01          1.35564364E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04988014E+07          2.57585860E+05          1.92985141E+04          1.01842656E+04          6.16638165E+02          4.41420048E+02          1.95936468E+03          1.16941994E+03          4.33234982E+02          1.07337755E+02          6.64072781E+01          1.00000000E+30          4.53276537E+03          2.36921342E+03          1.15888051E+03          2.53049742E+01          1.36774009E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84008294E+06          2.32983870E+05          1.86500818E+04          9.87734622E+03          6.18120832E+02          4.42614524E+02          1.96332136E+03          1.17524396E+03          4.35937381E+02          1.08334061E+02          6.70047551E+01          1.00000000E+30          4.50873223E+03          2.37073400E+03          1.15981859E+03          2.55600674E+01          1.37978807E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88825210E+06          2.12086176E+05          1.80470579E+04          9.59099697E+03          6.19677744E+02          4.43858431E+02          1.96753572E+03          1.18113294E+03          4.38652802E+02          1.09328435E+02          6.76246017E+01          1.00000000E+30          4.48652076E+03          2.37266668E+03          1.16095190E+03          2.58147075E+01          1.39191428E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70665057E+06          1.94152508E+05          1.74852977E+04          9.32342138E+03          6.21304855E+02          4.45149074E+02          1.97199352E+03          1.18708333E+03          4.41380479E+02          1.10280163E+02          6.82432657E+01          1.00000000E+30          4.46601862E+03          2.37498804E+03          1.16226950E+03          2.60689018E+01          1.40395304E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92987318E+06          1.78636354E+05          1.69611510E+04          9.07306727E+03          6.22998342E+02          4.46483937E+02          1.97668151E+03          1.19309177E+03          4.44119696E+02          1.11270975E+02          6.88607663E+01          1.00000000E+30          4.44711958E+03          2.37767650E+03          1.16376124E+03          2.63226564E+01          1.41603710E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38749312E+06          1.65115875E+05          1.64713312E+04          8.83847764E+03          6.24754663E+02          4.47860641E+02          1.98158736E+03          1.19915518E+03          4.46869772E+02          1.12259949E+02          6.94771223E+01          1.00000000E+30          4.42972749E+03          2.38071214E+03          1.16541752E+03          2.65735474E+01          1.42803017E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99205971E+06          1.53248214E+05          1.60129133E+04          8.61841903E+03          6.26570507E+02          4.49277010E+02          1.98669949E+03          1.20527061E+03          4.49630083E+02          1.13247115E+02          7.00923520E+01          1.00000000E+30          4.41375314E+03          2.38407599E+03          1.16722952E+03          2.68264493E+01          1.44007331E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69349199E+06          1.42771255E+05          1.55833225E+04          8.41171701E+03          6.28442767E+02          4.50730969E+02          1.99200711E+03          1.21143533E+03          4.52400029E+02          1.14232501E+02          7.06839824E+01          1.00000000E+30          4.39911322E+03          2.38775068E+03          1.16918896E+03          2.70789323E+01          1.45200145E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46184572E+06          1.33466028E+05          1.51802130E+04          8.21734779E+03          6.30368547E+02          4.52220591E+02          1.99750014E+03          1.21764675E+03          4.55179052E+02          1.15216135E+02          7.12971274E+01          1.00000000E+30          4.38573293E+03          2.39171985E+03          1.17128810E+03          2.73310022E+01          1.46400521E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27804148E+06          1.25162200E+05          1.48014547E+04          8.03437380E+03          6.32345132E+02          4.53744081E+02          2.00316915E+03          1.22390244E+03          4.57966631E+02          1.16198045E+02          7.19091989E+01          1.00000000E+30          4.37353770E+03          2.39596831E+03          1.17351973E+03          2.75826646E+01          1.47598942E+01
        898.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14287798E+06          1.18425951E+05          1.44798988E+04          7.87876282E+03          6.34165180E+02          4.55142602E+02          2.00841383E+03          1.22956788E+03          4.60482069E+02          1.17076307E+02          7.24568952E+01          1.00000000E+30          4.36352498E+03          2.40001832E+03          1.17563565E+03          2.78085540E+01          1.48673517E+01
        899.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37200252E+13          1.14285149E+06          1.18424537E+05          1.44798293E+04          7.87872918E+03          6.34165588E+02          4.55142916E+02          2.00841501E+03          1.22956915E+03          4.60482628E+02          1.17076511E+02          7.24570217E+01          1.00000000E+30          4.36352285E+03          2.40001925E+03          1.17563613E+03          2.78086047E+01          1.48673760E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07951906E+09          1.12930123E+06          1.17716188E+05          1.44452251E+04          7.86195908E+03          6.34369971E+02          4.55299725E+02          2.00900531E+03          1.23020011E+03          4.60762262E+02          1.17178258E+02          7.25202134E+01          1.00000000E+30          4.36246508E+03          2.40048167E+03          1.17587711E+03          2.78339251E+01          1.48795437E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69269088E+07          1.00709790E+06          1.11009560E+05          1.41097563E+04          7.69932329E+03          6.36440660E+02          4.56885933E+02          2.01500023E+03          1.23653763E+03          4.63565486E+02          1.18118221E+02          7.31301871E+01          1.00000000E+30          4.35245102E+03          2.40524665E+03          1.17835390E+03          2.80824337E+01          1.49977073E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27550461E+07          9.05284425E+05          1.04946286E+05          1.37935304E+04          7.54578026E+03          6.38554964E+02          4.58501212E+02          2.02114618E+03          1.24291298E+03          4.66375858E+02          1.19095327E+02          7.37391359E+01          1.00000000E+30          4.34343838E+03          2.41025073E+03          1.18094413E+03          2.83329162E+01          1.51169834E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81212498E+07          8.19472087E+05          9.94439481E+04          1.34951341E+04          7.40068666E+03          6.40710760E+02          4.60144164E+02          2.02743576E+03          1.24932423E+03          4.69192966E+02          1.20070812E+02          7.43470751E+01          1.00000000E+30          4.33537429E+03          2.41548211E+03          1.18364228E+03          2.85830148E+01          1.52360741E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18209208E+07          7.46368483E+05          9.44332495E+04          1.32133015E+04          7.26346460E+03          6.42906061E+02          4.61813437E+02          2.03386211E+03          1.25576959E+03          4.72016419E+02          1.21044701E+02          7.49540199E+01          1.00000000E+30          4.32820786E+03          2.42092967E+03          1.18644310E+03          2.88327347E+01          1.53549823E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45639129E+06          6.83520443E+05          8.98554251E+04          1.29468550E+04          7.13357746E+03          6.45138993E+02          4.63507801E+02          2.04041873E+03          1.26224735E+03          4.74845843E+02          1.22017019E+02          7.55599850E+01          1.00000000E+30          4.32189438E+03          2.42658318E+03          1.18934164E+03          2.90820810E+01          1.54737106E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41697095E+06          6.29026468E+05          8.56613844E+04          1.26947555E+04          7.01054400E+03          6.47407786E+02          4.65226076E+02          2.04709948E+03          1.26875592E+03          4.77680895E+02          1.22987787E+02          7.61649847E+01          1.00000000E+30          4.31638913E+03          2.43243281E+03          1.19233331E+03          2.93310588E+01          1.55922616E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07467993E+06          5.81445812E+05          8.18078384E+04          1.24560256E+04          6.89391479E+03          6.49710783E+02          4.66967146E+02          2.05389861E+03          1.27529376E+03          4.80521236E+02          1.23957029E+02          7.67690333E+01          1.00000000E+30          4.31165078E+03          2.43846938E+03          1.19541376E+03          2.95796729E+01          1.57106378E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13733430E+06          5.39628265E+05          7.82577332E+04          1.22297647E+04          6.78327762E+03          6.52046402E+02          4.68729964E+02          2.06081068E+03          1.28185943E+03          4.83366560E+02          1.24924766E+02          7.73721444E+01          1.00000000E+30          4.30764214E+03          2.44468417E+03          1.19857884E+03          2.98279281E+01          1.58288416E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45333601E+06          5.02642349E+05          7.49793777E+04          1.20151689E+04          6.67825629E+03          6.54413155E+02          4.70513546E+02          2.06783053E+03          1.28845159E+03          4.86216566E+02          1.25891022E+02          7.79743315E+01          1.00000000E+30          4.30432729E+03          2.45106907E+03          1.20182467E+03          3.00758293E+01          1.59468756E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93610874E+06          4.69758395E+05          7.19451766E+04          1.18114894E+04          6.57849919E+03          6.56809652E+02          4.72316932E+02          2.07495331E+03          1.29506893E+03          4.89070977E+02          1.26855816E+02          7.85756078E+01          1.00000000E+30          4.30167188E+03          2.45761637E+03          1.20514765E+03          3.03233812E+01          1.60647419E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00571945E+06          2.73670743E+05          5.08805311E+04          1.02464919E+04          5.81019759E+03          6.82149278E+02          4.91266673E+02          2.15094174E+03          1.36238707E+03          5.17805045E+02          1.36462292E+02          8.45409722E+01          1.00000000E+30          4.30531068E+03          2.53059791E+03          1.24194385E+03          3.27806404E+01          1.72352238E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41133688E+05          1.87135188E+05          3.93309439E+04          9.26181651E+03          5.32687812E+03          7.09356968E+02          5.11459121E+02          2.23340733E+03          1.43119950E+03          5.46350127E+02          1.45939091E+02          9.04652048E+01          1.00000000E+30          4.34950068E+03          2.61380875E+03          1.28359889E+03          3.52115829E+01          1.83933521E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52789045E+05          1.40696765E+05          3.22960705E+04          8.61957957E+03          5.01399124E+03          7.37806199E+02          5.32474629E+02          2.32019247E+03          1.50092031E+03          5.75683090E+02          1.55332813E+02          9.63163871E+01          1.00000000E+30          4.42055831E+03          2.70388197E+03          1.32851240E+03          3.76150180E+01          1.95395618E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56224533E+05          1.12691807E+05          2.77055320E+04          8.19246993E+03          4.80933912E+03          7.67097793E+02          5.54045506E+02          2.40992475E+03          1.56947072E+03          6.04740449E+02          1.64651842E+02          1.02119706E+02          1.00000000E+30          4.51014344E+03          2.79869142E+03          1.37567284E+03          3.99936712E+01          2.06744633E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99539310E+05          9.44607302E+04          2.45632314E+04          7.90742474E+03          4.67682100E+03          7.96967470E+02          5.75994414E+02          2.50169641E+03          1.64081561E+03          6.33549134E+02          1.73873731E+02          1.07862754E+02          1.00000000E+30          4.61291420E+03          2.89683724E+03          1.42441374E+03          4.23517042E+01          2.17992013E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63213444E+05          8.19433213E+04          2.23364632E+04          7.72011238E+03          4.59432006E+03          8.27234749E+02          5.98200260E+02          2.59488767E+03          1.71160646E+03          6.62578290E+02          1.83036011E+02          1.13567466E+02          1.00000000E+30          4.72530752E+03          2.99736601E+03          1.47428099E+03          4.46908940E+01          2.29158536E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38476550E+05          7.30096325E+04          2.07175356E+04          7.60236244E+03          4.54766580E+03          8.57773207E+02          6.20578277E+02          2.68906415E+03          1.78188870E+03          6.91360686E+02          1.92115716E+02          1.19221004E+02          1.00000000E+30          4.84486572E+03          3.09960986E+03          1.52495646E+03          4.70109479E+01          2.40230246E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20872219E+05          6.64451264E+04          1.95181249E+04          7.53557019E+03          4.52742723E+03          8.88208208E+02          6.42429420E+02          2.78391494E+03          1.85310770E+03          7.20330634E+02          2.01119398E+02          1.24827392E+02          1.00000000E+30          4.96984519E+03          3.20309010E+03          1.57621211E+03          4.93132527E+01          2.51210302E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07921889E+05          6.15122327E+04          1.86176304E+04          7.50702703E+03          4.52711761E+03          9.19084728E+02          6.65041255E+02          2.87878138E+03          1.92378136E+03          7.49063417E+02          2.10079328E+02          1.30390168E+02          1.00000000E+30          5.09897924E+03          3.30745680E+03          1.62788129E+03          5.15990931E+01          2.62126209E+01
