#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
        360.0000          1.00000000E+30          2.49787415E+04          2.50440263E+04          1.26689959E+04          1.00000000E+30          1.14672280E+04          6.83909785E+03          3.45606539E+03          3.11803497E+04          1.40107516E+03
        370.0000          1.00000000E+30          2.60854404E+04          2.69411901E+04          1.36408696E+04          1.00000000E+30          1.18694544E+04          7.31551240E+03          3.70184916E+03          3.29766781E+04          1.49216321E+03
        380.0000          1.00000000E+30          2.73949021E+04          2.89178252E+04          1.46488379E+04          1.00000000E+30          1.23364842E+04          7.81474532E+03          3.95659520E+03          3.48818190E+04          1.58784832E+03
        390.0000          1.00000000E+30          2.84876944E+04          3.10485071E+04          1.56597710E+04          1.00000000E+30          1.27780180E+04          8.34485773E+03          4.20220625E+03          3.68914890E+04          1.68254181E+03
        400.0000          1.00000000E+30          2.97354730E+04          3.31810949E+04          1.67962327E+04          1.00000000E+30          1.32705547E+04          8.84214669E+03          4.48040891E+03          3.89317337E+04          1.78369463E+03
        410.0000          1.00000000E+30          3.09940853E+04          3.54881936E+04          1.79785550E+04          1.00000000E+30          1.37775996E+04          9.41295515E+03          4.76544948E+03          4.10367075E+04          1.89002048E+03
        420.0000          1.00000000E+30          3.22421360E+04          3.78902074E+04          1.91548869E+04          1.00000000E+30          1.42667694E+04          1.00123083E+04          5.05846477E+03          4.31674583E+04          1.99825187E+03
        430.0000          1.00000000E+30          3.36975116E+04          4.04238622E+04          2.04433647E+04          1.00000000E+30          1.47505639E+04          1.06261358E+04          5.37813191E+03          4.54200103E+04          2.11333487E+03
        440.0000          1.00000000E+30          3.49349217E+04          4.30797394E+04          2.17981075E+04          1.00000000E+30          1.53000942E+04          1.12565205E+04          5.71104583E+03          4.77283575E+04          2.23233909E+03
        450.0000          1.00000000E+30          3.63526124E+04          4.58727357E+04          2.32316023E+04          1.00000000E+30          1.57785467E+04          1.19380500E+04          6.04976977E+03          5.00101996E+04          2.35412084E+03
        460.0000          1.00000000E+30          3.79568335E+04          4.90539937E+04          2.47093032E+04          1.00000000E+30          1.63219862E+04          1.26454263E+04          6.39683117E+03          5.25562294E+04          2.48198282E+03
        470.0000          1.00000000E+30          3.92894087E+04          5.20109710E+04          2.62266645E+04          1.00000000E+30          1.69114610E+04          1.34568389E+04          6.77747482E+03          5.49959419E+04          2.61792515E+03
        480.0000          1.00000000E+30          4.06500861E+04          5.50136258E+04          2.77824854E+04          1.00000000E+30          1.74399376E+04          1.41900578E+04          7.17387281E+03          5.75120085E+04          2.75205119E+03
        490.0000          1.00000000E+30          4.22930613E+04          5.84085703E+04          2.96133607E+04          1.00000000E+30          1.79745437E+04          1.49334947E+04          7.57102191E+03          6.01840967E+04          2.89159492E+03
        500.0000          1.00000000E+30          4.38616243E+04          6.18112388E+04          3.13248348E+04          1.00000000E+30          1.85821963E+04          1.57625161E+04          7.98411661E+03          6.29570008E+04          3.03683737E+03
        510.0000          1.00000000E+30          4.54487991E+04          6.51436860E+04          3.29727582E+04          1.00000000E+30          1.91765345E+04          1.66252868E+04          8.41986111E+03          6.56926520E+04          3.18504668E+03
        520.0000          1.00000000E+30          4.70291636E+04          6.88085248E+04          3.48236258E+04          1.00000000E+30          1.98402258E+04          1.74799617E+04          8.86215372E+03          6.84602871E+04          3.33811760E+03
        530.0000          1.00000000E+30          4.88209122E+04          7.29472973E+04          3.69322369E+04          1.00000000E+30          2.05515042E+04          1.83742914E+04          9.31283549E+03          7.15345443E+04          3.50007434E+03
        540.0000          1.00000000E+30          5.04045206E+04          7.66421272E+04          3.87868570E+04          1.00000000E+30          2.10796486E+04          1.93144920E+04          9.78608749E+03          7.45263542E+04          3.65648433E+03
        550.0000          1.00000000E+30          5.22813872E+04          8.08620395E+04          4.09275043E+04          1.00000000E+30          2.17242550E+04          2.02657520E+04          1.02792679E+04          7.74533387E+04          3.82412867E+03
        560.0000          1.00000000E+30          5.40179832E+04          8.51304067E+04          4.30929029E+04          1.00000000E+30          2.24484322E+04          2.13521876E+04          1.07936712E+04          8.07479925E+04          4.00198568E+03
        570.0000          1.00000000E+30          5.57939534E+04          8.95921811E+04          4.53567266E+04          1.00000000E+30          2.30952850E+04          2.23359743E+04          1.13157701E+04          8.39829335E+04          4.17569041E+03
        580.0000          1.00000000E+30          5.77881470E+04          9.45788920E+04          4.78875458E+04          1.00000000E+30          2.38493239E+04          2.34017685E+04          1.19029226E+04          8.71984400E+04          4.36866605E+03
        590.0000          1.00000000E+30          5.95263773E+04          9.91596412E+04          5.02121092E+04          1.00000000E+30          2.44749923E+04          2.45065205E+04          1.24462007E+04          9.08213013E+04          4.54918752E+03
        600.0000          1.00000000E+30          6.16091170E+04          1.03880259E+05          5.26079037E+04          1.00000000E+30          2.52505100E+04          2.56613057E+04          1.30505593E+04          9.41154701E+04          4.74633146E+03
        610.0000          1.00000000E+30          6.33552578E+04          1.09424897E+05          5.52358897E+04          1.00000000E+30          2.58776853E+04          2.69442316E+04          1.36410039E+04          9.74836204E+04          4.94192209E+03
        620.0000          1.00000000E+30          6.54817906E+04          1.14758764E+05          5.79592669E+04          1.00000000E+30          2.66574335E+04          2.81393588E+04          1.42570639E+04          1.01077614E+05          5.14606311E+03
        630.0000          1.00000000E+30          6.74817920E+04          1.19952668E+05          6.09671328E+04          1.00000000E+30          2.73945788E+04          2.93499693E+04          1.49025025E+04          1.04902222E+05          5.35422529E+03
        640.0000          1.00000000E+30          6.97567283E+04          1.26050013E+05          6.37492364E+04          1.00000000E+30          2.82228167E+04          3.06661090E+04          1.55549996E+04          1.08455076E+05          5.57086340E+03
        650.0000          1.00000000E+30          7.17845651E+04          1.31740101E+05          6.66629383E+04          1.00000000E+30          2.91026972E+04          3.20144952E+04          1.62885895E+04          1.12441493E+05          5.80028825E+03
        660.0000          1.00000000E+30          7.41738093E+04          1.37677044E+05          6.97339252E+04          1.00000000E+30          2.97583713E+04          3.34103696E+04          1.69620142E+04          1.16754748E+05          6.01900246E+03
        670.0000          1.00000000E+30          7.61479479E+04          1.43925623E+05          7.28396812E+04          1.00000000E+30          3.06523847E+04          3.49726397E+04          1.76947675E+04          1.20507246E+05          6.25629728E+03
        680.0000          1.00000000E+30          7.86296720E+04          1.50244205E+05          7.63513598E+04          1.00000000E+30          3.13102056E+04          3.63719398E+04          1.84455527E+04          1.24448487E+05          6.48709215E+03
        690.0000          1.00000000E+30          8.05904068E+04          1.57423243E+05          7.95606557E+04          1.00000000E+30          3.21981940E+04          3.78336402E+04          1.92938522E+04          1.28880627E+05          6.73818127E+03
        700.0000          1.00000000E+30          8.31142862E+04          1.63944361E+05          8.30843692E+04          1.00000000E+30          3.30190081E+04          3.93775093E+04          2.00374262E+04          1.33130194E+05          6.98002022E+03
        710.0000          1.00000000E+30          8.53233835E+04          1.71065003E+05          8.70716198E+04          1.00000000E+30          3.39555832E+04          4.09329581E+04          2.08219582E+04          1.37697544E+05          7.23486439E+03
        720.0000          1.00000000E+30          8.79635595E+04          1.78353037E+05          9.05527600E+04          1.00000000E+30          3.47783911E+04          4.26865038E+04          2.16527744E+04          1.41834689E+05          7.49442596E+03
        730.0000          1.00000000E+30          9.02187329E+04          1.85910116E+05          9.42193103E+04          1.00000000E+30          3.57456025E+04          4.42805853E+04          2.25748095E+04          1.46715076E+05          7.76708225E+03
        740.0000          1.00000000E+30          9.26522870E+04          1.94416268E+05          9.81178148E+04          1.00000000E+30          3.65461038E+04          4.60364694E+04          2.34165106E+04          1.51045339E+05          8.02964416E+03
        750.0000          1.00000000E+30          9.53235579E+04          2.01979123E+05          1.02506767E+05          1.00000000E+30          3.75351713E+04          4.79907461E+04          2.42803605E+04          1.55922189E+05          8.31427413E+03
        760.0000          1.00000000E+30          9.77247124E+04          2.09885318E+05          1.06469777E+05          1.00000000E+30          3.83409375E+04          4.97135599E+04          2.52704225E+04          1.60631909E+05          8.59224223E+03
        770.0000          1.00000000E+30          1.00496342E+05          2.18255801E+05          1.10521660E+05          1.00000000E+30          3.93333431E+04          5.15345403E+04          2.61909742E+04          1.65999198E+05          8.87990697E+03
        780.0000          1.00000000E+30          1.02918262E+05          2.26695751E+05          1.15279248E+05          1.00000000E+30          4.03784880E+04          5.34558684E+04          2.72636584E+04          1.70595188E+05          9.18985787E+03
        790.0000          1.00000000E+30          1.05744479E+05          2.36220733E+05          1.19757591E+05          1.00000000E+30          4.12647601E+04          5.55539345E+04          2.82218183E+04          1.76079838E+05          9.48880157E+03
        800.0000          1.00000000E+30          1.08730299E+05          2.44881466E+05          1.24354212E+05          1.00000000E+30          4.23444612E+04          5.74986687E+04          2.92470349E+04          1.81001411E+05          9.79949379E+03
        810.0000          1.00000000E+30          1.11336746E+05          2.54254886E+05          1.29129922E+05          1.00000000E+30          4.32417938E+04          5.97666227E+04          3.03921415E+04          1.86459760E+05          1.01232186E+04
        820.0000          1.00000000E+30          1.14457536E+05          2.64727448E+05          1.34532551E+05          1.00000000E+30          4.43357212E+04          6.17374817E+04          3.14236727E+04          1.92216930E+05          1.04464969E+04
        830.0000          1.00000000E+30          1.17073790E+05          2.74459720E+05          1.39249016E+05          1.00000000E+30          4.54864333E+04          6.39246100E+04          3.26557529E+04          1.97246995E+05          1.07890241E+04
        840.0000          1.00000000E+30          1.20251401E+05          2.84594902E+05          1.44225754E+05          1.00000000E+30          4.63132689E+04          6.61689656E+04          3.36962225E+04          2.03120525E+05          1.11026899E+04
        850.0000          1.00000000E+30          1.23606317E+05          2.96187429E+05          1.49495651E+05          1.00000000E+30          4.74651209E+04          6.86268472E+04          3.48570280E+04          2.09120673E+05          1.14592422E+04
        860.0000          1.00000000E+30          1.26026386E+05          3.06119968E+05          1.55305029E+05          1.00000000E+30          4.86757294E+04          7.12743719E+04          3.61684679E+04          2.14104770E+05          1.18295748E+04
        870.0000          1.00000000E+30          1.29399629E+05          3.16627257E+05          1.60644129E+05          1.00000000E+30          4.94568416E+04          7.34353642E+04          3.73629354E+04          2.20409412E+05          1.21580850E+04
        880.0000          1.00000000E+30          1.32958416E+05          3.27795186E+05          1.66925841E+05          1.00000000E+30          5.06415021E+04          7.57811753E+04          3.86112800E+04          2.26587604E+05          1.25285763E+04
        890.0000          1.00000000E+30          1.35248283E+05          3.40126198E+05          1.72331478E+05          1.00000000E+30          5.16714755E+04          7.84923690E+04          4.00236356E+04          2.32382972E+05          1.29001844E+04
        900.0000          1.00000000E+30          1.38743501E+05          3.51409606E+05          1.78292025E+05          1.00000000E+30          5.28893258E+04          8.09967758E+04          4.12388715E+04          2.38874694E+05          1.32712519E+04
        910.0000          1.00000000E+30          1.42424166E+05          3.64677263E+05          1.85041657E+05          1.00000000E+30          5.39450900E+04          8.38902777E+04          4.27294374E+04          2.44522592E+05          1.36765244E+04
        920.0000          1.00000000E+30          1.45134683E+05          3.76101929E+05          1.91177856E+05          1.00000000E+30          5.51734479E+04          8.63816114E+04          4.40049706E+04          2.51262382E+05          1.40477960E+04
        930.0000          1.00000000E+30          1.48852883E+05          3.88709647E+05          1.97590768E+05          1.00000000E+30          5.64590499E+04          8.94409546E+04          4.53902110E+04          2.57546902E+05          1.44596212E+04
        940.0000          1.00000000E+30          1.51762074E+05          4.02867987E+05          2.04900956E+05          1.00000000E+30          5.74504090E+04          9.19529728E+04          4.69396423E+04          2.64514326E+05          1.48549166E+04
        950.0000          1.00000000E+30          1.55457347E+05          4.15852107E+05          2.11147790E+05          1.00000000E+30          5.87332086E+04          9.48295955E+04          4.83247291E+04          2.70675154E+05          1.52595967E+04
        960.0000          1.00000000E+30          1.58687009E+05          4.29413313E+05          2.18892546E+05          1.00000000E+30          6.00746034E+04          9.80194324E+04          4.99630777E+04          2.77645025E+05          1.57075993E+04
        970.0000          1.00000000E+30          1.62449175E+05          4.44644374E+05          2.25424043E+05          1.00000000E+30          6.10501176E+04          1.00991426E+05          5.13685690E+04          2.84868225E+05          1.61030048E+04
        980.0000          1.00000000E+30          1.66394060E+05          4.57907286E+05          2.32538493E+05          1.00000000E+30          6.23615773E+04          1.04402569E+05          5.30707276E+04          2.91731409E+05          1.65621994E+04
        990.0000          1.00000000E+30          1.69439182E+05          4.73971964E+05          2.40642345E+05          1.00000000E+30          6.37306187E+04          1.07271295E+05          5.46616198E+04          2.98971403E+05          1.70011434E+04
       1000.0000          1.00000000E+30          1.73415160E+05          4.87920469E+05          2.47760157E+05          1.00000000E+30          6.51611193E+04          1.10838101E+05          5.62904393E+04          3.06376398E+05          1.74672816E+04
       1100.0000          1.00000000E+30          2.13051598E+05          6.58582781E+05          3.35840206E+05          1.00000000E+30          7.87032437E+04          1.46950935E+05          7.48969352E+04          3.85132820E+05          2.23969913E+04
       1200.0000          1.00000000E+30          2.57564003E+05          8.72168725E+05          4.41587873E+05          1.00000000E+30          9.41559038E+04          1.91912668E+05          9.76813858E+04          4.75272112E+05          2.81956519E+04
       1300.0000          1.00000000E+30          3.08571083E+05          1.12702835E+06          5.73256357E+05          1.00000000E+30          1.10828170E+05          2.44485138E+05          1.25230674E+05          5.77460512E+05          3.48399973E+04
       1400.0000          1.00000000E+30          3.65473528E+05          1.43410893E+06          7.28822476E+05          1.00000000E+30          1.29691290E+05          3.07307927E+05          1.57233139E+05          6.92872302E+05          4.24205459E+04
       1500.0000          1.00000000E+30          4.28312470E+05          1.80185292E+06          9.17006492E+05          1.00000000E+30          1.51178501E+05          3.81568223E+05          1.95070230E+05          8.21317449E+05          5.11257677E+04
       1563.9990          1.00000000E+30          4.71904835E+05          2.06130848E+06          1.04887817E+06          1.00000000E+30          1.65038402E+05          4.35886039E+05          2.22910228E+05          9.11239325E+05          5.71608528E+04
       1564.0010          2.52105318E+04          4.71906374E+05          2.06131778E+06          1.04888280E+06          1.00000000E+30          1.65038905E+05          4.35887940E+05          2.22911206E+05          9.11242421E+05          1.74946330E+04
       1600.0000          2.63186142E+04          4.97395859E+05          2.22340753E+06          1.13333909E+06          1.00000000E+30          1.73512319E+05          4.68987339E+05          2.39106887E+05          9.66873088E+05          1.83652954E+04
       1700.0000          3.06099775E+04          5.73000774E+05          2.71889616E+06          1.38984485E+06          1.00000000E+30          1.98502335E+05          5.67740567E+05          2.90107548E+05          1.12365095E+06          2.14419122E+04
       1800.0000          3.55306607E+04          6.58049129E+05          3.29608072E+06          1.67762392E+06          1.00000000E+30          2.24642746E+05          6.81870885E+05          3.49741393E+05          1.29618000E+06          2.49297975E+04
       1900.0000          4.07863440E+04          7.47376321E+05          3.95670553E+06          2.01636910E+06          1.00000000E+30          2.53377178E+05          8.11182317E+05          4.14437381E+05          1.48599249E+06          2.86779341E+04
       2000.0000          4.62998542E+04          8.45369196E+05          4.71735466E+06          2.40035596E+06          1.00000000E+30          2.85159278E+05          9.58197273E+05          4.89398023E+05          1.69189969E+06          3.26854424E+04
       2100.0000          5.24677106E+04          9.54889667E+05          5.54313959E+06          2.83305901E+06          1.00000000E+30          3.19054320E+05          1.12120507E+06          5.73955643E+05          1.91939800E+06          3.71341182E+04
       2200.0000          5.89548845E+04          1.07024659E+06          6.52163946E+06          3.32258275E+06          1.00000000E+30          3.54564940E+05          1.30423083E+06          6.67991792E+05          2.16686156E+06          4.18472935E+04
       2300.0000          6.62725676E+04          1.19529675E+06          7.59239249E+06          3.88578918E+06          1.00000000E+30          3.94416271E+05          1.50772762E+06          7.74859088E+05          2.42135725E+06          4.71318800E+04
       2400.0000          7.34395810E+04          1.32584541E+06          8.77759605E+06          4.48627908E+06          1.00000000E+30          4.33632935E+05          1.73248956E+06          8.90764787E+05          2.69997954E+06          5.23999014E+04
       2475.9990          7.96421173E+04          1.43502829E+06          9.80986536E+06          4.99995468E+06          1.00000000E+30          4.66882088E+05          1.92861902E+06          9.87879346E+05          2.93179005E+06          5.69194308E+04
       2476.0010          7.96422955E+04          1.43503142E+06          9.80989601E+06          4.99996956E+06          2.83620521E+04          4.66883036E+05          1.92862477E+06          9.87882089E+05          2.93179671E+06          1.89297023E+04
       2500.0000          8.18405270E+04          1.47359434E+06          1.01198208E+07          5.16780677E+06          2.87577404E+04          4.78540669E+05          1.98802411E+06          1.02193568E+06          3.00226455E+06          1.92799398E+04
       2600.0000          9.05322940E+04          1.62212140E+06          1.15867888E+07          5.92485508E+06          3.08139027E+04          5.24809883E+05          2.26915693E+06          1.16471795E+06          3.33045859E+06          2.08876375E+04
       2700.0000          9.99795102E+04          1.78662982E+06          1.32327559E+07          6.76903802E+06          3.40541168E+04          5.73794934E+05          2.57753884E+06          1.32048230E+06          3.67322994E+06          2.30891542E+04
       2800.0000          1.09962101E+05          1.96096120E+06          1.50557193E+07          7.68887514E+06          3.74233644E+04          6.25516380E+05          2.90935489E+06          1.49993183E+06          4.03256735E+06          2.53943586E+04
       2900.0000          1.20586438E+05          2.13994363E+06          1.70354762E+07          8.70500374E+06          4.08682515E+04          6.82024433E+05          3.26661925E+06          1.67975523E+06          4.42004350E+06          2.77804982E+04
       3000.0000          1.32227933E+05          2.34078523E+06          1.91277914E+07          9.83805914E+06          4.45688143E+04          7.39135883E+05          3.67995924E+06          1.89117559E+06          4.83585106E+06          3.03570484E+04
       3100.0000          1.44139428E+05          2.53854306E+06          2.16112774E+07          1.09972271E+07          4.84915705E+04          8.03873571E+05          4.10983122E+06          2.10828764E+06          5.26800976E+06          3.30661171E+04
       3200.0000          1.57377010E+05          2.76449581E+06          2.40277053E+07          1.22967317E+07          5.26883183E+04          8.65377000E+05          4.56679101E+06          2.35037184E+06          5.73018494E+06          3.59804188E+04
       3300.0000          1.70650610E+05          2.98774412E+06          2.68929711E+07          1.37676838E+07          5.71048029E+04          9.35678021E+05          5.07079970E+06          2.62323790E+06          6.21042717E+06          3.90254772E+04
       3400.0000          1.84550681E+05          3.23367038E+06          2.98326374E+07          1.52972819E+07          6.14678636E+04          1.00323810E+06          5.62065791E+06          2.89163202E+06          6.73031519E+06          4.20796409E+04
       3500.0000          2.00038015E+05          3.49770600E+06          3.30567332E+07          1.69811369E+07          6.63981158E+04          1.08060179E+06          6.19750180E+06          3.19542596E+06          7.27522102E+06          4.55126247E+04
       3600.0000          2.15843391E+05          3.74838794E+06          3.65768354E+07          1.87487385E+07          7.14552506E+04          1.16291146E+06          6.85306179E+06          3.52446703E+06          7.83002285E+06          4.90376489E+04
       3700.0000          2.33152727E+05          4.03630221E+06          4.04500197E+07          2.06736862E+07          7.63745835E+04          1.23952059E+06          7.50976094E+06          3.88420136E+06          8.42379366E+06          5.25780950E+04
       3800.0000          2.51177740E+05          4.32695118E+06          4.44508185E+07          2.27978903E+07          8.18613870E+04          1.32696253E+06          8.26442439E+06          4.25696809E+06          9.04885628E+06          5.64509056E+04
       3900.0000          2.70196777E+05          4.63586297E+06          4.86909534E+07          2.51349148E+07          8.75404513E+04          1.41735995E+06          9.02336132E+06          4.65082482E+06          9.69517306E+06          6.04783243E+04
       4000.0000          2.89652007E+05          4.96135123E+06          5.34522705E+07          2.74491603E+07          9.39469737E+04          1.51043826E+06          9.85372872E+06          5.09254536E+06          1.03832122E+07          6.48944551E+04
       4100.0000          3.09533365E+05          5.30665739E+06          5.85946984E+07          3.00050643E+07          9.98538127E+04          1.60610338E+06          1.07619457E+07          5.54459168E+06          1.10996397E+07          6.91078310E+04
       4200.0000          3.31411015E+05          5.66328905E+06          6.37983434E+07          3.28076791E+07          1.06380327E+05          1.70724513E+06          1.16838171E+07          6.05171546E+06          1.18367229E+07          7.37385958E+04
       4300.0000          3.52525451E+05          6.02952324E+06          6.93477220E+07          3.56561040E+07          1.13984290E+05          1.81327197E+06          1.26572028E+07          6.58586242E+06          1.26707572E+07          7.88681615E+04
       4400.0000          3.76395251E+05          6.39758170E+06          7.54915343E+07          3.88486129E+07          1.20377398E+05          1.92452591E+06          1.37332541E+07          7.11589724E+06          1.34211669E+07          8.35648810E+04
       4500.0000          4.00620652E+05          6.80538893E+06          8.17761898E+07          4.22443355E+07          1.27934648E+05          2.03822426E+06          1.48812413E+07          7.71589338E+06          1.42794638E+07          8.88658588E+04
       4600.0000          4.26009271E+05          7.21796461E+06          8.86451352E+07          4.55760662E+07          1.35870011E+05          2.15492732E+06          1.61100226E+07          8.34788778E+06          1.51515485E+07          9.44195704E+04
       4700.0000          4.52912940E+05          7.64935056E+06          9.60083174E+07          4.93925156E+07          1.43904148E+05          2.28035816E+06          1.73511397E+07          8.97513857E+06          1.60638982E+07          1.00117912E+05
       4800.0000          4.80427146E+05          8.10429613E+06          1.03817603E+08          5.32918683E+07          1.52267978E+05          2.41065759E+06          1.87018913E+07          9.68863833E+06          1.70242615E+07          1.06034568E+05
       4900.0000          5.08597792E+05          8.56833243E+06          1.11695674E+08          5.75047514E+07          1.60713787E+05          2.54074061E+06          2.00733935E+07          1.04557220E+07          1.80000246E+07          1.12031218E+05
       5000.0000          5.38735738E+05          9.04322327E+06          1.20518940E+08          6.19968844E+07          1.70754828E+05          2.67672182E+06          2.15685312E+07          1.11769948E+07          1.90904849E+07          1.18915092E+05
       5100.0000          5.69929711E+05          9.55101692E+06          1.29676861E+08          6.65308239E+07          1.79454781E+05          2.81932352E+06          2.31405290E+07          1.20083513E+07          2.01277635E+07          1.25229373E+05
       5200.0000          6.02577450E+05          1.00764500E+07          1.38891152E+08          7.14718492E+07          1.89157169E+05          2.96387072E+06          2.48035037E+07          1.28762730E+07          2.12275491E+07          1.32116735E+05
       5300.0000          6.36785387E+05          1.06245848E+07          1.49016288E+08          7.67114265E+07          1.99143333E+05          3.12951080E+06          2.65513710E+07          1.37810334E+07          2.23340040E+07          1.39269863E+05
       5400.0000          6.70840336E+05          1.11703410E+07          1.59641789E+08          8.22457712E+07          2.09582722E+05          3.27949359E+06          2.83994306E+07          1.47431828E+07          2.35772658E+07          1.46619447E+05
       5500.0000          7.06282480E+05          1.17413330E+07          1.70884790E+08          8.81014089E+07          2.20458369E+05          3.43349568E+06          3.03542831E+07          1.57510234E+07          2.47692143E+07          1.54266403E+05
       5600.0000          7.43802693E+05          1.23403222E+07          1.82709397E+08          9.43083522E+07          2.31788040E+05          3.61286340E+06          3.23256503E+07          1.68182068E+07          2.60256063E+07          1.62299514E+05
       5700.0000          7.81842237E+05          1.29474410E+07          1.95209660E+08          1.00915818E+08          2.43057566E+05          3.77895811E+06          3.44364618E+07          1.78854851E+07          2.73330386E+07          1.70308180E+05
       5800.0000          8.20650957E+05          1.36377953E+07          2.08435225E+08          1.07635985E+08          2.54789234E+05          3.95329244E+06          3.66634490E+07          1.90340197E+07          2.86603971E+07          1.78621537E+05
       5900.0000          8.61669094E+05          1.42678771E+07          2.22476806E+08          1.14294355E+08          2.67100287E+05          4.13640494E+06          3.89453027E+07          2.02472294E+07          3.00214792E+07          1.87339101E+05
       6000.0000          9.04126800E+05          1.49443222E+07          2.36700270E+08          1.21663169E+08          2.79562734E+05          4.34018019E+06          4.16073358E+07          2.15298978E+07          3.15184574E+07          1.96269802E+05
       6100.0000          9.48220829E+05          1.56408443E+07          2.50826974E+08          1.29352173E+08          2.92326528E+05          4.52771747E+06          4.40330902E+07          2.28538282E+07          3.30005351E+07          2.05392684E+05
       6200.0000          9.93891473E+05          1.63649600E+07          2.67662349E+08          1.38159255E+08          3.06713649E+05          4.71858489E+06          4.66451570E+07          2.42249089E+07          3.45249625E+07          2.15414773E+05
       6300.0000          1.04444954E+06          1.71152336E+07          2.84126770E+08          1.46626746E+08          3.20656387E+05          4.92427051E+06          4.93846860E+07          2.56649192E+07          3.61163775E+07          2.25489860E+05
       6400.0000          1.09091682E+06          1.79576522E+07          3.01002113E+08          1.55407292E+08          3.34875271E+05          5.15413374E+06          5.22733031E+07          2.73338271E+07          3.76799277E+07          2.35595490E+05
       6500.0000          1.13953574E+06          1.87132900E+07          3.18776897E+08          1.64706796E+08          3.49663651E+05          5.36955010E+06          5.53034335E+07          2.88827171E+07          3.94682296E+07          2.46040899E+05
       6600.0000          1.19078687E+06          1.95008102E+07          3.37256339E+08          1.73981526E+08          3.66622291E+05          5.59369243E+06          5.84788294E+07          3.04061842E+07          4.11079982E+07          2.57701165E+05
       6700.0000          1.24256241E+06          2.03344773E+07          3.56768465E+08          1.84875682E+08          3.81235287E+05          5.81378869E+06          6.18124270E+07          3.21351981E+07          4.28824250E+07          2.68251058E+05
       6800.0000          1.30109108E+06          2.11741417E+07          3.77278994E+08          1.95222343E+08          3.96592915E+05          6.07325086E+06          6.51792410E+07          3.40836637E+07          4.46417811E+07          2.79579345E+05
       6900.0000          1.35446781E+06          2.21357275E+07          3.98828323E+08          2.06073996E+08          4.12960184E+05          6.30299690E+06          6.87039031E+07          3.58963735E+07          4.66241934E+07          2.91130132E+05
       7000.0000          1.41121762E+06          2.29949794E+07          4.20465769E+08          2.17651030E+08          4.31554407E+05          6.54880366E+06          7.27829145E+07          3.76773793E+07          4.84460319E+07          3.03961048E+05
       7100.0000          1.47592009E+06          2.39151354E+07          4.43253789E+08          2.29462412E+08          4.48125287E+05          6.79566845E+06          7.64294463E+07          3.98136568E+07          5.04278669E+07          3.16188070E+05
       7200.0000          1.53492676E+06          2.49732094E+07          4.67326936E+08          2.41607645E+08          4.65009592E+05          7.07855568E+06          8.01750741E+07          4.18720551E+07          5.24308638E+07          3.28406005E+05
       7300.0000          1.59683624E+06          2.59223432E+07          4.91919601E+08          2.55926905E+08          4.83267126E+05          7.32982785E+06          8.47848825E+07          4.39784505E+07          5.44957113E+07          3.41376608E+05
       7400.0000          1.66115374E+06          2.69189533E+07          5.20116421E+08          2.69016507E+08          5.03567408E+05          7.63227942E+06          8.88615957E+07          4.62747817E+07          5.67129808E+07          3.55602370E+05
       7500.0000          1.73369821E+06          2.79544232E+07          5.44634370E+08          2.82572638E+08          5.22616877E+05          7.90604391E+06          9.31544809E+07          4.85659815E+07          5.88325205E+07          3.69521146E+05
       7600.0000          1.79724228E+06          2.91295493E+07          5.74656978E+08          2.96942442E+08          5.42414190E+05          8.18671350E+06          9.77117446E+07          5.12604101E+07          6.11901227E+07          3.83481330E+05
       7700.0000          1.86454234E+06          3.01466796E+07          6.02979631E+08          3.12024568E+08          5.64947381E+05          8.48009067E+06          1.02486808E+08          5.36607905E+07          6.33670583E+07          3.98957489E+05
       7800.0000          1.93573149E+06          3.12219957E+07          6.32403794E+08          3.27788438E+08          5.84359960E+05          8.78340042E+06          1.07458948E+08          5.62133640E+07          6.57376498E+07          4.13104735E+05
       7900.0000          2.01375278E+06          3.23613048E+07          6.66678424E+08          3.45759644E+08          6.04865986E+05          9.11552268E+06          1.12625839E+08          5.88956662E+07          6.82650068E+07          4.28201848E+05
       8000.0000          2.08585277E+06          3.36149162E+07          6.98236340E+08          3.61825824E+08          6.26613700E+05          9.41575972E+06          1.18349311E+08          6.16989999E+07          7.06129610E+07          4.43602913E+05
       8100.0000          2.17036287E+06          3.47651653E+07          7.31535175E+08          3.78710151E+08          6.50607664E+05          9.77004810E+06          1.23672385E+08          6.44904377E+07          7.33423519E+07          4.60802013E+05
       8200.0000          2.24348737E+06          3.61167494E+07          7.66432213E+08          3.96764409E+08          6.72547282E+05          1.00831801E+07          1.29240784E+08          6.77529761E+07          7.57611538E+07          4.76416551E+05
       8300.0000          2.33336129E+06          3.72796359E+07          8.01040831E+08          4.15069942E+08          6.98387028E+05          1.04181669E+07          1.35128842E+08          7.07162017E+07          7.85979518E+07          4.94763048E+05
       8400.0000          2.41094058E+06          3.87108955E+07          8.42126435E+08          4.36346029E+08          7.20541792E+05          1.07927329E+07          1.41103675E+08          7.38924840E+07          8.12570221E+07          5.10852053E+05
       8500.0000          2.49235479E+06          3.99685925E+07          8.78853861E+08          4.55341539E+08          7.44479327E+05          1.11284908E+07          1.47923529E+08          7.71049108E+07          8.39070040E+07          5.27897184E+05
