#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95803462E+04          1.60950468E+04          8.17324468E+03          1.59267007E+04          3.35187356E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02377541E+04          1.66681578E+04          8.43034771E+03          1.68498375E+04          3.47978528E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06935584E+04          1.73093092E+04          8.74907281E+03          1.77942218E+04          3.61542780E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13474128E+04          1.78388605E+04          9.05419555E+03          1.87752194E+04          3.75080822E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19141710E+04          1.85096417E+04          9.35929294E+03          1.97915772E+04          3.89058595E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25032106E+04          1.90363275E+04          9.66354096E+03          2.08409259E+04          4.02522214E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31660993E+04          1.96693276E+04          1.00106056E+04          2.19595335E+04          4.17642091E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38692276E+04          2.03625847E+04          1.03160290E+04          2.30813643E+04          4.32402244E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44135918E+04          2.11064956E+04          1.06783660E+04          2.42796406E+04          4.48081618E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51265545E+04          2.16995661E+04          1.10270934E+04          2.55212292E+04          4.63496848E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56772913E+04          2.24738838E+04          1.14238067E+04          2.67768778E+04          4.80023445E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63841138E+04          2.30614501E+04          1.17432334E+04          2.80864913E+04          4.94991356E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71309513E+04          2.37776490E+04          1.21549982E+04          2.94362988E+04          5.12408168E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77518320E+04          2.45705279E+04          1.24748691E+04          3.08316056E+04          5.28183238E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85198997E+04          2.54181090E+04          1.28924236E+04          3.22919410E+04          5.46634240E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91545740E+04          2.60770270E+04          1.32800458E+04          3.37921801E+04          5.63248734E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99327781E+04          2.69502008E+04          1.37280361E+04          3.53546324E+04          5.82607529E+03
        712.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01743247E+04          2.72235793E+04          1.38683401E+04          3.58469203E+04          5.88662238E+03
        713.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01582417E+04          3.01744871E+04          2.72237635E+04          1.38684346E+04          3.58472640E+04          3.72692451E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45219020E+03          3.07536658E+04          2.76127214E+04          1.40883875E+04          3.70916658E+04          2.19133177E+03
        725.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76573154E+03          3.10137295E+04          2.81334763E+04          1.43610422E+04          3.79514822E+04          1.36965963E+03
        726.0010          1.00000000E+30          1.00000000E+30          2.10368251E+04          1.76550803E+03          3.10138862E+04          2.81336532E+04          1.43611348E+04          3.79518402E+04          1.28581857E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.12498747E+04          1.50785678E+03          3.13304215E+04          2.84918486E+04          1.45488309E+04          3.86813768E+04          1.09446942E+03
        740.0000          1.00000000E+30          1.00000000E+30          3.44583775E+03          1.34984399E+03          3.21509783E+04          2.93007005E+04          1.50403881E+04          4.04292954E+04          8.42115293E+02
        750.0000          1.00000000E+30          1.00000000E+30          2.80090497E+03          1.37682941E+03          3.27473928E+04          3.01357115E+04          1.53802355E+04          4.21075718E+04          8.09178633E+02
        760.0000          1.00000000E+30          1.00000000E+30          2.79362517E+03          1.42644354E+03          3.35502416E+04          3.10551703E+04          1.58725910E+04          4.39021196E+04          8.28645628E+02
        770.0000          1.00000000E+30          1.00000000E+30          2.83819911E+03          1.47976702E+03          3.43934457E+04          3.20325013E+04          1.63004210E+04          4.57494177E+04          8.53520469E+02
        780.0000          1.00000000E+30          1.00000000E+30          2.97785293E+03          1.51744324E+03          3.50958907E+04          3.28329620E+04          1.67483744E+04          4.76432996E+04          8.81474465E+02
        790.0000          1.00000000E+30          1.00000000E+30          3.06676870E+03          1.56813278E+03          3.59554116E+04          3.38444193E+04          1.72522648E+04          4.97117886E+04          9.09739506E+02
        800.0000          1.00000000E+30          1.00000000E+30          3.16424364E+03          1.61282884E+03          3.66840653E+04          3.46452357E+04          1.77874158E+04          5.17881741E+04          9.36581602E+02
        810.0000          1.00000000E+30          1.00000000E+30          3.25267193E+03          1.66551898E+03          3.75473660E+04          3.56715469E+04          1.82105325E+04          5.38336125E+04          9.65242944E+02
        820.0000          1.00000000E+30          1.00000000E+30          3.35501357E+03          1.71223590E+03          3.84522788E+04          3.66030086E+04          1.87570175E+04          5.59398008E+04          9.93434174E+02
        830.0000          1.00000000E+30          1.00000000E+30          3.44438766E+03          1.76130233E+03          3.91276793E+04          3.76856382E+04          1.93373165E+04          5.82412912E+04          1.02138248E+03
        840.0000          1.00000000E+30          1.00000000E+30          3.54998032E+03          1.81610270E+03          4.00256635E+04          3.86286844E+04          1.97393827E+04          6.05567693E+04          1.05222575E+03
        850.0000          1.00000000E+30          1.00000000E+30          3.66535232E+03          1.87442264E+03          4.09658336E+04          3.97490298E+04          2.03179395E+04          6.28323160E+04          1.08574795E+03
        850.9990          1.00000000E+30          1.00000000E+30          3.67712114E+03          1.88045525E+03          4.10621888E+04          3.98645330E+04          2.03776061E+04          6.30871557E+04          1.08920499E+03
        851.0010          1.00000000E+30          8.06966515E+03          3.67714478E+03          1.88046737E+03          4.10623822E+04          3.98647649E+04          2.03777259E+04          6.30876680E+04          9.59678302E+02
        860.0000          1.00000000E+30          8.17143256E+03          3.78666793E+03          1.92002622E+03          4.19512337E+04          4.06734229E+04          2.08242691E+04          6.53802880E+04          9.81327779E+02
        870.0000          1.00000000E+30          8.28757378E+03          3.89327345E+03          1.98009694E+03          4.25409819E+04          4.18214356E+04          2.14291488E+04          6.77794182E+04          1.00869628E+03
        880.0000          1.00000000E+30          8.40706405E+03          3.99110436E+03          2.02819995E+03          4.34943435E+04          4.30361362E+04          2.19463392E+04          7.03692510E+04          1.03246369E+03
        890.0000          1.00000000E+30          8.53005034E+03          4.10877594E+03          2.08181444E+03          4.44914152E+04          4.39209394E+04          2.25697719E+04          7.29183758E+04          1.05906429E+03
        900.0000          1.00000000E+30          8.65668837E+03          4.21182908E+03          2.14197116E+03          4.52288097E+04          4.51392813E+04          2.30770987E+04          7.58525355E+04          1.08626724E+03
        910.0000          1.00000000E+30          8.78714323E+03          4.33351995E+03          2.19504165E+03          4.62263126E+04          4.62164652E+04          2.37133669E+04          7.84510563E+04          1.11318750E+03
        920.0000          1.00000000E+30          8.88229147E+03          4.46245197E+03          2.25721167E+03          4.70214523E+04          4.73382551E+04          2.43857154E+04          8.11772327E+04          1.14231162E+03
        930.0000          1.00000000E+30          9.00936136E+03          4.56261724E+03          2.32300602E+03          4.80111414E+04          4.85844639E+04          2.48735919E+04          8.41537800E+04          1.17076507E+03
        940.0000          1.00000000E+30          9.14011974E+03          4.68258792E+03          2.37471367E+03          4.90433875E+04          4.98980612E+04          2.55452535E+04          8.71883172E+04          1.19744003E+03
        950.0000          1.00000000E+30          9.27472957E+03          4.81385846E+03          2.44139789E+03          5.01209956E+04          5.09709716E+04          2.61366463E+04          9.00406349E+04          1.22836223E+03
        960.0000          1.00000000E+30          9.48463551E+03          4.95270128E+03          2.51490755E+03          5.07989476E+04          5.23128509E+04          2.68342228E+04          9.32891175E+04          1.26301052E+03
        970.0000          1.00000000E+30          9.64511470E+03          5.06407116E+03          2.59100230E+03          5.18537675E+04          5.34097009E+04          2.74426800E+04          9.63415519E+04          1.29545835E+03
        980.0000          1.00000000E+30          9.81111794E+03          5.20646507E+03          2.65514567E+03          5.29533221E+04          5.47564337E+04          2.81551429E+04          9.98458215E+04          1.32748984E+03
        990.0000          1.00000000E+30          9.89482006E+03          5.32430539E+03          2.73305733E+03          5.36321958E+04          5.61728394E+04          2.89055855E+04          1.03272701E+05          1.35962353E+03
       1000.0000          1.00000000E+30          1.00438365E+04          5.45424863E+03          2.81567964E+03          5.46856623E+04          5.73872335E+04          2.94796365E+04          1.06551109E+05          1.39454533E+03
       1100.0000          1.00000000E+30          1.16570121E+04          6.93173684E+03          3.56159157E+03          6.52948015E+04          7.19540971E+04          3.71656209E+04          1.45424061E+05          1.74271118E+03
       1200.0000          1.00000000E+30          1.33068549E+04          8.66667673E+03          4.49140416E+03          7.67172856E+04          8.87524657E+04          4.57537085E+04          1.93782770E+05          2.15285265E+03
       1300.0000          1.00000000E+30          1.51242290E+04          1.07266382E+04          5.53487055E+03          8.92655815E+04          1.08007599E+05          5.57625445E+04          2.51701129E+05          2.61516596E+03
       1400.0000          1.00000000E+30          1.70877847E+04          1.30974201E+04          6.75599247E+03          1.03309184E+05          1.30102422E+05          6.73608019E+04          3.20987051E+05          3.14252205E+03
       1500.0000          1.00000000E+30          1.91681445E+04          1.57517940E+04          8.17445817E+03          1.17782690E+05          1.55253607E+05          8.03264859E+04          4.02833239E+05          3.73343447E+03
       1600.0000          1.00000000E+30          2.15335628E+04          1.88534367E+04          9.78023453E+03          1.33656823E+05          1.82962792E+05          9.48856853E+04          4.97589060E+05          4.40096243E+03
       1700.0000          1.00000000E+30          2.39036255E+04          2.23346660E+04          1.16000887E+04          1.50608518E+05          2.14187196E+05          1.11254714E+05          6.06308840E+05          5.13450887E+03
       1800.0000          1.00000000E+30          2.64571384E+04          2.62317892E+04          1.36870643E+04          1.69023062E+05          2.49923200E+05          1.29591920E+05          7.29377553E+05          5.95289482E+03
       1900.0000          1.00000000E+30          2.93792334E+04          3.06936105E+04          1.59509492E+04          1.88268274E+05          2.87603374E+05          1.49717640E+05          8.69075729E+05          6.85267665E+03
       2000.0000          1.00000000E+30          3.22089113E+04          3.55497304E+04          1.84660109E+04          2.09614078E+05          3.30473081E+05          1.72353349E+05          1.02617429E+06          7.81838646E+03
       2100.0000          1.00000000E+30          3.54932175E+04          4.08486662E+04          2.12885463E+04          2.30358548E+05          3.76782873E+05          1.96451446E+05          1.19926621E+06          8.88510712E+03
       2200.0000          1.00000000E+30          3.87253858E+04          4.66850725E+04          2.44086154E+04          2.54078533E+05          4.27795979E+05          2.23716373E+05          1.39261802E+06          1.00327580E+04
       2300.0000          1.00000000E+30          4.20564500E+04          5.32574512E+04          2.78322033E+04          2.78248838E+05          4.85561936E+05          2.53085070E+05          1.60507277E+06          1.12724927E+04
       2400.0000          1.00000000E+30          4.58588259E+04          6.04667284E+04          3.16481149E+04          3.03675307E+05          5.46684292E+05          2.84811517E+05          1.83869432E+06          1.26392385E+04
       2500.0000          1.00000000E+30          4.96114886E+04          6.82101792E+04          3.56101655E+04          3.30404399E+05          6.10262276E+05          3.21476374E+05          2.08927714E+06          1.40541075E+04
       2600.0000          1.00000000E+30          5.36664434E+04          7.65409526E+04          4.00668155E+04          3.59256133E+05          6.83259075E+05          3.57336063E+05          2.36129150E+06          1.55943193E+04
       2700.0000          1.00000000E+30          5.80290469E+04          8.56186817E+04          4.49965448E+04          3.88358948E+05          7.59665623E+05          3.99053853E+05          2.65921892E+06          1.72682775E+04
       2800.0000          1.00000000E+30          6.23630727E+04          9.54838793E+04          5.01888956E+04          4.20951076E+05          8.42696825E+05          4.42387021E+05          2.97992450E+06          1.90146202E+04
       2900.0000          1.00000000E+30          6.70462847E+04          1.06115046E+05          5.58570908E+04          4.52180744E+05          9.31720876E+05          4.89528098E+05          3.31679504E+06          2.08896042E+04
       3000.0000          1.00000000E+30          7.18941172E+04          1.18217450E+05          6.19118288E+04          4.87260944E+05          1.02711645E+06          5.39942158E+05          3.68748896E+06          2.28992987E+04
       3100.0000          1.00000000E+30          7.71199985E+04          1.30277668E+05          6.85077729E+04          5.21011187E+05          1.12879310E+06          5.93916730E+05          4.06884439E+06          2.50160378E+04
       3200.0000          1.00000000E+30          8.22298778E+04          1.43431968E+05          7.58006499E+04          5.59299352E+05          1.23572338E+06          6.51503076E+05          4.48386596E+06          2.72623652E+04
       3300.0000          1.00000000E+30          8.77781267E+04          1.57437724E+05          8.31643957E+04          5.98242260E+05          1.35321928E+06          7.15172998E+05          4.92282389E+06          2.96029696E+04
       3400.0000          1.00000000E+30          9.34928450E+04          1.72694825E+05          9.09380245E+04          6.36862802E+05          1.47951026E+06          7.80023964E+05          5.37748630E+06          3.20542245E+04
       3500.0000          1.00000000E+30          9.95422121E+04          1.89220649E+05          9.95552785E+04          6.78428221E+05          1.61007307E+06          8.49294559E+05          5.87314544E+06          3.47001791E+04
       3600.0000          1.00000000E+30          1.05790991E+05          2.06222961E+05          1.09063230E+05          7.21335458E+05          1.75287026E+06          9.25607062E+05          6.38810900E+06          3.75031348E+04
       3700.0000          1.00000000E+30          1.12390254E+05          2.25054191E+05          1.18533015E+05          7.67493583E+05          1.89857951E+06          1.00315863E+06          6.91845311E+06          4.04065621E+04
       3800.0000          1.00000000E+30          1.19107127E+05          2.43965834E+05          1.29231607E+05          8.13929615E+05          2.06248505E+06          1.08788748E+06          7.48194201E+06          4.34799430E+04
       3900.0000          1.00000000E+30          1.25565723E+05          2.65329715E+05          1.39823128E+05          8.62313683E+05          2.23392085E+06          1.17681317E+06          8.06955636E+06          4.65858740E+04
       4000.0000          1.00000000E+30          1.32705469E+05          2.87119190E+05          1.51841255E+05          9.13005683E+05          2.40324353E+06          1.27214583E+06          8.72231077E+06          4.99592989E+04
       4100.0000          1.00000000E+30          1.40127700E+05          3.10870182E+05          1.64088846E+05          9.64416722E+05          2.59304836E+06          1.36924194E+06          9.36987854E+06          5.34559748E+04
       4200.0000          1.00000000E+30          1.47868775E+05          3.36163003E+05          1.77313529E+05          1.01684255E+06          2.78212320E+06          1.47451244E+06          1.00319405E+07          5.71494737E+04
       4300.0000          1.00000000E+30          1.55725988E+05          3.62297354E+05          1.90810098E+05          1.07353684E+06          2.99558277E+06          1.58512025E+06          1.07311972E+07          6.09314319E+04
       4400.0000          1.00000000E+30          1.63731654E+05          3.87245708E+05          2.05441003E+05          1.12976262E+06          3.21572250E+06          1.70081518E+06          1.15100654E+07          6.48154535E+04
       4500.0000          1.00000000E+30          1.72407084E+05          4.16540905E+05          2.20831449E+05          1.18852219E+06          3.43621563E+06          1.83464666E+06          1.22373181E+07          6.90203956E+04
       4600.0000          1.00000000E+30          1.81002450E+05          4.46484275E+05          2.37406440E+05          1.24968803E+06          3.67682604E+06          1.95299899E+06          1.30459702E+07          7.33269445E+04
       4700.0000          1.00000000E+30          1.89935819E+05          4.78320673E+05          2.53984413E+05          1.31760166E+06          3.92795425E+06          2.09064414E+06          1.39146728E+07          7.77812933E+04
       4800.0000          1.00000000E+30          1.99234488E+05          5.12023563E+05          2.72285188E+05          1.38076100E+06          4.19863242E+06          2.23334402E+06          1.47797283E+07          8.24898965E+04
       4900.0000          1.00000000E+30          2.08622168E+05          5.47916003E+05          2.91162957E+05          1.44453364E+06          4.47119879E+06          2.38100893E+06          1.56560028E+07          8.73153768E+04
       5000.0000          1.00000000E+30          2.19235500E+05          5.85252062E+05          3.10242138E+05          1.51448671E+06          4.78541056E+06          2.54148275E+06          1.65557459E+07          9.24522823E+04
       5100.0000          1.00000000E+30          2.28440211E+05          6.23851461E+05          3.30836259E+05          1.58645092E+06          5.06519789E+06          2.69880050E+06          1.75688493E+07          9.74818548E+04
       5200.0000          1.00000000E+30          2.39591436E+05          6.62227682E+05          3.52343282E+05          1.65756790E+06          5.38600912E+06          2.86843004E+06          1.85024796E+07          1.02948474E+05
       5300.0000          1.00000000E+30          2.49945248E+05          7.05040144E+05          3.75108400E+05          1.73140855E+06          5.71681921E+06          3.04685579E+06          1.95335560E+07          1.08494945E+05
       5400.0000          1.00000000E+30          2.60737477E+05          7.50205689E+05          3.98945382E+05          1.81515396E+06          6.05893966E+06          3.23521963E+06          2.05849563E+07          1.14305416E+05
       5500.0000          1.00000000E+30          2.72016358E+05          7.96092203E+05          4.23951238E+05          1.88880548E+06          6.42550917E+06          3.42878577E+06          2.16587570E+07          1.20278596E+05
       5600.0000          1.00000000E+30          2.84526881E+05          8.44140537E+05          4.50226603E+05          1.97997388E+06          6.80751297E+06          3.62824608E+06          2.27630708E+07          1.26713053E+05
       5700.0000          1.00000000E+30          2.96002842E+05          8.95219743E+05          4.76782288E+05          2.05346782E+06          7.20854986E+06          3.84326243E+06          2.39243098E+07          1.32970186E+05
       5800.0000          1.00000000E+30          3.07610999E+05          9.47597555E+05          5.04730194E+05          2.13911698E+06          7.61133182E+06          4.06739938E+06          2.51615360E+07          1.39433413E+05
       5900.0000          1.00000000E+30          3.20296371E+05          1.00123322E+06          5.34214726E+05          2.22743261E+06          8.03266841E+06          4.29184220E+06          2.63544403E+07          1.46259416E+05
       6000.0000          1.00000000E+30          3.34414393E+05          1.05836600E+06          5.64367592E+05          2.31447163E+06          8.47833853E+06          4.52770324E+06          2.75811326E+07          1.53511255E+05
       6100.0000          1.00000000E+30          3.46833109E+05          1.11745273E+06          5.95525025E+05          2.41481318E+06          8.93255190E+06          4.77653180E+06          2.88764219E+07          1.60581636E+05
       6200.0000          1.00000000E+30          3.59886969E+05          1.17621997E+06          6.31162017E+05          2.50525679E+06          9.39861603E+06          5.02999832E+06          3.02104489E+07          1.68048071E+05
       6300.0000          1.00000000E+30          3.73634600E+05          1.24453991E+06          6.65407954E+05          2.60113735E+06          9.89698136E+06          5.32179881E+06          3.16550505E+07          1.75816635E+05
       6400.0000          1.00000000E+30          3.88771130E+05          1.30937602E+06          7.00736151E+05          2.69719904E+06          1.04138302E+07          5.58754705E+06          3.30044879E+07          1.83855632E+05
       6500.0000          1.00000000E+30          4.02596108E+05          1.37702290E+06          7.37856843E+05          2.80676196E+06          1.09523315E+07          5.87723344E+06          3.44310572E+07          1.91859826E+05
       6600.0000          1.00000000E+30          4.18963973E+05          1.44877661E+06          7.74803836E+05          2.90401465E+06          1.15619226E+07          6.17675286E+06          3.58938185E+07          2.00468058E+05
       6700.0000          1.00000000E+30          4.32816890E+05          1.52169680E+06          8.17444834E+05          3.01059936E+06          1.21134209E+07          6.49008836E+06          3.74680245E+07          2.08924654E+05
       6800.0000          1.00000000E+30          4.48369695E+05          1.59636025E+06          8.58031653E+05          3.11944193E+06          1.26887352E+07          6.80072284E+06          3.89562047E+07          2.17662017E+05
       6900.0000          1.00000000E+30          4.64231754E+05          1.67532631E+06          9.00312260E+05          3.23995044E+06          1.33021611E+07          7.12710711E+06          4.06461613E+07          2.26733961E+05
       7000.0000          1.00000000E+30          4.82033535E+05          1.76505412E+06          9.43060916E+05          3.34674434E+06          1.39223589E+07          7.47080077E+06          4.21730806E+07          2.36425218E+05
       7100.0000          1.00000000E+30          4.97494189E+05          1.84870426E+06          9.93009714E+05          3.47517556E+06          1.45578532E+07          7.85558825E+06          4.38533561E+07          2.46027849E+05
       7116.9990          1.00000000E+30          5.00613886E+05          1.85797096E+06          1.00203145E+06          3.48078198E+06          1.46776626E+07          7.88380891E+06          4.41378863E+07          2.47606714E+05
       7117.0010          3.54329967E+04          5.00614255E+05          1.85797278E+06          1.00203252E+06          3.48078443E+06          1.46776768E+07          7.88381652E+06          4.41379225E+07          3.09972364E+04
       7200.0000          3.65413757E+04          5.13889840E+05          1.93113052E+06          1.03723306E+06          3.58578749E+06          1.52921635E+07          8.21256053E+06          4.55468509E+07          3.19671557E+04
       7300.0000          3.79724979E+04          5.32399091E+05          2.02832456E+06          1.08595800E+06          3.70470871E+06          1.59852278E+07          8.57603862E+06          4.73797435E+07          3.32256849E+04
       7400.0000          3.90975782E+04          5.49672936E+05          2.11907271E+06          1.14128166E+06          3.83993085E+06          1.66981523E+07          8.96554696E+06          4.93355642E+07          3.42506531E+04
       7500.0000          4.03619654E+04          5.66978005E+05          2.21435364E+06          1.19289442E+06          3.95829141E+06          1.74435892E+07          9.40989941E+06          5.10001641E+07          3.53791012E+04
       7600.0000          4.17506765E+04          5.86686316E+05          2.31465499E+06          1.24704865E+06          4.07940682E+06          1.82189978E+07          9.81884303E+06          5.27795254E+07          3.66153738E+04
       7700.0000          4.31848709E+04          6.04208473E+05          2.42641968E+06          1.30352987E+06          4.22007645E+06          1.89907065E+07          1.02480829E+07          5.47928141E+07          3.78844664E+04
       7800.0000          4.47497644E+04          6.24807626E+05          2.53017666E+06          1.35958762E+06          4.35254647E+06          1.98790270E+07          1.06956783E+07          5.66831592E+07          3.92635448E+04
       7900.0000          4.60748406E+04          6.44227056E+05          2.63594308E+06          1.42502646E+06          4.48814821E+06          2.06932594E+07          1.11385084E+07          5.88042249E+07          4.04610993E+04
       8000.0000          4.74926813E+04          6.64008593E+05          2.76093917E+06          1.48421498E+06          4.63876094E+06          2.15598850E+07          1.16583811E+07          6.07292755E+07          4.17326881E+04
       8100.0000          4.90989534E+04          6.86210558E+05          2.87505386E+06          1.54753149E+06          4.77931760E+06          2.24346122E+07          1.21243283E+07          6.29631971E+07          4.31583421E+04
       8200.0000          5.05955473E+04          7.05343225E+05          2.99271847E+06          1.61143714E+06          4.94063373E+06          2.34377163E+07          1.26232557E+07          6.48545300E+07          4.44904170E+04
       8300.0000          5.23055554E+04          7.28508887E+05          3.11616800E+06          1.68541298E+06          5.07563856E+06          2.43366483E+07          1.31261918E+07          6.69810532E+07          4.60096915E+04
       8400.0000          5.37905588E+04          7.48570055E+05          3.24453821E+06          1.75107040E+06          5.21993540E+06          2.53007773E+07          1.37091866E+07          6.93009570E+07          4.73389269E+04
       8500.0000          5.55950830E+04          7.70244941E+05          3.38849381E+06          1.82146886E+06          5.38434213E+06          2.64041950E+07          1.42243615E+07          7.15085571E+07          4.89296705E+04
       8600.0000          5.70792460E+04          7.93931155E+05          3.51663449E+06          1.90272443E+06          5.55944193E+06          2.74049716E+07          1.47793851E+07          7.37773547E+07          5.02852111E+04
       8700.0000          5.88381944E+04          8.15501357E+05          3.65233662E+06          1.97600698E+06          5.69613369E+06          2.84575246E+07          1.54179603E+07          7.62296714E+07          5.18388638E+04
       8800.0000          6.06004122E+04          8.40258632E+05          3.79578669E+06          2.05327044E+06          5.87549633E+06          2.95524227E+07          1.59931095E+07          7.88293920E+07          5.34148809E+04
       8900.0000          6.25267894E+04          8.66566150E+05          3.95299821E+06          2.13377260E+06          6.06652194E+06          3.07817875E+07          1.65991337E+07          8.10371262E+07          5.51308615E+04
       9000.0000          6.43430551E+04          8.87665266E+05          4.09934628E+06          2.22438360E+06          6.19677872E+06          3.18674419E+07          1.72299917E+07          8.33905257E+07          5.67390953E+04
       9100.0000          6.63999571E+04          9.11876676E+05          4.27079571E+06          2.30420163E+06          6.36342167E+06          3.30207144E+07          1.79373450E+07          8.60731487E+07          5.85485982E+04
       9200.0000          6.81297188E+04          9.38809975E+05          4.42003858E+06          2.38928264E+06          6.55123530E+06          3.43291736E+07          1.85622907E+07          8.88517017E+07          6.01151610E+04
       9300.0000          7.02666121E+04          9.63546994E+05          4.58080270E+06          2.48575957E+06          6.72341664E+06          3.55593484E+07          1.93237930E+07          9.11298231E+07          6.19981443E+04
       9400.0000          7.20545723E+04          9.91819155E+05          4.76466053E+06          2.57662425E+06          6.90315766E+06          3.67979337E+07          1.99784197E+07          9.39763073E+07          6.36240256E+04
       9500.0000          7.42307209E+04          1.01553465E+06          4.93186844E+06          2.66821417E+06          7.09808412E+06          3.82249190E+07          2.06876510E+07          9.70318208E+07          6.55331713E+04
       9600.0000          7.61459590E+04          1.04453759E+06          5.10830406E+06          2.77354284E+06          7.30433884E+06          3.94907532E+07          2.14026913E+07          9.92539524E+07          6.72704429E+04
       9700.0000          7.83852177E+04          1.07524584E+06          5.30565206E+06          2.86741627E+06          7.47475732E+06          4.10071032E+07          2.22175388E+07          1.02252919E+08          6.92630600E+04
       9800.0000          8.03987762E+04          1.09937063E+06          5.49106968E+06          2.97943100E+06          7.68695031E+06          4.23714127E+07          2.29509390E+07          1.04957828E+08          7.10623450E+04
       9900.0000          8.27230273E+04          1.12652429E+06          5.70603414E+06          3.07947220E+06          7.86699135E+06          4.37927238E+07          2.38147859E+07          1.08083204E+08          7.31133446E+04
      10000.0000          8.48210431E+04          1.15707766E+06          5.88623279E+06          3.19957596E+06          8.08311972E+06          4.54056257E+07          2.46038247E+07          1.10917912E+08          7.50097461E+04
      11000.0000          1.09135109E+05          1.47870193E+06          8.20482885E+06          4.44151808E+06          1.02855018E+07          6.26508842E+07          3.40840570E+07          1.43294917E+08          9.67515267E+04
      12000.0000          1.37924546E+05          1.84651538E+06          1.10615890E+07          6.05256130E+06          1.28767986E+07          8.41885845E+07          4.60282283E+07          1.81607134E+08          1.22484576E+05
      13000.0000          1.71153133E+05          2.27437746E+06          1.46129438E+07          8.01741936E+06          1.57918284E+07          1.11190405E+08          6.07385553E+07          2.25303952E+08          1.52235211E+05
      14000.0000          2.08711799E+05          2.75156626E+06          1.90164289E+07          1.04504312E+07          1.91911611E+07          1.43363878E+08          7.88650662E+07          2.75507578E+08          1.85929129E+05
      15000.0000          2.53768091E+05          3.29734748E+06          2.41831672E+07          1.33996743E+07          2.30425047E+07          1.82619111E+08          1.00679624E+08          3.32699996E+08          2.26158806E+05
      16000.0000          3.02827842E+05          3.91478453E+06          3.04927353E+07          1.68553727E+07          2.72627625E+07          2.28439644E+08          1.26225836E+08          3.96874733E+08          2.70177481E+05
      17000.0000          3.57756344E+05          4.60064698E+06          3.77874053E+07          2.08882464E+07          3.20217293E+07          2.84269479E+08          1.56639363E+08          4.69062770E+08          3.19472540E+05
      18000.0000          4.20360748E+05          5.36683274E+06          4.64276895E+07          2.56897530E+07          3.73775785E+07          3.46212754E+08          1.91790644E+08          5.48259897E+08          3.75603220E+05
      19000.0000          4.89070320E+05          6.23236189E+06          5.62784614E+07          3.14581929E+07          4.33050434E+07          4.19080827E+08          2.34048799E+08          6.35882776E+08          4.37439776E+05
      20000.0000          5.66833011E+05          7.14528496E+06          6.78056588E+07          3.78823475E+07          4.96536309E+07          5.03925858E+08          2.81013780E+08          7.34751310E+08          5.07014682E+05
      21000.0000          6.49180669E+05          8.19581391E+06          8.09584032E+07          4.50638367E+07          5.68437396E+07          5.99246080E+08          3.34684261E+08          8.38954790E+08          5.81260103E+05
      22000.0000          7.41442186E+05          9.27915787E+06          9.55043259E+07          5.34453320E+07          6.48489289E+07          7.07346005E+08          3.97733873E+08          9.55634189E+08          6.63980854E+05
      23000.0000          8.43062614E+05          1.04818078E+07          1.12496713E+08          6.29039776E+07          7.29886364E+07          8.34306833E+08          4.66122733E+08          1.08144694E+09          7.55109803E+05
      24000.0000          9.55499147E+05          1.18075375E+07          1.31618400E+08          7.37761796E+07          8.20795492E+07          9.69105344E+08          5.44861043E+08          1.22368734E+09          8.55955509E+05
