#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61881974E+02          1.79378966E+02          8.58123343E+01          1.03132265E+01          8.55034657E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63220700E+02          1.80963109E+02          8.65905764E+01          1.04469452E+01          8.65429983E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64646518E+02          1.82559310E+02          8.73740370E+01          1.05803262E+01          8.75809011E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66152655E+02          1.84166566E+02          8.81622732E+01          1.07168501E+01          8.86409391E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67732942E+02          1.85783961E+02          8.89548808E+01          1.08495275E+01          8.96752193E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69381829E+02          1.87410662E+02          8.97514924E+01          1.09818915E+01          9.07079073E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71094247E+02          1.89045903E+02          9.05517711E+01          1.11173070E+01          9.17618916E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72865596E+02          1.90688989E+02          9.13554093E+01          1.12490144E+01          9.27910543E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74691658E+02          1.92339277E+02          9.21621249E+01          1.13804300E+01          9.38186695E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76568604E+02          1.93996180E+02          9.29716575E+01          1.15148060E+01          9.48667810E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78492913E+02          1.95659158E+02          9.37837703E+01          1.16456073E+01          9.58909764E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80461361E+02          1.97327713E+02          9.45982436E+01          1.17793219E+01          9.69352461E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82470995E+02          1.99001387E+02          9.54148755E+01          1.19095350E+01          9.79560983E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84519081E+02          2.00679757E+02          9.62334792E+01          1.20426137E+01          9.89966092E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86603115E+02          2.02362433E+02          9.70538836E+01          1.21722634E+01          1.00014197E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88720794E+02          2.04049053E+02          9.78759290E+01          1.23047301E+01          1.01051033E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90869960E+02          2.05739283E+02          9.86994684E+01          1.24338395E+01          1.02065434E+01
        712.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91520334E+02          2.06246840E+02          9.89467185E+01          1.24743318E+01          1.02381633E+01
        713.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45200065E+12          3.91520768E+02          2.06247179E+02          9.89468835E+01          1.24743588E+01          1.02381844E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61492745E+07          3.93048646E+02          2.07432814E+02          9.95243659E+01          1.25657172E+01          1.03098614E+01
        725.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36471787E+06          3.94369036E+02          2.08450227E+02          1.00019820E+02          1.26434857E+01          1.03709381E+01
        726.0010          1.00000000E+30          1.00000000E+30          3.06403885E+12          6.36301178E+06          3.94369478E+02          2.08450566E+02          1.00019986E+02          1.26435126E+01          1.03709591E+01
        730.0000          1.00000000E+30          1.00000000E+30          7.95448430E+07          4.24133523E+06          3.95255016E+02          2.09129358E+02          1.00350494E+02          1.26943076E+01          1.04109700E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.21163601E+07          2.09850300E+06          3.97487377E+02          2.10828649E+02          1.01177738E+02          1.28256179E+01          1.05139093E+01
        750.0000          1.00000000E+30          1.00000000E+30          5.34815858E+06          1.29528624E+06          3.99744146E+02          2.12530440E+02          1.02005986E+02          1.29566452E+01          1.06166595E+01
        760.0000          1.00000000E+30          1.00000000E+30          3.14199713E+06          8.96555714E+05          4.02023858E+02          2.14234500E+02          1.02835139E+02          1.30844728E+01          1.07172638E+01
        770.0000          1.00000000E+30          1.00000000E+30          2.11464385E+06          6.65415955E+05          4.04325153E+02          2.15940614E+02          1.03566092E+02          1.32149626E+01          1.08185762E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.54163609E+06          5.17975433E+05          4.06646758E+02          2.17648585E+02          1.04420587E+02          1.33451845E+01          1.09210449E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.18513296E+06          4.17305890E+05          4.08987483E+02          2.19358224E+02          1.05273705E+02          1.34751444E+01          1.10233151E+01
        800.0000          1.00000000E+30          1.00000000E+30          9.45994830E+05          3.45125839E+05          4.11346225E+02          2.20845060E+02          1.06125461E+02          1.36020025E+01          1.11229194E+01
        810.0000          1.00000000E+30          1.00000000E+30          7.76812688E+05          2.91316642E+05          4.13721945E+02          2.22597378E+02          1.06975874E+02          1.37314596E+01          1.12249079E+01
        820.0000          1.00000000E+30          1.00000000E+30          6.52028573E+05          2.50028353E+05          4.16113682E+02          2.24347064E+02          1.07718131E+02          1.38606674E+01          1.13255172E+01
        830.0000          1.00000000E+30          1.00000000E+30          5.57004061E+05          2.17547989E+05          4.18520528E+02          2.26094149E+02          1.08566740E+02          1.39896286E+01          1.14271157E+01
        840.0000          1.00000000E+30          1.00000000E+30          4.82778723E+05          1.91464546E+05          4.20941632E+02          2.27838666E+02          1.09414054E+02          1.41155848E+01          1.15266777E+01
        850.0000          1.00000000E+30          1.00000000E+30          4.23526834E+05          1.70175423E+05          4.23376204E+02          2.29580648E+02          1.10260089E+02          1.42440761E+01          1.16278990E+01
        850.9990          1.00000000E+30          1.00000000E+30          4.18256714E+05          1.68259089E+05          4.23620125E+02          2.29777175E+02          1.10354884E+02          1.42571727E+01          1.16383558E+01
        851.0010          1.00000000E+30          4.91260337E+12          4.18246626E+05          1.68255401E+05          4.23620614E+02          2.29777569E+02          1.10355074E+02          1.42571990E+01          1.16383768E+01
        860.0000          1.00000000E+30          4.09342649E+07          3.75357226E+05          1.52532083E+05          4.25823492E+02          2.31320127E+02          1.11104863E+02          1.43723331E+01          1.17289284E+01
        870.0000          1.00000000E+30          1.32703958E+07          3.35624258E+05          1.37730362E+05          4.28282797E+02          2.33057139E+02          1.11948393E+02          1.45003582E+01          1.18297675E+01
        880.0000          1.00000000E+30          6.98086675E+06          3.02397111E+05          1.25175158E+05          4.30753454E+02          2.34791714E+02          1.12790697E+02          1.46281544E+01          1.19304194E+01
        890.0000          1.00000000E+30          4.43932208E+06          2.74303369E+05          1.14421518E+05          4.33234852E+02          2.36306058E+02          1.13631792E+02          1.47557249E+01          1.20303230E+01
        900.0000          1.00000000E+30          3.12710807E+06          2.50307613E+05          1.05133213E+05          4.35726399E+02          2.38037614E+02          1.14471695E+02          1.48804217E+01          1.21288508E+01
        910.0000          1.00000000E+30          2.34851505E+06          2.29627267E+05          9.70441347E+04          4.38227547E+02          2.39766822E+02          1.15310422E+02          1.50075676E+01          1.22289729E+01
        920.0000          1.00000000E+30          1.84344110E+06          2.11665522E+05          8.99539970E+04          4.40737779E+02          2.41493715E+02          1.16147992E+02          1.51344986E+01          1.23289187E+01
        930.0000          1.00000000E+30          1.49455524E+06          1.95944858E+05          8.37000722E+04          4.43256600E+02          2.43218326E+02          1.16984420E+02          1.52612173E+01          1.24286902E+01
        940.0000          1.00000000E+30          1.24196584E+06          1.82105567E+05          7.81517479E+04          4.45783555E+02          2.44940686E+02          1.17819724E+02          1.53877267E+01          1.25282897E+01
        950.0000          1.00000000E+30          1.05229927E+06          1.69845482E+05          7.32048752E+04          4.48318203E+02          2.46660827E+02          1.18653918E+02          1.55140298E+01          1.26277193E+01
        960.0000          1.00000000E+30          9.05882494E+05          1.58930175E+05          6.87711448E+04          4.50860131E+02          2.48378781E+02          1.19487019E+02          1.56401298E+01          1.27269814E+01
        970.0000          1.00000000E+30          7.90063804E+05          1.49163502E+05          6.47816380E+04          4.53408953E+02          2.50094578E+02          1.20319044E+02          1.57660296E+01          1.28260783E+01
        980.0000          1.00000000E+30          6.96693443E+05          1.40383865E+05          6.11770838E+04          4.55964293E+02          2.51808249E+02          1.21150008E+02          1.58917321E+01          1.29250120E+01
        990.0000          1.00000000E+30          6.20179759E+05          1.32460507E+05          5.79073151E+04          4.58525809E+02          2.53519824E+02          1.21979926E+02          1.60172403E+01          1.30237848E+01
       1000.0000          1.00000000E+30          5.56546261E+05          1.25280931E+05          5.49314174E+04          4.61093161E+02          2.55229334E+02          1.22808812E+02          1.61425567E+01          1.31223984E+01
       1100.0000          1.00000000E+30          2.51455770E+05          7.94256493E+04          3.55924462E+04          4.87026157E+02          2.72400521E+02          1.31129501E+02          1.73857076E+01          1.41016743E+01
       1200.0000          1.00000000E+30          1.51122579E+05          5.71200749E+04          2.59505130E+04          5.12783614E+02          2.89541329E+02          1.39349645E+02          1.86167230E+01          1.50698009E+01
       1300.0000          1.00000000E+30          1.04780887E+05          4.44660272E+04          2.04007645E+04          5.39492716E+02          3.06481936E+02          1.47633456E+02          1.98302940E+01          1.60259217E+01
       1400.0000          1.00000000E+30          7.92389229E+04          3.65661823E+04          1.69046236E+04          5.65977791E+02          3.23401716E+02          1.55822685E+02          2.10345659E+01          1.69731875E+01
       1500.0000          1.00000000E+30          6.35484813E+04          3.13070408E+04          1.45635818E+04          5.92259154E+02          3.40298574E+02          1.63927055E+02          2.22262722E+01          1.79097647E+01
       1600.0000          1.00000000E+30          5.31848330E+04          2.76428972E+04          1.29264565E+04          6.18819834E+02          3.56879616E+02          1.72022312E+02          2.34085361E+01          1.88384080E+01
       1700.0000          1.00000000E+30          4.59793153E+04          2.50030547E+04          1.17443033E+04          6.45614760E+02          3.73598742E+02          1.80042713E+02          2.45801740E+01          1.97589785E+01
       1800.0000          1.00000000E+30          4.07766991E+04          2.30523642E+04          1.08697424E+04          6.71743473E+02          3.90030397E+02          1.87994641E+02          2.57419776E+01          2.06702012E+01
       1900.0000          1.00000000E+30          3.69108641E+04          2.15827349E+04          1.02107047E+04          6.98108037E+02          4.06464731E+02          1.95944732E+02          2.68946475E+01          2.15751394E+01
       2000.0000          1.00000000E+30          3.39734030E+04          2.04591705E+04          9.70719176E+03          7.24275393E+02          4.22770965E+02          2.03832909E+02          2.80406918E+01          2.24740295E+01
       2100.0000          1.00000000E+30          3.17015028E+04          1.95909447E+04          9.31874699E+03          7.50260244E+02          4.38958230E+02          2.11663569E+02          2.91787054E+01          2.33661578E+01
       2200.0000          1.00000000E+30          2.99194767E+04          1.89152945E+04          9.01728597E+03          7.76454444E+02          4.55034694E+02          2.19497438E+02          3.03108920E+01          2.42541654E+01
       2300.0000          1.00000000E+30          2.85060468E+04          1.83876749E+04          8.78283614E+03          8.02469369E+02          4.71127002E+02          2.27222785E+02          3.14343321E+01          2.51348710E+01
       2400.0000          1.00000000E+30          2.73753230E+04          1.79757810E+04          8.60087739E+03          8.28316167E+02          4.87116573E+02          2.34955367E+02          3.25526600E+01          2.60117428E+01
       2500.0000          1.00000000E+30          2.64650863E+04          1.76557311E+04          8.46065131E+03          8.54005033E+02          5.03009332E+02          2.42641235E+02          3.36646089E+01          2.68833800E+01
       2600.0000          1.00000000E+30          2.57293928E+04          1.74095549E+04          8.35404796E+03          8.79545292E+02          5.18810685E+02          2.50282989E+02          3.47705463E+01          2.77501080E+01
       2700.0000          1.00000000E+30          2.51337136E+04          1.72235173E+04          8.27485832E+03          9.04945486E+02          5.34525576E+02          2.57934516E+02          3.58707247E+01          2.86128012E+01
       2800.0000          1.00000000E+30          2.46517167E+04          1.70869755E+04          8.21826130E+03          9.30544614E+02          5.50267510E+02          2.65493866E+02          3.69655969E+01          2.94711814E+01
       2900.0000          1.00000000E+30          2.42630256E+04          1.69915723E+04          8.18046620E+03          9.55678995E+02          5.65820282E+02          2.73065539E+02          3.80565249E+01          3.03261336E+01
       3000.0000          1.00000000E+30          2.39516751E+04          1.69306660E+04          8.15845566E+03          9.81013120E+02          5.81404474E+02          2.80550474E+02          3.91411038E+01          3.11762240E+01
       3100.0000          1.00000000E+30          2.37050260E+04          1.68989206E+04          8.14980274E+03          1.00622193E+03          5.96914577E+02          2.88049591E+02          4.02220434E+01          3.20238007E+01
       3200.0000          1.00000000E+30          2.35129273E+04          1.68920117E+04          8.15253700E+03          1.03131111E+03          6.12353774E+02          2.95514528E+02          4.12986871E+01          3.28678736E+01
       3300.0000          1.00000000E+30          2.33671937E+04          1.69063980E+04          8.16504277E+03          1.05628597E+03          6.27725076E+02          3.02946733E+02          4.23706953E+01          3.37082671E+01
       3400.0000          1.00000000E+30          2.32611270E+04          1.69391554E+04          8.18598532E+03          1.08115145E+03          6.43031289E+02          3.10347555E+02          4.34385204E+01          3.45453036E+01
       3500.0000          1.00000000E+30          2.31892197E+04          1.69878526E+04          8.21425305E+03          1.10591218E+03          6.58275027E+02          3.17718252E+02          4.45022038E+01          3.53790421E+01
       3600.0000          1.00000000E+30          2.31469015E+04          1.70504510E+04          8.24891306E+03          1.13057250E+03          6.73458736E+02          3.25059999E+02          4.55620583E+01          3.62097106E+01
       3700.0000          1.00000000E+30          2.31303548E+04          1.71252322E+04          8.28917796E+03          1.15513646E+03          6.88584717E+02          3.32373902E+02          4.66179159E+01          3.70372308E+01
       3800.0000          1.00000000E+30          2.31363644E+04          1.72107369E+04          8.33437860E+03          1.17989087E+03          7.03750590E+02          3.39705205E+02          4.76716309E+01          3.78639158E+01
       3900.0000          1.00000000E+30          2.31622116E+04          1.73057189E+04          8.38394398E+03          1.20426835E+03          7.18765855E+02          3.46965726E+02          4.87200841E+01          3.86855692E+01
       4000.0000          1.00000000E+30          2.32055796E+04          1.74091094E+04          8.43738216E+03          1.22883657E+03          7.33823212E+02          3.54244761E+02          4.97668657E+01          3.95067099E+01
       4100.0000          1.00000000E+30          2.32644845E+04          1.75199861E+04          8.49427007E+03          1.25304104E+03          7.48735339E+02          3.61455531E+02          5.08085970E+01          4.03230154E+01
       4200.0000          1.00000000E+30          2.33372180E+04          1.76375490E+04          8.55423971E+03          1.27743559E+03          7.63691125E+02          3.68685628E+02          5.18484860E+01          4.11387186E+01
       4300.0000          1.00000000E+30          2.34223057E+04          1.77611030E+04          8.61697055E+03          1.30174664E+03          7.78506870E+02          3.75892201E+02          5.28837590E+01          4.19507249E+01
       4400.0000          1.00000000E+30          2.35184620E+04          1.78900385E+04          8.68218271E+03          1.32571115E+03          7.93367366E+02          3.83034066E+02          5.39179398E+01          4.27610026E+01
       4500.0000          1.00000000E+30          2.36245687E+04          1.80238222E+04          8.74962984E+03          1.34986488E+03          8.08182077E+02          3.90196185E+02          5.49483067E+01          4.35691924E+01
       4600.0000          1.00000000E+30          2.37396449E+04          1.81619832E+04          8.81909536E+03          1.37394260E+03          8.22952212E+02          3.97336822E+02          5.59749990E+01          4.43745910E+01
       4700.0000          1.00000000E+30          2.38628283E+04          1.83041059E+04          8.89038714E+03          1.39794657E+03          8.37679128E+02          4.04456612E+02          5.69995292E+01          4.51781642E+01
       4800.0000          1.00000000E+30          2.39933570E+04          1.84498215E+04          8.96333527E+03          1.42187889E+03          8.52277072E+02          4.11556192E+02          5.80221308E+01          4.59798190E+01
       4900.0000          1.00000000E+30          2.41305578E+04          1.85988017E+04          9.03778844E+03          1.44574159E+03          8.66922044E+02          4.18636128E+02          5.90419801E+01          4.67795593E+01
       5000.0000          1.00000000E+30          2.42738312E+04          1.87507540E+04          9.11361108E+03          1.46953661E+03          8.81527288E+02          4.25696935E+02          6.00589728E+01          4.75770762E+01
       5100.0000          1.00000000E+30          2.44226437E+04          1.89054164E+04          9.19068234E+03          1.49326580E+03          8.96093851E+02          4.32739100E+02          6.10733843E+01          4.83725541E+01
       5200.0000          1.00000000E+30          2.45765184E+04          1.90625539E+04          9.26889372E+03          1.51693096E+03          9.10706963E+02          4.39763100E+02          6.20853479E+01          4.91663328E+01
       5300.0000          1.00000000E+30          2.47350276E+04          1.92219553E+04          9.34814758E+03          1.54053377E+03          9.25198408E+02          4.46769396E+02          6.30947071E+01          4.99578319E+01
       5400.0000          1.00000000E+30          2.48977876E+04          1.93834301E+04          9.42835579E+03          1.56407587E+03          9.39654053E+02          4.53758439E+02          6.41013885E+01          5.07472631E+01
       5500.0000          1.00000000E+30          2.50644526E+04          1.95468064E+04          9.50943880E+03          1.58755880E+03          9.54074824E+02          4.60730680E+02          6.51070702E+01          5.15356882E+01
       5600.0000          1.00000000E+30          2.52347099E+04          1.97119283E+04          9.59132444E+03          1.61122277E+03          9.68461641E+02          4.67686556E+02          6.61108928E+01          5.23228297E+01
       5700.0000          1.00000000E+30          2.54082770E+04          1.98786543E+04          9.67394745E+03          1.63458939E+03          9.82815326E+02          4.74664325E+02          6.71101995E+01          5.31070009E+01
       5800.0000          1.00000000E+30          2.55848978E+04          2.00468561E+04          9.75724832E+03          1.65790121E+03          9.97217138E+02          4.81587917E+02          6.81089589E+01          5.38902283E+01
       5900.0000          1.00000000E+30          2.57643393E+04          2.02164167E+04          9.84117274E+03          1.68139372E+03          1.01150531E+03          4.88496230E+02          6.91044502E+01          5.46710717E+01
       6000.0000          1.00000000E+30          2.59463895E+04          2.03872291E+04          9.92567147E+03          1.70459703E+03          1.02576279E+03          4.95389793E+02          7.01008405E+01          5.54518913E+01
       6100.0000          1.00000000E+30          2.61308551E+04          2.05591959E+04          1.00106992E+04          1.72774937E+03          1.04006986E+03          5.02305630E+02          7.10911375E+01          5.62292621E+01
       6200.0000          1.00000000E+30          2.63175589E+04          2.07322279E+04          1.00962147E+04          1.75108150E+03          1.05426599E+03          5.09169543E+02          7.20817398E+01          5.70060334E+01
       6300.0000          1.00000000E+30          2.65063399E+04          2.09062429E+04          1.01821799E+04          1.77413249E+03          1.06843359E+03          5.16056673E+02          7.30719296E+01          5.77824497E+01
       6400.0000          1.00000000E+30          2.66970492E+04          2.10811659E+04          1.02685601E+04          1.79713600E+03          1.08265109E+03          5.22892446E+02          7.40578647E+01          5.85556505E+01
       6500.0000          1.00000000E+30          2.68895506E+04          2.12569280E+04          1.03553233E+04          1.82031746E+03          1.09676108E+03          5.29751578E+02          7.50426335E+01          5.93282830E+01
       6600.0000          1.00000000E+30          2.70837187E+04          2.14334652E+04          1.04424399E+04          1.84322594E+03          1.11092235E+03          5.36560505E+02          7.60243189E+01          6.00982121E+01
       6700.0000          1.00000000E+30          2.72794386E+04          2.16107189E+04          1.05298829E+04          1.86631220E+03          1.12497731E+03          5.43356361E+02          7.70059682E+01          6.08678258E+01
       6800.0000          1.00000000E+30          2.74766036E+04          2.17886350E+04          1.06176269E+04          1.88912966E+03          1.13908416E+03          5.50175795E+02          7.79846472E+01          6.16357387E+01
       6900.0000          1.00000000E+30          2.76751154E+04          2.19671634E+04          1.07056490E+04          1.91212425E+03          1.15308633E+03          5.56982146E+02          7.89632558E+01          6.24033185E+01
       7000.0000          1.00000000E+30          2.78748830E+04          2.21462578E+04          1.07939277E+04          1.93507357E+03          1.16714069E+03          5.63740313E+02          7.99390840E+01          6.31686546E+01
       7100.0000          1.00000000E+30          2.80758222E+04          2.23258752E+04          1.08824430E+04          1.95776067E+03          1.18116872E+03          5.70521978E+02          8.09152548E+01          6.39341357E+01
       7116.9990          1.00000000E+30          2.81100907E+04          2.23564575E+04          1.08975119E+04          1.96168727E+03          1.18348734E+03          5.71643859E+02          8.10794656E+01          6.40626728E+01
       7117.0010          2.80992776E+15          2.81100948E+04          2.23564611E+04          1.08975137E+04          1.96168774E+03          1.18348763E+03          5.71643995E+02          8.10794853E+01          6.40626883E+01
       7200.0000          2.40968134E+09          2.82778551E+04          2.25059762E+04          1.09711766E+04          1.98062350E+03          1.19509576E+03          5.77255907E+02          8.18870830E+01          6.46961887E+01
       7300.0000          7.30165023E+08          2.84809091E+04          2.26865234E+04          1.10601114E+04          2.00322801E+03          1.20907465E+03          5.84013779E+02          8.28581993E+01          6.54579647E+01
       7400.0000          3.75580417E+08          2.86849173E+04          2.28674827E+04          1.11492315E+04          2.02600767E+03          1.22295296E+03          5.90759234E+02          8.38268672E+01          6.62179399E+01
       7500.0000          2.36141309E+08          2.88898167E+04          2.30488223E+04          1.12385220E+04          2.04874563E+03          1.23688409E+03          5.97459110E+02          8.47952462E+01          6.69772637E+01
       7600.0000          1.65109962E+08          2.90955494E+04          2.32305124E+04          1.13279694E+04          2.07123170E+03          1.25079124E+03          6.04182478E+02          8.57631606E+01          6.77362443E+01
       7700.0000          1.23368156E+08          2.93020608E+04          2.34125253E+04          1.14175607E+04          2.09389114E+03          1.26460049E+03          6.10893904E+02          8.67265157E+01          6.84921200E+01
       7800.0000          9.64699322E+07          2.95093003E+04          2.35948354E+04          1.15072841E+04          2.11651100E+03          1.27846254E+03          6.17561112E+02          8.76909551E+01          6.92482198E+01
       7900.0000          7.79765611E+07          2.97172206E+04          2.37774184E+04          1.15971284E+04          2.13909293E+03          1.29230202E+03          6.24251793E+02          8.86530004E+01          7.00030059E+01
       8000.0000          6.46461949E+07          2.99257777E+04          2.39602518E+04          1.16787710E+04          2.16143002E+03          1.30611799E+03          6.30931285E+02          8.96132161E+01          7.07558653E+01
       8100.0000          5.46743207E+07          3.01349301E+04          2.41433149E+04          1.17710161E+04          2.18393793E+03          1.31984146E+03          6.37600163E+02          9.05733300E+01          7.15088141E+01
       8200.0000          4.69940899E+07          3.03446390E+04          2.42986450E+04          1.18631288E+04          2.20640922E+03          1.33361640E+03          6.44226362E+02          9.15298250E+01          7.22588188E+01
       8300.0000          4.09382987E+07          3.05548685E+04          2.44859022E+04          1.19551106E+04          2.22884528E+03          1.34737022E+03          6.50875801E+02          9.24871961E+01          7.30098250E+01
       8400.0000          3.60676300E+07          3.07655842E+04          2.46729038E+04          1.20469632E+04          2.25124665E+03          1.36110200E+03          6.57514747E+02          9.34436012E+01          7.37599754E+01
       8500.0000          3.20823227E+07          3.09767543E+04          2.48596530E+04          1.21249072E+04          2.27340935E+03          1.37481380E+03          6.64143553E+02          9.43954504E+01          7.45063055E+01
       8600.0000          2.87765621E+07          3.11883492E+04          2.50461532E+04          1.22166174E+04          2.29574137E+03          1.38843665E+03          6.70763240E+02          9.53498179E+01          7.52545126E+01
       8700.0000          2.59989328E+07          3.14003404E+04          2.52324076E+04          1.23082031E+04          2.31803994E+03          1.40211016E+03          6.77341318E+02          9.62994389E+01          7.59993332E+01
       8800.0000          2.36413865E+07          3.16127016E+04          2.54184197E+04          1.23996658E+04          2.34030581E+03          1.41576430E+03          6.83942621E+02          9.72486110E+01          7.67440563E+01
       8900.0000          2.16200412E+07          3.18254079E+04          2.56041927E+04          1.24910075E+04          2.36253936E+03          1.42939836E+03          6.90534534E+02          9.81991507E+01          7.74894007E+01
       9000.0000          1.98725807E+07          3.20384358E+04          2.57897301E+04          1.25822298E+04          2.38474090E+03          1.44301295E+03          6.97116832E+02          9.91481258E+01          7.82335399E+01
       9100.0000          1.83498215E+07          3.22517633E+04          2.59750353E+04          1.26733345E+04          2.40691071E+03          1.45660936E+03          7.03690045E+02          1.00091424E+02          7.89739251E+01
       9200.0000          1.70145830E+07          3.24653697E+04          2.61601115E+04          1.27643232E+04          2.42885046E+03          1.47018798E+03          7.10254686E+02          1.01036904E+02          7.97152429E+01
       9300.0000          1.58359877E+07          3.26792352E+04          2.63449621E+04          1.28551978E+04          2.45095788E+03          1.48374869E+03          7.16810825E+02          1.01982056E+02          8.04563599E+01
       9400.0000          1.47899579E+07          3.28933414E+04          2.65295904E+04          1.29459599E+04          2.47303502E+03          1.49729160E+03          7.23358416E+02          1.02924876E+02          8.11958155E+01
       9500.0000          1.38569603E+07          3.30739785E+04          2.67139997E+04          1.30366113E+04          2.49508235E+03          1.51081700E+03          7.29897524E+02          1.03867303E+02          8.19346132E+01
       9600.0000          1.30206397E+07          3.32874342E+04          2.68981934E+04          1.31271534E+04          2.51710026E+03          1.52425802E+03          7.36428285E+02          1.04807731E+02          8.26719631E+01
       9700.0000          1.22676654E+07          3.35007267E+04          2.70821744E+04          1.32175882E+04          2.53908910E+03          1.53774930E+03          7.42950821E+02          1.05744911E+02          8.34072869E+01
       9800.0000          1.15872377E+07          3.37138580E+04          2.72659461E+04          1.33079170E+04          2.56104922E+03          1.55122362E+03          7.49465222E+02          1.06681958E+02          8.41423267E+01
       9900.0000          1.09699024E+07          3.39667081E+04          2.74495116E+04          1.33981417E+04          2.58298098E+03          1.56468115E+03          7.55971566E+02          1.07618498E+02          8.48771001E+01
      10000.0000          1.04080090E+07          3.41791548E+04          2.76328741E+04          1.34882636E+04          2.60488471E+03          1.57812213E+03          7.62469939E+02          1.08554368E+02          8.56110100E+01
      11000.0000          6.75440281E+06          3.63320996E+04          2.94796595E+04          1.43953983E+04          2.82264546E+03          1.71173020E+03          8.27036366E+02          1.17860467E+02          9.29084132E+01
      12000.0000          4.93261829E+06          3.84999680E+04          3.13280978E+04          1.53028115E+04          3.03794280E+03          1.84389285E+03          8.90936112E+02          1.27068869E+02          1.00129081E+02
      13000.0000          3.88486456E+06          4.06461201E+04          3.31557216E+04          1.61999198E+04          3.25121755E+03          1.97481930E+03          9.54238947E+02          1.36185954E+02          1.07278196E+02
      14000.0000          3.22564249E+06          4.28037728E+04          3.49852077E+04          1.70975470E+04          3.46266442E+03          2.10463288E+03          1.01700440E+03          1.45231343E+02          1.14370322E+02
      15000.0000          2.78487191E+06          4.49410136E+04          3.68158943E+04          1.79954315E+04          3.67229493E+03          2.23336972E+03          1.07925011E+03          1.54206973E+02          1.21406875E+02
      16000.0000          2.47711643E+06          4.70880034E+04          3.86096952E+04          1.88844671E+04          3.88026454E+03          2.36111579E+03          1.14104959E+03          1.63111684E+02          1.28387965E+02
      17000.0000          2.25524376E+06          4.92433226E+04          4.04066595E+04          1.97654679E+04          4.08684653E+03          2.48801402E+03          1.20237269E+03          1.71956100E+02          1.35321046E+02
      18000.0000          2.09137105E+06          5.13529980E+04          4.22062161E+04          2.06391463E+04          4.29216736E+03          2.61413768E+03          1.26335723E+03          1.80751168E+02          1.42214671E+02
      19000.0000          1.96810178E+06          5.34724151E+04          4.39910151E+04          2.15142486E+04          4.49598606E+03          2.73939913E+03          1.32392387E+03          1.89483027E+02          1.49059415E+02
      20000.0000          1.87411441E+06          5.55756359E+04          4.57621795E+04          2.23826724E+04          4.69872084E+03          2.86396422E+03          1.38416060E+03          1.98174974E+02          1.55871228E+02
      21000.0000          1.80178225E+06          5.76638758E+04          4.75207111E+04          2.32449067E+04          4.90028537E+03          2.98785781E+03          1.44407004E+03          2.06818964E+02          1.62645211E+02
      22000.0000          1.74581780E+06          5.97617586E+04          4.92833713E+04          2.41089499E+04          5.10075547E+03          3.11110201E+03          1.50367363E+03          2.15407158E+02          1.69377750E+02
      23000.0000          1.70246301E+06          6.18224475E+04          5.10187636E+04          2.49598507E+04          5.30033889E+03          3.23377290E+03          1.56296407E+03          2.23957802E+02          1.76079028E+02
      24000.0000          1.66898686E+06          6.38934413E+04          5.27590583E+04          2.58129501E+04          5.49891478E+03          3.35586199E+03          1.62202063E+03          2.32485234E+02          1.82760292E+02
