#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        250.0000          1.00000000E+30          3.82286220E+02          1.12144373E+02          5.60721866E+01          1.00000000E+30          2.93600580E+03          5.60938151E+02          2.80469075E+02          1.00000000E+30          7.11189700E+00          5.69264345E+00
        260.0000          1.00000000E+30          3.65730834E+02          1.11792483E+02          5.58962414E+01          1.00000000E+30          2.56779191E+03          5.28557081E+02          2.64278540E+02          1.00000000E+30          7.28555750E+00          5.78393044E+00
        270.0000          1.00000000E+30          3.52019086E+02          1.11677366E+02          5.58386831E+01          1.00000000E+30          2.28012570E+03          5.01721003E+02          2.50860502E+02          1.00000000E+30          7.45872191E+00          5.87567986E+00
        280.0000          1.00000000E+30          3.40608576E+02          1.11760003E+02          5.58800013E+01          1.00000000E+30          2.05075597E+03          4.79319598E+02          2.39659799E+02          1.00000000E+30          7.63139306E+00          5.96789294E+00
        290.0000          1.00000000E+30          3.31079886E+02          1.12009141E+02          5.60045707E+01          1.00000000E+30          1.86474865E+03          4.60507057E+02          2.30253529E+02          1.00000000E+30          7.80856289E+00          6.06357138E+00
        300.0000          1.00000000E+30          3.23104634E+02          1.12399494E+02          5.61997469E+01          1.00000000E+30          1.71175608E+03          4.44629479E+02          2.22314740E+02          1.00000000E+30          7.98007701E+00          6.15653819E+00
        310.0000          1.00000000E+30          3.16422732E+02          1.12910420E+02          5.64552102E+01          1.00000000E+30          1.58440407E+03          4.31174819E+02          2.15587410E+02          1.00000000E+30          8.15580798E+00          6.25269803E+00
        320.0000          1.00000000E+30          3.10826287E+02          1.13524924E+02          5.67624619E+01          1.00000000E+30          1.47730658E+03          4.19737492E+02          2.09868746E+02          1.00000000E+30          8.33079605E+00          6.34904808E+00
        330.0000          1.00000000E+30          3.06147627E+02          1.14228903E+02          5.71144516E+01          1.00000000E+30          1.38644899E+03          4.09993173E+02          2.04996586E+02          1.00000000E+30          8.50506693E+00          6.44558792E+00
        340.0000          1.00000000E+30          3.02250240E+02          1.15010575E+02          5.75052873E+01          1.00000000E+30          1.30877889E+03          4.01680007E+02          2.00840003E+02          1.00000000E+30          8.67864561E+00          6.54231343E+00
        350.0000          1.00000000E+30          2.99022216E+02          1.15860019E+02          5.79300093E+01          1.00000000E+30          1.24193965E+03          3.94584782E+02          1.97292391E+02          1.00000000E+30          8.85155619E+00          6.63921774E+00
        360.0000          1.00000000E+30          2.96371090E+02          1.16768840E+02          5.83844199E+01          1.00000000E+30          1.18408428E+03          3.88532461E+02          1.94266230E+02          1.00000000E+30          9.02382185E+00          6.73629201E+00
        370.0000          1.00000000E+30          2.94219867E+02          1.17729889E+02          5.88649446E+01          1.00000000E+30          1.13374671E+03          3.83378748E+02          1.91689374E+02          1.00000000E+30          9.19546482E+00          6.83352637E+00
        380.0000          1.00000000E+30          2.92504150E+02          1.18737040E+02          5.93685200E+01          1.00000000E+30          1.08975038E+03          3.79003189E+02          1.89501595E+02          1.00000000E+30          9.37049114E+00          6.93309129E+00
        390.0000          1.00000000E+30          2.91169643E+02          1.19785030E+02          5.98925148E+01          1.00000000E+30          1.05114094E+03          3.75304994E+02          1.87652497E+02          1.00000000E+30          9.54085376E+00          7.03054129E+00
        400.0000          1.00000000E+30          2.90170375E+02          1.20869298E+02          6.04346490E+01          1.00000000E+30          1.01713726E+03          3.72199568E+02          1.86099784E+02          1.00000000E+30          9.71065701E+00          7.12812040E+00
        410.0000          1.00000000E+30          2.89467107E+02          1.21985889E+02          6.09929446E+01          1.00000000E+30          9.87095188E+02          3.69614887E+02          1.84807444E+02          1.00000000E+30          9.88366550E+00          7.22782016E+00
        420.0000          1.00000000E+30          2.89026299E+02          1.23131354E+02          6.15656770E+01          1.00000000E+30          9.60478577E+02          3.67489787E+02          1.83744893E+02          1.00000000E+30          1.00523121E+01          7.32555876E+00
        430.0000          1.00000000E+30          2.88819011E+02          1.24302670E+02          6.21513348E+01          1.00000000E+30          9.36839291E+02          3.65772008E+02          1.82886004E+02          1.00000000E+30          1.02240637E+01          7.42529793E+00
        440.0000          1.00000000E+30          2.88820286E+02          1.25497184E+02          6.27485919E+01          1.00000000E+30          9.15799884E+02          3.64416254E+02          1.82208127E+02          1.00000000E+30          1.03951932E+01          7.52502786E+00
        450.0000          1.00000000E+30          2.89008414E+02          1.26712553E+02          6.33562763E+01          1.00000000E+30          8.97040690E+02          3.63383754E+02          1.81691877E+02          1.00000000E+30          1.05657187E+01          7.62474266E+00
        460.0000          1.00000000E+30          2.89364482E+02          1.27946708E+02          6.39733538E+01          1.00000000E+30          8.80289965E+02          3.62640692E+02          1.81320346E+02          1.00000000E+30          1.07321809E+01          7.72263637E+00
        470.0000          1.00000000E+30          2.89871911E+02          1.29197810E+02          6.45989048E+01          1.00000000E+30          8.65314708E+02          3.62157670E+02          1.81078835E+02          1.00000000E+30          1.09015942E+01          7.82233630E+00
        480.0000          1.00000000E+30          2.90516170E+02          1.30464226E+02          6.52321128E+01          1.00000000E+30          8.51914980E+02          3.61908914E+02          1.80954457E+02          1.00000000E+30          1.10704534E+01          7.92200310E+00
        490.0000          1.00000000E+30          2.91284399E+02          1.31744494E+02          6.58722472E+01          1.00000000E+30          8.39918337E+02          3.61871858E+02          1.80935929E+02          1.00000000E+30          1.12387739E+01          8.02163161E+00
        500.0000          1.00000000E+30          2.92165277E+02          1.33037310E+02          6.65186550E+01          1.00000000E+30          8.29175048E+02          3.62026587E+02          1.81013294E+02          1.00000000E+30          1.14065706E+01          8.12121689E+00
        510.0000          1.00000000E+30          2.93148694E+02          1.34341502E+02          6.71707512E+01          1.00000000E+30          8.19555472E+02          3.62355490E+02          1.81177745E+02          1.00000000E+30          1.15738576E+01          8.22075433E+00
        520.0000          1.00000000E+30          2.94225694E+02          1.35656019E+02          6.78280096E+01          1.00000000E+30          8.10945544E+02          3.62842987E+02          1.81421494E+02          1.00000000E+30          1.17406485E+01          8.32023952E+00
        530.0000          1.00000000E+30          2.95388261E+02          1.36979910E+02          6.84899552E+01          1.00000000E+30          8.03246031E+02          3.63475184E+02          1.81737592E+02          1.00000000E+30          1.19069561E+01          8.41966834E+00
        537.9990          1.00000000E+30          2.96374958E+02          1.38045061E+02          6.90225306E+01          1.00000000E+30          7.97683403E+02          3.64076695E+02          1.82038348E+02          1.00000000E+30          1.20415255E+01          8.50009477E+00
        538.0010          1.00000000E+30          2.96375211E+02          1.38045328E+02          6.90226641E+01          1.00000000E+30          7.97682075E+02          3.64076856E+02          1.82038428E+02          1.15033987E+12          1.20415599E+01          8.50011526E+00
        540.0000          1.00000000E+30          2.96629232E+02          1.38312320E+02          6.91561602E+01          1.00000000E+30          7.96369431E+02          3.64239716E+02          1.82119858E+02          7.24576401E+07          1.20727931E+01          8.51903596E+00
        550.0000          1.00000000E+30          2.97942163E+02          1.39652475E+02          6.98262373E+01          1.00000000E+30          7.90238553E+02          3.65125496E+02          1.82562748E+02          4.93045084E+06          1.22381712E+01          8.61832674E+00
        560.0000          1.00000000E+30          2.99321266E+02          1.40999670E+02          7.04998352E+01          1.00000000E+30          7.84785198E+02          3.66122597E+02          1.83061298E+02          1.96194788E+06          1.24061508E+01          8.71904680E+00
        570.0000          1.00000000E+30          3.00761308E+02          1.42353270E+02          7.11766348E+01          1.00000000E+30          7.79948906E+02          3.67222095E+02          1.83611048E+02          1.10453751E+06          1.25706046E+01          8.81815711E+00
        580.0000          1.00000000E+30          3.02257573E+02          1.43712694E+02          7.18563470E+01          1.00000000E+30          7.75675616E+02          3.68415932E+02          1.84207966E+02          7.26260729E+05          1.27346332E+01          8.91718765E+00
        590.0000          1.00000000E+30          3.03805779E+02          1.45077413E+02          7.25387065E+01          1.00000000E+30          7.71917525E+02          3.69696848E+02          1.84848424E+02          5.21748359E+05          1.28982467E+01          9.01613602E+00
        600.0000          1.00000000E+30          3.05402034E+02          1.46446946E+02          7.32234732E+01          1.00000000E+30          7.68631607E+02          3.71058247E+02          1.85529123E+02          3.97054526E+05          1.30643743E+01          9.11642150E+00
        610.0000          1.00000000E+30          3.07042809E+02          1.47820852E+02          7.39104261E+01          1.00000000E+30          7.65779190E+02          3.72494155E+02          1.86247078E+02          3.14666193E+05          1.32271467E+01          9.21517481E+00
        620.0000          1.00000000E+30          3.08724878E+02          1.49198728E+02          7.45993640E+01          1.00000000E+30          7.63325859E+02          3.73999149E+02          1.86999575E+02          2.56995281E+05          1.33895335E+01          9.31384035E+00
        630.0000          1.00000000E+30          3.10445299E+02          1.50580204E+02          7.52901022E+01          1.00000000E+30          7.61240187E+02          3.75568273E+02          1.87784137E+02          2.14870296E+05          1.35543751E+01          9.41378229E+00
        640.0000          1.00000000E+30          3.12201379E+02          1.51964942E+02          7.59824711E+01          1.00000000E+30          7.59494110E+02          3.77197024E+02          1.88598512E+02          1.83030020E+05          1.37159748E+01          9.51224303E+00
        650.0000          1.00000000E+30          3.13990651E+02          1.53352630E+02          7.66763151E+01          1.00000000E+30          7.58062232E+02          3.78881265E+02          1.89440633E+02          1.58299229E+05          1.38800030E+01          9.61194877E+00
        660.0000          1.00000000E+30          3.15810849E+02          1.54742983E+02          7.73714914E+01          1.00000000E+30          7.56921345E+02          3.80617205E+02          1.90308603E+02          1.38664976E+05          1.40408493E+01          9.71020018E+00
        670.0000          1.00000000E+30          3.17659888E+02          1.56135735E+02          7.80678675E+01          1.00000000E+30          7.56050520E+02          3.82401392E+02          1.91200696E+02          1.22782874E+05          1.42040948E+01          9.80966571E+00
        680.0000          1.00000000E+30          3.19535860E+02          1.57530646E+02          7.87653228E+01          1.00000000E+30          7.55430584E+02          3.84230623E+02          1.92115311E+02          1.09727586E+05          1.43642203E+01          9.90770492E+00
        690.0000          1.00000000E+30          3.21436989E+02          1.58927488E+02          7.94637442E+01          1.00000000E+30          7.55044168E+02          3.86101974E+02          1.93050987E+02          9.88518025E+04          1.45267122E+01          1.00069274E+01
        700.0000          1.00000000E+30          3.23361649E+02          1.60326058E+02          8.01630291E+01          1.00000000E+30          7.54875340E+02          3.88012729E+02          1.94006365E+02          8.96836101E+04          1.46861466E+01          1.01047521E+01
        710.0000          1.00000000E+30          3.25308327E+02          1.61726163E+02          8.08630816E+01          1.00000000E+30          7.54909517E+02          3.89960408E+02          1.94980204E+02          8.18729134E+04          1.48479139E+01          1.02037303E+01
        720.0000          1.00000000E+30          3.27275629E+02          1.63089613E+02          8.15448063E+01          1.00000000E+30          7.55133370E+02          3.91942697E+02          1.95971348E+02          7.51590782E+04          1.50066842E+01          1.03008836E+01
        730.0000          1.00000000E+30          3.29262260E+02          1.64371176E+02          8.21855879E+01          1.00000000E+30          7.55534645E+02          3.93957456E+02          1.96978728E+02          6.93382063E+04          1.51677544E+01          1.03981634E+01
        740.0000          1.00000000E+30          3.31267018E+02          1.65822865E+02          8.29114324E+01          1.00000000E+30          7.56102073E+02          3.96002705E+02          1.98001353E+02          6.42559232E+04          1.53284767E+01          1.04973428E+01
        750.0000          1.00000000E+30          3.33288789E+02          1.67271890E+02          8.36359452E+01          1.00000000E+30          7.56825269E+02          3.98076619E+02          1.99038309E+02          5.97893081E+04          1.54862842E+01          1.05951492E+01
        760.0000          1.00000000E+30          3.35326531E+02          1.68718287E+02          8.43591437E+01          1.00000000E+30          7.57694617E+02          4.00177479E+02          2.00088740E+02          5.58391527E+04          1.56463468E+01          1.06940039E+01
        770.0000          1.00000000E+30          3.37379279E+02          1.69997911E+02          8.49989555E+01          1.00000000E+30          7.58701371E+02          4.02303711E+02          2.01151855E+02          5.23272386E+04          1.58060832E+01          1.07907127E+01
        780.0000          1.00000000E+30          3.39446135E+02          1.71440349E+02          8.57201744E+01          1.00000000E+30          7.59837286E+02          4.04453830E+02          2.02226915E+02          4.91893606E+04          1.59629782E+01          1.08880825E+01
        790.0000          1.00000000E+30          3.41526254E+02          1.72880261E+02          8.64401305E+01          1.00000000E+30          7.61094783E+02          4.06626462E+02          2.03313231E+02          4.63723834E+04          1.61220869E+01          1.09864717E+01
        800.0000          1.00000000E+30          3.43618854E+02          1.74317683E+02          8.71588413E+01          1.00000000E+30          7.62466882E+02          4.08820325E+02          2.04410163E+02          4.38331765E+04          1.62808873E+01          1.10847041E+01
        810.0000          1.00000000E+30          3.45723201E+02          1.75752650E+02          8.78763248E+01          1.00000000E+30          7.63947038E+02          4.11034215E+02          2.05517108E+02          4.15350877E+04          1.64369184E+01          1.11816405E+01
        820.0000          1.00000000E+30          3.47838608E+02          1.77185197E+02          8.85925986E+01          1.00000000E+30          7.65529197E+02          4.13267011E+02          2.06633505E+02          3.94481738E+04          1.65951221E+01          1.12795691E+01
        830.0000          1.00000000E+30          3.49964428E+02          1.78460571E+02          8.92302853E+01          1.00000000E+30          7.67207762E+02          4.15517668E+02          2.07758834E+02          3.75460928E+04          1.67530306E+01          1.13754599E+01
        840.0000          1.00000000E+30          3.52100065E+02          1.79889526E+02          8.99447631E+01          1.00000000E+30          7.68977435E+02          4.17785196E+02          2.08892598E+02          3.58075936E+04          1.69106524E+01          1.14730993E+01
        850.0000          1.00000000E+30          3.54244949E+02          1.81316163E+02          9.06580813E+01          1.00000000E+30          7.70833340E+02          4.20068681E+02          2.10034341E+02          3.42136911E+04          1.70679910E+01          1.15705911E+01
        860.0000          1.00000000E+30          3.56398550E+02          1.82740514E+02          9.13702570E+01          1.00000000E+30          7.72770889E+02          4.22367253E+02          2.11183627E+02          3.27486476E+04          1.72226470E+01          1.16668341E+01
        870.0000          1.00000000E+30          3.58560370E+02          1.84162614E+02          9.20813071E+01          1.00000000E+30          7.74785833E+02          4.24680104E+02          2.12340052E+02          3.13983424E+04          1.73794297E+01          1.17640363E+01
        880.0000          1.00000000E+30          3.60729940E+02          1.85582497E+02          9.27912484E+01          1.00000000E+30          7.76874153E+02          4.27006469E+02          2.13503235E+02          3.01510358E+04          1.75359421E+01          1.18610960E+01
        890.0000          1.00000000E+30          3.62906818E+02          1.87000194E+02          9.35000972E+01          1.00000000E+30          7.79032123E+02          4.29345629E+02          2.14672815E+02          2.89962119E+04          1.76921884E+01          1.19580147E+01
        900.0000          1.00000000E+30          3.65090589E+02          1.88415740E+02          9.42078701E+01          1.00000000E+30          7.81256211E+02          4.31696912E+02          2.15848456E+02          2.79247827E+04          1.78481710E+01          1.20547934E+01
        910.0000          1.00000000E+30          3.67280864E+02          1.89829166E+02          9.49145830E+01          1.00000000E+30          7.83543161E+02          4.34059678E+02          2.17029839E+02          2.69287800E+04          1.80038923E+01          1.21514330E+01
        920.0000          1.00000000E+30          3.69477269E+02          1.91240504E+02          9.56202520E+01          1.00000000E+30          7.85889860E+02          4.36433326E+02          2.18216663E+02          2.60011109E+04          1.81593551E+01          1.22479345E+01
        930.0000          1.00000000E+30          3.71679461E+02          1.92649785E+02          9.63248925E+01          1.00000000E+30          7.88293403E+02          4.38817297E+02          2.19408648E+02          2.51356277E+04          1.83145626E+01          1.23442993E+01
        940.0000          1.00000000E+30          3.73887106E+02          1.94057040E+02          9.70285198E+01          1.00000000E+30          7.90751062E+02          4.41211051E+02          2.20605526E+02          2.43268086E+04          1.84695185E+01          1.24405290E+01
        950.0000          1.00000000E+30          3.76099898E+02          1.95462299E+02          9.77311494E+01          1.00000000E+30          7.93260273E+02          4.43614085E+02          2.21807043E+02          2.35697151E+04          1.86219390E+01          1.25355886E+01
        960.0000          1.00000000E+30          3.78317543E+02          1.96865592E+02          9.84327959E+01          1.00000000E+30          7.95818599E+02          4.46025924E+02          2.23012962E+02          2.28600386E+04          1.87764182E+01          1.26315611E+01
        970.0000          1.00000000E+30          3.80539760E+02          1.98266948E+02          9.91334742E+01          1.00000000E+30          7.98423775E+02          4.48446116E+02          2.24223058E+02          2.21938353E+04          1.89306582E+01          1.27274039E+01
        980.0000          1.00000000E+30          3.82766292E+02          1.99666397E+02          9.98331984E+01          1.00000000E+30          8.01073629E+02          4.50874229E+02          2.25437114E+02          2.15675853E+04          1.90846619E+01          1.28231182E+01
        990.0000          1.00000000E+30          3.84996883E+02          2.01063965E+02          1.00531983E+02          1.00000000E+30          8.03766131E+02          4.53309870E+02          2.26654935E+02          2.09781747E+04          1.92384325E+01          1.29187055E+01
       1000.0000          1.00000000E+30          3.87231306E+02          2.02459682E+02          1.01229841E+02          1.00000000E+30          8.06499364E+02          4.55752647E+02          2.27876323E+02          2.04227584E+04          1.93919728E+01          1.30141671E+01
       1100.0000          1.00000000E+30          4.09742175E+02          2.16446658E+02          1.08223329E+02          1.00000000E+30          8.35715501E+02          4.80501688E+02          2.40250844E+02          1.62749182E+04          2.09174584E+01          1.39646782E+01
       1200.0000          1.00000000E+30          4.32191979E+02          2.30257901E+02          1.15128950E+02          1.00000000E+30          8.67495168E+02          5.05660688E+02          2.52830344E+02          1.37529320E+04          2.24227245E+01          1.49034501E+01
       1300.0000          1.00000000E+30          4.55215416E+02          2.44140100E+02          1.22070050E+02          1.00000000E+30          9.00985402E+02          5.30826171E+02          2.65413085E+02          1.21216440E+04          2.39119451E+01          1.58356007E+01
       1307.9990          1.00000000E+30          4.56860939E+02          2.45193570E+02          1.22596785E+02          1.00000000E+30          9.03720432E+02          5.32614944E+02          2.66307472E+02          1.20173846E+04          2.40296297E+01          1.59079357E+01
       1308.0010          1.61327146E+13          4.56861456E+02          2.45193861E+02          1.22596931E+02          1.00000000E+30          9.03721117E+02          5.32615537E+02          2.66307769E+02          1.20173589E+04          2.40296596E+01          1.59079549E+01
       1400.0000          4.89798489E+06          4.78027984E+02          2.57753815E+02          1.28876907E+02          1.00000000E+30          9.35643872E+02          5.56313706E+02          2.78156853E+02          1.10208104E+04          2.53867525E+01          1.67577369E+01
       1500.0000          1.56074439E+06          5.00650029E+02          2.71440727E+02          1.35720363E+02          1.00000000E+30          9.71111917E+02          5.82149660E+02          2.91074830E+02          1.02558171E+04          2.68465768E+01          1.76742633E+01
       1600.0000          8.12357799E+05          5.23462539E+02          2.84889562E+02          1.42444781E+02          1.00000000E+30          1.00714466E+03          6.07269844E+02          3.03634922E+02          9.71381964E+03          2.82927318E+01          1.85795056E+01
       1700.0000          5.15949328E+05          5.46083274E+02          2.98413485E+02          1.49206742E+02          1.00000000E+30          1.04357050E+03          6.33192787E+02          3.16596394E+02          9.32574805E+03          2.97281049E+01          1.94825816E+01
       1800.0000          3.65732898E+05          5.68865000E+02          3.11722101E+02          1.55861051E+02          1.00000000E+30          1.08026658E+03          6.58435562E+02          3.29217781E+02          9.04742996E+03          3.11517678E+01          2.03757430E+01
       1843.9990          3.21900366E+05          5.78563654E+02          3.17603236E+02          1.58801618E+02          1.00000000E+30          1.09586309E+03          6.69776933E+02          3.34888467E+02          8.95181622E+03          3.17757445E+01          2.07679348E+01
       1844.0010          3.21898600E+05          5.78564140E+02          3.17603511E+02          1.58801756E+02          4.49838020E+13          1.09586396E+03          6.69777489E+02          3.34888744E+02          8.95181220E+03          3.17757729E+01          2.07679530E+01
       1900.0000          2.78085875E+05          5.91460980E+02          3.25016240E+02          1.62508120E+02          3.50886579E+07          1.11627296E+03          6.83952332E+02          3.41976166E+02          8.84956859E+03          3.25662018E+01          2.12646280E+01
       2000.0000          2.22035802E+05          6.13885400E+02          3.38207141E+02          1.69103570E+02          7.27017645E+06          1.15303638E+03          7.09281825E+02          3.54640912E+02          8.71210478E+03          3.39705240E+01          2.21469780E+01
       2100.0000          1.83806330E+05          6.36151026E+02          3.51302068E+02          1.75651034E+02          3.36215237E+06          1.19077311E+03          7.34852289E+02          3.67426144E+02          8.62092557E+03          3.53652891E+01          2.30245484E+01
       2200.0000          1.56460846E+05          6.58269332E+02          3.64307516E+02          1.82153758E+02          2.01003403E+06          1.22827308E+03          7.59832983E+02          3.79916492E+02          8.56585927E+03          3.67510443E+01          2.38948248E+01
       2300.0000          1.36176789E+05          6.80538120E+02          3.77311941E+02          1.88655971E+02          1.36860232E+06          1.26447986E+03          7.85054860E+02          3.92527430E+02          8.53941934E+03          3.81299982E+01          2.47623543E+01
       2400.0000          1.20695912E+05          7.02662699E+02          3.90234048E+02          1.95117024E+02          1.00884975E+06          1.30158015E+03          8.10114442E+02          4.05057221E+02          8.53598783E+03          3.94994508E+01          2.56242288E+01
       2500.0000          1.08607788E+05          7.24651744E+02          4.03078541E+02          2.01539270E+02          7.84771856E+05          1.33848308E+03          8.35021616E+02          4.17510808E+02          8.55127863E+03          4.08626267E+01          2.64815147E+01
       2600.0000          9.89919669E+04          7.46513189E+02          4.15849701E+02          2.07924851E+02          6.34718943E+05          1.37617632E+03          8.59785438E+02          4.29892719E+02          8.58197025E+03          4.22187403E+01          2.73343806E+01
       2700.0000          9.12240948E+04          7.68519048E+02          4.28551439E+02          2.14275720E+02          5.28780755E+05          1.41268907E+03          8.84414206E+02          4.42207103E+02          8.62545541E+03          4.35681585E+01          2.81826629E+01
       2800.0000          8.48680515E+04          7.90139922E+02          4.41263121E+02          2.20631561E+02          4.50903853E+05          1.44996733E+03          9.09263573E+02          4.54631786E+02          8.67966080E+03          4.49123176E+01          2.90291547E+01
       2900.0000          7.96102465E+04          8.11908082E+02          4.53834869E+02          2.26917435E+02          3.91805033E+05          1.48613319E+03          9.33635279E+02          4.66817640E+02          8.74291975E+03          4.62487857E+01          2.98687435E+01
       3000.0000          7.52203471E+04          8.33313036E+02          4.66420436E+02          2.33210218E+02          3.45793906E+05          1.52303800E+03          9.58227026E+02          4.79113513E+02          8.81387868E+03          4.75807694E+01          3.07069695E+01
       3100.0000          7.15257024E+04          8.54866140E+02          4.78946797E+02          2.39473398E+02          3.09210616E+05          1.55976174E+03          9.82696752E+02          4.91348376E+02          8.89142825E+03          4.89067407E+01          3.15415355E+01
       3200.0000          6.83947681E+04          8.76317397E+02          4.91344937E+02          2.45672468E+02          2.79608934E+05          1.59631294E+03          1.00705002E+03          5.03525012E+02          8.97465123E+03          5.02262062E+01          3.23710307E+01
       3300.0000          6.57257235E+04          8.97671287E+02          5.03761286E+02          2.51880643E+02          2.55300977E+05          1.63269962E+03          1.03129204E+03          5.15646020E+02          9.06278363E+03          5.15415789E+01          3.31983989E+01
       3400.0000          6.34388805E+04          9.18931991E+02          5.16125594E+02          2.58062797E+02          2.35087773E+05          1.66892931E+03          1.05542765E+03          5.27713823E+02          9.15518427E+03          5.28517646E+01          3.40223036E+01
       3500.0000          6.14709353E+04          9.40103418E+02          5.28508838E+02          2.64254419E+02          2.18097559E+05          1.70500905E+03          1.07946138E+03          5.39730690E+02          9.25131179E+03          5.41572609E+01          3.48439072E+01
       3600.0000          5.97712429E+04          9.61418411E+02          5.40774171E+02          2.70387086E+02          2.03681879E+05          1.74174206E+03          1.10339748E+03          5.51698742E+02          9.35070602E+03          5.54595412E+01          3.56627130E+01
       3700.0000          5.82988330E+04          9.82418243E+02          5.52993230E+02          2.76496615E+02          1.91350697E+05          1.77752524E+03          1.12754146E+03          5.63770730E+02          9.45297395E+03          5.67548403E+01          3.64777627E+01
       3800.0000          5.70203125E+04          1.00333909E+03          5.65167735E+02          2.82583867E+02          1.80726015E+05          1.81317724E+03          1.15128870E+03          5.75644352E+02          9.55777757E+03          5.80470601E+01          3.72894683E+01
       3900.0000          5.59081987E+04          1.02440432E+03          5.77365187E+02          2.88682593E+02          1.71514121E+05          1.84946210E+03          1.17524400E+03          5.87621999E+02          9.66482549E+03          5.93359373E+01          3.81011424E+01
       4000.0000          5.49397387E+04          1.04517225E+03          5.89454248E+02          2.94727124E+02          1.63481960E+05          1.88485209E+03          1.19881639E+03          5.99408197E+02          9.77386464E+03          6.06186283E+01          3.89067832E+01
       4100.0000          5.40959716E+04          1.06608491E+03          6.01567878E+02          3.00783939E+02          1.56443029E+05          1.92086301E+03          1.22259601E+03          6.11298005E+02          9.88467511E+03          6.18991437E+01          3.97129056E+01
       4200.0000          5.33609957E+04          1.08671064E+03          6.13577179E+02          3.06788589E+02          1.50246773E+05          1.95674088E+03          1.24600604E+03          6.23003019E+02          9.99706415E+03          6.31748258E+01          4.05139916E+01
       4300.0000          5.27213754E+04          1.10748072E+03          6.25612323E+02          3.12806161E+02          1.44770199E+05          1.99176674E+03          1.26962162E+03          6.34810812E+02          1.01108628E+04          6.44481359E+01          4.13148722E+01
       4400.0000          5.21657072E+04          1.12818223E+03          6.37609600E+02          3.18804800E+02          1.39912053E+05          2.02739817E+03          1.29315810E+03          6.46579052E+02          1.02259224E+04          6.57151118E+01          4.21125193E+01
       4500.0000          5.16842722E+04          1.14881720E+03          6.49570341E+02          3.24785171E+02          1.35588377E+05          2.06290915E+03          1.31661795E+03          6.58308974E+02          1.03421114E+04          6.69812294E+01          4.29089027E+01
       4600.0000          5.12687259E+04          1.16918229E+03          6.61434063E+02          3.30717032E+02          1.31729029E+05          2.09830346E+03          1.33973014E+03          6.69865072E+02          1.04593133E+04          6.82428244E+01          4.37005813E+01
       4700.0000          5.09118763E+04          1.18969169E+03          6.73325393E+02          3.36662697E+02          1.28275055E+05          2.13358468E+03          1.36304575E+03          6.81522874E+02          1.05774245E+04          6.95027677E+01          4.44927046E+01
       4800.0000          5.06075185E+04          1.21014029E+03          6.85183135E+02          3.42591567E+02          1.25176467E+05          2.16875625E+03          1.38629135E+03          6.93145677E+02          1.06963528E+04          7.07573505E+01          4.52817980E+01
       4900.0000          5.03502496E+04          1.23052979E+03          6.97008270E+02          3.48504135E+02          1.22390913E+05          2.20382144E+03          1.40946897E+03          7.04734486E+02          1.08160156E+04          7.20087948E+01          4.60687982E+01
       5000.0000          5.01353488E+04          1.25086182E+03          7.08801706E+02          3.54400853E+02          1.19882065E+05          2.23878338E+03          1.43258050E+03          7.16290251E+02          1.09363392E+04          7.32579597E+01          4.68540806E+01
       5100.0000          4.99586777E+04          1.27113795E+03          7.20564277E+02          3.60282139E+02          1.17618777E+05          2.27364505E+03          1.45562776E+03          7.27813882E+02          1.10572572E+04          7.45040824E+01          4.76373551E+01
       5200.0000          4.98166104E+04          1.29135969E+03          7.32296776E+02          3.66148388E+02          1.15574175E+05          2.30840932E+03          1.47861249E+03          7.39306247E+02          1.11787099E+04          7.57470876E+01          4.84186124E+01
       5300.0000          4.97059428E+04          1.31152846E+03          7.43999971E+02          3.71999986E+02          1.13724965E+05          2.34307891E+03          1.50153636E+03          7.50768180E+02          1.13006437E+04          7.69876872E+01          4.91981637E+01
       5400.0000          4.96238568E+04          1.33183699E+03          7.55674611E+02          3.77837305E+02          1.12050889E+05          2.37765646E+03          1.52465519E+03          7.62327594E+02          1.14230098E+04          7.82266478E+01          4.99774304E+01
       5500.0000          4.95678147E+04          1.35190202E+03          7.67379149E+02          3.83689575E+02          1.10534286E+05          2.41214445E+03          1.54745958E+03          7.73729792E+02          1.15457643E+04          7.94609047E+01          5.07537505E+01
       5600.0000          4.95355834E+04          1.37191804E+03          7.78997839E+02          3.89498920E+02          1.09159617E+05          2.44717646E+03          1.57020771E+03          7.85103855E+02          1.16688675E+04          8.06911515E+01          5.15272764E+01
       5700.0000          4.95251642E+04          1.39188628E+03          7.90589863E+02          3.95294931E+02          1.07913308E+05          2.48148519E+03          1.59290095E+03          7.96450476E+02          1.17922831E+04          8.19225215E+01          5.23003239E+01
       5800.0000          4.95347619E+04          1.41199414E+03          8.02155988E+02          4.01077994E+02          1.06783322E+05          2.51571130E+03          1.61578733E+03          8.07893666E+02          1.19159781E+04          8.31488030E+01          5.30717224E+01
       5900.0000          4.95627740E+04          1.43186812E+03          8.13753822E+02          4.06876911E+02          1.05759020E+05          2.55047351E+03          1.63837221E+03          8.19186104E+02          1.20399227E+04          8.43751268E+01          5.38424685E+01
