#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        250.0000          1.00000000E+30          1.45806410E+04          1.23194205E+04          6.19632330E+03          1.00000000E+30          2.26358072E+04          1.28296001E+04          6.45072089E+03          1.00000000E+30          7.86745549E+03          1.39783378E+03
        260.0000          1.00000000E+30          1.54719281E+04          1.35880262E+04          6.86850935E+03          1.00000000E+30          2.36812924E+04          1.40268381E+04          7.10029099E+03          1.00000000E+30          8.64379434E+03          1.52936078E+03
        270.0000          1.00000000E+30          1.63334949E+04          1.49154112E+04          7.51966990E+03          1.00000000E+30          2.48810225E+04          1.53949073E+04          7.75757250E+03          1.00000000E+30          9.42236890E+03          1.66268249E+03
        280.0000          1.00000000E+30          1.73053592E+04          1.64229563E+04          8.28100139E+03          1.00000000E+30          2.60622136E+04          1.67590438E+04          8.44592945E+03          1.00000000E+30          1.02912478E+04          1.80817614E+03
        290.0000          1.00000000E+30          1.82560187E+04          1.79323694E+04          9.04393368E+03          1.00000000E+30          2.74120682E+04          1.81823400E+04          9.20115656E+03          1.00000000E+30          1.11871322E+04          1.95824245E+03
        300.0000          1.00000000E+30          1.92134623E+04          1.95867844E+04          9.88038816E+03          1.00000000E+30          2.86869411E+04          1.97913404E+04          9.98888479E+03          1.00000000E+30          1.21440637E+04          2.11795070E+03
        310.0000          1.00000000E+30          2.02649706E+04          2.14084362E+04          1.08005233E+04          1.00000000E+30          3.01075233E+04          2.15209915E+04          1.08803998E+04          1.00000000E+30          1.31216296E+04          2.29124530E+03
        320.0000          1.00000000E+30          2.14478843E+04          2.32659422E+04          1.17389867E+04          1.00000000E+30          3.14665059E+04          2.31640416E+04          1.16911911E+04          1.00000000E+30          1.41303161E+04          2.46277123E+03
        330.0000          1.00000000E+30          2.24934880E+04          2.53152801E+04          1.27745436E+04          1.00000000E+30          3.30438783E+04          2.50743548E+04          1.26554294E+04          1.00000000E+30          1.52161572E+04          2.65166819E+03
        340.0000          1.00000000E+30          2.35373587E+04          2.73906200E+04          1.38216138E+04          1.00000000E+30          3.43802120E+04          2.71177813E+04          1.36826239E+04          1.00000000E+30          1.63394260E+04          2.84418410E+03
        350.0000          1.00000000E+30          2.47390929E+04          2.96910145E+04          1.49737728E+04          1.00000000E+30          3.60551647E+04          2.92469055E+04          1.47440361E+04          1.00000000E+30          1.75521211E+04          3.05241317E+03
        360.0000          1.00000000E+30          2.59116292E+04          3.19890268E+04          1.61340909E+04          1.00000000E+30          3.75753023E+04          3.13238665E+04          1.58390793E+04          1.00000000E+30          1.87732861E+04          3.25972953E+03
        370.0000          1.00000000E+30          2.72818242E+04          3.45350785E+04          1.74009431E+04          1.00000000E+30          3.90366528E+04          3.37294561E+04          1.69963066E+04          1.00000000E+30          2.00539680E+04          3.48377386E+03
        380.0000          1.00000000E+30          2.84499641E+04          3.70797161E+04          1.87270936E+04          1.00000000E+30          4.07522133E+04          3.60220447E+04          1.82331236E+04          1.00000000E+30          2.14049947E+04          3.71223428E+03
        390.0000          1.00000000E+30          2.97971277E+04          3.99564784E+04          2.01233075E+04          1.00000000E+30          4.24426319E+04          3.86005848E+04          1.94803032E+04          1.00000000E+30          2.27888802E+04          3.95313722E+03
        400.0000          1.00000000E+30          3.11574404E+04          4.27278914E+04          2.16092956E+04          1.00000000E+30          4.43431447E+04          4.12807951E+04          2.08209441E+04          1.00000000E+30          2.42056834E+04          4.20358335E+03
        410.0000          1.00000000E+30          3.25110402E+04          4.60590775E+04          2.31776930E+04          1.00000000E+30          4.60351777E+04          4.40506015E+04          2.22163357E+04          1.00000000E+30          2.57262746E+04          4.46585404E+03
        420.0000          1.00000000E+30          3.38740465E+04          4.92460791E+04          2.47833868E+04          1.00000000E+30          4.79202423E+04          4.70103771E+04          2.37027008E+04          1.00000000E+30          2.72723159E+04          4.73544639E+03
        430.0000          1.00000000E+30          3.54550083E+04          5.23163590E+04          2.64371623E+04          1.00000000E+30          4.98148928E+04          4.99002716E+04          2.52576345E+04          1.00000000E+30          2.88511862E+04          5.01223786E+03
        440.0000          1.00000000E+30          3.69667294E+04          5.58437082E+04          2.82223621E+04          1.00000000E+30          5.19386761E+04          5.30662863E+04          2.69032309E+04          1.00000000E+30          3.05205833E+04          5.30717311E+03
        450.0000          1.00000000E+30          3.84766302E+04          5.95551894E+04          3.01002305E+04          1.00000000E+30          5.38095765E+04          5.63402764E+04          2.85964247E+04          1.00000000E+30          3.22635585E+04          5.60850108E+03
        460.0000          1.00000000E+30          3.99740694E+04          6.34833849E+04          3.20913886E+04          1.00000000E+30          5.56950104E+04          5.99327748E+04          3.02654587E+04          1.00000000E+30          3.39704582E+04          5.91548042E+03
        470.0000          1.00000000E+30          4.17430861E+04          6.75310950E+04          3.41391417E+04          1.00000000E+30          5.77787213E+04          6.35587159E+04          3.22716550E+04          1.00000000E+30          3.59163828E+04          6.25288288E+03
        480.0000          1.00000000E+30          4.32291305E+04          7.16914051E+04          3.62410388E+04          1.00000000E+30          6.00590490E+04          6.73391656E+04          3.40145250E+04          1.00000000E+30          3.77894463E+04          6.57737442E+03
        490.0000          1.00000000E+30          4.49178387E+04          7.59759570E+04          3.84150051E+04          1.00000000E+30          6.20783393E+04          7.13437468E+04          3.60250706E+04          1.00000000E+30          3.97303967E+04          6.91994404E+03
        500.0000          1.00000000E+30          4.66429653E+04          8.09692716E+04          4.07204423E+04          1.00000000E+30          6.44879157E+04          7.54357942E+04          3.80849726E+04          1.00000000E+30          4.17439094E+04          7.28208710E+03
        510.0000          1.00000000E+30          4.85511565E+04          8.56679886E+04          4.31386651E+04          1.00000000E+30          6.64920847E+04          7.94030721E+04          4.02028652E+04          1.00000000E+30          4.38057204E+04          7.64607033E+03
        520.0000          1.00000000E+30          5.02634638E+04          9.02650595E+04          4.56776364E+04          1.00000000E+30          6.89763790E+04          8.38820968E+04          4.24825223E+04          1.00000000E+30          4.59096075E+04          8.02526747E+03
        530.0000          1.00000000E+30          5.23137008E+04          9.57905748E+04          4.82788539E+04          1.00000000E+30          7.13503528E+04          8.84151292E+04          4.48492665E+04          1.00000000E+30          4.82311780E+04          8.43000383E+03
        537.9990          1.00000000E+30          5.35949635E+04          9.98926530E+04          5.03777717E+04          1.00000000E+30          7.35149114E+04          9.25291059E+04          4.66963895E+04          1.00000000E+30          4.99874112E+04          8.74513430E+03
        538.0010          1.00000000E+30          5.35953716E+04          9.98938391E+04          5.03783421E+04          1.00000000E+30          7.35154690E+04          9.25301824E+04          4.66969052E+04          3.93396604E+03          4.99879063E+04          2.71337616E+03
        540.0000          1.00000000E+30          5.40063788E+04          1.01093682E+05          5.09549726E+04          1.00000000E+30          7.40770824E+04          9.31504908E+04          4.72181341E+04          3.90241046E+03          5.04877433E+04          2.70632295E+03
        550.0000          1.00000000E+30          5.59164637E+04          1.06492457E+05          5.38329405E+04          1.00000000E+30          7.62454974E+04          9.84710759E+04          4.96935200E+04          3.94955892E+03          5.27953210E+04          2.76718416E+03
        560.0000          1.00000000E+30          5.80915853E+04          1.12130389E+05          5.68265636E+04          1.00000000E+30          7.90885141E+04          1.03334861E+05          5.22913692E+04          4.07545266E+03          5.53750520E+04          2.86857674E+03
        570.0000          1.00000000E+30          6.00233002E+04          1.18595659E+05          5.98284179E+04          1.00000000E+30          8.12137160E+04          1.08330066E+05          5.49293515E+04          4.17638743E+03          5.77592188E+04          2.95586227E+03
        580.0000          1.00000000E+30          6.23323359E+04          1.24723397E+05          6.29667847E+04          1.00000000E+30          8.41038977E+04          1.13886674E+05          5.76395652E+04          4.26865770E+03          6.05574657E+04          3.04190840E+03
        590.0000          1.00000000E+30          6.42062757E+04          1.31105993E+05          6.62635025E+04          1.00000000E+30          8.66254077E+04          1.20087988E+05          6.05582633E+04          4.39904397E+03          6.29611523E+04          3.14581528E+03
        600.0000          1.00000000E+30          6.66256966E+04          1.37859361E+05          6.96158839E+04          1.00000000E+30          8.92281373E+04          1.25786906E+05          6.37883160E+04          4.55436677E+03          6.58970334E+04          3.26577271E+03
        610.0000          1.00000000E+30          6.84734027E+04          1.44705785E+05          7.30616033E+04          1.00000000E+30          9.22350602E+04          1.31716453E+05          6.67873399E+04          4.72963109E+03          6.85413869E+04          3.39407139E+03
        620.0000          1.00000000E+30          7.09475338E+04          1.51704574E+05          7.69632551E+04          1.00000000E+30          9.47677676E+04          1.37998901E+05          6.99129271E+04          4.91432388E+03          7.13654235E+04          3.53006221E+03
        630.0000          1.00000000E+30          7.30928375E+04          1.59257998E+05          8.05488899E+04          1.00000000E+30          9.78832035E+04          1.44341292E+05          7.32129331E+04          5.13254336E+03          7.42923353E+04          3.68359728E+03
        640.0000          1.00000000E+30          7.53286429E+04          1.67064285E+05          8.44992316E+04          1.00000000E+30          1.00420065E+05          1.50826395E+05          7.65477529E+04          5.33443135E+03          7.74568518E+04          3.82966891E+03
        650.0000          1.00000000E+30          7.78902283E+04          1.75878709E+05          8.88670135E+04          1.00000000E+30          1.03577318E+05          1.57783556E+05          7.99672603E+04          5.55252978E+03          8.04238090E+04          3.98713207E+03
        660.0000          1.00000000E+30          8.00774996E+04          1.83803542E+05          9.29257626E+04          1.00000000E+30          1.06511057E+05          1.64965803E+05          8.38275263E+04          5.76304344E+03          8.38132516E+04          4.14043867E+03
        670.0000          1.00000000E+30          8.27233352E+04          1.92068639E+05          9.71552448E+04          1.00000000E+30          1.09860439E+05          1.72866607E+05          8.76057736E+04          6.00627512E+03          8.68479282E+04          4.31226450E+03
        680.0000          1.00000000E+30          8.55499868E+04          2.00855166E+05          1.01619245E+05          1.00000000E+30          1.12830496E+05          1.80097450E+05          9.14816568E+04          6.22007485E+03          9.02044498E+04          4.47005904E+03
        690.0000          1.00000000E+30          8.76332539E+04          2.09721400E+05          1.06133595E+05          1.00000000E+30          1.16322328E+05          1.88782436E+05          9.52996360E+04          6.43199371E+03          9.38283416E+04          4.62707649E+03
        700.0000          1.00000000E+30          9.04791978E+04          2.18816753E+05          1.10764137E+05          1.00000000E+30          1.19212838E+05          1.96357981E+05          9.98171984E+04          6.67280519E+03          9.71569027E+04          4.80066344E+03
        710.0000          1.00000000E+30          9.29849708E+04          2.28559862E+05          1.15975777E+05          1.00000000E+30          1.22814890E+05          2.04525924E+05          1.03817293E+05          6.93234981E+03          1.00656734E+05          4.98499212E+03
        720.0000          1.00000000E+30          9.56108036E+04          2.39220862E+05          1.21057815E+05          1.00000000E+30          1.25704241E+05          2.12735231E+05          1.08107088E+05          7.13964511E+03          1.04470549E+05          5.14295276E+03
        730.0000          1.00000000E+30          9.85370167E+04          2.49040471E+05          1.26256464E+05          1.00000000E+30          1.29345562E+05          2.22320893E+05          1.12419294E+05          7.36318151E+03          1.08106557E+05          5.31152745E+03
        740.0000          1.00000000E+30          1.01648001E+05          2.60722442E+05          1.31659499E+05          1.00000000E+30          1.32631652E+05          2.30685460E+05          1.17447424E+05          7.60347588E+03          1.11837878E+05          5.49094353E+03
        750.0000          1.00000000E+30          1.04134588E+05          2.71043549E+05          1.37019003E+05          1.00000000E+30          1.36438531E+05          2.40043769E+05          1.21839588E+05          7.86586561E+03          1.15988155E+05          5.68031591E+03
        760.0000          1.00000000E+30          1.07331090E+05          2.82143595E+05          1.43199082E+05          1.00000000E+30          1.39792153E+05          2.50631528E+05          1.26720046E+05          8.10516686E+03          1.19758755E+05          5.86140485E+03
        770.0000          1.00000000E+30          1.09840746E+05          2.93325693E+05          1.48833054E+05          1.00000000E+30          1.43684430E+05          2.59795730E+05          1.31725733E+05          8.38179706E+03          1.23958822E+05          6.06038697E+03
        780.0000          1.00000000E+30          1.13057075E+05          3.06173734E+05          1.54826533E+05          1.00000000E+30          1.47799662E+05          2.69508001E+05          1.37389681E+05          8.62492613E+03          1.28136615E+05          6.24718133E+03
        790.0000          1.00000000E+30          1.16467446E+05          3.17632897E+05          1.60867583E+05          1.00000000E+30          1.50920123E+05          2.79817198E+05          1.42332984E+05          8.91106753E+03          1.32394352E+05          6.45371866E+03
        800.0000          1.00000000E+30          1.19237652E+05          3.30279625E+05          1.67752123E+05          1.00000000E+30          1.55073828E+05          2.91191610E+05          1.47555554E+05          9.19549725E+03          1.36990124E+05          6.66293477E+03
        810.0000          1.00000000E+30          1.22761902E+05          3.43320419E+05          1.73944607E+05          1.00000000E+30          1.59462646E+05          3.01626051E+05          1.53086781E+05          9.51006027E+03          1.41201351E+05          6.88894565E+03
        820.0000          1.00000000E+30          1.25615775E+05          3.57723590E+05          1.80688706E+05          1.00000000E+30          1.62419706E+05          3.13948856E+05          1.59184312E+05          9.77786867E+03          1.45998077E+05          7.09039095E+03
        830.0000          1.00000000E+30          1.28763875E+05          3.70787045E+05          1.87631677E+05          1.00000000E+30          1.66744886E+05          3.24520844E+05          1.64786810E+05          1.01050363E+04          1.50431487E+05          7.32343699E+03
        840.0000          1.00000000E+30          1.32289741E+05          3.84533992E+05          1.95266070E+05          1.00000000E+30          1.70466699E+05          3.36212840E+05          1.71390207E+05          1.04548559E+04          1.55066188E+05          7.57264132E+03
        850.0000          1.00000000E+30          1.35392716E+05          4.00048647E+05          2.02566514E+05          1.00000000E+30          1.74912844E+05          3.49441393E+05          1.77061954E+05          1.07127217E+04          1.60077411E+05          7.77346332E+03
        860.0000          1.00000000E+30          1.39028058E+05          4.13807815E+05          2.10963246E+05          1.00000000E+30          1.78775404E+05          3.61531973E+05          1.83299535E+05          1.10681556E+04          1.64808533E+05          8.02686488E+03
        870.0000          1.00000000E+30          1.42864007E+05          4.30301789E+05          2.18105632E+05          1.00000000E+30          1.83304067E+05          3.74158316E+05          1.90382808E+05          1.13737655E+04          1.69992385E+05          8.25808485E+03
        880.0000          1.00000000E+30          1.45860129E+05          4.48165215E+05          2.25681946E+05          1.00000000E+30          1.88068128E+05          3.88564904E+05          1.96805738E+05          1.17476744E+04          1.74884134E+05          8.52286283E+03
        890.0000          1.00000000E+30          1.49741443E+05          4.61645409E+05          2.33754143E+05          1.00000000E+30          1.91680340E+05          4.00867357E+05          2.03534144E+05          1.20576526E+04          1.80214142E+05          8.75419346E+03
        900.0000          1.00000000E+30          1.53080238E+05          4.77789447E+05          2.42679732E+05          1.00000000E+30          1.96478162E+05          4.14051439E+05          2.11172412E+05          1.23921238E+04          1.85471009E+05          9.00296670E+03
        910.0000          1.00000000E+30          1.57088109E+05          4.94598682E+05          2.50838089E+05          1.00000000E+30          2.01522331E+05          4.29027463E+05          2.17721407E+05          1.27720827E+04          1.91099186E+05          9.27737681E+03
        920.0000          1.00000000E+30          1.61311486E+05          5.13238106E+05          2.60447800E+05          1.00000000E+30          2.04969377E+05          4.43035224E+05          2.25790654E+05          1.31195384E+04          1.96390477E+05          9.53597494E+03
        930.0000          1.00000000E+30          1.64579656E+05          5.29790859E+05          2.68721055E+05          1.00000000E+30          2.09940954E+05          4.59121649E+05          2.32690255E+05          1.35195045E+04          2.01939768E+05          9.81903445E+03
        940.0000          1.00000000E+30          1.68282370E+05          5.49537842E+05          2.77872572E+05          1.00000000E+30          2.15159699E+05          4.73122452E+05          2.40202442E+05          1.38519226E+04          2.07863655E+05          1.00716751E+04
        950.0000          1.00000000E+30          1.72428083E+05          5.67063680E+05          2.88132296E+05          1.00000000E+30          2.19140950E+05          4.87582361E+05          2.48594785E+05          1.42631170E+04          2.14118318E+05          1.03678886E+04
        960.0000          1.00000000E+30          1.76783219E+05          5.85954529E+05          2.97613450E+05          1.00000000E+30          2.24420291E+05          5.04311821E+05          2.56115580E+05          1.46187637E+04          2.19418440E+05          1.06349742E+04
        970.0000          1.00000000E+30          1.80316641E+05          6.06599312E+05          3.08674296E+05          1.00000000E+30          2.28659333E+05          5.20204538E+05          2.64999546E+05          1.50370955E+04          2.25899145E+05          1.09370678E+04
        980.0000          1.00000000E+30          1.84751770E+05          6.25605296E+05          3.17801190E+05          1.00000000E+30          2.33890322E+05          5.36595934E+05          2.72659200E+05          1.54191556E+04          2.31413365E+05          1.12182960E+04
        990.0000          1.00000000E+30          1.88348216E+05          6.47520154E+05          3.29440188E+05          1.00000000E+30          2.38569540E+05          5.54562344E+05          2.81896070E+05          1.58541658E+04          2.37615418E+05          1.15320585E+04
       1000.0000          1.00000000E+30          1.92789303E+05          6.67014752E+05          3.39071703E+05          1.00000000E+30          2.43876738E+05          5.71627941E+05          2.90407984E+05          1.62326385E+04          2.44142201E+05          1.18162858E+04
       1100.0000          1.00000000E+30          2.38954001E+05          9.10563103E+05          4.61876612E+05          1.00000000E+30          2.98630603E+05          7.68900050E+05          3.90761509E+05          2.08647592E+04          3.13120523E+05          1.52026852E+04
       1200.0000          1.00000000E+30          2.90753995E+05          1.20558747E+06          6.11595570E+05          1.00000000E+30          3.58896676E+05          1.00693678E+06          5.13332978E+05          2.63278745E+04          3.94687402E+05          1.91763520E+04
       1300.0000          1.00000000E+30          3.50514775E+05          1.56698606E+06          7.96332423E+05          1.00000000E+30          4.28072038E+05          1.29876538E+06          6.62836241E+05          3.26405389E+04          4.86456555E+05          2.37789575E+04
       1307.9990          1.00000000E+30          3.54022313E+05          1.60127797E+06          8.13722162E+05          1.00000000E+30          4.34412605E+05          1.32252059E+06          6.73230510E+05          3.31240362E+04          4.94909009E+05          2.41361084E+04
       1308.0010          1.82524452E+04          3.54023625E+05          1.60128673E+06          8.13726605E+05          1.00000000E+30          4.34414214E+05          1.32252725E+06          6.73233951E+05          3.31241778E+04          4.94911163E+05          1.03929900E+04
       1400.0000          2.11515914E+04          4.15290281E+05          2.00727313E+06          1.01919988E+06          1.00000000E+30          5.04744725E+05          1.64379988E+06          8.38675569E+05          3.98504337E+04          5.93148402E+05          1.22359001E+04
       1500.0000          2.52947759E+04          4.88410833E+05          2.53061996E+06          1.28617227E+06          1.00000000E+30          5.89130292E+05          2.05300347E+06          1.04737249E+06          4.81024746E+04          7.13174863E+05          1.46876560E+04
       1600.0000          2.96439606E+04          5.72314786E+05          3.13417225E+06          1.59484405E+06          1.00000000E+30          6.81737992E+05          2.53070747E+06          1.29192588E+06          5.77021968E+04          8.49162151E+05          1.73698334E+04
       1700.0000          3.45167761E+04          6.61037115E+05          3.85720381E+06          1.95776035E+06          1.00000000E+30          7.82586594E+05          3.08880154E+06          1.57487070E+06          6.81223870E+04          1.00023911E+06          2.03376056E+04
       1800.0000          3.99093070E+04          7.59559383E+05          4.67435758E+06          2.38435708E+06          1.00000000E+30          8.93644364E+05          3.72527306E+06          1.90295189E+06          7.98528418E+04          1.16872334E+06          2.36416021E+04
       1843.9990          4.23199613E+04          8.05855648E+05          5.08737259E+06          2.59221393E+06          1.00000000E+30          9.47560826E+05          4.04449356E+06          2.06049583E+06          8.54930188E+04          1.24864682E+06          2.51645741E+04
       1844.0010          4.23200883E+04          8.05857922E+05          5.08739303E+06          2.59222465E+06          5.41317667E+04          9.47563488E+05          4.04450940E+06          2.06050357E+06          8.54933003E+04          1.24865074E+06          1.71786709E+04
       1900.0000          4.56278579E+04          8.68567183E+05          5.63249807E+06          2.86326434E+06          5.63930351E+04          1.01771282E+06          4.45870316E+06          2.28078356E+06          9.31625395E+04          1.35829028E+06          1.83679336E+04
       2000.0000          5.20529737E+04          9.83859802E+05          6.72128044E+06          3.42381134E+06          6.36115800E+04          1.14459434E+06          5.30294909E+06          2.70606868E+06          1.07525182E+05          1.55980587E+06          2.09371891E+04
       2100.0000          5.88169547E+04          1.11442487E+06          7.94925854E+06          4.05097851E+06          7.21205341E+04          1.28679524E+06          6.23484376E+06          3.18617997E+06          1.23800814E+05          1.78513203E+06          2.37944566E+04
       2200.0000          6.66359794E+04          1.25227405E+06          9.34102186E+06          4.77610169E+06          8.11084987E+04          1.43824954E+06          7.30873509E+06          3.72398350E+06          1.40753437E+05          2.03100706E+06          2.69188566E+04
       2300.0000          7.46381361E+04          1.40212370E+06          1.09458587E+07          5.57238357E+06          9.08791037E+04          1.60137900E+06          8.48692240E+06          4.34041643E+06          1.59845479E+05          2.29913348E+06          3.02578303E+04
       2400.0000          8.34317773E+04          1.56267212E+06          1.26556873E+07          6.45533757E+06          1.01198997E+05          1.77599695E+06          9.78777265E+06          5.02906046E+06          1.80914492E+05          2.58933664E+06          3.38765245E+04
       2500.0000          9.34936567E+04          1.73438307E+06          1.46396856E+07          7.47125762E+06          1.12353270E+05          1.96946116E+06          1.12764090E+07          5.77487191E+06          2.03680001E+05          2.90729922E+06          3.78811413E+04
       2600.0000          1.03218163E+05          1.91697262E+06          1.67823180E+07          8.59072682E+06          1.24557216E+05          2.16649295E+06          1.29180556E+07          6.58857918E+06          2.28209512E+05          3.24026385E+06          4.20245359E+04
       2700.0000          1.14442086E+05          2.10837176E+06          1.92157590E+07          9.78969432E+06          1.36946035E+05          2.37241806E+06          1.46751726E+07          7.50083327E+06          2.54192232E+05          3.59967233E+06          4.65040913E+04
       2800.0000          1.26000143E+05          2.31875575E+06          2.18729902E+07          1.11566981E+07          1.49904961E+05          2.60039831E+06          1.66314721E+07          8.51554497E+06          2.82459958E+05          3.98378042E+06          5.12099184E+04
       2900.0000          1.38553423E+05          2.54546836E+06          2.47864811E+07          1.26620298E+07          1.64686825E+05          2.84662121E+06          1.87989194E+07          9.63924787E+06          3.13140447E+05          4.40182601E+06          5.63996576E+04
       3000.0000          1.52520829E+05          2.77730061E+06          2.79010058E+07          1.42889500E+07          1.79458774E+05          3.08983221E+06          2.11348698E+07          1.08352260E+07          3.45021248E+05          4.85606758E+06          6.18726574E+04
       3100.0000          1.66223774E+05          3.03256727E+06          3.13493149E+07          1.60608138E+07          1.95730137E+05          3.35640708E+06          2.37064396E+07          1.21534258E+07          3.79520737E+05          5.32056987E+06          6.75939157E+04
       3200.0000          1.81062233E+05          3.28909787E+06          3.51358784E+07          1.79582249E+07          2.12553894E+05          3.64916440E+06          2.64813482E+07          1.35670853E+07          4.17272768E+05          5.80918134E+06          7.36920037E+04
       3300.0000          1.97130062E+05          3.56833686E+06          3.94184241E+07          2.01295596E+07          2.31126782E+05          3.93849978E+06          2.94815147E+07          1.51188553E+07          4.58567850E+05          6.35533068E+06          8.03423945E+04
       3400.0000          2.14017740E+05          3.86498776E+06          4.38053086E+07          2.24114720E+07          2.50105082E+05          4.25656607E+06          3.26771057E+07          1.67841974E+07          4.99311683E+05          6.91901700E+06          8.71884407E+04
       3500.0000          2.32582208E+05          4.18084070E+06          4.86274966E+07          2.48409782E+07          2.70614513E+05          4.59745658E+06          3.63148607E+07          1.85898306E+07          5.43848323E+05          7.53397820E+06          9.46505714E+04
       3600.0000          2.50757080E+05          4.49802918E+06          5.38023347E+07          2.76457260E+07          2.92377747E+05          4.92112919E+06          4.00432096E+07          2.05788395E+07          5.92436834E+05          8.15025470E+06          1.02326437E+05
       3700.0000          2.71157720E+05          4.84155135E+06          5.93756246E+07          3.04551241E+07          3.14773008E+05          5.29345626E+06          4.41337780E+07          2.27491900E+07          6.41125625E+05          8.82582992E+06          1.10502188E+05
       3800.0000          2.92678926E+05          5.21260975E+06          6.56469151E+07          3.35678693E+07          3.36245715E+05          5.68866420E+06          4.86553416E+07          2.49359674E+07          6.95672931E+05          9.54821934E+06          1.18959431E+05
       3900.0000          3.13581414E+05          5.58241180E+06          7.19101458E+07          3.68127456E+07          3.61383893E+05          6.08995919E+06          5.32521895E+07          2.73350141E+07          7.48468389E+05          1.02632259E+07          1.27724145E+05
       4000.0000          3.37242336E+05          5.97852565E+06          7.90908971E+07          4.05257177E+07          3.88122813E+05          6.48017894E+06          5.81127087E+07          3.00453840E+07          8.07963487E+05          1.10578601E+07          1.37377050E+05
       4100.0000          3.62444718E+05          6.39548744E+06          8.64173859E+07          4.42167930E+07          4.15340432E+05          6.91368173E+06          6.36045126E+07          3.27006757E+07          8.71055817E+05          1.18743221E+07          1.47482979E+05
       4200.0000          3.88020654E+05          6.83857155E+06          9.42364712E+07          4.84222909E+07          4.41880509E+05          7.36181472E+06          6.91858352E+07          3.56051537E+07          9.34819834E+05          1.27412742E+07          1.57621407E+05
       4300.0000          4.12820372E+05          7.29546185E+06          1.02899485E+08          5.26719652E+07          4.71341998E+05          7.84338673E+06          7.54368195E+07          3.87831397E+07          1.00306813E+06          1.36245893E+07          1.68162969E+05
       4400.0000          4.40574708E+05          7.76404249E+06          1.11786401E+08          5.74613595E+07          5.01829376E+05          8.32321410E+06          8.17600711E+07          4.22143701E+07          1.07525995E+06          1.45678946E+07          1.79457935E+05
       4500.0000          4.69306336E+05          8.23379193E+06          1.21529817E+08          6.22983525E+07          5.34671197E+05          8.87564263E+06          8.87495310E+07          4.56556849E+07          1.15211996E+06          1.55609920E+07          1.91390829E+05
       4600.0000          4.99922691E+05          8.75571466E+06          1.32014217E+08          6.76550658E+07          5.69159385E+05          9.40528311E+06          9.58901729E+07          4.95166120E+07          1.23174016E+06          1.65979831E+07          2.03960580E+05
       4700.0000          5.31846259E+05          9.28355225E+06          1.43157963E+08          7.34681999E+07          6.03791443E+05          9.91931209E+06          1.03663727E+08          5.37000984E+07          1.31385862E+06          1.76785395E+07          2.16848135E+05
       4800.0000          5.63856283E+05          9.83629072E+06          1.54345995E+08          7.91038900E+07          6.37855891E+05          1.04884844E+07          1.11935648E+08          5.76928849E+07          1.40017475E+06          1.88195440E+07          2.29833224E+05
       4900.0000          6.00701584E+05          1.04184024E+07          1.67030093E+08          8.54765932E+07          6.78279229E+05          1.10754496E+07          1.20684829E+08          6.22891635E+07          1.48972421E+06          1.99683074E+07          2.44577487E+05
       5000.0000          6.36067977E+05          1.10121758E+07          1.80210434E+08          9.22398050E+07          7.17389272E+05          1.16970524E+07          1.29997751E+08          6.71327320E+07          1.58414726E+06          2.12630646E+07          2.59089804E+05
       5100.0000          6.70651894E+05          1.16213648E+07          1.93301566E+08          9.94508337E+07          7.57130967E+05          1.23426981E+07          1.39424133E+08          7.21980128E+07          1.67785355E+06          2.24574903E+07          2.73544693E+05
       5200.0000          7.08802438E+05          1.22682709E+07          2.07934839E+08          1.06750259E+08          7.99521280E+05          1.30137917E+07          1.49878426E+08          7.76041539E+07          1.78850812E+06          2.37927088E+07          2.89450581E+05
       5300.0000          7.51981051E+05          1.29388792E+07          2.23281649E+08          1.14629504E+08          8.43078765E+05          1.37689378E+07          1.60730638E+08          8.27794768E+07          1.89300130E+06          2.51803759E+07          3.06246576E+05
       5400.0000          7.92496797E+05          1.36366364E+07          2.39572166E+08          1.23004454E+08          8.88665428E+05          1.44595873E+07          1.72203697E+08          8.87448314E+07          1.99506187E+06          2.65882946E+07          3.22806075E+05
       5500.0000          8.35394767E+05          1.43629085E+07          2.56671870E+08          1.31970224E+08          9.36297307E+05          1.51320768E+07          1.83979965E+08          9.51016965E+07          2.11833545E+06          2.80658716E+07          3.40610198E+05
       5600.0000          8.79533592E+05          1.50909170E+07          2.74835823E+08          1.41309829E+08          9.83465169E+05          1.59384149E+07          1.96155412E+08          1.01599575E+08          2.23665333E+06          2.97154133E+07          3.58526969E+05
       5700.0000          9.25732124E+05          1.58523863E+07          2.93019902E+08          1.51001008E+08          1.03286212E+06          1.67068680E+07          2.09257257E+08          1.08063392E+08          2.35114063E+06          3.12897375E+07          3.76974428E+05
       5800.0000          9.73928869E+05          1.66473984E+07          3.12660194E+08          1.61267557E+08          1.08485594E+06          1.74885017E+07          2.23045497E+08          1.15189277E+08          2.48889708E+06          3.28840432E+07          3.96737462E+05
       5900.0000          1.02421538E+06          1.74547954E+07          3.33468462E+08          1.71975703E+08          1.13750372E+06          1.83244808E+07          2.37595679E+08          1.22629251E+08          2.61968554E+06          3.45932716E+07          4.16814738E+05
