#Energy      Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60888572E+04          1.29764698E+04          6.54709701E+03          9.57613522E+03          2.52281195E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65793657E+04          1.33628466E+04          6.77598459E+03          1.01204356E+04          2.62095512E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70411001E+04          1.38143800E+04          7.03005132E+03          1.06788138E+04          2.72509394E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75131857E+04          1.43045471E+04          7.24437846E+03          1.12532617E+04          2.82558617E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80257614E+04          1.47396871E+04          7.46364664E+03          1.18684466E+04          2.92774336E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84877090E+04          1.52530640E+04          7.72268697E+03          1.24905529E+04          3.03766979E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90182098E+04          1.56901388E+04          7.97601857E+03          1.31415643E+04          3.14677409E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94796810E+04          1.62161462E+04          8.26023365E+03          1.38494847E+04          3.26510057E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00184275E+04          1.67237000E+04          8.49530964E+03          1.45604525E+04          3.37677497E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05878216E+04          1.72388041E+04          8.79125395E+03          1.52774857E+04          3.49911828E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10890024E+04          1.78047349E+04          9.02557514E+03          1.60324640E+04          3.61333522E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16862072E+04          1.83135765E+04          9.32679263E+03          1.68016540E+04          3.73898166E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21767551E+04          1.89078435E+04          9.60594001E+03          1.75940222E+04          3.86219527E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27835393E+04          1.94165437E+04          9.89071895E+03          1.84247036E+04          3.98765977E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32582540E+04          2.00288672E+04          1.02102041E+04          1.93029093E+04          4.12081704E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38677705E+04          2.06135150E+04          1.04905447E+04          2.02457800E+04          4.25303319E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45100932E+04          2.12017966E+04          1.08243655E+04          2.11925328E+04          4.39491025E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49603713E+04          2.18541094E+04          1.11049101E+04          2.21147438E+04          4.52303574E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55901435E+04          2.24338326E+04          1.14470787E+04          2.30899491E+04          4.66590931E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62525177E+04          2.31118858E+04          1.17721674E+04          2.40967588E+04          4.81220729E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67855883E+04          2.36971830E+04          1.21013559E+04          2.51103508E+04          4.95068620E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74613189E+04          2.43889374E+04          1.24632472E+04          2.62195550E+04          5.10744957E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80087427E+04          2.50596396E+04          1.28474505E+04          2.73403164E+04          5.26259236E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86889603E+04          2.58013571E+04          1.31629231E+04          2.84986990E+04          5.41493119E+03
        784.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90415397E+04          2.61052760E+04          1.33585216E+04          2.91370793E+04          5.49695250E+03
        785.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07959602E+04          2.90416825E+04          2.61054227E+04          1.33586011E+04          2.91373404E+04          3.64238901E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74682722E+03          2.94030396E+04          2.64772688E+04          1.35601029E+04          2.96836384E+04          2.56489365E+03
        799.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59593410E+03          2.99025989E+04          2.72537525E+04          1.38754977E+04          3.09537877E+04          1.24828033E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59586265E+03          2.99026682E+04          2.72538325E+04          1.38755368E+04          3.09539244E+04          1.24823745E+03
        800.0010          1.00000000E+30          1.00000000E+30          2.37599488E+04          1.59579120E+03          2.99027376E+04          2.72539124E+04          1.38755759E+04          3.09540612E+04          1.18589527E+03
        810.0000          1.00000000E+30          1.00000000E+30          4.71425882E+03          1.31711719E+03          3.06126551E+04          2.79178756E+04          1.42782273E+04          3.21691542E+04          8.76451638E+02
        820.0000          1.00000000E+30          1.00000000E+30          2.88426340E+03          1.30925077E+03          3.13571768E+04          2.87238383E+04          1.46489136E+04          3.34750012E+04          7.84100332E+02
        830.0000          1.00000000E+30          1.00000000E+30          2.67809502E+03          1.32049823E+03          3.18294309E+04          2.93867410E+04          1.50753906E+04          3.47745635E+04          7.74457758E+02
        840.0000          1.00000000E+30          1.00000000E+30          2.71791592E+03          1.39195398E+03          3.25529056E+04          3.02086433E+04          1.54473521E+04          3.61968330E+04          8.04810452E+02
        850.0000          1.00000000E+30          1.00000000E+30          2.76078970E+03          1.43431818E+03          3.33100340E+04          3.09616674E+04          1.58883146E+04          3.76050575E+04          8.25585852E+02
        860.0000          1.00000000E+30          1.00000000E+30          2.89415402E+03          1.47035458E+03          3.38907025E+04          3.18288384E+04          1.62528499E+04          3.89900989E+04          8.51983212E+02
        870.0000          1.00000000E+30          1.00000000E+30          2.98134201E+03          1.51424046E+03          3.46535452E+04          3.25848837E+04          1.67043856E+04          4.04805954E+04          8.77246559E+02
        880.0000          1.00000000E+30          1.00000000E+30          3.05247264E+03          1.55071818E+03          3.52661570E+04          3.34791268E+04          1.71817272E+04          4.21454705E+04          8.98779761E+02
        890.0000          1.00000000E+30          1.00000000E+30          3.14154036E+03          1.59534889E+03          3.60199439E+04          3.42208734E+04          1.75306618E+04          4.36029172E+04          9.24130027E+02
        900.0000          1.00000000E+30          1.00000000E+30          3.23596210E+03          1.64262473E+03          3.66905026E+04          3.51344549E+04          1.80092274E+04          4.51546238E+04          9.51294486E+02
        910.0000          1.00000000E+30          1.00000000E+30          3.30477069E+03          1.69739746E+03          3.74524790E+04          3.60981534E+04          1.84319380E+04          4.67987195E+04          9.78708611E+02
        920.0000          1.00000000E+30          1.00000000E+30          3.39905933E+03          1.75255491E+03          3.82467756E+04          3.68111354E+04          1.88724817E+04          4.85919690E+04          1.00839692E+03
        930.0000          1.00000000E+30          1.00000000E+30          3.50117389E+03          1.79588791E+03          3.88783433E+04          3.77757351E+04          1.93611930E+04          5.02354684E+04          1.03498738E+03
        930.9990          1.00000000E+30          1.00000000E+30          3.51157520E+03          1.80136581E+03          3.89563714E+04          3.78748833E+04          1.94114094E+04          5.04217224E+04          1.03806793E+03
        931.0010          1.00000000E+30          7.64502620E+03          3.51159608E+03          1.80137681E+03          3.89565280E+04          3.78750823E+04          1.94115102E+04          5.04220967E+04          9.13971221E+02
        940.0000          1.00000000E+30          7.73815398E+03          3.60815467E+03          1.85227127E+03          3.96737894E+04          3.86325478E+04          1.98758879E+04          5.21643069E+04          9.37356136E+02
        950.0000          1.00000000E+30          7.84433878E+03          3.69998121E+03          1.88941058E+03          4.05024648E+04          3.96364403E+04          2.02972094E+04          5.38414855E+04          9.57141354E+02
        960.0000          1.00000000E+30          7.95347832E+03          3.81064945E+03          1.94315748E+03          4.11126870E+04          4.05091783E+04          2.08226345E+04          5.57007789E+04          9.82543320E+02
        970.0000          1.00000000E+30          8.06569765E+03          3.88908264E+03          1.98984533E+03          4.19274643E+04          4.15338545E+04          2.12530606E+04          5.77474686E+04          1.00405660E+03
        980.0000          1.00000000E+30          8.18112902E+03          3.99573982E+03          2.04540370E+03          4.27751894E+04          4.26117142E+04          2.17801477E+04          5.96720789E+04          1.02995363E+03
        990.0000          1.00000000E+30          8.27563148E+03          4.10841205E+03          2.09138655E+03          4.34593140E+04          4.34338871E+04          2.23340437E+04          6.16775073E+04          1.05328238E+03
       1000.0000          1.00000000E+30          8.38950435E+03          4.19060938E+03          2.14829808E+03          4.43120036E+04          4.45223175E+04          2.28152974E+04          6.38890539E+04          1.07779485E+03
       1100.0000          1.00000000E+30          9.66644152E+03          5.30252995E+03          2.72169640E+03          5.25849307E+04          5.54593717E+04          2.85253303E+04          8.73429364E+04          1.34587406E+03
       1200.0000          1.00000000E+30          1.10668980E+04          6.62376786E+03          3.41026905E+03          6.18421467E+04          6.80202169E+04          3.51030217E+04          1.16277741E+05          1.65968929E+03
       1300.0000          1.00000000E+30          1.24801761E+04          8.11097818E+03          4.18455548E+03          7.17630291E+04          8.24710078E+04          4.26193375E+04          1.51829359E+05          2.00601455E+03
       1400.0000          1.00000000E+30          1.41471008E+04          9.87788549E+03          5.10906949E+03          8.26251338E+04          9.91063520E+04          5.12719881E+04          1.94786267E+05          2.41264334E+03
       1500.0000          1.00000000E+30          1.57721332E+04          1.19059283E+04          6.15802715E+03          9.45268636E+04          1.17638406E+05          6.10724501E+04          2.44676677E+05          2.86266325E+03
       1600.0000          1.00000000E+30          1.76124582E+04          1.41966661E+04          7.35027690E+03          1.06866405E+05          1.38580324E+05          7.19115426E+04          3.03598903E+05          3.36655378E+03
       1700.0000          1.00000000E+30          1.95521704E+04          1.67593379E+04          8.68937774E+03          1.20494400E+05          1.62418798E+05          8.40961873E+04          3.71822726E+05          3.92259700E+03
       1800.0000          1.00000000E+30          2.16426638E+04          1.95925959E+04          1.01964841E+04          1.34748457E+05          1.87957013E+05          9.77744687E+04          4.50430312E+05          4.53500215E+03
       1900.0000          1.00000000E+30          2.38432190E+04          2.28446502E+04          1.19039674E+04          1.50231613E+05          2.16257869E+05          1.13184674E+05          5.38856771E+05          5.21671339E+03
       2000.0000          1.00000000E+30          2.61656829E+04          2.64593957E+04          1.38037388E+04          1.66503046E+05          2.48447850E+05          1.29412938E+05          6.39569098E+05          5.96027343E+03
       2100.0000          1.00000000E+30          2.86961464E+04          3.03334487E+04          1.58373414E+04          1.83354798E+05          2.82434373E+05          1.47448281E+05          7.52366167E+05          6.75390757E+03
       2200.0000          1.00000000E+30          3.13490610E+04          3.48553269E+04          1.82197380E+04          2.01834146E+05          3.20319430E+05          1.67300857E+05          8.76336310E+05          7.65290995E+03
       2300.0000          1.00000000E+30          3.40603161E+04          3.95108718E+04          2.06743792E+04          2.21755167E+05          3.61853206E+05          1.89272162E+05          1.01474886E+06          8.57779268E+03
       2400.0000          1.00000000E+30          3.70633072E+04          4.47285017E+04          2.34288280E+04          2.41631347E+05          4.07088497E+05          2.13012227E+05          1.16865696E+06          9.60009048E+03
       2500.0000          1.00000000E+30          3.99636805E+04          5.03942467E+04          2.65378347E+04          2.62138457E+05          4.54909273E+05          2.38204405E+05          1.33518866E+06          1.06942314E+04
       2600.0000          1.00000000E+30          4.32551055E+04          5.65558357E+04          2.96711728E+04          2.84653928E+05          5.07075712E+05          2.66580988E+05          1.52379844E+06          1.18489540E+04
       2700.0000          1.00000000E+30          4.67536431E+04          6.34504267E+04          3.31726180E+04          3.08578234E+05          5.63191897E+05          2.96232936E+05          1.71826601E+06          1.31115980E+04
       2800.0000          1.00000000E+30          5.00412391E+04          7.04971664E+04          3.70492931E+04          3.33899332E+05          6.23894461E+05          3.29448058E+05          1.93434554E+06          1.44280045E+04
       2900.0000          1.00000000E+30          5.37590194E+04          7.83508830E+04          4.11934009E+04          3.59842015E+05          6.88783857E+05          3.62957705E+05          2.16633935E+06          1.58508894E+04
       3000.0000          1.00000000E+30          5.76610871E+04          8.67262911E+04          4.56447115E+04          3.84619855E+05          7.57105136E+05          3.99933342E+05          2.41401004E+06          1.73559749E+04
       3100.0000          1.00000000E+30          6.17853705E+04          9.56937939E+04          5.03504323E+04          4.13623737E+05          8.34950267E+05          4.39325331E+05          2.68888748E+06          1.89539996E+04
       3200.0000          1.00000000E+30          6.56812589E+04          1.05155621E+05          5.55097505E+04          4.41255340E+05          9.12115721E+05          4.80735960E+05          2.97188776E+06          2.06062968E+04
       3300.0000          1.00000000E+30          7.03596159E+04          1.15552513E+05          6.12693919E+04          4.71985154E+05          9.99977851E+05          5.26237428E+05          3.27352814E+06          2.24655328E+04
       3400.0000          1.00000000E+30          7.45955432E+04          1.26770509E+05          6.69663505E+04          5.03738130E+05          1.08632909E+06          5.75123235E+05          3.60679895E+06          2.43022394E+04
       3500.0000          1.00000000E+30          7.93502604E+04          1.38397883E+05          7.31544353E+04          5.35061085E+05          1.18280970E+06          6.25647684E+05          3.94478982E+06          2.62716525E+04
       3600.0000          1.00000000E+30          8.41981324E+04          1.51168904E+05          7.99530485E+04          5.72116351E+05          1.28609133E+06          6.80879644E+05          4.30612883E+06          2.83884713E+04
       3700.0000          1.00000000E+30          8.91572158E+04          1.64153342E+05          8.70174678E+04          6.07166336E+05          1.39243090E+06          7.37238544E+05          4.69530184E+06          3.05488017E+04
       3800.0000          1.00000000E+30          9.44032860E+04          1.78747792E+05          9.49771106E+04          6.40731014E+05          1.50778820E+06          8.00606903E+05          5.11129400E+06          3.29111740E+04
       3900.0000          1.00000000E+30          9.98491986E+04          1.93382326E+05          1.02564644E+05          6.78084124E+05          1.62971654E+06          8.66865969E+05          5.53578329E+06          3.52625156E+04
       4000.0000          1.00000000E+30          1.05528288E+05          2.09534785E+05          1.10864139E+05          7.16425775E+05          1.75677505E+06          9.32302250E+05          5.98948983E+06          3.77739449E+04
       4100.0000          1.00000000E+30          1.11293132E+05          2.25885342E+05          1.19869815E+05          7.57431864E+05          1.89306164E+06          1.00561570E+06          6.45599109E+06          4.03999676E+04
       4200.0000          1.00000000E+30          1.17169671E+05          2.43672843E+05          1.29668515E+05          8.00031791E+05          2.03075844E+06          1.07866170E+06          6.93538415E+06          4.31702369E+04
       4300.0000          1.00000000E+30          1.23538376E+05          2.62929387E+05          1.39510433E+05          8.42753869E+05          2.18040919E+06          1.16109169E+06          7.47599139E+06          4.60699744E+04
       4400.0000          1.00000000E+30          1.29861809E+05          2.82160929E+05          1.50161118E+05          8.87102207E+05          2.33706508E+06          1.24608229E+06          8.00648852E+06          4.90517065E+04
       4500.0000          1.00000000E+30          1.36428154E+05          3.03576557E+05          1.60983249E+05          9.33366163E+05          2.50732513E+06          1.33119930E+06          8.56632239E+06          5.21541908E+04
       4600.0000          1.00000000E+30          1.43267488E+05          3.25740170E+05          1.72690911E+05          9.80176998E+05          2.67683805E+06          1.42404676E+06          9.16202475E+06          5.54147278E+04
       4700.0000          1.00000000E+30          1.50172182E+05          3.47687609E+05          1.84967092E+05          1.02787463E+06          2.85901851E+06          1.52092898E+06          9.76167844E+06          5.87401838E+04
       4800.0000          1.00000000E+30          1.57221848E+05          3.71960867E+05          1.98118827E+05          1.07893544E+06          3.05075244E+06          1.62577679E+06          1.03952628E+07          6.22576400E+04
       4900.0000          1.00000000E+30          1.64761234E+05          3.97244205E+05          2.11950799E+05          1.13153285E+06          3.25499494E+06          1.73642868E+06          1.10592061E+07          6.59539146E+04
       5000.0000          1.00000000E+30          1.73060127E+05          4.24264573E+05          2.25843780E+05          1.18392222E+06          3.44927261E+06          1.84844078E+06          1.17602362E+07          6.98139110E+04
       5100.0000          1.00000000E+30          1.80642924E+05          4.52356205E+05          2.40716231E+05          1.23837207E+06          3.67003264E+06          1.95961588E+06          1.25011510E+07          7.36866200E+04
       5200.0000          1.00000000E+30          1.88560823E+05          4.80210084E+05          2.56387512E+05          1.29888197E+06          3.90190060E+06          2.09110838E+06          1.32243896E+07          7.77235829E+04
       5300.0000          1.00000000E+30          1.96863878E+05          5.10230823E+05          2.72993977E+05          1.35349649E+06          4.13678943E+06          2.21952632E+06          1.39852574E+07          8.19319905E+04
       5400.0000          1.00000000E+30          2.06128420E+05          5.41886622E+05          2.90146922E+05          1.41968813E+06          4.38379697E+06          2.35064667E+06          1.47521379E+07          8.64380940E+04
       5500.0000          1.00000000E+30          2.14546958E+05          5.75200570E+05          3.07828726E+05          1.47443302E+06          4.64411172E+06          2.48366162E+06          1.56050786E+07          9.08402646E+04
       5600.0000          1.00000000E+30          2.23069660E+05          6.09419747E+05          3.26716788E+05          1.53746668E+06          4.91035927E+06          2.63138619E+06          1.64103910E+07          9.54234793E+04
       5700.0000          1.00000000E+30          2.32431621E+05          6.44823133E+05          3.46299063E+05          1.60242161E+06          5.18507047E+06          2.78101889E+06          1.72793802E+07          1.00248610E+05
       5800.0000          1.00000000E+30          2.42012449E+05          6.85490782E+05          3.65725363E+05          1.66651608E+06          5.47882213E+06          2.93811934E+06          1.81872542E+07          1.05229569E+05
       5900.0000          1.00000000E+30          2.52656539E+05          7.24788779E+05          3.88634593E+05          1.74035060E+06          5.78474924E+06          3.10312222E+06          1.91500587E+07          1.10708793E+05
       6000.0000          1.00000000E+30          2.62177363E+05          7.62296983E+05          4.10318776E+05          1.80692366E+06          6.10408149E+06          3.27179135E+06          2.00790029E+07          1.15796174E+05
       6100.0000          1.00000000E+30          2.72089707E+05          8.04878039E+05          4.31432808E+05          1.87746820E+06          6.42584447E+06          3.44580902E+06          2.10467160E+07          1.21043167E+05
       6200.0000          1.00000000E+30          2.83559003E+05          8.52517926E+05          4.54945919E+05          1.94809232E+06          6.76382093E+06          3.64334983E+06          2.20379975E+07          1.26924828E+05
       6300.0000          1.00000000E+30          2.93327320E+05          8.96758818E+05          4.81546954E+05          2.02940474E+06          7.11728969E+06          3.82297587E+06          2.31136583E+07          1.32643102E+05
       6400.0000          1.00000000E+30          3.05514403E+05          9.43046306E+05          5.06517692E+05          2.10073065E+06          7.50974516E+06          4.02297243E+06          2.41518303E+07          1.38754212E+05
       6500.0000          1.00000000E+30          3.15316304E+05          9.92286813E+05          5.33164332E+05          2.17928705E+06          7.88216516E+06          4.24558584E+06          2.53255596E+07          1.44601763E+05
       6600.0000          1.00000000E+30          3.26850166E+05          1.04223412E+06          5.60643762E+05          2.25927109E+06          8.26098673E+06          4.45196750E+06          2.63946791E+07          1.50856303E+05
       6700.0000          1.00000000E+30          3.39618822E+05          1.09354197E+06          5.89415416E+05          2.34942441E+06          8.66937540E+06          4.66777693E+06          2.75446625E+07          1.57553320E+05
       6800.0000          1.00000000E+30          3.50894379E+05          1.15284453E+06          6.19485392E+05          2.42750196E+06          9.09080236E+06          4.89650209E+06          2.87147485E+07          1.64135606E+05
       6900.0000          1.00000000E+30          3.64475516E+05          1.20865411E+06          6.49438280E+05          2.50974608E+06          9.52977920E+06          5.12824763E+06          3.00023792E+07          1.71158514E+05
       7000.0000          1.00000000E+30          3.76184053E+05          1.26622678E+06          6.80841174E+05          2.59649046E+06          9.96743549E+06          5.36657535E+06          3.12043291E+07          1.77915686E+05
       7100.0000          1.00000000E+30          3.88787954E+05          1.32662116E+06          7.13859935E+05          2.69132909E+06          1.04742465E+07          5.63680131E+06          3.25636078E+07          1.85120857E+05
       7200.0000          1.00000000E+30          4.03022014E+05          1.38958725E+06          7.47413337E+05          2.77828996E+06          1.09374678E+07          5.89838541E+06          3.38123052E+07          1.92703647E+05
       7300.0000          1.00000000E+30          4.15551524E+05          1.46132003E+06          7.85318782E+05          2.87973371E+06          1.14319510E+07          6.16760420E+06          3.51395344E+07          2.00423075E+05
       7400.0000          1.00000000E+30          4.30686909E+05          1.52456810E+06          8.20324657E+05          2.96710144E+06          1.19310226E+07          6.44828084E+06          3.65968979E+07          2.08330100E+05
       7500.0000          1.00000000E+30          4.43191974E+05          1.59118957E+06          8.57406169E+05          3.06389015E+06          1.24436354E+07          6.72689669E+06          3.79172240E+07          2.15847405E+05
       7600.0000          1.00000000E+30          4.57422769E+05          1.66220391E+06          9.00326073E+05          3.16291176E+06          1.30263291E+07          7.05082880E+06          3.92910017E+07          2.24281053E+05
       7700.0000          1.00000000E+30          4.73368017E+05          1.73402326E+06          9.39030361E+05          3.27085406E+06          1.35817719E+07          7.34512484E+06          4.08298622E+07          2.32875591E+05
       7714.9990          1.00000000E+30          4.75856023E+05          1.74581394E+06          9.45849638E+05          3.28768301E+06          1.36756103E+07          7.39616476E+06          4.10731228E+07          2.34281707E+05
       7715.0010          3.41387117E+04          4.75856357E+05          1.74581552E+06          9.45850554E+05          3.28768526E+06          1.36756229E+07          7.39617161E+06          4.10731554E+07          2.97968259E+04
       7800.0000          3.50076907E+04          4.86934860E+05          1.81578363E+06          9.79900626E+05          3.38642429E+06          1.41548067E+07          7.65953935E+06          4.23113241E+07          3.05715156E+04
       7900.0000          3.60884181E+04          5.03586248E+05          1.89002033E+06          1.02260326E+06          3.48114421E+06          1.47521949E+07          7.97691923E+06          4.38576250E+07          3.15400894E+04
       8000.0000          3.72379976E+04          5.17825787E+05          1.97914857E+06          1.06700560E+06          3.58281354E+06          1.53710342E+07          8.34137506E+06          4.55055448E+07          3.25585070E+04
       8100.0000          3.84632255E+04          5.33290486E+05          2.05942592E+06          1.11120185E+06          3.70033409E+06          1.60530116E+07          8.66781480E+06          4.70084357E+07          3.36375394E+04
       8200.0000          3.95974203E+04          5.50299988E+05          2.14266742E+06          1.16207308E+06          3.80809153E+06          1.66766461E+07          9.02025084E+06          4.87386805E+07          3.46589909E+04
       8300.0000          4.09133879E+04          5.65666512E+05          2.23031354E+06          1.20865707E+06          3.93255171E+06          1.73342637E+07          9.42107885E+06          5.03386756E+07          3.58122289E+04
       8400.0000          4.20571809E+04          5.83456372E+05          2.32147788E+06          1.26427337E+06          4.03902122E+06          1.80251042E+07          9.78831109E+06          5.20057750E+07          3.68497053E+04
       8500.0000          4.34331536E+04          6.02401527E+05          2.41573555E+06          1.31082483E+06          4.16966037E+06          1.87781450E+07          1.01739235E+07          5.37998906E+07          3.80652225E+04
       8600.0000          4.46309582E+04          6.17377726E+05          2.51833772E+06          1.37092363E+06          4.27586725E+06          1.94850170E+07          1.05748448E+07          5.56990328E+07          3.91390071E+04
       8700.0000          4.60470203E+04          6.34785031E+05          2.61370726E+06          1.41782832E+06          4.39614754E+06          2.03093943E+07          1.10248662E+07          5.73806229E+07          4.03795479E+04
       8800.0000          4.73286216E+04          6.52676834E+05          2.72565096E+06          1.47184789E+06          4.53053073E+06          2.10301242E+07          1.14233717E+07          5.94102886E+07          4.15282979E+04
       8900.0000          4.88177247E+04          6.72044746E+05          2.82562714E+06          1.53495842E+06          4.65329956E+06          2.18081072E+07          1.18456812E+07          6.10916379E+07          4.28462048E+04
       9000.0000          5.00825788E+04          6.92597281E+05          2.94651700E+06          1.59161540E+06          4.78123964E+06          2.27016511E+07          1.22919099E+07          6.29617455E+07          4.39967006E+04
       9100.0000          5.16342773E+04          7.09651391E+05          3.04586856E+06          1.65141169E+06          4.92161628E+06          2.35059350E+07          1.27785478E+07          6.50127372E+07          4.53528234E+04
       9200.0000          5.29084729E+04          7.30934583E+05          3.17491495E+06          1.71369262E+06          5.07048514E+06          2.43534098E+07          1.32326694E+07          6.69678082E+07          4.65203584E+04
       9300.0000          5.44962406E+04          7.48762189E+05          3.27534908E+06          1.78324521E+06          5.19145836E+06          2.52346284E+07          1.37604390E+07          6.89817528E+07          4.79135233E+04
       9400.0000          5.60472884E+04          7.70574262E+05          3.41001352E+06          1.84496803E+06          5.34524978E+06          2.62118729E+07          1.42235973E+07          7.11198350E+07          4.92982936E+04
       9500.0000          5.75776088E+04          7.93695273E+05          3.52378260E+06          1.91967416E+06          5.47181005E+06          2.70850819E+07          1.47862790E+07          7.33770211E+07          5.06754177E+04
       9600.0000          5.92971464E+04          8.10316073E+05          3.64524022E+06          1.98453337E+06          5.62904724E+06          2.81301277E+07          1.52883814E+07          7.53306540E+07          5.21691560E+04
       9700.0000          6.11225528E+04          8.33713743E+05          3.78636050E+06          2.05468827E+06          5.79558849E+06          2.90469936E+07          1.58083186E+07          7.76667729E+07          5.37809957E+04
       9800.0000          6.25229801E+04          8.51096065E+05          3.91455715E+06          2.13441596E+06          5.91325459E+06          3.00344742E+07          1.64102484E+07          7.97204868E+07          5.50390091E+04
       9900.0000          6.43947655E+04          8.74293272E+05          4.04938648E+06          2.20514619E+06          6.08139179E+06          3.11440450E+07          1.69576098E+07          8.21164536E+07          5.66857354E+04
      10000.0000          6.58551686E+04          8.95581435E+05          4.18934270E+06          2.27817165E+06          6.20495445E+06          3.21389076E+07          1.75307895E+07          8.46569377E+07          5.80039311E+04
      11000.0000          8.49520431E+04          1.14053314E+06          5.81894541E+06          3.17982159E+06          7.91624496E+06          4.44843167E+07          2.42561899E+07          1.09547414E+08          7.49983700E+04
      12000.0000          1.06319668E+05          1.42499879E+06          7.83863061E+06          4.30646915E+06          9.84179830E+06          5.93456746E+07          3.25837846E+07          1.39020247E+08          9.41311514E+04
      13000.0000          1.32599609E+05          1.74573642E+06          1.03984539E+07          5.70604270E+06          1.20909680E+07          7.80198174E+07          4.30734588E+07          1.73299622E+08          1.17505283E+05
      14000.0000          1.61971340E+05          2.11487524E+06          1.34278081E+07          7.38767256E+06          1.46654119E+07          1.00816389E+08          5.55783251E+07          2.11878568E+08          1.43731341E+05
      15000.0000          1.94707645E+05          2.53507647E+06          1.70979517E+07          9.45385950E+06          1.75445679E+07          1.27736630E+08          7.07203195E+07          2.56393915E+08          1.73085221E+05
      16000.0000          2.32351883E+05          3.00538756E+06          2.15255627E+07          1.18813176E+07          2.07968223E+07          1.59743969E+08          8.88667609E+07          3.06300229E+08          2.06780889E+05
      17000.0000          2.75061439E+05          3.53327834E+06          2.66342483E+07          1.47773254E+07          2.44235828E+07          1.97639225E+08          1.09924711E+08          3.61638105E+08          2.44998499E+05
      18000.0000          3.22339824E+05          4.11099789E+06          3.25274358E+07          1.81562551E+07          2.84191323E+07          2.42565223E+08          1.34807910E+08          4.24095856E+08          2.87317289E+05
      19000.0000          3.74539645E+05          4.74916601E+06          3.94913426E+07          2.20653926E+07          3.29547716E+07          2.91842036E+08          1.63207184E+08          4.91593047E+08          3.34103780E+05
      20000.0000          4.33431562E+05          5.46975222E+06          4.75269812E+07          2.66688497E+07          3.77562119E+07          3.49975895E+08          1.96281943E+08          5.67106873E+08          3.86887357E+05
      21000.0000          4.96964991E+05          6.22632368E+06          5.65648575E+07          3.16974192E+07          4.31993024E+07          4.16058994E+08          2.35101743E+08          6.49388093E+08          4.43774809E+05
      22000.0000          5.66969165E+05          7.07332916E+06          6.68106750E+07          3.75604334E+07          4.88448460E+07          4.92923557E+08          2.76389029E+08          7.39269423E+08          5.06533164E+05
      23000.0000          6.44191450E+05          7.98595874E+06          7.84845062E+07          4.41713677E+07          5.51648404E+07          5.76272066E+08          3.24506158E+08          8.37956807E+08          5.75681522E+05
      24000.0000          7.27054922E+05          9.01825153E+06          9.17276885E+07          5.16434729E+07          6.21009797E+07          6.70902498E+08          3.78379962E+08          9.44052477E+08          6.50254689E+05
