#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Valence  Total
         97.0000          1.00000000E+30          1.00000000E+30          1.83876657E+03          9.11982749E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71223969E+04          9.08745282E+03          4.41938486E+02          2.45606226E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.82847830E+03          9.08047327E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79300230E+04          9.37950622E+03          4.46736268E+02          2.46973829E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.83385977E+03          9.04145724E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88304797E+04          9.71481169E+03          4.51446549E+02          2.48604272E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.82848714E+03          9.07546251E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94626681E+04          9.93756465E+03          4.56230591E+02          2.50459895E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.83085611E+03          9.10458079E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38626498E+04          1.08646050E+04          5.02689884E+02          2.65407763E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.91197635E+03          9.54050172E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28615480E+04          9.91473660E+03          5.55796145E+02          2.84494674E+02
        120.9990          1.00000000E+30          1.00000000E+30          1.92256535E+03          9.59688419E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26556478E+04          9.81288245E+03          5.61534894E+02          2.86613234E+02
        121.0010          1.00000000E+30          6.14392919E+03          1.92258667E+03          9.59699774E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26552393E+04          9.81268063E+03          5.61546522E+02          2.73842611E+02
        126.9990          1.00000000E+30          6.28619983E+03          2.01263161E+03          1.00653127E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11432042E+04          9.09474507E+03          5.98819550E+02          2.87632884E+02
        127.0010          1.00000000E+30          6.28624837E+03          2.01266102E+03          1.00654667E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33008279E+04          2.11427528E+04          9.09453938E+03          5.98832785E+02          2.81548960E+02
        130.0000          1.00000000E+30          6.35988463E+03          2.07862496E+03          1.04034783E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30856077E+04          2.02178451E+04          8.79622748E+03          6.15198584E+02          2.88633826E+02
        140.0000          1.00000000E+30          6.61839401E+03          2.32964483E+03          1.16786711E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31181292E+04          1.79732538E+04          7.88628744E+03          6.81945040E+02          3.16288478E+02
        150.0000          1.00000000E+30          6.83320003E+03          2.63075191E+03          1.31991542E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33349827E+04          1.63976237E+04          7.30903670E+03          7.56217346E+02          3.47312507E+02
        160.0000          1.00000000E+30          7.03344194E+03          2.96688557E+03          1.49009068E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35591263E+04          1.52551167E+04          6.89497843E+03          8.38776722E+02          3.80679728E+02
        170.0000          1.00000000E+30          7.42599786E+03          3.33249817E+03          1.67455360E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39174116E+04          1.45917248E+04          6.67623289E+03          9.30860225E+02          4.17300278E+02
        180.0000          1.00000000E+30          7.85093848E+03          3.73621211E+03          1.87852060E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42503207E+04          1.41779662E+04          6.51924093E+03          1.02952553E+03          4.56042723E+02
        190.0000          1.00000000E+30          8.30409780E+03          4.18904079E+03          2.10869288E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45895637E+04          1.39063798E+04          6.44803177E+03          1.14327739E+03          4.99105585E+02
        200.0000          1.00000000E+30          8.75677262E+03          4.68489438E+03          2.35961377E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50119086E+04          1.37806509E+04          6.49550458E+03          1.25974160E+03          5.43953336E+02
        210.0000          1.00000000E+30          9.24999105E+03          5.26833440E+03          2.64527327E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54918206E+04          1.37910994E+04          6.54583907E+03          1.38482102E+03          5.92452578E+02
        220.0000          1.00000000E+30          9.74665124E+03          5.83356419E+03          2.94193996E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60309961E+04          1.39098652E+04          6.64022870E+03          1.52003367E+03          6.42392431E+02
        230.0000          1.00000000E+30          1.03159505E+04          6.49993589E+03          3.26753630E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66207941E+04          1.41130769E+04          6.73304786E+03          1.67074407E+03          6.96910422E+02
        240.0000          1.00000000E+30          1.08742752E+04          7.17113318E+03          3.61517183E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72454708E+04          1.43890310E+04          6.90448174E+03          1.82590495E+03          7.53005884E+02
        250.0000          1.00000000E+30          1.14793557E+04          7.91390226E+03          3.98180686E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79285996E+04          1.47220572E+04          7.09636323E+03          1.99457463E+03          8.12615393E+02
        260.0000          1.00000000E+30          1.21418560E+04          8.69388736E+03          4.39605886E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86621195E+04          1.50374888E+04          7.27345206E+03          2.17927761E+03          8.76195001E+02
        270.0000          1.00000000E+30          1.28048397E+04          9.55157958E+03          4.79695398E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93666734E+04          1.54648260E+04          7.50752047E+03          2.37853934E+03          9.42347514E+02
        280.0000          1.00000000E+30          1.34726372E+04          1.04140057E+04          5.26767644E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01568774E+04          1.59069208E+04          7.74443089E+03          2.58619860E+03          1.01178159E+03
        290.0000          1.00000000E+30          1.41983138E+04          1.14060766E+04          5.74023138E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09826314E+04          1.63550118E+04          7.98736780E+03          2.81159106E+03          1.08461933E+03
        300.0000          1.00000000E+30          1.49151975E+04          1.23764588E+04          6.25912025E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17084791E+04          1.68523794E+04          8.24957037E+03          3.04744900E+03          1.15958617E+03
        310.0000          1.00000000E+30          1.57344181E+04          1.34791681E+04          6.79957305E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25869660E+04          1.73685459E+04          8.53170256E+03          3.30453217E+03          1.23994895E+03
        320.0000          1.00000000E+30          1.64292239E+04          1.46176574E+04          7.38332306E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34245858E+04          1.79136443E+04          8.80240397E+03          3.57604495E+03          1.32192012E+03
        330.0000          1.00000000E+30          1.72917767E+04          1.58433473E+04          7.99439437E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41981678E+04          1.84960306E+04          9.11428532E+03          3.86479574E+03          1.40866609E+03
        340.0000          1.00000000E+30          1.81072753E+04          1.71365444E+04          8.67605271E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51278813E+04          1.91270370E+04          9.41488091E+03          4.16164312E+03          1.49829790E+03
        350.0000          1.00000000E+30          1.89202277E+04          1.85234688E+04          9.32638493E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60132504E+04          1.97087407E+04          9.74274797E+03          4.49264207E+03          1.59116784E+03
        360.0000          1.00000000E+30          1.98434038E+04          1.98952667E+04          1.00643982E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70343642E+04          2.04004629E+04          1.01087444E+04          4.81576824E+03          1.68747371E+03
        370.0000          1.00000000E+30          2.07225782E+04          2.14023958E+04          1.08364660E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78288354E+04          2.10486882E+04          1.04388341E+04          5.18253342E+03          1.78745034E+03
        380.0000          1.00000000E+30          2.17628299E+04          2.29726577E+04          1.16372078E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88693895E+04          2.17683277E+04          1.08191734E+04          5.56775519E+03          1.89385923E+03
        390.0000          1.00000000E+30          2.26309568E+04          2.46652964E+04          1.24403048E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98447977E+04          2.25550292E+04          1.11829158E+04          5.96427674E+03          1.99982536E+03
        400.0000          1.00000000E+30          2.36222067E+04          2.63594490E+04          1.33431233E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07534126E+04          2.32626230E+04          1.15863176E+04          6.38516434E+03          2.11130394E+03
        410.0000          1.00000000E+30          2.46220630E+04          2.81922351E+04          1.42823739E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18354744E+04          2.40619601E+04          1.20028156E+04          6.82346181E+03          2.22747437E+03
        420.0000          1.00000000E+30          2.56135290E+04          3.01004229E+04          1.52168657E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29220035E+04          2.49272945E+04          1.24599849E+04          7.30920739E+03          2.34994046E+03
        430.0000          1.00000000E+30          2.67696964E+04          3.21131878E+04          1.62404475E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39427708E+04          2.56813954E+04          1.28368434E+04          7.78892366E+03          2.47060933E+03
        440.0000          1.00000000E+30          2.77527094E+04          3.42230477E+04          1.73166709E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51195874E+04          2.65769397E+04          1.33112077E+04          8.28012399E+03          2.59742312E+03
        450.0000          1.00000000E+30          2.88789395E+04          3.64418365E+04          1.84554559E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61220809E+04          2.74602932E+04          1.37604985E+04          8.81914889E+03          2.72915079E+03
        460.0000          1.00000000E+30          3.01533514E+04          3.89690650E+04          1.96293588E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73293106E+04          2.84514836E+04          1.42836983E+04          9.40314446E+03          2.87304537E+03
        470.0000          1.00000000E+30          3.12119647E+04          4.13181223E+04          2.08347684E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84791652E+04          2.92511145E+04          1.46702289E+04          9.97356119E+03          3.00441664E+03
        480.0000          1.00000000E+30          3.22929027E+04          4.37034663E+04          2.20707306E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96199945E+04          3.02690780E+04          1.51996856E+04          1.05714748E+04          3.14644770E+03
        490.0000          1.00000000E+30          3.35981014E+04          4.64004498E+04          2.35251993E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09073413E+04          3.12242171E+04          1.56840452E+04          1.12142304E+04          3.29786914E+03
        500.0000          1.00000000E+30          3.48441862E+04          4.91035694E+04          2.48848143E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20100089E+04          3.23341227E+04          1.62578631E+04          1.18870983E+04          3.45287283E+03
        510.0000          1.00000000E+30          3.61050563E+04          5.17509044E+04          2.61939439E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33473539E+04          3.31873061E+04          1.66970976E+04          1.25732068E+04          3.59940930E+03
        520.0000          1.00000000E+30          3.73605163E+04          5.46622950E+04          2.76642947E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44224951E+04          3.43182430E+04          1.72827024E+04          1.32729809E+04          3.75854315E+03
        530.0000          1.00000000E+30          3.87839023E+04          5.79501842E+04          2.93393999E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56837812E+04          3.53557797E+04          1.78161918E+04          1.40666011E+04          3.92901719E+03
        540.0000          1.00000000E+30          4.00419394E+04          6.08854002E+04          3.08127318E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70620159E+04          3.65780629E+04          1.84493765E+04          1.48461927E+04          4.09837257E+03
        550.0000          1.00000000E+30          4.15329441E+04          6.42377478E+04          3.25132870E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85259974E+04          3.75096907E+04          1.89298952E+04          1.56593954E+04          4.26704340E+03
        560.0000          1.00000000E+30          4.29125162E+04          6.76285885E+04          3.42335049E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96462628E+04          3.87461744E+04          1.95712655E+04          1.65104161E+04          4.44611097E+03
        570.0000          1.00000000E+30          4.43233676E+04          7.11730741E+04          3.60319129E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11347066E+04          3.98752337E+04          2.01469154E+04          1.73748557E+04          4.62557941E+03
        580.0000          1.00000000E+30          4.59075783E+04          7.51345755E+04          3.80424252E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22413758E+04          4.11992170E+04          2.08308963E+04          1.82837873E+04          4.81946547E+03
        590.0000          1.00000000E+30          4.72884488E+04          7.87735761E+04          3.98890855E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37195921E+04          4.22493476E+04          2.13717992E+04          1.92465030E+04          5.00141916E+03
        600.0000          1.00000000E+30          4.89430014E+04          8.25236896E+04          4.17923326E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50904430E+04          4.35804189E+04          2.20600712E+04          2.02300553E+04          5.19918811E+03
        610.0000          1.00000000E+30          5.03301561E+04          8.69284148E+04          4.38800353E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64774121E+04          4.48780326E+04          2.27281984E+04          2.12807677E+04          5.40132568E+03
        620.0000          1.00000000E+30          5.20194986E+04          9.11657016E+04          4.60435180E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80107278E+04          4.63224638E+04          2.34749957E+04          2.23833605E+04          5.61760727E+03
        630.0000          1.00000000E+30          5.36083230E+04          9.52917995E+04          4.84330017E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93619668E+04          4.75298568E+04          2.40924514E+04          2.35032723E+04          5.82295081E+03
        640.0000          1.00000000E+30          5.54155589E+04          1.00135601E+05          5.06431373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09362304E+04          4.90245335E+04          2.48610234E+04          2.45313133E+04          6.03958377E+03
        650.0000          1.00000000E+30          5.70264962E+04          1.04655873E+05          5.29578161E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22858942E+04          5.02243620E+04          2.54834341E+04          2.57602975E+04          6.24999806E+03
        660.0000          1.00000000E+30          5.89245397E+04          1.09372251E+05          5.53974439E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38726597E+04          5.17386939E+04          2.62569173E+04          2.70410182E+04          6.48443575E+03
        670.0000          1.00000000E+30          6.04928184E+04          1.14336194E+05          5.78646927E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55423861E+04          5.31938341E+04          2.70059019E+04          2.82712317E+04          6.71069857E+03
        680.0000          1.00000000E+30          6.24643290E+04          1.19355750E+05          6.06544112E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70189308E+04          5.48287522E+04          2.78374545E+04          2.95611833E+04          6.95482687E+03
        690.0000          1.00000000E+30          6.40219596E+04          1.25058861E+05          6.32039133E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87606119E+04          5.61560204E+04          2.85471588E+04          3.09062478E+04          7.18524532E+03
        700.0000          1.00000000E+30          6.60269589E+04          1.30239314E+05          6.60031925E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02091855E+04          5.78330581E+04          2.94068681E+04          3.22662047E+04          7.43458915E+03
        710.0000          1.00000000E+30          6.77818915E+04          1.35896034E+05          6.91707108E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19694210E+04          5.91671830E+04          3.01185787E+04          3.36924562E+04          7.67771184E+03
        720.0000          1.00000000E+30          6.98792781E+04          1.41685734E+05          7.19361692E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.38201889E+04          6.08518043E+04          3.09899631E+04          3.52347729E+04          7.94288475E+03
        730.0000          1.00000000E+30          7.16708142E+04          1.47689165E+05          7.48489196E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51389472E+04          6.24664970E+04          3.18240777E+04          3.68305278E+04          8.19838105E+03
        740.0000          1.00000000E+30          7.36040579E+04          1.54446552E+05          7.79459371E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69857283E+04          6.42663862E+04          3.27557573E+04          3.83676803E+04          8.47223662E+03
        750.0000          1.00000000E+30          7.57261467E+04          1.60454573E+05          8.14325715E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83446755E+04          6.57698182E+04          3.37436337E+04          3.99846763E+04          8.74650947E+03
        760.0000          1.00000000E+30          7.76336519E+04          1.66735346E+05          8.45808329E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01500028E+04          6.76021002E+04          3.44739321E+04          4.17114159E+04          9.01288430E+03
        770.0000          1.00000000E+30          7.98354667E+04          1.73384955E+05          8.77996965E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20404942E+04          6.95393991E+04          3.54731558E+04          4.35123173E+04          9.30885440E+03
        780.0000          1.00000000E+30          8.17594679E+04          1.80089750E+05          9.15791799E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36565385E+04          7.09839230E+04          3.62245635E+04          4.52287910E+04          9.57304028E+03
        790.0000          1.00000000E+30          8.40046477E+04          1.87656506E+05          9.51368278E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55909277E+04          7.29114060E+04          3.72135484E+04          4.70268462E+04          9.87368547E+03
        800.0000          1.00000000E+30          8.63766182E+04          1.94536694E+05          9.87884371E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72378135E+04          7.47252822E+04          3.81555594E+04          4.89378687E+04          1.01700315E+04
        810.0000          1.00000000E+30          8.84472100E+04          2.01983048E+05          1.02582317E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.91908755E+04          7.67662459E+04          3.92003719E+04          5.09600565E+04          1.04847080E+04
        820.0000          1.00000000E+30          9.09264023E+04          2.10302574E+05          1.06874229E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12333896E+04          7.89218294E+04          4.01561660E+04          5.30226701E+04          1.08103375E+04
        830.0000          1.00000000E+30          9.30047847E+04          2.18034004E+05          1.10621043E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27577537E+04          8.05141003E+04          4.12391383E+04          5.50177709E+04          1.11105980E+04
        840.0000          1.00000000E+30          9.55291160E+04          2.26085511E+05          1.14574622E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47979460E+04          8.26864071E+04          4.21787009E+04          5.71044884E+04          1.14309100E+04
        850.0000          1.00000000E+30          9.81943009E+04          2.35294750E+05          1.18761090E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.69299041E+04          8.49791838E+04          4.32914885E+04          5.93392472E+04          1.17799577E+04
        860.0000          1.00000000E+30          1.00116831E+05          2.43185275E+05          1.23376127E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83721788E+04          8.64833471E+04          4.44645840E+04          6.16189069E+04          1.20988173E+04
        870.0000          1.00000000E+30          1.02796575E+05          2.51532388E+05          1.27617571E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00458355E+05          8.87403185E+04          4.53683790E+04          6.39623274E+04          1.24318288E+04
        880.0000          1.00000000E+30          1.05623717E+05          2.60404321E+05          1.32607836E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02634932E+05          9.07364202E+04          4.65508795E+04          6.63835414E+04          1.27944588E+04
        890.0000          1.00000000E+30          1.07442814E+05          2.70200221E+05          1.36902137E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04378881E+05          9.30851739E+04          4.76284017E+04          6.87211006E+04          1.31262015E+04
        900.0000          1.00000000E+30          1.10219457E+05          2.79163892E+05          1.41637265E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06589219E+05          9.51036218E+04          4.87271008E+04          7.13361019E+04          1.34857240E+04
        910.0000          1.00000000E+30          1.13143420E+05          2.89703873E+05          1.46999252E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08360942E+05          9.74975152E+04          4.99431645E+04          7.38113524E+04          1.38602450E+04
        920.0000          1.00000000E+30          1.15296686E+05          2.98779762E+05          1.51873919E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10553604E+05          1.00015036E+05          5.12214794E+04          7.65368046E+04          1.42374729E+04
        930.0000          1.00000000E+30          1.18250467E+05          3.08795479E+05          1.56968411E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12836835E+05          1.01903747E+05          5.22703697E+04          7.91412322E+04          1.45967936E+04
        937.9990          1.00000000E+30          1.19990833E+05          3.17727296E+05          1.61579534E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14732223E+05          1.03923708E+05          5.33068568E+04          8.15218822E+04          1.49176751E+04
        938.0010          1.00000000E+30          1.19991401E+05          3.17729594E+05          1.61580720E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.39495147E+03          1.14732705E+05          1.03924223E+05          5.33071211E+04          8.15224972E+04          5.76454124E+03
        940.0000          1.00000000E+30          1.20561563E+05          3.20043030E+05          1.62775710E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72485267E+03          1.14489756E+05          1.04441598E+05          5.35726002E+04          8.21419227E+04          5.09776826E+03
        950.0000          1.00000000E+30          1.23497131E+05          3.30357767E+05          1.67738268E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50266731E+03          1.16730413E+05          1.06393889E+05          5.46420009E+04          8.48085204E+04          4.05064791E+03
        957.9990          1.00000000E+30          1.25481316E+05          3.38808643E+05          1.72623815E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01804961E+03          1.18586853E+05          1.08393311E+05          5.56801405E+04          8.71457404E+04          3.80101760E+03
        958.0010          1.00000000E+30          1.25481895E+05          3.38810949E+05          1.72625072E+05          1.00000000E+30          1.00000000E+30          2.28790661E+04          5.04218249E+03          1.18587324E+05          1.08393821E+05          5.56804050E+04          8.71463683E+04          3.26966874E+03
        960.0000          1.00000000E+30          1.26062812E+05          3.41130947E+05          1.73890792E+05          1.00000000E+30          1.00000000E+30          1.79221287E+04          4.98533516E+03          1.19060523E+05          1.08905286E+05          5.59460353E+04          8.77785064E+04          3.12648473E+03
        970.0000          1.00000000E+30          1.29051520E+05          3.53230679E+05          1.79079490E+05          1.00000000E+30          1.00000000E+30          1.16704537E+04          4.86998802E+03          1.21485553E+05          1.11538110E+05          5.73138331E+04          9.08215086E+04          2.83410457E+03
        980.0000          1.00000000E+30          1.32185383E+05          3.63766891E+05          1.84731292E+05          1.00000000E+30          1.00000000E+30          1.03686078E+04          4.97845319E+03          1.22988432E+05          1.13872609E+05          5.85322197E+04          9.38746538E+04          2.79573510E+03
        990.0000          1.00000000E+30          1.34604463E+05          3.76528859E+05          1.91169087E+05          1.00000000E+30          1.00000000E+30          1.01284305E+04          5.14415299E+03          1.25314015E+05          1.16604766E+05          5.99550461E+04          9.69003090E+04          2.84092195E+03
       1000.0000          1.00000000E+30          1.37763027E+05          3.87609714E+05          1.96823560E+05          1.00000000E+30          1.00000000E+30          1.02874791E+04          5.34911045E+03          1.27729242E+05          1.18964616E+05          6.11825509E+04          1.00220101E+05          2.92714808E+03
       1100.0000          1.00000000E+30          1.69250675E+05          5.23185846E+05          2.66795379E+05          1.00000000E+30          1.00000000E+30          1.34309724E+04          6.93291931E+03          1.51110513E+05          1.46667968E+05          7.58963431E+04          1.36888360E+05          3.78531235E+03
       1102.9990          1.00000000E+30          1.70348182E+05          5.27965327E+05          2.68029600E+05          1.00000000E+30          1.00000000E+30          1.35437318E+04          6.95599812E+03          1.51923247E+05          1.47617144E+05          7.60727472E+04          1.38214869E+05          3.80476944E+03
       1103.0010          1.00000000E+30          1.70348919E+05          5.27968543E+05          2.68031201E+05          1.00000000E+30          3.00591259E+04          1.35438076E+04          6.95603316E+03          1.51923792E+05          1.47617781E+05          7.60730727E+04          1.38215762E+05          3.37730095E+03
       1200.0000          1.00000000E+30          2.04611850E+05          6.92861012E+05          3.50802559E+05          1.00000000E+30          3.28114428E+04          1.67733120E+04          8.63469620E+03          1.76263464E+05          1.78886634E+05          9.24840692E+04          1.82537386E+05          4.12127793E+03
       1300.0000          1.00000000E+30          2.45132470E+05          8.95324474E+05          4.55401539E+05          1.00000000E+30          3.71229772E+04          2.05460079E+04          1.05653577E+04          2.04751097E+05          2.14818213E+05          1.11363999E+05          2.38522955E+05          4.99099094E+03
       1400.0000          1.00000000E+30          2.90336435E+05          1.13927287E+06          5.78985079E+05          1.00000000E+30          4.15893244E+04          2.48206061E+04          1.27649716E+04          2.34009371E+05          2.56115745E+05          1.33001212E+05          3.06437864E+05          5.96366351E+03
       1500.0000          1.00000000E+30          3.40256424E+05          1.43141299E+06          7.28480658E+05          1.00000000E+30          4.62964059E+04          2.96154710E+04          1.53116492E+04          2.66844962E+05          3.03410856E+05          1.57234411E+05          3.87638517E+05          7.05870054E+03
       1563.9990          1.00000000E+30          3.74886707E+05          1.63752751E+06          8.33241060E+05          1.00000000E+30          4.95147902E+04          3.31981391E+04          1.71728603E+04          2.88257811E+05          3.35866043E+05          1.74577567E+05          4.46706710E+05          7.84676410E+03
       1564.0010          2.00275406E+04          3.74887930E+05          1.63753490E+06          8.33244732E+05          1.00000000E+30          4.95149016E+04          3.31982686E+04          1.71729260E+04          2.88258566E+05          3.35867214E+05          1.74578175E+05          4.46708834E+05          5.63787292E+03
       1600.0000          2.09078143E+04          3.95137075E+05          1.76630089E+06          9.00337801E+05          1.00000000E+30          5.14287717E+04          3.49975219E+04          1.82262227E+04          3.00726329E+05          3.55137358E+05          1.84730745E+05          4.82848570E+05          5.93310300E+03
