#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87459139E+04          9.67118346E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40314588E+02          4.11887329E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93752633E+04          9.89293606E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45026130E+02          4.16709467E+02
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20388173E+04          1.06733719E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62070340E+02          4.34171323E+02
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18336935E+04          1.05870519E+04          1.00000000E+30          1.00000000E+30          2.45414645E+04          9.06682063E+03          4.62079833E+02          4.07261707E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37554851E+04          1.08158132E+04          1.00000000E+30          1.00000000E+30          3.53187442E+03          1.51159663E+03          4.90787702E+02          3.20843788E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27588791E+04          9.87021054E+03          1.00000000E+30          1.00000000E+30          2.01919541E+03          9.95396198E+02          5.43123232E+02          2.86834704E+02
        126.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10482522E+04          9.05390150E+03          1.00000000E+30          1.00000000E+30          1.99773059E+03          1.00896212E+03          5.85398900E+02          2.97806782E+02
        127.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32410953E+04          2.10478029E+04          9.05369674E+03          1.00000000E+30          1.00000000E+30          1.99772452E+03          1.00896432E+03          5.85411934E+02          2.91259095E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30268416E+04          2.01270488E+04          8.75672453E+03          1.00000000E+30          1.00000000E+30          1.98866615E+03          1.01227855E+03          6.01528114E+02          2.94654994E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30592170E+04          1.78925378E+04          7.85087093E+03          1.00000000E+30          1.00000000E+30          2.11496253E+03          1.05506080E+03          6.67089564E+02          3.14512757E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32750967E+04          1.63239837E+04          7.27621256E+03          1.00000000E+30          1.00000000E+30          2.22508232E+03          1.11155253E+03          7.40052296E+02          3.36208731E+02
        153.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33634381E+04          1.57761630E+04          7.07185885E+03          1.00000000E+30          1.00000000E+30          2.28778299E+03          1.13907513E+03          7.73554045E+02          3.46336244E+02
        154.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33634825E+04          1.58674601E+04          7.11396932E+03          1.00000000E+30          7.04277235E+03          2.28781373E+03          1.14415090E+03          7.71868355E+02          3.30351612E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34982336E+04          1.51866075E+04          6.86401379E+03          1.00000000E+30          7.13898643E+03          2.40287916E+03          1.20343246E+03          8.21074269E+02          3.45932778E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38549099E+04          1.45261948E+04          6.64625061E+03          1.00000000E+30          7.30534957E+03          2.65027972E+03          1.32883150E+03          9.11341352E+02          3.76575824E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41863239E+04          1.41142944E+04          6.48996368E+03          1.00000000E+30          7.45538545E+03          2.93093350E+03          1.47104527E+03          1.00796977E+03          4.09395449E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45240435E+04          1.38439277E+04          6.41907432E+03          1.00000000E+30          7.68901239E+03          3.24076724E+03          1.62820473E+03          1.11929878E+03          4.45814504E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49444916E+04          1.37187634E+04          6.46633394E+03          1.00000000E+30          8.05110183E+03          3.56781706E+03          1.79271425E+03          1.23333934E+03          4.83660834E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54222484E+04          1.37291650E+04          6.51644238E+03          1.00000000E+30          8.49630829E+03          3.93139557E+03          1.97716276E+03          1.35586474E+03          5.24518699E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59590026E+04          1.38473974E+04          6.61040812E+03          1.00000000E+30          8.93504909E+03          4.35332886E+03          2.19098420E+03          1.48819398E+03          5.69426707E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65461519E+04          1.40496965E+04          6.70281043E+03          1.00000000E+30          9.36273080E+03          4.78876035E+03          2.40955787E+03          1.63548829E+03          6.16186636E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71680232E+04          1.43244113E+04          6.87347442E+03          1.00000000E+30          9.78880709E+03          5.27994496E+03          2.65571927E+03          1.78728680E+03          6.66155026E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78480841E+04          1.46559419E+04          7.06449419E+03          1.00000000E+30          1.02597618E+04          5.81506285E+03          2.92381267E+03          1.95221123E+03          7.19679584E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85783099E+04          1.49699569E+04          7.24078773E+03          1.00000000E+30          1.07336318E+04          6.35771529E+03          3.21823267E+03          2.13275367E+03          7.75918913E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92796997E+04          1.53953751E+04          7.47380497E+03          1.00000000E+30          1.12774138E+04          6.97779762E+03          3.51614791E+03          2.32729008E+03          8.35635369E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00663549E+04          1.58354844E+04          7.70965145E+03          1.00000000E+30          1.18127930E+04          7.59609747E+03          3.82814819E+03          2.53020791E+03          8.96507688E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08884005E+04          1.62815632E+04          7.95149735E+03          1.00000000E+30          1.24246194E+04          8.24121165E+03          4.17045763E+03          2.74978284E+03          9.61234597E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16109885E+04          1.67766971E+04          8.21252240E+03          1.00000000E+30          1.30024602E+04          8.97049692E+03          4.52749831E+03          2.98000084E+03          1.02830673E+03
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24855303E+04          1.72905456E+04          8.49338756E+03          1.00000000E+30          1.36463443E+04          9.75446753E+03          4.93158070E+03          3.23087694E+03          1.10116171E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33193884E+04          1.78331960E+04          8.76287327E+03          1.00000000E+30          1.42623081E+04          1.04991860E+04          5.29907482E+03          3.49569189E+03          1.17203789E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40894963E+04          1.84129668E+04          9.07335400E+03          1.00000000E+30          1.49772578E+04          1.13650424E+04          5.73611933E+03          3.77709004E+03          1.25018873E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50150346E+04          1.90411395E+04          9.37259965E+03          1.00000000E+30          1.55829559E+04          1.22912328E+04          6.20169899E+03          4.06641637E+03          1.32999557E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58964276E+04          1.96202308E+04          9.69899429E+03          1.00000000E+30          1.63421343E+04          1.32562661E+04          6.68278791E+03          4.38873377E+03          1.41481042E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69129556E+04          2.03088465E+04          1.00633471E+04          1.00000000E+30          1.70311422E+04          1.41976563E+04          7.17912021E+03          4.70342994E+03          1.49965344E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77038590E+04          2.09541607E+04          1.03919544E+04          1.00000000E+30          1.76935046E+04          1.52879985E+04          7.70363768E+03          5.06010988E+03          1.58879143E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87397400E+04          2.16705684E+04          1.07705856E+04          1.00000000E+30          1.84710887E+04          1.63271226E+04          8.26422950E+03          5.43398629E+03          1.68292698E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97107678E+04          2.24537368E+04          1.11326945E+04          1.00000000E+30          1.92372770E+04          1.74958552E+04          8.82951818E+03          5.82092266E+03          1.77869891E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06153022E+04          2.31581529E+04          1.15342847E+04          1.00000000E+30          2.00986914E+04          1.87106703E+04          9.43716851E+03          6.22872980E+03          1.87880548E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16925045E+04          2.39539003E+04          1.19489122E+04          1.00000000E+30          2.08656115E+04          1.99660951E+04          1.00696348E+04          6.65493519E+03          1.98187289E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27741542E+04          2.48153485E+04          1.24040284E+04          1.00000000E+30          2.17200238E+04          2.13076241E+04          1.07433352E+04          7.12664101E+03          2.09292589E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37903373E+04          2.55660629E+04          1.27791944E+04          1.00000000E+30          2.25787810E+04          2.26174793E+04          1.14481146E+04          7.59205376E+03          2.20006967E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49618689E+04          2.64575854E+04          1.32514285E+04          1.00000000E+30          2.35413936E+04          2.40524870E+04          1.21939871E+04          8.06901294E+03          2.31559132E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59598603E+04          2.73369718E+04          1.36987015E+04          1.00000000E+30          2.43893860E+04          2.55364349E+04          1.29614333E+04          8.59093347E+03          2.43247555E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71616685E+04          2.83237109E+04          1.42195517E+04          1.00000000E+30          2.52439657E+04          2.71647478E+04          1.37179290E+04          9.15807703E+03          2.55716782E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83063592E+04          2.91197508E+04          1.46043464E+04          1.00000000E+30          2.61884152E+04          2.88082188E+04          1.46272448E+04          9.71058800E+03          2.67980029E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94420651E+04          3.01331426E+04          1.51314254E+04          1.00000000E+30          2.72219820E+04          3.05217213E+04          1.54172070E+04          1.02894810E+04          2.80760772E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07236307E+04          3.10839924E+04          1.56136098E+04          1.00000000E+30          2.81372327E+04          3.23368123E+04          1.63284941E+04          1.09118496E+04          2.94010344E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18213462E+04          3.21889135E+04          1.61848508E+04          1.00000000E+30          2.92293820E+04          3.41915477E+04          1.72621521E+04          1.15630646E+04          3.08037673E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31526853E+04          3.30382653E+04          1.66221126E+04          1.00000000E+30          3.01377788E+04          3.59897308E+04          1.82220946E+04          1.22250619E+04          3.21288707E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42229983E+04          3.41641233E+04          1.72050875E+04          1.00000000E+30          3.12637943E+04          3.80198650E+04          1.92553575E+04          1.29033653E+04          3.35879113E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54786201E+04          3.51970005E+04          1.77361811E+04          1.00000000E+30          3.23398065E+04          4.00744784E+04          2.03280929E+04          1.36715940E+04          3.50884164E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68506652E+04          3.64137946E+04          1.83665222E+04          1.00000000E+30          3.35757066E+04          4.22207982E+04          2.14017907E+04          1.44229881E+04          3.66594859E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83080721E+04          3.73412385E+04          1.88448830E+04          1.00000000E+30          3.45585486E+04          4.46323728E+04          2.25237684E+04          1.52075484E+04          3.81619167E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94233065E+04          3.85721693E+04          1.94833730E+04          1.00000000E+30          3.58471562E+04          4.68369011E+04          2.37012530E+04          1.60288647E+04          3.97913616E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09050659E+04          3.96961581E+04          2.00564376E+04          1.00000000E+30          3.68104117E+04          4.91009958E+04          2.48969280E+04          1.68644859E+04          4.13754382E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20067652E+04          4.10141955E+04          2.07373469E+04          1.00000000E+30          3.81203971E+04          5.16195487E+04          2.61253422E+04          1.77412483E+04          4.30885424E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34783429E+04          4.20596101E+04          2.12758206E+04          1.00000000E+30          3.92632806E+04          5.44303167E+04          2.74482528E+04          1.86716395E+04          4.47813583E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48430375E+04          4.33847037E+04          2.19610017E+04          1.00000000E+30          4.04429773E+04          5.70133718E+04          2.89122859E+04          1.96206853E+04          4.65899368E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62237778E+04          4.46764899E+04          2.26261284E+04          1.00000000E+30          4.18058760E+04          5.97009606E+04          3.02716043E+04          2.06299522E+04          4.84159284E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77502076E+04          4.61144344E+04          2.33695719E+04          1.00000000E+30          4.29538348E+04          6.25485029E+04          3.16882881E+04          2.16955863E+04          5.03246061E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90953783E+04          4.73164051E+04          2.39842547E+04          1.00000000E+30          4.43659175E+04          6.54232148E+04          3.31840278E+04          2.27661556E+04          5.21825655E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06625720E+04          4.88043693E+04          2.47493751E+04          1.00000000E+30          4.55157593E+04          6.83626113E+04          3.46955470E+04          2.37628031E+04          5.40883579E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20061747E+04          4.99988095E+04          2.53689906E+04          1.00000000E+30          4.69467956E+04          7.15159698E+04          3.62454511E+04          2.49405535E+04          5.60177914E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35858142E+04          5.15063408E+04          2.61390001E+04          1.00000000E+30          4.82765232E+04          7.47713491E+04          3.79951307E+04          2.61657894E+04          5.81314281E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52480419E+04          5.29549461E+04          2.68846212E+04          1.00000000E+30          4.97946429E+04          7.83524174E+04          3.97076350E+04          2.73567319E+04          6.02447487E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67179557E+04          5.45825219E+04          2.77124393E+04          1.00000000E+30          5.11408319E+04          8.16298231E+04          4.14643932E+04          2.86018749E+04          6.23914690E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84518150E+04          5.59038295E+04          2.84189564E+04          1.00000000E+30          5.27235178E+04          8.55663247E+04          4.31949061E+04          2.98842965E+04          6.45363492E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.98938833E+04          5.75733357E+04          2.92748049E+04          1.00000000E+30          5.40336515E+04          8.89999678E+04          4.52425077E+04          3.11998002E+04          6.67854733E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16462137E+04          5.89014692E+04          2.99833193E+04          1.00000000E+30          5.56662950E+04          9.27021177E+04          4.70555648E+04          3.25572285E+04          6.89631852E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34886700E+04          6.05785251E+04          3.08507904E+04          1.00000000E+30          5.69759038E+04          9.64230158E+04          4.89999303E+04          3.40426311E+04          7.13091325E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48015059E+04          6.21859664E+04          3.16811590E+04          1.00000000E+30          5.86263459E+04          1.00767752E+05          5.09544532E+04          3.55665542E+04          7.36720564E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66399933E+04          6.39777724E+04          3.26086546E+04          1.00000000E+30          6.01157779E+04          1.04559023E+05          5.32334714E+04          3.70492071E+04          7.61498627E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79928376E+04          6.54744526E+04          3.35920945E+04          1.00000000E+30          6.18412596E+04          1.08800710E+05          5.52242356E+04          3.85878601E+04          7.85865981E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97900573E+04          6.72985061E+04          3.43191132E+04          1.00000000E+30          6.33613010E+04          1.13599650E+05          5.74363211E+04          4.02505697E+04          8.10565588E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16720588E+04          6.92271048E+04          3.53138495E+04          1.00000000E+30          6.51254895E+04          1.17753358E+05          5.97051670E+04          4.19632746E+04          8.37286520E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32808456E+04          7.06651415E+04          3.60618827E+04          1.00000000E+30          6.69907334E+04          1.22155480E+05          6.22723719E+04          4.36189314E+04          8.62165887E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52065476E+04          7.25839683E+04          3.70464262E+04          1.00000000E+30          6.84050937E+04          1.26828161E+05          6.45129421E+04          4.53317953E+04          8.88333719E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68460374E+04          7.43896986E+04          3.79842066E+04          1.00000000E+30          7.02877758E+04          1.31983655E+05          6.68800906E+04          4.71640119E+04          9.15392611E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87903284E+04          7.64214965E+04          3.90243270E+04          1.00000000E+30          7.22770233E+04          1.36713103E+05          6.93871395E+04          4.90832906E+04          9.44211089E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08236698E+04          7.85673996E+04          3.99758288E+04          1.00000000E+30          7.36173215E+04          1.42298459E+05          7.21508676E+04          5.10646368E+04          9.72691673E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.23411881E+04          8.01525198E+04          4.10539375E+04          1.00000000E+30          7.55777253E+04          1.47090251E+05          7.46902199E+04          5.29750976E+04          1.00040813E+04
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43722181E+04          8.23150709E+04          4.19892806E+04          1.00000000E+30          7.72646502E+04          1.52389691E+05          7.76832336E+04          5.49605287E+04          1.02951937E+04
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64946018E+04          8.45975510E+04          4.30970709E+04          1.00000000E+30          7.92798819E+04          1.58385581E+05          8.02539739E+04          5.70919822E+04          1.06055039E+04
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79303994E+04          8.60949592E+04          4.42648981E+04          1.00000000E+30          8.10306012E+04          1.63865679E+05          8.30811798E+04          5.92816745E+04          1.08972472E+04
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00007207E+05          8.83417948E+04          4.51646342E+04          1.00000000E+30          8.30832339E+04          1.69588616E+05          8.62916989E+04          6.14945776E+04          1.12053470E+04
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02174009E+05          9.03289323E+04          4.63418242E+04          1.00000000E+30          8.52425621E+04          1.76118454E+05          8.92029155E+04          6.38213084E+04          1.15306973E+04
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03910126E+05          9.26671379E+04          4.74145074E+04          1.00000000E+30          8.68798102E+04          1.81694585E+05          9.22525900E+04          6.60287888E+04          1.18337295E+04
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06110538E+05          9.46765212E+04          4.85082724E+04          1.00000000E+30          8.90544402E+04          1.87670318E+05          9.57146627E+04          6.85182896E+04          1.21652431E+04
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07874304E+05          9.70596638E+04          4.97188748E+04          1.00000000E+30          9.13407285E+04          1.94458255E+05          9.86830182E+04          7.08787173E+04          1.24970868E+04
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10057119E+05          9.95658786E+04          5.09914490E+04          1.00000000E+30          9.29031145E+04          2.00807324E+05          1.02340434E+05          7.34784826E+04          1.28426650E+04
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12330096E+05          1.01446108E+05          5.20356288E+04          1.00000000E+30          9.51564997E+04          2.08098555E+05          1.05467703E+05          7.59388885E+04          1.31679675E+04
        937.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14216972E+05          1.03456997E+05          5.30674612E+04          1.00000000E+30          9.70392305E+04          2.12955407E+05          1.08142107E+05          7.81947152E+04          1.34586484E+04
        938.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35275970E+03          1.14217452E+05          1.03457510E+05          5.30677243E+04          1.00000000E+30          9.70397105E+04          2.12956885E+05          1.08142832E+05          7.81952983E+04          5.51810720E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69016115E+03          1.13975594E+05          1.03972562E+05          5.33320111E+04          1.00000000E+30          9.75219150E+04          2.14444469E+05          1.08872629E+05          7.87825251E+04          4.90258528E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47795539E+03          1.16206188E+05          1.05916085E+05          5.43966093E+04          1.00000000E+30          9.93264316E+04          2.20998476E+05          1.12676489E+05          8.13469916E+04          3.92555721E+03
        957.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99551406E+03          1.18054291E+05          1.07906528E+05          5.54300867E+04          1.00000000E+30          1.01231314E+05          2.27022509E+05          1.15311777E+05          8.35320790E+04          3.69160199E+03
        958.0010          1.00000000E+30          1.00000000E+30          2.27763186E+04          5.01953856E+03          1.18054761E+05          1.07907035E+05          5.54303500E+04          1.00000000E+30          1.01231799E+05          2.27024057E+05          1.15312545E+05          8.35326737E+04          3.18641947E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.78416423E+04          4.96294653E+03          1.18525834E+05          1.08416203E+05          5.56947874E+04          1.00000000E+30          1.01719312E+05          2.28581164E+05          1.16085316E+05          8.41298480E+04          3.05004438E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.16180429E+04          4.84811740E+03          1.20939974E+05          1.11037204E+05          5.70564425E+04          1.00000000E+30          1.03640673E+05          2.35784596E+05          1.20112006E+05          8.70388048E+04          2.77127852E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.03220435E+04          4.95609546E+03          1.22436104E+05          1.13361219E+05          5.82693575E+04          1.00000000E+30          1.06011638E+05          2.43214055E+05          1.23583773E+05          8.99238150E+04          2.73553596E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00829448E+04          5.12105113E+03          1.24751243E+05          1.16081106E+05          5.96857942E+04          1.00000000E+30          1.08132510E+05          2.51357396E+05          1.27770417E+05          9.27980093E+04          2.78037470E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.02412790E+04          5.32508815E+03          1.27155623E+05          1.18430358E+05          6.09077863E+04          1.00000000E+30          1.10538017E+05          2.59092440E+05          1.31628473E+05          9.59478750E+04          2.86461912E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.33706553E+04          6.90178428E+03          1.50431891E+05          1.46009297E+05          7.55555004E+04          1.00000000E+30          1.35355405E+05          3.48506740E+05          1.77114073E+05          1.30605465E+05          3.70408101E+03
       1102.9990          1.00000000E+30          1.00000000E+30          1.34829083E+04          6.92475945E+03          1.51240975E+05          1.46954211E+05          7.57311123E+04          1.00000000E+30          1.36238468E+05          3.50395629E+05          1.78744708E+05          1.31850240E+05          3.72340101E+03
       1103.0010          1.00000000E+30          2.99241335E+04          1.34829837E+04          6.92479433E+03          1.51241517E+05          1.46954845E+05          7.57314364E+04          1.00000000E+30          1.36239061E+05          3.50397693E+05          1.78745805E+05          1.31851081E+05          3.31138852E+03
       1200.0000          1.00000000E+30          3.26640900E+04          1.66979848E+04          8.59591867E+03          1.75471883E+05          1.78083273E+05          9.20687328E+04          1.00000000E+30          1.62671222E+05          4.56397752E+05          2.32670037E+05          1.73596485E+05          4.04189044E+03
       1300.0000          1.00000000E+30          3.69562618E+04          2.04537379E+04          1.05179097E+04          2.03831580E+05          2.13853487E+05          1.10863875E+05          1.00000000E+30          1.94025206E+05          5.88670123E+05          3.00432933E+05          2.26090011E+05          4.89638755E+03
       1400.0000          1.00000000E+30          4.14025510E+04          2.47091393E+04          1.27076454E+04          2.32958459E+05          2.54965555E+05          1.32403918E+05          1.00000000E+30          2.28777379E+05          7.45058264E+05          3.80132747E+05          2.89502136E+05          5.85198456E+03
       1500.0000          1.00000000E+30          4.60884935E+04          2.94824709E+04          1.52428862E+04          2.65646589E+05          3.02048269E+05          1.56528287E+05          1.00000000E+30          2.67025444E+05          9.30531278E+05          4.74725384E+05          3.64984453E+05          6.92761065E+03
       1600.0000          1.00000000E+30          5.11978103E+04          3.48403516E+04          1.81443706E+04          2.99375798E+05          3.53542473E+05          1.83901138E+05          1.00000000E+30          3.09000221E+05          1.14705235E+06          5.85570097E+05          4.53053845E+05          8.13157042E+03
       1700.0000          1.00000000E+30          5.66124719E+04          4.09633639E+04          2.14159585E+04          3.36664168E+05          4.09813690E+05          2.13722901E+05          1.00000000E+30          3.54710216E+05          1.40001051E+06          7.13815863E+05          5.55883103E+05          9.47033255E+03
       1800.0000          1.00000000E+30          6.24178064E+04          4.79030003E+04          2.50342142E+04          3.75573859E+05          4.72187466E+05          2.47217251E+05          1.00000000E+30          4.05047553E+05          1.68849354E+06          8.62519856E+05          6.73251745E+05          1.09441337E+04
