#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79558293E+03          3.04438033E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10889025E+00          5.09699643E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14907281E+03          2.81810574E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10105489E+00          5.08821413E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28402557E+03          2.14506120E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08043826E+00          5.06357703E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28332000E+03          2.14478891E+03          1.00000000E+30          1.00000000E+30          1.55979349E+10          7.79896745E+09          5.08043185E+00          5.06356848E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68960686E+03          1.54259899E+03          1.00000000E+30          1.00000000E+30          8.30109877E+04          4.15054939E+04          5.07573784E+00          5.05124183E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36568723E+03          1.01903743E+03          1.00000000E+30          1.00000000E+30          1.85091874E+04          9.25459371E+03          5.11743624E+00          5.07674880E+00
        126.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86263444E+03          8.13368834E+02          1.00000000E+30          1.00000000E+30          1.06343844E+04          5.31719222E+03          5.17199481E+00          5.11777465E+00
        127.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73857664E+10          1.86251953E+03          8.13321336E+02          1.00000000E+30          1.00000000E+30          1.06330152E+04          5.31650760E+03          5.17201269E+00          5.11778845E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60746586E+05          1.70294423E+03          7.47188155E+02          1.00000000E+30          1.00000000E+30          8.82865223E+03          4.41432612E+03          5.20008835E+00          5.13948650E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93728476E+04          1.31781929E+03          5.85640720E+02          1.00000000E+30          1.00000000E+30          5.41907231E+03          2.70953616E+03          5.30917290E+00          5.22483863E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05451942E+04          1.07184265E+03          4.80921279E+02          1.00000000E+30          1.00000000E+30          3.78343123E+03          1.89171561E+03          5.43604552E+00          5.32449688E+00
        153.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60731869E+04          9.97550341E+02          4.49043753E+02          1.00000000E+30          1.00000000E+30          3.35590779E+03          1.67795390E+03          5.49047305E+00          5.36713223E+00
        154.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60714162E+04          9.97515918E+02          4.49028877E+02          1.00000000E+30          4.74093921E+10          3.35571715E+03          1.67785857E+03          5.49050072E+00          5.36715389E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18398192E+04          9.04259811E+02          4.08848241E+02          1.00000000E+30          3.07568000E+05          2.85759872E+03          1.42879936E+03          5.57527876E+00          5.43323102E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94938997E+03          7.84696945E+02          3.57064253E+02          1.00000000E+30          6.85352308E+04          2.27625117E+03          1.13812558E+03          5.72331453E+00          5.54762659E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83722336E+03          6.96439214E+02          3.18652863E+02          1.00000000E+30          3.24299562E+04          1.88438310E+03          9.42191552E+02          5.87048567E+00          5.65892759E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54713153E+03          6.29585459E+02          2.89461886E+02          1.00000000E+30          1.96780686E+04          1.60636565E+03          8.03182825E+02          6.03358975E+00          5.78301596E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69416964E+03          5.77921220E+02          2.66856689E+02          1.00000000E+30          1.35580160E+04          1.40141699E+03          7.00708495E+02          6.19756336E+00          5.90609721E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09719421E+03          5.37359138E+02          2.49088877E+02          1.00000000E+30          1.00964204E+04          1.24581784E+03          6.22908919E+02          6.36217122E+00          6.02828698E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66118608E+03          5.05108743E+02          2.34956637E+02          1.00000000E+30          7.92506379E+03          1.12492490E+03          5.62462451E+02          6.52723562E+00          6.14972532E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33208540E+03          4.79204822E+02          2.23609030E+02          1.00000000E+30          6.46239893E+03          1.02924639E+03          5.14623193E+02          6.69901936E+00          6.27617330E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07714121E+03          4.58229556E+02          2.14429452E+02          1.00000000E+30          5.42428538E+03          9.52381367E+02          4.76190684E+02          6.86426429E+00          6.39616546E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87546397E+03          4.41138287E+02          2.06962213E+02          1.00000000E+30          4.65764351E+03          8.89865388E+02          4.44932694E+02          7.03546824E+00          6.52082572E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71317502E+03          4.27147662E+02          2.00864579E+02          1.00000000E+30          4.07351353E+03          8.38496457E+02          4.19248228E+02          7.20621974E+00          6.64471101E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58072922E+03          4.15661215E+02          1.95875171E+02          1.00000000E+30          3.61716339E+03          7.95924033E+02          3.97962017E+02          7.38194258E+00          6.77254052E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47135336E+03          4.06219052E+02          1.91791864E+02          1.00000000E+30          3.25329407E+03          7.60386720E+02          3.80193360E+02          7.55156506E+00          6.89507854E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38012086E+03          3.98461584E+02          1.88456490E+02          1.00000000E+30          2.95821434E+03          7.30542736E+02          3.65271368E+02          7.72074222E+00          7.01723387E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30337392E+03          3.92105146E+02          1.85743956E+02          1.00000000E+30          2.71550881E+03          7.05354742E+02          3.52677371E+02          7.89436856E+00          7.14309485E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23833817E+03          3.86923275E+02          1.83554476E+02          1.00000000E+30          2.51347914E+03          6.84010434E+02          3.42005217E+02          8.06725205E+00          7.26840856E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18287836E+03          3.82733730E+02          1.81807330E+02          1.00000000E+30          2.34358100E+03          6.65866399E+02          3.32933199E+02          8.23941739E+00          7.39325526E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13532496E+03          3.79388363E+02          1.80437010E+02          1.00000000E+30          2.19944564E+03          6.50408130E+02          3.25204065E+02          8.40635432E+00          7.51407911E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09435834E+03          3.76765881E+02          1.79389733E+02          1.00000000E+30          2.07623074E+03          6.37220226E+02          3.18610113E+02          8.57726796E+00          7.63829721E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05892229E+03          3.74766195E+02          1.78621081E+02          1.00000000E+30          1.97019780E+03          6.25964449E+02          3.12982224E+02          8.75184413E+00          7.76560723E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02816350E+03          3.73306081E+02          1.78094063E+02          1.00000000E+30          1.87841675E+03          6.16363120E+02          3.08181560E+02          8.92137300E+00          7.88914930E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00138699E+03          3.72315881E+02          1.77777691E+02          1.00000000E+30          1.79856184E+03          6.08187334E+02          3.04093667E+02          9.09029799E+00          8.01246134E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.78021209E+02          3.71736947E+02          1.77645831E+02          1.00000000E+30          1.72876661E+03          6.01246001E+02          3.00623001E+02          9.25863946E+00          8.13556851E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57594402E+02          3.71519561E+02          1.77676329E+02          1.00000000E+30          1.66751707E+03          5.95379231E+02          2.97689615E+02          9.43036972E+00          8.26152526E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.39712356E+02          3.71621423E+02          1.77850269E+02          1.00000000E+30          1.61357405E+03          5.90452821E+02          2.95226411E+02          9.59750380E+00          8.38418897E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24045797E+02          3.72006232E+02          1.78151448E+02          1.00000000E+30          1.56591567E+03          5.86352515E+02          2.93176257E+02          9.76792072E+00          8.50959256E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10316045E+02          3.72642781E+02          1.78565911E+02          1.00000000E+30          1.52369141E+03          5.82981281E+02          2.91490641E+02          9.93392670E+00          8.63187991E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98287580E+02          3.73504091E+02          1.79081562E+02          1.00000000E+30          1.48619034E+03          5.80256218E+02          2.90128109E+02          1.01031104E+01          8.75679484E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87759534E+02          3.74566715E+02          1.79687899E+02          1.00000000E+30          1.45281368E+03          5.78105467E+02          2.89052733E+02          1.02716825E+01          8.88145962E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78560369E+02          3.75810207E+02          1.80375749E+02          1.00000000E+30          1.42305433E+03          5.76467522E+02          2.88233761E+02          1.04360843E+01          9.00322351E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70541844E+02          3.77216650E+02          1.81137068E+02          1.00000000E+30          1.39648118E+03          5.75288737E+02          2.87644368E+02          1.06035314E+01          9.12746464E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63576462E+02          3.78770331E+02          1.81964796E+02          1.00000000E+30          1.37272462E+03          5.74522477E+02          2.87261239E+02          1.07704181E+01          9.25148302E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57553326E+02          3.80457345E+02          1.82852685E+02          1.00000000E+30          1.35146745E+03          5.74127853E+02          2.87063926E+02          1.09367600E+01          9.37528549E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52376017E+02          3.82265421E+02          1.83795206E+02          1.00000000E+30          1.33243613E+03          5.74069069E+02          2.87034534E+02          1.11025722E+01          9.49887829E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47960241E+02          3.84183654E+02          1.84787454E+02          1.00000000E+30          1.31539311E+03          5.74314528E+02          2.87157264E+02          1.12678693E+01          9.62226679E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44232451E+02          3.86202321E+02          1.85825046E+02          1.00000000E+30          1.30013273E+03          5.74836296E+02          2.87418148E+02          1.14326653E+01          9.74545578E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41126936E+02          3.88312755E+02          1.86904077E+02          1.00000000E+30          1.28647405E+03          5.75609656E+02          2.87804828E+02          1.15969733E+01          9.86844937E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38586522E+02          3.90507199E+02          1.88021040E+02          1.00000000E+30          1.27425963E+03          5.76612564E+02          2.88306282E+02          1.17608061E+01          9.99125132E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36560460E+02          3.92778661E+02          1.89172788E+02          1.00000000E+30          1.26335068E+03          5.77825408E+02          2.88912704E+02          1.19241761E+01          1.01138650E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35003227E+02          3.95120871E+02          1.90356488E+02          1.00000000E+30          1.25362473E+03          5.79230599E+02          2.89615299E+02          1.20870948E+01          1.02362936E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33874678E+02          3.97528162E+02          1.91569577E+02          1.00000000E+30          1.24497359E+03          5.80812388E+02          2.90406194E+02          1.22495738E+01          1.03585397E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33138774E+02          3.99995419E+02          1.92809744E+02          1.00000000E+30          1.23730136E+03          5.82556619E+02          2.91278309E+02          1.24116237E+01          1.04806061E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32763240E+02          4.02518002E+02          1.94074890E+02          1.00000000E+30          1.23052226E+03          5.84450506E+02          2.92225253E+02          1.25762638E+01          1.06046345E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32719121E+02          4.05091683E+02          1.95363104E+02          1.00000000E+30          1.22456047E+03          5.86482536E+02          2.93241268E+02          1.27374459E+01          1.07263139E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32980305E+02          4.07712641E+02          1.96672657E+02          1.00000000E+30          1.21934773E+03          5.88642242E+02          2.94321121E+02          1.28982295E+01          1.08478209E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33523293E+02          4.10377370E+02          1.98001963E+02          1.00000000E+30          1.21482270E+03          5.90920150E+02          2.95460075E+02          1.30615427E+01          1.09712170E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34326786E+02          4.13082689E+02          1.99349573E+02          1.00000000E+30          1.21093076E+03          5.93307654E+02          2.96653827E+02          1.32215166E+01          1.10923520E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35371472E+02          4.15825670E+02          2.00714170E+02          1.00000000E+30          1.20762208E+03          5.95796893E+02          2.97898447E+02          1.33811198E+01          1.12133214E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36639870E+02          4.18603634E+02          2.02094538E+02          1.00000000E+30          1.20485212E+03          5.98380723E+02          2.99190362E+02          1.35431903E+01          1.13361095E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38115999E+02          4.21414130E+02          2.03489563E+02          1.00000000E+30          1.20258061E+03          6.01052583E+02          3.00526292E+02          1.37020355E+01          1.14567198E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39785337E+02          4.24254894E+02          2.04898222E+02          1.00000000E+30          1.20077072E+03          6.03806456E+02          3.01903228E+02          1.38633189E+01          1.15791127E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41634593E+02          4.27123852E+02          2.06319571E+02          1.00000000E+30          1.19938925E+03          6.06636869E+02          3.03318435E+02          1.40214374E+01          1.16993718E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43651629E+02          4.30019087E+02          2.07752744E+02          1.00000000E+30          1.19840579E+03          6.09538738E+02          3.04769369E+02          1.41819645E+01          1.18213782E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45825320E+02          4.32938829E+02          2.09196934E+02          1.00000000E+30          1.19779279E+03          6.12507427E+02          3.06253713E+02          1.43393866E+01          1.19412943E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48145420E+02          4.35881443E+02          2.10651402E+02          1.00000000E+30          1.19752496E+03          6.15538625E+02          3.07769312E+02          1.44991854E+01          1.20629223E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50602543E+02          4.38845416E+02          2.12115460E+02          1.00000000E+30          1.19757918E+03          6.18628398E+02          3.09314199E+02          1.46559397E+01          1.21825034E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53188026E+02          4.41829341E+02          2.13588471E+02          1.00000000E+30          1.19793430E+03          6.21773077E+02          3.10886539E+02          1.48150372E+01          1.23037610E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55893884E+02          4.44831924E+02          2.15069846E+02          1.00000000E+30          1.19857088E+03          6.24969266E+02          3.12484633E+02          1.49737859E+01          1.24248294E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58712754E+02          4.47851949E+02          2.16559034E+02          1.00000000E+30          1.19947104E+03          6.28213825E+02          3.14106912E+02          1.51295715E+01          1.25439095E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.61637801E+02          4.50888301E+02          2.18055527E+02          1.00000000E+30          1.20061831E+03          6.31503855E+02          3.15751928E+02          1.52876577E+01          1.26646202E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64662714E+02          4.53939926E+02          2.19558849E+02          1.00000000E+30          1.20199743E+03          6.34836635E+02          3.17418318E+02          1.54454132E+01          1.27851477E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67781635E+02          4.57005858E+02          2.21068558E+02          1.00000000E+30          1.20359453E+03          6.38209663E+02          3.19104831E+02          1.56002845E+01          1.29037432E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70989140E+02          4.60085182E+02          2.22584242E+02          1.00000000E+30          1.20539653E+03          6.41620585E+02          3.20810292E+02          1.57574117E+01          1.30239242E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74280146E+02          4.63177052E+02          2.24105514E+02          1.00000000E+30          1.20739141E+03          6.45067222E+02          3.22533611E+02          1.59142270E+01          1.31439293E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.77649993E+02          4.66280676E+02          2.25632015E+02          1.00000000E+30          1.20956809E+03          6.48547539E+02          3.24273770E+02          1.60682317E+01          1.32620548E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81094262E+02          4.69395313E+02          2.27163410E+02          1.00000000E+30          1.21191619E+03          6.52059628E+02          3.26029814E+02          1.62244500E+01          1.33817239E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84608886E+02          4.72520266E+02          2.28699383E+02          1.00000000E+30          1.21442611E+03          6.55601707E+02          3.27800854E+02          1.63803709E+01          1.35012222E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.88190022E+02          4.75654892E+02          2.30239638E+02          1.00000000E+30          1.21708896E+03          6.59172121E+02          3.29586061E+02          1.65360038E+01          1.36205546E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.91834139E+02          4.78798576E+02          2.31783899E+02          1.00000000E+30          1.21989635E+03          6.62769301E+02          3.31384650E+02          1.66913528E+01          1.37397224E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95537876E+02          4.81950751E+02          2.33331908E+02          1.00000000E+30          1.22284054E+03          6.66391793E+02          3.33195897E+02          1.68439795E+01          1.38570742E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99298141E+02          4.85110879E+02          2.34883419E+02          1.00000000E+30          1.22591424E+03          6.70038220E+02          3.35019110E+02          1.69987718E+01          1.39759185E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03111957E+02          4.88278456E+02          2.36438206E+02          1.00000000E+30          1.22911072E+03          6.73707297E+02          3.36853649E+02          1.71532933E+01          1.40946034E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06976619E+02          4.91453008E+02          2.37996051E+02          1.00000000E+30          1.23242361E+03          6.77397815E+02          3.38698907E+02          1.73075477E+01          1.42131300E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10889525E+02          4.94634089E+02          2.39556754E+02          1.00000000E+30          1.23584699E+03          6.81108629E+02          3.40554315E+02          1.74615375E+01          1.43314990E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14848256E+02          4.97821281E+02          2.41120124E+02          1.00000000E+30          1.23937525E+03          6.84838676E+02          3.42419338E+02          1.76152649E+01          1.44497108E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18850544E+02          5.01014190E+02          2.42685982E+02          1.00000000E+30          1.24300324E+03          6.88586938E+02          3.44293469E+02          1.77663757E+01          1.45661819E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22894235E+02          5.04212439E+02          2.44254158E+02          1.00000000E+30          1.24672602E+03          6.92352465E+02          3.46176233E+02          1.79195973E+01          1.46840907E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.26977301E+02          5.07415682E+02          2.45824495E+02          1.00000000E+30          1.25053897E+03          6.96134366E+02          3.48067183E+02          1.80725704E+01          1.48018486E+01
        937.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30270407E+02          5.09981326E+02          2.47082060E+02          1.00000000E+30          1.25365095E+03          6.99170719E+02          3.49585360E+02          1.81942941E+01          1.48956253E+01
        938.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75085609E+12          9.30271234E+02          5.09981968E+02          2.47082374E+02          1.00000000E+30          1.25365173E+03          6.99171480E+02          3.49585740E+02          1.81943250E+01          1.48956491E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91384201E+08          9.31097840E+02          5.10623585E+02          2.47396839E+02          1.00000000E+30          1.25443777E+03          6.99931789E+02          3.49965895E+02          1.82252981E+01          1.49194563E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69647050E+07          9.35254060E+02          5.13835833E+02          2.48971051E+02          1.00000000E+30          1.25841835E+03          7.03743933E+02          3.51871966E+02          1.83777830E+01          1.50369081E+01
        957.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24832846E+07          9.38603161E+02          5.16408242E+02          2.50231517E+02          1.00000000E+30          1.26165867E+03          7.06803355E+02          3.53401678E+02          1.84991216E+01          1.51304392E+01
        958.0010          1.00000000E+30          1.00000000E+30          1.01175410E+13          1.24817000E+07          9.38604001E+02          5.16408886E+02          2.50231833E+02          1.00000000E+30          1.26165949E+03          7.06804121E+02          3.53402061E+02          1.84991525E+01          1.51304630E+01
        960.0000          1.00000000E+30          1.00000000E+30          8.42744684E+08          1.08036853E+07          9.39444259E+02          5.17052135E+02          2.50546996E+02          1.00000000E+30          1.26247684E+03          7.07570044E+02          3.53785022E+02          1.85300282E+01          1.51542070E+01
        970.0000          1.00000000E+30          1.00000000E+30          5.80458370E+07          6.11251400E+06          9.43666836E+02          5.20272209E+02          2.52124548E+02          1.00000000E+30          1.26660966E+03          7.11409407E+02          3.55704703E+02          1.86820366E+01          1.52713521E+01
        980.0000          1.00000000E+30          1.00000000E+30          2.32562405E+07          4.03474690E+06          9.47920268E+02          5.23495791E+02          2.53703588E+02          1.00000000E+30          1.27081336E+03          7.15261335E+02          3.57630667E+02          1.88338112E+01          1.53883462E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.31613529E+07          2.90722368E+06          9.52203132E+02          5.26722632E+02          2.55283999E+02          1.00000000E+30          1.27508471E+03          7.19125207E+02          3.59562604E+02          1.89853553E+01          1.55051912E+01
       1000.0000          1.00000000E+30          1.00000000E+30          8.69011212E+06          2.21700541E+06          9.56514051E+02          5.29952496E+02          2.56865679E+02          1.00000000E+30          1.27942068E+03          7.23000398E+02          3.61500199E+02          1.91366718E+01          1.56218889E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.31876347E+06          4.98435045E+05          1.00091427E+03          5.62293606E+02          2.72705240E+02          1.00000000E+30          1.32576880E+03          7.62261973E+02          3.81130987E+02          2.06379682E+01          1.67808996E+01
       1102.9990          1.00000000E+30          1.00000000E+30          1.27648975E+06          4.84391095E+05          1.00227637E+03          5.62844730E+02          2.72983401E+02          1.00000000E+30          1.32722998E+03          7.63451179E+02          3.81725590E+02          2.06833165E+01          1.68147454E+01
       1103.0010          1.00000000E+30          1.53951089E+13          1.27646332E+06          4.84382230E+05          1.00227727E+03          5.62845477E+02          2.72983764E+02          1.00000000E+30          1.32723095E+03          7.63451973E+02          3.81725986E+02          2.06833467E+01          1.68147690E+01
       1200.0000          1.00000000E+30          3.92450557E+06          5.75907603E+05          2.36662826E+05          1.04704588E+03          5.94390472E+02          2.88410315E+02          1.00000000E+30          1.37618367E+03          8.02173901E+02          4.01086951E+02          2.21235617E+01          1.79281750E+01
       1300.0000          1.00000000E+30          1.30202038E+06          3.39682511E+05          1.44972734E+05          1.09429470E+03          6.27244353E+02          3.04460166E+02          1.00000000E+30          1.42931217E+03          8.42096114E+02          4.21048057E+02          2.35912378E+01          1.90643184E+01
       1400.0000          1.00000000E+30          6.88969855E+05          2.32217572E+05          1.01329863E+05          1.14226775E+03          6.59763669E+02          3.20343974E+02          1.00000000E+30          1.48429394E+03          8.82529226E+02          4.41264613E+02          2.50427363E+01          2.01884808E+01
       1500.0000          1.00000000E+30          4.42831007E+05          1.73469987E+05          7.68340628E+04          1.19070481E+03          6.91982268E+02          3.36078634E+02          1.00000000E+30          1.54056001E+03          9.23515066E+02          4.61757533E+02          2.64814728E+01          2.13031942E+01
       1600.0000          1.00000000E+30          3.17225868E+05          1.37537452E+05          6.15924327E+04          1.23936103E+03          7.24359589E+02          3.51881276E+02          1.00000000E+30          1.59772191E+03          9.63365417E+02          4.81682708E+02          2.79085714E+01          2.24078670E+01
       1700.0000          1.00000000E+30          2.43646294E+05          1.13837047E+05          5.14216368E+04          1.28781145E+03          7.56451665E+02          3.67543705E+02          1.00000000E+30          1.65550742E+03          1.00448926E+03          5.02244628E+02          2.93231218E+01          2.35045294E+01
       1800.0000          1.00000000E+30          1.96489815E+05          9.73446869E+04          4.42856695E+04          1.33723415E+03          7.88683467E+02          3.83266710E+02          1.00000000E+30          1.71372163E+03          1.04453408E+03          5.22267042E+02          3.07261686E+01          2.45917721E+01
