#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63973308E+03          9.03458289E+03          4.37554231E+03          1.37727170E+04          1.84253397E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61546210E+03          9.31281302E+03          4.46126161E+03          1.38266221E+04          1.86857623E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59134484E+03          9.45635074E+03          4.55040660E+03          1.38101655E+04          1.88804279E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56737986E+03          9.70633580E+03          4.57068056E+03          1.37263576E+04          1.89821771E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54356571E+03          9.96989680E+03          4.64519464E+03          1.35817653E+04          1.91655470E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58973930E+03          1.00699204E+04          4.72217853E+03          1.34005529E+04          1.93254291E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57595640E+03          1.03012493E+04          4.73796789E+03          1.32216126E+04          1.93886063E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56222348E+03          1.05434563E+04          4.80075655E+03          1.29903839E+04          1.95174384E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54854025E+03          1.06162739E+04          4.86523174E+03          1.27561862E+04          1.95846356E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53490645E+03          1.08219893E+04          4.88120274E+03          1.24485863E+04          1.95956228E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.52132181E+03          1.09318928E+04          4.93331346E+03          1.22099402E+04          1.96450214E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.60025583E+03          1.22819048E+04          5.28800442E+03          9.62025637E+03          1.97609048E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73450824E+03          1.30934070E+04          5.54721786E+03          7.90950561E+03          1.95173090E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05754715E+03          1.34859573E+04          5.70724273E+03          6.92493903E+03          1.93094920E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43280311E+03          1.38175984E+04          5.82312876E+03          6.33653276E+03          1.92122956E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89030543E+03          1.41235077E+04          5.96620934E+03          6.01392852E+03          1.93357293E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40667621E+03          1.44583788E+04          6.13400652E+03          5.83215019E+03          1.96093636E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93510165E+03          1.47354893E+04          6.32666400E+03          5.78569884E+03          2.00233173E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05154912E+04          1.51063509E+04          6.53377529E+03          5.80195646E+03          2.05464686E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10826485E+04          1.54760906E+04          6.74983308E+03          5.87198942E+03          2.11283026E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17199402E+04          1.59163922E+04          6.98681915E+03          5.99398794E+03          2.18286536E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23346801E+04          1.63827546E+04          7.23679367E+03          6.16811366E+03          2.26030133E+03
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29809747E+04          1.68636264E+04          7.51014194E+03          6.37834845E+03          2.34593805E+03
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36912500E+04          1.74034795E+04          7.77808791E+03          6.61696343E+03          2.43788186E+03
        233.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39983776E+04          1.76227126E+04          7.89281990E+03          6.72460448E+03          2.47778134E+03
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05584628E+04          1.39985346E+04          1.76228236E+04          7.89287813E+03          6.72465438E+03          2.00684565E+03
        236.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05005158E+04          1.42379815E+04          1.78085119E+04          7.99173787E+03          6.79965241E+03          2.02504337E+03
        237.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49327984E+04          1.05004774E+04          1.42381440E+04          1.78086286E+04          7.99179958E+03          6.79970328E+03          1.78322929E+03
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50917917E+04          1.02141481E+04          1.43985408E+04          1.79854160E+04          8.08542000E+03          6.88578810E+03          1.79172052E+03
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.78003460E+03          4.14547828E+03          1.51905288E+04          1.85398999E+04          8.37887860E+03          7.17741880E+03          1.38519964E+03
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80230617E+03          1.35556677E+03          1.59898401E+04          1.91827455E+04          8.70864253E+03          7.49473862E+03          6.86119034E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44202424E+03          8.32939921E+02          1.67383248E+04          1.97887917E+04          9.02331832E+03          7.84667198E+03          4.45915027E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07926738E+03          6.63852498E+02          1.75798798E+04          2.04679312E+04          9.37165826E+03          8.21125528E+03          3.61383686E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.36772553E+02          5.94997793E+02          1.83969898E+04          2.11922799E+04          9.73616510E+03          8.60848952E+03          3.25882418E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84634405E+02          5.74028475E+02          1.93451344E+04          2.18257839E+04          1.00696589E+04          9.01980628E+03          3.14448634E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70356050E+02          5.71593073E+02          2.01446827E+04          2.25740972E+04          1.04440869E+04          9.45946689E+03          3.13101444E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70725084E+02          5.75409022E+02          2.10737135E+04          2.32729546E+04          1.08527256E+04          9.90520411E+03          3.15469066E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.80133038E+02          5.79276264E+02          2.19613769E+04          2.40511807E+04          1.12062558E+04          1.03856429E+04          3.18967156E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94596848E+02          5.94068287E+02          2.28515618E+04          2.48651832E+04          1.16129541E+04          1.08745103E+04          3.26458489E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15342411E+02          6.09211534E+02          2.38309082E+04          2.57459441E+04          1.20586284E+04          1.14204031E+04          3.34980607E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40664395E+02          6.27765455E+02          2.49035524E+04          2.64697306E+04          1.24393054E+04          1.19403053E+04          3.45053152E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.71700138E+02          6.47485019E+02          2.58594357E+04          2.73336526E+04          1.29011395E+04          1.25311624E+04          3.56362617E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00268660E+03          6.72226850E+02          2.70159532E+04          2.82775308E+04          1.33384385E+04          1.31215157E+04          3.69211512E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04198916E+03          6.97779612E+02          2.79420163E+04          2.90651293E+04          1.38452156E+04          1.37260318E+04          3.83421556E+02
        398.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07907736E+03          7.22107370E+02          2.88728121E+04          2.99297280E+04          1.41792571E+04          1.43080129E+04          3.96822886E+02
        399.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77822146E+03          1.07908562E+03          7.22112966E+02          2.88730440E+04          2.99299259E+04          1.41793552E+04          1.43081518E+04          3.59108817E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76013496E+03          1.08322627E+03          7.24875721E+02          2.89893057E+04          3.00290910E+04          1.42285511E+04          1.43778957E+04          3.60192681E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65349169E+03          1.12089346E+03          7.52119699E+02          3.00575542E+04          3.09319359E+04          1.47083579E+04          1.50236766E+04          3.70977602E+02
        415.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59237075E+03          1.14798100E+03          7.69542999E+02          3.07609309E+04          3.15474613E+04          1.50199040E+04          1.54570662E+04          3.78155400E+02
        416.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.00594245E+03          3.59235072E+03          1.14798996E+03          7.69548942E+02          3.07611709E+04          3.15476706E+04          1.50200100E+04          1.54572153E+04          3.62918912E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54293124E+03          3.55273073E+03          1.16618868E+03          7.81619144E+02          3.11604017E+04          3.19717831E+04          1.52351296E+04          1.57024244E+04          3.66554011E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14537127E+03          3.55695930E+03          1.20925331E+03          8.13286033E+02          3.23535530E+04          3.27796299E+04          1.56840936E+04          1.64218816E+04          3.77855706E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10128149E+03          3.56682354E+03          1.26081197E+03          8.47587217E+02          3.34435068E+04          3.38195407E+04          1.62345174E+04          1.71721955E+04          3.91227318E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25124823E+03          3.55086336E+03          1.30928803E+03          8.82026176E+02          3.45438347E+04          3.47710281E+04          1.66677380E+04          1.79478586E+04          4.04242294E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33040607E+03          3.64126119E+03          1.36655959E+03          9.19704791E+02          3.57872857E+04          3.58724145E+04          1.71995315E+04          1.87177331E+04          4.19968987E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41109741E+03          3.66851855E+03          1.42085488E+03          9.60798550E+02          3.69712770E+04          3.70458571E+04          1.77807827E+04          1.95428276E+04          4.35249185E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50800349E+03          3.69618707E+03          1.48140636E+03          9.99593719E+02          3.81724172E+04          3.78572188E+04          1.82742399E+04          2.03510956E+04          4.50450988E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59646387E+03          3.81125199E+03          1.54819119E+03          1.04205467E+03          3.94960486E+04          3.90151113E+04          1.87759084E+04          2.12033608E+04          4.68244229E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68678307E+03          3.86497300E+03          1.60558868E+03          1.08945755E+03          4.06640983E+04          4.00508727E+04          1.93579892E+04          2.21344785E+04          4.85210645E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74957745E+03          3.93918166E+03          1.67181169E+03          1.13058496E+03          4.20429795E+04          4.12721707E+04          1.99375450E+04          2.30818955E+04          5.01933032E+02
        510.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75803095E+03          3.94560646E+03          1.67887198E+03          1.13540908E+03          4.21858848E+04          4.13982830E+04          1.99993714E+04          2.31848579E+04          5.03778689E+02
        511.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10123394E+04          8.75804789E+03          3.94561935E+03          1.67888618E+03          1.13541878E+03          4.21861718E+04          4.13985362E+04          1.99994955E+04          2.31850650E+04          4.81744015E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12121686E+04          8.83494015E+03          4.00445315E+03          1.74528088E+03          1.18080511E+03          4.32022073E+04          4.22331495E+04          2.05742166E+04          2.39914987E+04          4.97744660E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14429078E+04          8.92198490E+03          4.06005883E+03          1.81143632E+03          1.22935074E+03          4.46059392E+04          4.34487451E+04          2.11063463E+04          2.50360866E+04          5.14399019E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16833436E+04          9.01076189E+03          4.12463691E+03          1.89040671E+03          1.27669283E+03          4.59412150E+04          4.46174605E+04          2.17644995E+04          2.60208072E+04          5.31962076E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19341001E+04          9.19745403E+03          4.19130252E+03          1.96874031E+03          1.33185161E+03          4.74501174E+04          4.59170601E+04          2.22846282E+04          2.70533304E+04          5.51093800E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21958566E+04          9.31341699E+03          4.25435674E+03          2.04277054E+03          1.38631499E+03          4.86700851E+04          4.69868147E+04          2.29001215E+04          2.81425765E+04          5.69372799E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23799335E+04          9.43234146E+03          4.32361657E+03          2.12800943E+03          1.44850221E+03          5.02206266E+04          4.83059412E+04          2.35719189E+04          2.92534377E+04          5.89763868E+02
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26334882E+04          9.55004474E+03          4.40601866E+03          2.22169457E+03          1.50093328E+03          5.14791497E+04          4.97012745E+04          2.42843232E+04          3.03314006E+04          6.09428699E+02
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28976463E+04          9.67393006E+03          4.48502007E+03          2.30532633E+03          1.56269933E+03          5.28581296E+04          5.06907931E+04          2.48330924E+04          3.15004132E+04          6.29633519E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31401565E+04          9.80107175E+03          4.55346322E+03          2.39099339E+03          1.63109718E+03          5.43966145E+04          5.19639848E+04          2.55541208E+04          3.27382255E+04          6.50884313E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34163765E+04          9.97023589E+03          4.63223646E+03          2.49031842E+03          1.69145104E+03          5.57384162E+04          5.33527756E+04          2.61062799E+04          3.39881548E+04          6.72093926E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36363282E+04          1.01168820E+04          4.71986653E+03          2.58859607E+03          1.76508714E+03          5.73195030E+04          5.48178386E+04          2.68194130E+04          3.51896640E+04          6.95267746E+02
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39065055E+04          1.02679064E+04          4.80715073E+03          2.68811577E+03          1.82554671E+03          5.89929074E+04          5.59535870E+04          2.74948341E+04          3.65868963E+04          7.16518302E+02
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41876053E+04          1.04442291E+04          4.88299831E+03          2.78787361E+03          1.89655775E+03          6.02572776E+04          5.74305169E+04          2.82469420E+04          3.78531294E+04          7.39197680E+02
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44803035E+04          1.06124033E+04          4.97038393E+03          2.90128851E+03          1.97598704E+03          6.17824368E+04          5.85766960E+04          2.90413542E+04          3.92071255E+04          7.64276076E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46578344E+04          1.07533511E+04          5.06123898E+03          3.00239151E+03          2.04491468E+03          6.34649643E+04          6.00342397E+04          2.96320079E+04          4.05801168E+04          7.86357135E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49396240E+04          1.09200170E+04          5.15530013E+03          3.11735233E+03          2.12957137E+03          6.48960005E+04          6.14291235E+04          3.04272932E+04          4.21183178E+04          8.12251788E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52324605E+04          1.11023079E+04          5.25292366E+03          3.24427051E+03          2.19901859E+03          6.66112221E+04          6.29621125E+04          3.12664447E+04          4.34890608E+04          8.36856960E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55370065E+04          1.12840476E+04          5.32973966E+03          3.35574335E+03          2.28105997E+03          6.81038688E+04          6.43565271E+04          3.18182480E+04          4.51233606E+04          8.61466911E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56829339E+04          1.14718364E+04          5.42581590E+03          3.47032372E+03          2.37130547E+03          6.98331427E+04          6.59286225E+04          3.26370519E+04          4.65559830E+04          8.87538915E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59681163E+04          1.16191699E+04          5.52900193E+03          3.60334811E+03          2.45666468E+03          7.16525229E+04          6.72864316E+04          3.33665644E+04          4.81110800E+04          9.14325001E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62864466E+04          1.18023276E+04          5.63395461E+03          3.73177085E+03          2.54216078E+03          7.30261766E+04          6.88842351E+04          3.42148299E+04          4.98508326E+04          9.41213475E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66025545E+04          1.20043041E+04          5.72537207E+03          3.86351546E+03          2.64060864E+03          7.48360044E+04          7.05597682E+04          3.49510520E+04          5.14231047E+04          9.69629859E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69311761E+04          1.22059826E+04          5.83001938E+03          4.00907892E+03          2.72704295E+03          7.67378189E+04          7.18508641E+04          3.58124767E+04          5.31122370E+04          9.97658003E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71833270E+04          1.23872206E+04          5.93856336E+03          4.14064068E+03          2.82224387E+03          7.80639775E+04          7.35207799E+04          3.67174368E+04          5.48396667E+04          1.02560599E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75081674E+04          1.25888664E+04          6.05122579E+03          4.29548875E+03          2.92851011E+03          7.99105542E+04          7.50538411E+04          3.73975383E+04          5.65682033E+04          1.05670775E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77835895E+04          1.27971859E+04          6.16685665E+03          4.42883170E+03          3.02638261E+03          8.15869187E+04          7.67946601E+04          3.83057981E+04          5.84205760E+04          1.08547791E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81094149E+04          1.30261630E+04          6.28807534E+03          4.59029415E+03          3.13998893E+03          8.34703818E+04          7.83094922E+04          3.90014649E+04          6.03187224E+04          1.11817815E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84474024E+04          1.32540476E+04          6.41415504E+03          4.74027757E+03          3.23689671E+03          8.51863665E+04          8.00701059E+04          3.98954570E+04          6.21633784E+04          1.14831898E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87188451E+04          1.34900477E+04          6.49656975E+03          4.89577493E+03          3.35708041E+03          8.71168491E+04          8.19117074E+04          4.08313947E+04          6.42437787E+04          1.18013927E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90532304E+04          1.36716067E+04          6.61815509E+03          5.06826347E+03          3.45440781E+03          8.91368573E+04          8.33182875E+04          4.16600602E+04          6.62657279E+04          1.21089530E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93997796E+04          1.39035794E+04          6.74437824E+03          5.22310922E+03          3.57893989E+03          9.06865000E+04          8.51610237E+04          4.25142996E+04          6.82555938E+04          1.24447221E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96493944E+04          1.41435600E+04          6.87550973E+03          5.40458734E+03          3.69124889E+03          9.27083142E+04          8.70871144E+04          4.34579070E+04          7.03452097E+04          1.27799749E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99888125E+04          1.43919703E+04          6.97946896E+03          5.59913039E+03          3.80753734E+03          9.43734354E+04          8.84188452E+04          4.44443521E+04          7.23502825E+04          1.31190147E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03401627E+04          1.46097217E+04          7.11266202E+03          5.75023264E+03          3.93954539E+03          9.63772607E+04          9.03070376E+04          4.52521973E+04          7.45929009E+04          1.34607287E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07040855E+04          1.48661394E+04          7.25103757E+03          5.95048909E+03          4.05497379E+03          9.84680262E+04          9.20218081E+04          4.62484618E+04          7.67060724E+04          1.38155185E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09231615E+04          1.51317188E+04          7.39490410E+03          6.12946925E+03          4.19318507E+03          1.00651515E+05          9.39744792E+04          4.72895811E+04          7.91546855E+04          1.41825213E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12719290E+04          1.54069598E+04          7.46681724E+03          6.31390567E+03          4.34115051E+03          1.02071204E+05          9.56854555E+04          4.80591382E+04          8.12706868E+04          1.45362271E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16325209E+04          1.55485276E+04          7.60288268E+03          6.52501026E+03          4.45326277E+03          1.04204830E+05          9.76568159E+04          4.90912707E+04          8.38187648E+04          1.48805406E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19623468E+04          1.58089086E+04          7.74399911E+03          6.70790181E+03          4.60477564E+03          1.06429559E+05          9.97111151E+04          5.00174369E+04          8.61368592E+04          1.52627186E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23354988E+04          1.60781590E+04          7.86785912E+03          6.92771932E+03          4.73483802E+03          1.08751355E+05          1.01315106E+05          5.10821437E+04          8.85504866E+04          1.56359883E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27215501E+04          1.63201064E+04          8.01309034E+03          7.16243176E+03          4.89467983E+03          1.09985869E+05          1.03369570E+05          5.20124333E+04          9.13111907E+04          1.60527644E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31211812E+04          1.65974981E+04          8.16378397E+03          7.34044913E+03          5.02859031E+03          1.12197738E+05          1.05509080E+05          5.30851435E+04          9.34668440E+04          1.64199752E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33657997E+04          1.68844825E+04          8.26909441E+03          7.57951548E+03          5.17492388E+03          1.14047596E+05          1.07048811E+05          5.42030330E+04          9.63043341E+04          1.68046719E+03
