#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61933826E+03          2.98932717E+02          1.15763786E+02          5.15227696E+00          4.84368848E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45341139E+03          2.91150638E+02          1.13066001E+02          5.13853703E+00          4.82405339E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30487763E+03          2.83787842E+02          1.10506045E+02          5.12640403E+00          4.80594990E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17133325E+03          2.76814618E+02          1.08074677E+02          5.11577515E+00          4.78927818E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05073705E+03          2.70202574E+02          1.05763657E+02          5.10655563E+00          4.77394619E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94139095E+03          2.63927424E+02          1.03565176E+02          5.09865800E+00          4.75986911E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84191120E+03          2.57966681E+02          1.01472025E+02          5.09200147E+00          4.74696879E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75107795E+03          2.52299473E+02          9.94778696E+01          5.08651131E+00          4.73517334E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66790060E+03          2.46906783E+02          9.75766210E+01          5.08211833E+00          4.72441614E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59150741E+03          2.41771624E+02          9.57627588E+01          5.07875839E+00          4.71463581E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52113108E+03          2.36877312E+02          9.40311430E+01          5.07637200E+00          4.70577485E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04121059E+03          1.98460903E+02          8.03486720E+01          5.09558338E+00          4.65780642E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83224773E+02          1.73224338E+02          7.12959802E+01          5.16969025E+00          4.66176871E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26647425E+02          1.55991018E+02          6.51098696E+01          5.27770418E+00          4.69833406E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23872374E+02          1.43911591E+02          6.07924981E+01          5.40775878E+00          4.75677512E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52698855E+02          1.35296600E+02          5.77419103E+01          5.55270368E+00          4.83066037E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01496127E+02          1.29090337E+02          5.55778820E+01          5.70800521E+00          4.91587661E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63616363E+02          1.24606811E+02          5.40514619E+01          5.86990702E+00          5.00909823E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34996111E+02          1.21385817E+02          5.29947688E+01          6.03586313E+00          5.10804854E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13020086E+02          1.19110265E+02          5.22914810E+01          6.20364091E+00          5.21078945E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95934999E+02          1.17556412E+02          5.18591556E+01          6.37983133E+00          5.32162211E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82527834E+02          1.16562962E+02          5.16380876E+01          6.55625396E+00          5.43448127E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71937272E+02          1.16011346E+02          5.15841877E+01          6.73911498E+00          5.55338394E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63538433E+02          1.15812881E+02          5.16643346E+01          6.91531825E+00          5.66921230E+00
        233.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60685582E+02          1.15816704E+02          5.17280370E+01          6.98577416E+00          5.71590886E+00
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71360532E+10          2.60684220E+02          1.15816717E+02          5.17280730E+01          6.98581530E+00          5.71593622E+00
        236.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07507497E+06          2.58711749E+02          1.15847301E+02          5.17863924E+01          7.04153904E+00          5.75298559E+00
        237.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33707691E+10          1.07399458E+06          2.58710478E+02          1.15847329E+02          5.17864341E+01          7.04158008E+00          5.75301292E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68297776E+06          3.78057618E+05          2.56869642E+02          1.15900152E+02          5.18532518E+01          7.09724473E+00          5.79007538E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82496911E+05          8.47064706E+04          2.51584369E+02          1.16221160E+02          5.21313620E+01          7.27856101E+00          5.91126650E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58602636E+04          4.00511383E+04          2.47418413E+02          1.16735251E+02          5.24833071E+01          7.45927074E+00          6.03277052E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33932214E+04          2.42007645E+04          2.44167760E+02          1.17410266E+02          5.28968946E+01          7.63938225E+00          6.15451305E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88064201E+04          1.65652144E+04          2.41673003E+02          1.18220472E+02          5.33623372E+01          7.81890689E+00          6.27641584E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08640205E+04          1.22370434E+04          2.39808132E+02          1.19145079E+02          5.38717026E+01          8.00266342E+00          6.40148324E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60058103E+04          9.51849083E+03          2.38472460E+02          1.20167111E+02          5.44185023E+01          8.18556674E+00          6.52635054E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27922350E+04          7.68613734E+03          2.37584800E+02          1.21272613E+02          5.49973808E+01          8.36306916E+00          6.64808767E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05424504E+04          6.38520256E+03          2.37079061E+02          1.22450005E+02          5.56038912E+01          8.54446619E+00          6.77253343E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89849664E+03          5.42421204E+03          2.36900994E+02          1.23689615E+02          5.62343073E+01          8.72509619E+00          6.89667926E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65601988E+03          4.69155711E+03          2.37005740E+02          1.24983307E+02          5.68854917E+01          8.90498688E+00          7.02050265E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69136012E+03          4.11865398E+03          2.37355906E+02          1.26324198E+02          5.75547833E+01          9.08416486E+00          7.14398576E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92546825E+03          3.66114849E+03          2.37920149E+02          1.27706428E+02          5.82399134E+01          9.26265556E+00          7.26711405E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30603860E+03          3.28925991E+03          2.38671980E+02          1.29124981E+02          5.89389395E+01          9.44048327E+00          7.38987630E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79712750E+03          2.98242891E+03          2.39588906E+02          1.30575547E+02          5.96501884E+01          9.62153319E+00          7.51462051E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37331195E+03          2.72599121E+03          2.40651740E+02          1.32054396E+02          6.03722108E+01          9.79801040E+00          7.63656271E+00
        398.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04941372E+03          2.52942533E+03          2.41719234E+02          1.33406710E+02          6.10301275E+01          9.95892149E+00          7.74755182E+00
        399.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37007441E+11          4.04934715E+03          2.52938487E+03          2.41719482E+02          1.33407013E+02          6.10302746E+01          9.95895885E+00          7.74757745E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14369867E+07          4.01626051E+03          2.50927926E+03          2.41843987E+02          1.33558296E+02          6.11037511E+01          9.97761855E+00          7.76037717E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41496065E+06          3.71240128E+03          2.32434337E+03          2.43151425E+02          1.35084427E+02          6.18437118E+01          1.01528364E+01          7.88145156E+00
        415.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29264793E+05          3.55127079E+03          2.22608945E+03          2.43985838E+02          1.36009585E+02          6.22912515E+01          1.02605805E+01          7.95562722E+00
        416.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62140325E+11          7.29121702E+05          3.55121956E+03          2.22605818E+03          2.43986122E+02          1.36009895E+02          6.22914011E+01          1.02606176E+01          7.95565265E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50205518E+07          5.27707086E+05          3.45149450E+03          2.16517647E+03          2.44561733E+02          1.36630328E+02          6.25911339E+01          1.03310933E+01          8.00426507E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26617283E+06          2.89798619E+05          3.22570923E+03          2.02715182E+03          2.46064171E+02          1.38193830E+02          6.33451745E+01          1.05051344E+01          8.12443596E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93898505E+05          1.88011389E+05          3.02895509E+03          1.90665831E+03          2.47649371E+02          1.39773031E+02          6.41050916E+01          1.06821226E+01          8.24625893E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81028821E+05          1.33980148E+05          2.85644080E+03          1.80084073E+03          2.49309105E+02          1.41366247E+02          6.48702279E+01          1.08584838E+01          8.36758762E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89745814E+05          1.01438407E+05          2.70433538E+03          1.70741369E+03          2.51036126E+02          1.42971985E+02          6.56400026E+01          1.10342362E+01          8.48843207E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83567337E+05          8.01265756E+04          2.56955571E+03          1.62452810E+03          2.52824027E+02          1.44588921E+02          6.64138991E+01          1.12060596E+01          8.60683378E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17753787E+05          6.53180249E+04          2.44959505E+03          1.55067747E+03          2.54667141E+02          1.46215871E+02          6.71914568E+01          1.13806879E+01          8.72677228E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73774749E+05          5.45576033E+04          2.34237849E+03          1.48461204E+03          2.56560418E+02          1.47851782E+02          6.79722643E+01          1.15547575E+01          8.84625808E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42758025E+05          4.64611238E+04          2.24620622E+03          1.42530339E+03          2.58499361E+02          1.49495709E+02          6.87559544E+01          1.17282836E+01          8.96530292E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19956247E+05          4.01982115E+04          2.15964669E+03          1.37188587E+03          2.60479941E+02          1.51146805E+02          6.95421967E+01          1.19012811E+01          9.08391835E+00
        510.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18015222E+05          3.96513189E+04          2.15147996E+03          1.36684373E+03          2.60679947E+02          1.51312113E+02          6.96208709E+01          1.19191652E+01          9.09611191E+00
        511.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39852103E+12          1.18011470E+05          3.96502533E+04          2.15146370E+03          1.36683370E+03          2.60680348E+02          1.51312444E+02          6.96210285E+01          1.19192010E+01          9.09613632E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02006774E+06          1.02645380E+05          3.52407607E+04          2.08149958E+03          1.32362951E+03          2.62498554E+02          1.52804307E+02          7.03306950E+01          1.20737640E+01          9.20210655E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90445853E+06          8.91526865E+04          3.12409274E+04          2.01074734E+03          1.27991656E+03          2.64551954E+02          1.54467532E+02          7.11211829E+01          1.22457456E+01          9.31987736E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52026935E+06          7.84045393E+04          2.79615753E+04          1.94652339E+03          1.24021930E+03          2.66637220E+02          1.56135858E+02          7.19134192E+01          1.24172390E+01          9.43724526E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.63131326E+05          6.96878891E+04          2.52349151E+04          1.88808620E+03          1.20408556E+03          2.68751710E+02          1.57808726E+02          7.27071867E+01          1.25912675E+01          9.55595663E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76441602E+05          6.25089724E+04          2.29399994E+04          1.83479735E+03          1.17112463E+03          2.70893041E+02          1.59485628E+02          7.35022886E+01          1.27617815E+01          9.67252664E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06976049E+05          5.65172272E+04          2.09884236E+04          1.78610354E+03          1.14099887E+03          2.73059042E+02          1.61166106E+02          7.42985476E+01          1.29318435E+01          9.78872855E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97417164E+05          5.14568463E+04          1.93129575E+04          1.74152602E+03          1.11341433E+03          2.75247752E+02          1.62849742E+02          7.50958013E+01          1.31014644E+01          9.90457286E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21946634E+05          4.71404030E+04          1.78624950E+04          1.70064530E+03          1.08811407E+03          2.77457371E+02          1.64536155E+02          7.58380912E+01          1.32735415E+01          1.00207415E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67463595E+05          4.34249284E+04          1.65974388E+04          1.66309460E+03          1.06487313E+03          2.79686270E+02          1.66225000E+02          7.66818152E+01          1.34422719E+01          1.01366574E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26683421E+05          4.02007922E+04          1.54868216E+04          1.62855247E+03          1.04349316E+03          2.81932958E+02          1.67915963E+02          7.74476994E+01          1.36105927E+01          1.02508750E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95260174E+05          3.73828972E+04          1.45057093E+04          1.59673333E+03          1.02379976E+03          2.84196067E+02          1.69565988E+02          7.82876141E+01          1.37813179E+01          1.03674900E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70467617E+05          3.49036965E+04          1.36343046E+04          1.56738663E+03          1.00563818E+03          2.86474345E+02          1.71174072E+02          7.90517027E+01          1.39488065E+01          1.04806808E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50523397E+05          3.27101209E+04          1.28564109E+04          1.54028933E+03          9.88870490E+02          2.88766645E+02          1.72953366E+02          7.98879305E+01          1.41159131E+01          1.05954697E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34208788E+05          3.07584950E+04          1.21588832E+04          1.51524234E+03          9.73374811E+02          2.91071910E+02          1.74558824E+02          8.06502985E+01          1.42853692E+01          1.07095360E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20669122E+05          2.90135877E+04          1.15307189E+04          1.49206882E+03          9.59041550E+02          2.93389170E+02          1.76330933E+02          8.14829625E+01          1.44516967E+01          1.08236207E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09295565E+05          2.74467208E+04          1.09628667E+04          1.47061018E+03          9.45773080E+02          2.95717528E+02          1.77933860E+02          8.22436851E+01          1.46203468E+01          1.09370161E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96358236E+04          2.60339198E+04          1.04476941E+04          1.45072481E+03          9.33481865E+02          2.98056155E+02          1.79699007E+02          8.30729066E+01          1.47859290E+01          1.10504378E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13546367E+04          2.47551004E+04          9.97878336E+03          1.43228498E+03          9.22088918E+02          3.00404292E+02          1.81460261E+02          8.38320574E+01          1.49538032E+01          1.11638092E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41950217E+04          2.35935688E+04          9.55066591E+03          1.41517556E+03          9.11522908E+02          3.02761232E+02          1.83057910E+02          8.46579554E+01          1.51186707E+01          1.12759959E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79557588E+04          2.25351586E+04          9.15867590E+03          1.39929291E+03          9.01720335E+02          3.05126319E+02          1.84812545E+02          8.54820392E+01          1.52857988E+01          1.13899356E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24838153E+04          2.15677673E+04          8.79883724E+03          1.38454343E+03          8.92622826E+02          3.07498948E+02          1.86563465E+02          8.62382957E+01          1.54525561E+01          1.15023831E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76535413E+04          2.06811690E+04          8.46771148E+03          1.37084209E+03          8.84177670E+02          3.09878556E+02          1.88156196E+02          8.70592306E+01          1.56163897E+01          1.16136968E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33661733E+04          1.98664388E+04          8.16227919E+03          1.35811141E+03          8.76337264E+02          3.12264621E+02          1.89900829E+02          8.78784388E+01          1.57824414E+01          1.17267266E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95406003E+04          1.91159820E+04          7.87997156E+03          1.34628181E+03          8.69058070E+02          3.14656654E+02          1.91641920E+02          8.86959483E+01          1.59456280E+01          1.18380757E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61118620E+04          1.84231378E+04          7.61849705E+03          1.33528900E+03          8.62300458E+02          3.17054208E+02          1.93379523E+02          8.94482291E+01          1.61110007E+01          1.19494006E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30248912E+04          1.77821400E+04          7.37586671E+03          1.32507493E+03          8.56028512E+02          3.19456859E+02          1.94965204E+02          9.02628113E+01          1.62760377E+01          1.20610180E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02344933E+04          1.71879409E+04          7.15032701E+03          1.31558629E+03          8.50209116E+02          3.21864213E+02          1.96696951E+02          9.10757770E+01          1.64382815E+01          1.21715833E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77034151E+04          1.66360660E+04          6.94032154E+03          1.30677461E+03          8.44811747E+02          3.24275906E+02          1.98425375E+02          9.18871520E+01          1.66026722E+01          1.22832390E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53991112E+04          1.61226339E+04          6.74448811E+03          1.29859456E+03          8.39808888E+02          3.26691595E+02          2.00150528E+02          9.26358210E+01          1.67667456E+01          1.23935413E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32951731E+04          1.56441689E+04          6.56157028E+03          1.29100562E+03          8.35174927E+02          3.29110962E+02          2.01729817E+02          9.34444739E+01          1.69305107E+01          1.25041442E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13677757E+04          1.51975704E+04          6.39051647E+03          1.28396971E+03          8.30886805E+02          3.31533704E+02          2.03449515E+02          9.42516123E+01          1.70915559E+01          1.26137358E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95979345E+04          1.47801475E+04          6.23032104E+03          1.27745270E+03          8.26922442E+02          3.33959547E+02          2.05166094E+02          9.50572607E+01          1.72547108E+01          1.27244003E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79681249E+04          1.43893993E+04          6.08011526E+03          1.27142189E+03          8.23262179E+02          3.36388224E+02          2.06879605E+02          9.58614429E+01          1.74175714E+01          1.28348289E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64638534E+04          1.40232152E+04          5.93910714E+03          1.26584810E+03          8.19887469E+02          3.38819494E+02          2.08590094E+02          9.66641823E+01          1.75801412E+01          1.29450261E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50723005E+04          1.36795370E+04          5.80658860E+03          1.26070380E+03          8.16781453E+02          3.41253123E+02          2.10297610E+02          9.74074535E+01          1.77424215E+01          1.30539531E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37822003E+04          1.33566570E+04          5.68191358E+03          1.25596369E+03          8.13928496E+02          3.43390818E+02          2.12002200E+02          9.82077499E+01          1.79044137E+01          1.31632658E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25837980E+04          1.30529668E+04          5.56449805E+03          1.25160489E+03          8.11313722E+02          3.45855974E+02          2.13703908E+02          9.90066709E+01          1.80637863E+01          1.32715741E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14685493E+04          1.27670225E+04          5.45381727E+03          1.24760488E+03          8.08923930E+02          3.48318220E+02          2.15269417E+02          9.98042381E+01          1.82252311E+01          1.33804161E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04287230E+04          1.24975178E+04          5.34938869E+03          1.24394425E+03          8.06746132E+02          3.50777587E+02          2.16966402E+02          1.00600472E+02          1.83864051E+01          1.34895607E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94576683E+04          1.22432495E+04          5.25077219E+03          1.24060330E+03          8.04769075E+02          3.53234111E+02          2.18660637E+02          1.01395395E+02          1.85473106E+01          1.35984933E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85493771E+04          1.20031502E+04          5.15756457E+03          1.23756553E+03          8.02981417E+02          3.55687822E+02          2.20352164E+02          1.02189026E+02          1.87079503E+01          1.37072175E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76985140E+04          1.17762301E+04          5.06940534E+03          1.23481422E+03          8.01373630E+02          3.58138756E+02          2.22041025E+02          1.02981384E+02          1.88683273E+01          1.38157374E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69003433E+04          1.15615815E+04          4.98595481E+03          1.23233410E+03          7.99935707E+02          3.60586947E+02          2.23727260E+02          1.03772491E+02          1.90284452E+01          1.39240568E+01
