#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   Valence  Total
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39025334E+06          3.49079331E+04          2.09122133E+04          1.26070861E+03          7.46171063E+02          3.27010595E+02          6.98104147E+01          4.45077943E+01          2.67099048E+01          1.25786455E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97488215E+06          3.29008376E+04          1.97591434E+04          1.26429526E+03          7.50762681E+02          3.29233233E+02          7.05676167E+01          4.49924853E+01          2.70212314E+01          1.27151548E+01
        706.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17625143E+06          3.16188525E+04          1.90207048E+04          1.26692530E+03          7.54005132E+02          3.30798518E+02          7.10891264E+01          4.53265561E+01          2.72397192E+01          1.28101201E+01
        707.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19428980E+12          2.17609211E+06          3.16185010E+04          1.90205020E+04          1.26692606E+03          7.54006061E+02          3.30798966E+02          7.10892824E+01          4.53266558E+01          2.72397823E+01          1.28101479E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43829424E+08          1.93609060E+06          3.10972469E+04          1.87197513E+04          1.26808194E+03          7.55402371E+02          3.31472003E+02          7.13230877E+01          4.54611395E+01          2.73343320E+01          1.28506827E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70305039E+07          1.38247108E+06          2.94699673E+04          1.77790525E+04          1.27205603E+03          7.60087073E+02          3.33725844E+02          7.20523488E+01          4.59436937E+01          2.76444261E+01          1.29857639E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13817747E+07          1.04777191E+06          2.79962300E+04          1.69247485E+04          1.27620588E+03          7.64813949E+02          3.35993777E+02          7.28045452E+01          4.64251824E+01          2.79562825E+01          1.31218533E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55761119E+06          8.27763757E+05          2.66567928E+04          1.61463207E+04          1.28052077E+03          7.69580363E+02          3.38274885E+02          7.35551034E+01          4.68910443E+01          2.82675332E+01          1.32564665E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36678553E+06          6.74388737E+05          2.54354942E+04          1.54348531E+04          1.28499071E+03          7.74383864E+02          3.40568325E+02          7.42801319E+01          4.73705154E+01          2.85758465E+01          1.33906515E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16230792E+06          5.62558716E+05          2.43185565E+04          1.47827509E+04          1.28960648E+03          7.79222171E+02          3.42873301E+02          7.50275968E+01          4.78489770E+01          2.88859188E+01          1.35258306E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41998183E+06          4.78241831E+05          2.32942004E+04          1.41834869E+04          1.29435955E+03          7.84093159E+02          3.45189085E+02          7.57735090E+01          4.83264468E+01          2.91954139E+01          1.36607123E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92526057E+06          4.12855140E+05          2.23522999E+04          1.36314131E+04          1.29924199E+03          7.88994858E+02          3.47514982E+02          7.64945622E+01          4.87887699E+01          2.95020417E+01          1.37929071E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57678668E+06          3.60984444E+05          2.14840778E+04          1.31216651E+04          1.30424640E+03          7.93925410E+02          3.49850356E+02          7.72375474E+01          4.92643653E+01          2.98104184E+01          1.39272171E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32090076E+06          3.19064180E+05          2.06819768E+04          1.26499321E+04          1.30936594E+03          7.98883100E+02          3.52194609E+02          7.79790586E+01          4.97390190E+01          3.01182463E+01          1.40612426E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12663413E+06          2.84628277E+05          1.99393472E+04          1.22125206E+04          1.31459418E+03          8.03866310E+02          3.54547180E+02          7.87191201E+01          5.02127466E+01          3.04255312E+01          1.41949873E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75178257E+05          2.55957853E+05          1.92503970E+04          1.18061480E+04          1.31992518E+03          8.08873533E+02          3.56907543E+02          7.94577558E+01          5.06718020E+01          3.07300361E+01          1.43268670E+01
        829.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54546972E+05          2.31803523E+05          1.86101151E+04          1.14279888E+04          1.32535280E+03          8.13902852E+02          3.59274975E+02          8.01723676E+01          5.11437350E+01          3.10362465E+01          1.44593245E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97545381E+12          8.54536496E+05          2.31801343E+05          1.86100535E+04          1.14279524E+04          1.32535335E+03          8.13903356E+02          3.59275212E+02          8.01724435E+01          5.11437835E+01          3.10362773E+01          1.44593381E+01
        830.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97549932E+12          8.54526020E+05          2.31799163E+05          1.86099919E+04          1.14279160E+04          1.32535390E+03          8.13903860E+02          3.59275449E+02          8.01725194E+01          5.11438320E+01          3.10363081E+01          1.44593516E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01231565E+07          7.56700634E+05          2.11224062E+05          1.80138485E+04          1.10753746E+04          1.33087347E+03          8.18954458E+02          3.61649723E+02          8.09084000E+01          5.16148840E+01          3.13420026E+01          1.45922743E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46221477E+07          6.76072698E+05          1.93543177E+05          1.74577431E+04          1.07461578E+04          1.33648070E+03          8.24025584E+02          3.64030648E+02          8.16429997E+01          5.20851175E+01          3.16472185E+01          1.47249430E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32885572E+07          6.08774752E+05          1.78224610E+05          1.69382505E+04          1.04382822E+04          1.34217047E+03          8.29115584E+02          3.66417579E+02          8.23762640E+01          5.25544979E+01          3.19519335E+01          1.48573491E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55812178E+06          5.51905845E+05          1.64848901E+05          1.64522610E+04          1.01499649E+04          1.34793846E+03          8.34223350E+02          3.68810137E+02          8.31082139E+01          5.30230384E+01          3.22539679E+01          1.49890242E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07353331E+06          5.03395329E+05          1.53098228E+05          1.59969327E+04          9.87959833E+03          1.35378071E+03          8.39347854E+02          3.71207963E+02          8.38388699E+01          5.34775251E+01          3.25577192E+01          1.51198636E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58448716E+06          4.61611775E+05          1.42707059E+05          1.55697989E+04          9.62572328E+03          1.35969341E+03          8.44488135E+02          3.73610721E+02          8.45466009E+01          5.39444878E+01          3.28609924E+01          1.52508099E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61155134E+06          4.25354766E+05          1.33471070E+05          1.51685865E+04          9.38708380E+03          1.36567305E+03          8.49643264E+02          3.76018095E+02          8.52748345E+01          5.44106492E+01          3.31637939E+01          1.53822168E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93578854E+06          3.93658020E+05          1.25218391E+05          1.47912361E+04          9.16246865E+03          1.37171627E+03          8.54812394E+02          3.78429787E+02          8.60018334E+01          5.48760216E+01          3.34661302E+01          1.55133798E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44466179E+06          3.65760228E+05          1.17812623E+05          1.44359597E+04          8.95084427E+03          1.37781993E+03          8.59994706E+02          3.80845512E+02          8.67276161E+01          5.53406168E+01          3.37680087E+01          1.56443027E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07500616E+06          3.41071461E+05          1.11137339E+05          1.41011059E+04          8.75124536E+03          1.38398112E+03          8.65189439E+02          3.83265010E+02          8.74522008E+01          5.58044464E+01          3.40694363E+01          1.57749891E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78872189E+06          3.19094968E+05          1.05096517E+05          1.37851617E+04          8.56279938E+03          1.39019701E+03          8.70395873E+02          3.85688027E+02          8.81756051E+01          5.62675215E+01          3.43704201E+01          1.59054426E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56188195E+06          2.99441366E+05          9.96105871E+04          1.34867570E+04          8.38472533E+03          1.39646500E+03          8.75613317E+02          3.88114326E+02          8.88978463E+01          5.67298532E+01          3.46709664E+01          1.60356666E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37866627E+06          2.81789672E+05          9.46111507E+04          1.32046661E+04          8.21629107E+03          1.40278257E+03          8.80841138E+02          3.90543688E+02          8.96189413E+01          5.71914523E+01          3.49710811E+01          1.61656643E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22830819E+06          2.65860881E+05          9.00416221E+04          1.29377533E+04          8.05684006E+03          1.40914741E+03          8.86078712E+02          3.92975898E+02          9.03389067E+01          5.76523293E+01          3.52686816E+01          1.62949933E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10316989E+06          2.51434088E+05          8.58522032E+04          1.26849870E+04          7.90577192E+03          1.41555729E+03          8.91325476E+02          3.95410758E+02          9.10577585E+01          5.81124945E+01          3.55679585E+01          1.64245504E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97777323E+05          2.38323446E+05          8.20004177E+04          1.24454177E+04          7.76253264E+03          1.42201010E+03          8.96580871E+02          3.97848079E+02          9.17755125E+01          5.85719578E+01          3.58668200E+01          1.65538907E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08072515E+05          2.26367428E+05          7.84501139E+04          1.22181824E+04          7.62661517E+03          1.42850389E+03          9.01844391E+02          4.00287685E+02          9.24921842E+01          5.90307292E+01          3.61652715E+01          1.66830172E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45580446E+05          1.48087377E+05          5.42147531E+04          1.04763153E+04          6.58324741E+03          1.49532459E+03          9.54829866E+02          4.24715814E+02          9.96218784E+01          6.35823978E+01          3.91303279E+01          1.79641016E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78336307E+05          1.08633928E+05          4.12439579E+04          9.38226213E+03          5.92716009E+03          1.56466789E+03          1.00746685E+03          4.48959459E+02          1.06656014E+02          6.80965823E+01          4.20594245E+01          1.92277140E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97499587E+05          8.57813617E+04          3.34570430E+04          8.66705859E+03          5.49873409E+03          1.63563507E+03          1.06155669E+03          4.73774898E+02          1.13623249E+02          7.25556991E+01          4.49582318E+01          2.04773891E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51745696E+05          7.13276721E+04          2.84209383E+04          8.18820654E+03          5.21290664E+03          1.70765114E+03          1.11513831E+03          4.98337631E+02          1.20530413E+02          7.69759510E+01          4.78297745E+01          2.17136475E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23157529E+05          6.16248675E+04          2.49923806E+04          7.86452189E+03          5.02101116E+03          1.78033537E+03          1.16826138E+03          5.22673224E+02          1.27366521E+02          8.13508548E+01          5.06747134E+01          2.29362637E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04058713E+05          5.48286069E+04          2.25702049E+04          7.64704591E+03          4.89359575E+03          1.85268659E+03          1.22179099E+03          5.47128705E+02          1.34154205E+02          8.56844506E+01          5.34952757E+01          2.41479978E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06762176E+04          4.99164088E+04          2.08113997E+04          7.50483348E+03          4.81198873E+03          1.92540182E+03          1.27486558E+03          5.71368732E+02          1.40881641E+02          8.99897853E+01          5.62951618E+01          2.53497177E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09620475E+04          4.62807024E+04          1.95078475E+04          7.41754253E+03          4.76388347E+03          1.99953244E+03          1.32828602E+03          5.95714298E+02          1.47553534E+02          9.42690914E+01          5.90741850E+01          2.65431016E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37178406E+04          4.35409419E+04          1.85271576E+04          7.37134132E+03          4.74088891E+03          2.07314434E+03          1.38126913E+03          6.19858067E+02          1.54189098E+02          9.85059085E+01          6.18355264E+01          2.77270579E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.82006751E+04          4.14486306E+04          1.77818493E+04          7.35654478E+03          4.73711831E+03          2.14627535E+03          1.43384826E+03          6.43815354E+02          1.60761315E+02          1.02721146E+02          6.45786944E+01          2.89024651E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39283808E+04          3.98359417E+04          1.72122484E+04          7.36619477E+03          4.74833418E+03          2.21896064E+03          1.48605343E+03          6.67599888E+02          1.67317748E+02          1.06907439E+02          6.73047936E+01          3.00706588E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05763641E+04          3.85862045E+04          1.67765445E+04          7.39518345E+03          4.77141858E+03          2.29279130E+03          1.53858692E+03          6.91493599E+02          1.73816834E+02          1.11075241E+02          7.00149070E+01          3.12325889E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79193986E+04          3.76163712E+04          1.64447462E+04          7.43968351E+03          4.80403238E+03          2.36613549E+03          1.59009924E+03          7.14959451E+02          1.80289993E+02          1.15208658E+02          7.27115247E+01          3.23866341E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57972946E+04          3.68659844E+04          1.61948830E+04          7.49677845E+03          4.84439022E+03          2.43902366E+03          1.64194885E+03          7.38541220E+02          1.86711014E+02          1.19326380E+02          7.53921065E+01          3.35346550E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40935571E+04          3.62902023E+04          1.60105559E+04          7.56421068E+03          4.89110785E+03          2.51148391E+03          1.69348069E+03          7.61978428E+02          1.93109921E+02          1.23421053E+02          7.80608329E+01          3.46771131E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27218939E+04          3.58552140E+04          1.58793227E+04          7.64020807E+03          4.94309780E+03          2.58354211E+03          1.74471330E+03          7.85279419E+02          1.99474550E+02          1.27493832E+02          8.07165855E+01          3.58135483E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16172813E+04          3.55350994E+04          1.57916007E+04          7.72336249E+03          4.99949489E+03          2.65522206E+03          1.79626496E+03          8.08693026E+02          2.05819906E+02          1.31545799E+02          8.33613413E+01          3.69457305E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07299958E+04          3.53097075E+04          1.57399033E+04          7.81254215E+03          5.05960286E+03          2.72788366E+03          1.84693387E+03          8.31738132E+02          2.12120727E+02          1.35585981E+02          8.59933508E+01          3.80719897E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00214657E+04          3.51631959E+04          1.57183097E+04          7.90682818E+03          5.12285621E+03          2.79883285E+03          1.89792941E+03          8.54900656E+02          2.18391868E+02          1.39599163E+02          8.86137690E+01          3.91928545E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94613962E+04          3.50829412E+04          1.57220845E+04          8.00546763E+03          5.18879107E+03          2.87074393E+03          1.94809219E+03          8.77715684E+02          2.24647625E+02          1.43602050E+02          9.12250748E+01          4.03096540E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90257391E+04          3.50587816E+04          1.57474017E+04          8.10783838E+03          5.25702376E+03          2.94229672E+03          1.99858447E+03          9.00650780E+02          2.30875871E+02          1.47579772E+02          9.38255817E+01          4.14217299E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86951765E+04          3.50824630E+04          1.57911389E+04          8.21342225E+03          5.32723469E+03          3.01350788E+03          2.04883851E+03          9.23478410E+02          2.37077755E+02          1.51548571E+02          9.64167628E+01          4.25299776E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84540652E+04          3.51472158E+04          1.58507266E+04          8.32178495E+03          5.39915573E+03          3.08439299E+03          2.09886478E+03          9.46203238E+02          2.43242374E+02          1.55501274E+02          9.89968493E+01          4.36331618E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82895954E+04          3.52474403E+04          1.59240331E+04          8.43255941E+03          5.47256039E+03          3.15496661E+03          2.14867304E+03          9.68829620E+02          2.49407116E+02          1.59438507E+02          1.01569107E+02          4.47331920E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81912278E+04          3.53784712E+04          1.60092758E+04          8.54543444E+03          5.54725621E+03          3.22524235E+03          2.19827239E+03          9.91361630E+02          2.55536389E+02          1.63360847E+02          1.04132746E+02          4.58288347E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81501749E+04          3.55363947E+04          1.61049543E+04          8.66014405E+03          5.62307890E+03          3.29639815E+03          2.24819262E+03          1.01380308E+03          2.61643241E+02          1.67275968E+02          1.06688812E+02          4.69217973E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81591014E+04          3.57179035E+04          1.62097980E+04          8.77646016E+03          5.69988737E+03          3.36609401E+03          2.29739070E+03          1.03636435E+03          2.67728604E+02          1.71170052E+02          1.09235507E+02          4.80102027E+01
       3734.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81728595E+04          3.57864678E+04          1.62484521E+04          8.81751185E+03          5.72697943E+03          3.39048158E+03          2.31459111E+03          1.04417742E+03          2.69854003E+02          1.72530134E+02          1.10125224E+02          4.83902637E+01
       3735.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45297346E+14          4.81728604E+04          3.57864718E+04          1.62484544E+04          8.81751420E+03          5.72698098E+03          3.39048304E+03          2.31459212E+03          1.04417788E+03          2.69854125E+02          1.72530212E+02          1.10125275E+02          4.83902854E+01
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98338371E+08          4.82118229E+04          3.59201859E+04          1.63227245E+04          8.89418589E+03          5.77755998E+03          3.43552801E+03          2.34640388E+03          1.05863180E+03          2.73792910E+02          1.75050949E+02          1.11774344E+02          4.90945608E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66308330E+07          4.83030934E+04          3.61408404E+04          1.64428054E+04          9.01315086E+03          5.85599129E+03          3.50582510E+03          2.39574053E+03          1.08102120E+03          2.79848178E+02          1.78925797E+02          1.14306825E+02          5.01774499E+01
       3942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76969812E+07          4.83530522E+04          3.62408431E+04          1.64964354E+04          9.06464807E+03          5.88992592E+03          3.53581193E+03          2.41682787E+03          1.09039294E+03          2.82444308E+02          1.80580243E+02          1.15393117E+02          5.06407357E+01
       3943.0010          1.00000000E+30          1.00000000E+30          1.04751874E+15          6.76960748E+07          4.83530547E+04          3.62408478E+04          1.64964379E+04          9.06465047E+03          5.88992750E+03          3.53581337E+03          2.41682887E+03          1.09039340E+03          2.82444429E+02          1.80580321E+02          1.15393167E+02          5.06407574E+01
       4000.0000          1.00000000E+30          1.00000000E+30          1.17414207E+09          4.65846560E+07          4.84284399E+04          3.63778025E+04          1.65692418E+04          9.13320698E+03          5.93508963E+03          3.57474493E+03          2.44439600E+03          1.10312717E+03          2.85872908E+02          1.82781033E+02          1.16830763E+02          5.12549228E+01
       4100.0000          1.00000000E+30          1.00000000E+30          2.52407087E+08          2.83461722E+07          4.85840279E+04          3.66292883E+04          1.67013422E+04          9.25422472E+03          6.01477497E+03          3.64451758E+03          2.49337613E+03          1.12535630E+03          2.91889315E+02          1.86631314E+02          1.19348108E+02          5.23309961E+01
       4200.0000          1.00000000E+30          1.00000000E+30          1.18354624E+08          1.94365257E+07          4.87665564E+04          3.68937524E+04          1.68385052E+04          9.37609088E+03          6.09497719E+03          3.71403726E+03          2.54169888E+03          1.14731196E+03          2.97876723E+02          1.90462639E+02          1.21857780E+02          5.34021845E+01
       4241.9990          1.00000000E+30          1.00000000E+30          9.36446088E+07          1.69826125E+07          4.88505463E+04          3.70083638E+04          1.68974932E+04          9.42750204E+03          6.12880033E+03          3.74298888E+03          2.56207284E+03          1.15656276E+03          3.00388773E+02          1.92070176E+02          1.22909994E+02          5.38515467E+01
       4242.0010          1.00000000E+30          1.30386859E+15          9.36437114E+07          1.69825122E+07          4.88505504E+04          3.70083693E+04          1.68974960E+04          9.42750449E+03          6.12880195E+03          3.74299031E+03          2.56207383E+03          1.15656321E+03          3.00388893E+02          1.92070253E+02          1.22910044E+02          5.38515682E+01
       4300.0000          1.00000000E+30          1.47738328E+09          7.11245452E+07          1.43398522E+07          4.89731612E+04          3.71698454E+04          1.69802061E+04          9.49870574E+03          6.17563464E+03          3.78224465E+03          2.59034579E+03          1.16939122E+03          3.03856594E+02          1.94289564E+02          1.24360915E+02          5.44716124E+01
       4400.0000          1.00000000E+30          3.23328614E+08          4.84222155E+07          1.11181561E+07          4.92013530E+04          3.74563872E+04          1.71259848E+04          9.62198157E+03          6.25669301E+03          3.85129147E+03          2.63883251E+03          1.19139837E+03          3.09819537E+02          1.98098838E+02          1.26857910E+02          5.55378185E+01
       4500.0000          1.00000000E+30          1.52360870E+08          3.55533325E+07          8.93730001E+06          4.94489612E+04          3.77523435E+04          1.72754364E+04          9.74584067E+03          6.33810423E+03          3.92010892E+03          2.68716374E+03          1.21314524E+03          3.15754939E+02          2.01903528E+02          1.29348186E+02          5.66007518E+01
       4600.0000          1.00000000E+30          9.17767157E+07          2.74723464E+07          7.38393969E+06          4.97140767E+04          3.80567994E+04          1.74282039E+04          9.87021411E+03          6.41982567E+03          3.98870404E+03          2.73534406E+03          1.23501621E+03          3.21684041E+02          2.05698006E+02          1.31832049E+02          5.76615516E+01
       4700.0000          1.00000000E+30          6.25614626E+07          2.20240455E+07          6.23383081E+06          4.99950242E+04          3.83689472E+04          1.75839702E+04          9.99504070E+03          6.50181947E+03          4.05708351E+03          2.78291443E+03          1.25682133E+03          3.27597419E+02          2.09482305E+02          1.34310351E+02          5.87194654E+01
       4800.0000          1.00000000E+30          4.59740348E+07          1.81557469E+07          5.35566143E+06          5.02903202E+04          3.86880701E+04          1.77424548E+04          1.01202660E+04          6.58405197E+03          4.12424433E+03          2.83081004E+03          1.27856251E+03          3.33495332E+02          2.13256759E+02          1.36783230E+02          5.97747638E+01
       4900.0000          1.00000000E+30          3.55386164E+07          1.52984807E+07          4.66817303E+06          5.05986525E+04          3.90135301E+04          1.79034065E+04          1.02458411E+04          6.66649297E+03          4.19222092E+03          2.87856752E+03          1.30024158E+03          3.39378044E+02          2.17021438E+02          1.39250006E+02          6.08275561E+01
       5000.0000          1.00000000E+30          2.84947379E+07          1.31208975E+07          4.11868798E+06          5.09188526E+04          3.93447565E+04          1.80666015E+04          1.03717226E+04          6.74911557E+03          4.26000030E+03          2.92619068E+03          1.32186023E+03          3.45245985E+02          2.20776607E+02          1.41710894E+02          6.18777118E+01
       5100.0000          1.00000000E+30          2.34887059E+07          1.14190066E+07          3.67173600E+06          5.12498792E+04          3.96812397E+04          1.82318391E+04          1.04978713E+04          6.82482129E+03          4.32856856E+03          2.97368318E+03          1.34342011E+03          3.51099487E+02          2.24522576E+02          1.44166407E+02          6.29249766E+01
       5200.0000          1.00000000E+30          1.97883485E+07          1.00602136E+07          3.30272883E+06          5.15908007E+04          4.00225221E+04          1.83989390E+04          1.06157632E+04          6.91434750E+03          4.39596016E+03          3.02104854E+03          1.36492276E+03          3.56938886E+02          2.28259594E+02          1.46616667E+02          6.39704494E+01
       5300.0000          1.00000000E+30          1.69660609E+07          8.95637077E+06          2.99411290E+06          5.19407825E+04          4.03681913E+04          1.85677388E+04          1.07394721E+04          6.99548173E+03          4.46317045E+03          3.06873007E+03          1.38636966E+03          3.62764578E+02          2.31987839E+02          1.49061382E+02          6.50131348E+01
       5400.0000          1.00000000E+30          1.47589855E+07          8.04583628E+06          2.73308678E+06          5.22990739E+04          4.07178766E+04          1.87380921E+04          1.08755125E+04          7.07653757E+03          4.53020430E+03          3.11584684E+03          1.40776226E+03          3.68576943E+02          2.35707379E+02          1.51500679E+02          6.60536382E+01
       5500.0000          1.00000000E+30          1.29960656E+07          7.28494651E+06          2.51011979E+06          5.26649974E+04          4.10712418E+04          1.89098664E+04          1.09987704E+04          7.15751635E+03          4.59706638E+03          3.16284598E+03          1.42927737E+03          3.74376158E+02          2.39418467E+02          1.53934845E+02          6.70917097E+01
       5600.0000          1.00000000E+30          1.15632224E+07          6.64181762E+06          2.31797832E+06          5.30379424E+04          4.14279827E+04          1.90829416E+04          1.11219297E+04          7.24608820E+03          4.66376119E+03          3.20973050E+03          1.45056370E+03          3.80173057E+02          2.43121682E+02          1.56366394E+02          6.81285941E+01
       5700.0000          1.00000000E+30          1.03806620E+07          6.09277809E+06          2.15109889E+06          5.34173555E+04          4.17878239E+04          1.92572088E+04          1.12569096E+04          7.32677202E+03          4.73122469E+03          3.25650332E+03          1.47179955E+03          3.85947211E+02          2.46823479E+02          1.58789803E+02          6.91627749E+01
       5800.0000          1.00000000E+30          9.39220916E+06          5.61990777E+06          2.00514758E+06          5.38027339E+04          4.21505138E+04          1.94325685E+04          1.13796484E+04          7.40738631E+03          4.79758732E+03          3.30359154E+03          1.49298614E+03          3.91708299E+02          2.50510605E+02          1.61212431E+02          7.01944978E+01
       5900.0000          1.00000000E+30          8.55652211E+06          5.20936060E+06          1.87668102E+06          5.41936223E+04          4.25158246E+04          1.96089304E+04          1.15022984E+04          7.49528349E+03          4.86379500E+03          3.35014409E+03          1.51429552E+03          3.97457989E+02          2.54190210E+02          1.63626907E+02          7.12243000E+01
       6000.0000          1.00000000E+30          7.84279540E+06          4.85042463E+06          1.76297269E+06          5.45896044E+04          4.28835473E+04          1.97862123E+04          1.16362790E+04          7.57562413E+03          4.93076335E+03          3.39659252E+03          1.53538573E+03          4.03206038E+02          2.57862296E+02          1.66039732E+02          7.22524685E+01
