#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
        645.0010          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08805476E+04          1.15328731E+05          1.03594098E+05          5.27923720E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07110870E+05          9.27492659E+04          4.71390443E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92667474E+04          8.35895077E+04          4.26942400E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30907434E+04          7.63414005E+04          3.89524969E+04          2.10306806E+04          3.94472334E+03
        650.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48979750E+04          1.16930386E+05          1.05398253E+05          5.35903052E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07859973E+05          9.44037467E+04          4.79868174E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00633301E+05          8.49613085E+04          4.30685815E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43087327E+04          7.75632797E+04          3.92883463E+04          2.15611449E+04          3.51147002E+03
        655.9990          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02415705E+03          1.18912156E+05          1.07374625E+05          5.47335329E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09621719E+05          9.56091105E+04          4.86689484E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02323722E+05          8.66681553E+04          4.39194923E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58131131E+04          7.90822272E+04          4.00360506E+04          2.21685747E+04          2.81107349E+03
        656.0010          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          6.43165775E+04          7.02311405E+03          1.18912828E+05          1.07375356E+05          5.47339222E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09622316E+05          9.56097335E+04          4.86692738E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02324295E+05          8.66687358E+04          4.39197816E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58136227E+04          7.90827435E+04          4.00363046E+04          2.21687996E+04          2.69321322E+03
        660.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          3.49508687E+04          5.80490747E+03          1.20271655E+05          1.08858051E+05          5.55235075E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10829050E+05          9.68718764E+04          4.93286003E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03483065E+05          8.73894182E+04          4.45059425E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68434175E+04          8.01287889E+04          4.05507513E+04          2.26220715E+04          2.43158065E+03
        670.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.22341566E+04          5.13680475E+03          1.23117071E+05          1.12751349E+05          5.71524735E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13966214E+05          9.98803397E+04          5.10582585E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05823880E+05          9.02251644E+04          4.58379885E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.89937460E+04          8.21550759E+04          4.17449664E+04          2.36887857E+04          2.08305477E+03
        680.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.05609963E+04          5.22953205E+03          1.26565859E+05          1.15939547E+05          5.91598132E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16574284E+05          1.03210905E+05          5.24019078E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08719356E+05          9.26525991E+04          4.71969075E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01576433E+05          8.48004353E+04          4.31066094E+04          2.47997335E+04          2.07027747E+03
        690.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.06700800E+04          5.33022675E+03          1.29381466E+05          1.19971609E+05          6.13132913E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19800628E+05          1.06771252E+05          5.41558862E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10984618E+05          9.55745074E+04          4.87214387E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04297491E+05          8.68138108E+04          4.42037392E+04          2.59674956E+04          2.11811097E+03
        700.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.08376567E+04          5.66440179E+03          1.32875930E+05          1.23209688E+05          6.28578796E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22466639E+05          1.09539102E+05          5.57841310E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13893132E+05          9.83643520E+04          5.00591790E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06326988E+05          8.92706788E+04          4.56046998E+04          2.71709694E+04          2.20339510E+03
        701.9990          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.08717886E+04          5.70701766E+03          1.33597235E+05          1.24004233E+05          6.32814942E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23106433E+05          1.10253175E+05          5.61504218E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14492922E+05          9.89795181E+04          5.03697015E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06858551E+05          8.97947078E+04          4.58954698E+04          2.74064259E+04          2.21719725E+03
        702.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.08718228E+04          5.70706061E+03          1.33597960E+05          1.24005033E+05          6.32819208E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23107077E+05          1.10253894E+05          5.61507907E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14493526E+05          9.89801375E+04          5.03700141E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06859086E+05          8.97952352E+04          4.58957625E+04          2.74066877E+04          2.21721130E+03
        710.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.15386827E+04          5.85300623E+03          1.36006652E+05          1.27289712E+05          6.50357578E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25735562E+05          1.13206954E+05          5.76659583E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16958191E+05          1.01171537E+05          5.16521176E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09040430E+05          9.19552081E+04          4.67098384E+04          2.84293359E+04          2.29014240E+03
        712.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.16642877E+04          5.91600238E+03          1.37078794E+05          1.28566511E+05          6.54056473E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26750202E+05          1.14355307E+05          5.82553189E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17909821E+05          1.02085361E+05          5.21497910E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09881395E+05          9.27920561E+04          4.71240233E+04          2.87961149E+04          2.31371939E+03
        713.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.16643723E+04          5.91604484E+03          1.37079515E+05          1.28567371E+05          6.54060736E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26706878E+04          1.26750884E+05          1.14356081E+05          5.82557160E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17910461E+05          1.02085976E+05          5.21501261E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09881960E+05          9.27926193E+04          4.71243020E+04          2.87963887E+04          2.19473064E+03
        720.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.19139977E+04          6.06847728E+03          1.39648672E+05          1.31090154E+05          6.69330374E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45012625E+04          1.29183781E+05          1.15989937E+05          5.91796493E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19106846E+05          1.04284268E+05          5.29908310E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11391431E+05          9.48062005E+04          4.81201077E+04          2.97116437E+04          2.03463171E+03
        725.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.21627900E+04          6.17744240E+03          1.41928652E+05          1.33654276E+05          6.82997353E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41712800E+03          1.30276204E+05          1.18177418E+05          6.03249621E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20891631E+05          1.06245241E+05          5.39584032E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13050917E+05          9.59528438E+04          4.90077486E+04          3.04918348E+04          1.81987257E+03
        726.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.21628747E+04          6.17748543E+03          1.41929424E+05          1.33655148E+05          6.83002003E+04          1.00000000E+30          1.00000000E+30          8.83672412E+04          7.41618915E+03          1.30276862E+05          1.18178162E+05          6.03253513E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20892235E+05          1.06245907E+05          5.39587317E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13051478E+05          9.59533966E+04          4.90080500E+04          3.04921203E+04          1.78310438E+03
        730.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.23345783E+04          6.26475587E+03          1.42799433E+05          1.35420900E+05          6.89107809E+04          1.00000000E+30          1.00000000E+30          4.72561990E+04          6.33389986E+03          1.31606499E+05          1.19682796E+05          6.11137870E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22112017E+05          1.07050613E+05          5.46236040E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14185463E+05          9.70715381E+04          4.94408259E+04          3.10408532E+04          1.69983547E+03
        740.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.27289472E+04          6.46948294E+03          1.46490516E+05          1.39328565E+05          7.11648347E+04          1.00000000E+30          1.00000000E+30          1.44745785E+04          5.67015169E+03          1.35053328E+05          1.23080458E+05          6.31786210E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25272759E+05          1.10286172E+05          5.61748745E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16576972E+05          9.99850725E+04          5.09384156E+04          3.24201056E+04          1.55786966E+03
        750.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.31239468E+04          6.69872738E+03          1.50377477E+05          1.43878076E+05          7.35713339E+04          1.00000000E+30          1.00000000E+30          1.17654752E+04          5.78350660E+03          1.37558626E+05          1.26588003E+05          6.46061834E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27816485E+05          1.13079116E+05          5.77457086E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19378551E+05          1.02290009E+05          5.22747724E+04          3.37792163E+04          1.55741481E+03
        760.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.35716077E+04          6.89686199E+03          1.53285201E+05          1.47710886E+05          7.54368450E+04          1.00000000E+30          1.00000000E+30          1.17348957E+04          5.99191557E+03          1.40931071E+05          1.30450280E+05          6.66743709E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31040962E+05          1.16380056E+05          5.94725953E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22318101E+05          1.05204694E+05          5.38370744E+04          3.52323920E+04          1.60058855E+03
        770.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.39713836E+04          7.13675955E+03          1.57174252E+05          1.52441094E+05          7.79145566E+04          1.00000000E+30          1.00000000E+30          1.19221329E+04          6.21590608E+03          1.44473032E+05          1.34555654E+05          6.84715124E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33653180E+05          1.19580538E+05          6.13059510E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25406071E+05          1.07981850E+05          5.51434282E+04          3.67477607E+04          1.65042932E+03
        772.9190          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.41047574E+04          7.20996468E+03          1.58346953E+05          1.53879504E+05          7.86687866E+04          1.00000000E+30          1.00000000E+30          1.19779193E+04          6.28448134E+03          1.45540748E+05          1.35059940E+05          6.90929206E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34584636E+05          1.20592468E+05          6.15350682E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25362790E+05          1.08865979E+05          5.56050370E+04          3.71704139E+04          1.66527656E+03
        772.9210          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.12622209E+04          1.41048497E+04          7.21001536E+03          1.58347762E+05          1.53880499E+05          7.86693084E+04          1.00000000E+30          1.00000000E+30          1.19779577E+04          6.28452885E+03          1.45541485E+05          1.35060731E+05          6.90933503E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34585279E+05          1.20593167E+05          6.15354214E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25363367E+05          1.08866590E+05          5.56053560E+04          3.71707393E+04          1.58106640E+03
        780.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.15772719E+04          1.44391317E+04          7.34492193E+03          1.61265781E+05          1.56292475E+05          7.97987388E+04          1.00000000E+30          1.00000000E+30          1.25087624E+04          6.37416873E+03          1.47423721E+05          1.37918068E+05          7.03531844E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36899068E+05          1.23119894E+05          6.28113350E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27437048E+05          1.11072106E+05          5.67576006E+04          3.82657033E+04          1.61491316E+03
        784.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.18036053E+04          1.46483182E+04          7.46687153E+03          1.63392050E+05          1.58665784E+05          8.10268338E+04          1.00000000E+30          1.00000000E+30          1.27114382E+04          6.47886167E+03          1.49206772E+05          1.40009780E+05          7.13956090E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38581520E+05          1.24570145E+05          6.37446998E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28943243E+05          1.12684199E+05          5.76004799E+04          3.91148767E+04          1.64000194E+03
        785.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.18036965E+04          1.46484135E+04          7.46692113E+03          1.63392912E+05          1.58666748E+05          8.10273327E+04          1.00000000E+30          1.00000000E+30          1.27115206E+04          6.47890424E+03          1.49207494E+05          1.40010630E+05          7.13960323E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15165721E+04          1.38582201E+05          1.24570845E+05          6.37450788E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28943853E+05          1.12684853E+05          5.76008221E+04          3.91152240E+04          1.58941384E+03
        790.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.20332992E+04          1.48907253E+04          7.56998293E+03          1.64034105E+05          1.61113276E+05          8.22938347E+04          1.00000000E+30          1.00000000E+30          1.28822618E+04          6.58709511E+03          1.51034223E+05          1.42166793E+05          7.24698256E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26510900E+04          1.40306539E+05          1.26345235E+05          6.47066127E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30486093E+05          1.14344449E+05          5.80645298E+04          3.98723530E+04          1.54996324E+03
        799.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.25026435E+04          1.53420296E+04          7.81569165E+03          1.68031894E+05          1.65521563E+05          8.45337192E+04          1.00000000E+30          1.00000000E+30          1.32916726E+04          6.77482383E+03          1.54094650E+05          1.45530282E+05          7.47175479E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61553884E+03          1.42690354E+05          1.30050489E+05          6.62116255E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33684288E+05          1.16847866E+05          5.97009607E+04          4.15162944E+04          1.39803652E+03
        800.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.25026911E+04          1.53420789E+04          7.81571702E+03          1.68032304E+05          1.65522057E+05          8.45339732E+04          1.00000000E+30          1.00000000E+30          1.32917148E+04          6.77484526E+03          1.54095004E+05          1.45530701E+05          7.47177797E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61519786E+03          1.42690685E+05          1.30050871E+05          6.62118122E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33684616E+05          1.16848189E+05          5.97011289E+04          4.15119508E+04          1.39802341E+03
        800.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.25027388E+04          1.53421282E+04          7.81574239E+03          1.68032713E+05          1.65522552E+05          8.45342273E+04          1.00000000E+30          1.00000000E+30          1.32917571E+04          6.77486670E+03          1.54095358E+05          1.45531119E+05          7.47180115E+04          1.00000000E+30          1.00000000E+30          1.13378624E+05          7.61485692E+03          1.42691016E+05          1.30051252E+05          6.62119990E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33684943E+05          1.16848511E+05          5.97012972E+04          4.15121297E+04          1.38098716E+03
        810.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.29860438E+04          1.58513953E+04          8.07794023E+03          1.72230278E+05          1.70618123E+05          8.71535237E+04          1.00000000E+30          1.00000000E+30          1.36631665E+04          6.99617535E+03          1.57721383E+05          1.49841821E+05          7.64951227E+04          1.00000000E+30          1.00000000E+30          2.24956789E+04          6.28506970E+03          1.46078628E+05          1.33219577E+05          6.81333862E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35612308E+05          1.20162858E+05          6.12545438E+04          4.31827710E+04          1.29816783E+03
        820.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.34839895E+04          1.62610399E+04          8.29707355E+03          1.75443948E+05          1.75111479E+05          8.94615959E+04          1.00000000E+30          1.00000000E+30          1.40930626E+04          7.19241434E+03          1.61522557E+05          1.53754517E+05          7.87906865E+04          1.00000000E+30          1.00000000E+30          1.37632374E+04          6.24753244E+03          1.49631365E+05          1.37065500E+05          6.99022409E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38695172E+05          1.23671074E+05          6.30027741E+04          4.49321651E+04          1.27505018E+03
        830.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.38887863E+04          1.67787698E+04          8.57157515E+03          1.79665386E+05          1.80406006E+05          9.21603241E+04          1.00000000E+30          1.00000000E+30          1.44684872E+04          7.39852270E+03          1.64359643E+05          1.58302209E+05          8.12282892E+04          1.00000000E+30          1.00000000E+30          1.27794353E+04          6.30120347E+03          1.51884884E+05          1.40228764E+05          7.19373200E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41921462E+05          1.26043167E+05          6.48537265E+04          4.67272990E+04          1.29351300E+03
        840.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.43806331E+04          1.73305515E+04          8.79021444E+03          1.83113587E+05          1.84815310E+05          9.50269384E+04          1.00000000E+30          1.00000000E+30          1.49120395E+04          7.62871700E+03          1.68131714E+05          1.62263566E+05          8.29172072E+04          1.00000000E+30          1.00000000E+30          1.29694542E+04          6.64217876E+03          1.55337188E+05          1.44150749E+05          7.37122602E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44444145E+05          1.29512486E+05          6.61910900E+04          4.85451004E+04          1.33473934E+03
        850.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.52077447E+04          1.77380581E+04          9.07206267E+03          1.87304719E+05          1.90260611E+05          9.71885350E+04          1.00000000E+30          1.00000000E+30          1.53966709E+04          7.87369561E+03          1.72080990E+05          1.66969687E+05          8.53474919E+04          1.00000000E+30          1.00000000E+30          1.31740409E+04          6.84433386E+03          1.58950082E+05          1.47744058E+05          7.58164616E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47702102E+05          1.32631954E+05          6.80570477E+04          5.04089207E+04          1.37274615E+03
        850.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.52717880E+04          1.77923329E+04          9.10121550E+03          1.87733977E+05          1.90822277E+05          9.74720751E+04          1.00000000E+30          1.00000000E+30          1.54461070E+04          7.89903618E+03          1.72485740E+05          1.67454869E+05          8.55981272E+04          1.00000000E+30          1.00000000E+30          1.31948343E+04          6.86520727E+03          1.59320265E+05          1.48147279E+05          7.60332903E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48035664E+05          1.32986808E+05          6.82492531E+04          5.06124854E+04          1.37672606E+03
        851.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.52719164E+04          1.77924419E+04          9.10127405E+03          1.87734839E+05          1.90823405E+05          9.74726445E+04          1.00000000E+30          3.38974176E+04          1.54462062E+04          7.89908707E+03          1.72486552E+05          1.67455844E+05          8.55986304E+04          1.00000000E+30          1.00000000E+30          1.31948760E+04          6.86524918E+03          1.59321008E+05          1.48148088E+05          7.60337257E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48036333E+05          1.32987521E+05          6.82496390E+04          5.06128946E+04          1.32300075E+03
        859.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.58594341E+04          1.82966948E+04          9.31282946E+03          1.91049080E+05          1.96035932E+05          1.00103095E+05          1.00000000E+30          3.43248535E+04          1.59062163E+04          8.06523342E+03          1.76219836E+05          1.70852221E+05          8.74741320E+04          1.00000000E+30          1.00000000E+30          1.38103934E+04          7.01627335E+03          1.61720582E+05          1.51881632E+05          7.75557554E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50336951E+05          1.36271421E+05          7.00310585E+04          5.23590494E+04          1.35655650E+03
        860.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.58595005E+04          1.82967524E+04          9.31285801E+03          1.91049497E+05          1.96036527E+05          1.00103395E+05          1.00000000E+30          3.43249016E+04          1.59062690E+04          8.06525789E+03          1.76220260E+05          1.70852690E+05          8.74743789E+04          1.00000000E+30          1.00000000E+30          1.38104338E+04          7.01629369E+03          1.61720938E+05          1.51882057E+05          7.75559650E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50337269E+05          1.36271795E+05          7.00312616E+04          5.23592594E+04          1.35656044E+03
        860.0010          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.58595669E+04          1.82968100E+04          9.31288656E+03          1.91049913E+05          1.96037122E+05          1.00103695E+05          1.00000000E+30          3.43249497E+04          1.59063216E+04          8.06528236E+03          1.76220684E+05          1.70853159E+05          8.74746258E+04          1.00000000E+30          1.00000000E+30          1.38104742E+04          7.01631402E+03          1.61721294E+05          1.51882483E+05          7.75561747E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33168784E+04          1.50337587E+05          1.36272169E+05          7.00314647E+04          5.23594695E+04          1.32290513E+03
        870.0000          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.65358417E+04          1.87669364E+04          9.60740269E+03          1.95306285E+05          2.00258313E+05          1.03198505E+05          1.00000000E+30          3.48127641E+04          1.63540759E+04          8.31759085E+03          1.78697555E+05          1.75675030E+05          9.00152351E+04          1.00000000E+30          1.00000000E+30          1.42264808E+04          7.22571002E+03          1.65361100E+05          1.55489783E+05          7.97106200E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19956880E+04          1.53584903E+05          1.40117052E+05          7.12932346E+04          5.43483635E+04          1.24970280E+03
        876.9990          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          3.68756385E+04          1.91693823E+04          9.76950828E+03          1.98400242E+05          2.04290834E+05          1.04357540E+05          1.00000000E+30          3.51625518E+04          1.66221635E+04          8.44544577E+03          1.81481712E+05          1.79215389E+05          9.14298363E+04          1.00000000E+30          1.00000000E+30          1.45329053E+04          7.37987576E+03          1.68007894E+05          1.58451988E+05          8.12912949E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96392981E+03          1.55942672E+05          1.41694350E+05          7.26415860E+04          5.57928112E+04          1.20511019E+03
