#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20630092E+03          7.93917194E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38772024E+03          4.39721829E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20585495E+03          7.93404119E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46969103E+03          4.40043121E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20540932E+03          8.00006677E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54886843E+03          4.42516995E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20496401E+03          8.00565700E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63482497E+03          4.43167172E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21333957E+03          8.01125504E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70332909E+03          4.44889008E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21436995E+03          8.01686092E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77668224E+03          4.45642122E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21540208E+03          8.02247465E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85916075E+03          4.46439719E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21643597E+03          8.08404650E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94637474E+03          4.48984649E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21747161E+03          8.09932774E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03050044E+03          4.50071645E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22615328E+03          8.11466685E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11914617E+03          4.52219260E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22851403E+03          8.13006418E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20087540E+03          4.53460928E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23088388E+03          8.14552005E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28355598E+03          4.54702828E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23326289E+03          8.20983693E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37530140E+03          4.57506051E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23565112E+03          8.23410527E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47052150E+03          4.59074010E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24569265E+03          8.25851751E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54749114E+03          4.61602183E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24949149E+03          8.28307494E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63399708E+03          4.63317876E+02
        106.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28751959E+03          8.54430266E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29640328E+03          4.79820762E+02
        107.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13102017E+04          1.28753039E+03          8.54437163E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29661034E+03          4.60297613E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17668624E+04          1.30394570E+03          8.71320480E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.60035373E+03          4.69231618E+02
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19270080E+04          1.31690221E+03          8.75767284E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69752790E+03          4.72820204E+02
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48573120E+04          1.19273330E+04          1.31691588E+03          8.75776232E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69774468E+03          4.63999882E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86373474E+04          1.32237175E+04          1.39119837E+03          9.26675038E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.65660221E+03          4.94073198E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96707700E+04          1.27981522E+04          1.49525647E+03          1.00129687E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79589492E+03          5.31516408E+02
        133.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89499701E+04          1.23882361E+04          1.54504839E+03          1.03301132E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02474740E+04          5.47009552E+02
        134.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89496752E+04          1.23880705E+04          1.54507260E+03          1.03302768E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53517841E+04          1.02477350E+04          5.28196692E+02
        134.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88032918E+04          1.23059580E+04          1.55724648E+03          1.04125842E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04428573E+04          1.03791521E+04          5.23389928E+02
        135.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88029999E+04          1.22136294E+04          1.55727107E+03          1.04226392E+03          1.00000000E+30          1.00000000E+30          2.70952386E+04          1.04353006E+04          1.03794198E+04          5.13538643E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75754746E+04          1.17271965E+04          1.62112190E+03          1.08671794E+03          1.00000000E+30          1.00000000E+30          4.65317596E+03          1.78425418E+03          1.09988219E+04          3.96058616E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51243046E+04          1.06621156E+04          1.75950606E+03          1.18080566E+03          1.00000000E+30          1.00000000E+30          2.68292386E+03          1.26480057E+03          1.23177093E+04          3.57991434E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27240335E+04          9.70642790E+03          1.91280813E+03          1.28421711E+03          1.00000000E+30          1.00000000E+30          2.71070200E+03          1.33253554E+03          1.37335042E+04          3.78690525E+02
        161.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23202845E+04          9.54653350E+03          1.94616263E+03          1.30747156E+03          1.00000000E+30          1.00000000E+30          2.72138782E+03          1.34591082E+03          1.40320853E+04          3.83151287E+02
        162.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57777827E+04          2.23198877E+04          9.54637616E+03          1.94619658E+03          1.30749503E+03          1.00000000E+30          1.00000000E+30          2.72139856E+03          1.34592434E+03          1.40324048E+04          3.74071647E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61436536E+04          2.08463485E+04          9.06906963E+03          2.07996637E+03          1.39838706E+03          1.00000000E+30          1.00000000E+30          2.83083550E+03          1.41268401E+03          1.52387995E+04          3.93265359E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66256284E+04          1.94687987E+04          8.59836972E+03          2.26430397E+03          1.52235477E+03          1.00000000E+30          1.00000000E+30          2.97779684E+03          1.50822059E+03          1.68105251E+04          4.19345998E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70360217E+04          1.86128365E+04          8.33558587E+03          2.46531057E+03          1.65933819E+03          1.00000000E+30          1.00000000E+30          3.20354245E+03          1.60661266E+03          1.84650006E+04          4.48549187E+02
        190.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70824216E+04          1.85285766E+04          8.30863997E+03          2.48668923E+03          1.67406799E+03          1.00000000E+30          1.00000000E+30          3.22608710E+03          1.61813789E+03          1.86058736E+04          4.51657052E+02
        191.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70825147E+04          1.85284086E+04          8.30858620E+03          2.48673240E+03          1.67409775E+03          1.00000000E+30          9.73343507E+03          3.22613255E+03          1.61816113E+03          1.86062332E+04          4.31634121E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75121695E+04          1.79804368E+04          8.15229991E+03          2.69400473E+03          1.81648094E+03          1.00000000E+30          9.75512498E+03          3.47953295E+03          1.74799680E+03          2.01769628E+04          4.61117739E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78796578E+04          1.76906253E+04          8.06754730E+03          2.93095892E+03          1.97520998E+03          1.00000000E+30          9.77934123E+03          3.79781619E+03          1.90917546E+03          2.19658381E+04          4.95356598E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84126604E+04          1.75024409E+04          8.05192184E+03          3.19129728E+03          2.15271723E+03          1.00000000E+30          9.92910909E+03          4.14839392E+03          2.08798041E+03          2.38334890E+04          5.32997541E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89702950E+04          1.74389889E+04          8.08405038E+03          3.48605561E+03          2.35471911E+03          1.00000000E+30          1.03496609E+04          4.51801780E+03          2.26739116E+03          2.57671804E+04          5.73692038E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96633795E+04          1.74648637E+04          8.15768661E+03          3.77876586E+03          2.55041367E+03          1.00000000E+30          1.08372746E+04          4.89748754E+03          2.46549552E+03          2.78339724E+04          6.15228170E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03232431E+04          1.74908154E+04          8.27019438E+03          4.11025482E+03          2.77508706E+03          1.00000000E+30          1.13661311E+04          5.33636161E+03          2.69118357E+03          2.99837565E+04          6.61705587E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10392271E+04          1.76996901E+04          8.36296708E+03          4.45570405E+03          3.00229451E+03          1.00000000E+30          1.18730729E+04          5.79929558E+03          2.91929486E+03          3.21775653E+04          7.08517283E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16415799E+04          1.79861151E+04          8.54950128E+03          4.79919416E+03          3.25562569E+03          1.00000000E+30          1.23895129E+04          6.29370615E+03          3.17484303E+03          3.45065233E+04          7.58806428E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23800813E+04          1.83301344E+04          8.75377337E+03          5.20648439E+03          3.51816392E+03          1.00000000E+30          1.28977169E+04          6.86990970E+03          3.45464105E+03          3.69446927E+04          8.13398327E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30849638E+04          1.86321718E+04          8.93941284E+03          5.62950499E+03          3.81136696E+03          1.00000000E+30          1.34678371E+04          7.42857279E+03          3.75304766E+03          3.94674020E+04          8.69931795E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39111276E+04          1.91063884E+04          9.19759857E+03          6.05177044E+03          4.09305790E+03          1.00000000E+30          1.39641643E+04          8.08746140E+03          4.06477914E+03          4.20488331E+04          9.28075225E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46936274E+04          1.95900923E+04          9.45551920E+03          6.52929655E+03          4.41409219E+03          1.00000000E+30          1.45392952E+04          8.71848781E+03          4.40732281E+03          4.47349419E+04          9.90363026E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55812106E+04          2.00577599E+04          9.71631026E+03          7.01176692E+03          4.74672323E+03          1.00000000E+30          1.51569951E+04          9.42985997E+03          4.74411112E+03          4.75785589E+04          1.05375882E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65279178E+04          2.05483025E+04          9.99189500E+03          7.54024568E+03          5.12549568E+03          1.00000000E+30          1.58586885E+04          1.01747147E+04          5.11952861E+03          5.04651857E+04          1.12277081E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73617745E+04          2.11394263E+04          1.02867857E+04          8.08879676E+03          5.47847799E+03          1.00000000E+30          1.64982698E+04          1.09027715E+04          5.51804884E+03          5.33724954E+04          1.19116172E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83416826E+04          2.17470322E+04          1.06035501E+04          8.69454938E+03          5.88920231E+03          1.00000000E+30          1.72428978E+04          1.17307120E+04          5.92877734E+03          5.65083615E+04          1.26582525E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92455859E+04          2.23024234E+04          1.08980861E+04          9.33644894E+03          6.32358568E+03          1.00000000E+30          1.79255833E+04          1.25889447E+04          6.35149186E+03          5.97032329E+04          1.34147225E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02888965E+04          2.29605453E+04          1.12424822E+04          9.94545788E+03          6.77190002E+03          1.00000000E+30          1.87355074E+04          1.34736613E+04          6.79808825E+03          6.29195527E+04          1.41980694E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11620892E+04          2.36432717E+04          1.16036547E+04          1.06444331E+04          7.23143583E+03          1.00000000E+30          1.94008300E+04          1.43986313E+04          7.27484518E+03          6.63579757E+04          1.50077753E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22403379E+04          2.42542501E+04          1.19260787E+04          1.13833627E+04          7.70676468E+03          1.00000000E+30          2.01786419E+04          1.53886256E+04          7.77012226E+03          6.96664379E+04          1.58405037E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32321366E+04          2.50113098E+04          1.23171106E+04          1.21460444E+04          8.21762502E+03          1.00000000E+30          2.09266183E+04          1.64136843E+04          8.31245321E+03          7.32707195E+04          1.67240195E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43997759E+04          2.56989315E+04          1.26769032E+04          1.29295721E+04          8.74612172E+03          1.00000000E+30          2.17983552E+04          1.75320967E+04          8.88525582E+03          7.68322577E+04          1.76360995E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52523954E+04          2.64641142E+04          1.30794356E+04          1.37421884E+04          9.32189015E+03          1.00000000E+30          2.25327415E+04          1.87107867E+04          9.46672165E+03          8.06953129E+04          1.85699906E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64214561E+04          2.72983400E+04          1.35041683E+04          1.46887058E+04          9.92755372E+03          1.00000000E+30          2.33717263E+04          1.99028847E+04          1.00342663E+04          8.43992144E+04          1.95508484E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75070204E+04          2.80517307E+04          1.39599155E+04          1.55963732E+04          1.05487805E+04          1.00000000E+30          2.43125310E+04          2.10628313E+04          1.06595070E+04          8.83948565E+04          2.05510634E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87706998E+04          2.89062852E+04          1.43330069E+04          1.65173770E+04          1.11879470E+04          1.00000000E+30          2.51150348E+04          2.23430741E+04          1.13046234E+04          9.24135966E+04          2.15547833E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97263447E+04          2.97835319E+04          1.47777078E+04          1.75496013E+04          1.18848385E+04          1.00000000E+30          2.60411602E+04          2.36627471E+04          1.20046923E+04          9.65205961E+04          2.26315011E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09080779E+04          3.07346193E+04          1.52619882E+04          1.86105396E+04          1.26119319E+04          1.00000000E+30          2.69826261E+04          2.50528933E+04          1.27107202E+04          1.00894743E+05          2.37479826E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22058619E+04          3.15116110E+04          1.56802400E+04          1.96826980E+04          1.33540485E+04          1.00000000E+30          2.79967039E+04          2.65037099E+04          1.34453963E+04          1.05186532E+05          2.48618404E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32894902E+04          3.24801433E+04          1.61748529E+04          2.07751431E+04          1.41135170E+04          1.00000000E+30          2.89321406E+04          2.80236807E+04          1.41869227E+04          1.09545214E+05          2.60034029E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46113943E+04          3.34164266E+04          1.66545567E+04          2.19698101E+04          1.49334539E+04          1.00000000E+30          3.00175040E+04          2.95760987E+04          1.50691236E+04          1.14059508E+05          2.72391409E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60165738E+04          3.44705556E+04          1.71901811E+04          2.32126953E+04          1.57847522E+04          1.00000000E+30          3.09415465E+04          3.11685121E+04          1.58321981E+04          1.18943650E+05          2.84641678E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70106012E+04          3.52993709E+04          1.76409755E+04          2.45187456E+04          1.66473029E+04          1.00000000E+30          3.19697550E+04          3.29045672E+04          1.66836925E+04          1.23399622E+05          2.96863603E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82822559E+04          3.63600386E+04          1.81842887E+04          2.58501288E+04          1.76580053E+04          1.00000000E+30          3.30125318E+04          3.46409723E+04          1.75677332E+04          1.28579146E+05          3.10191223E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96774903E+04          3.73876466E+04          1.87621317E+04          2.72150928E+04          1.85525316E+04          1.00000000E+30          3.41605788E+04          3.64522602E+04          1.85007886E+04          1.33226063E+05          3.23535338E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11557618E+04          3.85377280E+04          1.92983194E+04          2.86697681E+04          1.95343932E+04          1.00000000E+30          3.51870267E+04          3.83488091E+04          1.94469250E+04          1.38104031E+05          3.37216546E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22942787E+04          3.94761170E+04          1.99232897E+04          3.01844973E+04          2.05528215E+04          1.00000000E+30          3.63992059E+04          4.02762415E+04          2.04123888E+04          1.43510429E+05          3.51257787E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37941336E+04          4.06400026E+04          2.03902646E+04          3.18748344E+04          2.16275095E+04          1.00000000E+30          3.74117298E+04          4.22524268E+04          2.14538026E+04          1.48506152E+05          3.65508840E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49174951E+04          4.17446250E+04          2.09884406E+04          3.34354110E+04          2.27170102E+04          1.00000000E+30          3.85783397E+04          4.43621208E+04          2.25285873E+04          1.54016682E+05          3.80109969E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64049974E+04          4.29912185E+04          2.16366474E+04          3.50376806E+04          2.38343831E+04          1.00000000E+30          3.98605286E+04          4.65435014E+04          2.35994870E+04          1.59401957E+05          3.95375265E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78072505E+04          4.43145562E+04          2.21986720E+04          3.69309889E+04          2.51133579E+04          1.00000000E+30          4.09540860E+04          4.89705397E+04          2.48390568E+04          1.65027493E+05          4.11579652E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93856686E+04          4.52772573E+04          2.28701641E+04          3.87251910E+04          2.63438691E+04          1.00000000E+30          4.22737217E+04          5.11864631E+04          2.59689511E+04          1.70407889E+05          4.27349763E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10527032E+04          4.65187630E+04          2.34280113E+04          4.05849869E+04          2.76069777E+04          1.00000000E+30          4.36812323E+04          5.35034479E+04          2.71736509E+04          1.76488247E+05          4.43513487E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22185782E+04          4.78658335E+04          2.41097686E+04          4.24584846E+04          2.89408345E+04          1.00000000E+30          4.47130229E+04          5.59504896E+04          2.83860417E+04          1.82636696E+05          4.59794508E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38807695E+04          4.90405096E+04          2.47810697E+04          4.46545890E+04          3.02902736E+04          1.00000000E+30          4.61243799E+04          5.84201242E+04          2.96248680E+04          1.88330067E+05          4.76939923E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50763509E+04          5.04260964E+04          2.55219010E+04          4.65776822E+04          3.16752068E+04          1.00000000E+30          4.73632314E+04          6.12333740E+04          3.09726676E+04          1.94490629E+05          4.94334679E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66962344E+04          5.18922563E+04          2.61318142E+04          4.89637821E+04          3.31722143E+04          1.00000000E+30          4.88430855E+04          6.37737038E+04          3.24620510E+04          2.01080208E+05          5.12733582E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83988209E+04          5.30029839E+04          2.68928397E+04          5.11270957E+04          3.48177417E+04          1.00000000E+30          5.00948787E+04          6.66089378E+04          3.38201034E+04          2.07099885E+05          5.31000817E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.98536000E+04          5.43948204E+04          2.75001241E+04          5.33822332E+04          3.63466026E+04          1.00000000E+30          5.16128070E+04          6.93962531E+04          3.52431173E+04          2.13654894E+05          5.49001822E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13747055E+04          5.59042419E+04          2.82661686E+04          5.57722125E+04          3.79467630E+04          1.00000000E+30          5.28287532E+04          7.26261768E+04          3.67413285E+04          2.20159825E+05          5.68127750E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.30727617E+04          5.72028789E+04          2.90111719E+04          5.81840551E+04          3.96295985E+04          1.00000000E+30          5.43670138E+04          7.55477515E+04          3.84105685E+04          2.26818132E+05          5.87785471E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48535829E+04          5.87440113E+04          2.98363367E+04          6.06483340E+04          4.15093434E+04          1.00000000E+30          5.59975429E+04          7.86583325E+04          3.99421617E+04          2.33911487E+05          6.08418594E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62707104E+04          6.03704837E+04          3.05143583E+04          6.34653237E+04          4.32422579E+04          1.00000000E+30          5.71541293E+04          8.17862841E+04          4.15009754E+04          2.41015051E+05          6.27755554E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.80630654E+04          6.16101800E+04          3.13556268E+04          6.60909942E+04          4.50024063E+04          1.00000000E+30          5.87651329E+04          8.49885342E+04          4.31989422E+04          2.48041091E+05          6.48304010E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99416881E+04          6.32350529E+04          3.22445972E+04          6.88247524E+04          4.70926579E+04          1.00000000E+30          6.02162647E+04          8.86019293E+04          4.49442531E+04          2.55517025E+05          6.70433914E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12724011E+04          6.48036340E+04          3.28848271E+04          7.17006961E+04          4.89793057E+04          1.00000000E+30          6.18952995E+04          9.21045940E+04          4.68656499E+04          2.62503165E+05          6.91233325E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31234879E+04          6.65443291E+04          3.37085543E+04          7.48579617E+04          5.09373397E+04          1.00000000E+30          6.33776582E+04          9.56820183E+04          4.86115545E+04          2.69729234E+05          7.13150252E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47751995E+04          6.79597309E+04          3.46050884E+04          7.77982070E+04          5.30157546E+04          1.00000000E+30          6.51105103E+04          9.93877533E+04          5.04533355E+04          2.77854841E+05          7.35491676E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66873792E+04          6.97226314E+04          3.55506150E+04          8.08164228E+04          5.53277332E+04          1.00000000E+30          6.65571872E+04          1.03525979E+05          5.25179533E+04          2.85474005E+05          7.59398673E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83354080E+04          7.15794282E+04          3.62934572E+04          8.42573265E+04          5.74409729E+04          1.00000000E+30          6.83286031E+04          1.07203787E+05          5.44733986E+04          2.92971043E+05          7.82131011E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02657694E+04          7.29303477E+04          3.72495376E+04          8.75026026E+04          5.96139445E+04          1.00000000E+30          6.97927470E+04          1.11077640E+05          5.64374350E+04          3.01478281E+05          8.05117432E+03
