#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66407172E+01          1.61900594E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68331228E+00          3.63297435E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64278211E+01          1.60746506E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70038970E+00          3.63008998E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62265181E+01          1.59657656E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71798002E+00          3.62778496E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60361845E+01          1.58630513E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73605691E+00          3.62603343E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58562593E+01          1.57661859E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75459564E+00          3.62481180E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56861942E+01          1.56748724E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77357293E+00          3.62409751E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55254847E+01          1.55888223E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79296690E+00          3.62386883E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53736534E+01          1.55077673E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81275694E+00          3.62410520E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52302522E+01          1.54314622E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83292364E+00          3.62478746E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50948637E+01          1.53596673E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85344870E+00          3.62589697E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49670896E+01          1.52921624E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87431486E+00          3.62741619E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48465586E+01          1.52287390E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89550584E+00          3.62932841E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47329217E+01          1.51692000E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91700624E+00          3.63161771E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46258479E+01          1.51133619E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93880155E+00          3.63426904E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45250253E+01          1.50610476E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96087800E+00          3.63726776E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44301606E+01          1.50120952E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98322261E+00          3.64060030E+00
        106.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39116012E+01          1.47515352E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14616261E+00          3.67223933E+00
        107.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00651611E+10          2.39114852E+01          1.47514790E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14621062E+00          3.67225025E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55496009E+05          2.37553057E+01          1.46771293E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21900258E+00          3.68958770E+00
        110.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00635428E+05          2.37107296E+01          1.46565754E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24358533E+00          3.69579084E+00
        111.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23161246E+10          1.00552219E+05          2.37106439E+01          1.46565362E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24363470E+00          3.69580346E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60615028E+04          1.66517503E+04          2.34495875E+01          1.45509131E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47135523E+00          3.75980541E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10079721E+04          6.95354156E+03          2.33886339E+01          1.45634511E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73448790E+00          3.84465064E+00
        133.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56878205E+04          5.45099593E+03          2.34145931E+01          1.45970496E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84186244E+00          3.88166160E+00
        134.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56857985E+04          5.45039787E+03          2.34146122E+01          1.45970698E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90006046E+10          6.84191639E+00          3.88168050E+00
        134.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47021725E+04          5.15926986E+03          2.34248260E+01          1.46075785E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70932508E+06          6.86886792E+00          3.89113850E+00
        135.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47003105E+04          5.15872430E+03          2.34248479E+01          1.46076004E+01          1.00000000E+30          1.00000000E+30          3.88126122E+10          1.70412891E+06          6.86892199E+00          3.89115754E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10292371E+04          4.02922698E+03          2.34960551E+01          1.46716390E+01          1.00000000E+30          1.00000000E+30          3.10710802E+05          1.14879932E+05          7.00473483E+00          3.93963838E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.07395149E+03          2.72235989E+03          2.37229640E+01          1.48478168E+01          1.00000000E+30          1.00000000E+30          5.79290187E+04          2.55820727E+04          7.27969251E+00          4.04143764E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06136317E+03          2.01254295E+03          2.40369207E+01          1.50735811E+01          1.00000000E+30          1.00000000E+30          2.64039747E+04          1.21265909E+04          7.55773858E+00          4.14811406E+00
        161.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77732265E+03          1.90942038E+03          2.41080335E+01          1.51234720E+01          1.00000000E+30          1.00000000E+30          2.34659698E+04          1.08258920E+04          7.61358512E+00          4.16988918E+00
        162.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53138320E+10          4.77704383E+03          1.90932262E+03          2.41081059E+01          1.51235226E+01          1.00000000E+30          1.00000000E+30          2.34633836E+04          1.08247410E+04          7.61364103E+00          4.16991103E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80482269E+05          3.88111986E+03          1.57869014E+03          2.44157088E+01          1.53362968E+01          1.00000000E+30          1.00000000E+30          1.57908111E+04          7.38121497E+03          7.83775163E+00          4.25816208E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08268611E+04          3.12222590E+03          1.29170731E+03          2.48436864E+01          1.56270485E+01          1.00000000E+30          1.00000000E+30          1.08108424E+04          5.10501095E+03          8.11894141E+00          4.37049062E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08921252E+04          2.60190416E+03          1.09086784E+03          2.53095740E+01          1.59393951E+01          1.00000000E+30          1.00000000E+30          8.03091706E+03          3.81768656E+03          8.40074233E+00          4.48435672E+00
        190.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87431962E+04          2.55903296E+03          1.07416353E+03          2.53578590E+01          1.59715907E+01          1.00000000E+30          1.00000000E+30          7.82189337E+03          3.72036929E+03          8.42891099E+00          4.49579355E+00
        191.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87392176E+04          2.55894877E+03          1.07413042E+03          2.53579559E+01          1.59716553E+01          1.00000000E+30          1.04884108E+11          7.82148821E+03          3.72017271E+03          8.42896738E+00          4.49581644E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55829361E+04          2.22792054E+03          9.44311690E+02          2.58050631E+01          1.62685848E+01          1.00000000E+30          4.09481049E+05          6.30190792E+03          3.01008785E+03          8.68264180E+00          4.59912175E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79318043E+04          1.94934291E+03          8.33890422E+02          2.63239216E+01          1.66110481E+01          1.00000000E+30          1.30062934E+05          5.14414115E+03          2.46596376E+03          8.96395356E+00          4.71425397E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34974228E+04          1.73598775E+03          7.48587144E+02          2.68613981E+01          1.69640606E+01          1.00000000E+30          6.76830302E+04          4.32606875E+03          2.07975586E+03          9.24369834E+00          4.82926522E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06704033E+04          1.56894907E+03          6.81363454E+02          2.74138162E+01          1.73255131E+01          1.00000000E+30          4.28499704E+04          3.72416448E+03          1.79459181E+03          9.52197393E+00          4.94402469E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74357171E+03          1.43583121E+03          6.27527802E+02          2.79782966E+01          1.76937522E+01          1.00000000E+30          3.01954876E+04          3.26707455E+03          1.57745135E+03          9.80407812E+00          5.05983234E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36402158E+03          1.32819800E+03          5.83839919E+02          2.85525571E+01          1.80674675E+01          1.00000000E+30          2.27725171E+04          2.91112214E+03          1.40799055E+03          1.00844995E+01          5.17511378E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33816480E+03          1.24011968E+03          5.47996764E+02          2.91347713E+01          1.84456096E+01          1.00000000E+30          1.80024993E+04          2.62823326E+03          1.27308442E+03          1.03633319E+01          5.28985059E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55216194E+03          1.16731518E+03          5.18317765E+02          2.97234640E+01          1.88273315E+01          1.00000000E+30          1.47330615E+04          2.39962434E+03          1.16391367E+03          1.06406621E+01          5.40404091E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93522854E+03          1.10662490E+03          4.93552276E+02          3.03174330E+01          1.92119430E+01          1.00000000E+30          1.23822542E+04          2.21229502E+03          1.07435664E+03          1.09212298E+01          5.51888473E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44132211E+03          1.05566876E+03          4.72751221E+02          3.09156929E+01          1.95988785E+01          1.00000000E+30          1.06281652E+04          2.05698821E+03          1.00004686E+03          1.11956436E+01          5.63197172E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03933923E+03          1.01262317E+03          4.55184022E+02          3.15174294E+01          1.99876713E+01          1.00000000E+30          9.28035146E+03          1.92695064E+03          9.37785090E+02          1.14732105E+01          5.74567538E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70761816E+03          9.76072773E+02          4.40280443E+02          3.21219663E+01          2.03779337E+01          1.00000000E+30          8.21947327E+03          1.81714265E+03          8.85181752E+02          1.17449939E+01          5.85775423E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43064505E+03          9.44904344E+02          4.27589974E+02          3.27287384E+01          2.07693426E+01          1.00000000E+30          7.36793798E+03          1.72373783E+03          8.40419132E+02          1.20198325E+01          5.97042946E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19704042E+03          9.18231785E+02          4.16753582E+02          3.33372720E+01          2.11616273E+01          1.00000000E+30          6.67299443E+03          1.64377971E+03          8.02089599E+02          1.22933564E+01          6.08261983E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99830995E+03          8.95344310E+02          4.07481334E+02          3.39471672E+01          2.15545597E+01          1.00000000E+30          6.09784660E+03          1.57495417E+03          7.69090733E+02          1.25656215E+01          6.19435423E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82795190E+03          8.75665220E+02          3.99538225E+02          3.45580861E+01          2.19431264E+01          1.00000000E+30          5.61608576E+03          1.51542373E+03          7.40546357E+02          1.28366802E+01          6.30526193E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68095302E+03          8.58723682E+02          3.92731469E+02          3.51508057E+01          2.23308355E+01          1.00000000E+30          5.20837575E+03          1.46371697E+03          7.15753127E+02          1.31065815E+01          6.41504165E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55337054E+03          8.44132186E+02          3.86902106E+02          3.57512093E+01          2.27177090E+01          1.00000000E+30          4.86021437E+03          1.41864120E+03          6.94141197E+02          1.33792227E+01          6.52551693E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44206855E+03          8.31568953E+02          3.81918115E+02          3.63805041E+01          2.31218254E+01          1.00000000E+30          4.56056387E+03          1.37922233E+03          6.75244918E+02          1.36468649E+01          6.63706570E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34452603E+03          8.20766122E+02          3.77669062E+02          3.69778799E+01          2.35065874E+01          1.00000000E+30          4.30088536E+03          1.34465833E+03          6.58680199E+02          1.39134805E+01          6.74562172E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25869289E+03          8.11498333E+02          3.74062083E+02          3.76029525E+01          2.39079019E+01          1.00000000E+30          4.07445318E+03          1.31428460E+03          6.44128650E+02          1.41827682E+01          6.85701319E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18288933E+03          8.03575941E+02          3.71018583E+02          3.82257975E+01          2.43077561E+01          1.00000000E+30          3.87594921E+03          1.28754520E+03          6.31324166E+02          1.44473653E+01          6.96705239E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11572688E+03          7.96837195E+02          3.68471861E+02          3.88185831E+01          2.46893709E+01          1.00000000E+30          3.70108212E+03          1.26397390E+03          6.20043034E+02          1.47145945E+01          7.07516208E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05604830E+03          7.91144507E+02          3.66364749E+02          3.94375699E+01          2.50866721E+01          1.00000000E+30          3.54636374E+03          1.24317705E+03          6.10096497E+02          1.49808279E+01          7.18516456E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00288440E+03          7.86379869E+02          3.64648095E+02          4.00545135E+01          2.54826368E+01          1.00000000E+30          3.40893813E+03          1.22481970E+03          6.01323975E+02          1.52426152E+01          7.29394536E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95541776E+03          7.82441407E+02          3.63279709E+02          4.06694730E+01          2.58773044E+01          1.00000000E+30          3.28643966E+03          1.20861648E+03          5.93588397E+02          1.55069832E+01          7.40313349E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91295408E+03          7.79241441E+02          3.62222788E+02          4.12825060E+01          2.62707128E+01          1.00000000E+30          3.17689677E+03          1.19432231E+03          5.86772214E+02          1.57704443E+01          7.51194126E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87490265E+03          7.76703065E+02          3.61445548E+02          4.18936682E+01          2.66628989E+01          1.00000000E+30          3.07865593E+03          1.18172690E+03          5.80774278E+02          1.60330253E+01          7.62038800E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84075675E+03          7.74759843E+02          3.60919971E+02          4.25030133E+01          2.70386988E+01          1.00000000E+30          2.99031884E+03          1.17064735E+03          5.75506809E+02          1.62947516E+01          7.72725033E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81008009E+03          7.73353286E+02          3.60621644E+02          4.31105937E+01          2.74287697E+01          1.00000000E+30          2.91069794E+03          1.16092537E+03          5.70893715E+02          1.65523821E+01          7.83431414E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78249595E+03          7.72432022E+02          3.60529050E+02          4.37164594E+01          2.78324722E+01          1.00000000E+30          2.83877684E+03          1.15242322E+03          5.66868627E+02          1.68125064E+01          7.94300925E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75767731E+03          7.71950811E+02          3.60623169E+02          4.43206589E+01          2.82201116E+01          1.00000000E+30          2.77368446E+03          1.14501965E+03          5.63373456E+02          1.70718457E+01          8.05018376E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73533939E+03          7.71869635E+02          3.60887174E+02          4.49232388E+01          2.86066937E+01          1.00000000E+30          2.71467147E+03          1.13860869E+03          5.60357084E+02          1.73304214E+01          8.15707131E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71523298E+03          7.72152883E+02          3.61306091E+02          4.55242439E+01          2.89922479E+01          1.00000000E+30          2.66108404E+03          1.13309713E+03          5.57774658E+02          1.75913766E+01          8.26437260E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69714002E+03          7.72768970E+02          3.61866593E+02          4.61237176E+01          2.93768025E+01          1.00000000E+30          2.61235654E+03          1.12840217E+03          5.55586479E+02          1.78484491E+01          8.37070928E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68086791E+03          7.73689596E+02          3.62556758E+02          4.67217012E+01          2.97603845E+01          1.00000000E+30          2.56799486E+03          1.12445063E+03          5.53757042E+02          1.81048161E+01          8.47679069E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66624726E+03          7.74889531E+02          3.63365923E+02          4.73407824E+01          3.01566702E+01          1.00000000E+30          2.52756503E+03          1.12117753E+03          5.52255210E+02          1.83604954E+01          8.58447386E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65312780E+03          7.76346059E+02          3.64284457E+02          4.79355546E+01          3.05381759E+01          1.00000000E+30          2.49068663E+03          1.11852462E+03          5.51053039E+02          1.86155042E+01          8.69004158E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64137622E+03          7.78038791E+02          3.65303770E+02          4.85289567E+01          3.09187869E+01          1.00000000E+30          2.45702368E+03          1.11644018E+03          5.50125419E+02          1.88728379E+01          8.79602672E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63087351E+03          7.79949298E+02          3.66416018E+02          4.91428201E+01          3.13117292E+01          1.00000000E+30          2.42627945E+03          1.11487783E+03          5.49449990E+02          1.91265181E+01          8.90291560E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62151384E+03          7.82060949E+02          3.67614167E+02          4.97332451E+01          3.16904153E+01          1.00000000E+30          2.39819103E+03          1.11379558E+03          5.49006609E+02          1.93795751E+01          9.00777695E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61320205E+03          7.84358690E+02          3.68891808E+02          5.03224071E+01          3.20682762E+01          1.00000000E+30          2.37252282E+03          1.11315596E+03          5.48777132E+02          1.96320236E+01          9.11242935E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60585344E+03          7.86828804E+02          3.70243125E+02          5.09313937E+01          3.24580942E+01          1.00000000E+30          2.34906726E+03          1.11292486E+03          5.48745190E+02          1.98867461E+01          9.21921486E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59939114E+03          7.89458883E+02          3.71662842E+02          5.15177896E+01          3.28341663E+01          1.00000000E+30          2.32763719E+03          1.11307172E+03          5.48895931E+02          2.01379828E+01          9.32342947E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59374609E+03          7.92237565E+02          3.73146112E+02          5.21236772E+01          3.32220003E+01          1.00000000E+30          2.30806517E+03          1.11356854E+03          5.49215926E+02          2.03914809E+01          9.42974272E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58885639E+03          7.95154504E+02          3.74688530E+02          5.27074373E+01          3.35963675E+01          1.00000000E+30          2.29020109E+03          1.11439010E+03          5.49692975E+02          2.06415581E+01          9.53354203E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58466489E+03          7.98200219E+02          3.76286058E+02          5.33103533E+01          3.39822991E+01          1.00000000E+30          2.27390982E+03          1.11551332E+03          5.50315943E+02          2.08938811E+01          9.63940468E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58112101E+03          8.01366047E+02          3.77934993E+02          5.38915992E+01          3.43550396E+01          1.00000000E+30          2.25906890E+03          1.11691723E+03          5.51074692E+02          2.11428474E+01          9.74280883E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57817778E+03          8.04644011E+02          3.79631935E+02          5.44916633E+01          3.47391456E+01          1.00000000E+30          2.24556794E+03          1.11858262E+03          5.51959944E+02          2.13940415E+01          9.84824045E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57579326E+03          8.08026797E+02          3.81373755E+02          5.50705086E+01          3.51103325E+01          1.00000000E+30          2.23330748E+03          1.12049193E+03          5.52963224E+02          2.16419423E+01          9.95126757E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57392846E+03          8.11507651E+02          3.83157568E+02          5.56678336E+01          3.54926849E+01          1.00000000E+30          2.22219663E+03          1.12262908E+03          5.54076764E+02          2.18920509E+01          1.00562860E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57254832E+03          8.15080379E+02          3.84980719E+02          5.62637929E+01          3.58623866E+01          1.00000000E+30          2.21215302E+03          1.12497925E+03          5.55293398E+02          2.21389283E+01          1.01595855E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57162038E+03          8.18739233E+02          3.86840745E+02          5.68390764E+01          3.62430533E+01          1.00000000E+30          2.20310138E+03          1.12752887E+03          5.56606571E+02          2.23879920E+01          1.02635740E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57111516E+03          8.22478917E+02          3.88735389E+02          5.74324526E+01          3.66228796E+01          1.00000000E+30          2.19497345E+03          1.13026543E+03          5.58010215E+02          2.26338856E+01          1.03674403E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57100532E+03          8.26294491E+02          3.90662526E+02          5.80245365E+01          3.69903785E+01          1.00000000E+30          2.18770617E+03          1.13317734E+03          5.59498773E+02          2.28819425E+01          1.04707515E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57126581E+03          8.30181443E+02          3.92620220E+02          5.85964811E+01          3.73686131E+01          1.00000000E+30          2.18124245E+03          1.13625397E+03          5.61067059E+02          2.31295059E+01          1.05741835E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57187370E+03          8.34135502E+02          3.94606648E+02          5.91861248E+01          3.77460514E+01          1.00000000E+30          2.17552989E+03          1.13948543E+03          5.62710312E+02          2.33739751E+01          1.06775010E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57280761E+03          8.38152775E+02          3.96620123E+02          5.97745437E+01          3.81227073E+01          1.00000000E+30          2.17052000E+03          1.14286256E+03          5.64424101E+02          2.36205843E+01          1.07811815E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57404795E+03          8.42229590E+02          3.98659081E+02          6.03433523E+01          3.84874146E+01          1.00000000E+30          2.16616818E+03          1.14637692E+03          5.66204331E+02          2.38667253E+01          1.08831887E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57557656E+03          8.46362561E+02          4.00722065E+02          6.09294622E+01          3.88625919E+01          1.00000000E+30          2.16243387E+03          1.15002061E+03          5.68047199E+02          2.41098461E+01          1.09859861E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57737657E+03          8.50548508E+02          4.02807706E+02          6.15144092E+01          3.92370263E+01          1.00000000E+30          2.15927891E+03          1.15378634E+03          5.69949169E+02          2.43550808E+01          1.10891421E+01
