#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Valence  Total
         97.0000          1.00000000E+30          1.00000000E+30          1.30711301E+03          6.48295729E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21716960E+04          6.45994330E+03          3.14158171E+02          1.74592631E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.29979944E+03          6.45498179E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27458083E+04          6.66755356E+03          3.17568742E+02          1.75564811E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.30362494E+03          6.42724669E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33859106E+04          6.90591015E+03          3.20917111E+02          1.76723834E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.29980573E+03          6.45141982E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38353106E+04          7.06425722E+03          3.24317915E+02          1.78042930E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.30148975E+03          6.47211896E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69630993E+04          7.72325687E+03          3.57344155E+02          1.88668831E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.35915521E+03          6.78199947E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62514521E+04          7.04802958E+03          3.95095485E+02          2.02237029E+02
        120.9990          1.00000000E+30          1.00000000E+30          1.36668254E+03          6.82207974E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61050850E+04          6.97562513E+03          3.99174955E+02          2.03743037E+02
        121.0010          1.00000000E+30          4.36749824E+03          1.36669770E+03          6.82216045E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61047947E+04          6.97548167E+03          3.99183221E+02          1.94664861E+02
        126.9990          1.00000000E+30          4.46863332E+03          1.43070741E+03          7.15506868E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50299433E+04          6.46512710E+03          4.25679276E+02          2.04467870E+02
        127.0010          1.00000000E+30          4.46866783E+03          1.43072832E+03          7.15517819E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.45508009E+03          1.50296224E+04          6.46498088E+03          4.25688684E+02          2.00143027E+02
        130.0000          1.00000000E+30          4.52101319E+03          1.47761971E+03          7.39545845E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30208779E+03          1.43721387E+04          6.25292168E+03          4.37322542E+02          2.05179404E+02
        140.0000          1.00000000E+30          4.70477821E+03          1.65606071E+03          8.30194718E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.32520615E+03          1.27765396E+04          5.60607804E+03          4.84770197E+02          2.24838101E+02
        150.0000          1.00000000E+30          4.85747609E+03          1.87010690E+03          9.38280390E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47935951E+03          1.16564808E+04          5.19573125E+03          5.37567707E+02          2.46891967E+02
        160.0000          1.00000000E+30          4.99982086E+03          2.10905222E+03          1.05925186E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.63869510E+03          1.08443137E+04          4.90139213E+03          5.96256198E+02          2.70611524E+02
        170.0000          1.00000000E+30          5.27887474E+03          2.36895307E+03          1.19037991E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.89338725E+03          1.03727322E+04          4.74589379E+03          6.61715048E+02          2.96643756E+02
        180.0000          1.00000000E+30          5.58094974E+03          2.65593878E+03          1.33537272E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01300403E+04          1.00786061E+04          4.63429385E+03          7.31852666E+02          3.24184367E+02
        190.0000          1.00000000E+30          5.90308440E+03          2.97783840E+03          1.49899391E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03711960E+04          9.88554516E+03          4.58367383E+03          8.12714770E+02          3.54796206E+02
        200.0000          1.00000000E+30          6.22487464E+03          3.33032288E+03          1.67736455E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06714258E+04          9.79616899E+03          4.61742054E+03          8.95504983E+02          3.86676858E+02
        210.0000          1.00000000E+30          6.57548588E+03          3.74506941E+03          1.88042960E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10125780E+04          9.80359643E+03          4.65320152E+03          9.84419449E+02          4.21153225E+02
        220.0000          1.00000000E+30          6.92854374E+03          4.14687093E+03          2.09131929E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13958585E+04          9.88802275E+03          4.72029971E+03          1.08053725E+03          4.56653670E+02
        230.0000          1.00000000E+30          7.33323811E+03          4.62057060E+03          2.32277401E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18151246E+04          1.00324786E+04          4.78628151E+03          1.18767186E+03          4.95408548E+02
        240.0000          1.00000000E+30          7.73013102E+03          5.09770061E+03          2.56989560E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22591848E+04          1.02286445E+04          4.90814769E+03          1.29797015E+03          5.35284795E+02
        250.0000          1.00000000E+30          8.16026105E+03          5.62570842E+03          2.83052326E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27447965E+04          1.04653808E+04          5.04454934E+03          1.41787135E+03          5.77659050E+02
        260.0000          1.00000000E+30          8.63120865E+03          6.18017177E+03          3.12500010E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32662294E+04          1.06896098E+04          5.17043542E+03          1.54917006E+03          6.22855506E+02
        270.0000          1.00000000E+30          9.10249988E+03          6.78987432E+03          3.40998202E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37670714E+04          1.09933885E+04          5.33682623E+03          1.69081805E+03          6.69880948E+02
        280.0000          1.00000000E+30          9.57721312E+03          7.40294202E+03          3.74460168E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43287990E+04          1.13076577E+04          5.50523733E+03          1.83843555E+03          7.19239135E+02
        290.0000          1.00000000E+30          1.00930705E+04          8.10816956E+03          4.08052399E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49157978E+04          1.16261896E+04          5.67793243E+03          1.99865894E+03          7.71016864E+02
        300.0000          1.00000000E+30          1.06026773E+04          8.79797932E+03          4.44938342E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54317768E+04          1.19797503E+04          5.86432281E+03          2.16632187E+03          8.24308090E+02
        310.0000          1.00000000E+30          1.11850318E+04          9.58185569E+03          4.83357188E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60562616E+04          1.23466745E+04          6.06488043E+03          2.34907305E+03          8.81435106E+02
        320.0000          1.00000000E+30          1.16789443E+04          1.03911668E+04          5.24853876E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66516954E+04          1.27341653E+04          6.25731233E+03          2.54208171E+03          9.39705456E+02
        330.0000          1.00000000E+30          1.22921020E+04          1.12624657E+04          5.68292737E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72016070E+04          1.31481628E+04          6.47901756E+03          2.74734426E+03          1.00137005E+03
        340.0000          1.00000000E+30          1.28718106E+04          1.21817530E+04          6.16749377E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78625069E+04          1.35967225E+04          6.69270015E+03          2.95836239E+03          1.06508608E+03
        350.0000          1.00000000E+30          1.34497092E+04          1.31676676E+04          6.62979154E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84918839E+04          1.40102348E+04          6.92576905E+03          3.19365763E+03          1.13110398E+03
        360.0000          1.00000000E+30          1.41059619E+04          1.41428294E+04          7.15441862E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92177570E+04          1.45019552E+04          7.18594278E+03          3.42335640E+03          1.19956435E+03
        370.0000          1.00000000E+30          1.47309354E+04          1.52141932E+04          7.70325386E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97825180E+04          1.49627553E+04          7.42059166E+03          3.68407658E+03          1.27063414E+03
        380.0000          1.00000000E+30          1.54704129E+04          1.63304360E+04          8.27247237E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05222104E+04          1.54743211E+04          7.69096115E+03          3.95791687E+03          1.34627640E+03
        390.0000          1.00000000E+30          1.60875331E+04          1.75336719E+04          8.84336516E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12155931E+04          1.60335589E+04          7.94953258E+03          4.23978978E+03          1.42160391E+03
        400.0000          1.00000000E+30          1.67921770E+04          1.87379841E+04          9.48514632E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18614947E+04          1.65365618E+04          8.23629640E+03          4.53898364E+03          1.50085002E+03
        410.0000          1.00000000E+30          1.75029389E+04          2.00408458E+04          1.01528258E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26306935E+04          1.71047818E+04          8.53236986E+03          4.85055354E+03          1.58343140E+03
        420.0000          1.00000000E+30          1.82077364E+04          2.13973078E+04          1.08171224E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34030680E+04          1.77199169E+04          8.85735504E+03          5.19585259E+03          1.67048814E+03
        430.0000          1.00000000E+30          1.90296142E+04          2.28281100E+04          1.15447499E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41286947E+04          1.82559802E+04          9.12525018E+03          5.53686563E+03          1.75626730E+03
        440.0000          1.00000000E+30          1.97284028E+04          2.43279335E+04          1.23097984E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49652513E+04          1.88925904E+04          9.46245872E+03          5.88604228E+03          1.84641466E+03
        450.0000          1.00000000E+30          2.05289992E+04          2.59051906E+04          1.31193197E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56778879E+04          1.95205346E+04          9.78184335E+03          6.26921569E+03          1.94005512E+03
        460.0000          1.00000000E+30          2.14349328E+04          2.77017064E+04          1.39538050E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65360640E+04          2.02251362E+04          1.01537673E+04          6.68435713E+03          2.04234460E+03
        470.0000          1.00000000E+30          2.21874629E+04          2.93715668E+04          1.48106873E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73534543E+04          2.07935651E+04          1.04285380E+04          7.08984586E+03          2.13573171E+03
        480.0000          1.00000000E+30          2.29558629E+04          3.10672220E+04          1.56892884E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81644288E+04          2.15171986E+04          1.08049097E+04          7.51488112E+03          2.23669648E+03
        490.0000          1.00000000E+30          2.38836816E+04          3.29844106E+04          1.67232179E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90795574E+04          2.21961727E+04          1.11492235E+04          7.97179298E+03          2.34433653E+03
        500.0000          1.00000000E+30          2.47694785E+04          3.49059611E+04          1.76897193E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98634041E+04          2.29851647E+04          1.15571301E+04          8.45011057E+03          2.45452308E+03
        510.0000          1.00000000E+30          2.56657857E+04          3.67878562E+04          1.86203324E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08140745E+04          2.35916621E+04          1.18693660E+04          8.93784039E+03          2.55869059E+03
        520.0000          1.00000000E+30          2.65582471E+04          3.88574591E+04          1.96655519E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15783538E+04          2.43956044E+04          1.22856514E+04          9.43528467E+03          2.67181312E+03
        530.0000          1.00000000E+30          2.75700810E+04          4.11947013E+04          2.08563240E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24749567E+04          2.51331519E+04          1.26648899E+04          9.99944071E+03          2.79299698E+03
        540.0000          1.00000000E+30          2.84643743E+04          4.32812408E+04          2.19036626E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34546941E+04          2.60020291E+04          1.31149980E+04          1.05536243E+04          2.91338563E+03
        550.0000          1.00000000E+30          2.95242758E+04          4.56643040E+04          2.31125261E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44953859E+04          2.66642897E+04          1.34565816E+04          1.11317009E+04          3.03328765E+03
        560.0000          1.00000000E+30          3.05049641E+04          4.80747307E+04          2.43353671E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52917423E+04          2.75432615E+04          1.39125086E+04          1.17366609E+04          3.16058035E+03
        570.0000          1.00000000E+30          3.15078876E+04          5.05943780E+04          2.56137907E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.63498235E+04          2.83458691E+04          1.43217174E+04          1.23511598E+04          3.28815801E+03
        580.0000          1.00000000E+30          3.26340459E+04          5.34104669E+04          2.70429915E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71365148E+04          2.92870413E+04          1.48079348E+04          1.29972867E+04          3.42598463E+03
        590.0000          1.00000000E+30          3.36156571E+04          5.59973014E+04          2.83557159E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81873255E+04          3.00335413E+04          1.51924432E+04          1.36816466E+04          3.55532896E+03
        600.0000          1.00000000E+30          3.47918191E+04          5.86631223E+04          2.97086658E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91618141E+04          3.09797520E+04          1.56817111E+04          1.43808185E+04          3.69591579E+03
        610.0000          1.00000000E+30          3.57778974E+04          6.17942830E+04          3.11927386E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01477606E+04          3.19021789E+04          1.61566586E+04          1.51277322E+04          3.83960812E+03
        620.0000          1.00000000E+30          3.69787902E+04          6.48064177E+04          3.27306806E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12377396E+04          3.29289731E+04          1.66875300E+04          1.59115258E+04          3.99335492E+03
        630.0000          1.00000000E+30          3.81082283E+04          6.77395123E+04          3.44292786E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21982867E+04          3.37872654E+04          1.71264570E+04          1.67076308E+04          4.13932626E+03
        640.0000          1.00000000E+30          3.93929273E+04          7.11827968E+04          3.60003845E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33173741E+04          3.48497772E+04          1.76728072E+04          1.74384282E+04          4.29332283E+03
        650.0000          1.00000000E+30          4.05380847E+04          7.43960954E+04          3.76458064E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42768016E+04          3.57026922E+04          1.81152565E+04          1.83120688E+04          4.44289878E+03
        660.0000          1.00000000E+30          4.18873355E+04          7.77487984E+04          3.93800501E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54047761E+04          3.67791763E+04          1.86650979E+04          1.92224871E+04          4.60955211E+03
        670.0000          1.00000000E+30          4.30021685E+04          8.12774874E+04          4.11339284E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65917244E+04          3.78135831E+04          1.91975242E+04          2.00970016E+04          4.77039420E+03
        680.0000          1.00000000E+30          4.44036444E+04          8.48457090E+04          4.31170389E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76413470E+04          3.89757876E+04          1.97886450E+04          2.10139818E+04          4.94393623E+03
        690.0000          1.00000000E+30          4.55109080E+04          8.88998454E+04          4.49293883E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88794454E+04          3.99192948E+04          2.02931482E+04          2.19701397E+04          5.10773242E+03
        700.0000          1.00000000E+30          4.69361898E+04          9.25824428E+04          4.69192951E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99091843E+04          4.11114405E+04          2.09042847E+04          2.29368842E+04          5.28498197E+03
        710.0000          1.00000000E+30          4.81837083E+04          9.66036022E+04          4.91709700E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11604724E+04          4.20598219E+04          2.14102142E+04          2.39507551E+04          5.45780915E+03
        720.0000          1.00000000E+30          4.96746650E+04          1.00719291E+05          5.11368349E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24761167E+04          4.32573586E+04          2.20296499E+04          2.50471325E+04          5.64631104E+03
        730.0000          1.00000000E+30          5.09482036E+04          1.04986915E+05          5.32074043E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34135746E+04          4.44051856E+04          2.26225920E+04          2.61814973E+04          5.82793417E+03
        740.0000          1.00000000E+30          5.23224770E+04          1.09790498E+05          5.54089627E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47263848E+04          4.56846620E+04          2.32848895E+04          2.72742037E+04          6.02260823E+03
        750.0000          1.00000000E+30          5.38309936E+04          1.14061384E+05          5.78874857E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56924115E+04          4.67533977E+04          2.39871353E+04          2.84236680E+04          6.21757894E+03
        760.0000          1.00000000E+30          5.51869703E+04          1.18526159E+05          6.01254714E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69757537E+04          4.80559012E+04          2.45062782E+04          2.96511450E+04          6.40693522E+03
        770.0000          1.00000000E+30          5.67521613E+04          1.23253127E+05          6.24136458E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83196361E+04          4.94330572E+04          2.52165903E+04          3.09313411E+04          6.61732972E+03
        780.0000          1.00000000E+30          5.81198646E+04          1.28019325E+05          6.51003446E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94684238E+04          5.04599173E+04          2.57507391E+04          3.21515205E+04          6.80512996E+03
        790.0000          1.00000000E+30          5.97158821E+04          1.33398260E+05          6.76293485E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08435115E+04          5.18300956E+04          2.64537729E+04          3.34296932E+04          7.01884781E+03
        800.0000          1.00000000E+30          6.14020306E+04          1.38289138E+05          7.02251462E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20142233E+04          5.31195150E+04          2.71234146E+04          3.47881704E+04          7.22950954E+03
        810.0000          1.00000000E+30          6.28739398E+04          1.43582483E+05          7.29220790E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34025849E+04          5.45703626E+04          2.78661342E+04          3.62256709E+04          7.45320174E+03
        820.0000          1.00000000E+30          6.46363085E+04          1.49496535E+05          7.59730445E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48545347E+04          5.61026894E+04          2.85455739E+04          3.76919087E+04          7.68468003E+03
        830.0000          1.00000000E+30          6.61137557E+04          1.54992530E+05          7.86365200E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59381502E+04          5.72345775E+04          2.93154199E+04          3.91101542E+04          7.89812444E+03
        840.0000          1.00000000E+30          6.79082120E+04          1.60716057E+05          8.14469773E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.73884496E+04          5.87787923E+04          2.99833211E+04          4.05935266E+04          8.12582269E+03
        850.0000          1.00000000E+30          6.98027961E+04          1.67262574E+05          8.44229864E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89039819E+04          6.04086447E+04          3.07743619E+04          4.21821362E+04          8.37394816E+03
        860.0000          1.00000000E+30          7.11694538E+04          1.72871663E+05          8.77036504E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99292431E+04          6.14779003E+04          3.16082732E+04          4.38026643E+04          8.60061397E+03
        870.0000          1.00000000E+30          7.30743874E+04          1.78805326E+05          9.07187402E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14122310E+04          6.30823001E+04          3.22507485E+04          4.54685176E+04          8.83733985E+03
        880.0000          1.00000000E+30          7.50841011E+04          1.85112064E+05          9.42661404E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29594811E+04          6.45012570E+04          3.30913456E+04          4.71896715E+04          9.09512048E+03
        890.0000          1.00000000E+30          7.63772314E+04          1.92075617E+05          9.73188046E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41991915E+04          6.61709015E+04          3.38573174E+04          4.88513582E+04          9.33094443E+03
        900.0000          1.00000000E+30          7.83510466E+04          1.98447568E+05          1.00684836E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57704417E+04          6.76057435E+04          3.46383430E+04          5.07102686E+04          9.58651608E+03
        910.0000          1.00000000E+30          8.04295868E+04          2.05940062E+05          1.04496480E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.70298955E+04          6.93074762E+04          3.55027990E+04          5.24698352E+04          9.85274957E+03
        920.0000          1.00000000E+30          8.19602663E+04          2.12391784E+05          1.07961706E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85885801E+04          7.10970911E+04          3.64115071E+04          5.44072611E+04          1.01209073E+04
        930.0000          1.00000000E+30          8.40600033E+04          2.19511598E+05          1.11583197E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02116469E+04          7.24397080E+04          3.71571255E+04          5.62586550E+04          1.03763355E+04
        937.9990          1.00000000E+30          8.52971668E+04          2.25860905E+05          1.14861078E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15590097E+04          7.38756254E+04          3.78939268E+04          5.79509734E+04          1.06044386E+04
        938.0010          1.00000000E+30          8.52975704E+04          2.25862538E+05          1.14861921E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67853303E+03          8.15593523E+04          7.38759915E+04          3.78941147E+04          5.79514106E+04          4.09780500E+03
        940.0000          1.00000000E+30          8.57028780E+04          2.27507077E+05          1.15711397E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49131987E+03          8.13866487E+04          7.42437749E+04          3.80828342E+04          5.83917379E+04          3.62382007E+03
        950.0000          1.00000000E+30          8.77896676E+04          2.34839452E+05          1.19239101E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91164824E+03          8.29794511E+04          7.56315885E+04          3.88430328E+04          6.02873263E+04          2.87945989E+03
        957.9990          1.00000000E+30          8.92001536E+04          2.40846876E+05          1.22712060E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56715095E+03          8.42991277E+04          7.70529058E+04          3.95810089E+04          6.19487719E+04          2.70200667E+03
        958.0010          1.00000000E+30          8.92005649E+04          2.40848515E+05          1.22712954E+05          1.00000000E+30          1.00000000E+30          1.62639051E+04          3.58430615E+03          8.42994629E+04          7.70532679E+04          3.95811969E+04          6.19492182E+04          2.32428988E+03
        960.0000          1.00000000E+30          8.96135180E+04          2.42497718E+05          1.23612709E+05          1.00000000E+30          1.00000000E+30          1.27401966E+04          3.54389542E+03          8.46358428E+04          7.74168499E+04          3.97700239E+04          6.23985825E+04          2.22250552E+03
        970.0000          1.00000000E+30          9.17380831E+04          2.51098983E+05          1.27301167E+05          1.00000000E+30          1.00000000E+30          8.29610574E+03          3.46189929E+03          8.63597095E+04          7.92884300E+04          4.07423421E+04          6.45617433E+04          2.01466298E+03
        980.0000          1.00000000E+30          9.39658333E+04          2.58588797E+05          1.31318830E+05          1.00000000E+30          1.00000000E+30          7.37067032E+03          3.53900328E+03          8.74280521E+04          8.09479415E+04          4.16084494E+04          6.67321143E+04          1.98738751E+03
        990.0000          1.00000000E+30          9.56854707E+04          2.67660821E+05          1.35895227E+05          1.00000000E+30          1.00000000E+30          7.19993690E+03          3.65679331E+03          8.90812252E+04          8.28901336E+04          4.26198855E+04          6.88829438E+04          2.01950922E+03
       1000.0000          1.00000000E+30          9.79307798E+04          2.75537802E+05          1.39914788E+05          1.00000000E+30          1.00000000E+30          7.31299879E+03          3.80249019E+03          9.07981229E+04          8.45676660E+04          4.34924745E+04          7.12428648E+04          2.08080427E+03
       1100.0000          1.00000000E+30          1.20314217E+05          3.71913997E+05          1.89655237E+05          1.00000000E+30          1.00000000E+30          9.54759515E+03          4.92836293E+03          1.07419027E+05          1.04260982E+05          5.39519800E+04          9.73090107E+04          2.69084238E+03
       1102.9990          1.00000000E+30          1.21094395E+05          3.75311558E+05          1.90532601E+05          1.00000000E+30          1.00000000E+30          9.62775170E+03          4.94476883E+03          1.07996771E+05          1.04935718E+05          5.40773794E+04          9.82519779E+04          2.70467372E+03
       1103.0010          1.00000000E+30          1.21094918E+05          3.75313844E+05          1.90533739E+05          1.00000000E+30          2.13679513E+04          9.62780560E+03          4.94479374E+03          1.07997158E+05          1.04936170E+05          5.40776108E+04          9.82526129E+04          2.40080175E+03
       1200.0000          1.00000000E+30          1.45451203E+05          4.92529969E+05          2.49372920E+05          1.00000000E+30          2.33244743E+04          1.19235441E+04          6.13809491E+03          1.25299356E+05          1.27164073E+05          6.57435978E+04          1.29759261E+05          2.92966822E+03
       1300.0000          1.00000000E+30          1.74255854E+05          6.36453960E+05          3.23728572E+05          1.00000000E+30          2.63893891E+04          1.46054179E+04          7.51053268E+03          1.45550189E+05          1.52706540E+05          7.91646609E+04          1.69557388E+05          3.54791592E+03
       1400.0000          1.00000000E+30          2.06389727E+05          8.09868100E+05          4.11579665E+05          1.00000000E+30          2.95643546E+04          1.76440760E+04          9.07415911E+03          1.66348844E+05          1.82063470E+05          9.45457774E+04          2.17835654E+05          4.23935386E+03
       1500.0000          1.00000000E+30          2.41876051E+05          1.01754000E+06          5.17850694E+05          1.00000000E+30          3.29104495E+04          2.10525729E+04          1.08845006E+04          1.89690484E+05          2.15683862E+05          1.11772286E+05          2.75558277E+05          5.01777628E+03
       1563.9990          1.00000000E+30          2.66493474E+05          1.16405940E+06          5.92321095E+05          1.00000000E+30          3.51982832E+04          2.35993628E+04          1.22075686E+04          2.04912108E+05          2.38755088E+05          1.24100912E+05          3.17547731E+05          5.57798232E+03
       1564.0010          1.42368582E+04          2.66494344E+05          1.16406465E+06          5.92323705E+05          1.00000000E+30          3.51983623E+04          2.35994549E+04          1.22076153E+04          2.04912645E+05          2.38755920E+05          1.24101344E+05          3.17549240E+05          4.00776104E+03
       1600.0000          1.48626130E+04          2.80888732E+05          1.25559976E+06          6.40017754E+05          1.00000000E+30          3.65588637E+04          2.48784793E+04          1.29563660E+04          2.13775529E+05          2.52454372E+05          1.31318441E+05          3.43239678E+05          4.21762948E+03
