#Energy      Ir-K-shell   Ir-L1-shell   Ir-L2-shell   Ir-L3-shell   Ir-M1-shell   Ir-M2-shell   Ir-M3-shell   Ir-M4-shell   Ir-M5-shell   Ir-N1-shell   Ir-N2-shell   Ir-N3-shell   Ir-N4-shell   Ir-N5-shell   Ir-N6-shell   Ir-N7-shell   Ir-O1-shell   Ir-O2-shell   Ir-O3-shell   Valence  Total
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94142421E+05          4.67968654E+04          3.77238098E+03          2.05966049E+03          9.38821688E+01          6.63426454E+01          4.88692790E+02          2.76168179E+02          1.04803279E+02          1.23018181E+01          8.13030300E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10471517E+05          4.27722532E+04          3.66091615E+03          2.00560742E+03          9.46346978E+01          6.68900506E+01          4.91226436E+02          2.78403687E+02          1.05754092E+02          1.24390761E+01          8.21086972E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47774498E+05          3.93104779E+04          3.55786292E+03          1.95554750E+03          9.53903555E+01          6.74393415E+01          4.93810827E+02          2.80647940E+02          1.06706229E+02          1.25790635E+01          8.29262515E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99444620E+05          3.63073608E+04          3.46242687E+03          1.90911493E+03          9.61489066E+01          6.79903706E+01          4.96442661E+02          2.82900270E+02          1.07659546E+02          1.27157236E+01          8.37293195E+00
        692.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87073463E+05          3.54838807E+04          3.43518320E+03          1.89584759E+03          9.63769267E+01          6.81559420E+01          4.97240736E+02          2.83577224E+02          1.07945656E+02          1.27584411E+01          8.39776672E+00
        693.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37531938E+12          2.87065719E+05          3.54833471E+04          3.43516525E+03          1.89583884E+03          9.63770788E+01          6.81560525E+01          4.97241270E+02          2.83577676E+02          1.07945847E+02          1.27584696E+01          8.39778327E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70306700E+07          2.61290552E+05          3.36838796E+04          3.37390530E+03          1.86598720E+03          9.69101326E+01          6.85430005E+01          4.99118895E+02          2.85160060E+02          1.08613911E+02          1.28550685E+01          8.45439681E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.71334611E+06          2.30574792E+05          3.13766418E+04          3.29167361E+03          1.82587704E+03          9.76738320E+01          6.90971046E+01          5.01836698E+02          2.87426739E+02          1.09560588E+02          1.29911548E+01          8.53439071E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80630548E+06          2.05441195E+05          2.93355052E+04          3.21517897E+03          1.78852664E+03          9.84398184E+01          6.96525646E+01          5.04593468E+02          2.89699780E+02          1.10437473E+02          1.31298813E+01          8.61508514E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96609302E+06          1.84577164E+05          2.75200708E+04          3.14392780E+03          1.75370645E+03          9.92079179E+01          7.02092725E+01          5.07386784E+02          2.91978690E+02          1.11428268E+02          1.32683025E+01          8.69632327E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05220782E+06          1.67039178E+05          2.58973264E+04          3.07747883E+03          1.72120947E+03          9.99779695E+01          7.07671255E+01          5.10214420E+02          2.94263013E+02          1.12417196E+02          1.34035476E+01          8.77617121E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52331080E+06          1.52146081E+05          2.44402111E+04          3.01543504E+03          1.69085042E+03          1.00749823E+02          7.13260309E+01          5.13074279E+02          2.96552325E+02          1.13293423E+02          1.35413834E+01          8.85642700E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18558443E+06          1.39369761E+05          2.31261655E+04          2.95744276E+03          1.66246125E+03          1.01523341E+02          7.18858998E+01          5.15964446E+02          2.98846231E+02          1.14279483E+02          1.36789307E+01          8.93721180E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.55086814E+05          1.28320668E+05          2.19367508E+04          2.90318018E+03          1.63589034E+03          1.02298391E+02          7.24466513E+01          5.18883113E+02          3.01144364E+02          1.15263750E+02          1.38133810E+01          9.01664808E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.89826535E+05          1.18693413E+05          2.08564758E+04          2.85235898E+03          1.61100058E+03          1.03074854E+02          7.30082096E+01          5.21828603E+02          3.03446382E+02          1.16246249E+02          1.39503732E+01          9.09714100E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66710750E+05          1.10246292E+05          1.98717107E+04          2.80471694E+03          1.58766724E+03          1.03852616E+02          7.35705030E+01          5.24799363E+02          3.05751965E+02          1.17227004E+02          1.40870907E+01          9.17748820E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72228022E+05          1.02787547E+05          1.89714052E+04          2.76001778E+03          1.56577775E+03          1.04631572E+02          7.41334665E+01          5.27793923E+02          3.08060816E+02          1.18100683E+02          1.42207903E+01          9.25588122E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97889031E+05          9.61670122E+04          1.81460214E+04          2.71804400E+03          1.54522848E+03          1.05411623E+02          7.46970375E+01          5.30810929E+02          3.10372654E+02          1.19078789E+02          1.43569807E+01          9.33595370E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38212025E+05          9.02580768E+04          1.73872231E+04          2.67860189E+03          1.52592551E+03          1.06192679E+02          7.52611587E+01          5.33849111E+02          3.12687220E+02          1.20055224E+02          1.44929096E+01          9.41588684E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89505369E+05          8.49613388E+04          1.66878492E+04          2.64151119E+03          1.50778266E+03          1.06974651E+02          7.57989976E+01          5.36907265E+02          3.15004273E+02          1.21030014E+02          1.46285790E+01          9.49526173E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49156826E+05          8.01914640E+04          1.60418205E+04          2.60660825E+03          1.49072163E+03          1.07757461E+02          7.63739847E+01          5.39984285E+02          3.17323580E+02          1.22003181E+02          1.47613256E+01          9.57395377E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15307550E+05          7.58796877E+04          1.54437246E+04          2.57374500E+03          1.47467014E+03          1.08541032E+02          7.69481895E+01          5.43079108E+02          3.19448238E+02          1.22974751E+02          1.48965037E+01          9.65344445E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86597731E+05          7.19670418E+04          1.48888513E+04          2.54278357E+03          1.45956177E+03          1.09244112E+02          7.75216215E+01          5.46190763E+02          3.21804961E+02          1.23944746E+02          1.50314355E+01          9.73235203E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62007024E+05          6.84044992E+04          1.43730931E+04          2.51359858E+03          1.44533606E+03          1.10039084E+02          7.80149577E+01          5.49318327E+02          3.24158692E+02          1.24814544E+02          1.51661237E+01          9.80996898E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40765651E+05          6.51506286E+04          1.38928163E+04          2.48607525E+03          1.43193702E+03          1.10833081E+02          7.85875287E+01          5.52460922E+02          3.26509465E+02          1.25782190E+02          1.53005718E+01          9.88930052E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22270846E+05          6.21698990E+04          1.34447784E+04          2.46010733E+03          1.41931282E+03          1.11626115E+02          7.91593506E+01          5.55617735E+02          3.28857314E+02          1.26748328E+02          1.54347842E+01          9.96847515E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06061991E+05          5.94312612E+04          1.30261626E+04          2.43559676E+03          1.40741597E+03          1.12418198E+02          7.97304336E+01          5.58788000E+02          3.31202276E+02          1.27712982E+02          1.55687656E+01          1.00474964E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91766585E+05          5.69091307E+04          1.26344091E+04          2.41245312E+03          1.39620209E+03          1.13209340E+02          8.03007868E+01          5.61970985E+02          3.33544386E+02          1.28676174E+02          1.56999708E+01          1.01253071E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79081282E+05          5.45804574E+04          1.22672871E+04          2.39059318E+03          1.38563081E+03          1.13999555E+02          8.08704199E+01          5.65166019E+02          3.35883680E+02          1.29637925E+02          1.58335126E+01          1.02040367E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67770807E+05          5.24254484E+04          1.19227523E+04          2.36994046E+03          1.37566434E+03          1.14788851E+02          8.14393426E+01          5.68372447E+02          3.38220193E+02          1.30598258E+02          1.59668318E+01          1.02826207E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57637816E+05          5.04270288E+04          1.15989978E+04          2.35042282E+03          1.36626760E+03          1.15577242E+02          8.20075645E+01          5.71589660E+02          3.40553963E+02          1.31557194E+02          1.60999318E+01          1.03610618E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48518817E+05          4.85698847E+04          1.12943779E+04          2.33197499E+03          1.35740839E+03          1.16364739E+02          8.25750950E+01          5.74817090E+02          3.42885025E+02          1.32514754E+02          1.62328160E+01          1.04393628E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40279310E+05          4.68407067E+04          1.10074439E+04          2.31453501E+03          1.34905612E+03          1.17151353E+02          8.31419434E+01          5.78054188E+02          3.45213414E+02          1.33470958E+02          1.63654879E+01          1.05175264E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32805898E+05          4.52279803E+04          1.07368517E+04          2.29804583E+03          1.34118309E+03          1.17937096E+02          8.37081191E+01          5.81300443E+02          3.47539167E+02          1.34425826E+02          1.64979507E+01          1.05955551E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26006073E+05          4.37210263E+04          1.04813965E+04          2.28245486E+03          1.33376298E+03          1.18721979E+02          8.42736314E+01          5.84555372E+02          3.49862318E+02          1.35379379E+02          1.66302072E+01          1.06734513E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19795949E+05          4.23108755E+04          1.02399778E+04          2.26771224E+03          1.32677147E+03          1.19506015E+02          8.48384895E+01          5.87818505E+02          3.52182902E+02          1.36331635E+02          1.67622603E+01          1.07512174E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14108887E+05          4.09891065E+04          1.00116287E+04          2.25377269E+03          1.32018574E+03          1.20289213E+02          8.54027024E+01          5.91089417E+02          3.54500955E+02          1.37282615E+02          1.68941127E+01          1.08288555E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62560332E+04          3.13334520E+04          8.27969820E+03          2.15033669E+03          1.27258924E+03          1.28175710E+02          9.10766662E+01          6.24144708E+02          3.77834087E+02          1.46808977E+02          1.82021463E+01          1.16013042E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67214460E+04          2.56394584E+04          7.20490378E+03          2.09365343E+03          1.24889132E+03          1.36067542E+02          9.67471766E+01          6.57631165E+02          4.01174310E+02          1.56293456E+02          1.94971178E+01          1.23669892E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52460531E+04          2.20184387E+04          6.50310669E+03          2.06667391E+03          1.24051337E+03          1.43870842E+02          1.02352665E+02          6.91178727E+02          4.24250803E+02          1.65663133E+02          2.07761431E+01          1.31225893E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79241340E+04          1.95947906E+04          6.02893932E+03          2.05953390E+03          1.24244248E+03          1.51678783E+02          1.07956143E+02          7.24976379E+02          4.47334759E+02          1.75002414E+02          2.20408684E+01          1.38717668E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29813915E+04          1.79128460E+04          5.70157105E+03          2.06618860E+03          1.25157944E+03          1.59407861E+02          1.13556141E+02          7.58518544E+02          4.70184681E+02          1.84243757E+02          2.32945887E+01          1.46145109E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95072184E+04          1.67151613E+04          5.47316488E+03          2.08275349E+03          1.26591784E+03          1.67142257E+02          1.19048258E+02          7.92432349E+02          4.93045468E+02          1.93462881E+02          2.45383078E+01          1.53512944E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69911490E+04          1.58471016E+04          5.31396474E+03          2.10663214E+03          1.28410782E+03          1.74805794E+02          1.24593054E+02          8.26073575E+02          5.15696483E+02          2.02596561E+02          2.57709172E+01          1.60829724E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51273742E+04          1.52112621E+04          5.20467950E+03          2.13603040E+03          1.30521138E+03          1.82476174E+02          1.30039377E+02          8.60023353E+02          5.38363728E+02          2.11651998E+02          2.69932543E+01          1.68085857E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37232491E+04          1.47438307E+04          5.13235817E+03          2.16967294E+03          1.32855862E+03          1.90082432E+02          1.35489725E+02          8.93701210E+02          5.60639149E+02          2.20695699E+02          2.82060428E+01          1.75293854E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26523591E+04          1.44016243E+04          5.08803652E+03          2.20663111E+03          1.35365967E+03          1.97629357E+02          1.40897562E+02          9.27127898E+02          5.82947159E+02          2.29669246E+02          2.94117880E+01          1.82456938E+01
       2043.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22636162E+04          1.42826275E+04          5.07569353E+03          2.22375804E+03          1.36516178E+03          2.00878723E+02          1.43273337E+02          9.41864004E+02          5.92748841E+02          2.33608256E+02          2.99399715E+01          1.85592246E+01
       2044.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82667068E+13          2.22635995E+04          1.42826225E+04          5.07569305E+03          2.22375883E+03          1.36516231E+03          2.00878880E+02          1.43273449E+02          9.41864720E+02          5.92749304E+02          2.33608440E+02          2.99399957E+01          1.85592391E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32613528E+07          2.18290328E+04          1.41545611E+04          5.06534289E+03          2.24621410E+03          1.38014890E+03          2.05121223E+02          1.46265935E+02          9.60322157E+02          6.05283402E+02          2.38577560E+02          3.06091406E+01          1.89571204E+01
       2118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49034263E+07          2.16953426E+04          1.41164957E+04          5.06307178E+03          2.25398578E+03          1.38531443E+03          2.06535412E+02          1.47279428E+02          9.66578725E+02          6.09462700E+02          2.40260189E+02          3.08356219E+01          1.90915590E+01
       2119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72231070E+13          1.49028950E+07          2.16953289E+04          1.41164918E+04          5.06307157E+03          2.25398660E+03          1.38531498E+03          2.06535568E+02          1.47279539E+02          9.66579437E+02          6.09463160E+02          2.40260372E+02          3.08356459E+01          1.90915734E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25629382E+07          4.83333970E+06          2.11935410E+04          1.39811713E+04          5.05964475E+03          2.28789876E+03          1.40774861E+03          2.12561859E+02          1.51597569E+02          9.93792627E+02          6.27271547E+02          2.47481233E+02          3.18002730E+01          1.96647564E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.54046402E+06          2.23745629E+06          2.07032266E+04          1.38657808E+04          5.06750113E+03          2.33128240E+03          1.43624450E+03          2.20017267E+02          1.56937036E+02          1.02703412E+03          6.49300223E+02          2.56270239E+02          3.29824090E+01          2.03683551E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29753318E+06          1.33727059E+06          2.03269744E+04          1.37967285E+04          5.08631017E+03          2.37605067E+03          1.46546890E+03          2.27424788E+02          1.62242307E+02          1.05959166E+03          6.71187509E+02          2.65059543E+02          3.41590818E+01          2.10684043E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05031676E+06          9.09588613E+05          2.00416661E+04          1.37651776E+04          5.11407265E+03          2.42195505E+03          1.49528909E+03          2.34787214E+02          1.67515364E+02          1.09242802E+03          6.92941633E+02          2.73796135E+02          3.53290819E+01          2.17645556E+01
       2553.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66782747E+06          7.64803331E+05          1.99190795E+04          1.37612772E+04          5.13222380E+03          2.44714375E+03          1.51160113E+03          2.38754577E+02          1.70356462E+02          1.11015160E+03          7.04490685E+02          2.78501308E+02          3.59585730E+01          2.21391114E+01
       2554.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25422962E+13          1.66781583E+06          7.64798779E+05          1.99190753E+04          1.37612772E+04          5.13222451E+03          2.44714469E+03          1.51160174E+03          2.38754728E+02          1.70356570E+02          1.11015229E+03          7.04491131E+02          2.78501486E+02          3.59585964E+01          2.21391255E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02576499E+08          1.42666636E+06          6.69423092E+05          1.98298064E+04          1.37643355E+04          5.14922987E+03          2.46879688E+03          1.52559883E+03          2.42107090E+02          1.72758017E+02          1.12552133E+03          7.14570099E+02          2.82482920E+02          3.64928101E+01          2.24570294E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76403488E+07          1.06547314E+06          5.19683344E+05          1.96779802E+04          1.37888965E+04          5.19055008E+03          2.51641570E+03          1.55631219E+03          2.49386739E+02          1.77971916E+02          1.15797783E+03          7.36079768E+02          2.91173710E+02          3.76505317E+01          2.31459504E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86609702E+06          8.35580559E+05          4.19347096E+05          1.95757214E+04          1.38346691E+04          5.23704890E+03          2.56468081E+03          1.58735916E+03          2.56685259E+02          1.83196992E+02          1.19069533E+03          7.57476926E+02          2.99767554E+02          3.88027112E+01          2.38324096E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62237460E+06          6.79207442E+05          3.48460336E+05          1.95148041E+04          1.38983019E+04          5.28793083E+03          2.61348478E+03          1.61868218E+03          2.63889389E+02          1.88356948E+02          1.22281229E+03          7.78929227E+02          3.08368473E+02          3.99506509E+01          2.45151089E+01
       2911.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38276898E+06          6.63844923E+05          3.41368101E+05          1.95099462E+04          1.39070032E+04          5.29429855E+03          2.61937258E+03          1.62245682E+03          2.64778343E+02          1.88992543E+02          1.22685784E+03          7.81554645E+02          3.09365885E+02          4.00886484E+01          2.45975148E+01
       2912.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44441304E+14          4.38273230E+06          6.63842436E+05          3.41366948E+05          1.95099454E+04          1.39070046E+04          5.29429961E+03          2.61937356E+03          1.62245745E+03          2.64778491E+02          1.88992649E+02          1.22685852E+03          7.81555082E+02          3.09366059E+02          4.00886714E+01          2.45975286E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21552141E+08          3.10989180E+06          5.67489958E+05          2.96322256E+05          1.94886481E+04          1.39770859E+04          5.34254707E+03          2.66273876E+03          1.65023362E+03          2.71114192E+02          1.93529453E+02          1.25519095E+03          8.00274460E+02          3.16878301E+02          4.10935106E+01          2.51955968E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79687402E+07          2.26925193E+06          4.84586612E+05          2.56734160E+05          1.94919561E+04          1.40688113E+04          5.40036350E+03          2.71236870E+03          1.68197379E+03          2.78304349E+02          1.98677262E+02          1.28740934E+03          8.21359437E+02          3.25397511E+02          4.22295388E+01          2.58724194E+01
       3174.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25734413E+07          1.85849056E+06          4.35566923E+05          2.32931576E+05          1.95111490E+04          1.41449904E+04          5.44555587E+03          2.74979966E+03          1.70588227E+03          2.83634655E+02          2.02495218E+02          1.31117001E+03          8.37267511E+02          3.31773468E+02          4.30800617E+01          2.63779756E+01
       3175.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16644258E+14          2.25731918E+07          1.85848148E+06          4.35565743E+05          2.32930999E+05          1.95111497E+04          1.41449925E+04          5.44555710E+03          2.74980066E+03          1.70588290E+03          2.83634801E+02          2.02495323E+02          1.31117067E+03          8.37267943E+02          3.31773640E+02          4.30800844E+01          2.63779892E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09879309E+09          1.96014417E+07          1.74842884E+06          4.21185474E+05          2.25889061E+05          1.95204182E+04          1.41716586E+04          5.46093703E+03          2.76231254E+03          1.71386947E+03          2.85461376E+02          2.03801445E+02          1.31947473E+03          8.42506646E+02          3.33878264E+02          4.33626101E+01          2.65470836E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64308248E+07          1.23170734E+07          1.40099993E+06          3.71498634E+05          2.01344463E+05          1.95704931E+04          1.42841179E+04          5.52389700E+03          2.81251798E+03          1.74589264E+03          2.92586679E+02          2.08903003E+02          1.35139393E+03          8.63560298E+02          3.42322186E+02          4.44907514E+01          2.72187297E+01
