#Energy      Zr-K-shell   Zr-L1-shell   Zr-L2-shell   Zr-L3-shell   Zr-M1-shell   Zr-M2-shell   Zr-M3-shell   Zr-M4-shell   Zr-M5-shell   Zr-N1-shell   Zr-N2-shell   Zr-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.88010907E+03          1.52756593E+04          7.04280011E+03          2.58288663E+04          2.87867177E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85777055E+03          1.55928858E+04          7.14744210E+03          2.55137392E+04          2.90124689E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91946713E+03          1.59235673E+04          7.16082211E+03          2.52579665E+04          2.91670953E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91416491E+03          1.59931051E+04          7.24445761E+03          2.49701145E+04          2.92845354E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90886835E+03          1.62685304E+04          7.33006985E+03          2.46855912E+04          2.94705433E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90357744E+03          1.65536085E+04          7.41772976E+03          2.43799023E+04          2.96548533E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97969190E+03          1.66034473E+04          7.40925066E+03          2.40703579E+04          2.96785892E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99143762E+03          1.68338105E+04          7.47681680E+03          2.37676713E+04          2.98230892E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00032110E+04          1.70706560E+04          7.54562656E+03          2.34952905E+04          2.99727149E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00150122E+04          1.71203982E+04          7.61571462E+03          2.31874474E+04          3.00576340E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00923786E+04          1.73092812E+04          7.60598728E+03          2.29199503E+04          3.01238730E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04979043E+04          1.85660421E+04          8.01889667E+03          2.07488048E+04          3.10539847E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11601737E+04          1.94455695E+04          8.30081978E+03          1.93619131E+04          3.19338072E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18579891E+04          2.00099113E+04          8.58977359E+03          1.86405324E+04          3.28546839E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26475616E+04          2.05224791E+04          8.85894937E+03          1.83401385E+04          3.38754422E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34439659E+04          2.10661219E+04          9.17036307E+03          1.83956560E+04          3.50557397E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43104841E+04          2.16780831E+04          9.50526984E+03          1.86828287E+04          3.63982793E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52389474E+04          2.23750642E+04          9.87776134E+03          1.91905219E+04          3.79275607E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62420235E+04          2.31259512E+04          1.02771327E+04          1.98700311E+04          3.96132794E+03
        184.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67795324E+04          2.35147616E+04          1.04944847E+04          2.02484601E+04          4.05190468E+03
        185.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04459792E+04          1.67797546E+04          2.35149197E+04          1.04945724E+04          2.02486045E+04          2.91948722E+03
        186.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06851248E+04          1.70046766E+04          2.36740033E+04          1.05829124E+04          2.03938927E+04          2.95716198E+03
        187.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47540809E+04          1.06853697E+04          1.70049048E+04          2.36741636E+04          1.05830015E+04          2.03940391E+04          2.46344522E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55352900E+04          1.10656294E+04          1.73169707E+04          2.39170331E+04          1.07184295E+04          2.06733746E+04          2.52546832E+03
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10847759E+04          4.93975394E+03          1.83988719E+04          2.47702547E+04          1.11512257E+04          2.15830087E+04          1.91064232E+03
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10194999E+03          1.67443677E+03          1.95762170E+04          2.57046363E+04          1.16033234E+04          2.25911488E+04          8.77172352E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77720349E+03          1.06131217E+03          2.07524070E+04          2.65801946E+04          1.21011193E+04          2.37366827E+04          5.82924965E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37178927E+03          8.64344794E+02          2.19281582E+04          2.76180312E+04          1.25901507E+04          2.49670124E+04          4.79107934E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22959362E+03          7.94178177E+02          2.32480392E+04          2.85800022E+04          1.31293416E+04          2.62929051E+04          4.41570829E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17285622E+03          7.64452768E+02          2.45526350E+04          2.97261322E+04          1.37165320E+04          2.77330654E+04          4.26607192E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14990973E+03          7.52631823E+02          2.58152442E+04          3.07703644E+04          1.42417747E+04          2.92118237E+04          4.21232003E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13671820E+03          7.47852255E+02          2.71883701E+04          3.19883791E+04          1.48565556E+04          3.08239097E+04          4.19343035E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14968098E+03          7.59914293E+02          2.87373763E+04          3.31014807E+04          1.54264729E+04          3.25361507E+04          4.26200946E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16998147E+03          7.75876487E+02          3.01167366E+04          3.43824612E+04          1.60897917E+04          3.43083144E+04          4.35318861E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19992079E+03          7.97498834E+02          3.16310761E+04          3.57027672E+04          1.67461385E+04          3.61965095E+04          4.47572595E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23013234E+03          8.19632094E+02          3.31518404E+04          3.68660329E+04          1.73379865E+04          3.81258480E+04          4.59944473E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27236806E+03          8.48743511E+02          3.46489378E+04          3.81942343E+04          1.80601836E+04          4.01081420E+04          4.76305187E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31804889E+03          8.80788593E+02          3.64230083E+04          3.96465321E+04          1.87457250E+04          4.23583212E+04          4.94150472E+02
        334.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34079381E+03          8.96875149E+02          3.70031273E+04          4.04147436E+04          1.91387780E+04          4.33688043E+04          5.03047107E+02
        335.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19300156E+03          1.34433053E+03          8.98997103E+02          3.70034720E+04          4.01964886E+04          1.91389385E+04          4.33692767E+04          4.59560564E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11688192E+03          1.36966596E+03          9.16762875E+02          3.78857220E+04          4.09116603E+04          1.93849325E+04          4.44809346E+04          4.67019716E+02
        347.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99961715E+03          1.41533479E+03          9.46698621E+02          3.92038793E+04          4.21105115E+04          1.99908585E+04          4.63499517E+04          4.79911648E+02
        348.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13593294E+04          4.99958850E+03          1.41534630E+03          9.46706350E+02          3.92042445E+04          4.21108201E+04          1.99910147E+04          4.63504574E+04          4.60461127E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13243976E+04          4.97111828E+03          1.42693732E+03          9.56481816E+02          3.94711251E+04          4.24214793E+04          2.01484045E+04          4.68614759E+04          4.63898090E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11528278E+04          4.83342929E+03          1.49060856E+03          9.99394883E+02          4.12778702E+04          4.38927720E+04          2.08826959E+04          4.92348619E+04          4.80022790E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10981407E+04          4.80376038E+03          1.55313157E+03          1.04299261E+03          4.29646706E+04          4.55689662E+04          2.17245593E+04          5.17392832E+04          4.97142998E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11160276E+04          4.81190557E+03          1.62514047E+03          1.09258251E+03          4.46506371E+04          4.68351325E+04          2.24010260E+04          5.43951459E+04          5.16757256E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11433874E+04          4.84324328E+03          1.69666988E+03          1.14190474E+03          4.64918384E+04          4.85356086E+04          2.32152785E+04          5.70120966E+04          5.36463427E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11528104E+04          4.91786100E+03          1.77682424E+03          1.19680959E+03          4.85299866E+04          5.00779383E+04          2.41189470E+04          5.98231064E+04          5.58624133E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11622493E+04          4.95797212E+03          1.85519895E+03          1.25066680E+03          5.02866859E+04          5.19192304E+04          2.48627000E+04          6.27747419E+04          5.79649726E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13525461E+04          5.06953854E+03          1.94306768E+03          1.31117886E+03          5.21051962E+04          5.32537979E+04          2.56206803E+04          6.56618119E+04          6.04267719E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14221083E+04          5.13992612E+03          2.03664626E+03          1.37470088E+03          5.40103932E+04          5.49627328E+04          2.65202699E+04          6.88052217E+04          6.29133017E+02
        433.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14501654E+04          5.16862427E+03          2.06742396E+03          1.40251258E+03          5.48423654E+04          5.57022992E+04          2.68462254E+04          7.00947722E+04          6.38891043E+02
        434.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38386968E+04          1.14501795E+04          5.16863871E+03          2.06744302E+03          1.40252677E+03          5.48427879E+04          5.57026740E+04          2.68464089E+04          7.00954653E+04          6.10701838E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40319224E+04          1.14925282E+04          5.21229580E+03          2.12624346E+03          1.43541903E+03          5.61400724E+04          5.66088009E+04          2.74082384E+04          7.19673969E+04          6.23843891E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43662986E+04          1.15638219E+04          5.26541408E+03          2.22900898E+03          1.50434347E+03          5.80111390E+04          5.84626690E+04          2.83989372E+04          7.54108205E+04          6.48428325E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47170001E+04          1.17892490E+04          5.33466321E+03          2.32789937E+03          1.58118277E+03          5.98934545E+04          6.00839144E+04          2.92064164E+04          7.87977287E+04          6.74534345E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50852522E+04          1.18972006E+04          5.43433553E+03          2.43998681E+03          1.64923745E+03          6.21019931E+04          6.19224889E+04          3.02335147E+04          8.23414234E+04          7.00275337E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53821132E+04          1.20732319E+04          5.51908313E+03          2.55132083E+03          1.73026263E+03          6.40914697E+04          6.38932351E+04          3.10165526E+04          8.59343387E+04          7.27770158E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57223298E+04          1.22160920E+04          5.62270760E+03          2.66474256E+03          1.80881199E+03          6.64455169E+04          6.56563373E+04          3.19830251E+04          8.95901544E+04          7.55205781E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60870601E+04          1.23623734E+04          5.71955866E+03          2.78812429E+03          1.88825750E+03          6.84269767E+04          6.77051869E+04          3.30425685E+04          9.36493551E+04          7.83410465E+02
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64691145E+04          1.25774062E+04          5.83082198E+03          2.92357383E+03          1.97676385E+03          7.05562548E+04          6.94415285E+04          3.39451294E+04          9.74613801E+04          8.14366941E+02
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67754725E+04          1.27539727E+04          5.94070267E+03          3.05014002E+03          2.06427965E+03          7.29546899E+04          7.15270990E+04          3.50353021E+04          1.01624068E+05          8.44093407E+02
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71588036E+04          1.29355671E+04          6.03783504E+03          3.17795033E+03          2.16443025E+03          7.50259206E+04          7.35428683E+04          3.61978215E+04          1.05773873E+05          8.75735301E+02
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74591685E+04          1.31224074E+04          6.14810054E+03          3.32264112E+03          2.25364139E+03          7.75319803E+04          7.55394023E+04          3.70311697E+04          1.10109582E+05          9.06579051E+02
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78360914E+04          1.33700545E+04          6.27480421E+03          3.46478308E+03          2.35664229E+03          7.95646381E+04          7.77553039E+04          3.80770594E+04          1.14561050E+05          9.40203720E+02
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82296480E+04          1.35830739E+04          6.39907870E+03          3.62727688E+03          2.45617296E+03          8.18829566E+04          7.96952262E+04          3.92434505E+04          1.19053532E+05          9.74452311E+02
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85552728E+04          1.38334725E+04          6.50484174E+03          3.77196084E+03          2.55758102E+03          8.44445642E+04          8.19863550E+04          4.02932447E+04          1.23988631E+05          1.00710592E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89545496E+04          1.40734507E+04          6.62937488E+03          3.93651464E+03          2.67400973E+03          8.71716212E+04          8.38974718E+04          4.13368300E+04          1.28663982E+05          1.04382607E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93713879E+04          1.42760496E+04          6.75876939E+03          4.12181106E+03          2.78988374E+03          8.92451196E+04          8.62207061E+04          4.25279582E+04          1.33675561E+05          1.08169677E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98069721E+04          1.45119473E+04          6.88753293E+03          4.27968054E+03          2.90625040E+03          9.20314903E+04          8.84564604E+04          4.35690410E+04          1.38768442E+05          1.11773890E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00442055E+04          1.47557719E+04          7.02571074E+03          4.44244167E+03          3.02289952E+03          9.41760159E+04          9.06685953E+04          4.47797812E+04          1.43977030E+05          1.15363076E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04561075E+04          1.50079299E+04          7.17158178E+03          4.63706025E+03          3.15774068E+03          9.65763133E+04          9.31127723E+04          4.59559980E+04          1.49346321E+05          1.19496899E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08852935E+04          1.52893495E+04          7.32238788E+03          4.82289151E+03          3.27605851E+03          9.93166211E+04          9.52676173E+04          4.72503170E+04          1.54799348E+05          1.23360566E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13552818E+04          1.55655565E+04          7.45209516E+03          5.01406639E+03          3.40921848E+03          1.01646629E+05          9.77761402E+04          4.84170596E+04          1.60557696E+05          1.27393310E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18297181E+04          1.58647132E+04          7.60282483E+03          5.23139397E+03          3.54575117E+03          1.04450037E+05          9.99279578E+04          4.97580517E+04          1.66253655E+05          1.31709480E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21976275E+04          1.61673601E+04          7.75977784E+03          5.42302817E+03          3.69730675E+03          1.07412466E+05          1.02455694E+05          5.08904125E+04          1.72312417E+05          1.36024401E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26628877E+04          1.64259921E+04          7.91510133E+03          5.61908405E+03          3.83597902E+03          1.09601993E+05          1.05114630E+05          5.22663531E+04          1.78167993E+05          1.40177297E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30636991E+04          1.67269370E+04          8.08264913E+03          5.84971873E+03          3.97669878E+03          1.12223346E+05          1.07562612E+05          5.33908649E+04          1.84490637E+05          1.44584956E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35308752E+04          1.70391151E+04          8.25744368E+03          6.07355864E+03          4.14105569E+03          1.15146046E+05          1.09994055E+05          5.47763176E+04          1.90575846E+05          1.49320484E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40173687E+04          1.73525788E+04          8.38080666E+03          6.30065828E+03          4.29771061E+03          1.17789521E+05          1.12717613E+05          5.60628637E+04          1.97310884E+05          1.53787615E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43844572E+04          1.76853083E+04          8.54948339E+03          6.55839499E+03          4.45618844E+03          1.20795713E+05          1.15579472E+05          5.75165667E+04          2.03783360E+05          1.58572269E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48678452E+04          1.80310472E+04          8.72508935E+03          6.78560170E+03          4.63850521E+03          1.23959370E+05          1.17844542E+05          5.87991616E+04          2.10689822E+05          1.63519380E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52405661E+04          1.82821676E+04          8.88941803E+03          7.01928773E+03          4.79627104E+03          1.26311502E+05          1.20728999E+05          6.02827039E+04          2.17886131E+05          1.68025408E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57123359E+04          1.86163483E+04          9.07295681E+03          7.29032372E+03          4.99159034E+03          1.29477881E+05          1.23758204E+05          6.18430454E+04          2.24461094E+05          1.73382501E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62020771E+04          1.89629735E+04          9.22507393E+03          7.54448094E+03          5.14942061E+03          1.32025131E+05          1.25884510E+05          6.30330424E+04          2.32281658E+05          1.78021082E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66734409E+04          1.93012385E+04          9.40691805E+03          7.83769473E+03          5.35423075E+03          1.35159257E+05          1.28871595E+05          6.46071974E+04          2.39428971E+05          1.83561957E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71879154E+04          1.96666531E+04          9.59607533E+03          8.10011411E+03          5.53497884E+03          1.37933490E+05          1.31587591E+05          6.58092727E+04          2.46971410E+05          1.88659356E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77226264E+04          2.00461709E+04          9.78094185E+03          8.38011823E+03          5.72139087E+03          1.41111220E+05          1.34350415E+05          6.73668826E+04          2.54553112E+05          1.93944582E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81254742E+04          2.03329660E+04          9.98142273E+03          8.69061508E+03          5.91911008E+03          1.44438821E+05          1.37383636E+05          6.90000127E+04          2.62424604E+05          1.99426106E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86498931E+04          2.07050785E+04          1.01902941E+04          8.97142669E+03          6.13849637E+03          1.47023214E+05          1.40556982E+05          7.04265425E+04          2.70559564E+05          2.05121120E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91942398E+04          2.10910650E+04          1.03469713E+04          9.30346835E+03          6.33741118E+03          1.50360923E+05          1.43165406E+05          7.21211575E+04          2.79477985E+05          2.10671526E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96861938E+04          2.14699424E+04          1.05528042E+04          9.58637405E+03          6.54123683E+03          1.53853697E+05          1.46369753E+05          7.35275544E+04          2.87110563E+05          2.16155454E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02491270E+04          2.18787596E+04          1.07568797E+04          9.93502193E+03          6.77283423E+03          1.56303439E+05          1.49720823E+05          7.52378402E+04          2.96488592E+05          2.22334572E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08338224E+04          2.23034479E+04          1.09755452E+04          1.02545747E+04          6.99324927E+03          1.59735230E+05          1.52202593E+05          7.70295849E+04          3.04252403E+05          2.28314933E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12763631E+04          2.27449498E+04          1.12032853E+04          1.05808421E+04          7.24352007E+03          1.62715445E+05          1.55522351E+05          7.83264259E+04          3.13522700E+05          2.34579059E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18492969E+04          2.30188531E+04          1.13759091E+04          1.09534646E+04          7.46992899E+03          1.66210791E+05          1.58531785E+05          8.01145279E+04          3.23557075E+05          2.40495560E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24436128E+04          2.34444234E+04          1.16029810E+04          1.12773326E+04          7.73386097E+03          1.69240354E+05          1.61967516E+05          8.19861778E+04          3.31899488E+05          2.46956588E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30605307E+04          2.38554386E+04          1.18393026E+04          1.16675019E+04          7.95800253E+03          1.72766968E+05          1.64973443E+05          8.32137694E+04          3.41449534E+05          2.53296254E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34309086E+04          2.43018228E+04          1.20031914E+04          1.20856367E+04          8.23330229E+03          1.75905542E+05          1.68444480E+05          8.50422041E+04          3.50913527E+05          2.59872759E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40275755E+04          2.47652311E+04          1.22343946E+04          1.24002239E+04          8.52833208E+03          1.79490273E+05          1.72064718E+05          8.66479512E+04          3.60065378E+05          2.66591912E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46459278E+04          2.51129587E+04          1.24551187E+04          1.28282380E+04          8.74528377E+03          1.83224148E+05          1.74882095E+05          8.85228858E+04          3.70726851E+05          2.72894481E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52871696E+04          2.55727574E+04          1.26972256E+04          1.31897464E+04          9.04587272E+03          1.86049802E+05          1.78504498E+05          9.01590965E+04          3.80533966E+05          2.79907481E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56126121E+04          2.60497073E+04          1.29489314E+04          1.36391159E+04          9.30044743E+03          1.89759241E+05          1.82280139E+05          9.20490825E+04          3.91053746E+05          2.86769894E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62182523E+04          2.63836444E+04          1.31361279E+04          1.40161584E+04          9.61592229E+03          1.93619607E+05          1.84984696E+05          9.40200038E+04          4.02169748E+05          2.93537335E+03
