#Energy      Zr-K-shell   Zr-L1-shell   Zr-L2-shell   Zr-L3-shell   Zr-M1-shell   Zr-M2-shell   Zr-M3-shell   Zr-M4-shell   Zr-M5-shell   Zr-N1-shell   Zr-N2-shell   Zr-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11299403E+03          1.81076172E+02          7.64222792E+01          5.82555363E+00          5.23111841E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07002805E+03          1.77919079E+02          7.52134559E+01          5.84655372E+00          5.23857757E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03005706E+03          1.74910949E+02          7.40611897E+01          5.86792119E+00          5.24635666E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92807225E+02          1.72043398E+02          7.29623462E+01          5.88963792E+00          5.25444227E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58023407E+02          1.69308297E+02          7.19139538E+01          5.91168688E+00          5.26282097E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25486003E+02          1.66698222E+02          7.09132870E+01          5.93405197E+00          5.27148067E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94997107E+02          1.64206296E+02          6.99577675E+01          5.95671801E+00          5.28040980E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66381733E+02          1.61825994E+02          6.90450010E+01          5.97967067E+00          5.28959752E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39482185E+02          1.59551471E+02          6.81727733E+01          6.00289640E+00          5.29903394E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14163009E+02          1.57377103E+02          6.73389726E+01          6.02638238E+00          5.30870964E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90294329E+02          1.55297622E+02          6.65416437E+01          6.05011651E+00          5.31861549E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11286117E+02          1.38783331E+02          6.02208765E+01          6.29885529E+00          5.42870736E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00750749E+02          1.27883136E+02          5.60791412E+01          6.56286097E+00          5.55490272E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27657278E+02          1.20570117E+02          5.33385421E+01          6.83673294E+00          5.69316851E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.77045387E+02          1.15645168E+02          5.15353076E+01          7.11705375E+00          5.84074302E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40852360E+02          1.12365570E+02          5.03806925E+01          7.40158383E+00          5.99561948E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14361307E+02          1.10253936E+02          4.96883681E+01          7.68881310E+00          6.15628806E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94640170E+02          1.08993326E+02          4.93341532E+01          7.97769956E+00          6.32158421E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79781348E+02          1.08367197E+02          4.92328656E+01          8.26751069E+00          6.49059281E+00
        184.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73757506E+02          1.08242777E+02          4.92576005E+01          8.41256443E+00          6.57623844E+00
        185.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37829326E+10          2.73755257E+02          1.08242749E+02          4.92576192E+01          8.41262247E+00          6.57627284E+00
        186.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26135650E+06          2.71568656E+02          1.08223254E+02          4.92796072E+01          8.47061346E+00          6.61065963E+00
        187.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22697333E+10          1.25971576E+06          2.71566527E+02          1.08223242E+02          4.92796324E+01          8.47067151E+00          6.61069409E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06607778E+06          3.17057970E+05          2.68499808E+02          1.08223754E+02          4.93245655E+01          8.55772396E+00          6.66240366E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14969798E+05          5.93010469E+04          2.59905253E+02          1.08454060E+02          4.95660815E+01          8.84726017E+00          6.83536155E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77301848E+04          2.69690957E+04          2.53366221E+02          1.08978313E+02          4.99256749E+01          9.13669438E+00          7.00969434E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73290618E+04          1.60426151E+04          2.48425786E+02          1.09736930E+02          5.03795718E+01          9.42445871E+00          7.18426006E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81865947E+04          1.09052945E+04          2.44746791E+02          1.10684680E+02          5.09096696E+01          9.71597070E+00          7.36197197E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32169638E+04          8.03465256E+03          2.42076629E+02          1.11786696E+02          5.15019762E+01          1.00004750E+01          7.53644055E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01813175E+04          6.24896306E+03          2.40223038E+02          1.13015733E+02          5.21455277E+01          1.02885411E+01          7.71355084E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17460075E+03          5.05330978E+03          2.39037656E+02          1.14350232E+02          5.28316336E+01          1.05749551E+01          7.89017955E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77041445E+03          4.20866087E+03          2.38404517E+02          1.15772952E+02          5.35533235E+01          1.08598072E+01          8.06626616E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74456695E+03          3.58704345E+03          2.38231920E+02          1.17269951E+02          5.43049563E+01          1.11477375E+01          8.24425357E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96947705E+03          3.11461149E+03          2.38446548E+02          1.18829856E+02          5.50819195E+01          1.14295687E+01          8.41902186E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36784249E+03          2.74614450E+03          2.38989198E+02          1.20443314E+02          5.58804152E+01          1.17144075E+01          8.59546886E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89040202E+03          2.45260527E+03          2.39811631E+02          1.22102567E+02          5.66972903E+01          1.19977676E+01          8.77109011E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50450842E+03          2.21458048E+03          2.40874190E+02          1.23801137E+02          5.75299084E+01          1.22755415E+01          8.94366555E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18776610E+03          2.01867432E+03          2.42144023E+02          1.25533579E+02          5.83760528E+01          1.25562177E+01          9.11768414E+00
        334.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05021249E+03          1.93344744E+03          2.42847775E+02          1.26410861E+02          5.88035136E+01          1.26980577E+01          9.20542766E+00
        335.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85226470E+11          3.05016002E+03          1.93341491E+03          2.42848065E+02          1.26411213E+02          5.88036852E+01          1.26981160E+01          9.20546358E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60849883E+06          2.92434516E+03          1.85537966E+03          2.43593712E+02          1.27295293E+02          5.92338473E+01          1.28355994E+01          9.29085556E+00
        347.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48982289E+05          2.74422439E+03          1.74351933E+03          2.44867192E+02          1.28722906E+02          5.99273027E+01          1.30597538E+01          9.42954904E+00
        348.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37883872E+11          8.48807655E+05          2.74418238E+03          1.74349323E+03          2.44867522E+02          1.28723265E+02          5.99274769E+01          1.30598118E+01          9.42958468E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24703120E+07          6.82324459E+05          2.70280271E+03          1.71777421E+03          2.45200226E+02          1.29082360E+02          6.01016955E+01          1.31137405E+01          9.46312991E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18717935E+06          3.11452379E+05          2.51465333E+03          1.60072325E+03          2.46944071E+02          1.30891437E+02          6.09782326E+01          1.33945460E+01          9.63650888E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.65304397E+05          1.85126585E+05          2.35351586E+03          1.50033555E+03          2.48808689E+02          1.32719650E+02          6.18622867E+01          1.36702756E+01          9.80698338E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85428585E+05          1.25352829E+05          2.21448091E+03          1.41361694E+03          2.50779902E+02          1.34564522E+02          6.27528466E+01          1.39449073E+01          9.97662927E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18479108E+05          9.18028910E+04          2.09373322E+03          1.33823079E+03          2.52845532E+02          1.36423906E+02          6.36490367E+01          1.42221513E+01          1.01473405E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28593213E+05          7.08511927E+04          1.98826059E+03          1.27232587E+03          2.54995053E+02          1.38295937E+02          6.45500958E+01          1.44946332E+01          1.03153597E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73975263E+05          5.67901666E+04          1.89565564E+03          1.21442092E+03          2.57219328E+02          1.40178985E+02          6.54553599E+01          1.47661360E+01          1.04826311E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38000554E+05          4.68379124E+04          1.81397388E+03          1.16331647E+03          2.59510402E+02          1.42071627E+02          6.63642486E+01          1.50401792E+01          1.06509293E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12894834E+05          3.95026904E+04          1.74162795E+03          1.11803168E+03          2.61861315E+02          1.43972611E+02          6.72762521E+01          1.53132038E+01          1.08184639E+01
        433.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04918130E+05          3.70962906E+04          1.71501026E+03          1.10136541E+03          2.62816795E+02          1.44734898E+02          6.76417320E+01          1.54214166E+01          1.08849090E+01
        434.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22163145E+12          1.04914451E+05          3.70951057E+04          1.71499726E+03          1.10135727E+03          2.62817275E+02          1.44735280E+02          6.76419149E+01          1.54214724E+01          1.08849430E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33674647E+07          9.45968401E+04          3.39229531E+04          1.67731281E+03          1.07775848E+03          2.64265947E+02          1.45880836E+02          6.81909219E+01          1.55818226E+01          1.09835556E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02884213E+06          8.07951241E+04          2.95664038E+04          1.61994498E+03          1.04182489E+03          2.66718917E+02          1.47795328E+02          6.91078630E+01          1.58529371E+01          1.11496400E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44059378E+06          7.00954516E+04          2.60920848E+04          1.56861792E+03          1.00966833E+03          2.69215460E+02          1.49715228E+02          7.00267248E+01          1.61231239E+01          1.13150279E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72161593E+05          6.16122186E+04          2.32709785E+04          1.52256915E+03          9.80814480E+02          2.71751347E+02          1.51639771E+02          7.09471980E+01          1.63924104E+01          1.14797467E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96604525E+05          5.47591547E+04          2.09452390E+04          1.48115322E+03          9.54861891E+02          2.74322823E+02          1.53568278E+02          7.18690073E+01          1.66608223E+01          1.16438218E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39515758E+05          4.91330431E+04          1.90023164E+04          1.44381949E+03          9.31467322E+02          2.76926537E+02          1.55500145E+02          7.27456022E+01          1.69283847E+01          1.18060575E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40431228E+05          4.44504427E+04          1.73605075E+04          1.41009793E+03          9.10338068E+02          2.79559484E+02          1.57434832E+02          7.36633952E+01          1.71951211E+01          1.19687541E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73401918E+05          4.05061896E+04          1.59590379E+04          1.37958380E+03          8.91220826E+02          2.82218981E+02          1.59360045E+02          7.45796285E+01          1.74610543E+01          1.21307458E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25676134E+05          3.71490735E+04          1.47521130E+04          1.35192688E+03          8.73897562E+02          2.84902608E+02          1.61272010E+02          7.55623312E+01          1.77262059E+01          1.22938393E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90335351E+05          3.42648977E+04          1.37044378E+04          1.32682405E+03          8.58178352E+02          2.87608191E+02          1.63181387E+02          7.64742869E+01          1.79905965E+01          1.24544893E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63340932E+05          3.17669078E+04          1.27885117E+04          1.30401103E+03          8.43897982E+02          2.90333764E+02          1.65088218E+02          7.73847996E+01          1.82542460E+01          1.26145516E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42204969E+05          2.95871932E+04          1.19826676E+04          1.28325676E+03          8.30912265E+02          2.93077548E+02          1.66992545E+02          7.82938988E+01          1.85171734E+01          1.27740487E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25297868E+05          2.76728596E+04          1.12695713E+04          1.26435854E+03          8.19094016E+02          2.95837933E+02          1.69041032E+02          7.92656911E+01          1.87793969E+01          1.29355688E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11543063E+05          2.59815062E+04          1.06352509E+04          1.24713849E+03          8.08331839E+02          2.98613457E+02          1.70937726E+02          8.01708780E+01          1.90409339E+01          1.30939555E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00179138E+05          2.44790012E+04          1.00683252E+04          1.23143913E+03          7.98526962E+02          3.01402788E+02          1.72832108E+02          8.10747645E+01          1.93047326E+01          1.32532196E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06696366E+04          2.31377809E+04          9.55943428E+03          1.21712091E+03          7.89592168E+02          3.04204712E+02          1.74864765E+02          8.20388713E+01          1.95649111E+01          1.34130669E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26225644E+04          2.19351456E+04          9.10082297E+03          1.20406054E+03          7.81449690E+02          3.07018128E+02          1.76752011E+02          8.29391122E+01          1.98244514E+01          1.35699306E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57438009E+04          2.08522812E+04          8.68601129E+03          1.19214786E+03          7.74030777E+02          3.09842021E+02          1.78774411E+02          8.38381582E+01          2.00862278E+01          1.37284871E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.98127089E+04          1.98736713E+04          8.30955066E+03          1.18128459E+03          7.67273629E+02          3.12675466E+02          1.80654860E+02          8.47950358E+01          2.03445008E+01          1.38860088E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46578126E+04          1.89861879E+04          7.96686277E+03          1.17138290E+03          7.61123042E+02          3.15517614E+02          1.82667392E+02          8.56906860E+01          2.06021786E+01          1.40422897E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01459095E+04          1.81787652E+04          7.65400645E+03          1.16236399E+03          7.55529544E+02          3.18367691E+02          1.84541369E+02          8.66428975E+01          2.08620605E+01          1.42001949E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61715570E+04          1.74420476E+04          7.36763764E+03          1.15415696E+03          7.50448668E+02          3.21224976E+02          1.86544409E+02          8.75353158E+01          2.11185523E+01          1.43555929E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26504202E+04          1.67679581E+04          7.10485904E+03          1.14669797E+03          7.45840080E+02          3.24088816E+02          1.88412226E+02          8.84830431E+01          2.13772341E+01          1.45126000E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95144329E+04          1.61496310E+04          6.86318473E+03          1.13992986E+03          7.41667694E+02          3.26958601E+02          1.90406137E+02          8.93723847E+01          2.16325896E+01          1.46671667E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67080308E+04          1.55811137E+04          6.64043409E+03          1.13379988E+03          7.37898673E+02          3.29833776E+02          1.92268088E+02          9.03158014E+01          2.18901184E+01          1.48233254E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41853702E+04          1.50572570E+04          6.43474775E+03          1.12826122E+03          7.34503487E+02          3.32713823E+02          1.94253216E+02          9.12569926E+01          2.21443837E+01          1.49785846E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19088259E+04          1.45735341E+04          6.24443330E+03          1.12327071E+03          7.31454865E+02          3.35598266E+02          1.96233761E+02          9.21414841E+01          2.24008039E+01          1.51332032E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98461695E+04          1.41260383E+04          6.06804864E+03          1.11878956E+03          7.28728137E+02          3.38486664E+02          1.98086257E+02          9.30786103E+01          2.26540220E+01          1.52869498E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79712613E+04          1.37112901E+04          5.90430322E+03          1.11478196E+03          7.26301398E+02          3.41378612E+02          2.00058512E+02          9.40136281E+01          2.29093749E+01          1.54422610E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62615245E+04          1.33262578E+04          5.75206160E+03          1.11121584E+03          7.24153621E+02          3.44273729E+02          2.01905836E+02          9.48936011E+01          2.31615862E+01          1.55938539E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46976550E+04          1.29682466E+04          5.61031065E+03          1.10806091E+03          7.22266471E+02          3.46987120E+02          2.03870111E+02          9.58247820E+01          2.34159108E+01          1.57480471E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32632977E+04          1.26348550E+04          5.47814563E+03          1.10529051E+03          7.20622453E+02          3.49983590E+02          2.05830191E+02          9.67539638E+01          2.36697314E+01          1.59024540E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19443442E+04          1.23239629E+04          5.35476088E+03          1.10287916E+03          7.19206113E+02          3.52974797E+02          2.07786145E+02          9.76297224E+01          2.39204857E+01          1.60539428E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07285231E+04          1.20336671E+04          5.23943652E+03          1.10080441E+03          7.18002704E+02          3.55599433E+02          2.09621627E+02          9.85552790E+01          2.41733315E+01          1.62061875E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96053456E+04          1.17622600E+04          5.13152295E+03          1.09904470E+03          7.16999218E+02          3.58583010E+02          2.11570180E+02          9.94789383E+01          2.44256991E+01          1.63595339E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85654822E+04          1.15082231E+04          5.03043476E+03          1.09758098E+03          7.16183071E+02          3.61561515E+02          2.13514815E+02          1.00400732E+02          2.46775974E+01          1.65125375E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76008868E+04          1.12701675E+04          4.93564289E+03          1.09639506E+03          7.15543002E+02          3.64535017E+02          2.15455599E+02          1.01270990E+02          2.49265157E+01          1.66627358E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67044373E+04          1.10468597E+04          4.84666892E+03          1.09547032E+03          7.15068578E+02          3.67503585E+02          2.17392595E+02          1.02189418E+02          2.51775023E+01          1.68150887E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58698485E+04          1.08371808E+04          4.76308217E+03          1.09479148E+03          7.14750030E+02          3.70124445E+02          2.19214170E+02          1.03106073E+02          2.54280421E+01          1.69657334E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50915813E+04          1.06401031E+04          4.68448837E+03          1.09434422E+03          7.14578467E+02          3.73085932E+02          2.21144413E+02          1.04020984E+02          2.56781419E+01          1.71174617E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43646853E+04          1.04547107E+04          4.61052949E+03          1.09411552E+03          7.14545431E+02          3.76042678E+02          2.23071053E+02          1.04934180E+02          2.59253473E+01          1.72677925E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36848167E+04          1.02801603E+04          4.54087812E+03          1.09409296E+03          7.14643198E+02          3.78994751E+02          2.24994147E+02          1.05845688E+02          2.61745925E+01          1.74189203E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30480025E+04          1.01156853E+04          4.47523747E+03          1.09426512E+03          7.14864605E+02          3.81942219E+02          2.26913754E+02          1.06708098E+02          2.64234181E+01          1.75684701E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24507797E+04          9.96058732E+03          4.41333242E+03          1.09462154E+03          7.15202892E+02          3.84885145E+02          2.28829928E+02          1.07616584E+02          2.66718302E+01          1.77190263E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18899352E+04          9.81422818E+03          4.35491463E+03          1.09515222E+03          7.15651776E+02          3.87823600E+02          2.30742724E+02          1.08523462E+02          2.69198347E+01          1.78693019E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13626969E+04          9.67602085E+03          4.29975553E+03          1.09584791E+03          7.16205512E+02          3.90757647E+02          2.32546391E+02          1.09428758E+02          2.71674372E+01          1.80186678E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08664199E+04          9.54542579E+03          4.24764215E+03          1.09670014E+03          7.16858549E+02          3.93687350E+02          2.34453223E+02          1.10332497E+02          2.74122572E+01          1.81673549E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03988384E+04          9.42195090E+03          4.19838075E+03          1.09770068E+03          7.17605810E+02          3.96612774E+02          2.36356835E+02          1.11234704E+02          2.76590807E+01          1.83168312E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99578272E+04          9.30514115E+03          4.15179264E+03          1.09884208E+03          7.18442535E+02          3.99533983E+02          2.38257275E+02          1.12135400E+02          2.79055201E+01          1.84660491E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95414817E+04          9.19457588E+03          4.10771374E+03          1.10011727E+03          7.19364264E+02          4.02140424E+02          2.40154593E+02          1.13034611E+02          2.81515808E+01          1.86143488E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91480563E+04          9.08987417E+03          4.06599032E+03          1.10151968E+03          7.20366763E+02          4.05055780E+02          2.42048835E+02          1.13932358E+02          2.83972679E+01          1.87630692E+01
