#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
        577.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40359073E+03          1.22672361E+03          5.27395971E+02          1.44907373E+02          9.17841738E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20992878E+07          8.75153866E+05          1.42290677E+04          8.79422487E+03          7.17667057E+02          4.09167313E+02          1.79512648E+02          1.46493254E+01          1.01235897E+01
        578.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10789722E+12          2.40358619E+03          1.22672353E+03          5.27396111E+02          1.44907665E+02          9.17843623E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20969117E+07          8.75092923E+05          1.42289026E+04          8.79412602E+03          7.17667756E+02          4.09168012E+02          1.79512977E+02          1.46493651E+01          1.01236138E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22266858E+07          2.39908793E+03          1.22665332E+03          5.27539022E+02          1.45199743E+02          9.19728544E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73578058E+06          8.12913348E+05          1.40652527E+04          8.69615351E+03          7.18369425E+02          4.09867323E+02          1.79842614E+02          1.46864108E+01          1.01463768E+01
        588.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61835729E+06          2.37990874E+03          1.22657395E+03          5.28264505E+02          1.46516234E+02          9.28222412E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75990855E+06          6.05637203E+05          1.33722544E+04          8.28077423E+03          7.21589844E+02          4.13027529E+02          1.81330416E+02          1.48623192E+01          1.02532009E+01
        589.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75727101E+12          5.61668005E+06          2.37990466E+03          1.22657397E+03          5.28264681E+02          1.46516526E+02          9.28224301E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75937220E+06          6.05603291E+05          1.33721083E+04          8.28068656E+03          7.21590571E+02          4.13028234E+02          1.81330748E+02          1.48623588E+01          1.02532249E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22358314E+08          4.92647924E+06          2.37787994E+03          1.22658833E+03          5.28353251E+02          1.46662830E+02          9.29168034E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47241058E+06          5.87984149E+05          1.32993267E+04          8.23701718E+03          7.21954109E+02          4.13380235E+02          1.81496289E+02          1.48795034E+01          1.02639482E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99759008E+06          1.96176792E+06          2.35869336E+03          1.22697305E+03          5.29323783E+02          1.48128925E+02          9.38622997E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66789804E+06          4.49561427E+05          1.26122634E+04          7.82433590E+03          7.25656280E+02          4.16916031E+02          1.83157246E+02          1.50747347E+01          1.03825070E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37349260E+06          1.10517411E+06          2.34135592E+03          1.22777287E+03          5.30438779E+02          1.49597698E+02          9.48091550E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81037364E+06          3.57484165E+05          1.19934159E+04          7.45194115E+03          7.29467256E+02          4.20472872E+02          1.84824858E+02          1.52668429E+01          1.04995548E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85899679E+06          7.26961309E+05          2.32571342E+03          1.22895641E+03          5.31687534E+02          1.51068845E+02          9.57571966E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32663607E+06          2.92741498E+05          1.14339402E+04          7.11472512E+03          7.33379177E+02          4.24049080E+02          1.86498547E+02          1.54584889E+01          1.06163572E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20896417E+06          5.22438485E+05          2.31162813E+03          1.23049522E+03          5.33060284E+02          1.52542091E+02          9.66653453E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02343272E+06          2.45247316E+05          1.09264103E+04          6.80835385E+03          7.37384865E+02          4.27643105E+02          1.88177783E+02          1.56522315E+01          1.07336113E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62652376E+05          3.97612347E+05          2.29897507E+03          1.23236356E+03          5.34548201E+02          1.54017180E+02          9.75637642E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19162109E+05          2.09257138E+05          1.04645369E+04          6.52915823E+03          7.41477707E+02          4.31253535E+02          1.89862081E+02          1.58429588E+01          1.08492781E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53519236E+05          3.15125073E+05          2.28764316E+03          1.23453789E+03          5.36143165E+02          1.55376893E+02          9.85602088E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74196545E+05          1.81235768E+05          1.00429909E+04          6.27401531E+03          7.45651692E+02          4.34879066E+02          1.91550997E+02          1.60357567E+01          1.09664982E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16130386E+05          2.57385568E+05          2.27753034E+03          1.23699681E+03          5.37837806E+02          1.56926059E+02          9.95543954E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67032932E+05          1.58946786E+05          9.65719697E+03          6.04024971E+03          7.49901297E+02          4.38518501E+02          1.93244118E+02          1.62256007E+01          1.10831980E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20427631E+05          2.15167016E+05          2.26854547E+03          1.23972075E+03          5.39625383E+02          1.58311639E+02          1.00449933E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85285486E+05          1.40878008E+05          9.30323792E+03          5.82555096E+03          7.54221422E+02          4.42170731E+02          1.94941068E+02          1.64174971E+01          1.11987604E+01
        676.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69539221E+05          1.91968666E+05          2.26288347E+03          1.24177524E+03          5.40928438E+02          1.59344868E+02          1.01114784E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39005845E+05          1.30184081E+05          9.07261100E+03          5.68554296E+03          7.57284510E+02          4.44733992E+02          1.96130853E+02          1.65508023E+01          1.12799309E+01
        677.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69526644E+05          1.91962827E+05          2.26288193E+03          1.24177584E+03          5.40928816E+02          1.59345208E+02          1.01115001E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31059404E+12          4.38993997E+05          1.30181271E+05          9.07254460E+03          5.68550414E+03          7.57285390E+02          4.44734725E+02          1.96131194E+02          1.65508411E+01          1.12799549E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50750676E+05          1.83259214E+05          2.26060619E+03          1.24269182E+03          5.41499675E+02          1.59855103E+02          1.01440293E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04424863E+08          4.21362660E+05          1.26010016E+05          8.97773070E+03          5.62792059E+03          7.58607389E+02          4.45834740E+02          1.96641498E+02          1.66064918E+01          1.13148844E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98197598E+05          1.58463670E+05          2.25363589E+03          1.24589365E+03          5.43455014E+02          1.61395273E+02          1.02334678E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26710268E+07          3.70279844E+05          1.13606775E+05          8.67773132E+03          5.44561019E+03          7.63054883E+02          4.49509585E+02          1.98345086E+02          1.67975221E+01          1.14306839E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57483582E+05          1.38770769E+05          2.24756689E+03          1.24931114E+03          5.45486162E+02          1.62777424E+02          1.03321331E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54071930E+06          3.28739837E+05          1.03138419E+05          8.40067221E+03          5.27711464E+03          7.67559933E+02          4.53194397E+02          2.00051534E+02          1.69857021E+01          1.15454632E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25209037E+05          1.22833669E+05          2.24233605E+03          1.25293046E+03          5.47588283E+02          1.64312146E+02          1.04305886E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49467114E+06          2.94456970E+05          9.42119298E+04          8.14431758E+03          5.12110126E+03          7.72118837E+02          4.56888367E+02          2.01760568E+02          1.71758971E+01          1.16618589E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99129688E+05          1.09733824E+05          2.23788665E+03          1.25673886E+03          5.49756958E+02          1.65843713E+02          1.05197672E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65737409E+06          2.65777654E+05          8.65322880E+04          7.90670876E+03          4.97638957E+03          7.76728182E+02          4.60590753E+02          2.03471933E+02          1.73632966E+01          1.17757344E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77726278E+05          9.88157212E+04          2.23416598E+03          1.26072456E+03          5.51988064E+02          1.67222657E+02          1.06178701E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64837063E+06          2.41519128E+05          7.98691817E+04          7.68608369E+03          4.84194672E+03          7.81384830E+02          4.64300854E+02          2.05185393E+02          1.75526844E+01          1.18908163E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59909684E+05          8.96112614E+04          2.23112655E+03          1.26487673E+03          5.54277806E+02          1.68749034E+02          1.07157727E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02623931E+06          2.20791391E+05          7.40480531E+04          7.48091850E+03          4.71685391E+03          7.86085846E+02          4.68018033E+02          2.06900729E+02          1.77416859E+01          1.20063842E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44899459E+05          8.17674242E+04          2.22872398E+03          1.26918531E+03          5.56622664E+02          1.70272392E+02          1.08047094E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61191085E+06          2.02926792E+05          6.89284332E+04          7.28984811E+03          4.60029641E+03          7.90828493E+02          4.71741690E+02          2.08476738E+02          1.79279436E+01          1.21190240E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32125034E+05          7.50238626E+04          2.22691806E+03          1.27364098E+03          5.59019381E+02          1.71792776E+02          1.09022771E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32018278E+06          1.87405415E+05          6.43977774E+04          7.11165266E+03          4.49154602E+03          7.95610244E+02          4.75471268E+02          2.10249612E+02          1.81161809E+01          1.22342444E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21150365E+05          6.91783908E+04          2.22567139E+03          1.27823512E+03          5.61464919E+02          1.73166772E+02          1.09996536E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10587016E+06          1.73819092E+05          6.03685244E+04          6.94524463E+03          4.38994824E+03          8.00428743E+02          4.79206252E+02          2.12019457E+02          1.83040432E+01          1.23484580E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11643103E+05          6.40729054E+04          2.22494967E+03          1.28295975E+03          5.63956464E+02          1.74682308E+02          1.10968420E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43171500E+05          1.61858266E+05          5.67658369E+04          6.78965612E+03          4.29492332E+03          8.05281789E+02          4.82946155E+02          2.13568747E+02          1.84892276E+01          1.24613426E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03345538E+05          5.95844603E+04          2.22472122E+03          1.28780737E+03          5.66491405E+02          1.76195004E+02          1.11938452E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16478360E+05          1.51260117E+05          5.35309060E+04          6.64401510E+03          4.20594084E+03          8.10167342E+02          4.86690534E+02          2.15334295E+02          1.86763676E+01          1.25757583E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60563801E+04          5.56155301E+04          2.22495660E+03          1.29277113E+03          5.69067284E+02          1.77704905E+02          1.12823004E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15514460E+05          1.41824107E+05          5.06132059E+04          6.50752658E+03          4.12253020E+03          8.15083469E+02          4.90438964E+02          2.17096923E+02          1.88631495E+01          1.26888522E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.96135321E+04          5.20861090E+04          2.22562890E+03          1.29784451E+03          5.71681832E+02          1.79074425E+02          1.13789972E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33625901E+05          1.33378909E+05          4.79721827E+04          6.37948981E+03          4.04426331E+03          8.20028393E+02          4.94191057E+02          2.18856671E+02          1.90495708E+01          1.28020433E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38876754E+04          4.89323204E+04          2.22671273E+03          1.30302152E+03          5.74332920E+02          1.80579800E+02          1.14755174E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66192887E+05          1.25787976E+05          4.55723570E+04          6.25925748E+03          3.97075203E+03          8.25000431E+02          4.97837876E+02          2.20613577E+02          1.92334104E+01          1.29146054E+01
        824.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12604726E+04          4.74796367E+04          2.22740145E+03          1.30564657E+03          5.75671268E+02          1.81399188E+02          1.15196312E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36812958E+05          1.22276863E+05          4.44540869E+04          6.20189650E+03          3.93567485E+03          8.27495635E+02          4.99484505E+02          2.21386843E+02          1.93274285E+01          1.29711479E+01
        825.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77680975E+12          8.12594587E+04          4.74790749E+04          2.22740175E+03          1.30564763E+03          5.75671805E+02          1.81399516E+02          1.15196521E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36801973E+05          1.22275502E+05          4.44536516E+04          6.20187392E+03          3.93566104E+03          8.27496634E+02          4.99485378E+02          2.21387236E+02          1.93274661E+01          1.29711714E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44498479E+07          7.87723654E+04          4.61010185E+04          2.22818478E+03          1.30829650E+03          5.77018557E+02          1.82082505E+02          1.15718637E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09877728E+05          1.18936352E+05          4.33849790E+04          6.14624985E+03          3.90164445E+03          8.29998029E+02          5.01668039E+02          2.22367679E+02          1.94191668E+01          1.30280558E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81604164E+07          7.41824714E+04          4.35483195E+04          2.23002349E+03          1.31366426E+03          5.79736885E+02          1.83582583E+02          1.16680389E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62343579E+05          1.12728942E+05          4.13848583E+04          6.03993745E+03          3.83662241E+03          8.35019703E+02          5.04964020E+02          2.23914282E+02          1.96045836E+01          1.31401846E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37419017E+06          7.00459404E+04          4.12381026E+04          2.23220847E+03          1.31911983E+03          5.82486168E+02          1.85080074E+02          1.17640457E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21771265E+05          1.07084383E+05          3.95506449E+04          5.93983965E+03          3.77539482E+03          8.40064079E+02          5.08787794E+02          2.25664461E+02          1.97896634E+01          1.32531278E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01180602E+06          6.63035234E+04          3.91396873E+04          2.23472103E+03          1.32465867E+03          5.85264764E+02          1.86575018E+02          1.18519630E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86840749E+05          1.01935778E+05          3.78641905E+04          5.84551879E+03          3.71769475E+03          8.45129863E+02          5.12606287E+02          2.27411946E+02          1.99744172E+01          1.33648172E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40936376E+06          6.29053202E+04          3.72271909E+04          2.23754371E+03          1.33027639E+03          5.88071141E+02          1.88067454E+02          1.19476946E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56526704E+05          9.72251797E+04          3.63095584E+04          5.75657316E+03          3.66328057E+03          8.50215838E+02          5.16419563E+02          2.29156775E+02          2.01566966E+01          1.34763150E+01
        875.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81213954E+06          6.10142206E+04          3.61598159E+04          2.23937892E+03          1.33368265E+03          5.89767426E+02          1.88909488E+02          1.20097355E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40216941E+05          9.45873797E+04          3.54345616E+04          5.70564110E+03          3.63212035E+03          8.53276119E+02          5.19011722E+02          2.30321351E+02          2.02684880E+01          1.35451981E+01
        876.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14191906E+13          2.81198482E+06          6.10135825E+04          3.61594712E+04          2.23937955E+03          1.33368379E+03          5.89767993E+02          1.88909812E+02          1.20097562E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40211790E+05          9.45865264E+04          3.54342775E+04          5.70562442E+03          3.63211015E+03          8.53277140E+02          5.19012586E+02          2.30321739E+02          2.02685252E+01          1.35452213E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24782609E+08          2.50292786E+06          5.98094510E+04          3.54787408E+04          2.24066000E+03          1.33596901E+03          5.90903874E+02          1.89557422E+02          1.20432654E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30030322E+05          9.29014719E+04          3.48732017E+04          5.67263865E+03          3.61193039E+03          8.55320858E+02          5.20227690E+02          2.30898988E+02          2.03408386E+01          1.35885495E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96551044E+07          1.93342799E+06          5.69794149E+04          3.38757892E+04          2.24405470E+03          1.34173268E+03          5.93761595E+02          1.91044960E+02          1.21386779E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06715402E+05          8.89241356E+04          3.35430213E+04          5.59337780E+03          3.56343986E+03          8.60443853E+02          5.24030735E+02          2.32638620E+02          2.05246663E+01          1.37005459E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19732483E+07          1.54882369E+06          5.43854782E+04          3.24017049E+04          2.24771351E+03          1.34756386E+03          5.96643043E+02          1.92402618E+02          1.22339347E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86080366E+05          8.52561969E+04          3.23087018E+04          5.51848405E+03          3.51762225E+03          8.65583805E+02          5.27828764E+02          2.34375709E+02          2.07081839E+01          1.38116523E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29251490E+07          1.27517033E+06          5.20012657E+04          3.10432933E+04          2.25162302E+03          1.35345920E+03          5.99547017E+02          1.93886304E+02          1.23290382E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67715410E+05          8.18639670E+04          3.11609750E+04          5.44767317E+03          3.47430578E+03          8.70739761E+02          5.31621844E+02          2.36110294E+02          2.08913981E+01          1.39231911E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70874063E+06          1.07267113E+06          4.98042186E+04          2.97882045E+04          2.25577068E+03          1.35941552E+03          6.02472388E+02          1.95367667E+02          1.24239906E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51292579E+05          7.87215713E+04          3.00918378E+04          5.38068511E+03          3.43333149E+03          8.75910829E+02          5.35410043E+02          2.37842410E+02          2.10743173E+01          1.40345071E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35579207E+06          9.17838442E+05          4.77745626E+04          2.86258620E+04          2.26014476E+03          1.36542984E+03          6.05418104E+02          1.96846743E+02          1.25187943E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36540190E+05          7.58038147E+04          2.90942255E+04          5.31728155E+03          3.39455353E+03          8.81096143E+02          5.39193426E+02          2.39572093E+02          2.12569483E+01          1.41456051E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89008512E+06          7.96564493E+05          4.58954989E+04          2.75473801E+04          2.26473421E+03          1.37149936E+03          6.08383148E+02          1.98323567E+02          1.26134517E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23233251E+05          7.30894677E+04          2.81617462E+04          5.25723964E+03          3.35783786E+03          8.86294918E+02          5.42972058E+02          2.41299380E+02          2.14392947E+01          1.42564885E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90597033E+06          6.99467426E+05          4.41522934E+04          2.65445468E+04          2.26952869E+03          1.37762144E+03          6.11366590E+02          1.99798173E+02          1.27079648E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11179931E+05          7.05596287E+04          2.72888257E+04          5.20035431E+03          3.32305949E+03          8.91506385E+02          5.46746006E+02          2.43024304E+02          2.16213587E+01          1.43671599E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20885479E+06          6.20409527E+05          4.25313656E+04          2.56103985E+04          2.27451836E+03          1.38379357E+03          6.14367521E+02          2.01270594E+02          1.28023360E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00228091E+05          6.81978107E+04          2.64704378E+04          5.14643783E+03          3.29010225E+03          8.96729836E+02          5.50515334E+02          2.44746901E+02          2.18031432E+01          1.44776220E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69401437E+06          5.55060223E+05          4.10217098E+04          2.47385938E+04          2.27969409E+03          1.39001339E+03          6.17385105E+02          2.02740864E+02          1.28965673E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90239537E+05          6.59890912E+04          2.57020703E+04          5.09531409E+03          3.25886003E+03          9.01964595E+02          5.54280108E+02          2.46467206E+02          2.19826022E+01          1.45869757E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30188470E+06          5.00334581E+05          3.96130232E+04          2.39236666E+04          2.28504729E+03          1.39627866E+03          6.20418540E+02          2.04209014E+02          1.29906609E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81104529E+05          6.39203543E+04          2.49797355E+04          5.04682029E+03          3.22923360E+03          9.07210011E+02          5.58040389E+02          2.48185251E+02          2.21638441E+01          1.46970327E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99521049E+06          4.53983221E+05          3.82964384E+04          2.31607168E+04          2.29056970E+03          1.40258728E+03          6.23467073E+02          2.05675077E+02          1.30846188E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72723522E+05          6.19798390E+04          2.42997708E+04          5.00080618E+03          3.20113032E+03          9.12465495E+02          5.61796241E+02          2.49901070E+02          2.23448166E+01          1.48068895E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75008947E+06          4.14329746E+05          3.70638186E+04          2.24452353E+04          2.29625367E+03          1.40893723E+03          6.26529981E+02          2.07139083E+02          1.31784431E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65015091E+05          6.01571055E+04          2.36589753E+04          4.95713180E+03          3.17446568E+03          9.17730454E+02          5.65547726E+02          2.51614694E+02          2.25255236E+01          1.49165495E+01
