#Energy      Li-K-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        630.0000          4.99491590E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37204014E+04          1.04118231E+05          9.77588423E+04          4.38990036E+04          3.58893703E+04          2.44416521E+04          2.18464131E+05          7.32145912E+03
        637.9990          5.17817369E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54952920E+03          1.06114785E+05          9.85939385E+04          4.47087991E+04          3.67225341E+04          2.48748204E+04          2.23073174E+05          2.97989013E+03
        638.0010          5.17822524E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.31619164E+03          4.54651854E+03          1.06115294E+05          9.85943261E+04          4.47090053E+04          3.67227473E+04          2.48749648E+04          2.23074351E+05          2.11680126E+03
        640.0000          5.23026251E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58573679E+03          2.92619926E+03          1.06626267E+05          9.89832301E+04          4.49160678E+04          3.69370394E+04          2.50201815E+04          2.23356612E+05          1.64268761E+03
        650.0000          5.47583009E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09809551E+03          2.52330915E+03          1.09258115E+05          1.00975713E+05          4.59813770E+04          3.79322463E+04          2.57394372E+04          2.29046732E+05          1.32884974E+03
        660.0000          5.73128596E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58745484E+03          2.35816287E+03          1.11304368E+05          1.03050059E+05          4.68101858E+04          3.90580032E+04          2.65180783E+04          2.34096873E+05          1.23124058E+03
        670.0000          5.98474404E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39458132E+03          2.37304253E+03          1.13935799E+05          1.04843028E+05          4.78812693E+04          3.99823061E+04          2.71923935E+04          2.39972463E+05          1.21534573E+03
        680.0000          6.25021999E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57577223E+03          2.61465000E+03          1.16694666E+05          1.06983077E+05          4.87058705E+04          4.11141106E+04          2.80006314E+04          2.45338285E+05          1.30500555E+03
        690.0000          6.52765509E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79742540E+03          2.78806337E+03          1.18611385E+05          1.09212312E+05          4.97626318E+04          4.22373062E+04          2.86707711E+04          2.51075452E+05          1.38167295E+03
        700.0000          6.83273438E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.21319102E+03          2.96099398E+03          1.21307280E+05          1.10632320E+05          5.08054114E+04          4.34629606E+04          2.94680092E+04          2.56830098E+05          1.48293144E+03
        710.0000          7.11916160E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49160656E+03          3.13618633E+03          1.23812033E+05          1.12712968E+05          5.19297545E+04          4.45090978E+04          3.03200297E+04          2.62555191E+05          1.56650456E+03
        720.0000          7.41083146E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71506323E+03          3.25712822E+03          1.26625735E+05          1.14904826E+05          5.31049882E+04          4.57649481E+04          3.10864081E+04          2.68214158E+05          1.62963897E+03
        730.0000          7.75071850E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91509870E+03          3.38116243E+03          1.29570298E+05          1.17183622E+05          5.39915148E+04          4.70937252E+04          3.19686499E+04          2.73820350E+05          1.69078579E+03
        740.0000          8.06244215E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12355102E+03          3.52148863E+03          1.31685782E+05          1.19032919E+05          5.51644267E+04          4.80900438E+04          3.29024310E+04          2.80214634E+05          1.75664596E+03
        750.0000          8.38291921E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.32171324E+03          3.59656292E+03          1.34594460E+05          1.21300147E+05          5.60671399E+04          4.93619263E+04          3.36396285E+04          2.85713475E+05          1.80459671E+03
        760.0000          8.71894774E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53582069E+03          3.64911925E+03          1.37634534E+05          1.23655420E+05          5.72161884E+04          5.07292265E+04          3.45334816E+04          2.92265649E+05          1.84928691E+03
        770.0000          9.06742462E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69241499E+03          3.81643681E+03          1.39662235E+05          1.25422995E+05          5.84133199E+04          5.21744318E+04          3.55026106E+04          2.97780214E+05          1.91664929E+03
        780.0000          9.44963950E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83664194E+03          3.93677304E+03          1.42597563E+05          1.27722088E+05          5.95094969E+04          5.33439806E+04          3.63521300E+04          3.04332777E+05          1.97008657E+03
        790.0000          9.79683339E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.00969101E+03          4.04332850E+03          1.45658926E+05          1.29960659E+05          6.07528454E+04          5.48268818E+04          3.73519590E+04          3.10893039E+05          2.02434116E+03
        800.0000          1.02088212E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16627725E+03          4.22433843E+03          1.48150095E+05          1.32363723E+05          6.20492578E+04          5.59949084E+04          3.82095381E+04          3.17440936E+05          2.09434207E+03
        810.0000          1.05736705E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34652281E+03          4.42231463E+03          1.51233072E+05          1.34857331E+05          6.29529919E+04          5.74880904E+04          3.92230019E+04          3.23205056E+05          2.17138831E+03
        820.0000          1.09656144E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50491966E+03          4.42429770E+03          1.53837327E+05          1.36813698E+05          6.42240904E+04          5.89362549E+04          4.02227700E+04          3.30222490E+05          2.19826763E+03
        830.0000          1.14065989E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72840641E+03          4.55548396E+03          1.56893566E+05          1.39278275E+05          6.55475768E+04          6.05406819E+04          4.13110953E+04          3.36982298E+05          2.26491563E+03
        840.0000          1.18013410E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96779600E+03          4.67000627E+03          1.60073700E+05          1.41833275E+05          6.69267578E+04          6.18597053E+04          4.23084108E+04          3.42430956E+05          2.32851384E+03
        850.0000          1.22769917E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05065068E+03          4.80346499E+03          1.63385421E+05          1.44483768E+05          6.77093934E+04          6.34961883E+04          4.34363071E+04          3.49402234E+05          2.37940929E+03
        860.0000          1.26752665E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24865278E+03          4.92549215E+03          1.65624488E+05          1.46219422E+05          6.90286989E+04          6.52216097E+04          4.44175432E+04          3.55727505E+05          2.44026456E+03
        870.0000          1.31786334E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43044862E+03          5.06422115E+03          1.68864480E+05          1.48784675E+05          7.02427200E+04          6.64802342E+04          4.55765322E+04          3.62988641E+05          2.50362161E+03
        880.0000          1.35986201E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61472548E+03          5.18451281E+03          1.72233765E+05          1.51256881E+05          7.16064151E+04          6.82039378E+04          4.67976248E+04          3.70018974E+05          2.56372351E+03
        880.9990          1.36501962E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.63490171E+03          5.19844564E+03          1.72577758E+05          1.51520458E+05          7.17455629E+04          6.83810593E+04          4.69232164E+04          3.70764937E+05          2.57042903E+03
        881.0010          1.36502998E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90279905E+04          7.63494221E+03          5.19847361E+03          1.72578448E+05          1.51520987E+05          7.17458421E+04          6.83814149E+04          4.69234685E+04          3.70766433E+05          2.26453258E+03
        890.0000          1.41331638E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89827622E+04          7.82162919E+03          5.32744137E+03          1.75740239E+05          1.53937375E+05          7.30241082E+04          6.97934327E+04          4.77431901E+04          3.76971286E+05          2.31079508E+03
        900.0000          1.45645433E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89327545E+04          8.00355000E+03          5.47847397E+03          1.77690518E+05          1.56714588E+05          7.40628867E+04          7.14013969E+04          4.89745606E+04          3.83662890E+05          2.36114335E+03
        910.0000          1.50376867E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91082688E+04          8.21712271E+03          5.59472404E+03          1.81039574E+05          1.58779447E+05          7.54571108E+04          7.31809272E+04          5.01315916E+04          3.91418195E+05          2.41151767E+03
        920.0000          1.55853133E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92003722E+04          8.40152741E+03          5.73760669E+03          1.84517300E+05          1.61505960E+05          7.69048342E+04          7.50514268E+04          5.12890559E+04          3.98352043E+05          2.46314607E+03
        930.0000          1.60822674E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95026885E+04          8.61838228E+03          5.89265023E+03          1.87182431E+05          1.64327748E+05          7.84091964E+04          7.65864872E+04          5.25691032E+04          4.05550643E+05          2.52297386E+03
        936.9990          1.64360809E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96223402E+04          8.77694098E+03          6.00624595E+03          1.89595631E+05          1.66362100E+05          7.89126672E+04          7.79101895E+04          5.35036931E+04          4.09951493E+05          2.56461873E+03
        937.0010          1.64361914E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96765140E+04          1.96223746E+04          8.77698712E+03          6.00627904E+03          1.89596330E+05          1.66362688E+05          7.89129484E+04          7.79105743E+04          5.35039649E+04          4.09953071E+05          2.43872769E+03
        940.0000          1.66035489E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87523007E+04          1.96740948E+04          8.83267956E+03          6.05630575E+03          1.90649518E+05          1.67249891E+05          7.93368314E+04          7.84918813E+04          5.39146795E+04          4.12332172E+05          2.45207726E+03
        950.0000          1.71870880E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75665264E+04          1.98485408E+04          9.06528714E+03          6.18647513E+03          1.94247467E+05          1.69109400E+05          8.07837538E+04          8.00568739E+04          5.50214725E+04          4.19126455E+05          2.49730115E+03
        960.0000          1.78131387E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71961437E+04          2.00261080E+04          9.31047748E+03          6.35216287E+03          1.96920063E+05          1.71919095E+05          8.22844337E+04          8.19648395E+04          5.63930932E+04          4.26368175E+05          2.55204114E+03
        970.0000          1.83077188E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68739809E+04          2.03713240E+04          9.50225667E+03          6.52696983E+03          2.00418979E+05          1.74823732E+05          8.35476653E+04          8.39659692E+04          5.75221038E+04          4.34419782E+05          2.60625590E+03
        980.0000          1.88486968E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71928471E+04          2.05986911E+04          9.74906687E+03          6.65408593E+03          2.03467371E+05          1.77390254E+05          8.50709947E+04          8.58241930E+04          5.88967000E+04          4.41689021E+05          2.65726986E+03
        990.0000          1.94830577E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71911989E+04          2.08311908E+04          1.00090402E+04          6.82723713E+03          2.06952792E+05          1.80358622E+05          8.66509056E+04          8.79358336E+04          6.02315671E+04          4.49984931E+05          2.71588344E+03
       1000.0000          2.00637524E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71895509E+04          2.10051799E+04          1.01983404E+04          6.98895744E+03          2.10559705E+05          1.83428023E+05          8.82906102E+04          8.97555978E+04          6.16843252E+04          4.56775139E+05          2.76621893E+03
       1077.9990          2.53521756E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14013138E+04          2.31172394E+04          1.22535163E+04          8.40428287E+03          2.37818585E+05          2.05377472E+05          9.93288683E+04          1.06216959E+05          7.31455319E+04          5.19124239E+05          3.24826071E+03
       1078.0010          2.53523395E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39580084E+04          5.14013901E+04          2.31172990E+04          1.22535759E+04          8.40432432E+03          2.37819381E+05          2.05378113E+05          9.93291934E+04          1.06217439E+05          7.31458658E+04          5.19126020E+05          3.11161085E+03
       1100.0000          2.69634953E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50814282E+04          5.27477575E+04          2.37347417E+04          1.28570223E+04          8.85138770E+03          2.45516161E+05          2.12054925E+05          1.03038080E+05          1.11282765E+05          7.66728359E+04          5.37683818E+05          3.24762097E+03
       1200.0000          3.52036059E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14691881E+04          5.82114776E+04          2.66550929E+04          1.60244857E+04          1.10406060E+04          2.84220321E+05          2.43646208E+05          1.19452581E+05          1.36748561E+05          9.43796190E+04          6.25323977E+05          3.91030533E+03
       1300.0000          4.52538234E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12977299E+04          6.41638405E+04          2.98569111E+04          1.98105520E+04          1.35956585E+04          3.24937178E+05          2.78266133E+05          1.37587867E+05          1.65123439E+05          1.14602331E+05          7.20163403E+05          4.66432846E+03
       1400.0000          5.69572250E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01232327E+05          7.06928445E+04          3.34635893E+04          2.40412380E+04          1.66003524E+04          3.67172129E+05          3.16169772E+05          1.57007598E+05          1.98111469E+05          1.37970046E+05          8.21716855E+05          5.50400990E+03
       1500.0000          7.07646524E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11330927E+05          7.78681441E+04          3.72999204E+04          2.91468778E+04          2.01624256E+04          4.14003933E+05          3.55229985E+05          1.78107496E+05          2.35413170E+05          1.64092659E+05          9.33091579E+05          6.45409257E+03
       1600.0000          8.64182024E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21888077E+05          8.58228155E+04          4.14358069E+04          3.48684606E+04          2.42044474E+04          4.61421866E+05          3.99069239E+05          2.01569654E+05          2.79089640E+05          1.94112579E+05          1.04867245E+06          7.49501855E+03
       1700.0000          1.04653997E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33240612E+05          9.40853334E+04          4.61655920E+04          4.12988607E+04          2.87952105E+04          5.12260673E+05          4.44569260E+05          2.25739839E+05          3.27055840E+05          2.27806725E+05          1.17444223E+06          8.63838124E+03
       1800.0000          1.25807905E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45287776E+05          1.03164373E+05          5.08160496E+04          4.86681761E+04          3.39961187E+04          5.67294516E+05          4.94300261E+05          2.52382191E+05          3.80189996E+05          2.64877479E+05          1.30599081E+06          9.87983601E+03
       1900.0000          1.49062328E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57449323E+05          1.12952948E+05          5.60957634E+04          5.70634706E+04          3.97851839E+04          6.23565420E+05          5.48706081E+05          2.79352680E+05          4.38379670E+05          3.06428813E+05          1.44943170E+06          1.12362230E+04
       2000.0000          1.75384071E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70758899E+05          1.23413241E+05          6.15785086E+04          6.62598042E+04          4.61691722E+04          6.85593094E+05          6.02456818E+05          3.09237865E+05          5.03577186E+05          3.53325556E+05          1.59965167E+06          1.26902754E+04
       2100.0000          2.04732341E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85560022E+05          1.34017512E+05          6.73643313E+04          7.66908842E+04          5.35858172E+04          7.45728370E+05          6.60009354E+05          3.40853898E+05          5.76223252E+05          4.03848260E+05          1.75660414E+06          1.42824257E+04
       2200.0000          2.38195887E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99154808E+05          1.45684719E+05          7.39451347E+04          8.78579652E+04          6.15227668E+04          8.11369097E+05          7.22478267E+05          3.75137741E+05          6.57323874E+05          4.60337197E+05          1.92648286E+06          1.59790225E+04
       2300.0000          2.73882944E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13621828E+05          1.58168898E+05          8.03998297E+04          1.00612510E+05          7.06797824E+04          8.81212202E+05          7.87561728E+05          4.10430800E+05          7.44625645E+05          5.23222218E+05          2.09724816E+06          1.78134598E+04
       2400.0000          3.14402806E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28952221E+05          1.71461698E+05          8.74131099E+04          1.14411792E+05          8.02865110E+04          9.49474760E+05          8.57422943E+05          4.47654443E+05          8.40943350E+05          5.90679725E+05          2.28438613E+06          1.97469845E+04
       2500.0000          3.57902409E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45892616E+05          1.84714020E+05          9.52872333E+04          1.29832599E+05          9.12851917E+04          1.02462772E+06          9.30016191E+05          4.87824079E+05          9.46318648E+05          6.65017823E+05          2.47565500E+06          2.18696189E+04
       2600.0000          4.07325610E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62722152E+05          1.99226721E+05          1.03384656E+05          1.46450501E+05          1.02840427E+05          1.09752531E+06          1.00504455E+06          5.29306544E+05          1.05859846E+06          7.46054533E+05          2.68201456E+06          2.40800267E+04
       2700.0000          4.59674932E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79689909E+05          2.14193866E+05          1.11058951E+05          1.64737607E+05          1.15681725E+05          1.17952609E+06          1.08520891E+06          5.73846711E+05          1.18222795E+06          8.32576471E+05          2.88600940E+06          2.63921458E+04
       2800.0000          5.17221125E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97831106E+05          2.30155673E+05          1.19727621E+05          1.84758914E+05          1.30042631E+05          1.26242691E+06          1.16821688E+06          6.20104032E+05          1.31317451E+06          9.28075362E+05          3.10821223E+06          2.89035159E+04
       2900.0000          5.79248772E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15661794E+05          2.47043420E+05          1.28957111E+05          2.06425982E+05          1.45214117E+05          1.34202607E+06          1.25795888E+06          6.67723606E+05          1.46295647E+06          1.03398420E+06          3.34255071E+06          3.15398790E+04
       3000.0000          6.46272071E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34663353E+05          2.64497840E+05          1.38586131E+05          2.29785700E+05          1.61748020E+05          1.42945896E+06          1.35233218E+06          7.18643719E+05          1.61718100E+06          1.14480071E+06          3.57981023E+06          3.43216555E+04
       3100.0000          7.17541611E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54085132E+05          2.83439903E+05          1.48635835E+05          2.54925051E+05          1.79652267E+05          1.51872792E+06          1.44848764E+06          7.71447363E+05          1.78002755E+06          1.26328906E+06          3.83630205E+06          3.72547554E+04
       3200.0000          7.95899153E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75114203E+05          3.03103050E+05          1.59351008E+05          2.81587350E+05          2.00095836E+05          1.60991396E+06          1.54649141E+06          8.28148118E+05          1.97078258E+06          1.39170662E+06          4.09162772E+06          4.04079115E+04
       3300.0000          8.80405637E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96066705E+05          3.23038476E+05          1.70438012E+05          3.11341343E+05          2.20659026E+05          1.71377517E+06          1.65346278E+06          8.87761915E+05          2.15411045E+06          1.52967611E+06          4.36273357E+06          4.36591268E+04
       3400.0000          9.69647110E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17709522E+05          3.42091002E+05          1.82368881E+05          3.43907143E+05          2.43107396E+05          1.81152328E+06          1.76487281E+06          9.48532454E+05          2.36485594E+06          1.68298001E+06          4.64762504E+06          4.70872243E+04
       3500.0000          1.06786506E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40183416E+05          3.64219150E+05          1.93914805E+05          3.77550226E+05          2.67175006E+05          1.90529143E+06          1.87737851E+06          1.01075028E+06          2.58462007E+06          1.83974391E+06          4.93840268E+06          5.06201065E+04
       3600.0000          1.16890291E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62779850E+05          3.86797596E+05          2.06496740E+05          4.13052618E+05          2.93979261E+05          2.00831098E+06          1.99147770E+06          1.07787588E+06          2.82835401E+06          2.00468767E+06          5.24327399E+06          5.43745191E+04
       3700.0000          1.28279673E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85643986E+05          4.09911243E+05          2.19457215E+05          4.52260833E+05          3.21303021E+05          2.12428978E+06          2.11569725E+06          1.14796248E+06          3.07604985E+06          2.19456631E+06          5.56120183E+06          5.82692905E+04
       3800.0000          1.39409000E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09820430E+05          4.34595049E+05          2.33409624E+05          4.94640564E+05          3.52125235E+05          2.23068324E+06          2.24456402E+06          1.21886202E+06          3.35328300E+06          2.38081106E+06          5.88674341E+06          6.24302044E+04
       3900.0000          1.52162045E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34691022E+05          4.60204162E+05          2.47913320E+05          5.38369599E+05          3.82974393E+05          2.33895899E+06          2.38056609E+06          1.29150801E+06          3.63290436E+06          2.59255290E+06          6.22011515E+06          6.66858886E+04
       4000.0000          1.64738609E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62326625E+05          4.86034465E+05          2.62621111E+05          5.86570627E+05          4.16890350E+05          2.46520664E+06          2.50691364E+06          1.37675564E+06          3.94538792E+06          2.80179350E+06          6.56254492E+06          7.11905432E+04
       4100.0000          1.78905621E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87360678E+05          5.16003246E+05          2.77647492E+05          6.35553430E+05          4.53886930E+05          2.58049417E+06          2.65922916E+06          1.45105405E+06          4.25765119E+06          3.04165612E+06          6.92654920E+06          7.58429361E+04
       4200.0000          1.94073664E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12607820E+05          5.42558004E+05          2.93706470E+05          6.90565605E+05          4.91334317E+05          2.69957192E+06          2.80918077E+06          1.53612825E+06          4.60682229E+06          3.28385817E+06          7.30172943E+06          8.06146270E+04
       4300.0000          2.09258338E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40435733E+05          5.72255615E+05          3.10423897E+05          7.50140258E+05          5.33068414E+05          2.82452954E+06          2.95270373E+06          1.62298355E+06          4.95721302E+06          3.54976988E+06          7.68175454E+06          8.57149208E+04
       4400.0000          2.25527504E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71501635E+05          6.02730046E+05          3.27873592E+05          8.06669078E+05          5.74957490E+05          2.94936804E+06          3.12262223E+06          1.71187035E+06          5.35532399E+06          3.82620537E+06          8.08293547E+06          9.09347950E+04
       4500.0000          2.43422253E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99026060E+05          6.33274340E+05          3.45631776E+05          8.71857322E+05          6.20752378E+05          3.07617434E+06          3.28516273E+06          1.80876832E+06          5.76892058E+06          4.11435568E+06          8.48493580E+06          9.63248942E+04
       4562.9990          2.54392898E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15612423E+05          6.55557949E+05          3.58261138E+05          9.12747644E+05          6.53026397E+05          3.16501615E+06          3.38098452E+06          1.86655350E+06          6.00923490E+06          4.30819080E+06          8.73319508E+06          9.99455970E+04
       4563.0010          2.54393294E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86193352E+04          7.15613048E+05          6.55558681E+05          3.58261554E+05          9.12749093E+05          6.53027475E+05          3.16501905E+06          3.38098813E+06          1.86655556E+06          6.00924374E+06          4.30819746E+06          8.73320394E+06          3.27081928E+04
       4600.0000          2.61937132E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95027396E+04          7.27372324E+05          6.69392150E+05          3.63783007E+05          9.40369878E+05          6.69518276E+05          3.21962864E+06          3.44917645E+06          1.90537765E+06          6.17718002E+06          4.42147018E+06          8.90028371E+06          3.33276688E+04
       4700.0000          2.81246702E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18349442E+04          7.57201113E+05          7.00388291E+05          3.84670090E+05          1.01192128E+06          7.21558630E+05          3.34965109E+06          3.62441666E+06          2.00560357E+06          6.63313854E+06          4.74866324E+06          9.33232123E+06          3.50148913E+04
       4800.0000          3.00312915E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48751301E+04          7.86916869E+05          7.35092408E+05          4.04745105E+05          1.08499899E+06          7.77466359E+05          3.50014252E+06          3.80423272E+06          2.12120776E+06          7.10913894E+06          5.09594229E+06          9.76789889E+06          3.70431716E+04
