#Energy      Li-K-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        630.0000          4.08513604E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59585990E+07          3.13451236E+03          1.58625473E+03          6.91069517E+02          2.04256802E+02          1.30302972E+02          2.24328821E+01          1.61311024E+01
        637.9990          4.11410347E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90054050E+06          3.11233455E+03          1.58571800E+03          6.91600515E+02          2.05705173E+02          1.31244230E+02          2.26577159E+01          1.62748641E+01
        638.0010          4.11411072E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36475385E+12          6.89909568E+06          3.11232920E+03          1.58571791E+03          6.91600663E+02          2.05705536E+02          1.31244466E+02          2.26577734E+01          1.62749007E+01
        640.0000          4.12136097E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61366948E+08          5.46541049E+06          3.10703137E+03          1.58563721E+03          6.91752536E+02          2.06068049E+02          1.31480001E+02          2.27152237E+01          1.63114808E+01
        650.0000          4.15769313E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10542680E+07          2.40853564E+06          3.08191541E+03          1.58553837E+03          6.92621906E+02          2.07884657E+02          1.32660007E+02          2.29969440E+01          1.64915500E+01
        660.0000          4.19412320E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40713712E+06          1.41290355E+06          3.05897673E+03          1.58592103E+03          6.93664514E+02          2.09706160E+02          1.33842720E+02          2.32806577E+01          1.66726567E+01
        670.0000          4.23064258E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48567992E+06          9.49872711E+05          3.03804550E+03          1.58675123E+03          6.94868356E+02          2.11532129E+02          1.35027889E+02          2.35611429E+01          1.68521198E+01
        680.0000          4.26724342E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63610546E+06          6.92022625E+05          3.01896849E+03          1.58799815E+03          6.96222500E+02          2.13362171E+02          1.36215283E+02          2.38436101E+01          1.70326069E+01
        690.0000          4.30391836E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17628099E+06          5.31724985E+05          3.00160752E+03          1.58963345E+03          6.97716881E+02          2.15195918E+02          1.37404689E+02          2.41229097E+01          1.72114845E+01
        700.0000          4.34066068E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95598542E+05          4.24295854E+05          2.98583560E+03          1.59163128E+03          6.99342325E+02          2.17033034E+02          1.38595911E+02          2.44041779E+01          1.73913679E+01
        710.0000          4.37746415E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09954329E+05          3.48333669E+05          2.97153868E+03          1.59396788E+03          7.01090377E+02          2.18873207E+02          1.39788767E+02          2.46848627E+01          1.75709527E+01
        720.0000          4.41432295E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79879448E+05          2.92363015E+05          2.95861328E+03          1.59662149E+03          7.02953236E+02          2.20716147E+02          1.40983088E+02          2.49624522E+01          1.77489665E+01
        730.0000          4.45123177E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84761107E+05          2.49784211E+05          2.94696350E+03          1.59957201E+03          7.04923724E+02          2.22561588E+02          1.42178718E+02          2.52420031E+01          1.79279662E+01
        740.0000          4.48818559E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12788523E+05          2.16532433E+05          2.93650220E+03          1.60280094E+03          7.06995247E+02          2.24409279E+02          1.43299299E+02          2.55185183E+01          1.81042099E+01
        750.0000          4.52517982E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56871892E+05          1.90009804E+05          2.92715134E+03          1.60629121E+03          7.09161665E+02          2.26258991E+02          1.44536786E+02          2.57969753E+01          1.82832666E+01
        760.0000          4.55848278E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12424255E+05          1.68466221E+05          2.91883636E+03          1.61002707E+03          7.11417317E+02          2.27924139E+02          1.45772099E+02          2.60748992E+01          1.84601602E+01
        770.0000          4.59666311E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76448405E+05          1.50700566E+05          2.91149205E+03          1.61399395E+03          7.13756967E+02          2.29833156E+02          1.46856026E+02          2.63498576E+01          1.86354836E+01
        780.0000          4.63478006E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46866190E+05          1.35856132E+05          2.90505515E+03          1.61817823E+03          7.16175727E+02          2.31739003E+02          1.48088188E+02          2.66267430E+01          1.88140800E+01
        790.0000          4.67283442E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22202994E+05          1.23307046E+05          2.89947093E+03          1.62256750E+03          7.18669086E+02          2.33641721E+02          1.49318256E+02          2.69031218E+01          1.89923180E+01
        800.0000          4.70609677E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01405629E+05          1.12593983E+05          2.89468556E+03          1.62714999E+03          7.21232827E+02          2.35304838E+02          1.50546258E+02          2.71790003E+01          1.91678502E+01
        810.0000          4.74406466E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83674365E+05          1.03362167E+05          2.89065105E+03          1.63191493E+03          7.23863031E+02          2.37203233E+02          1.51772222E+02          2.74519964E+01          1.93442114E+01
        820.0000          4.78197219E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68428467E+05          9.53477326E+04          2.88732343E+03          1.63685219E+03          7.26556054E+02          2.39098609E+02          1.52854589E+02          2.77269047E+01          1.95191147E+01
        830.0000          4.81982016E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55208478E+05          8.83385253E+04          2.88466068E+03          1.64195242E+03          7.29308469E+02          2.40991008E+02          1.54077628E+02          2.80013375E+01          1.96959999E+01
        840.0000          4.85760942E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43659424E+05          8.21665558E+04          2.88262554E+03          1.64720679E+03          7.32117114E+02          2.42880471E+02          1.55298710E+02          2.82753005E+01          1.98725517E+01
        850.0000          4.89534073E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33507251E+05          7.67036998E+04          2.88118159E+03          1.65260715E+03          7.34978987E+02          2.44767036E+02          1.56517862E+02          2.85464641E+01          2.00476226E+01
        860.0000          4.93301492E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24525704E+05          7.18386845E+04          2.88029608E+03          1.65814579E+03          7.37891322E+02          2.46650746E+02          1.57735112E+02          2.88195168E+01          2.02235276E+01
        870.0000          4.97063280E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16540623E+05          6.74873116E+04          2.87993852E+03          1.66381557E+03          7.40851495E+02          2.48531640E+02          1.58950486E+02          2.90921227E+01          2.03991142E+01
        880.0000          5.00381551E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09401888E+05          6.35768688E+04          2.88008013E+03          1.66960975E+03          7.43857060E+02          2.50190775E+02          1.60164014E+02          2.93642876E+01          2.05721672E+01
        880.9990          5.00800267E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08730302E+05          6.32080015E+04          2.88012067E+03          1.67019518E+03          7.44159713E+02          2.50400134E+02          1.60298558E+02          2.93916831E+01          2.05902156E+01
        881.0010          5.00801106E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16676338E+12          1.08728977E+05          6.32072728E+04          2.88012075E+03          1.67019635E+03          7.44160319E+02          2.50400553E+02          1.60298828E+02          2.93917379E+01          2.05902517E+01
        890.0000          5.04135725E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22903963E+07          1.02992856E+05          6.00485956E+04          2.88069428E+03          1.67552203E+03          7.46905708E+02          2.52067862E+02          1.61375721E+02          2.96360171E+01          2.07471335E+01
        900.0000          5.07884486E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69588313E+07          9.72144327E+04          5.68517626E+04          2.88175616E+03          1.68154651E+03          7.49995301E+02          2.53942243E+02          1.62585635E+02          2.99073173E+01          2.09217840E+01
        910.0000          5.11627913E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92303936E+06          9.19828561E+04          5.39465191E+04          2.88324251E+03          1.68767766E+03          7.53123786E+02          2.55813956E+02          1.63793781E+02          3.01781942E+01          2.10961258E+01
        920.0000          5.15366081E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67594663E+06          8.72314106E+04          5.12964179E+04          2.88513154E+03          1.69391017E+03          7.56289268E+02          2.57683041E+02          1.65000187E+02          3.04463970E+01          2.12690622E+01
        930.0000          5.19099067E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99892248E+06          8.29002562E+04          4.88717240E+04          2.88740302E+03          1.70023921E+03          7.59489938E+02          2.59549534E+02          1.66076599E+02          3.07164567E+01          2.14406707E+01
        936.9990          5.22001217E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25536469E+06          8.00917977E+04          4.72952381E+04          2.88921007E+03          1.70472384E+03          7.61750107E+02          2.61000608E+02          1.67008552E+02          3.09067995E+01          2.15658563E+01
        937.0010          5.22002046E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48157154E+13          3.25520113E+06          8.00910245E+04          4.72948032E+04          2.88921061E+03          1.70472513E+03          7.61750756E+02          2.61001023E+02          1.67008818E+02          3.09068539E+01          2.15658921E+01
        940.0000          5.22826948E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66485203E+08          3.00365918E+06          7.89397904E+04          4.66474606E+04          2.89003786E+03          1.70666014E+03          7.62724104E+02          2.61413474E+02          1.67280587E+02          3.09861123E+01          2.16141329E+01
        950.0000          5.26549795E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45362516E+07          2.35794107E+06          7.53082095E+04          4.46009336E+04          2.89301809E+03          1.71316858E+03          7.65990172E+02          2.63274897E+02          1.68482905E+02          3.12553689E+01          2.17872989E+01
        960.0000          5.30267682E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14677781E+07          1.91186093E+06          7.19687212E+04          4.27134032E+04          2.89632707E+03          1.71976041E+03          7.69286620E+02          2.65133841E+02          1.69683577E+02          3.15242319E+01          2.19601739E+01
        970.0000          5.33980683E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81828088E+07          1.58897079E+06          6.88902597E+04          4.09685678E+04          2.89994905E+03          1.72643179E+03          7.72612027E+02          2.66990341E+02          1.70882627E+02          3.17927065E+01          2.21327623E+01
        980.0000          5.37688866E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21292134E+07          1.34639018E+06          6.60454984E+04          3.93518813E+04          2.90386910E+03          1.73317900E+03          7.75965052E+02          2.68844433E+02          1.72203473E+02          3.20607979E+01          2.23071397E+01
        990.0000          5.41392303E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79821941E+06          1.15905451E+06          6.34108451E+04          3.78508763E+04          2.90807331E+03          1.73999861E+03          7.79344414E+02          2.70696152E+02          1.73398392E+02          3.23285111E+01          2.24791530E+01
       1000.0000          5.45091064E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74104589E+06          1.01088838E+06          6.09653124E+04          3.64543141E+04          2.91254864E+03          1.74688732E+03          7.82748913E+02          2.72545532E+02          1.74591764E+02          3.25958513E+01          2.26508904E+01
       1077.9990          5.74086788E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92889573E+06          4.61279995E+05          4.67068778E+04          2.82457464E+04          2.95549474E+03          1.80267180E+03          8.10048673E+02          2.87043394E+02          1.83826381E+02          3.46704803E+01          2.39833081E+01
       1078.0010          5.74087595E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24912849E+13          1.92885467E+06          4.61272897E+05          4.67065967E+04          2.82455834E+04          2.95549601E+03          1.80267327E+03          8.10049387E+02          2.87043798E+02          1.83826640E+02          3.46705336E+01          2.39833430E+01
       1100.0000          5.82203379E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49021019E+07          1.53860906E+06          3.91599451E+05          4.37998233E+04          2.65576826E+04          2.96980061E+03          1.81896681E+03          8.17951648E+02          2.91101689E+02          1.86445264E+02          3.52518368E+01          2.43567281E+01
       1200.0000          6.19211081E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96420451E+06          7.33339427E+05          2.20586138E+05          3.42366567E+04          2.09681510E+04          3.04403033E+03          1.89537231E+03          8.54713144E+02          3.09605540E+02          1.98378204E+02          3.78750856E+01          2.60433782E+01
       1300.0000          6.55779813E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55969971E+06          4.50012317E+05          1.47409277E+05          2.83557952E+04          1.75027166E+04          3.12964394E+03          1.97463403E+03          8.92488820E+02          3.27889906E+02          2.10168324E+02          4.04710545E+01          2.77082973E+01
       1400.0000          6.92274455E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78566688E+05          3.14875192E+05          1.08778460E+05          2.44959831E+04          1.52169619E+04          3.22315120E+03          2.05581364E+03          9.30930376E+02          3.46137228E+02          2.21928269E+02          4.30405485E+01          2.93562230E+01
       1500.0000          7.28695023E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83816451E+05          2.38926823E+05          8.56847522E+04          2.18446876E+04          1.36424325E+04          3.32227425E+03          2.13828939E+03          9.69807037E+02          3.64347512E+02          2.33658997E+02          4.55878075E+01          3.09896656E+01
       1600.0000          7.64454687E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27157384E+05          1.91634615E+05          7.07060342E+04          1.99624602E+04          1.25231472E+04          3.42547139E+03          2.22163676E+03          1.00814941E+03          3.82227343E+02          2.45181350E+02          4.81147428E+01          3.26027658E+01
       1700.0000          8.00185745E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33001735E+05          1.60057983E+05          6.04209218E+04          1.85933949E+04          1.17089562E+04          3.53166702E+03          2.30448242E+03          1.04821248E+03          4.00092873E+02          2.56689609E+02          5.06212365E+01          3.42049635E+01
       1800.0000          8.35885577E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71590420E+05          1.37894589E+05          5.30588933E+04          1.75798997E+04          1.11069342E+04          3.64009164E+03          2.38961836E+03          1.08694631E+03          4.17942788E+02          2.68183523E+02          5.31087580E+01          3.57948424E+01
       1900.0000          8.71287840E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29149205E+05          1.21749323E+05          4.76209115E+04          1.68206090E+04          1.06570535E+04          3.75018273E+03          2.47424071E+03          1.12649777E+03          4.35643920E+02          2.79581773E+02          5.55804350E+01          3.73730064E+01
       2000.0000          9.06414461E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98533509E+05          1.09648607E+05          4.35053994E+04          1.62479411E+04          1.03191688E+04          3.86152174E+03          2.55838342E+03          1.16580049E+03          4.53207231E+02          2.90891383E+02          5.80338271E+01          3.89377839E+01
       2100.0000          9.41284990E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75715053E+05          1.00373997E+05          4.03301811E+04          1.58154573E+04          1.00656168E+04          3.97379230E+03          2.64207941E+03          1.20579617E+03          4.70642495E+02          3.02118614E+02          6.04752523E+01          4.04935796E+01
       2200.0000          9.75916911E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58267166E+05          9.31372894E+04          3.78424465E+04          1.54904115E+04          9.87683416E+03          4.08675203E+03          2.72752291E+03          1.24461672E+03          4.87958456E+02          3.13269067E+02          6.29003250E+01          4.20372684E+01
       2300.0000          1.01056727E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44650417E+05          8.74084188E+04          3.58691231E+04          1.52491552E+04          9.73866714E+03          4.19692215E+03          2.81242822E+03          1.28410250E+03          5.05283635E+02          3.24421970E+02          6.53116742E+01          4.35742841E+01
       2400.0000          1.04499714E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33845671E+05          8.28194696E+04          3.42884578E+04          1.50742853E+04          9.64067404E+03          4.31062813E+03          2.89682864E+03          1.32334581E+03          5.22498572E+02          3.35504086E+02          6.77117458E+01          4.51029008E+01
       2500.0000          1.07921919E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25154078E+05          7.91085941E+04          3.30127329E+04          1.49527426E+04          9.57500415E+03          4.42390031E+03          2.98075514E+03          1.36236155E+03          5.39609596E+02          3.46519470E+02          7.00993918E+01          4.66224910E+01
       2600.0000          1.11324498E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18082285E+05          7.60849559E+04          3.19774568E+04          1.48745637E+04          9.53565855E+03          4.54115027E+03          3.06423643E+03          1.40116347E+03          5.56622488E+02          3.57471820E+02          7.24753406E+01          4.81341439E+01
       2700.0000          1.14708505E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12273534E+05          7.36070717E+04          3.11343967E+04          1.48320473E+04          9.51798813E+03          4.65346616E+03          3.14729905E+03          1.44054560E+03          5.73542526E+02          3.68364511E+02          7.48401679E+01          4.96382843E+01
       2800.0000          1.18096993E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07464196E+05          7.15680728E+04          3.04468831E+04          1.48191499E+04          9.51834200E+03          4.76956644E+03          3.23180537E+03          1.47893448E+03          5.90484963E+02          3.79268614E+02          7.71957845E+01          5.11380092E+01
       2900.0000          1.21446197E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03456232E+05          6.98862107E+04          2.98866456E+04          1.48310727E+04          9.53381561E+03          4.88508934E+03          3.31404703E+03          1.51789173E+03          6.07230984E+02          3.90049545E+02          7.95396868E+01          5.26278227E+01
       3000.0000          1.24800868E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00098277E+05          6.84979657E+04          2.94316234E+04          1.48639645E+04          9.56207484E+03          4.99608609E+03          3.39769120E+03          1.55664634E+03          6.24004340E+02          4.00845148E+02          8.18754388E+01          5.41139096E+01
       3100.0000          1.28118540E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72732114E+04          6.73534806E+04          2.90643693E+04          1.49147025E+04          9.60122456E+03          5.11061970E+03          3.48092072E+03          1.59448615E+03          6.40592702E+02          4.11589784E+02          8.42003646E+01          5.55911777E+01
       3200.0000          1.31442396E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48892107E+04          6.64131042E+04          2.87709480E+04          1.49807305E+04          9.64971115E+03          5.22465261E+03          3.56375508E+03          1.63287632E+03          6.57211980E+02          4.22221497E+02          8.65175693E+01          5.70636372E+01
       3300.0000          1.34751704E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.28734966E+04          6.56450382E+04          2.85401281E+04          1.50599382E+04          9.70625159E+03          5.33820809E+03          3.64621248E+03          1.67109098E+03          6.73758520E+02          4.32871530E+02          8.88263023E+01          5.85313472E+01
       3400.0000          1.38047059E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11677856E+04          6.50235098E+04          2.83627600E+04          1.51505696E+04          9.76977619E+03          5.45130811E+03          3.72830999E+03          1.70982223E+03          6.90235297E+02          4.43476789E+02          9.11267215E+01          5.99941446E+01
       3500.0000          1.41349046E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97249627E+04          6.45274533E+04          2.82313314E+04          1.52511544E+04          9.83938835E+03          5.56753459E+03          3.81006357E+03          1.74769645E+03          7.06745232E+02          4.54100774E+02          9.34189980E+01          6.14532092E+01
       3600.0000          1.44617848E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85066396E+04          6.41394889E+04          2.81396211E+04          1.53604503E+04          9.91433070E+03          5.67970543E+03          3.89307550E+03          1.78541732E+03          7.23089239E+02          4.64620851E+02          9.57037933E+01          6.29047531E+01
       3700.0000          1.47874259E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74812004E+04          6.38452384E+04          2.80824451E+04          1.54774037E+04          9.99395988E+03          5.79148077E+03          3.97415440E+03          1.82299132E+03          7.39371295E+02          4.75101147E+02          9.79822633E+01          6.43512623E+01
       3800.0000          1.51118748E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66225053E+04          6.36326223E+04          2.80554519E+04          1.56011150E+04          1.00777257E+04          5.90625021E+03          4.05493177E+03          1.86106700E+03          7.55593739E+02          4.85543160E+02          1.00252539E+02          6.57936540E+01
       3900.0000          1.54370846E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59087817E+04          6.34914993E+04          2.80549660E+04          1.57308112E+04          1.01651559E+04          6.01720890E+03          4.13693453E+03          1.89835269E+03          7.71854232E+02          4.96007198E+02          1.02515074E+02          6.72323062E+01
       4000.0000          1.57592423E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53216704E+04          6.34132899E+04          2.80778606E+04          1.58658262E+04          1.02558426E+04          6.13108593E+03          4.21711484E+03          1.93613416E+03          7.87962117E+02          5.06375677E+02          1.04772609E+02          6.86657227E+01
       4100.0000          1.60822050E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48457355E+04          6.33906537E+04          2.81214630E+04          1.60055817E+04          1.03494321E+04          6.24452448E+03          4.29850109E+03          1.97315326E+03          8.04110250E+02          5.16767631E+02          1.07022249E+02          7.00958553E+01
       4200.0000          1.64022249E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44678201E+04          6.34173305E+04          2.81834780E+04          1.61495751E+04          1.04456158E+04          6.35434161E+03          4.37958896E+03          2.01066082E+03          8.20111243E+02          5.27124916E+02          1.09266941E+02          7.15215472E+01
       4300.0000          1.67230809E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41767016E+04          6.34879257E+04          2.82619237E+04          1.62973661E+04          1.05441244E+04          6.46698037E+03          4.45894084E+03          2.04803586E+03          8.36154045E+02          5.37391878E+02          1.11505636E+02          7.29431318E+01
       4400.0000          1.70429246E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39627601E+04          6.35977705E+04          2.83550810E+04          1.64485690E+04          1.06447209E+04          6.57922335E+03          4.53947352E+03          2.08528261E+03          8.52146230E+02          5.47683753E+02          1.13736878E+02          7.43614395E+01
       4500.0000          1.73617841E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38176587E+04          6.37428080E+04          2.84614500E+04          1.66028437E+04          1.07471971E+04          6.69108338E+03          4.61973588E+03          2.12181228E+03          8.68089204E+02          5.57944074E+02          1.15963154E+02          7.57753789E+01
       4562.9990          1.75608425E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37583229E+04          6.38506384E+04          2.85346498E+04          1.67014758E+04          1.08126370E+04          6.75911276E+03          4.67053110E+03          2.14529291E+03          8.78042127E+02          5.64351307E+02          1.17363521E+02          7.66634472E+01
       4563.0010          1.75608490E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39905317E+14          8.37583213E+04          6.38506420E+04          2.85346522E+04          1.67014789E+04          1.08126391E+04          6.75911511E+03          4.67053276E+03          2.14529367E+03          8.78042448E+02          5.64351514E+02          1.17363566E+02          7.66634755E+01
       4600.0000          1.76778998E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93975501E+09          8.37342178E+04          6.39194996E+04          2.85797225E+04          1.67598898E+04          1.08513683E+04          6.79954944E+03          4.69973629E+03          2.15881964E+03          8.83894989E+02          5.68118675E+02          1.18184159E+02          7.71839505E+01
       4700.0000          1.79949000E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69029729E+08          8.37061399E+04          6.41247471E+04          2.87087454E+04          1.69194407E+04          1.09570709E+04          6.91071350E+03          4.77948275E+03          2.19571029E+03          8.99745000E+02          5.78319353E+02          1.20399720E+02          7.85912368E+01
       4800.0000          1.83109997E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16308966E+08          8.37279520E+04          6.43558212E+04          2.88475048E+04          1.70812596E+04          1.10641594E+04          7.02152988E+03          4.85898289E+03          2.23248772E+03          9.15549985E+02          5.88491132E+02          1.22607908E+02          7.99940050E+01
