#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Sb-K-shell   Sb-L1-shell   Sb-L2-shell   Sb-L3-shell   Sb-M1-shell   Sb-M2-shell   Sb-M3-shell   Sb-M4-shell   Sb-M5-shell   Sb-N1-shell   Sb-N2-shell   Sb-N3-shell   Sb-N4-shell   Sb-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19294294E+03          1.13664219E+03          5.36861563E+02          7.84607288E+01          5.00106523E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14754531E+05          6.67022416E+04          2.06430236E+03          1.18541036E+03          5.14028668E+02          1.42453582E+02          9.22546109E+01          2.52906925E+01          1.03480877E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19164891E+03          1.14174451E+03          5.39455398E+02          7.92629705E+01          5.05414980E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05112666E+05          6.13926403E+04          2.06423643E+03          1.19042098E+03          5.16641635E+02          1.43852106E+02          9.31646659E+01          2.55782301E+01          1.04542718E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19094437E+03          1.14695956E+03          5.42097508E+02          8.00904428E+01          5.10711716E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.67811428E+04          5.67728837E+04          2.06468110E+03          1.19555775E+03          5.19297401E+02          1.45247580E+02          9.40727289E+01          2.58651934E+01          1.05607059E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19079120E+03          1.15228044E+03          5.44784930E+02          8.09161130E+01          5.15836545E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95262092E+04          5.27256165E+04          2.06560367E+03          1.20081304E+03          5.21993359E+02          1.46544747E+02          9.49191222E+01          2.61491394E+01          1.06645707E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19115446E+03          1.15770085E+03          5.47514965E+02          8.17136985E+01          5.21111085E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31661482E+04          4.91571805E+04          2.06697419E+03          1.20617973E+03          5.24727101E+02          1.47934814E+02          9.58236323E+01          2.64349840E+01          1.07701257E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19200217E+03          1.16321485E+03          5.50285069E+02          8.25359658E+01          5.26374521E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75551892E+04          4.59929183E+04          2.06876503E+03          1.21165121E+03          5.27496363E+02          1.49321984E+02          9.67262510E+01          2.67202836E+01          1.08759288E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19330452E+03          1.16881700E+03          5.53092891E+02          8.33565250E+01          5.31627045E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25764910E+04          4.31725490E+04          2.07095060E+03          1.21722139E+03          5.30299068E+02          1.50613900E+02          9.75690962E+01          2.70026356E+01          1.09799013E+01
        770.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19345845E+03          1.16938130E+03          5.53375382E+02          8.34409977E+01          5.32010248E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21101925E+04          4.29078589E+04          2.07118967E+03          1.21778305E+03          5.30580820E+02          1.50761261E+02          9.76647605E+01          2.70312936E+01          1.09900444E+01
        771.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19345876E+03          1.16938243E+03          5.53375948E+02          8.34411668E+01          5.32011328E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40706260E+12          7.21092711E+04          4.29073351E+04          2.07119015E+03          1.21778418E+03          5.30581384E+02          1.50761556E+02          9.76649520E+01          2.70313509E+01          1.09900661E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19503420E+03          1.17450218E+03          5.55936250E+02          8.41497374E+01          5.36712945E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49471669E+07          6.81369530E+04          4.06465748E+04          2.07350737E+03          1.22288453E+03          5.33133260E+02          1.51995955E+02          9.84683547E+01          2.72868735E+01          1.10841853E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19716587E+03          1.18026567E+03          5.58813113E+02          8.49670767E+01          5.41944850E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13167093E+07          6.41587513E+04          3.83740833E+04          2.07641338E+03          1.22863537E+03          5.35997128E+02          1.53375257E+02          9.93658160E+01          2.75705930E+01          1.11893786E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19967601E+03          1.18610304E+03          5.61721571E+02          8.57827944E+01          5.47166396E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94890433E+06          6.05781224E+04          3.63216666E+04          2.07964850E+03          1.23446894E+03          5.38888982E+02          1.54751851E+02          1.00261510E+02          2.78514351E+01          1.12939811E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20254304E+03          1.19201014E+03          5.64659839E+02          8.65969174E+01          5.52377753E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78011659E+06          5.73428483E+04          3.44607496E+04          2.08319390E+03          1.24038064E+03          5.41807235E+02          1.56125783E+02          1.01155465E+02          2.81341444E+01          1.13987753E+01
        816.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20475094E+03          1.19618395E+03          5.66733187E+02          8.71582685E+01          5.55973526E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93296099E+06          5.52600130E+04          3.32598260E+04          2.08585051E+03          1.24456238E+03          5.43864624E+02          1.57059098E+02          1.01763360E+02          2.83310171E+01          1.14712089E+01
        817.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20475160E+03          1.19618514E+03          5.66733781E+02          8.71584360E+01          5.55974596E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04706689E+13          2.93270735E+06          5.52594406E+04          3.32594745E+04          2.08585129E+03          1.24456358E+03          5.43865214E+02          1.57059390E+02          1.01763549E+02          2.83310740E+01          1.14712303E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20574657E+03          1.19798314E+03          5.67626271E+02          8.74094719E+01          5.57427706E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41981942E+08          2.66069421E+06          5.44086708E+04          3.27680181E+04          2.08703213E+03          1.24636614E+03          5.44750408E+02          1.57408576E+02          1.01992204E+02          2.84163606E+01          1.15015513E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20926784E+03          1.20401841E+03          5.70619311E+02          8.81956818E+01          5.62619855E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.91510011E+07          1.99749834E+06          5.17383564E+04          3.12227207E+04          2.09114693E+03          1.25242144E+03          5.47717125E+02          1.58777841E+02          1.02883094E+02          2.86980899E+01          1.16055345E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21308946E+03          1.21011257E+03          5.73637505E+02          8.90052890E+01          5.67802313E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07288877E+07          1.56738713E+06          4.92999320E+04          2.98083559E+04          2.09552322E+03          1.25854276E+03          5.50706081E+02          1.60144571E+02          1.03772330E+02          2.89793382E+01          1.17097573E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21719508E+03          1.21626248E+03          5.76679495E+02          8.98134035E+01          5.72975233E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19599126E+07          1.27028157E+06          4.70673523E+04          2.85098084E+04          2.10014690E+03          1.26472658E+03          5.53716071E+02          1.61508807E+02          1.04659938E+02          2.92578060E+01          1.18134150E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22156956E+03          1.22246516E+03          5.79743988E+02          9.06200491E+01          5.78138768E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97185998E+06          1.05537637E+06          4.50170542E+04          2.73149463E+04          2.10500475E+03          1.27096958E+03          5.56745948E+02          1.62870591E+02          1.05545945E+02          2.95381247E+01          1.19172648E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22619870E+03          1.22871783E+03          5.82829801E+02          9.14252487E+01          5.83293065E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77862496E+06          8.94146387E+05          4.31295045E+04          2.62120247E+04          2.11008454E+03          1.27726866E+03          5.59794645E+02          1.64229960E+02          1.06430376E+02          2.98179862E+01          1.20209310E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23106921E+03          1.23501785E+03          5.85935794E+02          9.22290250E+01          5.88292758E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42450608E+06          7.69673972E+05          4.13873736E+04          2.51922324E+04          2.11537479E+03          1.28362088E+03          5.62861158E+02          1.65586954E+02          1.07313257E+02          3.00973961E+01          1.21237982E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23616873E+03          1.24136279E+03          5.89060914E+02          9.30075820E+01          5.93429696E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52144819E+06          6.71281518E+05          3.97758099E+04          2.42470496E+04          2.12086469E+03          1.29002352E+03          5.65944536E+02          1.66941609E+02          1.08194611E+02          3.03763604E+01          1.22266961E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24148565E+03          1.24775030E+03          5.92204158E+02          9.38086934E+01          5.98557821E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88523202E+06          5.91977218E+05          3.82817907E+04          2.33692974E+04          2.12654421E+03          1.29647400E+03          5.69043894E+02          1.68210792E+02          1.09022273E+02          3.06548854E+01          1.23287175E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24700907E+03          1.25417824E+03          5.95364589E+02          9.46084465E+01          6.03677265E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41736421E+06          5.27022155E+05          3.68940453E+04          2.25525694E+04          2.13240381E+03          1.30296989E+03          5.72158387E+02          1.69561400E+02          1.09900969E+02          3.09329778E+01          1.24316847E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25272880E+03          1.26064454E+03          5.98541318E+02          9.54068618E+01          6.08788160E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06204178E+06          4.73026360E+05          3.56023925E+04          2.17912675E+04          2.13843474E+03          1.30950890E+03          5.75287227E+02          1.70909777E+02          1.10778208E+02          3.12084162E+01          1.25341207E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25863522E+03          1.26714725E+03          6.01733513E+02          9.62039591E+01          6.13890631E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78477585E+06          4.27613538E+05          3.43980934E+04          2.10803999E+04          2.14462857E+03          1.31608887E+03          5.78429672E+02          1.72255958E+02          1.11654014E+02          3.14856738E+01          1.26367489E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26471930E+03          1.27368456E+03          6.04940389E+02          9.69997579E+01          6.18984804E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56387054E+06          3.89009345E+05          3.32733928E+04          2.04155589E+04          2.15097750E+03          1.32270776E+03          5.81585014E+02          1.73599975E+02          1.12528408E+02          3.17625178E+01          1.27392098E+01
        948.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27033930E+03          1.27959563E+03          6.07838182E+02          9.77125035E+01          6.23548068E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40091474E+06          3.58970127E+05          3.23234864E+04          1.98533488E+04          2.15681735E+03          1.32869579E+03          5.84434982E+02          1.74799622E+02          1.13309057E+02          3.20110799E+01          1.28310311E+01
        949.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27034056E+03          1.27959695E+03          6.07838827E+02          9.77126669E+01          6.23549113E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63478311E+13          1.40086495E+06          3.58964016E+05          3.23232820E+04          1.98532277E+04          2.15681866E+03          1.32869712E+03          5.84435617E+02          1.74799907E+02          1.13309241E+02          3.20111356E+01          1.28310521E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27097264E+03          1.28025474E+03          6.08161193E+02          9.77942772E+01          6.24070799E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76209698E+09          1.38452263E+06          3.55869058E+05          3.22212360E+04          1.97928133E+04          2.15747409E+03          1.32936366E+03          5.84752587E+02          1.74941863E+02          1.13401412E+02          3.20389537E+01          1.28415055E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27738722E+03          1.28685616E+03          6.11395219E+02          9.85875357E+01          6.29148734E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06392848E+08          1.23666676E+06          3.27187931E+05          3.12355115E+04          1.92086568E+04          2.16411147E+03          1.33605474E+03          5.87931767E+02          1.76281652E+02          1.14273047E+02          3.23149868E+01          1.29436367E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28395550E+03          1.29348727E+03          6.14641815E+02          9.93795514E+01          6.34218725E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01163382E+07          1.11312465E+06          3.02182406E+05          3.03106500E+04          1.86599260E+04          2.17088312E+03          1.34277931E+03          5.91121958E+02          1.77619376E+02          1.15143333E+02          3.25906226E+01          1.30456057E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29067037E+03          1.30014660E+03          6.17900339E+02          1.00170342E+02          6.39280886E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22163878E+07          1.00878584E+06          2.80225901E+05          2.94417022E+04          1.81438308E+04          2.17778273E+03          1.34953572E+03          5.94322589E+02          1.78955063E+02          1.16012290E+02          3.28658665E+01          1.31474149E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29752522E+03          1.30683281E+03          6.21170198E+02          1.00959925E+02          6.44335326E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44938320E+07          9.19684690E+05          2.60836066E+05          2.86242251E+04          1.76578077E+04          2.18480453E+03          1.35632244E+03          5.97533145E+02          1.80288746E+02          1.16879938E+02          3.31407235E+01          1.32490664E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30451370E+03          1.31354455E+03          6.24450826E+02          1.01748318E+02          6.49382155E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03708194E+07          8.42937716E+05          2.43610840E+05          2.78542347E+04          1.71995686E+04          2.19194305E+03          1.36313803E+03          6.00753106E+02          1.81620452E+02          1.17746297E+02          3.34151990E+01          1.33505623E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38057894E+03          1.38182307E+03          6.57744103E+02          1.09591514E+02          6.99453912E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92605022E+06          4.32129486E+05          1.41283985E+05          2.21142943E+04          1.37700641E+04          2.26872589E+03          1.43260936E+03          6.33376204E+02          1.94907857E+02          1.26388733E+02          3.61400074E+01          1.43587292E+01
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39608600E+03          1.39498868E+03          6.64150038E+02          1.11063214E+02          7.09005391E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60131484E+06          3.91884476E+05          1.30111866E+05          2.13216494E+04          1.32945950E+04          2.28423539E+03          1.44602826E+03          6.39643852E+02          1.97390442E+02          1.28003905E+02          3.66556457E+01          1.45490514E+01
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33530155E+13          2.39608765E+03          1.39499006E+03          6.64150714E+02          1.11063373E+02          7.09006409E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60128638E+06          3.91880621E+05          1.30110781E+05          2.13215698E+04          1.32945472E+04          2.28423704E+03          1.44602968E+03          6.39644513E+02          1.97390718E+02          1.28004084E+02          3.66557002E+01          1.45490718E+01
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43672972E+07          2.41859411E+03          1.41378173E+03          6.73287922E+02          1.13166162E+02          7.22335937E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27317414E+06          3.44876271E+05          1.16729585E+05          2.03123650E+04          1.26886002E+04          2.30668701E+03          1.46519332E+03          6.48580268E+02          2.00968709E+02          1.30330568E+02          3.73831878E+01          1.48184478E+01
       1146.0010          1.00000000E+30          1.00000000E+30          2.86728359E+13          2.43649794E+07          2.41859580E+03          1.41378312E+03          6.73288601E+02          1.13166320E+02          7.22336951E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27315456E+06          3.44873183E+05          1.16728692E+05          2.03122949E+04          1.26885581E+04          2.30668869E+03          1.46519474E+03          6.48580931E+02          2.00968985E+02          1.30330747E+02          3.73832420E+01          1.48184681E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.84184966E+07          4.53585680E+06          2.46506339E+03          1.45161717E+03          6.91665677E+02          1.17329589E+02          7.49113316E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75238244E+05          2.75853508E+05          9.63622342E+04          1.86328146E+04          1.16786911E+04          2.35285768E+03          1.50381021E+03          6.66539692E+02          2.08086822E+02          1.34958925E+02          3.88354564E+01          1.53556848E+01
       1300.0000          1.00000000E+30          1.00000000E+30          3.63626428E+06          1.29899347E+06          2.55518524E+03          1.52233263E+03          7.25301522E+02          1.24994069E+02          7.98166935E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25401500E+05          1.98376446E+05          7.23250926E+04          1.63837667E+04          1.03238864E+04          2.44190064E+03          1.57607930E+03          6.99711725E+02          2.21101827E+02          1.43422461E+02          4.15008752E+01          1.63398592E+01
       1301.9990          1.00000000E+30          1.00000000E+30          3.56388404E+06          1.27698124E+06          2.55703092E+03          1.52375277E+03          7.26109144E+02          1.25149526E+02          7.99160921E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20947311E+05          1.97244417E+05          7.19636086E+04          1.63474398E+04          1.03019863E+04          2.44371900E+03          1.57753166E+03          7.00494247E+02          2.21371167E+02          1.43597381E+02          4.15541893E+01          1.63598734E+01
       1302.0010          1.00000000E+30          4.19515181E+13          3.56381579E+06          1.27696021E+06          2.55703277E+03          1.52375419E+03          7.26109952E+02          1.25149682E+02          7.99161915E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20942928E+05          1.97243295E+05          7.19632497E+04          1.63474036E+04          1.03019645E+04          2.44372082E+03          1.57753311E+03          7.00495030E+02          2.21371436E+02          1.43597556E+02          4.15542426E+01          1.63598935E+01
       1400.0000          1.00000000E+30          1.15225200E+07          1.66797603E+06          6.55848776E+05          2.64918152E+03          1.59186099E+03          7.59764396E+02          1.32592465E+02          8.46793011E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62865470E+05          1.53855471E+05          5.78552503E+04          1.48668110E+04          9.40914208E+03          2.53430662E+03          1.64850863E+03          7.33308274E+02          2.34034974E+02          1.51831351E+02          4.41392007E+01          1.73145402E+01
       1500.0000          1.00000000E+30          3.85835837E+06          1.00040884E+06          4.11634203E+05          2.74588860E+03          1.66422370E+03          7.94743750E+02          1.40112696E+02          8.94920224E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72925753E+05          1.25765616E+05          4.84464281E+04          1.38124703E+04          8.77366210E+03          2.62905243E+03          1.72081087E+03          7.67364092E+02          2.46831534E+02          1.60151482E+02          4.67547234E+01          1.82797850E+01
       1600.0000          1.00000000E+30          2.04177207E+06          6.87403980E+05          2.90591668E+05          2.84451281E+03          1.73602446E+03          8.29439097E+02          1.47579655E+02          9.42593017E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17479965E+05          1.06876762E+05          4.19913886E+04          1.30648381E+04          8.32396095E+03          2.72543974E+03          1.79441344E+03          8.00476414E+02          2.59504353E+02          1.68391181E+02          4.93494104E+01          1.92354831E+01
       1700.0000          1.00000000E+30          1.30776894E+06          5.13186023E+05          2.20945563E+05          2.94449790E+03          1.80730935E+03          8.63874429E+02          1.54980337E+02          9.89954918E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80711995E+05          9.35826371E+04          3.73867211E+04          1.25286448E+04          8.00269919E+03          2.82297909E+03          1.86910161E+03          8.34646899E+02          2.72180119E+02          1.76593804E+02          5.19231728E+01          2.01845998E+01
       1800.0000          1.00000000E+30          9.31859970E+05          4.05277567E+05          1.76842278E+05          3.04544525E+03          1.87954437E+03          8.98720847E+02          1.62319919E+02          1.03703048E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55029652E+05          8.39035329E+04          3.40042984E+04          1.21430469E+04          7.77314832E+03          2.92131992E+03          1.94164593E+03          8.67920816E+02          2.84688462E+02          1.84762145E+02          5.44775275E+01          2.11258631E+01
       1900.0000          1.00000000E+30          7.11088749E+05          3.33372741E+05          1.46996131E+05          3.14706377E+03          1.95122627E+03          9.33295825E+02          1.69619535E+02          1.08363864E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36385472E+05          7.66711666E+04          3.14630355E+04          1.18677333E+04          7.61090992E+03          3.01890493E+03          2.01522691E+03          9.01555900E+02          2.97152819E+02          1.92864213E+02          5.70156148E+01          2.20602290E+01
       2000.0000          1.00000000E+30          5.69275924E+05          2.82871060E+05          1.25794229E+05          3.24791751E+03          2.02239693E+03          9.67620023E+02          1.76849466E+02          1.13000941E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22446068E+05          7.11564325E+04          2.95200236E+04          1.16751350E+04          7.49925687E+03          3.11744465E+03          2.08829029E+03          9.34944124E+02          3.09522281E+02          2.00870761E+02          5.95350396E+01          2.29867501E+01
       2100.0000          1.00000000E+30          4.72239725E+05          2.45970556E+05          1.10171369E+05          3.34875916E+03          2.09309449E+03          1.00171220E+03          1.84062032E+02          1.17606176E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11780894E+05          6.68837494E+04          2.80142030E+04          1.15458744E+04          7.42641005E+03          3.21874184E+03          2.16225120E+03          9.68649985E+02          3.21803309E+02          2.08887794E+02          6.20421147E+01          2.39091154E+01
       2200.0000          1.00000000E+30          4.02660853E+05          2.18172499E+05          9.83272561E+04          3.45254895E+03          2.16459822E+03          1.03615850E+03          1.91211512E+02          1.22191070E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03469003E+05          6.35316816E+04          2.68353554E+04          1.14659989E+04          7.38386878E+03          3.31633897E+03          2.23433993E+03          1.00157844E+03          3.34001678E+02          2.16817236E+02          6.45325269E+01          2.48245227E+01
       2300.0000          1.00000000E+30          3.50956362E+05          1.96720535E+05          8.91429584E+04          3.55575031E+03          2.23561805E+03          1.06981499E+03          1.98332472E+02          1.26738138E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68937402E+04          6.08765161E+04          2.59059669E+04          1.14252469E+04          7.36536501E+03          3.41651775E+03          2.30731021E+03          1.03482481E+03          3.46173013E+02          2.24728177E+02          6.70088889E+01          2.57348667E+01
       2400.0000          1.00000000E+30          3.11438762E+05          1.79840567E+05          8.18901192E+04          3.65839756E+03          2.30500018E+03          1.10382111E+03          2.05396075E+02          1.31267940E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.16286061E+04          5.87586838E+04          2.51702780E+04          1.14159206E+04          7.36619722E+03          3.51614211E+03          2.37981640E+03          1.06785725E+03          3.58219742E+02          2.32559192E+02          6.94736426E+01          2.66394294E+01
       2500.0000          1.00000000E+30          2.80547826E+05          1.66345998E+05          7.60759806E+04          3.76052348E+03          2.37632470E+03          1.13762105E+03          2.12435350E+02          1.35772386E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73706892E+04          5.70619490E+04          2.45873609E+04          1.14321543E+04          7.38277132E+03          3.61524520E+03          2.45188696E+03          1.10068879E+03          3.70246122E+02          2.40376077E+02          7.19256968E+01          2.75399384E+01
       2600.0000          1.00000000E+30          2.55953001E+05          1.55414469E+05          7.13568099E+04          3.86215890E+03          2.44606484E+03          1.17174210E+03          2.19436918E+02          1.40252747E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38998959E+04          5.56999993E+04          2.41266224E+04          1.14694058E+04          7.41230169E+03          3.71385810E+03          2.52354801E+03          1.13333137E+03          3.82253475E+02          2.48149496E+02          7.43657693E+01          2.84358498E+01
       2700.0000          1.00000000E+30          2.36071481E+05          1.46460818E+05          6.74862189E+04          3.96619471E+03          2.51542807E+03          1.20515216E+03          2.26417284E+02          1.44710214E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.10531954E+04          5.46076963E+04          2.37648232E+04          1.15241099E+04          7.45259988E+03          3.81464077E+03          2.59482353E+03          1.16579593E+03          3.94148424E+02          2.55911408E+02          7.67944947E+01          2.93274062E+01
