#Energy      Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74551797E+02          1.38874763E+02          6.62331691E+01          1.03605543E+01          8.16585573E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75946241E+02          1.40198681E+02          6.68795652E+01          1.04950874E+01          8.26503973E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77392237E+02          1.41529365E+02          6.75288130E+01          1.06327744E+01          8.36624060E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78885797E+02          1.42866212E+02          6.81806494E+01          1.07665821E+01          8.46509555E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80423307E+02          1.44208674E+02          6.88348349E+01          1.09000659E+01          8.56380490E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82001472E+02          1.45556247E+02          6.94911513E+01          1.10366138E+01          8.66445260E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83617308E+02          1.46908475E+02          7.01493989E+01          1.11694212E+01          8.76283795E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85268080E+02          1.48264935E+02          7.08093953E+01          1.13019275E+01          8.86108008E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86951302E+02          1.49625247E+02          7.14709731E+01          1.14374077E+01          8.96118618E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88664682E+02          1.50989056E+02          7.21339790E+01          1.15692817E+01          9.05911113E+00
        644.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89531853E+02          1.51672032E+02          7.24659067E+01          1.16350992E+01          9.10801089E+00
        645.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.56105669E+11          2.89532201E+02          1.51672306E+02          7.24660395E+01          1.16351268E+01          9.10803124E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67551280E+07          2.90406134E+02          1.52356037E+02          7.27982723E+01          1.17008750E+01          9.15689112E+00
        655.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12544410E+06          2.91463499E+02          1.53177487E+02          7.31973448E+01          1.17835038E+01          9.21781065E+00
        656.0010          1.00000000E+30          1.00000000E+30          2.01055316E+12          5.12428506E+06          2.91463853E+02          1.53177761E+02          7.31974779E+01          1.17835313E+01          9.21783095E+00
        660.0000          1.00000000E+30          1.00000000E+30          4.95694125E+07          3.20706285E+06          2.92173741E+02          1.53725894E+02          7.34637230E+01          1.18353521E+01          9.25644578E+00
        670.0000          1.00000000E+30          1.00000000E+30          7.55143962E+06          1.47484753E+06          2.93965728E+02          1.55098351E+02          7.41302119E+01          1.19663529E+01          9.35387920E+00
        680.0000          1.00000000E+30          1.00000000E+30          3.32965459E+06          8.80872104E+05          2.95780468E+02          1.56473155E+02          7.47976296E+01          1.21001910E+01          9.45305340E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.95390826E+06          5.98182646E+05          2.97616459E+02          1.57850075E+02          7.54658743E+01          1.22306239E+01          9.55015538E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.31408138E+06          4.38606619E+05          2.99472320E+02          1.59228892E+02          7.61348530E+01          1.23638472E+01          9.64896323E+00
        710.0000          1.00000000E+30          1.00000000E+30          9.57653399E+05          3.38493319E+05          3.01346766E+02          1.60609409E+02          7.67984435E+01          1.24967651E+01          9.74748878E+00
        720.0000          1.00000000E+30          1.00000000E+30          7.35883459E+05          2.70983922E+05          3.03238606E+02          1.61991440E+02          7.74131112E+01          1.26263668E+01          9.84319754E+00
        730.0000          1.00000000E+30          1.00000000E+30          5.87293315E+05          2.23034697E+05          3.05146742E+02          1.63312081E+02          7.81076265E+01          1.27587033E+01          9.94161667E+00
        740.0000          1.00000000E+30          1.00000000E+30          4.82162001E+05          1.87554647E+05          3.07070152E+02          1.64744496E+02          7.88008338E+01          1.28877930E+01          1.00384451E+01
        750.0000          1.00000000E+30          1.00000000E+30          4.04689494E+05          1.60491000E+05          3.09007882E+02          1.66003348E+02          7.94150401E+01          1.30195694E+01          1.01349602E+01
        760.0000          1.00000000E+30          1.00000000E+30          3.45745088E+05          1.39299522E+05          3.10959055E+02          1.67431876E+02          8.01062366E+01          1.31510666E+01          1.02331742E+01
        770.0000          1.00000000E+30          1.00000000E+30          2.99688871E+05          1.22358808E+05          3.12922842E+02          1.68857882E+02          8.07961761E+01          1.32794028E+01          1.03294325E+01
        772.9190          1.00000000E+30          1.00000000E+30          2.88122205E+05          1.18052716E+05          3.13498335E+02          1.69322471E+02          8.10195304E+01          1.33184975E+01          1.03590564E+01
        772.9210          1.00000000E+30          3.27166415E+12          2.88114770E+05          1.18049925E+05          3.13498730E+02          1.69322789E+02          8.10196834E+01          1.33185243E+01          1.03590767E+01
        780.0000          1.00000000E+30          3.72596968E+07          2.62943456E+05          1.08579756E+05          3.14898476E+02          1.70281397E+02          8.14848761E+01          1.34103688E+01          1.04272374E+01
        790.0000          1.00000000E+30          9.88541876E+06          2.33100769E+05          9.71986518E+04          3.16885246E+02          1.71538943E+02          8.21723543E+01          1.35410706E+01          1.05242194E+01
        800.0000          1.00000000E+30          4.90864726E+06          2.08482521E+05          8.76781821E+04          3.18882476E+02          1.72958789E+02          8.27847749E+01          1.36715133E+01          1.06204026E+01
        810.0000          1.00000000E+30          3.03619885E+06          1.87909369E+05          7.96170040E+04          3.20889545E+02          1.74376241E+02          8.34703958E+01          1.37988910E+01          1.07159128E+01
        820.0000          1.00000000E+30          2.10367641E+06          1.70516433E+05          7.27298892E+04          3.22905868E+02          1.75791334E+02          8.41548454E+01          1.39288365E+01          1.08129276E+01
        830.0000          1.00000000E+30          1.56284517E+06          1.55663375E+05          6.67906172E+04          3.24930896E+02          1.77204103E+02          8.48381413E+01          1.40585354E+01          1.09097487E+01
        840.0000          1.00000000E+30          1.21720625E+06          1.42870600E+05          6.16289864E+04          3.26964113E+02          1.78614579E+02          8.55203001E+01          1.41879906E+01          1.10063783E+01
        850.0000          1.00000000E+30          9.81132864E+05          1.31756554E+05          5.71114896E+04          3.29005042E+02          1.80022797E+02          8.62013392E+01          1.43172045E+01          1.11028182E+01
        860.0000          1.00000000E+30          8.11630856E+05          1.22035106E+05          5.31313298E+04          3.31053225E+02          1.81275888E+02          8.68812749E+01          1.44434665E+01          1.11968566E+01
        870.0000          1.00000000E+30          6.85275817E+05          1.13476739E+05          4.96057270E+04          3.33108239E+02          1.82680836E+02          8.74909755E+01          1.45722245E+01          1.12917874E+01
        880.0000          1.00000000E+30          5.88218593E+05          1.05898203E+05          4.64647357E+04          3.35169688E+02          1.84083617E+02          8.81692636E+01          1.47007535E+01          1.13876946E+01
        890.0000          1.00000000E+30          5.11821195E+05          9.91517199E+04          4.36537217E+04          3.37237189E+02          1.85484266E+02          8.88464952E+01          1.48290561E+01          1.14834221E+01
        900.0000          1.00000000E+30          4.50475426E+05          9.31162052E+04          4.11263361E+04          3.39310393E+02          1.86882812E+02          8.95226867E+01          1.49571352E+01          1.15789722E+01
        910.0000          1.00000000E+30          4.00342926E+05          8.76910757E+04          3.88447873E+04          3.41388962E+02          1.88279286E+02          9.01978531E+01          1.50849944E+01          1.16743472E+01
        920.0000          1.00000000E+30          3.58799905E+05          8.27959515E+04          3.67772201E+04          3.43472585E+02          1.89673720E+02          9.08720101E+01          1.52126375E+01          1.17695498E+01
        930.0000          1.00000000E+30          3.23926122E+05          7.83615461E+04          3.48971414E+04          3.45560966E+02          1.91066144E+02          9.15451727E+01          1.53374764E+01          1.18630320E+01
        940.0000          1.00000000E+30          2.94340585E+05          7.43297371E+04          3.31817951E+04          3.47653820E+02          1.92456587E+02          9.22173558E+01          1.54647119E+01          1.19579062E+01
        950.0000          1.00000000E+30          2.68991349E+05          7.06528412E+04          3.16117893E+04          3.49750888E+02          1.93845080E+02          9.28885744E+01          1.55917402E+01          1.20526143E+01
        960.0000          1.00000000E+30          2.47086080E+05          6.72884061E+04          3.01709185E+04          3.51851914E+02          1.95231650E+02          9.35588424E+01          1.57185642E+01          1.21471583E+01
        970.0000          1.00000000E+30          2.28005311E+05          6.42015062E+04          2.88449681E+04          3.53956666E+02          1.96616326E+02          9.42281743E+01          1.58451868E+01          1.22415402E+01
        980.0000          1.00000000E+30          2.11280896E+05          6.13615167E+04          2.76216754E+04          3.56064918E+02          1.97999137E+02          9.48965840E+01          1.59716107E+01          1.23357621E+01
        990.0000          1.00000000E+30          1.96520853E+05          5.87419577E+04          2.64904120E+04          3.58176460E+02          1.99380110E+02          9.55640851E+01          1.60978389E+01          1.24298260E+01
       1000.0000          1.00000000E+30          1.83427106E+05          5.63200095E+04          2.54419771E+04          3.60291089E+02          2.00759271E+02          9.62306910E+01          1.62238741E+01          1.25237340E+01
       1100.0000          1.00000000E+30          1.05915713E+05          3.95817268E+04          1.81258227E+04          3.81173104E+02          2.14583882E+02          1.02908364E+02          1.74765373E+01          1.34570496E+01
       1200.0000          1.00000000E+30          7.20596514E+04          3.04634951E+04          1.40841097E+04          4.02676009E+02          2.28356378E+02          1.09556679E+02          1.87121961E+01          1.43783542E+01
       1300.0000          1.00000000E+30          5.39948514E+04          2.49309983E+04          1.16111995E+04          4.24377983E+02          2.41963395E+02          1.16124520E+02          1.99349055E+01          1.52884827E+01
       1400.0000          1.00000000E+30          4.31391860E+04          2.13294382E+04          9.99308254E+03          4.45873621E+02          2.55532915E+02          1.22671055E+02          2.11438636E+01          1.61882395E+01
       1500.0000          1.00000000E+30          3.60884280E+04          1.88676456E+04          8.88362683E+03          4.67183200E+02          2.68960607E+02          1.29148939E+02          2.23423817E+01          1.70786126E+01
       1600.0000          1.00000000E+30          3.12547521E+04          1.71244808E+04          8.09672890E+03          4.88647983E+02          2.82361413E+02          1.35611248E+02          2.35313405E+01          1.79622034E+01
       1700.0000          1.00000000E+30          2.78084011E+04          1.58575021E+04          7.52448013E+03          5.09929354E+02          2.95638068E+02          1.42013664E+02          2.47096545E+01          1.88369753E+01
       1800.0000          1.00000000E+30          2.52776179E+04          1.49186579E+04          7.10065100E+03          5.31343212E+02          3.08801075E+02          1.48361233E+02          2.58780843E+01          1.97041157E+01
       1900.0000          1.00000000E+30          2.33765517E+04          1.42133302E+04          6.78273780E+03          5.52581433E+02          3.21951453E+02          1.54700577E+02          2.70392504E+01          2.05661078E+01
       2000.0000          1.00000000E+30          2.19231038E+04          1.36787368E+04          6.54246155E+03          5.73657408E+02          3.34999668E+02          1.60990744E+02          2.81917486E+01          2.14211863E+01
       2100.0000          1.00000000E+30          2.07966531E+04          1.32719329E+04          6.36042062E+03          5.94583171E+02          3.47952913E+02          1.67235185E+02          2.93362135E+01          2.22699187E+01
       2200.0000          1.00000000E+30          1.99146539E+04          1.29627423E+04          6.22295315E+03          6.15635805E+02          3.60903237E+02          1.73476373E+02          3.04731691E+01          2.31142025E+01
       2300.0000          1.00000000E+30          1.92191046E+04          1.27294620E+04          6.12021181E+03          6.36283444E+02          3.73682728E+02          1.79637183E+02          3.16029425E+01          2.39514788E+01
       2400.0000          1.00000000E+30          1.86682851E+04          1.25561554E+04          6.04495222E+03          6.57061868E+02          3.86466323E+02          1.85798202E+02          3.27277220E+01          2.47859546E+01
       2500.0000          1.00000000E+30          1.82315843E+04          1.24309090E+04          5.99174697E+03          6.77712922E+02          3.99173057E+02          1.91922272E+02          3.38460925E+01          2.56154944E+01
       2600.0000          1.00000000E+30          1.78861222E+04          1.23446592E+04          5.95646292E+03          6.98244031E+02          4.11807178E+02          1.98011429E+02          3.49583592E+01          2.64403647E+01
       2700.0000          1.00000000E+30          1.76145330E+04          1.22904147E+04          5.93590302E+03          7.18899212E+02          4.24450415E+02          2.04103393E+02          3.60648429E+01          2.72621316E+01
       2800.0000          1.00000000E+30          1.74034329E+04          1.22627039E+04          5.92756526E+03          7.39204451E+02          4.36948992E+02          2.10127400E+02          3.71672960E+01          2.80792354E+01
       2900.0000          1.00000000E+30          1.72423712E+04          1.22571917E+04          5.92946246E+03          7.59636961E+02          4.49461094E+02          2.16156367E+02          3.82629324E+01          2.88927399E+01
       3000.0000          1.00000000E+30          1.71230987E+04          1.22704075E+04          5.94000191E+03          7.79739362E+02          4.61837182E+02          2.22121483E+02          3.93551492E+01          2.97020858E+01
       3100.0000          1.00000000E+30          1.70390127E+04          1.22995417E+04          5.95789295E+03          7.99970340E+02          4.74230071E+02          2.28093174E+02          4.04411748E+01          3.05082568E+01
       3200.0000          1.00000000E+30          1.69847838E+04          1.23422982E+04          5.98207962E+03          8.20105942E+02          4.86566819E+02          2.34037909E+02          4.15236006E+01          3.13115103E+01
       3300.0000          1.00000000E+30          1.69560741E+04          1.23967858E+04          6.01169130E+03          8.40150350E+02          4.98849807E+02          2.39956827E+02          4.26019134E+01          3.21115947E+01
       3400.0000          1.00000000E+30          1.69493158E+04          1.24614334E+04          6.04600374E+03          8.60107464E+02          5.11081234E+02          2.45850970E+02          4.36759117E+01          3.29084331E+01
       3500.0000          1.00000000E+30          1.69615524E+04          1.25349255E+04          6.08441024E+03          8.79980929E+02          5.23263144E+02          2.51721314E+02          4.47456698E+01          3.37021022E+01
       3600.0000          1.00000000E+30          1.69903155E+04          1.26161549E+04          6.12639945E+03          8.99979931E+02          5.35397456E+02          2.57568777E+02          4.58113747E+01          3.44930426E+01
       3700.0000          1.00000000E+30          1.70335308E+04          1.27041817E+04          6.17153750E+03          9.19692760E+02          5.47554134E+02          2.63394228E+02          4.68750636E+01          3.52821126E+01
       3800.0000          1.00000000E+30          1.70894430E+04          1.27982049E+04          6.21945384E+03          9.39331537E+02          5.59597492E+02          2.69229479E+02          4.79330671E+01          3.60675530E+01
       3900.0000          1.00000000E+30          1.71565582E+04          1.28975378E+04          6.26983054E+03          9.59097019E+02          5.71598267E+02          2.75012782E+02          4.89878502E+01          3.68502442E+01
       4000.0000          1.00000000E+30          1.72335981E+04          1.30015880E+04          6.32239370E+03          9.78592579E+02          5.83623985E+02          2.80806773E+02          5.00406465E+01          3.76317047E+01
       4100.0000          1.00000000E+30          1.73194629E+04          1.31098427E+04          6.37690551E+03          9.98215400E+02          5.95543002E+02          2.86550827E+02          5.10883441E+01          3.84091257E+01
       4200.0000          1.00000000E+30          1.74132014E+04          1.32218555E+04          6.43315930E+03          1.01757772E+03          6.07488370E+02          2.92306214E+02          5.21343847E+01          3.91855343E+01
       4300.0000          1.00000000E+30          1.75139880E+04          1.33372372E+04          6.49097437E+03          1.03706720E+03          6.19395039E+02          2.98043041E+02          5.31769893E+01          3.99596919E+01
       4400.0000          1.00000000E+30          1.76211026E+04          1.34556458E+04          6.55019223E+03          1.05649257E+03          6.31200886E+02          3.03732731E+02          5.42149115E+01          4.07298402E+01
       4500.0000          1.00000000E+30          1.77339139E+04          1.35767805E+04          6.61067310E+03          1.07585572E+03          6.43034601E+02          3.09434476E+02          5.52520978E+01          4.14998098E+01
       4600.0000          1.00000000E+30          1.78518675E+04          1.37003755E+04          6.67229375E+03          1.09515848E+03          6.54833014E+02          3.15119306E+02          5.62851645E+01          4.22669101E+01
       4700.0000          1.00000000E+30          1.79744741E+04          1.38261954E+04          6.73494468E+03          1.11421958E+03          6.66597254E+02          3.20787785E+02          5.73166915E+01          4.30323411E+01
       4800.0000          1.00000000E+30          1.81013003E+04          1.39540309E+04          6.79852879E+03          1.13340839E+03          6.78328361E+02          3.26440357E+02          5.83449945E+01          4.37957159E+01
       4900.0000          1.00000000E+30          1.82319612E+04          1.40836954E+04          6.86295930E+03          1.15254191E+03          6.90027219E+02          3.32077423E+02          5.93684818E+01          4.45558767E+01
       5000.0000          1.00000000E+30          1.83661143E+04          1.42150222E+04          6.92815862E+03          1.17162168E+03          7.01694646E+02          3.37699379E+02          6.03910556E+01          4.53150349E+01
       5100.0000          1.00000000E+30          1.85034532E+04          1.43478615E+04          6.99405730E+03          1.19064916E+03          7.13331442E+02          3.43306612E+02          6.14112431E+01          4.60723730E+01
       5200.0000          1.00000000E+30          1.86437037E+04          1.44820792E+04          7.06059282E+03          1.20962575E+03          7.24938382E+02          3.48899497E+02          6.24290630E+01          4.68279137E+01
       5300.0000          1.00000000E+30          1.87866192E+04          1.46175541E+04          7.12770885E+03          1.22872661E+03          7.36516217E+02          3.54478392E+02          6.34462127E+01          4.75828838E+01
       5400.0000          1.00000000E+30          1.89319777E+04          1.47541773E+04          7.19535461E+03          1.24760373E+03          7.48065683E+02          3.60043642E+02          6.44596215E+01          4.83350435E+01
       5500.0000          1.00000000E+30          1.90795790E+04          1.48918497E+04          7.26348418E+03          1.26643377E+03          7.59587515E+02          3.65595587E+02          6.54695532E+01          4.90848158E+01
       5600.0000          1.00000000E+30          1.92292422E+04          1.50304820E+04          7.33205577E+03          1.28521792E+03          7.71082463E+02          3.71134578E+02          6.64772534E+01          4.98329124E+01
       5700.0000          1.00000000E+30          1.93808025E+04          1.51699925E+04          7.40103167E+03          1.30395736E+03          7.82609006E+02          3.76687884E+02          6.74844545E+01          5.05810444E+01
       5800.0000          1.00000000E+30          1.95341113E+04          1.53103077E+04          7.47037738E+03          1.32282088E+03          7.94050970E+02          3.82201556E+02          6.84884057E+01          5.13264623E+01
       5900.0000          1.00000000E+30          1.96890329E+04          1.54513598E+04          7.54006151E+03          1.34147219E+03          8.05467718E+02          3.87703036E+02          6.94917725E+01          5.20708997E+01
       6000.0000          1.00000000E+30          1.98454429E+04          1.55930875E+04          7.61005539E+03          1.36008179E+03          8.16917494E+02          3.93192707E+02          7.04899954E+01          5.28123034E+01
       6100.0000          1.00000000E+30          2.00032288E+04          1.57354344E+04          7.68033285E+03          1.37881540E+03          8.28285100E+02          3.98697251E+02          7.14883157E+01          5.35538662E+01
       6200.0000          1.00000000E+30          2.01622872E+04          1.58783488E+04          7.75086991E+03          1.39734293E+03          8.39628890E+02          4.04163717E+02          7.24862189E+01          5.42940893E+01
       6300.0000          1.00000000E+30          2.03225230E+04          1.60217839E+04          7.82164455E+03          1.41583136E+03          8.51006464E+02          4.09645169E+02          7.34789243E+01          5.50317405E+01
       6400.0000          1.00000000E+30          2.04838492E+04          1.61656958E+04          7.89263662E+03          1.43444322E+03          8.62304159E+02          4.15089658E+02          7.44710782E+01          5.57682597E+01
       6500.0000          1.00000000E+30          2.06461862E+04          1.63100450E+04          7.96382748E+03          1.45285473E+03          8.73635517E+02          4.20523204E+02          7.54613630E+01          5.65033627E+01
       6543.9990          1.00000000E+30          2.07179138E+04          1.63736860E+04          7.99520923E+03          1.46108488E+03          8.78583198E+02          4.22933445E+02          7.58974429E+01          5.68273915E+01
       6544.0010          1.93700296E+15          2.07179171E+04          1.63736889E+04          7.99521066E+03          1.46108526E+03          8.78583425E+02          4.22933554E+02          7.58974628E+01          5.68274064E+01
       6600.0000          2.87399264E+09          2.08094602E+04          1.64547945E+04          8.03520003E+03          1.47138925E+03          8.84889247E+02          4.25972259E+02          7.64508576E+01          5.72381543E+01
       6700.0000          6.14108010E+08          2.09736033E+04          1.65999105E+04          8.10673860E+03          1.48972713E+03          8.96176213E+02          4.31384911E+02          7.74375384E+01          5.79705409E+01
       6800.0000          2.88760442E+08          2.11385529E+04          1.67453618E+04          8.17842856E+03          1.50818734E+03          9.07387641E+02          4.36813225E+02          7.84230036E+01          5.87023873E+01
       6900.0000          1.74111999E+08          2.13042513E+04          1.68911195E+04          8.25025656E+03          1.52645447E+03          9.18632218E+02          4.42230634E+02          7.94057515E+01          5.94323498E+01
       7000.0000          1.18834088E+08          2.14706449E+04          1.70371571E+04          8.32221012E+03          1.54484335E+03          9.29802621E+02          4.47614128E+02          8.03874658E+01          6.01609840E+01
       7100.0000          8.74026365E+07          2.16376840E+04          1.71834495E+04          8.39427777E+03          1.56319699E+03          9.41006765E+02          4.53012038E+02          8.13662250E+01          6.08883008E+01
       7200.0000          6.75818532E+07          2.18053228E+04          1.73299741E+04          8.46644888E+03          1.58136269E+03          9.52137224E+02          4.58376395E+02          8.23460688E+01          6.16150140E+01
       7300.0000          5.41772489E+07          2.19735184E+04          1.74767096E+04          8.52910280E+03          1.59964873E+03          9.63302501E+02          4.63755823E+02          8.33232963E+01          6.23403392E+01
       7400.0000          4.46297911E+07          2.21422314E+04          1.76193092E+04          8.60420364E+03          1.61775021E+03          9.74446975E+02          4.69125498E+02          8.42986898E+01          6.30646852E+01
       7500.0000          3.75560731E+07          2.23114247E+04          1.77501851E+04          8.67917069E+03          1.63597149E+03          9.85521609E+02          4.74462873E+02          8.52711297E+01          6.37865089E+01
       7600.0000          3.21502724E+07          2.24810641E+04          1.79024013E+04          8.75400563E+03          1.65416074E+03          9.96630157E+02          4.79814801E+02          8.62434446E+01          6.45088713E+01
       7700.0000          2.79132892E+07          2.26511173E+04          1.80543573E+04          8.81870256E+03          1.67231958E+03          1.00771886E+03          4.85157963E+02          8.72152958E+01          6.52301146E+01
       7800.0000          2.45241288E+07          2.28215550E+04          1.82060567E+04          8.89335169E+03          1.69029712E+03          1.01873974E+03          4.90469454E+02          8.81825044E+01          6.59481521E+01
       7900.0000          2.17653899E+07          2.29923486E+04          1.83575031E+04          8.96787403E+03          1.70839432E+03          1.02979473E+03          4.95795723E+02          8.91518835E+01          6.66679717E+01
       8000.0000          1.94849733E+07          2.31634727E+04          1.84883528E+04          9.04227139E+03          1.72646253E+03          1.04083074E+03          5.01113283E+02          9.01168718E+01          6.73847611E+01
       8100.0000          1.75769544E+07          2.33349027E+04          1.86394554E+04          9.11654565E+03          1.74435405E+03          1.05185020E+03          5.06423227E+02          9.10837437E+01          6.81023746E+01
       8200.0000          1.59611285E+07          2.35066157E+04          1.87903151E+04          9.19069862E+03          1.76236358E+03          1.06280342E+03          5.11702150E+02          9.20454400E+01          6.88164128E+01
       8300.0000          1.45797024E+07          2.36785906E+04          1.89409356E+04          9.26473214E+03          1.78034508E+03          1.07379065E+03          5.16995677E+02          9.30095962E+01          6.95321672E+01
       8400.0000          1.33886476E+07          2.38508072E+04          1.90913205E+04          9.32928656E+03          1.79829927E+03          1.08476002E+03          5.22281211E+02          9.39667307E+01          7.02431838E+01
       8500.0000          1.23532699E+07          2.40232468E+04          1.92414732E+04          9.40315607E+03          1.81622623E+03          1.09571353E+03          5.27559535E+02          9.49285063E+01          7.09570652E+01
       8600.0000          1.14468900E+07          2.41958920E+04          1.93913975E+04          9.47691128E+03          1.83412605E+03          1.10665204E+03          5.32830390E+02          9.58863920E+01          7.16685119E+01
       8700.0000          1.06484688E+07          2.43635777E+04          1.95410967E+04          9.55055396E+03          1.85185327E+03          1.11752606E+03          5.38071257E+02          9.68423343E+01          7.23777294E+01
       8800.0000          9.94104867E+06          2.45382894E+04          1.96905743E+04          9.62408585E+03          1.86969975E+03          1.12843433E+03          5.43326920E+02          9.77991703E+01          7.30880785E+01
       8900.0000          9.31080520E+06          2.47128040E+04          1.98398339E+04          9.69750873E+03          1.88752072E+03          1.13932655E+03          5.48574954E+02          9.87528841E+01          7.37964156E+01
       9000.0000          8.74675849E+06          2.48871238E+04          1.99702920E+04          9.77082427E+03          1.90531639E+03          1.15020303E+03          5.53816141E+02          9.97031217E+01          7.45023011E+01
       9100.0000          8.23969397E+06          2.50612512E+04          2.01192670E+04          9.84403419E+03          1.92308698E+03          1.16106513E+03          5.59050490E+02          1.00656803E+02          7.52101230E+01
       9200.0000          7.78185756E+06          2.52351888E+04          2.02680331E+04          9.91714013E+03          1.94083273E+03          1.17191326E+03          5.64277862E+02          1.01608551E+02          7.59166199E+01
       9300.0000          7.36704816E+06          2.53805012E+04          2.04165939E+04          9.99014377E+03          1.95855395E+03          1.18274723E+03          5.69498401E+02          1.02559381E+02          7.66221021E+01
       9400.0000          6.98985423E+06          2.55825045E+04          2.05649523E+04          1.00630467E+04          1.97625096E+03          1.19356704E+03          5.74712269E+02          1.03506454E+02          7.73257658E+01
       9500.0000          6.64574173E+06          2.57558876E+04          2.07131116E+04          1.01358505E+04          1.99392409E+03          1.20437298E+03          5.79919479E+02          1.04450925E+02          7.80274814E+01
       9600.0000          6.33083544E+06          2.59290908E+04          2.08610750E+04          1.02085568E+04          2.01157365E+03          1.21516529E+03          5.85120016E+02          1.05396634E+02          7.87296523E+01
       9700.0000          6.04183169E+06          2.61021165E+04          2.10088454E+04          1.02811671E+04          2.02919997E+03          1.22594409E+03          5.90292186E+02          1.06342400E+02          7.94312281E+01
       9800.0000          5.77590427E+06          2.62749674E+04          2.11564260E+04          1.03536829E+04          2.04680340E+03          1.23670947E+03          5.95479622E+02          1.07286731E+02          8.01321675E+01
       9900.0000          5.53060777E+06          2.64476459E+04          2.13211614E+04          1.04261057E+04          2.06438427E+03          1.24746156E+03          6.00660660E+02          1.08229541E+02          8.08322807E+01
      10000.0000          5.30377695E+06          2.66201544E+04          2.14682367E+04          1.04984370E+04          2.08194290E+03          1.25820052E+03          6.05835431E+02          1.09171066E+02          8.15312036E+01
      11000.0000          3.73598766E+06          2.83613246E+04          2.29456527E+04          1.12246873E+04          2.25636745E+03          1.36490336E+03          6.57275568E+02          1.18529341E+02          8.84783351E+01
      12000.0000          2.88233719E+06          3.01076637E+04          2.44053214E+04          1.19494152E+04          2.42897351E+03          1.47050736E+03          7.08164646E+02          1.27786446E+02          9.53505831E+01
      13000.0000          2.36503639E+06          3.18350188E+04          2.58783696E+04          1.26656379E+04          2.59995887E+03          1.57512576E+03          7.58579118E+02          1.36964923E+02          1.02162621E+02
      14000.0000          2.02882662E+06          3.35667605E+04          2.73348138E+04          1.33809761E+04          2.76947782E+03          1.67885722E+03          8.08565626E+02          1.46060363E+02          1.08913892E+02
      15000.0000          1.79942251E+06          3.52814453E+04          2.87764199E+04          1.40890139E+04          2.93755310E+03          1.78173433E+03          8.58141799E+02          1.55084647E+02          1.15610978E+02
      16000.0000          1.63728515E+06          3.70002369E+04          3.02175553E+04          1.47966207E+04          3.10442435E+03          1.88387296E+03          9.07341668E+02          1.64042631E+02          1.22259055E+02
      17000.0000          1.51967199E+06          3.87035994E+04          3.16456408E+04          1.54978221E+04          3.27006540E+03          1.98523243E+03          9.56217332E+02          1.72941251E+02          1.28861961E+02
      18000.0000          1.43271519E+06          4.04111117E+04          3.30618196E+04          1.61989634E+04          3.43456894E+03          2.08603210E+03          1.00478470E+03          1.81776866E+02          1.35419757E+02
      19000.0000          1.36756159E+06          4.21045891E+04          3.44787822E+04          1.68887531E+04          3.59801167E+03          2.18614403E+03          1.05303376E+03          1.90571926E+02          1.41943565E+02
      20000.0000          1.31834661E+06          4.37851075E+04          3.58849855E+04          1.75790559E+04          3.76057932E+03          2.28570283E+03          1.10101687E+03          1.99306747E+02          1.48424953E+02
      21000.0000          1.28106099E+06          4.54536275E+04          3.72812083E+04          1.82698239E+04          3.92221857E+03          2.38473281E+03          1.14873501E+03          2.07992796E+02          1.54870376E+02
      22000.0000          1.25288973E+06          4.71274441E+04          3.86790613E+04          1.89505348E+04          4.08308410E+03          2.48325601E+03          1.19623288E+03          2.16647951E+02          1.61290559E+02
      23000.0000          1.23180883E+06          4.87739578E+04          4.00570307E+04          1.96321232E+04          4.24301457E+03          2.58126505E+03          1.24347350E+03          2.25259689E+02          1.67677654E+02
      24000.0000          1.21633220E+06          5.04264325E+04          4.14373207E+04          2.03095004E+04          4.40229082E+03          2.67888488E+03          1.29049150E+03          2.33815079E+02          1.74026518E+02
