#Energy      Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86481300E+04          1.58130699E+04          8.03377212E+03          2.15150097E+04          3.47442733E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92602612E+04          1.64268811E+04          8.31580269E+03          2.27394103E+04          3.60977349E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97752503E+04          1.69898158E+04          8.60195901E+03          2.40535647E+04          3.74176553E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04065794E+04          1.75623571E+04          8.92868042E+03          2.53972949E+04          3.88626197E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09204810E+04          1.82105051E+04          9.24749988E+03          2.67784837E+04          4.02910372E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15570919E+04          1.88470753E+04          9.56829939E+03          2.82080541E+04          4.17693977E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22336630E+04          1.94895279E+04          9.92886285E+03          2.97119464E+04          4.33539642E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27948192E+04          2.02064818E+04          1.02465009E+04          3.12269006E+04          4.48477451E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33844354E+04          2.08456340E+04          1.06302942E+04          3.28250023E+04          4.64531790E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40612197E+04          2.14952147E+04          1.09451747E+04          3.44985768E+04          4.79768636E+03
        644.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43397417E+04          2.18631567E+04          1.11416340E+04          3.53632002E+04          4.88148856E+03
        645.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51727166E+03          2.43398751E+04          2.18633064E+04          1.11417140E+04          3.53635726E+04          2.79101568E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14418485E+03          2.46779008E+04          2.22440694E+04          1.13101160E+04          3.62287824E+04          1.92476431E+03
        655.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48243290E+03          2.50961490E+04          2.26611784E+04          1.15513917E+04          3.72803667E+04          1.14687409E+03
        656.0010          1.00000000E+30          1.00000000E+30          1.35738722E+04          1.48221277E+03          2.50962908E+04          2.26613328E+04          1.15514739E+04          3.72807526E+04          1.05741219E+03
        660.0000          1.00000000E+30          1.00000000E+30          7.37630396E+03          1.22511295E+03          2.53830683E+04          2.29742523E+04          1.17181141E+04          3.79912822E+04          8.72293115E+02
        670.0000          1.00000000E+30          1.00000000E+30          2.58199184E+03          1.08411134E+03          2.59835870E+04          2.37959241E+04          1.20619038E+04          3.98065934E+04          6.67445653E+02
        680.0000          1.00000000E+30          1.00000000E+30          2.22887504E+03          1.10368124E+03          2.67114461E+04          2.44687864E+04          1.24855485E+04          4.16921876E+04          6.50576195E+02
        690.0000          1.00000000E+30          1.00000000E+30          2.25189691E+03          1.12493263E+03          2.73056739E+04          2.53197442E+04          1.29400353E+04          4.37014594E+04          6.62562511E+02
        700.0000          1.00000000E+30          1.00000000E+30          2.28726361E+03          1.19545954E+03          2.80431728E+04          2.60031336E+04          1.32660172E+04          4.56882414E+04          6.92000190E+02
        710.0000          1.00000000E+30          1.00000000E+30          2.43521361E+03          1.23526409E+03          2.87039048E+04          2.68642138E+04          1.37256536E+04          4.78454306E+04          7.21498273E+02
        720.0000          1.00000000E+30          1.00000000E+30          2.51442300E+03          1.28073878E+03          2.94725450E+04          2.76662886E+04          1.41260703E+04          4.99692641E+04          7.46612292E+02
        730.0000          1.00000000E+30          1.00000000E+30          2.60318563E+03          1.32216295E+03          3.01375063E+04          2.85802830E+04          1.45434687E+04          5.22820542E+04          7.71284788E+02
        740.0000          1.00000000E+30          1.00000000E+30          2.68641632E+03          1.36537015E+03          3.09165013E+04          2.94049871E+04          1.50191818E+04          5.44811955E+04          7.96219705E+02
        750.0000          1.00000000E+30          1.00000000E+30          2.76978011E+03          1.41375168E+03          3.17368357E+04          3.03651515E+04          1.55270682E+04          5.68179534E+04          8.23165434E+02
        760.0000          1.00000000E+30          1.00000000E+30          2.86425796E+03          1.45556755E+03          3.23505046E+04          3.11740575E+04          1.59207802E+04          5.93290902E+04          8.48317946E+02
        770.0000          1.00000000E+30          1.00000000E+30          2.94862978E+03          1.50619741E+03          3.31712802E+04          3.21723577E+04          1.64436958E+04          6.19137748E+04          8.76225759E+02
        772.9190          1.00000000E+30          1.00000000E+30          2.97677803E+03          1.52164719E+03          3.34187761E+04          3.24759310E+04          1.66028744E+04          6.25718011E+04          8.84921490E+02
        772.9210          1.00000000E+30          6.59782296E+03          2.97679750E+03          1.52165788E+03          3.34189470E+04          3.24761409E+04          1.66029845E+04          6.25723518E+04          7.80273933E+02
        780.0000          1.00000000E+30          6.66431379E+03          3.04734699E+03          1.55012962E+03          3.40347884E+04          3.29851830E+04          1.68413483E+04          6.44266544E+04          7.94968084E+02
        790.0000          1.00000000E+30          6.76055735E+03          3.14265481E+03          1.59762825E+03          3.46190371E+04          3.40026025E+04          1.73679328E+04          6.70505432E+04          8.17772622E+02
        800.0000          1.00000000E+30          6.85962147E+03          3.23791200E+03          1.64948989E+03          3.54628481E+04          3.49330662E+04          1.78407091E+04          6.97686103E+04          8.41694833E+02
        810.0000          1.00000000E+30          6.96163199E+03          3.34540211E+03          1.70483152E+03          3.63488213E+04          3.60085795E+04          1.83935595E+04          7.26980868E+04          8.67652475E+02
        820.0000          1.00000000E+30          7.06672235E+03          3.43185671E+03          1.75107912E+03          3.70270594E+04          3.69568926E+04          1.88806730E+04          7.56455100E+04          8.89504193E+02
        830.0000          1.00000000E+30          7.15215382E+03          3.54112247E+03          1.80901208E+03          3.79179845E+04          3.80742907E+04          1.94502337E+04          7.85277473E+04          9.15929549E+02
        840.0000          1.00000000E+30          7.25595700E+03          3.65757478E+03          1.85515542E+03          3.86457199E+04          3.90048648E+04          2.00552263E+04          8.15162917E+04          9.39933446E+02
        850.0000          1.00000000E+30          7.43051707E+03          3.74357815E+03          1.91463887E+03          3.95302489E+04          4.01540834E+04          2.05114265E+04          8.47379506E+04          9.66415601E+02
        860.0000          1.00000000E+30          7.56806871E+03          3.86148935E+03          1.96545820E+03          4.03205760E+04          4.13730778E+04          2.11266014E+04          8.79887528E+04          9.92497634E+02
        870.0000          1.00000000E+30          7.71080903E+03          3.96072066E+03          2.02762121E+03          4.12189618E+04          4.22640764E+04          2.17798175E+04          9.13613864E+04          1.02026533E+03
        880.0000          1.00000000E+30          7.82414773E+03          4.08320035E+03          2.08023098E+03          4.21582940E+04          4.34906329E+04          2.22118275E+04          9.48732255E+04          1.04634661E+03
        890.0000          1.00000000E+30          7.96612489E+03          4.18695692E+03          2.13763587E+03          4.29017285E+04          4.45478083E+04          2.28599695E+04          9.81361372E+04          1.07311519E+03
        900.0000          1.00000000E+30          8.11334992E+03          4.31170206E+03          2.20060901E+03          4.38464680E+04          4.58244135E+04          2.34058836E+04          1.01694361E+05          1.10279450E+03
        910.0000          1.00000000E+30          8.26611925E+03          4.42361705E+03          2.26740504E+03          4.48337527E+04          4.69116918E+04          2.40754671E+04          1.05310912E+05          1.13286087E+03
        920.0000          1.00000000E+30          8.32441905E+03          4.55355985E+03          2.32312882E+03          4.55443584E+04          4.82081859E+04          2.46473795E+04          1.09182425E+05          1.15925619E+03
        930.0000          1.00000000E+30          8.46436472E+03          4.66392347E+03          2.39249800E+03          4.65184779E+04          4.93754251E+04          2.53248905E+04          1.13127646E+05          1.18962146E+03
        940.0000          1.00000000E+30          8.60909622E+03          4.79804840E+03          2.44840936E+03          4.75351778E+04          5.07204964E+04          2.59403128E+04          1.16988752E+05          1.21824413E+03
        950.0000          1.00000000E+30          8.73262385E+03          4.91059555E+03          2.51917518E+03          4.83204676E+04          5.18710110E+04          2.66412085E+04          1.21149606E+05          1.24863652E+03
        960.0000          1.00000000E+30          8.87963222E+03          5.04657349E+03          2.58287101E+03          4.93427170E+04          5.32547059E+04          2.72494910E+04          1.25170228E+05          1.27931430E+03
        970.0000          1.00000000E+30          9.03167493E+03          5.19029655E+03          2.65729506E+03          5.04091539E+04          5.44254924E+04          2.79683131E+04          1.29383126E+05          1.31335920E+03
        980.0000          1.00000000E+30          9.14758726E+03          5.31696162E+03          2.72220001E+03          5.11881864E+04          5.58250913E+04          2.87260868E+04          1.33818759E+05          1.34322136E+03
        990.0000          1.00000000E+30          9.29618838E+03          5.46778670E+03          2.79873433E+03          5.22324326E+04          5.72985740E+04          2.93199076E+04          1.37956498E+05          1.37794663E+03
       1000.0000          1.00000000E+30          9.44969723E+03          5.59596425E+03          2.87969664E+03          5.31238187E+04          5.85696449E+04          3.00823393E+04          1.42477539E+05          1.41254730E+03
       1100.0000          1.00000000E+30          1.09076073E+04          7.15187587E+03          3.66762554E+03          6.34339196E+04          7.37988310E+04          3.79718950E+04          1.93730029E+05          1.77000412E+03
       1200.0000          1.00000000E+30          1.25445585E+04          8.99093467E+03          4.63710574E+03          7.48357850E+04          9.16298837E+04          4.71310029E+04          2.55904214E+05          2.19302109E+03
       1300.0000          1.00000000E+30          1.42837829E+04          1.11797653E+04          5.75030465E+03          8.77437556E+04          1.11666953E+05          5.75820686E+04          3.30260703E+05          2.67303160E+03
       1400.0000          1.00000000E+30          1.62077273E+04          1.36463556E+04          7.06520277E+03          1.01089843E+05          1.34956020E+05          6.97869062E+04          4.18114337E+05          3.22019297E+03
       1500.0000          1.00000000E+30          1.83169447E+04          1.65177848E+04          8.55818517E+03          1.15493558E+05          1.61483753E+05          8.34448075E+04          5.20655207E+05          3.83526821E+03
       1600.0000          1.00000000E+30          2.05676727E+04          1.98507837E+04          1.02956195E+04          1.31075369E+05          1.91207598E+05          9.88202147E+04          6.39109170E+05          4.53170083E+03
       1700.0000          1.00000000E+30          2.29869836E+04          2.34511893E+04          1.22284477E+04          1.48152727E+05          2.24325445E+05          1.16206400E+05          7.71857760E+05          5.29017332E+03
       1800.0000          1.00000000E+30          2.54869497E+04          2.77639097E+04          1.44049076E+04          1.65978516E+05          2.61094147E+05          1.35327001E+05          9.23509558E+05          6.13490233E+03
       1900.0000          1.00000000E+30          2.83799651E+04          3.24056244E+04          1.68356073E+04          1.85187992E+05          3.02622583E+05          1.57402098E+05          1.09189578E+06          7.06882431E+03
       2000.0000          1.00000000E+30          3.12494174E+04          3.75794840E+04          1.95375161E+04          2.05642225E+05          3.46959383E+05          1.80895337E+05          1.27889879E+06          8.07432139E+03
       2100.0000          1.00000000E+30          3.41971861E+04          4.32117761E+04          2.25085805E+04          2.27339249E+05          3.97547967E+05          2.07012072E+05          1.48521374E+06          9.15502878E+03
       2200.0000          1.00000000E+30          3.74747879E+04          4.95155872E+04          2.58816299E+04          2.51105439E+05          4.53022947E+05          2.36020096E+05          1.71374762E+06          1.03596949E+04
       2300.0000          1.00000000E+30          4.10207919E+04          5.65123806E+04          2.94768591E+04          2.75001690E+05          5.12470553E+05          2.66722474E+05          1.96056300E+06          1.16489046E+04
       2400.0000          1.00000000E+30          4.44990130E+04          6.41735223E+04          3.35234522E+04          2.99779994E+05          5.77000014E+05          3.01923663E+05          2.22147639E+06          1.30350648E+04
       2500.0000          1.00000000E+30          4.84204611E+04          7.26247779E+04          3.79431871E+04          3.26975977E+05          6.48444243E+05          3.38240837E+05          2.51644150E+06          1.45493982E+04
       2600.0000          1.00000000E+30          5.23416697E+04          8.15413416E+04          4.26720858E+04          3.55880787E+05          7.24538808E+05          3.80093162E+05          2.82883642E+06          1.61347490E+04
       2700.0000          1.00000000E+30          5.65668469E+04          9.13541915E+04          4.78306318E+04          3.86667870E+05          8.09945438E+05          4.22606517E+05          3.15626619E+06          1.78457802E+04
       2800.0000          1.00000000E+30          6.11497615E+04          1.02013209E+05          5.36779481E+04          4.18406535E+05          8.98365883E+05          4.69446861E+05          3.51561551E+06          1.97225690E+04
       2900.0000          1.00000000E+30          6.56482543E+04          1.13872703E+05          5.95101226E+04          4.48911717E+05          9.94613572E+05          5.20052539E+05          3.89055336E+06          2.16303964E+04
       3000.0000          1.00000000E+30          7.05803409E+04          1.26011273E+05          6.60524039E+04          4.84625292E+05          1.09764855E+06          5.74385562E+05          4.29761946E+06          2.37013387E+04
       3100.0000          1.00000000E+30          7.56835943E+04          1.39669164E+05          7.34615918E+04          5.18558394E+05          1.20802989E+06          6.35751382E+05          4.72675658E+06          2.59565266E+04
       3200.0000          1.00000000E+30          8.07264651E+04          1.53868097E+05          8.08515726E+04          5.56634760E+05          1.32586237E+06          6.96841838E+05          5.17740630E+06          2.82215964E+04
       3300.0000          1.00000000E+30          8.63369178E+04          1.69746913E+05          8.89109137E+04          5.96134743E+05          1.45623650E+06          7.63136228E+05          5.66427726E+06          3.07012450E+04
       3400.0000          1.00000000E+30          9.21213197E+04          1.85763093E+05          9.78149155E+04          6.34754358E+05          1.58903902E+06          8.35981534E+05          6.15160276E+06          3.33052210E+04
       3500.0000          1.00000000E+30          9.78415846E+04          2.03327519E+05          1.07064128E+05          6.76769484E+05          1.73096313E+06          9.12866711E+05          6.68243613E+06          3.59979102E+04
       3600.0000          1.00000000E+30          1.04050426E+05          2.23072442E+05          1.17041386E+05          7.20673590E+05          1.88741707E+06          9.96716435E+05          7.24420224E+06          3.89160922E+04
       3700.0000          1.00000000E+30          1.10529409E+05          2.42314466E+05          1.27955678E+05          7.66806826E+05          2.04645744E+06          1.08015273E+06          7.83992123E+06          4.19541455E+04
       3800.0000          1.00000000E+30          1.17316309E+05          2.63793782E+05          1.38971596E+05          8.13844363E+05          2.22032190E+06          1.17447127E+06          8.44248663E+06          4.51272992E+04
       3900.0000          1.00000000E+30          1.24251286E+05          2.86317741E+05          1.50553877E+05          8.61805131E+05          2.40263860E+06          1.26784198E+06          9.04766744E+06          4.84055176E+04
       4000.0000          1.00000000E+30          1.31320704E+05          3.09645611E+05          1.63577399E+05          9.14250035E+05          2.59825141E+06          1.37557787E+06          9.70567724E+06          5.19037668E+04
       4100.0000          1.00000000E+30          1.39096284E+05          3.34880787E+05          1.76841616E+05          9.65977106E+05          2.79752953E+06          1.47786994E+06          1.03882748E+07          5.55686115E+04
       4200.0000          1.00000000E+30          1.46745685E+05          3.61830503E+05          1.91558813E+05          1.01971004E+06          3.01368666E+06          1.59530778E+06          1.11161454E+07          5.94252901E+04
       4300.0000          1.00000000E+30          1.54211001E+05          3.90583987E+05          2.06955274E+05          1.07630962E+06          3.24088351E+06          1.71853498E+06          1.18505842E+07          6.33682003E+04
       4400.0000          1.00000000E+30          1.62990324E+05          4.19588491E+05          2.22202981E+05          1.13342503E+06          3.47832548E+06          1.83995994E+06          1.26193450E+07          6.75150135E+04
       4500.0000          1.00000000E+30          1.71410855E+05          4.51127953E+05          2.39264801E+05          1.19152469E+06          3.75323961E+06          1.97802100E+06          1.34309724E+07          7.18608662E+04
       4600.0000          1.00000000E+30          1.79548125E+05          4.85161154E+05          2.57120313E+05          1.25454082E+06          3.99628645E+06          2.11986906E+06          1.42611975E+07          7.62827573E+04
       4700.0000          1.00000000E+30          1.89284774E+05          5.19157969E+05          2.74865293E+05          1.31967815E+06          4.27912889E+06          2.26934850E+06          1.51074354E+07          8.09999445E+04
       4800.0000          1.00000000E+30          1.98404581E+05          5.55717313E+05          2.94728198E+05          1.38448758E+06          4.57242942E+06          2.41771232E+06          1.60042886E+07          8.58389190E+04
       4900.0000          1.00000000E+30          2.07856100E+05          5.94365821E+05          3.15828071E+05          1.45168779E+06          4.87600446E+06          2.57966673E+06          1.69432047E+07          9.09060094E+04
       5000.0000          1.00000000E+30          2.17783619E+05          6.35502359E+05          3.37334443E+05          1.52849297E+06          5.20581755E+06          2.75315032E+06          1.78818341E+07          9.61985795E+04
       5100.0000          1.00000000E+30          2.27771215E+05          6.78088806E+05          3.59945729E+05          1.59597885E+06          5.52923460E+06          2.93565278E+06          1.88682926E+07          1.01580900E+05
       5200.0000          1.00000000E+30          2.37944844E+05          7.22047648E+05          3.84174236E+05          1.66507212E+06          5.87807585E+06          3.12842711E+06          1.98868622E+07          1.07167093E+05
       5300.0000          1.00000000E+30          2.48872654E+05          7.69091579E+05          4.09098295E+05          1.74185387E+06          6.24509769E+06          3.32378563E+06          2.09873413E+07          1.13051950E+05
       5400.0000          1.00000000E+30          2.60928833E+05          8.18013597E+05          4.34639012E+05          1.82096484E+06          6.63266296E+06          3.52843435E+06          2.20581319E+07          1.19269530E+05
       5500.0000          1.00000000E+30          2.71873023E+05          8.66329619E+05          4.61957881E+05          1.90838504E+06          7.03100395E+06          3.74642103E+06          2.31270545E+07          1.25414282E+05
       5600.0000          1.00000000E+30          2.83294423E+05          9.24370594E+05          4.90184556E+05          1.98805799E+06          7.44154939E+06          3.96972362E+06          2.42909828E+07          1.31887495E+05
       5700.0000          1.00000000E+30          2.95286512E+05          9.73581825E+05          5.18206688E+05          2.07081367E+06          7.88168669E+06          4.19829817E+06          2.54798774E+07          1.38300628E+05
       5800.0000          1.00000000E+30          3.08674219E+05          1.03140777E+06          5.49380612E+05          2.15774705E+06          8.33966573E+06          4.44557488E+06          2.66700698E+07          1.45449571E+05
       5900.0000          1.00000000E+30          3.20831004E+05          1.09073338E+06          5.81119908E+05          2.24508231E+06          8.82013752E+06          4.68658490E+06          2.80080814E+07          1.52383061E+05
       6000.0000          1.00000000E+30          3.33141367E+05          1.15215816E+06          6.14511008E+05          2.34403220E+06          9.30144918E+06          4.97158755E+06          2.92481391E+07          1.59580396E+05
       6100.0000          1.00000000E+30          3.46606235E+05          1.22189401E+06          6.49543537E+05          2.43297513E+06          9.80546298E+06          5.23951181E+06          3.05487177E+07          1.67233643E+05
       6200.0000          1.00000000E+30          3.61561418E+05          1.28957301E+06          6.85451729E+05          2.53007770E+06          1.03380991E+07          5.51923737E+06          3.18728488E+07          1.75295355E+05
       6300.0000          1.00000000E+30          3.74733874E+05          1.35945259E+06          7.22589836E+05          2.62922632E+06          1.08805087E+07          5.81705090E+06          3.33617430E+07          1.83076685E+05
       6400.0000          1.00000000E+30          3.88652352E+05          1.42873011E+06          7.64559709E+05          2.74079976E+06          1.14382573E+07          6.11954155E+06          3.47139956E+07          1.91374418E+05
       6500.0000          1.00000000E+30          4.03292020E+05          1.50985207E+06          8.05370074E+05          2.83817966E+06          1.20317703E+07          6.42911960E+06          3.61706185E+07          1.99911422E+05
       6543.9990          1.00000000E+30          4.10139423E+05          1.53868819E+06          8.21732727E+05          2.88992415E+06          1.23161522E+07          6.58490042E+06          3.68687247E+07          2.03614147E+05
       6544.0010          2.87588805E+04          4.10139739E+05          1.53868984E+06          8.21733616E+05          2.88992654E+06          1.23161655E+07          6.58490767E+06          3.68687576E+07          2.51996354E+04
       6600.0000          2.93487651E+04          4.19198393E+05          1.58629288E+06          8.47398442E+05          2.94040535E+06          1.26484102E+07          6.76074262E+06          3.76646205E+07          2.57316899E+04
       6700.0000          3.04646275E+04          4.33921779E+05          1.66635125E+06          8.91486061E+05          3.04825369E+06          1.32893956E+07          7.10460994E+06          3.93046797E+07          2.67230676E+04
       6800.0000          3.16686955E+04          4.51056419E+05          1.75109504E+06          9.37631562E+05          3.16740280E+06          1.40022438E+07          7.46277645E+06          4.07817113E+07          2.77953951E+04
       6900.0000          3.29718579E+04          4.65897884E+05          1.83716328E+06          9.83519214E+05          3.27580169E+06          1.46597725E+07          7.86727274E+06          4.25403346E+07          2.89347996E+04
       7000.0000          3.40228262E+04          4.82431572E+05          1.92580217E+06          1.03167977E+06          3.38664298E+06          1.53494625E+07          8.23226494E+06          4.40760152E+07          2.98882092E+04
       7100.0000          3.53874135E+04          5.00819453E+05          2.02635266E+06          1.08243006E+06          3.51283087E+06          1.60794107E+07          8.61465907E+06          4.57243968E+07          3.10969248E+04
       7200.0000          3.65400506E+04          5.16784802E+05          2.12191770E+06          1.13400376E+06          3.63339688E+06          1.68190828E+07          9.02165263E+06          4.75699059E+07          3.21316913E+04
       7300.0000          3.77653888E+04          5.36221605E+05          2.22084806E+06          1.19249755E+06          3.75660565E+06          1.76634219E+07          9.43343777E+06          4.92174189E+07          3.32422905E+04
       7400.0000          3.90668590E+04          5.52882736E+05          2.32448221E+06          1.24631274E+06          3.88367982E+06          1.84305905E+07          9.91023017E+06          5.11967978E+07          3.43990157E+04
       7500.0000          4.04857514E+04          5.70907526E+05          2.43226337E+06          1.30369054E+06          4.02225704E+06          1.92550109E+07          1.03356756E+07          5.28618338E+07          3.56556339E+04
       7600.0000          4.17896028E+04          5.91088866E+05          2.54405442E+06          1.36324469E+06          4.14746933E+06          2.01094586E+07          1.07948685E+07          5.47176333E+07          3.68330116E+04
       7700.0000          4.33016304E+04          6.09005469E+05          2.66793832E+06          1.42532092E+06          4.29431631E+06          2.09987694E+07          1.12703896E+07          5.66296181E+07          3.81692032E+04
       7800.0000          4.46205946E+04          6.30345550E+05          2.78217142E+06          1.48967715E+06          4.42437898E+06          2.19194917E+07          1.17661854E+07          5.87013325E+07          3.93669915E+04
       7900.0000          4.61298608E+04          6.48381127E+05          2.90153579E+06          1.56014838E+06          4.57828682E+06          2.29250551E+07          1.22800803E+07          6.06851689E+07          4.07070013E+04
       8000.0000          4.77659542E+04          6.70517964E+05          3.04009948E+06          1.62559176E+06          4.70619148E+06          2.38599833E+07          1.28449998E+07          6.29124521E+07          4.21602248E+04
       8100.0000          4.93068102E+04          6.90865360E+05          3.16032639E+06          1.70340759E+06          4.86562314E+06          2.49666136E+07          1.33651985E+07          6.48580349E+07          4.35389652E+04
       8200.0000          5.08926981E+04          7.11712773E+05          3.31137809E+06          1.77231750E+06          5.03623571E+06          2.59489077E+07          1.39145249E+07          6.69115863E+07          4.49551789E+04
       8300.0000          5.26624092E+04          7.35389337E+05          3.43321996E+06          1.84645319E+06          5.15887967E+06          2.70033251E+07          1.44915584E+07          6.91996501E+07          4.65205405E+04
       8400.0000          5.41886960E+04          7.55452382E+05          3.57160557E+06          1.92118777E+06          5.31053467E+06          2.80655719E+07          1.51204952E+07          7.16324287E+07          4.78875090E+04
       8500.0000          5.60419324E+04          7.80100565E+05          3.73225039E+06          2.00850216E+06          5.48098160E+06          2.93015287E+07          1.57126443E+07          7.36249330E+07          4.95410315E+04
       8600.0000          5.76216487E+04          8.01178537E+05          3.87768839E+06          2.08505391E+06          5.63751272E+06          3.03880037E+07          1.64044788E+07          7.61441637E+07          5.09563953E+04
       8700.0000          5.95218960E+04          8.24078002E+05          4.03090738E+06          2.16741010E+06          5.80044523E+06          3.15566401E+07          1.70096257E+07          7.88182679E+07          5.26342163E+04
       8800.0000          6.12066086E+04          8.49188132E+05          4.19051253E+06          2.26284204E+06          5.97980930E+06          3.29043519E+07          1.76622107E+07          8.07357265E+07          5.41627264E+04
       8900.0000          6.31753078E+04          8.75876595E+05          4.37029268E+06          2.34848348E+06          6.17062009E+06          3.41162492E+07          1.84155929E+07          8.31061713E+07          5.59189940E+04
       9000.0000          6.49445846E+04          8.98163260E+05          4.52865760E+06          2.43891478E+06          6.32497597E+06          3.53937503E+07          1.90921723E+07          8.57592839E+07          5.74965253E+04
       9100.0000          6.70020947E+04          9.25981535E+05          4.69720773E+06          2.53317764E+06          6.49212057E+06          3.67235458E+07          1.98060317E+07          8.82245600E+07          5.93275239E+04
       9200.0000          6.88476543E+04          9.48277753E+05          4.88908976E+06          2.63893675E+06          6.68384359E+06          3.82109789E+07          2.05493792E+07          9.07922411E+07          6.09819072E+04
       9300.0000          7.07755622E+04          9.73891005E+05          5.06931949E+06          2.73236263E+06          6.86093803E+06          3.95281586E+07          2.13790953E+07          9.35568366E+07          6.27047983E+04
       9400.0000          7.29375162E+04          1.00226624E+06          5.25088578E+06          2.84630357E+06          7.06210459E+06          4.11265493E+07          2.21157042E+07          9.64989140E+07          6.46354886E+04
       9500.0000          7.48052312E+04          1.02848554E+06          5.46085682E+06          2.94445247E+06          7.23745803E+06          4.25076344E+07          2.30065153E+07          9.89669033E+07          6.63202046E+04
       9600.0000          7.70502173E+04          1.05821943E+06          5.64666541E+06          3.05090401E+06          7.44681497E+06          4.40020335E+07          2.37802941E+07          1.01987690E+08          6.83187589E+04
       9700.0000          7.90120636E+04          1.08972373E+06          5.87030266E+06          3.17295511E+06          7.62379134E+06          4.57093762E+07          2.46169224E+07          1.04563142E+08          7.01129358E+04
       9800.0000          8.13200445E+04          1.11390238E+06          6.06820987E+06          3.28030912E+06          7.83807500E+06          4.72149758E+07          2.55671643E+07          1.07368718E+08          7.21413959E+04
       9900.0000          8.37669169E+04          1.14611368E+06          6.30824108E+06          3.39089988E+06          8.03402886E+06          4.87642988E+07          2.64105126E+07          1.10452418E+08          7.43178066E+04
      10000.0000          8.56196930E+04          1.17194645E+06          6.51248209E+06          3.52024953E+06          8.25882741E+06          5.05692546E+07          2.72810577E+07          1.13674890E+08          7.60065011E+04
      11000.0000          1.10540099E+05          1.49456982E+06          9.07958829E+06          4.91256813E+06          1.05353844E+07          6.99803245E+07          3.80377775E+07          1.46531203E+08          9.83129641E+04
      12000.0000          1.40290975E+05          1.88011921E+06          1.22771929E+07          6.67997979E+06          1.31736931E+07          9.44296557E+07          5.14928470E+07          1.85040172E+08          1.24962519E+05
      13000.0000          1.73509784E+05          2.30868507E+06          1.62751241E+07          8.88584892E+06          1.62832266E+07          1.24713739E+08          6.78953321E+07          2.29797332E+08          1.54822628E+05
      14000.0000          2.13109839E+05          2.81179862E+06          2.11699768E+07          1.16193940E+07          1.97583975E+07          1.62083918E+08          8.81963744E+07          2.79820546E+08          1.90365490E+05
      15000.0000          2.59074345E+05          3.38309017E+06          2.70773099E+07          1.48539754E+07          2.36939653E+07          2.05759841E+08          1.12751684E+08          3.37065931E+08          2.31554503E+05
      16000.0000          3.08892256E+05          4.01026061E+06          3.41116738E+07          1.88409530E+07          2.81438215E+07          2.58265272E+08          1.41777715E+08          4.01975725E+08          2.76390355E+05
      17000.0000          3.68104088E+05          4.71891786E+06          4.24989871E+07          2.33281931E+07          3.31510862E+07          3.20964052E+08          1.76343254E+08          4.74165378E+08          3.29381553E+05
      18000.0000          4.30318633E+05          5.51791311E+06          5.22130254E+07          2.87265985E+07          3.86747012E+07          3.92340829E+08          2.17049308E+08          5.54924784E+08          3.85525018E+05
      19000.0000          5.02106337E+05          6.40375899E+06          6.33446295E+07          3.50987451E+07          4.48906160E+07          4.76153100E+08          2.64813214E+08          6.46222016E+08          4.50096411E+05
      20000.0000          5.79641493E+05          7.35389949E+06          7.65543174E+07          4.22934057E+07          5.16703108E+07          5.72801346E+08          3.18566817E+08          7.42657774E+08          5.19891461E+05
      21000.0000          6.67102316E+05          8.43110991E+06          9.09889236E+07          5.06209828E+07          5.89881722E+07          6.81642738E+08          3.79377813E+08          8.50807331E+08          5.98585678E+05
      22000.0000          7.63901009E+05          9.63240708E+06          1.07793100E+08          6.00572269E+07          6.70650459E+07          8.08731251E+08          4.49878532E+08          9.69099642E+08          6.85769331E+05
      23000.0000          8.69515044E+05          1.08548623E+07          1.26763243E+08          7.07015137E+07          7.59909543E+07          9.46463002E+08          5.29460481E+08          1.09903849E+09          7.80494938E+05
      24000.0000          9.84308349E+05          1.22223185E+07          1.48305951E+08          8.29938853E+07          8.58049698E+07          1.10888714E+09          6.18469006E+08          1.23926097E+09          8.83758213E+05
